pH,Temp,A,A_noisy
9.950675278763242204e+00,3.068663834764882949e+02,9.616049299791376015e+00,8.559636890712956969e+00
6.215784308304424854e+00,3.155421461890887258e+02,4.465605100270244776e+01,4.526611755105714252e+01
3.594374878015974772e+00,3.059534707505392248e+02,8.236984616275536908e+00,7.080754137325175002e+00
4.041399552418456942e+00,2.892573177392271759e+02,9.619314961826267663e+00,7.093549140201135472e+00
5.248227244003000891e+00,3.119341147287143485e+02,1.528443248270998467e+01,1.618803333732405747e+01
9.224692403669500607e+00,2.924036111672161269e+02,1.186531573997743472e+01,1.160216574281985302e+01
8.423934137458527260e+00,2.859415338314512383e+02,2.282282944846479822e+01,2.243176562119707640e+01
7.033803175699680388e+00,3.136500058438185192e+02,8.111466257618295117e+01,8.219024866968001675e+01
1.039950873263342146e+01,2.931753457963004053e+02,8.280296187656324136e+00,7.468739783787682107e+00
6.511566998504687120e+00,3.146898212096232896e+02,6.067738478903098809e+01,6.229942182107650694e+01
6.803244302711634717e+00,3.015475629793265853e+02,8.187085771885557506e+01,8.235179018576826593e+01
6.057266402403721273e+00,3.032578446649676494e+02,5.025010103495010583e+01,4.986855499972477901e+01
4.002150558726489393e+00,2.898204466432667914e+02,9.435290988572999638e+00,9.920754817460384345e+00
8.809032053844831012e+00,3.081561635224522888e+02,2.736526693036647728e+01,2.782165964162191329e+01
1.040703111979142648e+01,2.917760027000403511e+02,8.254695967311310056e+00,8.448003201362844550e+00
1.000020262204870392e+01,3.035080565603020091e+02,9.217258631104346733e+00,8.173232442673715070e+00
3.487348117504189382e+00,3.018194234709723673e+02,8.229767277667551895e+00,8.702436581723453912e+00
1.003996077434178602e+01,2.993445385134468211e+02,8.893954322637064536e+00,8.794356631569723248e+00
3.375590929774920035e+00,3.134026082031757028e+02,8.098683416708585270e+00,9.038381884331528227e+00
9.262688307886076444e+00,3.051592729014936367e+02,1.482015253759877460e+01,1.531270389208009597e+01
7.922641264286811591e+00,3.110615058079217761e+02,7.186002628049162411e+01,7.172675184455627573e+01
7.865038361099888853e+00,2.886840565787537116e+02,4.939126033719520592e+01,5.064249960873281253e+01
1.047862515980655118e+01,2.864417865049666148e+02,8.159027511594262094e+00,7.639282667435867147e+00
4.952644768788853291e+00,2.968311309544773167e+02,1.601457533757879048e+01,1.680419201756652470e+01
6.343819192438470367e+00,2.914281534268101836e+02,7.609502150468361492e+01,7.755351710839327950e+01
3.010867552359661303e+00,2.958274446347788285e+02,8.106084169119474936e+00,9.126200832901801618e+00
9.963000442666810841e+00,3.190385605050003051e+02,1.082115932911509404e+01,9.642972407861945427e+00
8.738713333369132030e+00,2.906467728262682613e+02,1.799877547519611554e+01,1.806644761407133970e+01
1.060909034854542554e+01,2.846801543533221093e+02,8.106192794695351367e+00,7.230618160446839582e+00
3.507159625795826408e+00,2.889860212129901811e+02,8.486808405756661955e+00,8.038268871866522503e+00
4.125426072855400861e+00,3.204697786376858062e+02,8.394101981542332780e+00,9.052967404821941955e+00
5.402332462356923770e+00,3.131418026897096070e+02,1.752444037298985435e+01,1.646392425625625577e+01
5.938704796284061338e+00,3.121956190373157369e+02,3.493858455273124974e+01,3.599103658495563707e+01
7.441142744649400953e+00,3.128142056588386595e+02,8.431086807781147741e+01,8.603653964044877966e+01
8.878665782347461288e+00,3.112336107022583747e+02,2.727433996899008761e+01,2.759444638568620789e+01
4.796536681009447634e+00,3.051213978258018074e+02,1.178561885353763294e+01,1.248439930155550037e+01
8.936654631791927983e+00,2.915843520728104750e+02,1.492591086872579531e+01,1.471227997983131530e+01
7.839589632975765277e+00,3.069762196397020944e+02,7.160384458253251694e+01,7.313534116833487531e+01
9.698423403641843521e+00,2.851298422011979596e+02,8.880769379515681905e+00,6.758965319528714488e+00
6.335615102258058684e+00,3.138900330497127129e+02,5.257018562222865654e+01,5.142667392125441239e+01
7.159132166354535087e+00,2.920490649889042629e+02,8.174336420889562760e+01,8.510978377878181789e+01
7.034664318896965085e+00,2.818609284695838824e+02,7.849016463798803045e+01,7.944051919733703926e+01
9.869036103570120844e+00,2.836610359220861710e+02,8.546765293839154509e+00,8.475592523948263235e+00
1.021206544849861331e+01,2.972798826049539684e+02,8.539905182531427386e+00,8.112409208115701986e+00
4.400105617107406886e+00,2.807290635429374674e+02,1.384045318887263498e+01,1.435925613706895732e+01
1.020356098399101441e+01,2.861453506502992923e+02,8.294018152285449474e+00,9.784942168312841915e+00
5.563747523671136896e+00,3.155845541007408883e+02,1.990346862015719509e+01,1.970327189334769002e+01
9.616435530903649109e+00,2.900830692200017893e+02,9.411240316128001382e+00,1.061288385979820781e+01
9.064631830664772849e+00,3.116834440861803159e+02,2.178724532668080371e+01,2.002944825931913542e+01
7.180966823039026004e+00,2.962682551260901960e+02,8.311334811753872032e+01,8.375065733217250852e+01
1.050263909369376236e+01,2.922084016364023000e+02,8.209515011938139040e+00,8.433050837898326435e+00
3.505642941192785855e+00,3.135907064001518165e+02,8.131867382755517681e+00,8.225804352838267164e+00
8.028378639430510333e+00,3.216381683972006158e+02,7.610581826640066083e+01,7.811828808540361990e+01
8.233683330830526614e+00,2.837700356011616236e+02,2.710288634632303939e+01,2.651182625475514953e+01
4.801072962359570262e+00,2.960663347028169028e+02,1.403620831309231676e+01,1.498674867885977946e+01
3.727533326565676930e+00,3.086087672103807336e+02,8.281122219493949999e+00,1.040219994961026373e+01
8.139007227700702174e+00,3.180885236345272915e+02,6.901484288494259545e+01,7.029882241244484931e+01
4.907194411888298191e+00,3.126212851182123700e+02,1.136193440687212686e+01,1.086449852416915363e+01
4.850444071883619479e+00,2.789740491768052379e+02,2.412457560351670338e+01,2.505313180568707665e+01
5.232062601209814368e+00,3.208769513296667810e+02,1.270680166753034079e+01,1.126237294799559052e+01
1.067030774774430313e+01,2.863162100870187601e+02,8.101588930200163574e+00,8.933942649474651887e+00
8.702219025604513547e+00,2.826379987853977696e+02,1.503873005930609708e+01,1.618476423935621256e+01
8.611543286395956898e+00,3.206171565872606379e+02,4.806981122577199272e+01,4.810106595353711612e+01
5.825171330651548907e+00,3.009883742980761667e+02,4.119053030671114612e+01,4.042737542989085142e+01
6.037032888014251419e+00,3.009132998085508461e+02,5.197785260291973231e+01,5.194495454825192127e+01
6.480818210483461961e+00,3.167122777580391926e+02,5.698906694922327176e+01,5.652407641941898220e+01
1.016698528633441612e+01,3.203649798651078981e+02,9.895924758064156279e+00,9.216200525822710432e+00
4.338514862019515306e+00,2.878614334721832506e+02,1.140932984937183825e+01,1.178555845054759565e+01
3.412939140452161624e+00,2.852114970904262918e+02,8.488466736019171677e+00,8.566295176902150033e+00
9.866565024652922844e+00,3.060482008265449849e+02,9.875741589397064146e+00,1.009368728882503419e+01
5.540669042490474538e+00,2.936516922012661439e+02,3.602605615510299231e+01,3.606035919011196000e+01
1.027670630595090095e+01,2.867991669022674159e+02,8.258249071060165036e+00,9.309821192210447904e+00
8.377557644027533001e+00,2.812918512192518392e+02,2.080466194372425193e+01,2.109205678197216471e+01
3.672182267354950014e+00,3.050446549356773289e+02,8.296886546119161210e+00,9.359433696105103451e+00
9.931380609327970177e+00,3.112768080517593603e+02,1.009911283624364664e+01,1.006014839169608877e+01
8.055253949240023914e+00,3.004829072196230300e+02,5.429525368671686891e+01,5.167430160187358723e+01
8.204750791404183730e+00,2.817949058798761826e+02,2.632073445145213597e+01,2.728188646542474771e+01
9.389900206537557636e+00,2.822073182895994705e+02,9.495193916357859365e+00,9.099011690743113334e+00
8.581412374713545788e+00,3.056520234277018631e+02,3.413711014502833763e+01,3.482300559491861947e+01
1.066414771551361085e+01,3.202132057056988401e+02,8.607309452537462491e+00,8.343766916554185897e+00
7.219698031939282501e+00,2.942680453219965671e+02,8.161113004005376581e+01,8.184543018326297670e+01
6.783566230993646862e+00,3.160726316871371182e+02,7.170898850276026337e+01,7.254381911414857598e+01
3.082593234346775013e+00,3.025590285241339075e+02,8.087154690885999031e+00,6.973035041038972537e+00
3.651249422479875051e+00,3.180185658844153522e+02,8.148892669928111232e+00,1.141906308542174742e+01
7.611265361825200415e+00,3.056411498876321389e+02,7.849821639656833838e+01,7.790779959436466129e+01
4.894464301360637926e+00,3.054995683986967379e+02,1.260745337881614070e+01,1.328256499070505647e+01
8.838744141319100578e+00,3.204019680040094045e+02,3.668721025307394967e+01,3.802480707321533515e+01
6.469150875789899224e+00,3.207182074880388427e+02,5.214569653550993422e+01,5.246269191181558256e+01
9.977314374313351664e+00,3.028184909999833394e+02,9.237371531879025710e+00,1.098700154379701388e+01
9.950864718064579506e+00,3.159974211995742621e+02,1.051724634761055910e+01,1.180073915547026431e+01
3.663948925975546445e+00,3.036169193764854413e+02,8.313684363273624811e+00,8.424238500207620106e+00
3.161283059335957546e+00,2.904164834913641471e+02,8.202873522065720735e+00,8.752152545742946543e+00
6.266396161995361425e+00,3.189543119147122638e+02,4.364671787792146063e+01,4.332146918916252076e+01
9.716310672773332158e+00,3.074994196124034715e+02,1.082669660782166154e+01,9.468381665991108420e+00
4.740399139323701938e+00,3.151064973970615597e+02,1.005827122447767685e+01,9.038992753139602598e+00
5.804408795571437629e+00,2.971606831534181765e+02,4.457138401613229206e+01,4.568639182483127570e+01
6.383928904667526716e+00,2.788522751392646910e+02,8.396500025594967553e+01,8.370750542543147787e+01
6.114915033622859930e+00,2.839755550242182380e+02,7.469090111435309609e+01,7.451424941449495520e+01
6.562012424567919666e+00,3.046123282954971501e+02,7.277850116626598265e+01,7.297879410397155198e+01
1.048737549286502002e+01,2.831925021348009750e+02,8.128571898951578945e+00,8.179211330567268234e+00
9.178803679163397788e+00,2.858985773088600695e+02,1.098245446784309109e+01,9.513451611352682136e+00
8.585205431995213132e+00,2.935172588909815090e+02,2.362704328744275983e+01,2.347271124187131264e+01
1.020917929921819933e+01,2.903613472255803458e+02,8.370220155413914398e+00,7.899650341594559144e+00
8.044076852553033063e+00,3.144932256092683360e+02,6.986884902068008785e+01,6.981916943425083844e+01
7.549566730073364873e+00,3.123700187600395566e+02,8.304059550489151320e+01,8.191766940949659670e+01
6.356653726516946712e+00,2.818628010479190493e+02,8.254641604339659011e+01,8.292946161623255819e+01
6.143659504917565073e+00,3.181585263986798964e+02,3.852238536663820412e+01,4.044412090576366836e+01
5.626204363060550051e+00,3.075737981514937474e+02,2.668457326211559888e+01,2.867887117739032021e+01
9.822287096693393948e+00,2.975371130663885992e+02,9.332279206986987319e+00,8.645135232620667409e+00
7.366272452480646216e+00,3.144682337412130551e+02,8.464959312454588769e+01,8.346013688803590469e+01
3.716675749109235483e+00,2.949478890651119514e+02,8.562771094587217746e+00,1.013257170982648425e+01
9.638821093655096206e+00,3.113601071761966068e+02,1.204888121539008594e+01,1.216418011748925210e+01
9.832958052489489731e+00,2.946724976674081518e+02,9.113358485937441245e+00,8.723898778860343484e+00
5.057200493558452692e+00,3.079611898406412820e+02,1.382545308972489906e+01,1.465895206176494803e+01
4.722926095404949010e+00,2.796080769347396995e+02,2.017367250403530932e+01,1.938468904339766397e+01
5.196314502934033186e+00,3.085228135764768354e+02,1.563375532222801390e+01,1.517320371952819436e+01
4.283467345089488454e+00,3.184923573415808278e+02,8.620935690747742797e+00,7.451970896707978298e+00
9.824150775095217725e+00,2.943492293690807742e+02,9.115942097538786371e+00,6.869781101103588306e+00
8.726886918372056101e+00,2.905889158460415160e+02,1.821496367421426754e+01,1.888379591554023662e+01
5.902942423352636858e+00,2.820250880121979549e+02,6.824137632955316235e+01,6.770115054138288713e+01
3.398177413818082471e+00,2.969797210400612926e+02,8.242602793455315435e+00,8.528789107881236120e+00
8.300640208760821537e+00,3.099070506490787693e+02,5.252776682764460503e+01,5.052503736149520819e+01
1.056949810679986790e+01,2.836369002611444330e+02,8.109313004770379862e+00,8.755641839124729486e+00
3.873157431613682533e+00,3.167113406158417774e+02,8.263848013694428118e+00,8.407125064591671304e+00
1.085689643667915050e+01,3.176411392407622429e+02,8.345929115968386824e+00,8.958884638057408978e+00
4.448572898981085544e+00,3.100207024423240227e+02,9.361060684162355372e+00,1.129612211923361897e+01
6.860810002748200631e+00,2.915533399871629285e+02,8.465064302259148121e+01,8.364576012987517117e+01
4.471304631983460176e+00,2.783943256775170312e+02,1.576457525886344513e+01,1.470603445945366339e+01
4.078212870420320435e+00,3.226278055060533347e+02,8.319986377641379605e+00,7.711999545006672285e+00
5.374942252014998978e+00,2.803795849385261931e+02,4.414448608781315642e+01,4.426790754403913297e+01
9.539260247719308694e+00,3.015128790054931756e+02,1.110525095649172123e+01,1.075191975271408573e+01
4.890665764176452157e+00,3.176769899474485328e+02,1.055656541427462969e+01,9.361184012875241933e+00
9.112215778966897162e+00,3.143185819161824384e+02,2.202283890289124457e+01,2.170687237503936728e+01
4.969929444788841799e+00,3.067082006564291419e+02,1.312118076107070408e+01,1.163496759235341216e+01
1.090369754877508512e+01,2.788090051842586377e+02,8.037775032365285455e+00,7.623903140327070282e+00
4.452705674690084159e+00,2.903476306246265040e+02,1.182491708869487468e+01,1.046382022037696480e+01
6.482138202936879701e+00,3.180578508726923133e+02,5.562688936256496675e+01,5.550745174970037965e+01
4.078009929962516544e+00,2.920954884898833939e+02,9.500780930694064708e+00,1.007732231785097810e+01
1.092411717881038058e+01,2.966021610886910480e+02,8.101430104726004444e+00,8.849866851213166186e+00
6.535602870818668642e+00,2.815308088520440606e+02,8.452085973524330598e+01,8.500764033564919941e+01
3.911488276616869264e+00,3.119751706257301862e+02,8.362565209612602857e+00,9.191559109471166167e+00
8.700525548588476710e+00,3.014628401692571060e+02,2.591932398570812879e+01,2.663206542027953105e+01
1.051491348242718615e+01,3.138339382078842732e+02,8.630776877502157163e+00,7.437815308510801415e+00
1.048427240659491133e+01,2.851545343578993652e+02,8.145529083362612610e+00,8.680650513998969586e+00
7.529400950751232280e+00,2.852820066204354816e+02,6.221010110378271918e+01,6.186113136243555743e+01
8.881498387090871915e+00,3.160164848346517488e+02,3.098537192852806044e+01,2.992711613825300532e+01
9.897212750427842209e+00,2.974130305797808660e+02,9.116140636208346137e+00,8.599689589355209662e+00
9.623471324066347421e+00,3.024901049832318449e+02,1.070479060989955578e+01,1.057933700748359129e+01
1.001413117843035749e+01,3.011714203658941642e+02,9.044274900760596481e+00,8.862251497931076472e+00
8.322518352357743510e+00,2.967267091521977136e+02,3.649612491560649374e+01,3.683036320294083765e+01
5.038513781003548075e+00,3.139406055786334377e+02,1.222200404930669748e+01,1.249927450264435436e+01
3.611448771084702081e+00,3.102082743312892035e+02,8.198741457341947481e+00,7.672811297218577131e+00
4.476054635743436094e+00,2.786383260522037517e+02,1.573481389190546764e+01,1.674235257488286166e+01
7.210886492618515220e+00,2.832285584447357678e+02,7.385393826163789299e+01,7.146071931717820291e+01
4.050026830878519668e+00,3.122161102661257246e+02,8.492188938787156971e+00,8.209693301628092854e+00
6.198836220756247073e+00,2.912750806647901527e+02,7.082304305914496467e+01,7.023752827628314321e+01
5.020756078909752951e+00,2.969141700441066973e+02,1.719929380341400105e+01,1.703728315436671537e+01
1.047043610450319484e+01,2.792758728236499906e+02,8.105364688222909564e+00,8.459863318540353561e+00
1.016455018267840416e+01,2.946739701182721092e+02,8.522088664804769564e+00,7.493550057065181846e+00
3.839057288034824822e+00,2.870726204144892222e+02,9.159333695654121144e+00,7.327494139302834775e+00
1.018102630238071704e+01,3.163757132708824997e+02,9.524817641348622743e+00,8.157831832033377140e+00
5.456416347909970099e+00,3.202481293035368139e+02,1.583068081522561421e+01,1.708128419696587486e+01
8.865618393418456478e+00,2.953588301580115285e+02,1.775035205716655540e+01,1.657725574766475418e+01
4.601896040456994186e+00,3.225608044548267799e+02,9.063105281976612915e+00,8.861988357594732690e+00
8.219251685945721420e+00,3.177122462420809370e+02,6.500846472642133733e+01,6.372863042929147781e+01
5.425833799399252477e+00,2.876285419053160695e+02,3.757085957718500424e+01,3.884428934562120617e+01
5.295499285289361424e+00,3.222602242568152633e+02,1.308501583947654723e+01,1.147478388640826452e+01
5.303633512429682284e+00,2.898470311417249832e+02,3.005887491962285551e+01,3.185686254486439495e+01
9.800532352591845964e+00,2.999811924844887017e+02,9.593632697933136555e+00,1.091394882957989942e+01
1.099626438806338946e+01,3.182538969946548377e+02,8.258629346929247106e+00,8.437329348657598871e+00
6.398077184236523607e+00,3.014837373711586679e+02,6.897730623936215011e+01,6.792445434017491834e+01
1.089491888218315729e+01,3.186735354309295758e+02,8.332918394015944585e+00,9.862371409919182597e+00
5.593290106405493844e+00,3.002985642780997750e+02,3.157972772319298826e+01,3.173611292019650421e+01
8.756974573608800938e+00,2.894732793236896669e+02,1.706315904835793873e+01,1.467113026618993565e+01
8.629746768908304944e+00,2.899471938888842715e+02,2.004900376672238238e+01,1.977736862393381401e+01
5.184604351015267731e+00,3.127046974314156387e+02,1.414016052693023617e+01,1.420394681177221408e+01
6.911475775463531868e+00,2.967226411124402716e+02,8.450263581450319350e+01,8.550077564842919742e+01
3.862498322804423623e+00,3.035223035970606134e+02,8.496943426497017171e+00,7.552857009461262372e+00
8.056585038930462517e+00,3.111398769984207320e+02,6.611997051394453706e+01,6.624071841430402685e+01
9.210378341114173750e+00,3.052943516458026920e+02,1.567266393310798378e+01,1.486210901901974069e+01
9.316641743637905648e+00,2.861418170473099849e+02,1.022057903192291484e+01,1.068863127800613633e+01
4.767872718245533825e+00,2.858348400777284724e+02,1.758587318343571582e+01,1.805431389490830441e+01
9.792104079265172345e+00,3.113635623410056610e+02,1.088123172365502356e+01,1.301258346997327742e+01
1.088048368311655878e+01,3.049015650999608056e+02,8.174287803353688986e+00,8.454832788253593634e+00
7.192042750145763108e+00,2.898992607696752088e+02,7.979530847885173728e+01,7.860356726542170236e+01
7.403758331002082471e+00,3.008083795214163843e+02,8.098178441230649582e+01,8.273411519126121050e+01
7.185265255839592413e+00,2.897012622803578665e+02,7.984238370658643191e+01,7.900729479513866238e+01
8.047849947924154534e+00,3.049875342369996929e+02,5.995862199444710683e+01,5.981534718610745927e+01
3.455564790020161148e+00,3.220159681105139953e+02,8.078695224919718143e+00,7.624636189113564555e+00
8.159031864802841483e+00,2.894051512704432980e+02,3.583348097787313691e+01,3.570714600275781692e+01
8.303804114370901601e+00,3.050252806864128274e+02,4.675764932790487194e+01,4.739215760109303943e+01
4.230808162146754370e+00,3.107256962077829030e+02,8.800814580678157029e+00,8.584212200053633168e+00
9.701330225253899542e+00,3.101505713625291492e+02,1.132683428411604787e+01,1.196343922367820234e+01
9.737891882244639419e+00,3.216530584165689106e+02,1.321802995990552176e+01,1.238765043998145288e+01
4.438633073776572679e+00,2.792024411740347318e+02,1.492018642546529428e+01,1.495232256066413434e+01
7.900326577067152911e+00,2.943835802885532758e+02,5.485872805237826810e+01,5.496280009596853944e+01
8.770125273601163229e+00,2.851068502787794614e+02,1.498072924771980574e+01,1.560247918964848068e+01
5.312303313339108435e+00,2.932016280518784015e+02,2.734734534989945587e+01,2.845166389671860330e+01
3.873990088315057534e+00,3.000602371806491533e+02,8.611910463218775291e+00,7.968932571424184097e+00
8.933804433556865376e+00,2.792055622386413916e+02,1.148347693489304788e+01,1.338114923037147541e+01
6.045229062999438518e+00,3.036458443566724554e+02,4.917678232769008417e+01,4.950256640112033324e+01
8.401319785872766843e+00,3.171732170377698026e+02,5.533138105150995045e+01,5.710119620597343726e+01
8.316544674612917021e+00,3.067093215976356078e+02,4.804013632917891385e+01,4.725951660755988115e+01
3.792823103215827274e+00,2.902446773257579480e+02,8.870583402701084808e+00,1.019370740026428379e+01
7.516397358509527393e+00,2.807526926829011700e+02,5.689271594314431724e+01,5.660108640589884743e+01
3.834322434387010148e+00,2.856744398475186131e+02,9.243640564126980763e+00,8.919031657723019535e+00
7.994036166795379650e+00,3.092711622410466816e+02,6.712901806357778867e+01,6.785244485176767171e+01
3.627452575495930809e+00,3.209141561956581086e+02,8.123000295234055201e+00,7.910537693656826796e+00
9.898721740297066418e+00,3.038760384748543970e+02,9.561840627537401716e+00,1.031306043137117534e+01
1.058711633399144958e+01,3.119686877010551029e+02,8.488089334171908362e+00,8.648883713088270753e+00
4.914946745058650812e+00,2.952455774520261684e+02,1.601645853969838385e+01,1.519139426781563174e+01
7.353129210516756942e+00,2.878648589994421059e+02,7.296670537643349519e+01,7.185229682407059215e+01
6.155922661995248291e+00,2.845290075919897959e+02,7.562268978061608493e+01,7.524426365097131963e+01
6.441698489515574444e+00,3.196154147269614327e+02,5.188890096341414448e+01,5.236911510748564069e+01
8.817780040075865244e+00,2.914129734415245707e+02,1.682521128966082458e+01,1.540584390123196101e+01
4.542004214817279006e+00,2.789409656961547626e+02,1.673011591394030972e+01,1.467465518698896609e+01
4.674491802029845822e+00,2.790938473057791498e+02,1.935678190383175235e+01,1.895624887245466894e+01
1.037909517334377085e+01,2.912249635107653489e+02,8.263249247257610008e+00,7.466451225664714642e+00
8.088938053128281069e+00,3.185399490496993735e+02,7.151447085604176834e+01,7.263133991967552561e+01
8.352184252526477337e+00,3.060757346283052698e+02,4.548549126287091582e+01,4.403658605696779205e+01
5.457840815659690037e+00,2.831156979564254925e+02,4.468747192485923136e+01,4.561196427428816236e+01
8.229903579228942334e+00,3.087889287850303504e+02,5.494217935112923357e+01,5.375047318334930679e+01
1.057851018255346176e+01,3.078070157231688313e+02,8.404490262228538455e+00,1.017229950870354749e+01
8.267199424891176207e+00,2.860452716785403027e+02,2.799521812258420894e+01,2.877546425425208909e+01
3.637669262788962854e+00,2.987903610027987611e+02,8.381134686074839024e+00,8.658026328548094952e+00
3.068967630757675202e+00,3.134335484915821439e+02,8.048663372704545793e+00,7.690163871926907646e+00
4.206577452823650809e+00,3.207481137597701490e+02,8.468536170681316477e+00,9.007256896574091343e+00
6.462667182741117067e+00,3.015047729940450836e+02,7.165180311245092071e+01,7.395068976666961191e+01
4.682518529915039807e+00,2.786939880835022336e+02,1.979313931008924499e+01,2.034174578178252801e+01
1.059167582475409475e+01,2.933466523348038208e+02,8.181992181553534138e+00,7.784230567374880394e+00
5.825127471703797077e+00,3.198987901903253146e+02,2.462890243776305255e+01,2.542914321317621784e+01
1.066301884103196329e+01,2.798869685032116195e+02,8.070243746069541757e+00,8.900157799646597923e+00
3.318319893347320360e+00,2.909067151795575796e+02,8.282976948555104357e+00,1.017009434427106029e+01
1.029855055963763633e+01,2.864027380225815023e+02,8.239988274471071961e+00,7.019290829393644238e+00
5.637603037595151356e+00,2.806295767801755119e+02,5.725537601854468761e+01,5.583314086431054335e+01
8.276166261237175803e+00,3.102169454094658931e+02,5.415582740876357093e+01,5.405801479449964830e+01
9.167482126222623151e+00,3.033614732813041996e+02,1.566098058634057288e+01,1.460989602402689869e+01
7.161709394440445742e+00,3.165532540129137828e+02,8.241879325245263033e+01,8.302029515897851297e+01
5.322922925975849928e+00,2.855550502723861541e+02,3.532057535185219876e+01,3.439141921893001808e+01
3.256467262714336286e+00,3.095922255161517000e+02,8.090621436481011841e+00,7.026893116392392002e+00
1.036156788033617282e+01,2.863795806242729896e+02,8.207361737432728788e+00,9.602445572195957624e+00
9.653343031749823666e+00,3.076093329220075816e+02,1.127050341372902587e+01,1.118444937264472827e+01
7.938803825879621634e+00,2.964845633991457134e+02,5.547332835183081556e+01,5.526892622366062113e+01
1.017690542492819539e+01,3.207025273289958136e+02,9.882896972727515106e+00,1.044881908933171744e+01
9.348296652989983357e+00,3.130616651990595187e+02,1.620758010112591663e+01,1.678646665509036850e+01
7.277122823771029481e+00,2.805505518015133362e+02,6.825869401203871689e+01,6.748165864953581661e+01
1.017499935303860070e+01,2.922583099647327458e+02,8.445674930562976357e+00,7.635522906649709896e+00
9.825613205634748937e+00,2.906071127352862504e+02,8.903059205814136234e+00,7.373540677859464765e+00
8.887619130504127440e+00,3.146510578370444478e+02,2.962544999270203760e+01,2.927747543046892886e+01
7.443319028539465698e+00,3.070632921284629333e+02,8.289932412233746106e+01,8.325069722197623889e+01
6.840396855081106509e+00,2.944885918467641659e+02,8.441284361068245801e+01,8.332322540067474392e+01
4.546876723537396359e+00,3.204341985003047739e+02,9.034414294149280877e+00,8.450878107137393513e+00
9.205482365322941618e+00,2.829778089050145695e+02,1.037281238299333097e+01,1.022121470740016314e+01
7.553827861125176568e+00,3.040887080516049537e+02,7.912650842589765432e+01,8.004611904679036627e+01
6.969209698887024906e+00,3.159121061808212403e+02,7.826367696980709354e+01,7.873378209436738473e+01
8.925870688364177852e+00,2.801759337873760956e+02,1.175492019674772060e+01,1.180582755207739787e+01
3.778050442194096803e+00,3.010048587472848567e+02,8.467290921866126752e+00,8.389664240131029516e+00
3.672774928600419209e+00,2.802803904333566152e+02,9.186354072860973830e+00,9.716229735290445646e+00
7.532261041740233587e+00,2.979728246774747049e+02,7.542703903718532388e+01,7.551225598216483093e+01
6.500530014300281323e+00,2.921286427421083545e+02,8.013424887639195049e+01,8.034939357539582261e+01
1.055968866332942646e+01,2.898294463167367212e+02,8.160575847825487728e+00,9.310660190436337302e+00
4.284775948687396863e+00,3.110675535922900963e+02,8.890583418250924908e+00,8.316571884102803125e+00
6.866380765996529689e+00,3.123703257686848360e+02,7.743287216377844118e+01,7.871727823593163009e+01
1.025482947652164079e+01,2.908586318122195848e+02,8.342955412131228599e+00,9.442505647618100184e+00
5.065728746027466478e+00,3.215130540392813714e+02,1.117097027080668425e+01,1.165790507607715121e+01
6.715815094476772273e+00,3.133443600114230208e+02,7.129871561483543019e+01,7.021072678897466801e+01
6.775036040010026461e+00,3.085340392871043491e+02,7.718013155007334092e+01,7.573984142247930151e+01
8.119399590343169493e+00,3.108159877847592725e+02,6.278981070744730886e+01,6.344005472555422642e+01
3.581288735992580463e+00,3.155036606244628388e+02,8.142995702990534213e+00,7.524050689587529206e+00
4.960217540059824515e+00,3.096764103282750398e+02,1.234765658065371063e+01,1.456518627914173614e+01
7.369462310372762559e+00,3.053441116470818883e+02,8.340342110489370953e+01,8.236360082212637224e+01
6.240829121042750671e+00,2.984730346968315757e+02,6.503422820035979157e+01,6.312466904418698022e+01
9.958581542370030348e+00,3.176980296864450679e+02,1.067834823962642510e+01,9.478015945884040505e+00
1.012209693783799480e+01,2.784064676944764187e+02,8.222404058524531933e+00,7.931699104452940574e+00
7.961936590566338623e+00,2.992209616305539157e+02,5.760819214128427745e+01,5.797809395683486144e+01
5.804662490090165328e+00,3.089984471541756079e+02,3.220456085452392614e+01,3.199648487857837509e+01
8.561173994202077253e+00,3.009043072361088207e+02,3.051803746175207621e+01,2.887677209000460365e+01
1.006128102837696936e+01,2.915242334313061292e+02,8.554932196577230030e+00,7.164243291720416629e+00
6.214818468125071327e+00,3.116310069117016610e+02,4.882902365722100058e+01,4.782931292075250695e+01
7.064949822397663226e+00,3.057373195172205556e+02,8.416026101507880242e+01,8.390812993495609362e+01
3.288380664678725473e+00,2.975978519149501835e+02,8.182293803305729085e+00,1.068393523307484827e+01
5.187602512197818427e+00,3.211004871279599797e+02,1.222807047679581416e+01,1.327546397593037142e+01
1.032728369736326357e+01,3.073899248813707459e+02,8.704005696312142604e+00,7.629503619816839333e+00
3.841324523421014270e+00,2.890754015257784317e+02,9.039014683557153873e+00,9.632590435536350526e+00
5.013497911421213260e+00,3.021775043729386994e+02,1.500542104392989451e+01,1.409617253237033729e+01
3.050665323855033861e+00,3.019339422857156592e+02,8.083691132526116263e+00,8.552115226213729215e+00
4.238135293234231327e+00,2.931746878046141660e+02,1.003011991349343646e+01,9.985478481702024567e+00
4.836205243962492517e+00,2.814300299025753702e+02,2.183611289928000687e+01,2.154261743772793380e+01
6.674262024856638220e+00,2.848560807065408085e+02,8.464881825009803151e+01,8.646903690466518810e+01
9.906511302226675753e+00,2.794264810006887387e+02,8.388495622962118148e+00,9.022141311914765538e+00
4.492997797181415010e+00,3.045688994780478538e+02,9.976811190479928371e+00,1.251568689672820511e+01
