c,D,R0,R0_noisy
2.770107691672988182e+01,1.817389657041039541e+01,4.592035684580812460e-01,3.945062434197296186e-01
2.934914014160429119e+01,5.169004399173177333e+00,7.878041704481706375e-01,7.621115605036286045e-01
3.967984850726950619e+00,4.341457270744937702e+00,2.825993043881775524e+00,2.858385640919756998e+00
2.385865055218481245e+01,1.981655832697471453e+01,6.131504513723877725e-01,6.527899175614003680e-01
1.820635437845264093e+01,1.419309898034837047e+01,1.277350476783596589e+00,1.173497327807499824e+00
2.843006208423632586e+01,1.279140113681160429e+01,5.466954280938945976e-01,5.778166154999345716e-01
1.454111555489249774e+01,9.413881004091571469e+00,2.105282966742662243e+00,2.068756001354816743e+00
1.438677769580340282e+01,9.777407373853217010e+00,2.106022961476248678e+00,2.161054105129439851e+00
1.793222446150733873e+01,1.009722255894527976e+01,1.546640380348435873e+00,1.491188675326098778e+00
2.933788748362049859e+01,1.125029995944100492e+01,5.482176479884911524e-01,5.303233059988755604e-01
1.679135278849908985e+01,1.428058473491924119e+01,1.448625783643873177e+00,1.452521006026894046e+00
1.954189895291816015e+01,1.433434693535129645e+00,1.145785801445450725e+00,1.186287790463695035e+00
1.201520391224360296e+01,6.691669753551904520e+00,2.697234493601075034e+00,2.738867654623182268e+00
1.559579639803448181e+01,1.247014691178164902e+01,1.725291662314149210e+00,1.684577641163573114e+00
8.839148226504448758e+00,1.823079857556490424e+01,2.619237960699572820e+00,2.578859978416820020e+00
1.450739366453431423e+01,9.864691622396236426e+00,2.079273036903581673e+00,2.132699103647797134e+00
1.297895095419596068e+01,8.810866708092852662e+00,2.422943616826863877e+00,2.391067246439340988e+00
2.768326392609433384e+01,4.357013350950842856e+00,9.241755126037576318e-01,1.010581118571068249e+00
2.016308342762160777e+01,1.278699553230398323e+01,1.133539876887454723e+00,1.164571979565744764e+00
2.370341549643178780e+01,1.889835853155918954e+01,6.429324177561592801e-01,5.866425373979503588e-01
2.720907936559853191e+00,5.430259126853756335e+00,2.659057290463857193e+00,2.702972485487144638e+00
1.957160982797666193e+01,1.754591314838556215e+01,9.927654049218648247e-01,1.007123149685607011e+00
2.893842549195128910e+01,1.380872423412743366e+01,4.976529154847531000e-01,4.898471793885569858e-01
5.356729490996881005e+00,9.844366662817982672e+00,3.621325127909408526e+00,3.601270990240780456e+00
5.237659603565341548e+00,4.030975434251991452e+00,2.939620504892059838e+00,2.977646482614638490e+00
2.683975090475911429e+01,1.625347046181460797e+01,5.363468251680929555e-01,4.942711586441983496e-01
2.851502977420851792e+01,5.204820177210933707e+00,8.372201314906529968e-01,7.985022822503184958e-01
2.272560555940760452e+01,7.464611990222932647e+00,1.170874035634338561e+00,1.139052785759607556e+00
2.209394144971349405e+01,1.963737207112972616e+00,1.177358852427361491e+00,1.151363791752001875e+00
2.062828089302070111e+01,5.886863598363311745e+00,1.476489507798895540e+00,1.485619733224144978e+00
2.905663874475017394e+01,1.553516484096669714e+01,4.547248778360530319e-01,4.688873095704056415e-01
3.188252973874053708e+00,7.844244833961420582e+00,3.213796329847715683e+00,3.250820113823850388e+00
7.941741077184619080e+00,1.304719149082209206e+01,3.144888661897738746e+00,3.249287239021432683e+00
2.234353829286491333e+01,1.197861431779477570e+01,9.682632529092011220e-01,1.002771290984699970e+00
2.726923454468606067e+00,6.006981452234669838e+00,2.771728150538257385e+00,2.749029462730256945e+00
9.590108239897228160e+00,6.420073753001111605e+00,3.103283194202100859e+00,3.112807014971506803e+00
2.122466142137161782e+01,1.248918730544106381e+01,1.044581066578989637e+00,1.043525616105715148e+00
2.504055748307946416e+01,1.669552885101683160e+01,6.191451665344996913e-01,5.552844997935283411e-01
2.953461953872995238e+01,1.062132669389588990e+01,5.583179342079497287e-01,5.743629304784602096e-01
1.496853835075250672e+01,1.558270503156890285e+01,1.635107364690689069e+00,1.576257234065477908e+00
4.103028563863680311e+00,5.550929982541426000e+00,3.160582263221447086e+00,3.170560116792503713e+00
2.847493606995926285e+01,2.395396279411985851e+00,8.603856484637257829e-01,8.454603697150103736e-01
2.819271668103097639e+01,1.762216514310559745e+01,4.492359511741603750e-01,3.721170981770361430e-01
2.656584823786114669e+01,4.243341271325178354e+00,1.004813302298823707e+00,1.042294296023040356e+00
1.354728476875090415e+01,9.033743869480238331e+00,2.305077858409475766e+00,2.331099218594752553e+00
2.563546539091328214e+01,1.913342630789748533e+00,9.549185672007137748e-01,1.008381140581923407e+00
1.886729053244070897e+01,1.109264191770003016e+01,1.367563639185747526e+00,1.327337370749784640e+00
1.621143069874510090e+01,1.999584658304132390e+01,1.260320081943197890e+00,1.253534640537260714e+00
9.974634119659754106e+00,4.079015586390433157e+00,2.811010380657948726e+00,2.836426709231830046e+00
6.453353604447316094e+00,5.283083429463530045e+00,3.306053110908993009e+00,3.417297617944791810e+00
2.921874284871412186e+01,4.782576537997012878e+00,8.115220971152674601e-01,8.127923094494802214e-01
2.421197950289391443e+01,3.660964239339873139e+00,1.191478921395949575e+00,1.168813714093423606e+00
1.165307749948304483e+01,1.983756760016029830e+01,1.959599590756044618e+00,1.919855893533883195e+00
2.788408756435811853e+01,1.610363154722728041e+01,4.918783666711674663e-01,5.604945180027099960e-01
1.108679924810737027e+01,3.635542462929841179e+00,2.593121264902254808e+00,2.651533611146364322e+00
1.999714951016025211e+01,1.486994501054097917e+01,1.055832569595297699e+00,1.043003449904954971e+00
2.262960012481168093e+01,1.925502652953762350e+01,7.012913030069958253e-01,7.183800022338915348e-01
3.147911278375067567e+00,1.205900528394777460e+01,3.360545011839266571e+00,3.439937052587102251e+00
2.965037005520163405e+01,1.857420767597677269e+01,3.799072833548794992e-01,4.088364070734113453e-01
2.714313129892450860e+01,1.783930357302545389e+01,4.892138334437851066e-01,4.540404726634635901e-01
1.082464956703405967e+01,2.806837838305354715e+00,2.362948966262570227e+00,2.349444320576641321e+00
5.445625185187186190e+00,7.557557617836764052e+00,3.564182089641925621e+00,3.577376879357363038e+00
2.368726052650274738e+01,1.317091043040123211e+01,8.136503707018724052e-01,9.110067955091201153e-01
2.169021873028481551e+01,5.649120432456774310e+00,1.374011367565997288e+00,1.293561412137057332e+00
1.742557394588554232e+01,1.663384172788524795e+00,1.377152088990043932e+00,1.402150277996705441e+00
6.400434596559518852e+00,1.926591752092359400e+01,3.059189348164971012e+00,3.062385449965765893e+00
1.075516894939307200e+01,3.042814592103687765e+00,2.455034348682212819e+00,2.554871314117363124e+00
7.418062768704514198e+00,5.914576726414625618e+00,3.343668847841713365e+00,3.381598156043613024e+00
2.159814790858187195e+01,1.337725667093300075e+01,9.715885119360148092e-01,9.674915447342179453e-01
2.503851109938850428e+01,1.590066600838242117e+01,6.398196664417314938e-01,6.374531436626152958e-01
4.498783066584538304e+00,1.573262755434250693e+01,3.460867379650657050e+00,3.455660200035947316e+00
9.606533486536292799e+00,1.262571057250512219e+01,2.829584923266144081e+00,2.851448533358862392e+00
1.335386102755055404e+01,9.284808024228325962e+00,2.322803838138283616e+00,2.355483115900070867e+00
5.878442607293672850e+00,3.513117028633536698e+00,2.802832574933945331e+00,2.755254535119886938e+00
2.089020199935428224e+01,5.581462160977521236e+00,1.461962908956415008e+00,1.434324714092825692e+00
1.189826561901780266e+01,1.325583361723094811e+01,2.316009100829779399e+00,2.333352217404254247e+00
2.511877761306053358e+01,1.016249456776687410e+01,8.328383756006163541e-01,8.422581539925827476e-01
2.760447551119269960e+01,1.754818226275466353e+00,8.254657367242785870e-01,8.047569618671824854e-01
1.423489224425371447e+01,1.853700603447463635e+01,1.593131219732764503e+00,1.495421910793648168e+00
2.191969867228594993e+00,1.152699386349538813e+01,2.898172164319522182e+00,2.854860102244300535e+00
2.928256221845332874e+01,4.755408383917337112e+00,8.087701151681893075e-01,7.900299539314282748e-01
1.077987975398698239e+01,2.481961800182536315e+00,2.228247541530030684e+00,2.205942086848109884e+00
2.991038674028350286e+01,3.492283722763299014e+00,8.075388073565709091e-01,8.625246875769155830e-01
2.264669242117294345e+01,1.963688061800687379e+01,6.907898204545955823e-01,6.682304182361782363e-01
2.128408195629359412e+01,1.553744297979549671e+01,9.137200333269135388e-01,8.867561494889220075e-01
2.756671631957789970e+01,8.397210215486959228e+00,7.486711223944085836e-01,7.888234640183189317e-01
1.582338598298813004e+01,1.152914964601058756e+01,1.751846020243511992e+00,1.789787449317137513e+00
2.162196014976739988e+01,6.316951223086269884e+00,1.346721421529751606e+00,1.282778220630903299e+00
2.125896025463652705e+01,1.433687009518807720e+01,9.617194378091719065e-01,1.013913981090532435e+00
9.380550630714537874e+00,1.737244563311531209e+01,2.557331294483401241e+00,2.600259212558639454e+00
2.926971538104683290e+01,9.282578756227925609e+00,6.169514935745024076e-01,5.851973289028845615e-01
2.626912278734149453e+00,6.935671509322109074e+00,2.860209163909485319e+00,2.798353816816342210e+00
7.619911686559383668e+00,9.214973335638495300e+00,3.400179990354455839e+00,3.436592221897543542e+00
1.531230806374244402e+01,6.392152956575544387e+00,2.160285301369747835e+00,2.149081298463958678e+00
2.050983253748561097e+01,6.418137674401290127e+00,1.461822019298177011e+00,1.428113146965291458e+00
1.423152756560584642e+01,1.651238684834379633e+00,1.570682953266951731e+00,1.554055731482028468e+00
2.436511180098871776e+01,6.605654445928528240e+00,1.072273250618993146e+00,1.002269620311366571e+00
1.986794510432529393e+01,1.777369790387527182e+00,1.266216994620015024e+00,1.276617821185444868e+00
2.685590184553630522e+00,1.103865873564675049e+01,3.165070931461675841e+00,3.203301825736452280e+00
2.283355204933489979e+00,1.592260784883072544e+00,1.085401691039053818e+00,1.096403826976589668e+00
1.740407012062698300e+01,1.930235475049586258e+00,1.491007044442086205e+00,1.508867628803002292e+00
2.153386473777104726e+01,8.846984292202646927e+00,1.206702311457194643e+00,1.187982709362054745e+00
2.515148207339755970e+01,1.665315977923291513e+01,6.140125393257759301e-01,6.325457273886661014e-01
6.870990186940197475e+00,9.008475050743815160e+00,3.508719998852132260e+00,3.557933622771022542e+00
5.863426966731304368e+00,1.599261835082723948e+01,3.334185812555657602e+00,3.266659673644781048e+00
1.221681802250428106e+01,9.441979596683108156e+00,2.523891070740620801e+00,2.457350424464831207e+00
1.611863652842639993e+01,2.462127281932084077e+00,1.773882826908187882e+00,1.781092883114776537e+00
1.540467548315770685e+01,1.445463302544391127e+01,1.633469200334194404e+00,1.622143777491233063e+00
1.477394915504366679e+01,1.218340532087244377e+01,1.873589678286449400e+00,1.826609276695318140e+00
2.516713527722285804e+01,2.915516606332551053e+00,1.097359966307674073e+00,1.141467114946592476e+00
2.494696980151935151e+01,1.177850359693561799e+01,7.781530025070616530e-01,7.933242793644980084e-01
1.882269040612142508e+00,1.175698783737917275e+01,2.679135336334947048e+00,2.652110364294105516e+00
1.144402256325607548e+00,1.163577929509253828e+01,1.939420682932220030e+00,2.004113518933365423e+00
1.498625978069200393e+01,1.669417329417596108e+01,1.573151329244937280e+00,1.525485831930450287e+00
2.339927194585484216e+01,9.053035572806223286e+00,1.021260661691312244e+00,9.225016604641007589e-01
3.946795375939122330e+00,9.101206407547453026e+00,3.506745566125287539e+00,3.441381571470651046e+00
1.938126135400526451e+01,5.426552935540962075e+00,1.640454211316527466e+00,1.612434810910022831e+00
2.109546226879799136e+01,1.870864003478698123e+01,8.254504635667553325e-01,8.316007882043334742e-01
2.110564458930351961e+01,1.158294733008534116e+01,1.099654671038096776e+00,1.125894613401158928e+00
2.467113567522024553e+01,1.190744484842720397e+01,7.920570163602136393e-01,7.588991098198115681e-01
5.677972457982795262e+00,5.462005932274920816e+00,3.331248545127600824e+00,3.363619752610774505e+00
2.517726543805470030e+01,1.989411168007805486e+00,9.944974802286097315e-01,1.019542235150931564e+00
2.140344380571433547e+01,8.328969834028853825e+00,1.250735504038303914e+00,1.213211740489279045e+00
2.713570474969873558e+01,3.496422907320183793e+00,9.764402323559767671e-01,1.064628667491955838e+00
6.306117306276476597e+00,6.503129616336441821e+00,3.471319730557805183e+00,3.549709522638427650e+00
1.875716412842453806e+01,1.793610637861340606e+01,1.057209048750307190e+00,1.051110915480337082e+00
1.197426630227288769e+01,4.976987204659504727e+00,2.671757818198784218e+00,2.713170918498699624e+00
1.343909129108005018e+01,1.692094972516474627e+01,1.803853253962402148e+00,1.789579169574459394e+00
2.963961078366558866e+01,2.183614195185217266e+00,7.842239464299480822e-01,7.796101632943892579e-01
7.058139772784713273e+00,1.487975687429797311e+01,3.200055959899259062e+00,3.177826644319083460e+00
2.925984826043332276e+01,1.113354482531818945e+01,5.553973953644296691e-01,5.720626103535473295e-01
5.118076686038036449e+00,7.453893729081846331e+00,3.547376090609410060e+00,3.480529299014721190e+00
5.310638137846622087e+00,9.331215726568585112e+00,3.621104625384828246e+00,3.646051428158191943e+00
1.801922309697829405e+01,3.943708141807227729e+00,1.803242385250699575e+00,1.807570484985006054e+00
1.364781394123563629e+01,1.187867006265468994e+01,2.086221561684014514e+00,2.129531434754553754e+00
2.549877622357264073e+01,1.604725284928747087e+01,6.101015039123404149e-01,6.651864110977501188e-01
1.662117170487802298e+01,6.579009313684609950e+00,1.955010143456280769e+00,1.968238562604396336e+00
2.750784145853191731e+01,1.020665898056836163e+01,6.781617575348659610e-01,6.926845214705579235e-01
1.448346779541458851e+01,1.509143452657634654e+01,1.738001422642635907e+00,1.707560267714438584e+00
2.596409134333631386e+01,1.055224620994321683e+01,7.589855147028276017e-01,6.865102653457861859e-01
2.538514584203059243e+01,1.295034629019070671e+01,7.074772602698017332e-01,7.229707396624348581e-01
1.202136923018473880e+01,8.082241501855673249e+00,2.643342583735333484e+00,2.694562568217177212e+00
2.610751004899952221e+01,2.803252606910741740e+00,1.027363407782174498e+00,1.063755485012279900e+00
2.113565893506388704e+01,4.239677273517038714e+00,1.471626835204558059e+00,1.456974478147736729e+00
1.306075475447028289e+00,5.181630340960218462e+00,1.626962099428900466e+00,1.578978689223743181e+00
1.563696683145760602e+01,1.961432181220940052e+01,1.347866346301216156e+00,1.343193045665246110e+00
1.403148967919895185e+00,1.634378855500558103e+01,2.286775734141992089e+00,2.312851116905716431e+00
2.647615434883302754e+00,1.629870309690394237e+01,3.135935033628943547e+00,3.122585309396722852e+00
1.061155680399242485e+01,8.215441412321373704e+00,2.901491153348489060e+00,2.936656429985488703e+00
6.073830166408874298e+00,1.570171719063152516e+01,3.319730594109471244e+00,3.341249008292478173e+00
1.719370415922314521e+01,1.579736587744005760e+01,1.320546709919579342e+00,1.261963683594987673e+00
2.706788243295209995e+01,4.319782679120613977e+00,9.672037347613916536e-01,9.290411054164817717e-01
5.011071241422652811e+00,1.669948118292051831e+01,3.393053758370746298e+00,3.380911055369726803e+00
1.658190559139094233e+01,3.529920585427707813e+00,1.935190458638799349e+00,2.030077330196532692e+00
1.473586265802971340e+01,1.922813041884477059e+01,1.487223298005075245e+00,1.505056792215182071e+00
3.018419944424755919e+00,1.830677412163178275e+01,3.211205440081644102e+00,3.262804765053719080e+00
2.012331907529856068e+01,2.035682004707307424e+00,1.330120045186879763e+00,1.297073095160759415e+00
1.756633583087300110e+01,1.665765977572363710e+01,1.236874877714800647e+00,1.183020638434573613e+00
2.164314286919181995e+01,1.134518854440740299e+01,1.060568573059268438e+00,1.050733809396428020e+00
9.384857345034717468e+00,1.568952598854772162e+01,2.665808899804527510e+00,2.686829415189757153e+00
9.569622953758498696e+00,1.866808042862318473e+01,2.437695210774548649e+00,2.456605041527133881e+00
1.426478611318229994e+01,1.095385450015460549e+01,2.043615108760075127e+00,2.034292161447075031e+00
1.547616225578237170e+01,4.677691479291262056e+00,2.153141546939492557e+00,2.216438361492857112e+00
2.021712035062580881e+01,1.020833520271679973e+01,1.265365931400951327e+00,1.291333757397227000e+00
1.858430562106602579e+01,1.501379664883446097e+01,1.195400012479600260e+00,1.162243345775176850e+00
9.963228280625539668e+00,1.459591388885719709e+00,1.634211131788029459e+00,1.756682564791067991e+00
2.073391033848093201e+01,1.086826863639957530e+01,1.173868593422922046e+00,1.211573651545936992e+00
1.492844421349672324e+01,5.189281546222557218e+00,2.240699180120209189e+00,2.231837119249692414e+00
3.072282020544070846e+00,1.068018244217166135e+01,3.318830514515700436e+00,3.328635031488434759e+00
1.773416771718447649e+01,1.849922839502193384e+01,1.142714065493722231e+00,1.148972969541946387e+00
1.720433471032958295e+01,1.101071016143433567e+01,1.585876347542927167e+00,1.494065646028021055e+00
1.652384911740414353e+01,5.320845067322656163e+00,2.012534251135532859e+00,1.984470308484385326e+00
7.664936223835868034e+00,2.245498521257585978e+00,2.219891441536869348e+00,2.248623712965210242e+00
1.664281407214180497e+00,3.635416392576651390e+00,1.589101754273128275e+00,1.607350702816647381e+00
3.993493244927818875e+00,1.297394102026204799e+01,3.527996233372212131e+00,3.559387414926287629e+00
8.720175442973628677e+00,1.455773222982384141e+01,2.883747485354726692e+00,2.898526814042457378e+00
2.815662839172575715e+01,1.210784911645042605e+01,5.795241566731642591e-01,6.882759922776928718e-01
2.314013751158754317e+01,1.303167234076306258e+01,8.596372659270569150e-01,8.465501459799450457e-01
5.422042940271242450e+00,6.400620386673959494e+00,3.460721124173558039e+00,3.447582211673569486e+00
2.340452198879149392e+01,1.498069028488984600e+01,7.707249898806217692e-01,7.571491879289191651e-01
5.315784378779615515e+00,6.231008628587653142e+00,3.434323723706220743e+00,3.411987403929047868e+00
6.642028861048096644e+00,1.384014149676317373e+01,3.336376494300250961e+00,3.486850932222891331e+00
7.944793627672090963e+00,1.004585089498650952e+01,3.315603154725949686e+00,3.305447755617739070e+00
1.487007173599264576e+01,4.771746201406013910e+00,2.240447021891712520e+00,2.240723782814469267e+00
1.251693146654549516e+01,1.960407215435649109e+00,1.850884258217557754e+00,1.915283191305870991e+00
4.284255351130575207e+00,1.848868187729271995e+01,3.343137930009027148e+00,3.319486998156037760e+00
2.022345115645605418e+01,1.114228670017334011e+01,1.212098398623400852e+00,1.306238669003497943e+00
4.934113578823946966e+00,1.694310603675504012e+01,3.386963255163920827e+00,3.407926215859431451e+00
7.178094843237493805e+00,6.414715480793627300e+00,3.409465207748207938e+00,3.392176999139243421e+00
1.041844370710320078e+01,8.029706110563248345e+00,2.945183166653626117e+00,2.969506030017571963e+00
8.671277391306677629e+00,1.284125840029872734e+01,3.010194195691410002e+00,3.021850976734786087e+00
2.857189334877111975e+01,4.400317021870261414e+00,8.653018202824286353e-01,9.014785090773318466e-01
8.071293305546149099e+00,6.974017464840709835e+00,3.341126290054163395e+00,3.311670511807866646e+00
1.059338312239805546e+01,9.800140532787386505e+00,2.818349654749818800e+00,2.801408833846670277e+00
4.550837037204143343e+00,1.981483326600821826e+01,3.274408686524285184e+00,3.378087222868890738e+00
2.837771126640010166e+01,1.025497256284430669e+01,6.283929680520318195e-01,6.521904542725800447e-01
5.711271292730069504e+00,4.024550395846473450e+00,2.976707091004076489e+00,2.947977731867714724e+00
1.938467195754614991e+01,1.312649573727651209e+01,1.198267546121845495e+00,1.183860202970166364e+00
2.213477595883525595e+01,1.810827135361935447e+01,7.654698533232533464e-01,7.910690706819066831e-01
3.288176417627970416e+00,9.692809008084687150e+00,3.363695992187037742e+00,3.326691462185709991e+00
2.095852769325210119e+01,1.892134046568969552e+01,8.298979047694521327e-01,8.665380033349567857e-01
1.670923591178133449e+01,1.265147880656825308e+01,1.552402283487004819e+00,1.567759343730028787e+00
2.208558138508817237e+01,4.021847849988346546e+00,1.378836827096345585e+00,1.297313897139803052e+00
2.206094090983216915e+01,1.250225476031860339e+01,9.691889178956206718e-01,9.313089666612115458e-01
1.456378955147117082e+01,1.079392444524178707e+01,2.004057027069179320e+00,2.004601466745088878e+00
2.480403627416425039e+01,7.765045531252268596e+00,9.735397241733664275e-01,9.548139029949302969e-01
4.528171883989419833e+00,1.781114932926839245e+01,3.368144038275728835e+00,3.373166223155658283e+00
2.530313044207852613e+01,1.056176756595783495e+01,8.027791684267051586e-01,7.463428654002369766e-01
2.001579035703217713e+01,1.660909723792986981e+01,9.856495581189860244e-01,9.498616086240460055e-01
1.576272633024176173e+01,2.419859529358826311e+00,1.792504969725951858e+00,1.839078390036005706e+00
5.509306114630108553e+00,8.961874160862459249e+00,3.613816604617007933e+00,3.590266023940679396e+00
1.601370957581640653e+01,1.811265299602855539e+00,1.538710988069278196e+00,1.486258156923224272e+00
7.507902871345037532e+00,1.845358455993939550e+00,1.952061261521733426e+00,1.918627991540489131e+00
2.443472483939021345e+01,6.995470452861518140e+00,1.045177778668429314e+00,1.044394027568055883e+00
1.573402630114992462e+01,1.224163236972834845e+01,1.718954173032205324e+00,1.724317004377962537e+00
2.094583844275223328e+01,1.531478763055999792e+01,9.509066639346014371e-01,9.455979399986613743e-01
2.830101759482644042e+01,6.343099169836495577e+00,7.981396647694266600e-01,7.762833051860542621e-01
2.758384521213857354e+01,8.972231205482689376e+00,7.228384646655013901e-01,7.506290647926171511e-01
1.973556763722337948e+01,2.795068860050864412e+00,1.519878663122594231e+00,1.546122777505402723e+00
2.471068196364553415e+01,6.212725328151424087e+00,1.064334680289083845e+00,9.957630266955764808e-01
1.494797933328945660e+01,1.584045942330190826e+01,1.624073447999117237e+00,1.743107434832495306e+00
1.623485605795112718e+01,1.321946728942670957e+00,1.261454653544680449e+00,1.313985420407590476e+00
2.823345980092055640e+01,6.365351118840263389e+00,8.013189115989556299e-01,8.014807870162751202e-01
1.871389347987703733e+00,3.909273637110142197e+00,1.800676447218117815e+00,1.815414331909487755e+00
1.177147707693972123e+01,1.167427228527262173e+01,2.453351786219017061e+00,2.462211892904121679e+00
1.369043840083430830e+01,1.574292517649387690e+01,1.829070151105943509e+00,1.888593463814992379e+00
5.215398052952380681e+00,6.692576223258761559e+00,3.484233412761894133e+00,3.472302539882854422e+00
7.715559709885111417e+00,1.749347699777864662e+01,2.904181513987951657e+00,2.875920936182973175e+00
1.927411885722249707e+01,1.787415315096638935e+01,1.009080107846011654e+00,1.009264476511270159e+00
2.762279244390410327e+01,6.666674844166296410e+00,8.259856554864657419e-01,7.519833400109238175e-01
1.619078482906783734e+01,4.589508506784321540e+00,2.054168739746890182e+00,1.889380280037277204e+00
1.138086291649697834e+01,1.131566111984679246e+01,2.556771591709919633e+00,2.554015457232848174e+00
1.985461013156723853e+00,1.215948683206741698e+01,2.766781081188569580e+00,2.808246085381902457e+00
2.877603543398855024e+01,1.193096838364803247e+01,5.545714026839168032e-01,4.573784556519691069e-01
2.893420243285354232e+01,2.286042215719672921e+00,8.278220949896321068e-01,7.794283026187819319e-01
1.581068097467106082e+00,3.245973897384554885e+00,1.424394591649430053e+00,1.388022741784358249e+00
1.479991243409094182e+01,5.595466080752479421e+00,2.259545595833563070e+00,2.280890837622279399e+00
2.746137980908189391e+01,6.612268863824021459e+00,8.392632186742543521e-01,8.899955861773575228e-01
2.967707478218124706e+01,1.479190916322743465e+00,6.837375656731280449e-01,7.040147307856383652e-01
2.381608992347464948e+01,1.380575619671577492e+00,9.069013470033925328e-01,8.988037915733289029e-01
2.838224806185314364e+00,1.269911850048511326e+01,3.250193772435996831e+00,3.262792605615277619e+00
1.646695515530981879e+01,1.933314230083261975e+01,1.255394813922726449e+00,1.298272291886713115e+00
1.983191843780950236e+01,1.396269534722545735e+01,1.111796989588314855e+00,1.137019159213637831e+00
5.939637968757793374e+00,1.153074618332158252e+01,3.546090555136192979e+00,3.521143005709665985e+00
1.517097919076609625e+00,1.152551714488108914e+01,2.347912414959332672e+00,2.264487275416431800e+00
2.218116012201709708e+01,7.709807966533283263e+00,1.209111086534258472e+00,1.301976118187652576e+00
4.132012846213449997e+00,1.170385106834940636e+01,3.564022851889913301e+00,3.459024586753536745e+00
1.356649478287456567e+01,1.771596893275598461e+01,1.739733200963868631e+00,1.825187543025934556e+00
2.187859659781572219e+01,1.023515577747042116e+01,1.095426564153102023e+00,1.095697858901429900e+00
2.747897866870788874e+01,1.275709319498938044e+01,5.946851990355999096e-01,6.260075081704322697e-01
1.944217183652212455e+01,4.348407725147598768e+00,1.652170208949938379e+00,1.676233095564291009e+00
9.374598486697427902e+00,1.271575600706193576e+01,2.871995282643476699e+00,2.888968861448141023e+00
1.605724773004856232e+01,4.259286876132758692e+00,2.058433933424775653e+00,2.085437699909016285e+00
1.425997451014934825e+01,2.040027814762604308e+00,1.769229993246991484e+00,1.733777634448939731e+00
1.736934844863637473e+00,4.874430131031440183e+00,1.933733280855170600e+00,1.955618693117098017e+00
2.747451191812206162e+01,1.244087973133519220e+01,6.043690211415312374e-01,5.175378601964309988e-01
1.967724984618783779e+01,1.359444779695643568e+01,1.144665534512633975e+00,1.196457230284461604e+00
6.715570492646980583e+00,5.555198604909771909e+00,3.342713199721178530e+00,3.254977822304476742e+00
5.273343977396657500e+00,1.136234648553330473e+01,3.600216045345664195e+00,3.563448161668641312e+00
1.895085141423554731e+01,1.520265554164028199e+00,1.218980061424430383e+00,1.249389553402318720e+00
5.211537364018397511e+00,5.889867933165698233e+00,3.378277915942997200e+00,3.462666212379504227e+00
2.781649306239779662e+01,8.402735094120348691e+00,7.331958753483284186e-01,7.619841405220718622e-01
1.430779628720707297e+00,5.607580269387836047e+00,1.808432140465178861e+00,1.701434689925205301e+00
2.751987628297138144e+01,9.703928122962963698e+00,6.968314192382797367e-01,7.104637509232808457e-01
2.966072066938416185e+01,1.545712898359718857e+01,4.328155507223121479e-01,4.041216988532774224e-01
2.388850520173126313e+01,7.095746081845557995e+00,1.086222048514273952e+00,1.089150817341596689e+00
1.009260724388835406e+00,1.485911077451034501e+01,1.819639122565728018e+00,1.910544252192023285e+00
3.272968512005515862e+00,1.175123922370931773e+01,3.397854980582896811e+00,3.418829800081723658e+00
1.342880860669959198e+01,3.296625869477452397e+00,2.256506568133826995e+00,2.243981858528867779e+00
2.257177874752395041e+01,1.803118581826325340e+01,7.371336152229942540e-01,6.589496089150108649e-01
7.493063353371067770e+00,5.525884282360719268e+00,3.292143344271130978e+00,3.225800601238843157e+00
2.321320245927453030e+01,3.762363459988168568e+00,1.275659830669322536e+00,1.268030909663963701e+00
1.645113008217652606e+01,9.857390079475313982e+00,1.770201222190602719e+00,1.797382306669935259e+00
2.119439057388907699e+01,1.008105517414591468e+01,1.170379142391842375e+00,1.176896380645594764e+00
2.601248904561470354e+01,1.859327056943007506e+01,5.262168915662919222e-01,4.810966365662980304e-01
2.379450663872260563e+01,1.232717004216987178e+01,8.382299913708306516e-01,8.792771624498829652e-01
2.378815531245555448e+01,6.808003490465931229e+00,1.111015653008158521e+00,1.059600988232750396e+00
7.896365932096676588e+00,9.226866288910674285e+00,3.355630665869928642e+00,3.347001474972470803e+00
2.016008902793689472e+01,1.795338240857783063e+01,9.257910103785730316e-01,9.915298651490416226e-01
2.850308946764638662e+01,6.343816276149184752e+00,7.855693747396805815e-01,7.397218489917504192e-01
3.142876824940254554e+00,1.718736568959979394e+01,3.273661048785360794e+00,3.261748676338015684e+00
3.308590669599445366e+00,1.307571534975051897e+01,3.402319421453551485e+00,3.421982923739187221e+00
2.093601607899652706e+01,2.140091207528600492e+00,1.299027625816925990e+00,1.195425224210731940e+00
2.499535240601027652e+01,1.748626149356138626e+01,6.024263674633006937e-01,6.090239914729244086e-01
6.186087618283404588e+00,1.982279776529747295e+01,3.066529030670236189e+00,3.075408453324103952e+00
2.949467793117235459e+01,3.990626695427023307e+00,8.217384551951791849e-01,7.321782631869211411e-01
2.951983848698307256e+01,7.253874640573103605e+00,6.850988658232808337e-01,6.973759856945486169e-01
4.710135792091342921e+00,1.073822568766220442e+01,3.613523220816851733e+00,3.526703081297109854e+00
8.988580421727300873e+00,2.077070971954817491e+00,2.095910795656588554e+00,2.169489186044787132e+00
8.517540012167795993e+00,8.921958177461743134e+00,3.260113731823403249e+00,3.265199654901961068e+00
1.403467567851747155e+01,1.232374696915649537e+01,1.987887736844600406e+00,1.925635610084790228e+00
