t,x,y,vx,vy,dvx_dt,dvx_dt_noisy
7.405481096219244108e+00,7.469052039839243484e-01,1.687896883688218275e-02,-3.104333338137297282e-01,1.025050076079768946e+00,-1.981134655955912871e+00,-1.985719864801013479e+00
7.407481496299260115e+00,7.462802470995552051e-01,1.892935929178230989e-02,-3.143994869694460847e-01,1.024928033753171874e+00,-1.984223299545401442e+00,-1.979681569736970514e+00
7.409481896379276122e+00,7.456473501784129931e-01,2.097949257163692072e-02,-3.183718109406410424e-01,1.024792968731925713e+00,-1.987304427643378224e+00,-1.985759467366844166e+00
7.411482296459292129e+00,7.450065008994180005e-01,2.302934255145582670e-02,-3.223502904429607074e-01,1.024644814460969666e+00,-1.990377846323599043e+00,-1.970648023037837371e+00
7.413482696539308137e+00,7.443576869700263554e-01,2.507888297497865709e-02,-3.263349098185206465e-01,1.024483504016954427e+00,-1.993443358907839746e+00,-1.995175736126787225e+00
7.415483096619324144e+00,7.437008961262296936e-01,2.712808745467480687e-02,-3.303256530359053866e-01,1.024308970108241512e+00,-1.996500765938105326e+00,-1.995746360327706581e+00
7.417483496699340151e+00,7.430361161325553798e-01,2.917692947174348878e-02,-3.343225036901687486e-01,1.024121145074904149e+00,-1.999549865148528172e+00,-2.005842199806378900e+00
7.419483896779356158e+00,7.423633347820661754e-01,3.122538237611371253e-02,-3.383254450028335136e-01,1.023919960888725722e+00,-2.002590451436959462e+00,-2.001578468043415437e+00
7.421484296859372165e+00,7.416825398963606819e-01,3.327341938644430563e-02,-3.423344598218916457e-01,1.023705349153201993e+00,-2.005622316836229935e+00,-2.010069043247082465e+00
7.423484696939388172e+00,7.409937193255730081e-01,3.532101359012387171e-02,-3.463495306218042913e-01,1.023477241103539104e+00,-2.008645250485112221e+00,-2.017236692580614665e+00
7.425485097019404179e+00,7.402968609483728812e-01,3.736813794327081828e-02,-3.503706395035016130e-01,1.023235567606654683e+00,-2.011659038598933691e+00,-2.010043472439349888e+00
7.427485497099420186e+00,7.395919526719656467e-01,3.941476527073337760e-02,-3.543977681943830671e-01,1.022980259161177408e+00,-2.014663464439874652e+00,-1.998750613065647164e+00
7.429485897179436193e+00,7.388789824392489880e-01,4.146086825962522898e-02,-3.584308979964737074e-01,1.022711245895206345e+00,-2.017658308248661214e+00,-2.026312122253107972e+00
7.431486297259452201e+00,7.381579383373060299e-01,4.350641935979134012e-02,-3.624700089970688266e-01,1.022428457535113244e+00,-2.020643346637759574e+00,-2.027156965446901715e+00
7.433486697339468208e+00,7.374288084329563286e-01,4.555139093095170177e-02,-3.665150812583485296e-01,1.022131823461333244e+00,-2.023618353445891582e+00,-2.024014934170808466e+00
7.435487097419484215e+00,7.366915808026728296e-01,4.759575521939359011e-02,-3.705660946106603681e-01,1.021821272694439120e+00,-2.026583099542242472e+00,-2.024049333012828189e+00
7.437487497499500222e+00,7.359462435713044481e-01,4.963948432350116791e-02,-3.746230283732780442e-01,1.021496733882276686e+00,-2.029537352588849153e+00,-2.016537106884147335e+00
7.439487897579516229e+00,7.351927849120756253e-01,5.168255019375551929e-02,-3.786858613544009655e-01,1.021158135299965020e+00,-2.032480877010793829e+00,-2.038965519740242538e+00
7.441488297659532236e+00,7.344311930465871052e-01,5.372492463273461499e-02,-3.827545718511547457e-01,1.020805404849896902e+00,-2.035413433966128061e+00,-2.036821458167707988e+00
7.443488697739548243e+00,7.336614562448150467e-01,5.576657929511333323e-02,-3.868291376495907041e-01,1.020438470061738157e+00,-2.038334781315559674e+00,-2.046319938283786666e+00
7.445489097819564250e+00,7.328835628251116896e-01,5.780748568766344575e-02,-3.909095360246863660e-01,1.020057258092427421e+00,-2.041244673591866565e+00,-2.050046397471503301e+00
7.447489497899580257e+00,7.320975011542049105e-01,5.984761516925363178e-02,-3.949957437403450733e-01,1.019661695726177486e+00,-2.044142861969060032e+00,-2.048937828377682457e+00
7.449489897979596265e+00,7.313032596471986668e-01,6.188693895084945717e-02,-3.990877370493960963e-01,1.019251709374473958e+00,-2.047029094231277657e+00,-2.058268506846823609e+00
7.451490298059612272e+00,7.305008267675725531e-01,6.392542809551340910e-02,-4.031854916935947442e-01,1.018827225076075482e+00,-2.049903114741420840e+00,-2.045535461824923296e+00
7.453490698139628279e+00,7.296901910271821334e-01,6.596305351840485443e-02,-4.072889829036222542e-01,1.018388168497014412e+00,-2.052764664409513884e+00,-2.042362875710159731e+00
7.455491098219644286e+00,7.288713409862586090e-01,6.799978598678005359e-02,-4.113981853990857918e-01,1.017934464930596139e+00,-2.055613480660803294e+00,-2.060917095390906617e+00
7.457491498299660293e+00,7.280442652534092618e-01,7.003559611999221612e-02,-4.155130733885184502e-01,1.017466039297399538e+00,-2.058449297403573297e+00,-2.065632878831885844e+00
7.459491898379676300e+00,7.272089524856168996e-01,7.207045438949137572e-02,-4.196336205693794730e-01,1.016982816145276747e+00,-2.061271844996704239e+00,-2.048211787971793818e+00
7.461492298459692307e+00,7.263653913882405222e-01,7.410433111882452906e-02,-4.237598001280537541e-01,1.016484719649352719e+00,-2.064080850216931218e+00,-2.066416718436544731e+00
7.463492698539708314e+00,7.255135707150147661e-01,7.613719648363553860e-02,-4.278915847398524486e-01,1.015971673612026560e+00,-2.066876036225847368e+00,-2.052221932830362583e+00
7.465493098619724321e+00,7.246534792680500159e-01,7.816902051166518817e-02,-4.320289465690123620e-01,1.015443601462969747e+00,-2.069657122536606497e+00,-2.098815594304049181e+00
7.467493498699740329e+00,7.237851058978326257e-01,8.019977308275115513e-02,-4.361718572686966167e-01,1.014900426259127686e+00,-2.072423824980356155e+00,-2.074302367113280976e+00
7.469493898779756336e+00,7.229084395032248089e-01,8.222942392882801044e-02,-4.403202879809939851e-01,1.014342070684718822e+00,-2.075175855672374503e+00,-2.085583838435391524e+00
7.471494298859772343e+00,7.220234690314645265e-01,8.425794263392719086e-02,-4.444742093369192237e-01,1.013768457051234639e+00,-2.077912922977925181e+00,-2.083487371508456754e+00
7.473494698939788350e+00,7.211301835052750242e-01,8.628529861680002411e-02,-4.486335912737906551e-01,1.013179507321989137e+00,-2.080634731336170606e+00,-2.072813238890274246e+00
7.475495099019804357e+00,7.202285721371602945e-01,8.831146105370446531e-02,-4.527984022595401004e-01,1.012575143207297135e+00,-2.083340980638118456e+00,-2.072773729187585179e+00
7.477495499099820364e+00,7.193186240799473996e-01,9.033639903672323335e-02,-4.569686109732766233e-01,1.011955285935351778e+00,-2.086031367501948175e+00,-2.088020355786881499e+00
7.479495899179836371e+00,7.184003285360005542e-01,9.236008150994086396e-02,-4.611441855806275303e-01,1.011319856364236491e+00,-2.088705584655446312e+00,-2.079596479568784240e+00
7.481496299259852378e+00,7.174736747834276063e-01,9.438247725310047742e-02,-4.653250935579553715e-01,1.010668775006617448e+00,-2.091363320764828337e+00,-2.102824646598628888e+00
7.483496699339868385e+00,7.165386521760800376e-01,9.640355488160379238e-02,-4.695113016923575522e-01,1.010001962029744238e+00,-2.094004260401403528e+00,-2.091552077287941014e+00
7.485497099419884393e+00,7.155952501435526303e-01,9.842328284651109815e-02,-4.737027760816667210e-01,1.009319337255449200e+00,-2.096628084008092863e+00,-2.098437547353773081e+00
7.487497499499900400e+00,7.146434581911839112e-01,1.004416294345412825e-01,-4.778994821344505484e-01,1.008620820160147868e+00,-2.099234467865799481e+00,-2.116507675239629904e+00
7.489497899579916407e+00,7.136832659000557078e-01,1.024585627680718175e-01,-4.821013845700117262e-01,1.007906329874839191e+00,-2.101823084059642799e+00,-2.093066512970791493e+00
7.491498299659932414e+00,7.127146629269934808e-01,1.044740508051387601e-01,-4.863084474183881900e-01,1.007175785185104422e+00,-2.104393600445042534e+00,-2.111379472806891755e+00
7.493498699739948421e+00,7.117376390045663248e-01,1.064880613394367515e-01,-4.905206340203527304e-01,1.006429104531108454e+00,-2.106945680613663274e+00,-2.102880907104427877e+00
7.495499099819964428e+00,7.107521839410866349e-01,1.085005620003190452e-01,-4.947379070274134372e-01,1.005666206007599373e+00,-2.109478983859229384e+00,-2.117392420082131466e+00
7.497499499899980435e+00,7.097582876206105507e-01,1.105115202527974377e-01,-4.989602284018133105e-01,1.004887007363907570e+00,-2.111993165143187134e+00,-2.110497106079189500e+00
7.499499899979996442e+00,7.087559400029375123e-01,1.125209033975423517e-01,-5.031875594165304832e-01,1.004091426003947296e+00,-2.114487875060252708e+00,-2.108605583406916395e+00
7.501500300060012449e+00,7.077451311236105935e-01,1.145286785708827942e-01,-5.074198606552782209e-01,1.003279378986215331e+00,-2.116962759803808769e+00,-2.117238454965212124e+00
7.503500700140028457e+00,7.067258510939165017e-01,1.165348127448063292e-01,-5.116570920125047550e-01,1.002450783023792091e+00,-2.119417461131181568e+00,-2.124434297587369791e+00
7.505501100220044464e+00,7.056980901008852447e-01,1.185392727269591329e-01,-5.158992126933934497e-01,1.001605554484340299e+00,-2.121851616328790602e+00,-2.116038287155320496e+00
7.507501500300060471e+00,7.046618384072904639e-01,1.205420251606459936e-01,-5.201461812138629126e-01,1.000743609390106093e+00,-2.124264858177164150e+00,-2.122380565156899213e+00
7.509501900380076478e+00,7.036170863516494345e-01,1.225430365248302150e-01,-5.243979554005664401e-01,9.998648634179191363e-01,-2.126656814915846017e+00,-2.131084150883399086e+00
7.511502300460091597e+00,7.025638243482231760e-01,1.245422731341328526e-01,-5.286544923908909066e-01,9.989692318991917341e-01,-2.129027110208168150e+00,-2.128808673250367267e+00
7.513502700540107604e+00,7.015020428870150093e-01,1.265397011388362247e-01,-5.329157486329637594e-01,9.980566298199186059e-01,-2.131375363105923348e+00,-2.132404225861812108e+00
7.515503100620123611e+00,7.004317325337732214e-01,1.285352865248785559e-01,-5.371816798856418051e-01,9.971269718206785537e-01,-2.133701188013903849e+00,-2.137312899945994271e+00
7.517503500700139618e+00,6.993528839299888444e-01,1.305289951138575155e-01,-5.414522412185188704e-01,9.961801721966330181e-01,-2.136004194654349764e+00,-2.127187336920572491e+00
7.519503900780155625e+00,6.982654877928968773e-01,1.325207925630293992e-01,-5.457273870119240256e-01,9.952161448975265223e-01,-2.138283988031280280e+00,-2.121095044130097307e+00
7.521504300860171632e+00,6.971695349462105895e-01,1.345106443528220341e-01,-5.500070707659330260e-01,9.942348035997710110e-01,-2.140540168232964557e+00,-2.145835631249394027e+00
7.523504700940187639e+00,6.960650165469214334e-01,1.364985156881280415e-01,-5.542912436810525367e-01,9.932360622041928044e-01,-2.142772329224537753e+00,-2.144136640268947236e+00
7.525505101020203647e+00,6.949519236579632109e-01,1.384843716668949787e-01,-5.585798573084829188e-01,9.922198338039899257e-01,-2.144980061082476741e+00,-2.154553903621973188e+00
7.527505501100219654e+00,6.938302473928807945e-01,1.404681772329754996e-01,-5.628728626713529470e-01,9.911860310808588981e-01,-2.147162949164469925e+00,-2.160644670644593646e+00
7.529505901180235661e+00,6.926999789807820607e-01,1.424498971509473855e-01,-5.671702098630949651e-01,9.901345664634019217e-01,-2.149320573731178907e+00,-2.138149502441664573e+00
7.531506301260251668e+00,6.915611097663384443e-01,1.444294960061135169e-01,-5.714718480474446638e-01,9.890653521271269843e-01,-2.151452509913871047e+00,-2.158327136677630431e+00
7.533506701340267675e+00,6.904136312097844952e-01,1.464069382045019574e-01,-5.757777254584411919e-01,9.879782999944477506e-01,-2.153558327682230544e+00,-2.150326138211781313e+00
7.535507101420283682e+00,6.892575348869185436e-01,1.483821879728658977e-01,-5.800877894004272672e-01,9.868733217346840059e-01,-2.155637591812355591e+00,-2.169345502496979439e+00
7.537507501500299689e+00,6.880928124891019237e-01,1.503552093586836280e-01,-5.844019862480490657e-01,9.857503287640608791e-01,-2.157689861854952262e+00,-2.164236240772610120e+00
7.539507901580315696e+00,6.869194558232594172e-01,1.523259662301586215e-01,-5.887202614462564432e-01,9.846092322457096202e-01,-2.159714692103741562e+00,-2.155143863826140205e+00
7.541508301660331703e+00,6.857374568118792535e-01,1.542944222762194506e-01,-5.930425595103023806e-01,9.834499430896671557e-01,-2.161711631564082303e+00,-2.157126316257440557e+00
7.543508701740347711e+00,6.845468074930129987e-01,1.562605410065198430e-01,-5.973688240257437609e-01,9.822723719528761999e-01,-2.163680223921826684e+00,-2.161499275731111336e+00
7.545509101820363718e+00,6.833475000202756666e-01,1.582242857514386536e-01,-6.016989976484404812e-01,9.810764292391851438e-01,-2.165620007512427669e+00,-2.161698621091964423e+00
7.547509501900379725e+00,6.821395266628453857e-01,1.601856196620798367e-01,-6.060330221045564514e-01,9.798620250993482772e-01,-2.167530515290296833e+00,-2.165519680478222853e+00
7.549509901980395732e+00,6.809228798054639542e-01,1.621445057102725573e-01,-6.103708381905585956e-01,9.786290694310257887e-01,-2.169411274798431766e+00,-2.159545331983419914e+00
7.551510302060411739e+00,6.796975519484363959e-01,1.641009066885710799e-01,-6.147123857732177399e-01,9.773774718787834326e-01,-2.171261808138333027e+00,-2.154440651349833313e+00
7.553510702140427746e+00,6.784635357076310713e-01,1.660547852102547683e-01,-6.190576037896078354e-01,9.761071418340927508e-01,-2.173081631940216418e+00,-2.167606899949310328e+00
7.555511102220443753e+00,6.772208238144796777e-01,1.680061037093281695e-01,-6.234064302471066243e-01,9.748179884353312952e-01,-2.174870257333533452e+00,-2.176148901639882727e+00
7.557511502300459760e+00,6.759694091159773599e-01,1.699548244405209296e-01,-6.277588022233950849e-01,9.735099205677820722e-01,-2.176627189917820004e+00,-2.187063110441534342e+00
7.559511902380475767e+00,6.747092845746825995e-01,1.719009094792878778e-01,-6.321146558664579862e-01,9.721828468636343201e-01,-2.178351929733887804e+00,-2.183375919829980027e+00
7.561512302460491775e+00,6.734404432687174369e-01,1.738443207218089148e-01,-6.364739263945832226e-01,9.708366757019826210e-01,-2.180043971235366751e+00,-2.183446102251873633e+00
7.563512702540507782e+00,6.721628783917669159e-01,1.757850198849891243e-01,-6.408365480963624794e-01,9.694713152088274555e-01,-2.181702803260627821e+00,-2.167472744750147839e+00
7.565513102620523789e+00,6.708765832530796391e-01,1.777229685064587450e-01,-6.452024543306906779e-01,9.680866732570754252e-01,-2.183327909005083001e+00,-2.198968255865507704e+00
7.567513502700539796e+00,6.695815512774676570e-01,1.796581279445730317e-01,-6.495715775267666414e-01,9.666826574665383642e-01,-2.184918765993897782e+00,-2.193051870315579244e+00
7.569513902780555803e+00,6.682777760053062455e-01,1.815904593784125054e-01,-6.539438491840922074e-01,9.652591752039343387e-01,-2.186474846055125099e+00,-2.196951485093445733e+00
7.571514302860571810e+00,6.669652510953152369e-01,1.835199238073131067e-01,-6.583191998571162884e-01,9.638161335937703855e-01,-2.187995615277877892e+00,-2.179515257985502608e+00
7.573514702940587817e+00,6.656439706555302704e-01,1.854464819880781989e-01,-6.626975573114134432e-01,9.623534407629884546e-01,-2.189480532184343353e+00,-2.196618420794640869e+00
7.575515103020603824e+00,6.643139288614693383e-01,1.873700944841475979e-01,-6.670788485969179060e-01,9.608710042290661280e-01,-2.190929049890210312e+00,-2.209474171449600455e+00
7.577515503100619831e+00,6.629751198385970268e-01,1.892907217041870926e-01,-6.714630007428563641e-01,9.593687305693284761e-01,-2.192340616658936092e+00,-2.213084844416242092e+00
7.579515903180635839e+00,6.616275378825872133e-01,1.912083238695804766e-01,-6.758499395528065889e-01,9.578465263163329357e-01,-2.193714674643423290e+00,-2.190856114571436031e+00
7.581516303260651846e+00,6.602711774593230665e-01,1.931228610144294366e-01,-6.802395896046981028e-01,9.563042979578685321e-01,-2.195050659867654019e+00,-2.211613692438045842e+00
7.583516703340667853e+00,6.589060332048968238e-01,1.950342929855536089e-01,-6.846318742508117339e-01,9.547419519369559904e-01,-2.196348002209274952e+00,-2.185606123235355636e+00
7.585517103420683860e+00,6.575320999256101251e-01,1.969425794424906062e-01,-6.890267156177797281e-01,9.531593946518480687e-01,-2.197606125383173570e+00,-2.187247465667394142e+00
7.587517503500699867e+00,6.561493725979734570e-01,1.988476798574960180e-01,-6.934240346065856375e-01,9.515565324560293359e-01,-2.198824446926086473e+00,-2.210445722214302133e+00
7.589517903580715874e+00,6.547578463687070416e-01,2.007495535155433553e-01,-6.978237508925645427e-01,9.499332716582160607e-01,-2.200002378182244644e+00,-2.203696464501168961e+00
7.591518303660731881e+00,6.533575165547397257e-01,2.026481595143239944e-01,-7.022257829254029415e-01,9.482895185223565448e-01,-2.201139324290124044e+00,-2.201242394309991912e+00
7.593518703740747888e+00,6.519483786432099803e-01,2.045434567642474277e-01,-7.066300479291388603e-01,9.466251792676305676e-01,-2.202234684170302437e+00,-2.217500911877613223e+00
7.595519103820763895e+00,6.505304282914653458e-01,2.064354039884409853e-01,-7.110364619021614097e-01,9.449401600684502744e-01,-2.203287850514476176e+00,-2.215980375468006525e+00
7.597519503900779902e+00,6.491036613270625422e-01,2.083239597227499740e-01,-7.154449396172113396e-01,9.432343670544590664e-01,-2.204298209775659600e+00,-2.211003486284141673e+00
7.599519903980795910e+00,6.476680737477674699e-01,2.102090823157376498e-01,-7.198553946213810395e-01,9.415077063105325994e-01,-2.205265142159618996e+00,-2.206022662470174200e+00
7.601520304060811917e+00,6.462236617215553203e-01,2.120907299286852177e-01,-7.242677392361137612e-01,9.397600838767781184e-01,-2.206188021617549122e+00,-2.203847438416176807e+00
7.603520704140827924e+00,6.447704215866103539e-01,2.139688605355918871e-01,-7.286818845572046177e-01,9.379914057485349010e-01,-2.207066215840065126e+00,-2.226255137798546002e+00
7.605521104220843931e+00,6.433083498513262333e-01,2.158434319231747056e-01,-7.330977404548000287e-01,9.362015778763738139e-01,-2.207899086252511189e+00,-2.205925860253511672e+00
7.607521504300859938e+00,6.418374431943056901e-01,2.177144016908687807e-01,-7.375152155733977200e-01,9.343905061660977562e-01,-2.208685988011656054e+00,-2.210270622212195057e+00
7.609521904380875945e+00,6.403576984643606362e-01,2.195817272508271134e-01,-7.419342173318469458e-01,9.325580964787414384e-01,-2.209426270003793213e+00,-2.212516899003770465e+00
7.611522304460891952e+00,6.388691126805123854e-01,2.214453658279206816e-01,-7.463546519233483778e-01,9.307042546305711594e-01,-2.210119274844292381e+00,-2.215174297900096345e+00
7.613522704540907959e+00,6.373716830319910986e-01,2.233052744597383565e-01,-7.507764243154541051e-01,9.288288863930852512e-01,-2.210764338878650204e+00,-2.200940086687015906e+00
7.615523104620923966e+00,6.358654068782364499e-01,2.251614099965870419e-01,-7.551994382500675229e-01,9.269318974930140786e-01,-2.211360792185072199e+00,-2.196196728083185779e+00
7.617523504700939974e+00,6.343502817488971823e-01,2.270137291014915348e-01,-7.596235962434436662e-01,9.250131936123193732e-01,-2.211907958578631650e+00,-2.216944067838442667e+00
7.619523904780955981e+00,6.328263053438313301e-01,2.288621882501946370e-01,-7.640487995861886539e-01,9.230726803881950104e-01,-2.212405155617055641e+00,-2.214572794878950646e+00
7.621524304860971988e+00,6.312934755331061076e-01,2.307067437311570157e-01,-7.684749483432602446e-01,9.211102634130666766e-01,-2.212851694608173769e+00,-2.229190371852284969e+00
7.623524704940987995e+00,6.297517905055645127e-01,2.325473516543930530e-01,-7.729019406664768832e-01,9.191258490536693415e-01,-2.213246879727390315e+00,-2.217743770185955476e+00
7.625525105021004002e+00,6.282012490427456575e-01,2.343839679444182644e-01,-7.773296714394871687e-01,9.171193457547726080e-01,-2.213590006515914421e+00,-2.207184483080764537e+00
7.627525505101020009e+00,6.266418497095694873e-01,2.362165482894293955e-01,-7.817580360114848581e-01,9.150906595418338840e-01,-2.213880366781002085e+00,-2.215355998710307528e+00
7.629525905181036016e+00,6.250735912661190552e-01,2.380450481932142315e-01,-7.861869283935174479e-01,9.130396965255782593e-01,-2.214117246000019357e+00,-2.211007083268108797e+00
7.631526305261052023e+00,6.234964727124998607e-01,2.398694229789571641e-01,-7.906162410551326181e-01,9.109663631591673472e-01,-2.214299923069320108e+00,-2.215840790604473920e+00
7.633526705341068030e+00,6.219104932888407378e-01,2.416896277892391087e-01,-7.950458649243792308e-01,9.088705662381995065e-01,-2.214427670331122755e+00,-2.213865059593931761e+00
7.635527105421084038e+00,6.203156524752932999e-01,2.435056175860374483e-01,-7.994756893878067761e-01,9.067522129007093978e-01,-2.214499753603067056e+00,-2.208235728793172203e+00
7.637527505501100045e+00,6.187119499920321619e-01,2.453173471507262282e-01,-8.039056022904655929e-01,9.046112106271684272e-01,-2.214515432210482082e+00,-2.207236846630496352e+00
7.639527905581116052e+00,6.170993857992547182e-01,2.471247710840759337e-01,-8.083354899359069812e-01,9.024474672404845244e-01,-2.214473959021471483e+00,-2.234285358060882132e+00
7.641528305661132059e+00,6.154779600971816977e-01,2.489278438062535737e-01,-8.127652370861827569e-01,9.002608909060024756e-01,-2.214374580484853361e+00,-2.216844981768151257e+00
7.643528705741148066e+00,6.138476733260564977e-01,2.507265195568227911e-01,-8.171947269618456966e-01,8.980513901315031466e-01,-2.214216536671044899e+00,-2.243580604803185885e+00
7.645529105821164073e+00,6.122085261661454059e-01,2.525207523947437527e-01,-8.216238412419493153e-01,8.958188737672043711e-01,-2.213999061315965022e+00,-2.214106711464549182e+00
7.647529505901180080e+00,6.105605195377379335e-01,2.543104961983729817e-01,-8.260524600640480886e-01,8.935632510057603950e-01,-2.213721381868008375e+00,-2.219399287482958449e+00
7.649529905981196087e+00,6.089036546011462603e-01,2.560957046654638303e-01,-8.304804620241971191e-01,8.912844313822620990e-01,-2.213382719538197207e+00,-2.219512422440706789e+00
7.651530306061212094e+00,6.072379327567057894e-01,2.578763313131658963e-01,-8.349077241769523594e-01,8.889823247742371093e-01,-2.212982289353552900e+00,-2.197574989703321879e+00
7.653530706141228102e+00,6.055633556447747035e-01,2.596523294780255786e-01,-8.393341220353706111e-01,8.866568414016492428e-01,-2.212519300213793727e+00,-2.209104334809362413e+00
7.655531106221244109e+00,6.038799251457341866e-01,2.614236523159856329e-01,-8.437595295710094145e-01,8.843078918268991728e-01,-2.211992954951418344e+00,-2.200828974527605286e+00
7.657531506301260116e+00,6.021876433799883133e-01,2.631902528023853938e-01,-8.481838192139270483e-01,8.819353869548242075e-01,-2.211402450395261621e+00,-2.205261782085617739e+00
7.659531906381276123e+00,6.004865127079642706e-01,2.649520837319607747e-01,-8.526068618526828624e-01,8.795392380326980675e-01,-2.210746977437603178e+00,-2.194002185509864589e+00
7.661532306461292130e+00,5.987765357301120250e-01,2.667090977188441570e-01,-8.570285268343367235e-01,8.771193566502311079e-01,-2.210025721104909913e+00,-2.212566717209749623e+00
7.663532706541308137e+00,5.970577152869045445e-01,2.684612471965645564e-01,-8.614486819644493476e-01,8.746756547395702075e-01,-2.209237860632298212e+00,-2.211848821425032696e+00
7.665533106621324144e+00,5.953300544588377985e-01,2.702084844180474565e-01,-8.658671935070825221e-01,8.722080445752991018e-01,-2.208382569541796681e+00,-2.209364758176828758e+00
7.667533506701340151e+00,5.935935565664306468e-01,2.719507614556148645e-01,-8.702839261847983288e-01,8.697164387744377168e-01,-2.207459015724500873e+00,-2.183035992743341147e+00
7.669533906781356158e+00,5.918482251702250618e-01,2.736880302009853660e-01,-8.746987431786601430e-01,8.672007502964428349e-01,-2.206466361526699060e+00,-2.210872832235518004e+00
7.671534306861372166e+00,5.900940640707857954e-01,2.754202423652740706e-01,-8.791115061282319676e-01,8.646608924432077625e-01,-2.205403763840069864e+00,-2.205177143076817892e+00
7.673534706941388173e+00,5.883310775799995840e-01,2.771473495670865872e-01,-8.835220742384117809e-01,8.620967808812423083e-01,-2.204270372327616467e+00,-2.190560308153245650e+00
7.675535107021404180e+00,5.865592705856944589e-01,2.788693033106484087e-01,-8.879303038321592068e-01,8.595083337185367434e-01,-2.203065329367375647e+00,-2.193861822434495235e+00
7.677535507101420187e+00,5.847786478166758783e-01,2.805860547580775188e-01,-8.923360508230318011e-01,8.568954661144821960e-01,-2.201787775169034234e+00,-2.206766728076934747e+00
7.679535907181436194e+00,5.829892143105108726e-01,2.822975549169021159e-01,-8.967391693666132424e-01,8.542580940954095370e-01,-2.200436844439400907e+00,-2.183012768431594974e+00
7.681536307261452201e+00,5.811909754267483574e-01,2.840037546448047068e-01,-9.011395118194273079e-01,8.515961346573337476e-01,-2.199011666411561094e+00,-2.194216899673401944e+00
7.683536707341468208e+00,5.793839368469193563e-01,2.857046046496224401e-01,-9.055369287389387623e-01,8.489095057659534760e-01,-2.197511364973677495e+00,-2.183048639533464286e+00
7.685537107421484215e+00,5.775681045745375553e-01,2.874000554893467729e-01,-9.099312688835525798e-01,8.461981263566511480e-01,-2.195935058803534456e+00,-2.189882927511349386e+00
7.687537507501500222e+00,5.757434849350981931e-01,2.890900575721236931e-01,-9.143223792126147220e-01,8.434619163344930781e-01,-2.194281861508973197e+00,-2.186505433674448717e+00
7.689537907581516230e+00,5.739100845760792824e-01,2.907745611562536081e-01,-9.187101048864114716e-01,8.407007965742292477e-01,-2.192550881774316451e+00,-2.199976020009908773e+00
7.691538307661532237e+00,5.720679104669406101e-01,2.924535163501913448e-01,-9.230942892661698762e-01,8.379146889202937487e-01,-2.190741223512927327e+00,-2.176558541742023678e+00
7.693538707741548244e+00,5.702169698991242930e-01,2.941268731125463165e-01,-9.274747739140575264e-01,8.351035161868041179e-01,-2.188851986026006280e+00,-2.195861672109169938e+00
7.695539107821564251e+00,5.683572704860546665e-01,2.957945812520822448e-01,-9.318513985931826671e-01,8.322672021575618917e-01,-2.186882264167785195e+00,-2.186113499964064566e+00
7.697539507901580258e+00,5.664888201631382847e-01,2.974565904277173267e-01,-9.362240012675938639e-01,8.294056715860526063e-01,-2.184831148517205612e+00,-2.173958753047330550e+00
7.699539907981596265e+00,5.646116271877636983e-01,2.991128501485244007e-01,-9.405924181022807806e-01,8.265188501954453537e-01,-2.182697725556252077e+00,-2.186091750871318240e+00
7.701540308061612272e+00,5.627257001393017877e-01,3.007633097737304473e-01,-9.449564834631732912e-01,8.236066646785930034e-01,-2.180481077855039196e+00,-2.179287093318620805e+00
7.703540708141628279e+00,5.608310479191057629e-01,3.024079185127172553e-01,-9.493160299171420347e-01,8.206690426980324249e-01,-2.178180284263794064e+00,-2.178097369681217810e+00
7.705541108221644286e+00,5.589276797505106087e-01,3.040466254250207001e-01,-9.536708882319980818e-01,8.177059128859841541e-01,-2.175794420111884175e+00,-2.174227039962168373e+00
7.707541508301660294e+00,5.570156051788339724e-01,3.056793794203314096e-01,-9.580208873764933797e-01,8.147172048443527270e-01,-2.173322557413980061e+00,-2.167419345947621867e+00
7.709541908381676301e+00,5.550948340713753870e-01,3.073061292584943205e-01,-9.623658545203203074e-01,8.117028491447263461e-01,-2.170763765083536967e+00,-2.185744874778698055e+00
7.711542308461692308e+00,5.531653766174167153e-01,3.089268235495088999e-01,-9.667056150341117871e-01,8.086627773283769915e-01,-2.168117109153694599e+00,-2.173358645569300585e+00
7.713542708541708315e+00,5.512272433282217055e-01,3.105414107535289792e-01,-9.710399924894413948e-01,8.055969219062605324e-01,-2.165381653005750362e+00,-2.144727137490354707e+00
7.715543108621724322e+00,5.492804450370367686e-01,3.121498391808629203e-01,-9.753688086588233608e-01,8.025052163590166154e-01,-2.162556457605319782e+00,-2.182093177534525363e+00
7.717543508701740329e+00,5.473249928990902013e-01,3.137520569919735047e-01,-9.796918835157125693e-01,7.993875951369688870e-01,-2.159640581746350207e+00,-2.166009762504525593e+00
7.719543908781756336e+00,5.453608983927429321e-01,3.153480121982962237e-01,-9.840090352335835178e-01,7.962439936720442368e-01,-2.156633082292971348e+00,-2.148648480856939269e+00
7.721544308861772343e+00,5.433881737655711364e-01,3.169376529558312061e-01,-9.883200796598684557e-01,7.930743527831749518e-01,-2.153533010690327210e+00,-2.171943246280815032e+00
7.723544708941788350e+00,5.414068316299769368e-01,3.185209272171959927e-01,-9.926248302021914993e-01,7.898786139273034079e-01,-2.150339417265019648e+00,-2.158957146712642494e+00
