t,C,S_ads,theta_occ,dC_dt,dC_dt_noisy
3.900220044008801779e+01,1.678617114680322686e+01,1.830840885990652112e+01,2.803848134086406874e-01,-2.875597136683252231e-01,-8.396518881488435060e-01
3.901200240048009249e+01,1.678335243699065060e+01,1.830613396196273612e+01,2.803605845427431520e-01,-2.875719958629057160e-01,-6.625554046950647979e-01
3.902180436087217430e+01,1.678053360657671078e+01,1.830385900241232378e+01,2.803363553819825382e-01,-2.875843052950095569e-01,5.570139243308592780e-01
3.903160632126424900e+01,1.677771465529587402e+01,1.830158398097515970e+01,2.803121259224694573e-01,-2.875966419466875479e-01,-3.152488946891755517e-01
3.904140828165633081e+01,1.677489558288297289e+01,1.829930889737100941e+01,2.802878961603170183e-01,-2.876090058001237182e-01,-4.808711976509155717e-01
3.905121024204840552e+01,1.677207638907319875e+01,1.829703375131951404e+01,2.802636660916407174e-01,-2.876213968376326591e-01,2.474977655773317187e-01
3.906101220244048733e+01,1.676925707360209827e+01,1.829475854254021527e+01,2.802394357125584934e-01,-2.876338150416479778e-01,-6.003998684858677937e-01
3.907081416283256203e+01,1.676643763620558047e+01,1.829248327075253400e+01,2.802152050191908939e-01,-2.876462603947409491e-01,1.787117622328382449e-01
3.908061612322464384e+01,1.676361807661990611e+01,1.829020793567577741e+01,2.801909740076607980e-01,-2.876587328796027521e-01,-4.390697348876214656e-01
3.909041808361671855e+01,1.676079839458170540e+01,1.828793253702914612e+01,2.801667426740935829e-01,-2.876712324790586806e-01,3.592392503461668829e-01
3.910022004400880036e+01,1.675797858982795319e+01,1.828565707453172351e+01,2.801425110146170128e-01,-2.876837591760557089e-01,-3.608325805490439908e-01
3.911002200440087506e+01,1.675515866209599736e+01,1.828338154790248637e+01,2.801182790253613497e-01,-2.876963129536722619e-01,1.217423085640529923e-01
3.911982396479295687e+01,1.675233861112353040e+01,1.828110595686028361e+01,2.800940467024594094e-01,-2.877088937951128855e-01,2.413046721681824103e-01
3.912962592518503158e+01,1.674951843664861784e+01,1.827883030112387175e+01,2.800698140420463389e-01,-2.877215016837118000e-01,5.197274969280697432e-01
3.913942788557711339e+01,1.674669813840966981e+01,1.827655458041188297e+01,2.800455810402597279e-01,-2.877341366029266823e-01,-6.864404830587657047e-01
3.914922984596918809e+01,1.674387771614546239e+01,1.827427879444283221e+01,2.800213476932397749e-01,-2.877467985363475478e-01,-4.800054904037038828e-01
3.915903180636126990e+01,1.674105716959513046e+01,1.827200294293513494e+01,2.799971139971288991e-01,-2.877594874676914216e-01,-9.966952469291940897e-01
3.916883376675335171e+01,1.673823649849816064e+01,1.826972702560707873e+01,2.799728799480722397e-01,-2.877722033807978974e-01,-1.149676336869618565e+00
3.917863572714542642e+01,1.673541570259440903e+01,1.826745104217685878e+01,2.799486455422171560e-01,-2.877849462596397956e-01,-5.367775941285957142e-01
3.918843768753750822e+01,1.673259478162408342e+01,1.826517499236253528e+01,2.799244107757136724e-01,-2.877977160883169461e-01,-2.084375692277423697e-01
3.919823964792958293e+01,1.672977373532775047e+01,1.826289887588206895e+01,2.799001756447140887e-01,-2.878105128510535238e-01,3.383482562343939071e-01
3.920804160832166474e+01,1.672695256344633208e+01,1.826062269245330683e+01,2.798759401453732587e-01,-2.878233365322051540e-01,-4.962863856797853357e-01
3.921784356871373944e+01,1.672413126572111963e+01,1.825834644179397515e+01,2.798517042738484784e-01,-2.878361871162509189e-01,6.671591735364765796e-01
3.922764552910582125e+01,1.672130984189374914e+01,1.825607012362170067e+01,2.798274680262994862e-01,-2.878490645878004628e-01,-1.973028534034116099e-01
3.923744748949789596e+01,1.671848829170622608e+01,1.825379373765398583e+01,2.798032313988884634e-01,-2.878619689315922159e-01,1.521086689768187949e-01
3.924724944988997777e+01,1.671566661490090411e+01,1.825151728360822645e+01,2.797789943877800889e-01,-2.878749001324854007e-01,-4.165573748366833140e-01
3.925705141028205247e+01,1.671284481122050991e+01,1.824924076120170113e+01,2.797547569891415398e-01,-2.878878581754769073e-01,-9.175182542143863751e-01
3.926685337067413428e+01,1.671002288040811479e+01,1.824696417015158190e+01,2.797305191991422690e-01,-2.879008430456817536e-01,5.032337729916521729e-01
3.927665533106620899e+01,1.670720082220715597e+01,1.824468751017491996e+01,2.797062810139543942e-01,-2.879138547283508487e-01,-4.340589823512049916e-01
3.928645729145829080e+01,1.670437863636142595e+01,1.824241078098866353e+01,2.796820424297523089e-01,-2.879268932088541177e-01,2.670335282055298354e-01
3.929625925185036550e+01,1.670155632261507606e+01,1.824013398230964356e+01,2.796578034427130155e-01,-2.879399584726938244e-01,-4.740319610049147370e-01
3.930606121224244731e+01,1.669873388071261644e+01,1.823785711385457020e+01,2.796335640490159036e-01,-2.879530505055010181e-01,4.067347767771567479e-03
3.931586317263452202e+01,1.669591131039892318e+01,1.823558017534005771e+01,2.796093242448428051e-01,-2.879661692930319816e-01,-3.691982760461759994e-01
3.932566513302660383e+01,1.669308861141921341e+01,1.823330316648259242e+01,2.795850840263779946e-01,-2.879793148211691189e-01,-4.629945822343729533e-01
3.933546709341867853e+01,1.669026578351908086e+01,1.823102608699855764e+01,2.795608433898083001e-01,-2.879924870759245081e-01,-3.644394745588900864e-01
3.934526905381076034e+01,1.668744282644446386e+01,1.822874893660421947e+01,2.795366023313228809e-01,-2.880056860434381250e-01,5.103439897233236211e-02
3.935507101420283504e+01,1.668461973994167380e+01,1.822647171501572672e+01,2.795123608471134502e-01,-2.880189117099787310e-01,-8.943932905498290786e-01
3.936487297459491685e+01,1.668179652375736666e+01,1.822419442194912875e+01,2.794881189333741633e-01,-2.880321640619341039e-01,-7.774568360120321930e-01
3.937467493498699156e+01,1.667897317763856435e+01,1.822191705712035059e+01,2.794638765863015073e-01,-2.880454430858296888e-01,2.010662283756075586e-01
3.938447689537907337e+01,1.667614970133264052e+01,1.821963962024520711e+01,2.794396338020945780e-01,-2.880587487683152759e-01,-6.583495401002246172e-01
3.939427885577115518e+01,1.667332609458734183e+01,1.821736211103940306e+01,2.794153905769549140e-01,-2.880720810961667766e-01,-1.995326512913123129e-01
3.940408081616322988e+01,1.667050235715075601e+01,1.821508452921852950e+01,2.793911469070864406e-01,-2.880854400562844475e-01,-9.660349689608415114e-01
3.941388277655531169e+01,1.666767848877134028e+01,1.821280687449806379e+01,2.793669027886954703e-01,-2.880988256357017718e-01,-4.000969052016387639e-01
3.942368473694738640e+01,1.666485448919790713e+01,1.821052914659337318e+01,2.793426582179910356e-01,-2.881122378215819069e-01,2.570564404626717314e-01
3.943348669733946821e+01,1.666203035817962785e+01,1.820825134521970767e+01,2.793184131911843338e-01,-2.881256766012008086e-01,-2.506025067495766812e-01
3.944328865773154291e+01,1.665920609546602904e+01,1.820597347009220712e+01,2.792941677044892268e-01,-2.881391419619792060e-01,-1.889099667813212702e-01
3.945309061812362472e+01,1.665638170080700320e+01,1.820369552092589771e+01,2.792699217541218526e-01,-2.881526338914577323e-01,-4.901594420609566294e-01
3.946289257851569943e+01,1.665355717392912283e+01,1.820141749747426729e+01,2.792456753361315935e-01,-2.881661523620584475e-01,-2.444245206734140807e-01
3.947269453890778124e+01,1.665073251454246517e+01,1.819913939951976189e+01,2.792214284464504814e-01,-2.881796973350372326e-01,-1.185711274225513812e+00
3.948249649929985594e+01,1.664790772238063710e+01,1.819686122680790419e+01,2.791971810811796351e-01,-2.881932687864230402e-01,-1.112357018412018839e+00
3.949229845969193775e+01,1.664508279717763983e+01,1.819458297908399658e+01,2.791729332364230043e-01,-2.882068666924073597e-01,-9.059396032333877358e-02
3.950210042008401246e+01,1.664225773866780500e+01,1.819230465609324199e+01,2.791486849082867594e-01,-2.882204910292918143e-01,-1.179521228195567151e+00
3.951190238047609427e+01,1.663943254658578752e+01,1.819002625758073677e+01,2.791244360928792911e-01,-2.882341417734961553e-01,3.570591761663937103e-01
3.952170434086816897e+01,1.663660722066656561e+01,1.818774778329149555e+01,2.791001867863113772e-01,-2.882478189015440506e-01,1.274465113629759672e-01
3.953150630126025078e+01,1.663378176064543368e+01,1.818546923297042994e+01,2.790759369846959048e-01,-2.882615223900693024e-01,-8.990613794488850896e-01
3.954130826165232548e+01,1.663095616625802720e+01,1.818319060636235207e+01,2.790516866841481480e-01,-2.882752522158247288e-01,-1.389437422407669542e+00
3.955111022204440729e+01,1.662813043724028361e+01,1.818091190321198169e+01,2.790274358807854904e-01,-2.882890083556617355e-01,-1.509639802476796966e+00
3.956091218243648200e+01,1.662530457332848499e+01,1.817863312326394265e+01,2.790031845707276470e-01,-2.883027907865542971e-01,-1.439664166483113072e-01
3.957071414282856381e+01,1.662247857425921893e+01,1.817635426626275574e+01,2.789789327500966087e-01,-2.883165994855794168e-01,-3.461913887463413109e-01
3.958051610322063851e+01,1.661965243976941053e+01,1.817407533195285296e+01,2.789546804150166981e-01,-2.883304344299313371e-01,3.748973926793873757e-01
3.959031806361272032e+01,1.661682616959630110e+01,1.817179632007857037e+01,2.789304275616142359e-01,-2.883442955969064414e-01,-6.347786206998323744e-02
3.960012002400479503e+01,1.661399976347745877e+01,1.816951723038413746e+01,2.789061741860180410e-01,-2.883581829639210170e-01,4.800991459619667889e-01
3.960992198439687684e+01,1.661117322115076789e+01,1.816723806261369845e+01,2.788819202843591527e-01,-2.883720965084970445e-01,1.387476889245856659e-01
3.961972394478895865e+01,1.660834654235445029e+01,1.816495881651129451e+01,2.788576658527707752e-01,-2.883860362082648621e-01,-7.729921700657225170e-01
3.962952590518103335e+01,1.660551972682704402e+01,1.816267949182087449e+01,2.788334108873883888e-01,-2.884000020409756004e-01,-3.928592561145506368e-01
3.963932786557311516e+01,1.660269277430740686e+01,1.816040008828628416e+01,2.788091553843498049e-01,-2.884139939844789779e-01,-7.231707902658002229e-01
3.964912982596518987e+01,1.659986568453472700e+01,1.815812060565128050e+01,2.787848993397950559e-01,-2.884280120167437289e-01,-4.587399243428225137e-01
3.965893178635727168e+01,1.659703845724850879e+01,1.815584104365951745e+01,2.787606427498663941e-01,-2.884420561158451690e-01,-5.594117298247287540e-01
3.966873374674934638e+01,1.659421109218859058e+01,1.815356140205455659e+01,2.787363856107083482e-01,-2.884561262599714127e-01,-4.179518728637052205e-01
3.967853570714142819e+01,1.659138358909512689e+01,1.815128168057986358e+01,2.787121279184677225e-01,-2.884702224274215965e-01,3.773706243330313681e-01
3.968833766753350289e+01,1.658855594770859909e+01,1.814900187897880812e+01,2.786878696692935420e-01,-2.884843445966014386e-01,-5.785958287288042179e-01
3.969813962792558470e+01,1.658572816776980474e+01,1.814672199699465338e+01,2.786636108593371075e-01,-2.884984927460338966e-01,-9.003013290272233737e-01
3.970794158831765941e+01,1.658290024901988247e+01,1.814444203437058079e+01,2.786393514847520514e-01,-2.885126668543458450e-01,-6.186914096896991566e-01
3.971774354870974122e+01,1.658007219120027287e+01,1.814216199084966519e+01,2.786150915416940599e-01,-2.885268669002813979e-01,-5.415711558197949804e-01
3.972754550910181592e+01,1.657724399405275761e+01,1.813988186617488552e+01,2.785908310263212617e-01,-2.885410928626903626e-01,-5.939918891776179155e-01
3.973734746949389773e+01,1.657441565731943456e+01,1.813760166008913188e+01,2.785665699347940061e-01,-2.885553447205335686e-01,-3.870434421664952218e-01
3.974714942988597244e+01,1.657158718074272485e+01,1.813532137233519137e+01,2.785423082632748626e-01,-2.885696224528846443e-01,-5.174340280952812732e-01
3.975695139027805425e+01,1.656875856406537295e+01,1.813304100265575158e+01,2.785180460079286768e-01,-2.885839260389291283e-01,2.552707960018105737e-01
3.976675335067012895e+01,1.656592980703045015e+01,1.813076055079341486e+01,2.784937831649225148e-01,-2.885982554579555881e-01,1.553663938337165318e-01
3.977655531106221076e+01,1.656310090938134749e+01,1.812848001649067342e+01,2.784695197304257186e-01,-2.886126106893716070e-01,-6.821435447987509448e-01
3.978635727145428547e+01,1.656027187086178998e+01,1.812619939948993419e+01,2.784452557006099616e-01,-2.886269917126931261e-01,1.924464913449294157e-01
3.979615923184636728e+01,1.655744269121580814e+01,1.812391869953350110e+01,2.784209910716489711e-01,-2.886413985075417798e-01,4.010341380619555363e-01
3.980596119223844198e+01,1.655461337018777712e+01,1.812163791636358212e+01,2.783967258397190281e-01,-2.886558310536582184e-01,-2.964582677158435486e-01
3.981576315263052379e+01,1.655178390752237405e+01,1.811935704972228933e+01,2.783724600009984118e-01,-2.886702893308870088e-01,-7.202248049579902389e-01
3.982556511302260560e+01,1.654895430296461711e+01,1.811707609935164598e+01,2.783481935516677330e-01,-2.886847733191837406e-01,-7.957780825252033785e-02
3.983536707341468031e+01,1.654612455625984424e+01,1.811479506499356518e+01,2.783239264879099895e-01,-2.886992829986176901e-01,-3.368361457326521924e-01
3.984516903380676212e+01,1.654329466715370955e+01,1.811251394638987122e+01,2.782996588059101772e-01,-2.887138183493664911e-01,-1.280559249287212820e-01
3.985497099419883682e+01,1.654046463539219758e+01,1.811023274328229249e+01,2.782753905018557905e-01,-2.887283793517170238e-01,-8.269908525449288783e-01
3.986477295459091863e+01,1.653763446072161614e+01,1.810795145541245432e+01,2.782511215719364328e-01,-2.887429659860725195e-01,7.530998887241431294e-01
3.987457491498299333e+01,1.653480414288859635e+01,1.810567008252190035e+01,2.782268520123440947e-01,-2.887575782329347973e-01,-3.936287149771545146e-01
3.988437687537507514e+01,1.653197368164008907e+01,1.810338862435205698e+01,2.782025818192728761e-01,-2.887722160729335741e-01,-2.940024012834085987e-02
3.989417883576714985e+01,1.652914307672337557e+01,1.810110708064427243e+01,2.781783109889191530e-01,-2.887868794867927136e-01,-5.917393065521877604e-01
3.990398079615923166e+01,1.652631232788605331e+01,1.809882545113978836e+01,2.781540395174817437e-01,-2.888015684553524309e-01,-2.153751154859584183e-01
3.991378275655130636e+01,1.652348143487605370e+01,1.809654373557975049e+01,2.781297674011614651e-01,-2.888162829595675163e-01,-1.439414386100014376e+00
3.992358471694338817e+01,1.652065039744161723e+01,1.809426193370521219e+01,2.781054946361615210e-01,-2.888310229804966767e-01,-9.429289941699113831e-01
3.993338667733546288e+01,1.651781921533132547e+01,1.809198004525713088e+01,2.780812212186873911e-01,-2.888457884993140823e-01,-1.527780195904048455e+00
3.994318863772754469e+01,1.651498788829406905e+01,1.808969806997635743e+01,2.780569471449467200e-01,-2.888605794973004848e-01,2.037325057154036889e-01
3.995299059811961939e+01,1.651215641607906903e+01,1.808741600760365742e+01,2.780326724111495951e-01,-2.888753959558494344e-01,-9.843337822632475254e-01
3.996279255851170120e+01,1.650932479843586975e+01,1.808513385787969696e+01,2.780083970135081017e-01,-2.888902378564637274e-01,-1.068614021441411488e+00
3.997259451890377591e+01,1.650649303511433530e+01,1.808285162054504625e+01,2.779841209482367681e-01,-2.889051051807536297e-01,2.756479334928227942e-01
3.998239647929585772e+01,1.650366112586466372e+01,1.808056929534017243e+01,2.779598442115522872e-01,-2.889199979104475347e-01,-5.332417497916164262e-01
3.999219843968793242e+01,1.650082907043736213e+01,1.807828688200545386e+01,2.779355667996737389e-01,-2.889349160273777528e-01,-3.702456935235874935e-01
4.000200040008001423e+01,1.649799686858327519e+01,1.807600438028116940e+01,2.779112887088222017e-01,-2.889498595134893932e-01,2.510796754234576600e-01
4.001180236047208894e+01,1.649516452005356015e+01,1.807372178990750200e+01,2.778870099352213074e-01,-2.889648283508332582e-01,-3.990537851419376225e-02
4.002160432086417075e+01,1.649233202459970471e+01,1.807143911062453867e+01,2.778627304750966864e-01,-2.889798225215809424e-01,-1.281820400596144216e-01
4.003140628125624545e+01,1.648949938197351983e+01,1.806915634217226696e+01,2.778384503246764670e-01,-2.889948420080017399e-01,4.350636004020003167e-02
4.004120824164832726e+01,1.648666659192713624e+01,1.806687348429057849e+01,2.778141694801908868e-01,-2.890098867924839610e-01,-1.258035354441132014e+00
4.005101020204040907e+01,1.648383365421301150e+01,1.806459053671926895e+01,2.777898879378724040e-01,-2.890249568575224970e-01,3.637902533693511131e-01
4.006081216243248377e+01,1.648100056858393003e+01,1.806230749919804524e+01,2.777656056939558082e-01,-2.890400521857241500e-01,3.821259527772744580e-01
4.007061412282456558e+01,1.647816733479299245e+01,1.806002437146650763e+01,2.777413227446781652e-01,-2.890551727598049681e-01,6.425863433612547526e-01
4.008041608321664029e+01,1.647533395259362621e+01,1.805774115326416052e+01,2.777170390862787608e-01,-2.890703185625911331e-01,-1.330093427097963854e+00
4.009021804360872210e+01,1.647250042173958207e+01,1.805545784433041590e+01,2.776927547149991016e-01,-2.890854895770189614e-01,-7.066341475404690486e-01
4.010002000400079680e+01,1.646966674198494118e+01,1.805317444440458985e+01,2.776684696270830255e-01,-2.891006857861357915e-01,-5.622983768181653019e-01
4.010982196439287861e+01,1.646683291308409736e+01,1.805089095322589188e+01,2.776441838187765909e-01,-2.891159071730999841e-01,5.731121244827570571e-01
4.011962392478495332e+01,1.646399893479177479e+01,1.804860737053345687e+01,2.776198972863280767e-01,-2.891311537211773697e-01,3.318270750415241999e-03
4.012942588517703513e+01,1.646116480686301742e+01,1.804632369606629538e+01,2.775956100259880377e-01,-2.891464254137456891e-01,6.083256405677262002e-01
4.013922784556910983e+01,1.645833052905320315e+01,1.804403992956334335e+01,2.775713220340093601e-01,-2.891617222342928173e-01,-5.264063516795960962e-02
4.014902980596119164e+01,1.645549610111801542e+01,1.804175607076343013e+01,2.775470333066470396e-01,-2.891770441664167635e-01,-5.986972112338915242e-01
4.015883176635326635e+01,1.645266152281348226e+01,1.803947211940528916e+01,2.775227438401585145e-01,-2.891923911938256708e-01,-9.275477889424607048e-01
4.016863372674534816e+01,1.644982679389593727e+01,1.803718807522756151e+01,2.774984536308032768e-01,-2.892077633003369286e-01,-5.628704670980092528e-01
4.017843568713742286e+01,1.644699191412204797e+01,1.803490393796878877e+01,2.774741626748432055e-01,-2.892231604698798364e-01,4.227209396997855251e-01
4.018823764752950467e+01,1.644415688324880165e+01,1.803261970736741304e+01,2.774498709685424558e-01,-2.892385826864911635e-01,-7.031124574430560603e-01
4.019803960792157937e+01,1.644132170103351598e+01,1.803033538316178408e+01,2.774255785081673475e-01,-2.892540299343213661e-01,-1.167292014672419942e+00
4.020784156831366118e+01,1.643848636723381773e+01,1.802805096509015925e+01,2.774012852899864767e-01,-2.892695021976274816e-01,-1.357601622169144762e-01
4.021764352870573589e+01,1.643565088160767829e+01,1.802576645289068935e+01,2.773769913102707152e-01,-2.892849994607802344e-01,4.098116911203718571e-01
4.022744548909781770e+01,1.643281524391336745e+01,1.802348184630143280e+01,2.773526965652932663e-01,-2.893005217082569303e-01,9.424015198878537003e-01
4.023724744948989240e+01,1.642997945390950676e+01,1.802119714506035564e+01,2.773284010513294429e-01,-2.893160689246467854e-01,3.497793630154601985e-01
4.024704940988197421e+01,1.642714351135501261e+01,1.801891234890532445e+01,2.773041047646568891e-01,-2.893316410946482620e-01,2.093889488295982426e-01
4.025685137027404892e+01,1.642430741600915312e+01,1.801662745757410633e+01,2.772798077015555251e-01,-2.893472382030717327e-01,-1.169772550607337536e+00
4.026665333066613073e+01,1.642147116763149484e+01,1.801434247080437601e+01,2.772555098583074362e-01,-2.893628602348332635e-01,-4.648969174835317908e-01
4.027645529105821254e+01,1.641863476598194893e+01,1.801205738833370873e+01,2.772312112311971499e-01,-2.893785071749670479e-01,-4.652758848770759958e-01
4.028625725145028724e+01,1.641579821082073565e+01,1.800977220989958738e+01,2.772069118165112478e-01,-2.893941790086076438e-01,-2.082073406063806864e-01
4.029605921184236905e+01,1.641296150190840564e+01,1.800748693523939181e+01,2.771826116105386428e-01,-2.894098757210077366e-01,-7.423700171889007215e-01
4.030586117223444376e+01,1.641012463900583285e+01,1.800520156409041661e+01,2.771583106095705795e-01,-2.894255972975230407e-01,1.199596334626115146e-01
4.031566313262652557e+01,1.640728762187421097e+01,1.800291609618984268e+01,2.771340088099004118e-01,-2.894413437236238451e-01,3.501561366391577890e-01
4.032546509301860027e+01,1.640445045027506765e+01,1.800063053127477275e+01,2.771097062078238804e-01,-2.894571149848923497e-01,-2.226073323136580906e-01
4.033526705341068208e+01,1.640161312397023607e+01,1.799834486908219944e+01,2.770854027996389468e-01,-2.894729110670111183e-01,-4.234405463088790067e-01
4.034506901380275679e+01,1.639877564272189403e+01,1.799605910934902653e+01,2.770610985816457372e-01,-2.894887319557870597e-01,-1.832538211024933861e-01
4.035487097419483860e+01,1.639593800629252485e+01,1.799377325181205478e+01,2.770367935501467649e-01,-2.895045776371256707e-01,-8.838691205006449225e-02
4.036467293458691330e+01,1.639310021444494936e+01,1.799148729620799614e+01,2.770124877014467080e-01,-2.895204480970461347e-01,1.182286965214044971e-01
4.037447489497899511e+01,1.639026226694230459e+01,1.798920124227346307e+01,2.769881810318525761e-01,-2.895363433216759930e-01,-7.106422239270413499e-01
4.038427685537106981e+01,1.638742416354805442e+01,1.798691508974496855e+01,2.769638735376735439e-01,-2.895522632972582500e-01,4.443198040035221119e-01
4.039407881576315162e+01,1.638458590402597892e+01,1.798462883835892967e+01,2.769395652152211174e-01,-2.895682080101371625e-01,-2.627948990077454416e-01
4.040388077615522633e+01,1.638174748814019921e+01,1.798234248785167111e+01,2.769152560608090785e-01,-2.895841774467760033e-01,-3.678338373918835780e-01
4.041368273654730814e+01,1.637890891565513840e+01,1.798005603795941809e+01,2.768909460707533188e-01,-2.896001715937392973e-01,6.504839092153003044e-02
4.042348469693938284e+01,1.637607018633556066e+01,1.797776948841829991e+01,2.768666352413722276e-01,-2.896161904377105856e-01,-6.314991134437455411e-01
4.043328665733146465e+01,1.637323129994654280e+01,1.797548283896434640e+01,2.768423235689861372e-01,-2.896322339654737732e-01,1.574226437727995753e-01
4.044308861772353936e+01,1.637039225625349204e+01,1.797319608933349855e+01,2.768180110499179336e-01,-2.896483021639300048e-01,7.930385942090991680e-01
4.045289057811562117e+01,1.636755305502213531e+01,1.797090923926159078e+01,2.767936976804926119e-01,-2.896643950200861184e-01,-6.387711525457603901e-02
4.046269253850769587e+01,1.636471369601852643e+01,1.796862228848436871e+01,2.767693834570374434e-01,-2.896805125210626386e-01,-1.795669166034852826e-01
4.047249449889977768e+01,1.636187417900903895e+01,1.796633523673747845e+01,2.767450683758819197e-01,-2.896966546540857834e-01,-5.220555354706477580e-01
4.048229645929185239e+01,1.635903450376037327e+01,1.796404808375647022e+01,2.767207524333578639e-01,-2.897128214064945695e-01,4.650481271877296985e-01
4.049209841968393420e+01,1.635619467003955307e+01,1.796176082927679829e+01,2.766964356257993196e-01,-2.897290127657372594e-01,2.837830124227807005e-01
4.050190038007601601e+01,1.635335467761392536e+01,1.795947347303381747e+01,2.766721179495425509e-01,-2.897452287193695852e-01,-1.042510148604118392e+00
4.051170234046809071e+01,1.635051452625116042e+01,1.795718601476279019e+01,2.766477994009261532e-01,-2.897614692550591897e-01,2.030949582715300128e-01
4.052150430086017252e+01,1.634767421571925183e+01,1.795489845419887942e+01,2.766234799762908869e-01,-2.897777343605874023e-01,-6.208223897299470773e-01
4.053130626125224723e+01,1.634483374578652004e+01,1.795261079107715574e+01,2.765991596719798440e-01,-2.897940240238368048e-01,-8.767304486001570307e-01
4.054110822164432903e+01,1.634199311622160167e+01,1.795032302513258315e+01,2.765748384843383922e-01,-2.898103382328072186e-01,-3.248771286327226671e-01
4.055091018203640374e+01,1.633915232676687523e+01,1.794803515614377432e+01,2.765505164095213297e-01,-2.898266769581798741e-01,-6.211028222161814050e-01
4.056071214242848555e+01,1.633631137715412152e+01,1.794574718390843415e+01,2.765261934436081259e-01,-2.898430401632383635e-01,2.924390558731609913e-01
4.057051410282056025e+01,1.633347026713784089e+01,1.794345910818799084e+01,2.765018695828437290e-01,-2.898594278258679324e-01,-9.218164433629679744e-01
4.058031606321264206e+01,1.633062899647282151e+01,1.794117092874379438e+01,2.764775448234749744e-01,-2.898758399240390915e-01,-9.361558391264546142e-01
4.059011802360471677e+01,1.632778756491415351e+01,1.793888264533711663e+01,2.764532191617506407e-01,-2.898922764358253801e-01,-7.654878593702869605e-01
4.059991998399679858e+01,1.632494597221718990e+01,1.793659425772916549e+01,2.764288925939216157e-01,-2.899087373393784972e-01,-3.614593092566980026e-01
4.060972194438887328e+01,1.632210421813759993e+01,1.793430576568108137e+01,2.764045651162408412e-01,-2.899252226129513943e-01,4.481787026518135875e-03
4.061952390478095509e+01,1.631926230243131926e+01,1.793201716895391584e+01,2.763802367249630909e-01,-2.899417322348840642e-01,-8.370097077747143954e-01
4.062932586517302980e+01,1.631642022485458909e+01,1.792972846730867076e+01,2.763559074163452478e-01,-2.899582661836088704e-01,-6.546706623096762989e-01
4.063912782556511161e+01,1.631357798516392776e+01,1.792743966050625559e+01,2.763315771866462489e-01,-2.899748244376514350e-01,-1.078005475909259436e+00
4.064892978595718631e+01,1.631073558311615201e+01,1.792515074830753008e+01,2.763072460321268631e-01,-2.899914069756244217e-01,-3.918341806989257270e-01
4.065873174634926812e+01,1.630789301846835571e+01,1.792286173047326514e+01,2.762829139490500796e-01,-2.900080137762364174e-01,-8.052188940399945816e-01
4.066853370674134283e+01,1.630505029097793113e+01,1.792057260676417130e+01,2.762585809336807197e-01,-2.900246448182848269e-01,7.934240688597158364e-01
4.067833566713342464e+01,1.630220740040255478e+01,1.791828337694087381e+01,2.762342469822856583e-01,-2.900413000806594255e-01,6.707438950275611544e-01
4.068813762752549934e+01,1.629936434650019450e+01,1.791599404076394819e+01,2.762099120911338801e-01,-2.900579795423396945e-01,-7.602390468234602183e-01
4.069793958791758115e+01,1.629652112902910233e+01,1.791370459799387405e+01,2.761855762564961458e-01,-2.900746831824001504e-01,-2.251129451127661940e-01
4.070774154830966296e+01,1.629367774774782518e+01,1.791141504839107412e+01,2.761612394746454369e-01,-2.900914109800023510e-01,-8.405657027719026786e-02
4.071754350870173766e+01,1.629083420241519420e+01,1.790912539171590723e+01,2.761369017418566774e-01,-2.901081629143993368e-01,-5.677499663521421436e-01
4.072734546909381947e+01,1.628799049279032474e+01,1.790683562772863624e+01,2.761125630544066789e-01,-2.901249389649391830e-01,-4.905738539840739376e-01
4.073714742948589418e+01,1.628514661863263768e+01,1.790454575618947786e+01,2.760882234085744180e-01,-2.901417391110587829e-01,2.528181403033252783e-02
4.074694938987797599e+01,1.628230257970182393e+01,1.790225577685855995e+01,2.760638828006408141e-01,-2.901585633322856239e-01,-4.308797780861814419e-01
4.075675135027005069e+01,1.627945837575787280e+01,1.789996568949595002e+01,2.760395412268887294e-01,-2.901754116082413404e-01,-4.459927364828546459e-01
4.076655331066213250e+01,1.627661400656105428e+01,1.789767549386163736e+01,2.760151986836031357e-01,-2.901922839186319436e-01,-3.106529896226671306e-01
4.077635527105420721e+01,1.627376947187194389e+01,1.789538518971554382e+01,2.759908551670709476e-01,-2.902091802432646972e-01,3.225294650452901202e-01
4.078615723144628902e+01,1.627092477145138361e+01,1.789309477681751304e+01,2.759665106735810780e-01,-2.902261005620303536e-01,-4.261205437871136703e-01
4.079595919183836372e+01,1.626807990506052093e+01,1.789080425492733184e+01,2.759421651994244384e-01,-2.902430448549111475e-01,-1.016988354910173808e-01
4.080576115223044553e+01,1.626523487246078403e+01,1.788851362380469467e+01,2.759178187408939942e-01,-2.902600131019870133e-01,-1.761313029859073453e-01
4.081556311262252024e+01,1.626238967341389952e+01,1.788622288320924625e+01,2.758934712942846534e-01,-2.902770052834231507e-01,6.206889563075035365e-02
4.082536507301460205e+01,1.625954430768186398e+01,1.788393203290054245e+01,2.758691228558933783e-01,-2.902940213794744650e-01,-3.927038435386330795e-01
4.083516703340667675e+01,1.625669877502697958e+01,1.788164107263807878e+01,2.758447734220191294e-01,-2.903110613704917853e-01,-5.415669838151387916e-01
4.084496899379875856e+01,1.625385307521182909e+01,1.787935000218127257e+01,2.758204229889628656e-01,-2.903281252369156462e-01,-6.397224448472317304e-01
