t,x,y,vx,vy,dvx_dt
3.689737947589517830e+01,2.670410454221884278e-01,1.442628836968823824e+00,-6.271813708627170803e-01,1.151716434816877910e-01,-5.067168716843659104e-02
3.690738147629526367e+01,2.607654622978037851e-01,1.443767151408468452e+00,-6.276822563325921145e-01,1.124453388147168970e-01,-4.948648784934009393e-02
3.691738347669534193e+01,2.544849285412373319e-01,1.444878186205659443e+00,-6.281712987543067728e-01,1.097168126534559252e-01,-4.830186181933246448e-02
3.692738547709542019e+01,2.481995626757226847e-01,1.445961919383381478e+00,-6.286484834738770289e-01,1.069861172580443415e-01,-4.711718285487995206e-02
3.693738747749549844e+01,2.419094833229468999e-01,1.447018329487398614e+00,-6.291138041698782768e-01,1.042532991216223032e-01,-4.592867732339271647e-02
3.694738947789558381e+01,2.356148092049640819e-01,1.448047395576365970e+00,-6.295672514547243637e-01,1.015184149186931922e-01,-4.474143323365331604e-02
3.695739147829566207e+01,2.293156591359561125e-01,1.449049097221439819e+00,-6.300088138995447729e-01,9.878151443705780743e-02,-4.355312329084413958e-02
3.696739347869574033e+01,2.230121520235122112e-01,1.450023414513950115e+00,-6.304384839996177714e-01,9.604264815043613013e-02,-4.236312395070811199e-02
3.697739547909581859e+01,2.167044068665862910e-01,1.450970328059891123e+00,-6.308562523792521359e-01,9.330186988989531971e-02,-4.117342300105042430e-02
3.698739747949590395e+01,2.103925427509877044e-01,1.451889818982057045e+00,-6.312621100746007574e-01,9.055922971023150359e-02,-3.998237211353122822e-02
3.699739947989598221e+01,2.040766788491405193e-01,1.452781868921195096e+00,-6.316560487139575297e-01,8.781477936560683206e-02,-3.879003106659616174e-02
3.700740148029606047e+01,1.977569344172932786e-01,1.453646460034785370e+00,-6.320380591015066774e-01,8.506857135021964056e-02,-3.759688025258109412e-02
3.701740348069613873e+01,1.914334287933009138e-01,1.454483575001589646e+00,-6.324081352148357427e-01,8.232065765096005516e-02,-3.640357381920233254e-02
3.702740548109622409e+01,1.851062813933728179e-01,1.455293197014836393e+00,-6.327662675258430847e-01,7.957108909186386136e-02,-3.520873409250330210e-02
3.703740748149630235e+01,1.787756117118577126e-01,1.456075309789903960e+00,-6.331124495521903706e-01,7.681991894999709580e-02,-3.401394619642267303e-02
3.704740948189638061e+01,1.724415393165457666e-01,1.456829897558659992e+00,-6.334466726339229581e-01,7.406719773626309344e-02,-3.281759746564243130e-02
3.705741148229645887e+01,1.661041838488666600e-01,1.457556945076129873e+00,-6.337689314355052783e-01,7.131297846810935592e-02,-3.162107661063218167e-02
3.706741348269654424e+01,1.597636650196744834e-01,1.458256437614038115e+00,-6.340792178834185888e-01,6.855731291048861031e-02,-3.042393656465253171e-02
3.707741548309662249e+01,1.534201026078849950e-01,1.458928360965681792e+00,-6.343775253060621733e-01,6.580025285956871139e-02,-2.922597823879256873e-02
3.708741748349670075e+01,1.470736164582062688e-01,1.459572701445222220e+00,-6.346638474493153659e-01,6.304185049951741004e-02,-2.802737266557314699e-02
3.709741948389677901e+01,1.407243264786751935e-01,1.460189445887531967e+00,-6.349381780824516763e-01,6.028215788341257514e-02,-2.682809859153308107e-02
3.710742148429686438e+01,1.343723526384646982e-01,1.460778581648542573e+00,-6.352005110262131105e-01,5.752122714745441096e-02,-2.562815913872068529e-02
3.711742348469694264e+01,1.280178149657385522e-01,1.461340096606090766e+00,-6.354508406647465524e-01,5.475911068211744559e-02,-2.442782365636188280e-02
3.712742548509702090e+01,1.216608335451313389e-01,1.461873979160383419e+00,-6.356891621446751905e-01,5.199586045483377966e-02,-2.322700374218868852e-02
3.713742748549709916e+01,1.153015285155025715e-01,1.462380218231365436e+00,-6.359154686521774069e-01,4.923152861320093804e-02,-2.202545791424439375e-02
3.714742948589718452e+01,1.089400200680733510e-01,1.462858803264630358e+00,-6.361297566557490013e-01,4.646616754012602296e-02,-2.082354957927127354e-02
3.715743148629726278e+01,1.025764284436425089e-01,1.463309724225640318e+00,-6.363320203223818972e-01,4.369982952379526664e-02,-1.962120252914892338e-02
3.716743348669734104e+01,9.621087393054582326e-02,1.463732971603882493e+00,-6.365222551505960169e-01,4.093256672937847090e-02,-1.841834678199580008e-02
3.717743548709741930e+01,8.984347686241551945e-02,1.464128536411954506e+00,-6.367004568955018096e-01,3.816443147935162650e-02,-1.721503644216355530e-02
3.718743748749750466e+01,8.347435761582633340e-02,1.464496410185398112e+00,-6.368666212142972682e-01,3.539547610928629739e-02,-1.601128506673751839e-02
3.719743948789758292e+01,7.710363660811925257e-02,1.464836584983448375e+00,-6.370207441630256762e-01,3.262575311379532078e-02,-1.480725321599681704e-02
3.720744148829766118e+01,7.073143429492684264e-02,1.465149053389517952e+00,-6.371628224681513686e-01,2.985531461665297953e-02,-1.360276582948735311e-02
3.721744348869773944e+01,6.435787116813519726e-02,1.465433808509881031e+00,-6.372928521099276988e-01,2.708421323170117842e-02,-1.239801651827245749e-02
3.722744548909782480e+01,5.798306775339904379e-02,1.465690843975573809e+00,-6.374108299330141225e-01,2.431250123801209986e-02,-1.119291893387799192e-02
3.723744748949790306e+01,5.160714460800627790e-02,1.465920153941819404e+00,-6.375167529435188385e-01,2.154023106114847513e-02,-9.987500975514505830e-03
3.724744948989798132e+01,4.523022231855971381e-02,1.466121733088050050e+00,-6.376106181788225857e-01,1.876745525429145481e-02,-8.781886820020795223e-03
3.725745149029805958e+01,3.885242149860054089e-02,1.466295576618803720e+00,-6.376924234062976149e-01,1.599422608834973752e-02,-7.575940520883938170e-03
3.726745349069813784e+01,3.247386278649388308e-02,1.466441680262638103e+00,-6.377621659730989823e-01,1.322059618412929106e-02,-6.369817867194860900e-03
3.727745549109822321e+01,2.609466684299805578e-02,1.466560040273418020e+00,-6.378198438841155005e-01,1.044661797610449590e-02,-5.163501636246972670e-03
3.728745749149830147e+01,1.971495434905361568e-02,1.466650653429683038e+00,-6.378654551001363693e-01,7.672343942906137589e-03,-3.957001304560088008e-03
3.729745949189837972e+01,1.333484600346787272e-02,1.466713517035415304e+00,-6.378989981434312062e-01,4.897826546338924711e-03,-2.750301003924754753e-03
3.730746149229845798e+01,6.954462520682844727e-03,1.466748628919355868e+00,-6.379204713721093878e-01,2.123118387798721314e-03,-1.543507279362571222e-03
3.731746349269854335e+01,5.739246284093743036e-04,1.466755987435802489e+00,-6.379298736301709516e-01,-6.517280466939112888e-04,-3.366103299174232327e-04
3.732746549309862161e+01,-5.806646934604372569e-03,1.466735591464464195e+00,-6.379272040374950326e-01,-3.426660259578305674e-03,8.704001768947468038e-04
3.733746749349869987e+01,-1.218713142085470040e-02,1.466687440410165078e+00,-6.379124616489687538e-01,-6.201625636641779765e-03,2.077422041757457944e-03
3.734746949389877813e+01,-1.856740807644234256e-02,1.466611534203641654e+00,-6.378856461313243686e-01,-8.976571737469211595e-03,3.284535319857532706e-03
3.735747149429886349e+01,-2.494735614325278503e-02,1.466507873300738618e+00,-6.378467569742992671e-01,-1.175144593105820028e-02,4.491627556130540697e-03
3.736747349469894175e+01,-3.132685486133921643e-02,1.466376458683424255e+00,-6.377957943850740552e-01,-1.452619574313313358e-02,5.698764771682008484e-03
3.737747549509902001e+01,-3.770578347113888451e-02,1.466217291858714189e+00,-6.377327582661037608e-01,-1.730076855565301427e-02,6.905847097405002147e-03
3.738747749549909827e+01,-4.408402121580887872e-02,1.466030374859502716e+00,-6.376576489615104482e-01,-2.007511180610365917e-02,8.112838703122241674e-03
3.739747949589918363e+01,-5.046144734355455241e-02,1.465815710244840364e+00,-6.375704674992150878e-01,-2.284917305870004522e-02,9.319867232323454653e-03
3.740748149629926189e+01,-5.683794110975646380e-02,1.465573301098426429e+00,-6.374712141992450176e-01,-2.562289961871026117e-02,1.052673042143719914e-02
3.741748349669934015e+01,-6.321338177945386161e-02,1.465303151030512785e+00,-6.373598904366563067e-01,-2.839623897583729364e-02,1.173347645821953139e-02
3.742748549709941841e+01,-6.958764862952987462e-02,1.465005264176706845e+00,-6.372364975509459128e-01,-3.116913857892059797e-02,1.294009034694974108e-02
3.743748749749950377e+01,-7.596062095099549716e-02,1.464679645197836777e+00,-6.371010367462988100e-01,-3.394154581307048946e-02,1.414644621471547806e-02
3.744748949789958203e+01,-8.233217805140792545e-02,1.464326299281119237e+00,-6.369535101967793711e-01,-3.671340835922710238e-02,1.535278722942068699e-02
3.745749149829966029e+01,-8.870219925686838314e-02,1.463945232138315067e+00,-6.367939194113824142e-01,-3.948467337011488804e-02,1.655873425978343638e-02
3.746749349869973855e+01,-9.507056391469816126e-02,1.463536450007869583e+00,-6.366222672315008380e-01,-4.225528850216031529e-02,1.776453665027258669e-02
3.747749549909982392e+01,-1.014371513954386156e-01,1.463099959652508941e+00,-6.364385556868343841e-01,-4.502520122005250480e-02,1.897010129033625814e-02
3.748749749949990218e+01,-1.078018410952177458e-01,1.462635768360676325e+00,-6.362427873949960677e-01,-4.779435896168557352e-02,2.017535216220900374e-02
3.749749949989998044e+01,-1.141645124381129306e-01,1.462143883946176892e+00,-6.360349653075987320e-01,-5.056270928941442033e-02,2.138033967732931584e-02
3.750750150030005869e+01,-1.205250448783624501e-01,1.461624314748440900e+00,-6.358150930583252869e-01,-5.333019966521512084e-02,2.258510125393183021e-02
3.751750350070014406e+01,-1.268833179025729285e-01,1.461077069630703384e+00,-6.355831733638422909e-01,-5.609677739872885593e-02,2.378930073157940750e-02
3.752750550110022232e+01,-1.332392110323385725e-01,1.460502157981883098e+00,-6.353392098348353834e-01,-5.886239043794491699e-02,2.499331513277900513e-02
3.753750750150030058e+01,-1.395926038260143220e-01,1.459899589716048274e+00,-6.350832067088620914e-01,-6.162698580711501589e-02,2.619672334285709503e-02
3.754750950190037884e+01,-1.459433758816143234e-01,1.459269375271554425e+00,-6.348151680269131791e-01,-6.439051155706805585e-02,2.739998085779719178e-02
3.755751150230046420e+01,-1.522914068384830233e-01,1.458611525610466586e+00,-6.345350973553354201e-01,-6.715291502003283008e-02,2.860267718258774350e-02
3.756751350270054246e+01,-1.586365763799845729e-01,1.457926052220521962e+00,-6.342429997122712715e-01,-6.991414370055552829e-02,2.980482964981902294e-02
3.757751550310062072e+01,-1.649787642357207762e-01,1.457212967113276525e+00,-6.339388799834759780e-01,-7.267414525738451203e-02,3.100651104028296495e-02
3.758751750350069898e+01,-1.713178501837572254e-01,1.456472282824016640e+00,-6.336227430139771410e-01,-7.543286738004226222e-02,3.220774031656114395e-02
3.759751950390078434e+01,-1.776537140529125258e-01,1.455704012411992210e+00,-6.332945940092584713e-01,-7.819025770333833114e-02,3.340849823238204591e-02
3.760752150430086260e+01,-1.839862357250226510e-01,1.454908169460205514e+00,-6.329544385236249848e-01,-8.094626379936105398e-02,3.460872022196262443e-02
3.761752350470094086e+01,-1.903152951372542312e-01,1.454084768074777712e+00,-6.326022820500840638e-01,-8.370083327595791156e-02,3.580827516703181945e-02
3.762752550510101912e+01,-1.966407722844110140e-01,1.453233822884604898e+00,-6.322381298795526350e-01,-8.645391394261162099e-02,3.700707088341442796e-02
3.763752750550110449e+01,-2.029625472213534565e-01,1.452355349042581123e+00,-6.318619884653653429e-01,-8.920545385790853987e-02,3.820550498554055319e-02
3.764752950590118274e+01,-2.092805000648406411e-01,1.451449362225217588e+00,-6.314738654198464030e-01,-9.195540009201573495e-02,3.940329824818367133e-02
3.765753150630126100e+01,-2.155945109961747985e-01,1.450515878627701039e+00,-6.310737648388889953e-01,-9.470370087916227253e-02,4.060010147438855577e-02
3.766753350670133926e+01,-2.219044602636733587e-01,1.449554914972879693e+00,-6.306616962395643622e-01,-9.745030394892516268e-02,4.179670305581452416e-02
3.767753550710142463e+01,-2.282102281841837943e-01,1.448566488499731575e+00,-6.302376638066926606e-01,-1.001951571208657688e-01,4.299213852188273066e-02
3.768753750750150289e+01,-2.345116951462895560e-01,1.447550616975032733e+00,-6.298016777816510814e-01,-1.029382079503550762e-01,4.418710695977234870e-02
3.769753950790158115e+01,-2.408087416119743529e-01,1.446507318681325094e+00,-6.293537431391645898e-01,-1.056794050139529401e-01,4.538141093186724706e-02
3.770754150830165941e+01,-2.471012481188710197e-01,1.445436612425323952e+00,-6.288938681527658225e-01,-1.084186955298335892e-01,4.657452917393080372e-02
3.771754350870174477e+01,-2.533890952831054366e-01,1.444338517535552313e+00,-6.284220621881237978e-01,-1.111560274930236819e-01,4.776701964762719577e-02
3.772754550910182303e+01,-2.596721638010623390e-01,1.443213053858420469e+00,-6.279383322877930551e-01,-1.138913493463996202e-01,4.895892343339842967e-02
3.773754750950190129e+01,-2.659503344516579992e-01,1.442060241761231376e+00,-6.274426864872810761e-01,-1.166246089400833907e-01,5.014992414380149699e-02
3.774754950990197955e+01,-2.722234880988226857e-01,1.440880102131708362e+00,-6.269351336002872976e-01,-1.193557542155997825e-01,5.133997089380523682e-02
3.775755151030206491e+01,-2.784915056937224409e-01,1.439672656377063875e+00,-6.264156826596231076e-01,-1.220847332182593975e-01,5.252908460912357469e-02
3.776755351070214317e+01,-2.847542682769845790e-01,1.438437926423537183e+00,-6.258843428126901198e-01,-1.248114940649086568e-01,5.371728152783938892e-02
3.777755551110222143e+01,-2.910116569809817477e-01,1.437175934716064196e+00,-6.253411233661757551e-01,-1.275359849087648878e-01,5.490455149643949651e-02
3.778755751150229969e+01,-2.972635530320761332e-01,1.435886704217929077e+00,-6.247860338095320154e-01,-1.302581539285084800e-01,5.609085331346221059e-02
3.779755951190238505e+01,-3.035098377528940850e-01,1.434570258410336807e+00,-6.242190837715986262e-01,-1.329779493512883159e-01,5.727611614833309772e-02
3.780756151230246331e+01,-3.097503925645792577e-01,1.433226621291986858e+00,-6.236402829806154680e-01,-1.356953194979494681e-01,5.846026374776681911e-02
3.781756351270254157e+01,-3.159850989891097028e-01,1.431855817378816953e+00,-6.230496414052508758e-01,-1.384102128152574218e-01,5.964330732429222459e-02
3.782756551310261983e+01,-3.222138386516089081e-01,1.430457871704202022e+00,-6.224471698538703857e-01,-1.411225778350636839e-01,6.082558417145639273e-02
3.783756751350270520e+01,-3.284364932823685690e-01,1.429032809818715943e+00,-6.218328802944229627e-01,-1.438323623733937795e-01,6.200710133985060102e-02
3.784756951390278346e+01,-3.346529447190041417e-01,1.427580657786220897e+00,-6.212067822844911102e-01,-1.465395147028991374e-01,6.318705830921447775e-02
3.785757151430286171e+01,-3.408630749092886880e-01,1.426101442186078261e+00,-6.205688854431711254e-01,-1.492439841286423707e-01,6.436556444137833677e-02
3.786757351470293997e+01,-3.470667659133462313e-01,1.424595190116658250e+00,-6.199192036229647096e-01,-1.519457191686247044e-01,6.554381679990350928e-02
3.787757551510302534e+01,-3.532638999047310602e-01,1.423061929187784402e+00,-6.192577480913248333e-01,-1.546446671220514102e-01,6.672033330697393905e-02
3.788757751550310360e+01,-3.594543591742675459e-01,1.421501687521233848e+00,-6.185845277008535925e-01,-1.573407783644719116e-01,6.789545719494641252e-02
3.789757951590318186e+01,-3.656380261316375946e-01,1.419914493759782070e+00,-6.178995593274192455e-01,-1.600340001586303407e-01,6.907017219758222748e-02
3.790758151630326012e+01,-3.718147833067801389e-01,1.418300377049393379e+00,-6.172028499434744075e-01,-1.627242819830286014e-01,7.024254341928728995e-02
3.791758351670334548e+01,-3.779845133542169000e-01,1.416659367058766827e+00,-6.164944168509099987e-01,-1.654115724446146574e-01,7.141492524209891446e-02
3.792758551710342374e+01,-3.841470990524633589e-01,1.414991493958958957e+00,-6.157742679586877266e-01,-1.680958203406132112e-01,7.258472764970877456e-02
3.793758751750350200e+01,-3.903024233094025131e-01,1.413296788442602203e+00,-6.150424212959686443e-01,-1.707769743254278494e-01,7.375447142112270815e-02
3.794758951790358026e+01,-3.964503691615274827e-01,1.411575281702682982e+00,-6.142988843323832215e-01,-1.734549842436941824e-01,7.492202578127282742e-02
3.795759151830366562e+01,-4.025908197784327514e-01,1.409827005453429649e+00,-6.135436759292043352e-01,-1.761297972307471482e-01,7.608842620870695517e-02
3.796759351870374388e+01,-4.087236584641622539e-01,1.408051991910528766e+00,-6.127768059410804158e-01,-1.788013645819866160e-01,7.725403615743425823e-02
3.797759551910382214e+01,-4.148487686586429524e-01,1.406250273801842310e+00,-6.119982879374018525e-01,-1.814696339684160609e-01,7.841712618617696640e-02
3.798759751950390040e+01,-4.209660339419239450e-01,1.404421884368390883e+00,-6.112081398222011241e-01,-1.841345542437572702e-01,7.957960747654688194e-02
3.799759951990398577e+01,-4.270753380345477801e-01,1.402566857352253837e+00,-6.104063721924388730e-01,-1.867960761208704579e-01,8.074100404839001932e-02
3.800760152030406402e+01,-4.331765648001054125e-01,1.400685227005859623e+00,-6.095929990128942100e-01,-1.894541481447337972e-01,8.190017528785181744e-02
3.801760352070414228e+01,-4.392695982482773265e-01,1.398777028091649832e+00,-6.087680375192062732e-01,-1.921087186718488660e-01,8.305753990070369186e-02
3.802760552110422054e+01,-4.453543225368901681e-01,1.396842295876586704e+00,-6.079315028453372571e-01,-1.947597380472717576e-01,8.421430679487559856e-02
3.803760752150430591e+01,-4.514306219731484271e-01,1.394881066131190117e+00,-6.070834082002113385e-01,-1.974071560909546608e-01,8.536969879152137008e-02
3.804760952190438417e+01,-4.574983810165499376e-01,1.392893375132647549e+00,-6.062237686308445950e-01,-2.000509220926946774e-01,8.652324056529617224e-02
3.805761152230446243e+01,-4.635574842811915897e-01,1.390879259663418743e+00,-6.053526001575022519e-01,-2.026909853790480887e-01,8.767489492656926897e-02
3.806761352270454069e+01,-4.696078165378776426e-01,1.388838757009957181e+00,-6.044699191109395020e-01,-2.053272954283940910e-01,8.882479038810142669e-02
3.807761552310462605e+01,-4.756492627162846598e-01,1.386771904961746626e+00,-6.035757418174561018e-01,-2.079598019110994178e-01,8.997306534971113989e-02
3.808761752350470431e+01,-4.816817079071650798e-01,1.384678741810492664e+00,-6.026700844094564635e-01,-2.105884548384967803e-01,9.111991000637167937e-02
3.809761952390478257e+01,-4.877050373644582493e-01,1.382559306349517403e+00,-6.017529629886895215e-01,-2.132132042129575855e-01,9.226525923746187186e-02
3.810762152430486083e+01,-4.937191365075196403e-01,1.380413637873483923e+00,-6.008243940634317992e-01,-2.158339999326390479e-01,9.340896503420237362e-02
3.811762352470494619e+01,-4.997238909233782111e-01,1.378241776177650424e+00,-5.998843944612677337e-01,-2.184507919713218616e-01,9.455094968211569251e-02
3.812762552510502445e+01,-5.057191863688992317e-01,1.376043761557101730e+00,-5.989329812609567316e-01,-2.210635303870150947e-01,9.569117162329979220e-02
3.813762752550510271e+01,-5.117049087729932388e-01,1.373819634806003664e+00,-5.979701717687790907e-01,-2.236721653253094244e-01,9.682961350926336253e-02
3.814762952590518097e+01,-5.176809442387843019e-01,1.371569437216889842e+00,-5.969959835294684769e-01,-2.262766470197452584e-01,9.796629018286337476e-02
3.815763152630526633e+01,-5.236471790458103737e-01,1.369293210579971332e+00,-5.960104343763504842e-01,-2.288769257880514107e-01,9.910128000266713033e-02
3.816763352670534459e+01,-5.296034996521826743e-01,1.366990997182486955e+00,-5.950135425407158118e-01,-2.314729519702005134e-01,1.002347301388898937e-01
3.817763552710542285e+01,-5.355497926966568123e-01,1.364662839807737615e+00,-5.940053265084059841e-01,-2.340646757035520220e-01,1.013664826134250407e-01
3.818763752750550111e+01,-5.414859450008967512e-01,1.362308781734001162e+00,-5.929858045410429934e-01,-2.366520474399219365e-01,1.024963478315187027e-01
3.819763952790557937e+01,-5.474118435716395226e-01,1.359928866733861597e+00,-5.919549948001869843e-01,-2.392350178684705120e-01,1.036240932728584030e-01
3.820764152830566474e+01,-5.533273756028826984e-01,1.357523139073568474e+00,-5.909129155028443048e-01,-2.418135378769776245e-01,1.047495052987544861e-01
3.821764352870574299e+01,-5.592324284780955113e-01,1.355091643512592814e+00,-5.898595852946927343e-01,-2.443875585003503770e-01,1.058726033082433848e-01
3.822764552910582125e+01,-5.651268897725222340e-01,1.352634425303447019e+00,-5.887950239517028006e-01,-2.469570307972535628e-01,1.069940250884166277e-01
3.823764752950589951e+01,-5.710106472552165524e-01,1.350151530191427307e+00,-5.877192531715289547e-01,-2.495219051600642834e-01,1.081147912635825603e-01
3.824764952990598488e+01,-5.768835888902602571e-01,1.347643004409830647e+00,-5.866322923478937135e-01,-2.520821315224265891e-01,1.092333443440116070e-01
3.825765153030606314e+01,-5.827456028400251897e-01,1.345108894679841294e+00,-5.855341585373404767e-01,-2.546376619801953289e-01,1.103487475374712867e-01
3.826765353070614140e+01,-5.885965774675502304e-01,1.342549248213601887e+00,-5.844248712251794986e-01,-2.571884485977510293e-01,1.114616034420079782e-01
3.827765553110621966e+01,-5.944364013387316570e-01,1.339964112715205991e+00,-5.833044546819676768e-01,-2.597344421839421491e-01,1.125744061651512418e-01
3.828765753150630502e+01,-6.002649632223056031e-01,1.337353536371985285e+00,-5.821729296844548873e-01,-2.622755921131737500e-01,1.136848322174004167e-01
3.829765953190638328e+01,-6.060821520939758678e-01,1.334717567853668907e+00,-5.810303118470487860e-01,-2.648118517964059837e-01,1.147913255952656975e-01
3.830766153230646154e+01,-6.118878571396501043e-01,1.332056256322303733e+00,-5.798766246802083968e-01,-2.673431736716130880e-01,1.158970697413692907e-01
3.831766353270653980e+01,-6.176819677547537024e-01,1.329369651425203802e+00,-5.787118939778226334e-01,-2.698695061817141805e-01,1.170016684446276711e-01
3.832766553310662516e+01,-6.234643735468679004e-01,1.326657803283371351e+00,-5.775361334118384038e-01,-2.723908031134318897e-01,1.181015793059206342e-01
3.833766753350670342e+01,-6.292349643412051829e-01,1.323920762510950810e+00,-5.763493683591328631e-01,-2.749070173994796473e-01,1.192013477356087259e-01
3.834766953390678168e+01,-6.349936301778636993e-01,1.321158580202045574e+00,-5.751516239441440970e-01,-2.774180972878220741e-01,1.202988999399784709e-01
3.835767153430685994e+01,-6.407402613164507876e-01,1.318371307922849844e+00,-5.739429136250383534e-01,-2.799239983798428311e-01,1.213919353310548011e-01
3.836767353470694530e+01,-6.464747482404256118e-01,1.315558997734970648e+00,-5.727232696312164473e-01,-2.824246709530102706e-01,1.224863678963357405e-01
3.837767553510702356e+01,-6.521969816526116404e-01,1.312721702163244686e+00,-5.714927067606430100e-01,-2.849200666764905576e-01,1.235751222566954521e-01
3.838767753550710182e+01,-6.579068524857789590e-01,1.309859474221308995e+00,-5.702512507936220443e-01,-2.874101402981731890e-01,1.246641608800078127e-01
3.839767953590718008e+01,-6.636042518969010873e-01,1.306972367396424195e+00,-5.689989260304488816e-01,-2.898948402403129232e-01,1.257493632294248154e-01
3.840768153630726545e+01,-6.692890712750761972e-01,1.304060435648707772e+00,-5.677357505208550092e-01,-2.923741236152025968e-01,1.268327667183679064e-01
3.841768353670734371e+01,-6.749612022401325628e-01,1.301123733421939654e+00,-5.664617551670180218e-01,-2.948479379508902043e-01,1.279140212815123578e-01
3.842768553710742196e+01,-6.806205366461273165e-01,1.298162315622048535e+00,-5.651769543519045147e-01,-2.973162410364604824e-01,1.289923181171776789e-01
3.843768753750750022e+01,-6.862669665834292276e-01,1.295176237641929129e+00,-5.638813815237083693e-01,-2.997789804211679066e-01,1.300689109671369359e-01
3.844768953790758559e+01,-6.919003843801859732e-01,1.292165555332519755e+00,-5.625750510423800366e-01,-3.022361141853835420e-01,1.311427222482693944e-01
3.845769153830766385e+01,-6.975206826046947972e-01,1.289130325028770008e+00,-5.612579954788722292e-01,-3.046875900361162293e-01,1.322138209892745331e-01
3.846769353870774211e+01,-7.031277540683994465e-01,1.286070603525758305e+00,-5.599302328485893376e-01,-3.071333660903567409e-01,1.332837494169118453e-01
3.847769553910782037e+01,-7.087214918249329365e-01,1.282986448092792386e+00,-5.585917905098294334e-01,-3.095733909885194923e-01,1.343485998276277849e-01
3.848769753950790573e+01,-7.143017891779651629e-01,1.279877916468705745e+00,-5.572426949423076037e-01,-3.120076214307520579e-01,1.354148216184519193e-01
3.849769953990798399e+01,-7.198685396745913012e-01,1.276745066850119237e+00,-5.558829641304184888e-01,-3.144360092833849984e-01,1.364739866752520958e-01
3.850770154030806225e+01,-7.254216371179825762e-01,1.273587957915867985e+00,-5.545126346882310875e-01,-3.168585069432900414e-01,1.375348958337032912e-01
3.851770354070814051e+01,-7.309609755590923408e-01,1.270406648790163961e+00,-5.531317196192977459e-01,-3.192750713269214557e-01,1.385911539034749562e-01
3.852770554110822587e+01,-7.364864493054676942e-01,1.267201199076363194e+00,-5.517402525716621486e-01,-3.216856516231350605e-01,1.396435641546822648e-01
3.853770754150830413e+01,-7.419979529229532300e-01,1.263971668835802253e+00,-5.503382590559691145e-01,-3.240902052841634351e-01,1.406972473124505352e-01
3.854770954190838239e+01,-7.474953812317176594e-01,1.260718118583691094e+00,-5.489257573870743867e-01,-3.264886857557995903e-01,1.417444530193068819e-01
3.855771154230846065e+01,-7.529786293165591227e-01,1.257440609310434221e+00,-5.475027841562727371e-01,-3.288810438484286447e-01,1.427900648547011098e-01
3.856771354270854602e+01,-7.584475925241702665e-01,1.254139202454931157e+00,-5.460693608464994853e-01,-3.312672378081549240e-01,1.438356620672830433e-01
3.857771554310862427e+01,-7.639021664631897579e-01,1.250813959912708828e+00,-5.446255091953396965e-01,-3.336472207298697978e-01,1.448749871772535280e-01
3.858771754350870253e+01,-7.693422470122092127e-01,1.247464944047438351e+00,-5.431712647300567243e-01,-3.360209441552302612e-01,1.459120007205639002e-01
3.859771954390878079e+01,-7.747677303184703490e-01,1.244092217671353584e+00,-5.417066521594918749e-01,-3.383883659740331562e-01,1.469497413950271170e-01
3.860772154430886616e+01,-7.801785127968777767e-01,1.240695844047074337e+00,-5.402316925083319177e-01,-3.407494406716305990e-01,1.479822207359741959e-01
3.861772354470894442e+01,-7.855744911369818562e-01,1.237275886898889565e+00,-5.387464173504304954e-01,-3.431041205674172923e-01,1.490097545033295667e-01
3.862772554510902268e+01,-7.909555623048862838e-01,1.233832410405244717e+00,-5.372508594017708639e-01,-3.454523609760652425e-01,1.500380123587359837e-01
3.863772754550910093e+01,-7.963216235407296617e-01,1.230365479186731115e+00,-5.357450400090896236e-01,-3.477941190505919322e-01,1.510642598438844408e-01
3.864772954590918630e+01,-8.016725723630290235e-01,1.226875158316796721e+00,-5.342289851721273575e-01,-3.501293489732613673e-01,1.520852223689582172e-01
3.865773154630926456e+01,-8.070083065722436499e-01,1.223361513322119176e+00,-5.327027265561253833e-01,-3.524580043251600014e-01,1.531017572751507960e-01
3.866773354670934282e+01,-8.123287242525613072e-01,1.219824610178079416e+00,-5.311662966130002994e-01,-3.547800404732496804e-01,1.541179318466271431e-01
3.867773554710942108e+01,-8.176337237712678618e-01,1.216264515300440108e+00,-5.296197198117191807e-01,-3.570954148766466996e-01,1.551329859827316193e-01
3.868773754750950644e+01,-8.229232037813838385e-01,1.212681295550767979e+00,-5.280630223848039595e-01,-3.594040827482121170e-01,1.561439243069589478e-01
3.869773954790958470e+01,-8.281970632251711706e-01,1.209075018237067756e+00,-5.264962337992385999e-01,-3.617059990592613739e-01,1.571501211866288550e-01
3.870774154830966296e+01,-8.334552013358629274e-01,1.205445751111594577e+00,-5.249193855751250748e-01,-3.640011187612360311e-01,1.581525439600934280e-01
3.871774354870974122e+01,-8.386975176395370379e-01,1.201793562368434598e+00,-5.233325094730781890e-01,-3.662893977034142878e-01,1.591534650446883026e-01
3.872774554910982658e+01,-8.439239119560930646e-01,1.198118520638963735e+00,-5.217356331052868113e-01,-3.685707933942428682e-01,1.601533595917504771e-01
3.873774754950990484e+01,-8.491342844008593627e-01,1.194420694993147514e+00,-5.201287843236024333e-01,-3.708452619677989892e-01,1.611503086216996561e-01
3.874774954990998310e+01,-8.543285353876994836e-01,1.190700154939750011e+00,-5.185119925268721897e-01,-3.731127594945569670e-01,1.621434123909674119e-01
