v0,theta,R,R_noisy
3.830549426669837487e+01,7.037941187925655928e-01,5.503131679962187661e+01,5.493185847351639239e+01
1.962787987810462553e+01,5.175880510992596495e-01,1.863085721937122585e+01,1.868581417915256182e+01
2.044084853695380488e+01,5.845784725394480574e-01,2.132184445010526375e+01,2.168124235066224870e+01
3.660329955072150909e+01,1.010457433535580929e+00,4.864952701090718534e+01,4.874540530306112629e+01
1.724028318008589622e+01,4.020271574838410467e-01,1.234662151030142141e+01,1.206799475601302518e+01
1.111101565559401472e+01,7.430286088339823625e-01,8.497360693774693274e+00,8.491610383057738076e+00
2.194245403685402351e+01,7.550482456918465868e-01,2.587026506596619768e+01,2.521840043140933574e+01
1.093226581108232587e+01,6.056520772005009601e-01,7.561537345432773449e+00,8.166189341823699266e+00
1.348816835971039829e+01,4.998292390738737212e-01,9.711004602492094406e+00,1.010248133554946293e+01
3.451808063479159472e+01,5.896944537087598359e-01,4.493426055265511110e+01,4.518769920966253295e+01
1.418768986336454851e+01,5.394704104781262721e-01,1.124139522749981346e+01,1.038004046064357055e+01
2.257306246744176548e+01,1.142617078648488826e+00,2.111283004836284860e+01,2.095784695472185888e+01
2.074460342452303863e+01,1.206843985008907438e+00,1.650454866727697478e+01,1.658352410972749524e+01
1.834158276925657560e+01,8.286132645560491117e-01,1.974470372558306153e+01,1.955180023773339926e+01
3.393517003460787862e+01,9.468983766071144004e-01,4.592830901466393101e+01,4.628145199381500419e+01
1.023388752195476670e+01,9.371533724171396962e-01,7.130823924356570309e+00,6.375023107833498237e+00
1.573987802208066178e+01,6.624881229023427132e-01,1.495294967998061963e+01,1.523834932085719807e+01
3.095606921918708565e+01,1.011762239865904078e+00,3.880179658442708046e+01,3.938729620410511245e+01
1.450312381680643803e+01,4.516227347376025603e-01,1.015197030051996485e+01,9.907493425269326082e+00
1.689802003188467339e+01,5.161850533264660257e-01,1.464416412669290679e+01,1.436957135911311134e+01
2.737987151826061449e+01,4.304800496031007673e-01,2.677393868022879175e+01,2.619315689418178650e+01
3.723045708634148809e+01,7.926578872137406417e-01,5.394038850634639459e+01,5.421249388471433406e+01
2.540514943507136891e+01,7.517668940870683159e-01,3.197191461716954919e+01,3.187502263533954405e+01
3.055213586436645201e+01,1.035846307863639071e+00,3.730335261165938476e+01,3.728490144019832542e+01
1.293093543303480963e+01,1.289008186299283265e+00,6.189835150137291464e+00,5.833948539558658553e+00
3.037677057730093821e+01,8.646608587130719670e-01,4.084454061602730945e+01,4.109111889057393796e+01
1.727596968942542333e+01,6.500822878271150795e-01,1.724736482203573118e+01,1.725677706957231550e+01
3.212335901660672732e+01,8.280815918380926011e-01,4.432919878322068286e+01,4.423235710258382625e+01
3.512000185057139134e+01,3.607129665303556165e-01,3.283061896254855583e+01,3.262834207887632942e+01
2.660628695981911562e+01,6.295155362230759888e-01,3.244590273494750932e+01,3.262164609490125855e+01
2.319535612493336174e+01,1.155236683676554854e+00,2.154308089670654525e+01,2.132372187036576960e+01
2.094298212980227447e+01,4.488900929218480607e-01,1.858242842159363306e+01,1.823100334493626562e+01
1.137040642640786459e+01,1.267193723400746430e+00,5.270351217765059992e+00,5.001465856949864452e+00
3.016563033254105264e+01,5.380607407878670312e-01,3.567400020602976696e+01,3.539981281960868387e+01
3.365278238122137111e+01,1.102724781183444192e+00,3.954370635311872917e+01,3.894143836553238458e+01
3.082853194194641944e+01,9.399773708367329395e-01,4.049772593437666757e+01,4.137878496081041391e+01
2.370859827480902737e+01,3.699567633282896950e-01,1.910428490299883819e+01,1.988416954066692099e+01
2.242083208512322301e+01,1.121420048172503181e+00,2.158437068045227392e+01,2.074351549304775233e+01
3.736986072923394886e+01,1.101460870304646678e+00,4.557083932801206316e+01,4.519641244156499482e+01
3.246763587295710352e+01,9.958329437886119795e-01,4.193008132733294957e+01,4.143123959245843935e+01
2.490927020079138998e+01,8.581464508548359849e-01,3.099874233718024286e+01,3.177499205942605798e+01
3.801816223563221797e+01,9.775244875218149776e-01,5.237166771902892748e+01,5.210988809108629738e+01
2.623730107602639450e+01,6.927986854516803295e-01,3.290144479340559514e+01,3.311051774658690050e+01
1.596240531091644499e+01,9.544915062434835562e-01,1.510655623086145383e+01,1.467118699081826705e+01
1.008468898953677062e+01,1.100998277663909564e+00,5.938760072457860417e+00,5.790726577195892233e+00
3.278108024272611942e+01,1.202574763915949640e+00,3.251819166814540552e+01,3.294148602852975927e+01
3.404821876524961510e+01,8.746659170631267965e-01,4.750256777118273988e+01,4.858050939069054408e+01
3.071565491592618358e+01,7.204707988411389596e-01,4.130251057836678541e+01,4.138559118532405989e+01
3.624327959064220295e+01,9.066330641424544812e-01,5.104924442381587113e+01,5.177074807189364947e+01
3.619926770931875382e+01,8.818047992236519583e-01,5.139805910558713009e+01,5.222027260940033244e+01
2.714738519259741878e+01,7.750431083341389193e-01,3.521202174530476015e+01,3.589473283031898632e+01
2.009407581683684185e+01,5.157559659505197569e-01,1.927533643638870942e+01,1.994444485571651526e+01
3.680499720043601997e+01,3.749921843424924295e-01,3.611809746148087896e+01,3.577646999874789913e+01
1.545502742055658452e+01,8.214620553574252249e-01,1.505358565253995451e+01,1.561232048879077539e+01
3.208805589865509234e+01,3.365628375743754952e-01,2.730198186325842613e+01,2.742432533882164947e+01
1.300538586447505374e+01,8.636128839283789826e-01,1.120791400609201105e+01,1.024508329154936170e+01
2.482687015581336709e+01,1.083485015691274755e+00,2.640196394961942872e+01,2.672970226120799708e+01
1.621666076018103553e+01,5.344548729450553370e-01,1.401227559963160729e+01,1.407604813469513516e+01
3.545981969047782201e+01,1.191713265518340670e+00,3.697322484419967026e+01,3.659904124767745515e+01
1.516637975115484593e+01,3.901941433112398605e-01,9.570157926953635652e+00,9.940690989124894017e+00
3.769224510054679911e+01,7.333422878733542039e-01,5.436889926795534933e+01,5.398609026207626727e+01
1.656348996297856857e+01,8.616447771315915993e-01,1.671074407000617867e+01,1.652113069675424839e+01
3.313529874478827253e+01,1.255003357233487771e+00,2.939920998865408919e+01,2.915475544223728832e+01
2.892359425906615655e+01,5.667556009815839513e-01,3.466257998313715660e+01,3.539000620793239449e+01
3.498276340284635211e+01,1.244256117509393356e+00,3.251903505332947475e+01,3.223614256867970340e+01
2.133376837921257874e+01,8.686286698246024063e-01,2.464895670389239868e+01,2.557215973873163506e+01
1.231818093552931082e+01,3.946137202003736077e-01,6.488854984463462650e+00,6.786642135312597190e+00
2.123886162778964604e+01,8.492370855403805763e-01,2.459934575412613711e+01,2.530123517658837429e+01
3.829279606387245138e+01,8.826728533704919499e-01,5.528940754077864028e+01,5.540965158015823278e+01
1.206221523333376133e+01,7.471431245738693327e-01,9.851159822796452303e+00,9.944796930193474438e+00
1.558646840261989830e+01,9.440605820728336095e-01,1.462943148198478482e+01,1.477639328456566403e+01
1.050677511873118064e+01,8.110156867943598691e-01,7.748481546844525170e+00,8.219996423959797127e+00
3.753734378801394200e+01,9.198370742878512196e-01,5.315602549073748406e+01,5.340128876996778473e+01
3.463918683679592903e+01,8.246678687142270370e-01,4.902985782854597119e+01,4.951093865717245990e+01
3.139961354655812897e+01,3.928012172417539305e-01,3.019881234467102615e+01,2.971820811140196383e+01
1.208272954738449201e+01,8.075290396796404035e-01,9.948093651248822056e+00,1.055126330728438866e+01
3.472239218846035413e+01,7.105981980600195591e-01,4.851312115010203740e+01,4.932581985507182765e+01
3.219522669301871787e+01,1.237140040278911002e+00,2.946772460905818036e+01,2.988834249966354761e+01
3.310933874573984070e+01,6.973948026030303282e-01,4.533268788131977090e+01,4.570412234950497066e+01
2.341521598526298575e+01,4.564073698382505317e-01,2.228745564247011046e+01,2.257873726293315997e+01
2.085154545638165757e+01,4.163448564670567120e-01,1.736350284694221813e+01,1.714907321441299004e+01
1.523716262848995484e+01,1.144516744740673442e+00,1.133938252625003607e+01,1.087109695412727461e+01
2.972874126233045899e+01,5.198305482820368972e-01,3.425011935613601111e+01,3.422767933749315006e+01
2.035703259714713198e+01,7.567518087936928595e-01,2.313654183068473458e+01,2.324250619277096774e+01
3.293256253880757356e+01,1.219424316044826817e+00,3.162060063211216132e+01,3.156351001286710556e+01
3.286617777776290694e+01,3.762799361416960253e-01,3.105533087824826310e+01,3.132499383827104467e+01
3.752525223082409411e+01,7.411655193704265177e-01,5.415354002552142987e+01,5.389492796925067353e+01
1.825407442735411223e+01,9.313455626402165066e-01,1.894491584476073953e+01,1.896190216123253691e+01
3.007000403150354728e+01,1.155210944424033270e+00,3.138308031764355377e+01,3.094334381601647621e+01
3.630107180773175202e+01,8.377091272942385203e-01,5.207141038433877611e+01,5.151528428509486446e+01
1.925174591268233115e+01,1.085730303378681816e+00,1.795424189596262465e+01,1.872484188057382326e+01
2.790222655589782264e+01,7.079886426693049462e-01,3.606061260574698935e+01,3.624151629626493332e+01
1.979381182186299526e+01,8.064966943205456040e-01,2.223703543095014012e+01,2.220510909644734454e+01
1.885664622895613718e+01,1.249813747648445661e+00,1.287729963910212305e+01,1.242382284521465508e+01
1.357512539597608203e+01,5.223876762993260314e-01,1.016461971034939005e+01,1.041528168782305563e+01
2.323826525289201328e+01,4.051857162083936648e-01,2.005104169548391013e+01,2.102894264172379835e+01
1.023055961246489254e+01,1.063239239660063840e+00,6.398179202036095248e+00,6.069955980464921019e+00
1.077364692177013517e+01,1.259368346248646908e+00,4.891853497850614296e+00,4.742685821335173024e+00
1.200553553061234169e+01,1.060220124756477311e+00,8.527933763408055867e+00,8.761572889987448320e+00
2.377227867659849281e+01,4.554575162779215813e-01,2.275801882895085626e+01,2.230285402441463560e+01
1.458966703729678827e+01,1.067239967694182612e+00,1.177344512226416562e+01,1.078683517478860487e+01
2.345764862745806312e+01,5.259882922283900530e-01,2.463886444106650941e+01,2.500476076193412922e+01
2.007087069649791289e+01,1.194088724870463469e+00,1.609629427705906934e+01,1.601233641508149930e+01
1.547027935374131857e+01,6.237164739291112259e-01,1.416498273454028478e+01,1.470997452387917370e+01
1.315405672528741654e+01,6.741026725425642852e-01,1.113045323439170886e+01,1.159666262249206703e+01
2.637139704463812251e+01,1.097470706936326090e+00,2.831531691150978247e+01,2.838535302949233241e+01
2.217854065164011246e+01,6.063887623388264370e-01,2.454181635585666754e+01,2.383527993088528873e+01
1.385641933171450013e+01,7.747589047361238546e-01,1.256578049176697398e+01,1.322638136504074424e+01
1.225612306419156283e+01,9.712545387223214810e-01,9.605587517933503960e+00,9.882734114621623434e+00
3.385885811515798594e+01,8.370027180916059795e-01,4.750840349600689194e+01,4.763342100070059359e+01
3.630345312797358304e+01,1.026992260110653588e+00,4.745991831502279013e+01,4.755234722693668914e+01
1.783181583677048820e+01,5.069726380057788528e-01,1.578159450551940779e+01,1.583766268421019774e+01
2.625258800321474695e+01,3.030636380475662528e-01,1.847959514094555900e+01,1.876720952531934472e+01
1.839380205981164451e+01,1.244522392780422315e+00,1.254427977352539791e+01,1.200089279932335451e+01
2.324535274322428791e+01,4.259869498337185978e-01,2.089974053656961317e+01,2.101274774236374299e+01
3.903891471846904437e+01,7.936708448854221665e-01,5.735869079187255437e+01,5.688252346945640880e+01
2.805171203998255791e+01,4.200957249981283614e-01,2.719459294699813157e+01,2.680563808053239327e+01
3.871407309963200305e+01,1.009670357704314680e+00,5.238373379147750342e+01,5.239180454971256751e+01
2.405435668568141949e+01,1.213657311178119702e+00,2.036696291492705413e+01,2.015114968572642340e+01
3.889997900165573697e+01,1.191304306651190803e+00,4.188989071922084406e+01,4.195713851085665169e+01
1.373997933596073828e+01,8.022457925564332459e-01,1.240401402473995951e+01,1.239337848938899711e+01
3.512759321201706086e+01,6.280849913292227971e-01,4.730952546928877922e+01,4.700743631912189358e+01
3.869146992814614805e+01,1.267968387943621655e+00,3.517739711252930590e+01,3.552214439808341240e+01
1.729998026778567777e+01,4.007040996283636747e-01,1.238137542488312981e+01,1.262653555742247491e+01
1.178158399706768478e+01,3.888395018225770383e-01,5.812447113558615541e+00,5.667166583601628282e+00
2.265847679205598553e+01,9.405074666563311148e-01,2.615814283903455006e+01,2.578787127176557803e+01
3.163721261505497040e+01,1.112607640320210090e+00,3.587404902417287644e+01,3.660887916266548103e+01
2.987412993902537295e+01,3.716092829456039692e-01,2.690368564493780923e+01,2.619895682798432546e+01
1.919023320572809510e+01,3.023631413776093901e-01,1.106988290348707871e+01,1.135622168039053648e+01
1.961737869741038054e+01,1.142026255868743734e+00,1.705514082763633255e+01,1.670437436944412468e+01
3.688299135489755542e+01,1.107245179407309488e+00,4.445884945769198282e+01,4.486120056277666635e+01
1.226587650256141515e+01,6.791599570392328200e-01,9.876146138115320383e+00,9.796295593624178011e+00
3.578746527975517466e+01,6.319758860749580265e-01,4.860594595211882307e+01,4.951743168176889753e+01
2.172182336615665577e+01,7.727554381230132829e-01,2.554313247483624849e+01,2.578084020283525746e+01
3.997015950695484321e+01,3.060911785965542697e-01,3.390542823796698002e+01,3.375421062013290197e+01
1.332608297775239237e+01,1.284465466310450221e+00,6.608342301565228283e+00,6.257681005175951938e+00
3.955573323760147986e+01,3.945007054320053830e-01,4.139572463784548262e+01,4.171666384792216320e+01
1.682569411159862227e+01,9.205953651649687597e-01,1.675732518082037714e+01,1.673567230873539557e+01
1.541147409029036908e+01,8.636217665348249195e-01,1.487041556835403178e+01,1.403051675827184219e+01
2.789422009892763299e+01,1.238182650021970588e+00,2.397266026729392863e+01,2.335248628386479197e+01
2.949900213139808258e+01,7.520225570769343282e-01,3.938035405332809802e+01,3.848918476998949956e+01
3.219955604404231053e+01,1.137656637020830974e+00,3.547333026616365004e+01,3.628034319430906862e+01
3.040927313811198118e+01,5.634358055257164821e-01,3.701468298504548216e+01,3.771312826024900744e+01
1.034801631126766530e+01,7.261354062190814584e-01,7.413680686411431964e+00,7.350117227351859128e+00
2.326259075175881463e+01,6.763261672135478797e-01,2.749478594874994997e+01,2.806080565166982055e+01
1.337047521769242309e+01,8.884926172414711054e-01,1.165649079916534525e+01,1.155577481407297391e+01
2.624240864669502926e+01,5.869510583866917042e-01,3.081052444660034340e+01,3.070585973926338141e+01
3.460837757289154126e+01,3.711322282534657568e-01,3.295368151183867411e+01,3.287989954423803596e+01
1.496013280660880795e+01,5.901526752928512032e-01,1.301743922284492960e+01,1.333310545403262282e+01
3.550638515335118939e+01,1.299009035471968110e+00,2.869665441735574873e+01,2.839739618971772828e+01
1.192262211245115466e+01,9.833386655233815610e-01,9.074129117092367025e+00,9.264067626900514441e+00
3.114244407301117690e+01,8.289758277626813054e-01,4.250922273610175495e+01,4.249034057552307786e+01
1.896760362602754313e+01,1.256149756532934259e+00,1.278802201255345139e+01,1.184062596028442194e+01
3.214859604433694074e+01,6.374729952571149827e-01,4.229621069921700638e+01,4.158258810774859882e+01
3.657663838658888977e+01,6.527078857394175149e-01,5.063778450604305448e+01,5.101814528807859972e+01
2.528749786160772928e+01,7.091318717043233466e-01,3.141713029223741671e+01,3.130162404027020173e+01
1.112613814945910207e+01,1.295977965254665465e+00,4.654939314365628356e+00,4.395797082540433109e+00
1.534889271260561117e+01,1.243686860076620659e+00,9.371359463761766762e+00,9.310967954677959568e+00
3.431893442737732869e+01,8.037891272641257689e-01,4.848038042578967577e+01,4.829782125647110291e+01
1.556393359674201804e+01,1.093952440616865696e+00,1.266031102089730709e+01,1.261580578036449829e+01
2.347824247670606823e+01,8.788619651592690651e-01,2.830186272750917809e+01,2.872448657029912411e+01
3.029165195593612481e+01,1.047122529539508795e+00,3.646364565317900031e+01,3.619939749341356361e+01
1.330176017308006564e+01,1.002485434274867249e+00,1.077848844674280571e+01,1.091995514807118717e+01
1.874685390356840742e+01,1.178043514834477445e+00,1.492291575973002082e+01,1.541150722562808184e+01
2.096517927080349253e+01,5.391572279849499161e-01,2.115859999456763774e+01,2.125218327904105919e+01
2.285521195344699308e+01,8.447670050166591338e-01,2.744063791374243522e+01,2.635780460546546422e+01
2.612634156358177506e+01,1.003126265824381358e+00,3.081763191681305258e+01,3.143742987592328930e+01
2.755550476812135940e+01,1.015912215278540032e+00,3.288576192851435565e+01,3.231048404954943010e+01
1.759353709838639190e+01,1.016770891899997364e+00,1.680814491264189314e+01,1.653940525382349591e+01
1.456198317204045445e+01,1.187350419202842344e+00,9.733131368080279344e+00,1.001570924637998594e+01
1.390168198407032918e+01,1.015221879988482456e+00,1.147728168999335630e+01,1.240814386910261824e+01
2.745293178039340631e+01,6.575759514934493843e-01,3.447917146933892241e+01,3.481122908749918565e+01
2.228269650397598411e+01,1.063847856446320295e+00,2.302931543049536245e+01,2.307774286641021533e+01
3.259501449767530801e+01,1.280697262129364411e+00,2.685910154576531994e+01,2.666740548317898529e+01
1.967684463096465564e+01,1.096498340627905632e+00,1.831487885043877384e+01,1.801952569969629181e+01
1.689226644703541069e+01,1.251999402375312931e+00,1.073590652611112617e+01,1.022515397887016064e+01
3.589442079154055421e+01,1.203804765231908380e+00,3.673049342203677980e+01,3.713158921439314497e+01
1.653345363392402234e+01,1.154715806366185760e+00,1.273435717866507133e+01,1.267220774740986577e+01
1.765664828202217507e+01,1.286901718395233152e+00,1.046850877022081860e+01,1.050773985306270397e+01
3.763299624775639529e+01,5.812703638037490794e-01,4.999093521349731617e+01,4.929018056970983963e+01
2.467339798472022139e+01,1.283712710451227146e+00,1.777848816059840686e+01,1.785587362126226552e+01
2.794125239681638817e+01,1.150186469910164933e+00,2.851404804704442242e+01,2.766824357372109588e+01
2.660333869950115826e+01,9.923184299384970597e-01,3.189269012715121576e+01,3.212225402345507774e+01
3.327988652498271449e+01,1.096204706704287046e+00,3.927078905447648083e+01,4.017245232287139345e+01
2.564757443161265371e+01,7.645222344258375546e-01,3.246794642247383678e+01,3.197521882516365466e+01
2.735773221954935508e+01,9.624952530871306866e-01,3.387481521986295263e+01,3.325745337612082153e+01
2.838049487715199248e+01,5.256522641071657009e-01,3.233693241885961100e+01,3.295912915719657121e+01
2.619432237471820812e+01,1.176055782445093900e+00,2.486053888029480774e+01,2.456297405005643952e+01
2.149316103024734304e+01,1.252524528897232203e+00,1.568767437576894075e+01,1.627643661394073149e+01
2.791731760477651392e+01,1.090455746161282713e+00,3.098971178252873315e+01,3.031109268513651145e+01
2.686975083771047679e+01,4.257556839031369500e-01,2.584165320044492020e+01,2.598990272726398842e+01
2.541704155829994960e+01,9.212781200296271678e-01,3.121515125940342372e+01,3.167939173499161853e+01
1.895013724207158390e+01,1.235963867212421574e+00,1.342732022770750078e+01,1.359748324891590165e+01
1.192854736371240243e+01,1.270341254603648773e+00,5.683893084083454283e+00,5.198149590567838096e+00
3.080538916273366112e+01,9.970163706608958787e-01,3.899848744924950239e+01,3.764212602245608963e+01
1.214306708122711598e+01,6.671574701624449766e-01,9.633103612686502615e+00,9.568590619931280017e+00
2.918979178924550766e+01,9.494373205585373565e-01,3.737475458481410584e+01,3.697833903403261502e+01
2.916581577487291810e+01,3.006272703546190583e-01,2.145197736087419571e+01,2.148400921719006007e+01
1.503863853569638920e+01,4.779117083215845274e-01,1.135450176932397248e+01,1.217685177113243356e+01
1.713441668089020808e+01,1.036866550130109532e+00,1.580730291824769296e+01,1.501734083844603340e+01
1.480426464291945265e+01,3.914099402552844720e-01,9.184559348012426128e+00,8.999433328669196541e+00
3.516348498945532697e+01,8.116331936152740845e-01,5.005158565499986167e+01,5.038023734054480940e+01
1.202411951385813715e+01,9.878422973921248129e-01,9.176293624667428261e+00,1.016109315989556450e+01
3.252298823056564459e+01,5.607071881563510107e-01,4.043858164285450840e+01,4.047360434385461758e+01
3.001453220498876817e+01,1.165860353334537525e+00,3.075259781744792065e+01,3.132422942802146437e+01
1.039613909604980435e+01,8.929702018487770676e-01,7.487561054664111815e+00,7.040684383439601568e+00
2.521264190580724573e+01,5.616855465332566411e-01,2.843516572784520235e+01,2.847400912565813513e+01
1.955308840481032462e+01,6.193442363642513993e-01,2.049813097585657218e+01,2.050536782487993293e+01
3.489209386805249125e+01,1.075415906400415400e+00,4.289882145025462279e+01,4.323562844846934894e+01
3.532957066462503803e+01,6.095062203409715718e-01,4.705745562365330414e+01,4.704537510000993450e+01
1.465496293152189367e+01,6.910294735167710201e-01,1.348613476608771578e+01,1.342798251790529740e+01
2.987692884182733621e+01,6.962844444548181855e-01,3.944984253200080104e+01,3.997940104341638090e+01
2.578140852169796915e+01,9.189923346933881465e-01,3.188980903185216675e+01,3.192251577063865042e+01
1.258676935145081188e+01,1.066688838978777421e+00,9.183475686285348161e+00,9.124058949273988972e+00
1.553731290177717739e+01,1.078062383137839753e+00,1.288640030549049165e+01,1.300680479683471269e+01
1.208905492610157673e+01,8.258681231450768490e-01,9.947002027692397164e+00,9.882733587205366987e+00
3.096293912847351848e+01,6.763662436232571462e-01,4.106222560577128178e+01,4.155607338256439220e+01
3.034862739931345033e+01,5.308047718715560581e-01,3.568393237186818112e+01,3.599606683791152051e+01
3.884750087430999343e+01,7.305865405148803671e-01,5.649741280097735086e+01,5.606797296016589627e+01
1.019779100627895829e+01,7.692653320837210540e-01,7.305454903698844760e+00,7.318493327173460905e+00
1.292393252054518094e+01,1.029704672742186133e+00,1.000612050401526787e+01,9.160932561914258088e+00
1.195915556150162473e+01,3.943077704532884087e-01,6.099602728736756241e+00,5.646449601788523509e+00
3.796624302491837000e+01,7.867594103218857882e-01,5.531530024837302051e+01,5.531568124191299773e+01
1.533456048480545597e+01,8.842611032966110063e-01,1.465627376884565614e+01,1.531123278534270860e+01
3.048452672186634516e+01,4.371228249694538159e-01,3.149747341302817105e+01,3.169627603172575547e+01
2.137111729860904319e+01,1.266561965542369439e+00,1.498984855865083432e+01,1.552292595392648344e+01
1.656805724337569785e+01,3.258648272239256793e-01,9.252499812997545092e+00,8.925048702214493090e+00
3.623362623428015894e+01,3.149647133639959518e-01,3.044828352942021965e+01,3.112050064375013037e+01
3.356469054305524224e+01,8.051198612927210618e-01,4.707115780735681909e+01,4.737176555863646144e+01
2.110502834101068714e+01,7.009240987977987114e-01,2.406762082735502162e+01,2.382537776237029803e+01
1.946288168219954429e+01,5.314965900802421928e-01,1.870788730927564814e+01,1.850497458823633323e+01
2.758592264201483957e+01,3.390946451333916589e-01,2.213741140239564587e+01,2.205861043076703609e+01
1.026270188384552284e+01,4.388928669754160183e-01,4.996712506692872147e+00,4.297293347372412420e+00
1.561837329994118662e+01,4.980942088259501799e-01,1.251500234586538873e+01,1.178709335917357848e+01
1.418249299065235647e+01,7.534360255041165910e-01,1.302553694153252550e+01,1.266718858632227729e+01
1.233809228966711302e+01,6.668912777659925517e-01,9.908050521947416200e+00,1.004603754999969389e+01
1.781282413750813021e+01,5.587069126987675993e-01,1.678226449874231818e+01,1.673465742996495109e+01
3.743485474203727392e+01,1.042627957124818039e+00,4.871645868754271902e+01,4.956247559232568278e+01
3.454764449940736171e+01,3.758193361449143066e-01,3.321643981781711119e+01,3.373538674566277962e+01
2.643147144026868745e+01,1.251708709761846450e+00,2.145237464727890497e+01,2.128341835398687820e+01
2.513479610578370682e+01,9.390052223543887688e-01,3.044527907651804455e+01,3.103406515826851120e+01
3.603991921837973678e+01,7.574073284614131207e-01,5.153041291025913750e+01,5.134761633854572693e+01
1.264211511287514966e+01,9.167246320732718168e-01,1.046981955961417832e+01,1.037123711092789691e+01
3.411953387668937410e+01,7.918407014618524808e-01,4.810165277480054868e+01,4.839806354661495646e+01
1.804721492431689711e+01,4.447302174057349844e-01,1.455869407998319076e+01,1.581483213300402113e+01
2.644953551431894923e+01,7.771735375054322770e-01,3.395522316980734701e+01,3.391941441611574959e+01
2.916606031391071241e+01,8.738936137066326548e-01,3.853810067621029134e+01,3.953492511155227618e+01
1.067279460302471072e+01,8.940075352171441558e-01,7.849244378542177714e+00,7.791319975675892628e+00
3.643315169658220043e+01,4.624703048216370349e-01,4.175280619655151071e+01,4.236290385662680080e+01
3.425413580030201643e+01,7.442343805331383955e-01,4.808103904519920491e+01,4.875320982949723003e+01
1.898554376861872228e+01,1.220400868970116459e+00,1.395906420435591144e+01,1.436081090761982182e+01
2.540294468658088434e+01,3.567154990315536955e-01,2.051742458805003366e+01,2.093837090924921185e+01
1.670781922024666244e+01,8.707510310671648934e-01,1.690081435477928906e+01,1.685011129343054037e+01
2.623713609090192023e+01,8.972089513574790232e-01,3.299118013933573224e+01,3.224906554582464224e+01
2.105446733141600646e+01,7.074377423614639504e-01,2.403806030211124423e+01,2.412252867490647290e+01
3.922492459622679917e+01,4.375928914216537513e-01,4.426152589037192087e+01,4.434900764320527600e+01
2.842558654034485244e+01,3.662558421309803358e-01,2.475661320824745459e+01,2.571261536655058322e+01
1.318879287067265160e+01,1.166062658818458164e+00,8.576313240691352036e+00,8.695542976155772763e+00
3.125973621776898881e+01,4.290593477339222361e-01,3.215700519574267702e+01,3.238356449184620089e+01
2.773866598312335441e+01,4.854949796373820292e-01,2.975414052243515073e+01,3.009207569973500540e+01
1.305834672309440592e+01,4.007027196215575127e-01,7.418166385761798765e+00,7.144030061159947209e+00
1.014355532386731795e+01,1.152281535807334611e+00,5.540713086457355274e+00,5.706307741023260327e+00
1.352046699470465185e+01,6.651791427636144505e-01,1.161044078694989068e+01,1.219904468208415871e+01
2.028891850780081541e+01,9.972360012720102862e-01,2.132369356909100588e+01,2.131638524673510560e+01
3.387526084732006382e+01,1.150124766987336677e+00,3.730749517847697660e+01,3.680372136790976612e+01
1.682487763201562458e+01,9.056530264371107641e-01,1.687325071198016957e+01,1.695834931033686743e+01
3.453066730539009654e+01,3.428442058621292143e-01,3.071963811334601502e+01,3.129877160678276127e+01
1.447077288232802417e+01,9.020674749242811874e-01,1.323397647888407924e+01,1.323852390763928710e+01
2.555525141329130889e+01,9.794289001628364577e-01,3.040064516086592761e+01,3.021696548006122640e+01
1.677196299971694771e+01,7.622694628956518947e-01,1.715069784583853618e+01,1.760908839148610028e+01
3.286503037926518545e+01,3.417174391552266211e-01,2.860964617404601995e+01,2.789728950474727398e+01
2.047192393606543703e+01,3.496854319061975525e-01,1.438569476457920615e+01,1.444740294931472491e+01
2.252768711698229254e+01,9.732950934615591798e-01,2.540729092304295023e+01,2.543829698798352368e+01
2.863179944880827321e+01,7.821241088139956332e-01,3.793424670005511246e+01,3.755431203790805483e+01
1.743346112731943620e+01,4.153043427877090576e-01,1.296069158881831562e+01,1.295875527299663688e+01
3.759237177382789952e+01,7.089857379132811221e-01,5.380168205335516518e+01,5.434026129765152291e+01
1.220774182972690625e+01,6.630655291819844699e-01,9.699701577211216730e+00,1.019510531610593596e+01
2.256632332346823944e+01,5.153609717292904069e-01,2.296779175936147155e+01,2.310181079001937476e+01
2.332893988435571941e+01,1.136452274080941738e+00,2.239450921049733978e+01,2.298664900985053450e+01
3.930348615402657941e+01,7.468394466466794501e-01,5.756299345209966845e+01,5.790437770461433331e+01
3.346300824060216428e+01,5.398201099228991939e-01,4.113486123091036717e+01,4.056059287936684399e+01
3.494999985234220929e+01,8.101736089368207772e-01,4.965425846983219316e+01,5.016971478502885873e+01
1.486933170485558620e+01,5.555720319423744780e-01,1.242580953629939344e+01,1.243325636393839950e+01
1.897126639748313082e+01,5.737761378647259214e-01,1.881950482517652645e+01,1.890418315518676806e+01
1.690474459014073361e+01,5.516841739225595287e-01,1.530922872458119954e+01,1.542942165134776289e+01
1.050738907604533523e+01,6.663778969527445195e-01,7.388249774207459986e+00,8.141946779612947438e+00
2.722855913838622399e+01,7.852414366766138354e-01,3.538419074701894829e+01,3.519249120622308880e+01
1.768669503551559785e+01,9.712718347472644176e-01,1.758784464213963261e+01,1.791771711795854927e+01
2.002489502917476472e+01,3.391662746473172452e-01,1.345730667569543115e+01,1.347606436847888567e+01
3.545167152257357657e+01,1.173081198098524069e+00,3.821496826847763373e+01,3.799715349534145759e+01
1.494513775661274835e+01,5.979006111525626554e-01,1.308912234495297788e+01,1.234066517592939149e+01
