I,v,v_noisy
7.750611246943765309e+01,4.851328135324433788e+01,4.822037596910764279e+01
7.752833963102911241e+01,4.851243739265166255e+01,4.677257589659759418e+01
7.755056679262057173e+01,4.851159383743409848e+01,4.811470007585921849e+01
7.757279395421204526e+01,4.851075068729966944e+01,4.766157157094215080e+01
7.759502111580350459e+01,4.850990794195663369e+01,4.805830212390995371e+01
7.761724827739496391e+01,4.850906560111355503e+01,4.809669425264009845e+01
7.763947543898643744e+01,4.850822366447928857e+01,4.771927633831717941e+01
7.766170260057789676e+01,4.850738213176295233e+01,4.844267974954629352e+01
7.768392976216937029e+01,4.850654100267395563e+01,4.814899175814647236e+01
7.770615692376082961e+01,4.850570027692197073e+01,4.711110057898152803e+01
7.772838408535228893e+01,4.850485995421695407e+01,4.862836131534486839e+01
7.775061124694376247e+01,4.850402003426913922e+01,4.872492252814694780e+01
7.777283840853522179e+01,4.850318051678905817e+01,4.781951437071763422e+01
7.779506557012669532e+01,4.850234140148747741e+01,4.822342035796209103e+01
7.781729273171815464e+01,4.850150268807547604e+01,4.784055129076126889e+01
7.783951989330961396e+01,4.850066437626441029e+01,4.759187325928093770e+01
7.786174705490108749e+01,4.849982646576589218e+01,4.815192441233896403e+01
7.788397421649254682e+01,4.849898895629181084e+01,4.892838037448640165e+01
7.790620137808400614e+01,4.849815184755434672e+01,4.874824622641192207e+01
7.792842853967547967e+01,4.849731513926593607e+01,4.697583424289273069e+01
7.795065570126693899e+01,4.849647883113933489e+01,4.819064428130766231e+01
7.797288286285841252e+01,4.849564292288750522e+01,4.913114097737261687e+01
7.799511002444987184e+01,4.849480741422373598e+01,4.957447423334373582e+01
7.801733718604133117e+01,4.849397230486158605e+01,4.797671106356175130e+01
7.803956434763280470e+01,4.849313759451485595e+01,4.881286929966366017e+01
7.806179150922426402e+01,4.849230328289763747e+01,4.842191214484111583e+01
7.808401867081573755e+01,4.849146936972431376e+01,4.720560301570537121e+01
7.810624583240719687e+01,4.849063585470951665e+01,4.869068726476967868e+01
7.812847299399865619e+01,4.848980273756816928e+01,4.764031642086029450e+01
7.815070015559012973e+01,4.848897001801545059e+01,4.711314538166170962e+01
7.817292731718158905e+01,4.848813769576678823e+01,4.989851231013150823e+01
7.819515447877304837e+01,4.848730577053794377e+01,4.954019141174383378e+01
7.821738164036452190e+01,4.848647424204489198e+01,4.866979164017851645e+01
7.823960880195598122e+01,4.848564311000393445e+01,4.723777084047387120e+01
7.826183596354745475e+01,4.848481237413157885e+01,4.906217481407515635e+01
7.828406312513891407e+01,4.848398203414465968e+01,4.814819170042178342e+01
7.830629028673037340e+01,4.848315208976023882e+01,4.883333184142515648e+01
7.832851744832184693e+01,4.848232254069566949e+01,4.828307003865290881e+01
7.835074460991330625e+01,4.848149338666857489e+01,4.868548298222334836e+01
7.837297177150477978e+01,4.848066462739683402e+01,4.707340410115052975e+01
7.839519893309623910e+01,4.847983626259861722e+01,4.847193094519428769e+01
7.841742609468769842e+01,4.847900829199233641e+01,4.868985293356135458e+01
7.843965325627917196e+01,4.847818071529669481e+01,4.964719055513412371e+01
7.846188041787063128e+01,4.847735353223065147e+01,4.666497882593011326e+01
7.848410757946209060e+01,4.847652674251340699e+01,5.038820795872934610e+01
7.850633474105356413e+01,4.847570034586448173e+01,5.057996668022478559e+01
7.852856190264502345e+01,4.847487434200363765e+01,4.846250445877796409e+01
7.855078906423649698e+01,4.847404873065089248e+01,4.793038572263986197e+01
7.857301622582795630e+01,4.847322351152654818e+01,4.966645862399015954e+01
7.859524338741941563e+01,4.847239868435113408e+01,4.682199219080512620e+01
7.861747054901088916e+01,4.847157424884551347e+01,4.825567146234416782e+01
7.863969771060234848e+01,4.847075020473076279e+01,4.944925196979475857e+01
7.866192487219382201e+01,4.846992655172822140e+01,5.018677749649813791e+01
7.868415203378528133e+01,4.846910328955952707e+01,4.936794735280377466e+01
7.870637919537674065e+01,4.846828041794655206e+01,4.867709457447595156e+01
7.872860635696821419e+01,4.846745793661145996e+01,4.854396170188849879e+01
7.875083351855967351e+01,4.846663584527662749e+01,4.878101703834100533e+01
7.877306068015113283e+01,4.846581414366474405e+01,4.959420547002146407e+01
7.879528784174260636e+01,4.846499283149874771e+01,4.644108354626722246e+01
7.881751500333406568e+01,4.846417190850183943e+01,4.837424111604948962e+01
7.883974216492553921e+01,4.846335137439747598e+01,4.869254294071995304e+01
7.886196932651699854e+01,4.846253122890938414e+01,4.803986302254759977e+01
7.888419648810845786e+01,4.846171147176154648e+01,4.845548247280203213e+01
7.890642364969993139e+01,4.846089210267820135e+01,4.972391957043302568e+01
7.892865081129139071e+01,4.846007312138387135e+01,4.826206988161633404e+01
7.895087797288285003e+01,4.845925452760329222e+01,4.815652608840643012e+01
7.897310513447432356e+01,4.845843632106152654e+01,4.983184462125216641e+01
7.899533229606578288e+01,4.845761850148385008e+01,4.845671176273671676e+01
7.901755945765725642e+01,4.845680106859582281e+01,4.801870635200866388e+01
7.903978661924871574e+01,4.845598402212321787e+01,4.706072304540045792e+01
7.906201378084017506e+01,4.845516736179212813e+01,4.824797103410372046e+01
7.908424094243164859e+01,4.845435108732886675e+01,4.691132776435757989e+01
7.910646810402310791e+01,4.845353519846003110e+01,4.799260536503562236e+01
7.912869526561458144e+01,4.845271969491245301e+01,4.895400781100078547e+01
7.915092242720604077e+01,4.845190457641322723e+01,4.786915511768245324e+01
7.917314958879750009e+01,4.845108984268973273e+01,4.829855141721527190e+01
7.919537675038897362e+01,4.845027549346956164e+01,4.897367429430926933e+01
7.921760391198043294e+01,4.844946152848059739e+01,4.946426161026472101e+01
7.923983107357189226e+01,4.844864794745097925e+01,5.023954934570318898e+01
7.926205823516336579e+01,4.844783475010905960e+01,4.986403506877486791e+01
7.928428539675482511e+01,4.844702193618349639e+01,4.918471849279742258e+01
7.930651255834629865e+01,4.844620950540321047e+01,4.898705506970686940e+01
7.932873971993775797e+01,4.844539745749732162e+01,4.850234863163371557e+01
7.935096688152921729e+01,4.844458579219525518e+01,4.783782703546973636e+01
7.937319404312069082e+01,4.844377450922665673e+01,4.579416769779660967e+01
7.939542120471215014e+01,4.844296360832146320e+01,4.880294183446051903e+01
7.941764836630362367e+01,4.844215308920983176e+01,4.768283822721798515e+01
7.943987552789508300e+01,4.844134295162220383e+01,4.964734239681218497e+01
7.946210268948654232e+01,4.844053319528924817e+01,4.706038882587753136e+01
7.948432985107801585e+01,4.843972381994189647e+01,4.662017050374845439e+01
7.950655701266947517e+01,4.843891482531133619e+01,4.786412679756225685e+01
7.952878417426093449e+01,4.843810621112901060e+01,4.952709870304855144e+01
7.955101133585240802e+01,4.843729797712660456e+01,4.813819858065384949e+01
7.957323849744386735e+01,4.843649012303605161e+01,4.801253124231924829e+01
7.959546565903534088e+01,4.843568264858959083e+01,4.947643326953662068e+01
7.961769282062680020e+01,4.843487555351963181e+01,4.825732116926319293e+01
7.963991998221825952e+01,4.843406883755886838e+01,4.884933497271582326e+01
7.966214714380973305e+01,4.843326250044026438e+01,4.810242358363450421e+01
7.968437430540119237e+01,4.843245654189702520e+01,4.834373051215125372e+01
7.970660146699266591e+01,4.843165096166257655e+01,5.188092478676869490e+01
7.972882862858412523e+01,4.843084575947065673e+01,4.670054875385470439e+01
7.975105579017558455e+01,4.843004093505518881e+01,4.994666582745946926e+01
7.977328295176705808e+01,4.842923648815037296e+01,4.632496499220577135e+01
7.979551011335851740e+01,4.842843241849068647e+01,4.646854515636369598e+01
7.981773727494997672e+01,4.842762872581080558e+01,4.942711944988648298e+01
7.983996443654145025e+01,4.842682540984566231e+01,4.825153740150390291e+01
7.986219159813290958e+01,4.842602247033049423e+01,4.843056235448331392e+01
7.988441875972438311e+01,4.842521990700072365e+01,4.927000077571029379e+01
7.990664592131584243e+01,4.842441771959202867e+01,4.790896753930851304e+01
7.992887308290730175e+01,4.842361590784035741e+01,4.668474318067028150e+01
7.995110024449877528e+01,4.842281447148191376e+01,4.854927736055665832e+01
7.997332740609023460e+01,4.842201341025311478e+01,4.762540451950965803e+01
7.999555456768169392e+01,4.842121272389063336e+01,5.000229217148245908e+01
8.001778172927316746e+01,4.842041241213141234e+01,4.864459750084366618e+01
8.004000889086462678e+01,4.841961247471263619e+01,4.899249669645752903e+01
8.006223605245610031e+01,4.841881291137168830e+01,4.698392911641563785e+01
8.008446321404755963e+01,4.841801372184625762e+01,4.852608680705369437e+01
8.010669037563901895e+01,4.841721490587423204e+01,4.866331841420466731e+01
8.012891753723049248e+01,4.841641646319380499e+01,4.905740539802606293e+01
8.015114469882195181e+01,4.841561839354334040e+01,4.722673982042278595e+01
8.017337186041342534e+01,4.841482069666148647e+01,4.896033737389348772e+01
8.019559902200488466e+01,4.841402337228714714e+01,4.954734874177977844e+01
8.021782618359634398e+01,4.841322642015943245e+01,4.812219461483250882e+01
8.024005334518781751e+01,4.841242984001773664e+01,4.793120518360075977e+01
8.026228050677927683e+01,4.841163363160167421e+01,4.893455769140737033e+01
8.028450766837073616e+01,4.841083779465107995e+01,4.940824989839975245e+01
8.030673482996220969e+01,4.841004232890609416e+01,4.814723549776601175e+01
8.032896199155366901e+01,4.840924723410704189e+01,4.938143480782361650e+01
8.035118915314514254e+01,4.840845250999451821e+01,5.020561010695736570e+01
8.037341631473660186e+01,4.840765815630935265e+01,4.890381006787108475e+01
8.039564347632806118e+01,4.840686417279262344e+01,4.833555742498613483e+01
8.041787063791953472e+01,4.840607055918562196e+01,4.926886482260135125e+01
8.044009779951099404e+01,4.840527731522992383e+01,4.992400831416857443e+01
8.046232496110246757e+01,4.840448444066731781e+01,4.977170731400815384e+01
8.048455212269392689e+01,4.840369193523982005e+01,4.866851993263941267e+01
8.050677928428538621e+01,4.840289979868974513e+01,4.918590119837263330e+01
8.052900644587685974e+01,4.840210803075956392e+01,4.784902635055472331e+01
8.055123360746831906e+01,4.840131663119205996e+01,4.852302821588676096e+01
8.057346076905977839e+01,4.840052559973022994e+01,4.797001377438756009e+01
8.059568793065125192e+01,4.839973493611728372e+01,4.781728161830454127e+01
8.061791509224271124e+01,4.839894464009670116e+01,4.837728663270153362e+01
8.064014225383418477e+01,4.839815471141220371e+01,4.787668422263119083e+01
8.066236941542564409e+01,4.839736514980772597e+01,4.840898879184587145e+01
8.068459657701710341e+01,4.839657595502746545e+01,4.838303852855758436e+01
8.070682373860857695e+01,4.839578712681584705e+01,4.721794682377922925e+01
8.072905090020003627e+01,4.839499866491750879e+01,4.781478103651654976e+01
8.075127806179150980e+01,4.839421056907737295e+01,4.893210113424147778e+01
8.077350522338296912e+01,4.839342283904057496e+01,4.796792417016788335e+01
8.079573238497442844e+01,4.839263547455247760e+01,5.011703679854177551e+01
8.081795954656590197e+01,4.839184847535868528e+01,5.063727809076952724e+01
8.084018670815736129e+01,4.839106184120505816e+01,4.919679099105125175e+01
8.086241386974882062e+01,4.839027557183764827e+01,4.869736845807773307e+01
8.088464103134029415e+01,4.838948966700279897e+01,4.874417473287937952e+01
8.090686819293175347e+01,4.838870412644703833e+01,4.692524940534266875e+01
8.092909535452322700e+01,4.838791894991716447e+01,4.794625463481506245e+01
8.095132251611468632e+01,4.838713413716019573e+01,4.639378654507779487e+01
8.097354967770614564e+01,4.838634968792339208e+01,4.879904760741258229e+01
8.099577683929761918e+01,4.838556560195422662e+01,4.923820862734341119e+01
8.101800400088907850e+01,4.838478187900042826e+01,4.853207688231731964e+01
8.104023116248055203e+01,4.838399851880996039e+01,4.817700842712798703e+01
8.106245832407201135e+01,4.838321552113100665e+01,4.766968549862515658e+01
8.108468548566347067e+01,4.838243288571197098e+01,4.873850615528826324e+01
8.110691264725494420e+01,4.838165061230153441e+01,4.715347917294762681e+01
8.112913980884640353e+01,4.838086870064857692e+01,4.934492813736266470e+01
8.115136697043786285e+01,4.838008715050222008e+01,4.704678849668634655e+01
8.117359413202933638e+01,4.837930596161179153e+01,4.673177038486988977e+01
8.119582129362079570e+01,4.837852513372691021e+01,4.794914501641178362e+01
8.121804845521226923e+01,4.837774466659736561e+01,4.852568769480606647e+01
8.124027561680372855e+01,4.837696455997321010e+01,4.760153501025971678e+01
8.126250277839518787e+01,4.837618481360472344e+01,4.807322514804679514e+01
8.128472993998666141e+01,4.837540542724240566e+01,4.856014939628258986e+01
8.130695710157812073e+01,4.837462640063699126e+01,4.753429133817335384e+01
8.132918426316958005e+01,4.837384773353946343e+01,4.915796813310488744e+01
8.135141142476105358e+01,4.837306942570100432e+01,4.807544190123242345e+01
8.137363858635251290e+01,4.837229147687304476e+01,4.879491657374723701e+01
8.139586574794398643e+01,4.837151388680724295e+01,4.760506278923371326e+01
8.141809290953544576e+01,4.837073665525548449e+01,4.650972050921350132e+01
8.144032007112690508e+01,4.836995978196987522e+01,4.877338237583683878e+01
8.146254723271837861e+01,4.836918326670276258e+01,4.910579664456142268e+01
8.148477439430983793e+01,4.836840710920671427e+01,4.747677305188216224e+01
8.150700155590131146e+01,4.836763130923453957e+01,4.811428049236926796e+01
8.152922871749277078e+01,4.836685586653925384e+01,4.690701612320175684e+01
8.155145587908423011e+01,4.836608078087410689e+01,4.667206048117388661e+01
8.157368304067570364e+01,4.836530605199258304e+01,4.951983843236750715e+01
8.159591020226716296e+01,4.836453167964839395e+01,4.970719465636901191e+01
8.161813736385862228e+01,4.836375766359547868e+01,4.763993784182723346e+01
8.164036452545009581e+01,4.836298400358797522e+01,5.000866110187201485e+01
8.166259168704155513e+01,4.836221069938029871e+01,4.765472076066583895e+01
8.168481884863302867e+01,4.836143775072703477e+01,4.873423293425469183e+01
8.170704601022448799e+01,4.836066515738303906e+01,4.824667503442288563e+01
8.172927317181594731e+01,4.835989291910337329e+01,4.832042451533958172e+01
8.175150033340742084e+01,4.835912103564331943e+01,4.571554985040317121e+01
8.177372749499888016e+01,4.835834950675838684e+01,4.966799470930341442e+01
8.179595465659035369e+01,4.835757833220432644e+01,4.730849997010708563e+01
8.181818181818181301e+01,4.835680751173709524e+01,4.805581030826357392e+01
8.184040897977327234e+01,4.835603704511286338e+01,4.925433638744951992e+01
8.186263614136474587e+01,4.835526693208807814e+01,4.694923455183981531e+01
8.188486330295620519e+01,4.835449717241932888e+01,4.812610668536660086e+01
8.190709046454766451e+01,4.835372776586350341e+01,4.806735467121467309e+01
8.192931762613913804e+01,4.835295871217766717e+01,4.800403176964847773e+01
8.195154478773059736e+01,4.835219001111913428e+01,4.700824169020643239e+01
8.197377194932207090e+01,4.835142166244541784e+01,4.857122686963662517e+01
8.199599911091353022e+01,4.835065366591427960e+01,4.691388267978763338e+01
8.201822627250498954e+01,4.834988602128365898e+01,4.810106480705322696e+01
8.204045343409646307e+01,4.834911872831178670e+01,4.977713213399381686e+01
8.206268059568792239e+01,4.834835178675704981e+01,4.823519616184472625e+01
8.208490775727939592e+01,4.834758519637807694e+01,4.684344918831812521e+01
8.210713491887085524e+01,4.834681895693373832e+01,4.833571336463077728e+01
8.212936208046231457e+01,4.834605306818311732e+01,4.684081922574198842e+01
8.215158924205378810e+01,4.834528752988549627e+01,4.734736949567924569e+01
8.217381640364524742e+01,4.834452234180037777e+01,4.832357518424271348e+01
8.219604356523670674e+01,4.834375750368752733e+01,4.739089550584481714e+01
8.221827072682818027e+01,4.834299301530688098e+01,4.794328005641769863e+01
8.224049788841963959e+01,4.834222887641861632e+01,4.506592813685057308e+01
8.226272505001111313e+01,4.834146508678313126e+01,4.806758290995150418e+01
8.228495221160257245e+01,4.834070164616105103e+01,4.917619162181169656e+01
8.230717937319403177e+01,4.833993855431319986e+01,4.622973393792889141e+01
8.232940653478550530e+01,4.833917581100060801e+01,4.797492216143069044e+01
8.235163369637696462e+01,4.833841341598456864e+01,4.932864248928342477e+01
8.237386085796843815e+01,4.833765136902655968e+01,4.857979769186975716e+01
8.239608801955989748e+01,4.833688966988829350e+01,4.828799680265100847e+01
8.241831518115135680e+01,4.833612831833167434e+01,4.844000801056300531e+01
8.244054234274283033e+01,4.833536731411886933e+01,4.860864467583503767e+01
8.246276950433428965e+01,4.833460665701220194e+01,4.922134853993068049e+01
8.248499666592574897e+01,4.833384634677429403e+01,5.007860781721792165e+01
8.250722382751722250e+01,4.833308638316788119e+01,4.861945488737924137e+01
8.252945098910868182e+01,4.833232676595599742e+01,4.793857412415339780e+01
8.255167815070015536e+01,4.833156749490185433e+01,4.950561658688479838e+01
8.257390531229161468e+01,4.833080856976889805e+01,4.916142259569851802e+01
8.259613247388307400e+01,4.833004999032078786e+01,4.878901921029081024e+01
8.261835963547454753e+01,4.832929175632136776e+01,4.863618426365863456e+01
8.264058679706600685e+01,4.832853386753474467e+01,4.788351390162402055e+01
8.266281395865746617e+01,4.832777632372520316e+01,4.692918796482901200e+01
8.268504112024893971e+01,4.832701912465726934e+01,4.928352624402646143e+01
8.270726828184039903e+01,4.832626227009566122e+01,4.727764614386451569e+01
8.272949544343187256e+01,4.832550575980531704e+01,4.702887318782792647e+01
8.275172260502333188e+01,4.832474959355139532e+01,4.735926644975801025e+01
8.277394976661479120e+01,4.832399377109926775e+01,4.847815639877823202e+01
8.279617692820626473e+01,4.832323829221451206e+01,4.910643193936683559e+01
8.281840408979772405e+01,4.832248315666291205e+01,4.869067634833687208e+01
8.284063125138919759e+01,4.832172836421050022e+01,4.993655906161993130e+01
8.286285841298065691e+01,4.832097391462348668e+01,4.562293918357345035e+01
8.288508557457211623e+01,4.832021980766828051e+01,4.983791890032473049e+01
8.290731273616358976e+01,4.831946604311156790e+01,4.810706371423252392e+01
8.292953989775504908e+01,4.831871262072017004e+01,4.927469704482196278e+01
8.295176705934650840e+01,4.831795954026119233e+01,4.572466245720631406e+01
8.297399422093798194e+01,4.831720680150186098e+01,4.812852982634950649e+01
8.299622138252944126e+01,4.831645440420971482e+01,5.117281311246519238e+01
8.301844854412091479e+01,4.831570234815242770e+01,4.774831099271435164e+01
8.304067570571237411e+01,4.831495063309792926e+01,4.986811563180052076e+01
8.306290286730383343e+01,4.831419925881433386e+01,4.837849425018625027e+01
8.308513002889530696e+01,4.831344822506996195e+01,4.885169691569136319e+01
8.310735719048676629e+01,4.831269753163338265e+01,4.704967270407035329e+01
8.312958435207823982e+01,4.831194717827332852e+01,4.823913889400428445e+01
8.315181151366969914e+01,4.831119716475876658e+01,5.034665490146335287e+01
8.317403867526115846e+01,4.831044749085886281e+01,4.963211373902412049e+01
8.319626583685263199e+01,4.830969815634301767e+01,4.791782474528024238e+01
8.321849299844409131e+01,4.830894916098080216e+01,4.862405768573898257e+01
8.324072016003555063e+01,4.830820050454200043e+01,4.827550512478677547e+01
8.326294732162702417e+01,4.830745218679665243e+01,4.924660080257154249e+01
8.328517448321848349e+01,4.830670420751494731e+01,4.944023131717239039e+01
8.330740164480995702e+01,4.830595656646731584e+01,4.883222395515060299e+01
8.332962880640141634e+01,4.830520926342438770e+01,4.825279618943898186e+01
8.335185596799287566e+01,4.830446229815699866e+01,4.879939684222659224e+01
8.337408312958434919e+01,4.830371567043618342e+01,4.861535374129625353e+01
8.339631029117580852e+01,4.830296938003321117e+01,4.847133575749891321e+01
8.341853745276728205e+01,4.830222342671951452e+01,4.836229488886117878e+01
8.344076461435874137e+01,4.830147781026678189e+01,4.694262603247411647e+01
8.346299177595020069e+01,4.830073253044685799e+01,4.774983551251811775e+01
8.348521893754167422e+01,4.829998758703182915e+01,4.761213622618257801e+01
8.350744609913313354e+01,4.829924297979398773e+01,4.891467099248765038e+01
8.352967326072459286e+01,4.829849870850581084e+01,4.829409309021388452e+01
8.355190042231606640e+01,4.829775477293999586e+01,4.884916797104809660e+01
8.357412758390752572e+01,4.829701117286941781e+01,4.845259950673818139e+01
8.359635474549899925e+01,4.829626790806722880e+01,4.706728515200833129e+01
8.361858190709045857e+01,4.829552497830668045e+01,4.838691719928468871e+01
8.364080906868191789e+01,4.829478238336130858e+01,4.809481513259976282e+01
8.366303623027339142e+01,4.829404012300483373e+01,4.903366502759875090e+01
8.368526339186485075e+01,4.829329819701115412e+01,4.782242951463743452e+01
8.370749055345632428e+01,4.829255660515441662e+01,4.910512000230718144e+01
8.372971771504778360e+01,4.829181534720893154e+01,4.726527249940632913e+01
8.375194487663924292e+01,4.829107442294923658e+01,4.886199433657656499e+01
8.377417203823071645e+01,4.829033383215004704e+01,4.836122438068901630e+01
8.379639919982217577e+01,4.828959357458631985e+01,4.777790299208024294e+01
8.381862636141363510e+01,4.828885365003317531e+01,4.681426047081923514e+01
8.384085352300510863e+01,4.828811405826596825e+01,4.639275283612992951e+01
8.386308068459656795e+01,4.828737479906022401e+01,5.040159766136951447e+01
8.388530784618804148e+01,4.828663587219169528e+01,4.701790757191820092e+01
8.390753500777950080e+01,4.828589727743631954e+01,4.920613507314464385e+01
8.392976216937096012e+01,4.828515901457024029e+01,4.762187265379117207e+01
8.395198933096243366e+01,4.828442108336983551e+01,4.857368752467720441e+01
8.397421649255389298e+01,4.828368348361161821e+01,4.873730993911445353e+01
8.399644365414535230e+01,4.828294621507234297e+01,4.781289857704311430e+01
8.401867081573682583e+01,4.828220927752897751e+01,4.877503709215837802e+01
8.404089797732828515e+01,4.828147267075866012e+01,4.712382399615360384e+01
8.406312513891975868e+01,4.828073639453874222e+01,4.909475455696860280e+01
8.408535230051121800e+01,4.828000044864677420e+01,4.945127724377038447e+01
8.410757946210267733e+01,4.827926483286049120e+01,4.758658308627214950e+01
8.412980662369415086e+01,4.827852954695784859e+01,4.839206327774300576e+01
8.415203378528561018e+01,4.827779459071702206e+01,4.853057375790250916e+01
8.417426094687708371e+01,4.827705996391630805e+01,4.841513649695053090e+01
8.419648810846854303e+01,4.827632566633429434e+01,4.838815154181558853e+01
8.421871527006000235e+01,4.827559169774969661e+01,4.777248273045691462e+01
8.424094243165147589e+01,4.827485805794147211e+01,4.832934576589235576e+01
8.426316959324293521e+01,4.827412474668876285e+01,4.747643787241866420e+01
8.428539675483439453e+01,4.827339176377088847e+01,4.747412214499801308e+01
8.430762391642586806e+01,4.827265910896740309e+01,4.878909204344432737e+01
8.432985107801732738e+01,4.827192678205801712e+01,4.755071467749493763e+01
8.435207823960880091e+01,4.827119478282268972e+01,4.760722912843338861e+01
8.437430540120026023e+01,4.827046311104152210e+01,4.753927851739270949e+01
8.439653256279171956e+01,4.826973176649485708e+01,4.902052420971702418e+01
8.441875972438319309e+01,4.826900074896319381e+01,4.694046785951117329e+01
8.444098688597465241e+01,4.826827005822724459e+01,4.954214052512219268e+01
8.446321404756612594e+01,4.826753969406794909e+01,5.035589342066329976e+01
8.448544120915758526e+01,4.826680965626639619e+01,4.817484792056906429e+01
8.450766837074904458e+01,4.826607994460390927e+01,4.866623780905037933e+01
8.452989553234051812e+01,4.826535055886194669e+01,4.997847158598341366e+01
8.455212269393197744e+01,4.826462149882225106e+01,4.778385518429651313e+01
8.457434985552343676e+01,4.826389276426666441e+01,4.764884811342735560e+01
8.459657701711491029e+01,4.826316435497730595e+01,4.897971891959688406e+01
8.461880417870636961e+01,4.826243627073641562e+01,4.828968855999537624e+01
8.464103134029784314e+01,4.826170851132650341e+01,5.069805413172544206e+01
8.466325850188930247e+01,4.826098107653022140e+01,4.702668014461880119e+01
8.468548566348076179e+01,4.826025396613041352e+01,4.641245075901502304e+01
8.470771282507223532e+01,4.825952717991016527e+01,4.840662216801047180e+01
8.472993998666369464e+01,4.825880071765269008e+01,4.797613899312374031e+01
8.475216714825516817e+01,4.825807457914146426e+01,4.682091205207059659e+01
8.477439430984662749e+01,4.825734876416008490e+01,4.912230146370590234e+01
8.479662147143808681e+01,4.825662327249241201e+01,4.838280850322441040e+01
8.481884863302956035e+01,4.825589810392242640e+01,5.056554209387749665e+01
8.484107579462101967e+01,4.825517325823435755e+01,4.655046968254008277e+01
8.486330295621247899e+01,4.825444873521261968e+01,4.684296907395235365e+01
8.488553011780395252e+01,4.825372453464179046e+01,4.810878624748560384e+01
8.490775727939541184e+01,4.825300065630666779e+01,4.777446569819545630e+01
8.492998444098688537e+01,4.825227709999221304e+01,4.978385451843777787e+01
8.495221160257834470e+01,4.825155386548361491e+01,4.847769608914554595e+01
8.497443876416980402e+01,4.825083095256622556e+01,4.934885093469490158e+01
8.499666592576127755e+01,4.825010836102559608e+01,4.722995577943026291e+01
8.501889308735273687e+01,4.824938609064746942e+01,4.860611957588448462e+01
8.504112024894421040e+01,4.824866414121778035e+01,4.884006291334159044e+01
8.506334741053566972e+01,4.824794251252262711e+01,4.874532846139087638e+01
8.508557457212712904e+01,4.824722120434834949e+01,4.852052155196674477e+01
8.510780173371860258e+01,4.824650021648145071e+01,4.821095812913726775e+01
8.513002889531006190e+01,4.824577954870861163e+01,5.105083557663731142e+01
8.515225605690152122e+01,4.824505920081671206e+01,4.857563189489678024e+01
8.517448321849299475e+01,4.824433917259283078e+01,4.856413314773450907e+01
8.519671038008445407e+01,4.824361946382421706e+01,4.780359154682473388e+01
8.521893754167592760e+01,4.824290007429833338e+01,4.830458856224321096e+01
8.524116470326738693e+01,4.824218100380278429e+01,4.877936885554500179e+01
8.526339186485884625e+01,4.824146225212543726e+01,4.716225716425248038e+01
8.528561902645031978e+01,4.824074381905426634e+01,4.991185497436309504e+01
8.530784618804177910e+01,4.824002570437750137e+01,4.834983897870652214e+01
8.533007334963323842e+01,4.823930790788351430e+01,4.963365929057856363e+01
8.535230051122471195e+01,4.823859042936088315e+01,4.709980102941221247e+01
8.537452767281617128e+01,4.823787326859838487e+01,4.920501445484163128e+01
8.539675483440764481e+01,4.823715642538493853e+01,4.690615278055318527e+01
8.541898199599910413e+01,4.823643989950972610e+01,4.887076450084476420e+01
8.544120915759056345e+01,4.823572369076202904e+01,4.941600722052633898e+01
8.546343631918203698e+01,4.823500779893138457e+01,5.052019145758517737e+01
8.548566348077349630e+01,4.823429222380746495e+01,4.678807125337114314e+01
8.550789064236496984e+01,4.823357696518017690e+01,4.926571809559897019e+01
8.553011780395642916e+01,4.823286202283958346e+01,4.986587503061082316e+01
8.555234496554788848e+01,4.823214739657591821e+01,4.732492385656535561e+01
8.557457212713936201e+01,4.823143308617964919e+01,4.692377910349563308e+01
8.559679928873082133e+01,4.823071909144137237e+01,4.734366101271263716e+01
8.561902645032228065e+01,4.823000541215194659e+01,4.856173207043499929e+01
8.564125361191375418e+01,4.822929204810229464e+01,4.737192231995624780e+01
8.566348077350521351e+01,4.822857899908365198e+01,4.695122856095311903e+01
8.568570793509668704e+01,4.822786626488735351e+01,4.915143494423158188e+01
8.570793509668814636e+01,4.822715384530497573e+01,4.861673793808594013e+01
8.573016225827960568e+01,4.822644174012820173e+01,4.787425405857263883e+01
8.575238941987107921e+01,4.822572994914899169e+01,4.856185210964633825e+01
8.577461658146253853e+01,4.822501847215942661e+01,4.645533002393187161e+01
8.579684374305401207e+01,4.822430730895177931e+01,4.767704467841929983e+01
8.581907090464547139e+01,4.822359645931853578e+01,4.844432811813182127e+01
8.584129806623693071e+01,4.822288592305233124e+01,4.858484684460540848e+01
8.586352522782840424e+01,4.822217569994600694e+01,4.723851439321237677e+01
8.588575238941986356e+01,4.822146578979256759e+01,4.880047958840224709e+01
8.590797955101132288e+01,4.822075619238521682e+01,4.629724829052969426e+01
8.593020671260279642e+01,4.822004690751731459e+01,4.768391765987912834e+01
8.595243387419425574e+01,4.821933793498244825e+01,4.731132170306916862e+01
8.597466103578572927e+01,4.821862927457432590e+01,4.961896053933854489e+01
8.599688819737718859e+01,4.821792092608690439e+01,5.068208581456206474e+01
8.601911535896864791e+01,4.821721288931428973e+01,4.859755969236215378e+01
8.604134252056012144e+01,4.821650516405073006e+01,4.629372199695942669e+01
8.606356968215158076e+01,4.821579775009072222e+01,4.651983551769743030e+01
8.608579684374305430e+01,4.821509064722890514e+01,4.905035624260737137e+01
8.610802400533451362e+01,4.821438385526012382e+01,5.007594698922838461e+01
