t,E,dE_dt,dE_dt_noisy
5.099819963992798222e+01,3.869778941813245154e+01,-1.912193282239906811e+00,-1.867105512479228846e+00
5.101020204040807471e+01,3.867483182972323874e+01,-1.913164403381797607e+00,-2.009315576561994998e+00
5.102220444088817430e+01,3.865186256488178174e+01,-1.914137189513090975e+00,-1.876862694922674768e+00
5.103420684136826679e+01,3.862888160523503700e+01,-1.915111645362344683e+00,-1.989317096254351824e+00
5.104620924184836639e+01,3.860588893231476959e+01,-1.916087775678801952e+00,-1.862181436992240258e+00
5.105821164232845888e+01,3.858288452755765263e+01,-1.917065585232479608e+00,-1.780384435362609485e+00
5.107021404280855847e+01,3.855986837230515363e+01,-1.918045078814278659e+00,-1.977222396623816270e+00
5.108221644328865096e+01,3.853684044780366236e+01,-1.919026261236076003e+00,-1.919043887719571018e+00
5.109421884376875056e+01,3.851380073520434877e+01,-1.920009137330830562e+00,-1.898288016239226828e+00
5.110622124424884305e+01,3.849074921556330509e+01,-1.920993711952680538e+00,-1.946160441185502243e+00
5.111822364472894265e+01,3.846768586984143212e+01,-1.921979989977048886e+00,-1.891323741245995782e+00
5.113022604520903514e+01,3.844461067890451744e+01,-1.922967976300743898e+00,-1.955271823367658923e+00
5.114222844568913473e+01,3.842152362352315720e+01,-1.923957675842064452e+00,-1.948924247964807455e+00
5.115423084616922722e+01,3.839842468437286982e+01,-1.924949093540899048e+00,-1.962482801585376357e+00
5.116623324664932682e+01,3.837531384203395390e+01,-1.925942234358838379e+00,-1.925256559213726737e+00
5.117823564712941931e+01,3.835219107699163033e+01,-1.926937103279269703e+00,-1.899978913319382290e+00
5.119023804760951890e+01,3.832905636963591434e+01,-1.927933705307493195e+00,-1.876075817669097257e+00
5.120224044808961139e+01,3.830590970026172926e+01,-1.928932045470819201e+00,-1.931163057632998559e+00
5.121424284856971099e+01,3.828275104906879989e+01,-1.929932128818681925e+00,-1.980330492806382958e+00
5.122624524904980348e+01,3.825958039616176620e+01,-1.930933960422741125e+00,-1.951977923432259843e+00
5.123824764952990307e+01,3.823639772155005545e+01,-1.931937545376997800e+00,-1.954619104731456281e+00
5.125025005000999556e+01,3.821320300514801716e+01,-1.932942888797893222e+00,-1.949457094961798864e+00
5.126225245049009516e+01,3.818999622677478101e+01,-1.933949995824427281e+00,-1.901778865029243537e+00
5.127425485097018765e+01,3.816677736615441319e+01,-1.934958871618261744e+00,-1.938982535528774864e+00
5.128625725145028724e+01,3.814354640291576004e+01,-1.935969521363837043e+00,-1.928410191971485332e+00
5.129825965193037973e+01,3.812030331659258309e+01,-1.936981950268478636e+00,-1.931603092786865705e+00
5.131026205241047933e+01,3.809704808662343822e+01,-1.937996163562510921e+00,-1.939750557273010934e+00
5.132226445289057182e+01,3.807378069235179652e+01,-1.939012166499372469e+00,-1.959952491191126356e+00
5.133426685337067141e+01,3.805050111302593052e+01,-1.940029964355723058e+00,-1.900931973443966250e+00
5.134626925385076390e+01,3.802720932779902085e+01,-1.941049562431566233e+00,-1.942964380934619095e+00
5.135827165433086350e+01,3.800390531572903541e+01,-1.942070966050355896e+00,-1.945211308794742022e+00
5.137027405481095599e+01,3.798058905577887145e+01,-1.943094180559115758e+00,-1.996749384239777880e+00
5.138227645529105558e+01,3.795726052681621354e+01,-1.944119211328557251e+00,-1.977026398856664091e+00
5.139427885577114807e+01,3.793391970761365428e+01,-1.945146063753193433e+00,-1.972912333646201999e+00
5.140628125625124767e+01,3.791056657684858777e+01,-1.946174743251455119e+00,-1.915672780222922977e+00
5.141828365673134016e+01,3.788720111310333039e+01,-1.947205255265814561e+00,-2.032898169838900593e+00
5.143028605721143975e+01,3.786382329486497156e+01,-1.948237605262898464e+00,-1.909874670526140017e+00
5.144228845769153224e+01,3.784043310052553721e+01,-1.949271798733609451e+00,-1.941394323485498674e+00
5.145429085817163184e+01,3.781703050838183344e+01,-1.950307841193252623e+00,-1.984247572371991231e+00
5.146629325865172433e+01,3.779361549663558151e+01,-1.951345738181644140e+00,-1.992410845703693312e+00
5.147829565913182392e+01,3.777018804339331126e+01,-1.952385495263246229e+00,-1.925493408202095358e+00
5.149029805961191641e+01,3.774674812666644641e+01,-1.953427118027277753e+00,-1.941271192216189823e+00
5.150230046009201601e+01,3.772329572437122636e+01,-1.954470612087849890e+00,-2.052147831222794316e+00
5.151430286057210850e+01,3.769983081432879146e+01,-1.955515983084079146e+00,-1.988659482242721266e+00
5.152630526105220810e+01,3.767635337426506936e+01,-1.956563236680219253e+00,-2.001041558998376324e+00
5.153830766153230059e+01,3.765286338181091708e+01,-1.957612378565781963e+00,-1.959871765402909860e+00
5.155031006201240018e+01,3.762936081450198600e+01,-1.958663414455668716e+00,-1.989152695622061984e+00
5.156231246249249267e+01,3.760584564977882849e+01,-1.959716350090292769e+00,-1.935465594429707226e+00
5.157431486297259227e+01,3.758231786498681259e+01,-1.960771191235708644e+00,-1.985552172489301048e+00
5.158631726345268476e+01,3.755877743737618601e+01,-1.961827943683742914e+00,-1.974327261835162606e+00
5.159831966393278435e+01,3.753522434410203346e+01,-1.962886613252121659e+00,-1.899566676506359020e+00
5.161032206441287684e+01,3.751165856222432637e+01,-1.963947205784598582e+00,-1.974673738814088475e+00
5.162232446489297644e+01,3.748808006870783061e+01,-1.965009727151092456e+00,-1.988631770958551259e+00
5.163432686537306893e+01,3.746448884042224847e+01,-1.966074183247810581e+00,-1.962975292315567444e+00
5.164632926585316852e+01,3.744088485414204115e+01,-1.967140579997391558e+00,-2.030826070334568190e+00
5.165833166633326101e+01,3.741726808654662051e+01,-1.968208923349024753e+00,-2.046865165400889364e+00
5.167033406681336061e+01,3.739363851422017149e+01,-1.969279219278601278e+00,-1.969719839089938418e+00
5.168233646729345310e+01,3.736999611365180129e+01,-1.970351473788834573e+00,-1.998869840272190723e+00
5.169433886777355269e+01,3.734634086123540442e+01,-1.971425692909406724e+00,-2.041998761441908172e+00
5.170634126825364518e+01,3.732267273326979762e+01,-1.972501882697097031e+00,-1.925548324759021934e+00
5.171834366873374478e+01,3.729899170595859204e+01,-1.973580049235926781e+00,-1.938765068508406797e+00
5.173034606921383727e+01,3.727529775541030688e+01,-1.974660198637291808e+00,-1.962982908867371146e+00
5.174234846969393686e+01,3.725159085763825573e+01,-1.975742337040107266e+00,-2.001982423124061494e+00
5.175435087017402935e+01,3.722787098856067445e+01,-1.976826470610941522e+00,-1.986449040173557279e+00
5.176635327065412895e+01,3.720413812400058617e+01,-1.977912605544165814e+00,-2.006378018750097691e+00
5.177835567113422144e+01,3.718039223968592921e+01,-1.979000748062085036e+00,-1.935832085212103593e+00
5.179035807161432103e+01,3.715663331124945046e+01,-1.980090904415091835e+00,-2.051772458719235637e+00
5.180236047209441352e+01,3.713286131422878356e+01,-1.981183080881801395e+00,-1.967495154876836683e+00
5.181436287257451312e+01,3.710907622406637785e+01,-1.982277283769202203e+00,-1.981309563255003736e+00
5.182636527305460561e+01,3.708527801610959784e+01,-1.983373519412797714e+00,-2.039862523651266191e+00
5.183836767353470520e+01,3.706146666561058822e+01,-1.984471794176754234e+00,-1.953500701678231088e+00
5.185037007401479769e+01,3.703764214772641594e+01,-1.985572114454049908e+00,-2.002522447000270045e+00
5.186237247449489729e+01,3.701380443751894234e+01,-1.986674486666618389e+00,-1.893191836237565484e+00
5.187437487497498978e+01,3.698995350995494391e+01,-1.987778917265503598e+00,-1.929058897230986558e+00
5.188637727545508938e+01,3.696608933990599155e+01,-1.988885412731004942e+00,-1.991629377565214076e+00
5.189837967593518187e+01,3.694221190214856421e+01,-1.989993979572832750e+00,-2.008766675555841985e+00
5.191038207641528146e+01,3.691832117136394942e+01,-1.991104624330255035e+00,-2.025166670854756212e+00
5.192238447689537395e+01,3.689441712213834279e+01,-1.992217353572255156e+00,-2.028228567059067178e+00
5.193438687737547355e+01,3.687049972896272010e+01,-1.993332173897685689e+00,-1.977537873785267131e+00
5.194638927785556604e+01,3.684656896623298650e+01,-1.994449091935418750e+00,-2.066075359468036332e+00
5.195839167833566563e+01,3.682262480824984152e+01,-1.995568114344507205e+00,-1.946987745016975691e+00
5.197039407881575812e+01,3.679866722921889988e+01,-1.996689247814336987e+00,-1.961751278767376316e+00
5.198239647929585772e+01,3.677469620325056354e+01,-1.997812499064788305e+00,-2.004489163154263842e+00
5.199439887977595021e+01,3.675071170436014967e+01,-1.998937874846393070e+00,-1.961433734069460311e+00
5.200640128025604980e+01,3.672671370646776978e+01,-2.000065381940496767e+00,-1.885171620138742732e+00
5.201840368073614229e+01,3.670270218339846480e+01,-2.001195027159412110e+00,-1.986339323433121029e+00
5.203040608121624189e+01,3.667867710888204869e+01,-2.002326817346593568e+00,-1.916354572705833759e+00
5.204240848169633438e+01,3.665463845655325770e+01,-2.003460759376787248e+00,-2.018121517968657574e+00
5.205441088217643397e+01,3.663058619995162246e+01,-2.004596860156203864e+00,-2.034893820862595959e+00
5.206641328265652646e+01,3.660652031252159588e+01,-2.005735126622679054e+00,-1.955649504456112631e+00
5.207841568313662606e+01,3.658244076761241814e+01,-2.006875565745840362e+00,-2.102648232621770585e+00
5.209041808361671855e+01,3.655834753847824459e+01,-2.008018184527277317e+00,-1.960037596733301024e+00
5.210242048409681814e+01,3.653424059827801784e+01,-2.009162990000706195e+00,-2.009203936059686502e+00
5.211442288457691063e+01,3.651011992007560991e+01,-2.010309989232136996e+00,-2.034324887389740599e+00
5.212642528505701023e+01,3.648598547683967297e+01,-2.011459189320053742e+00,-2.007163137548982679e+00
5.213842768553710272e+01,3.646183724144378857e+01,-2.012610597395572132e+00,-2.007043382439533286e+00
5.215043008601720231e+01,3.643767518666631133e+01,-2.013764220622626500e+00,-1.951384608837637868e+00
5.216243248649729480e+01,3.641349928519053236e+01,-2.014920066198127913e+00,-1.972829908226005236e+00
5.217443488697739440e+01,3.638930950960453004e+01,-2.016078141352154685e+00,-2.006032435411392090e+00
5.218643728745748689e+01,3.636510583240128369e+01,-2.017238453348117133e+00,-2.028265740413268681e+00
5.219843968793758648e+01,3.634088822597858837e+01,-2.018401009482938324e+00,-2.065628397357427648e+00
5.221044208841767897e+01,3.631665666263914005e+01,-2.019565817087232595e+00,-2.009610725674738418e+00
5.222244448889777857e+01,3.629241111459042912e+01,-2.020732883525487633e+00,-2.149490341451971265e+00
5.223444688937787106e+01,3.626815155394486823e+01,-2.021902216196233670e+00,-1.973606090243944511e+00
5.224644928985797065e+01,3.624387795271965729e+01,-2.023073822532244215e+00,-2.023128619520039972e+00
5.225845169033806314e+01,3.621959028283691850e+01,-2.024247710000698142e+00,-2.107342305199436439e+00
5.227045409081816274e+01,3.619528851612356135e+01,-2.025423886103381310e+00,-1.997179133420832642e+00
5.228245649129825523e+01,3.617097262431141047e+01,-2.026602358376857982e+00,-2.071047401808046917e+00
5.229445889177835483e+01,3.614664257903708489e+01,-2.027783134392668440e+00,-2.051084846445124121e+00
5.230646129225844732e+01,3.612229835184211879e+01,-2.028966221757506183e+00,-2.118271177972129937e+00
5.231846369273854691e+01,3.609793991417284076e+01,-2.030151628113418649e+00,-2.067597764599208965e+00
5.233046609321863940e+01,3.607356723738050164e+01,-2.031339361137984856e+00,-2.023365917567946148e+00
5.234246849369873900e+01,3.604918029272113245e+01,-2.032529428544514349e+00,-2.036752954415937733e+00
5.235447089417883149e+01,3.602477905135568648e+01,-2.033721838082241717e+00,-2.019274592758405262e+00
5.236647329465893108e+01,3.600036348434991851e+01,-2.034916597536514438e+00,-2.071483865859882201e+00
5.237847569513902357e+01,3.597593356267447717e+01,-2.036113714728987389e+00,-2.008072360472341611e+00
5.239047809561912317e+01,3.595148925720482680e+01,-2.037313197517828467e+00,-2.111496757872272756e+00
5.240248049609921566e+01,3.592703053872133978e+01,-2.038515053797904653e+00,-2.067178831639735925e+00
5.241448289657931525e+01,3.590255737790916868e+01,-2.039719291500992959e+00,-2.172465845628071879e+00
5.242648529705940774e+01,3.587806974535840254e+01,-2.040925918595967392e+00,-2.056629294583263601e+00
5.243848769753950734e+01,3.585356761156391059e+01,-2.042134943089011223e+00,-2.069890816798934274e+00
5.245049009801959983e+01,3.582905094692548431e+01,-2.043346373023817719e+00,-2.053517827646117677e+00
5.246249249849969942e+01,3.580451972174770248e+01,-2.044560216481792647e+00,-2.016544928973948991e+00
5.247449489897979191e+01,3.577997390624005902e+01,-2.045776481582255890e+00,-1.980752371714261661e+00
5.248649729945989151e+01,3.575541347051685648e+01,-2.046995176482660828e+00,-2.106461086630239787e+00
5.249849969993998400e+01,3.573083838459729122e+01,-2.048216309378788846e+00,-2.060877634829505922e+00
5.251050210042008359e+01,3.570624861840536113e+01,-2.049439888504967833e+00,-2.148028310528950158e+00
5.252250450090017608e+01,3.568164414176998633e+01,-2.050665922134280894e+00,-1.959955485640953565e+00
5.253450690138027568e+01,3.565702492442488136e+01,-2.051894418578778634e+00,-1.987573762234061681e+00
5.254650930186036817e+01,3.563239093600865459e+01,-2.053125386189694535e+00,-2.030518856071328759e+00
5.255851170234046776e+01,3.560774214606473009e+01,-2.054358833357657677e+00,-1.994373868712016495e+00
5.257051410282056025e+01,3.558307852404144001e+01,-2.055594768512913006e+00,-2.013220170183232405e+00
5.258251650330065985e+01,3.555840003929191795e+01,-2.056833200125538053e+00,-2.089075712161355458e+00
5.259451890378075234e+01,3.553370666107419140e+01,-2.058074136705659640e+00,-2.022524053207138461e+00
5.260652130426085193e+01,3.550899835855111064e+01,-2.059317586803686595e+00,-2.000982600078401674e+00
5.261852370474094442e+01,3.548427510079041269e+01,-2.060563559010513579e+00,-2.020549248409703846e+00
5.263052610522104402e+01,3.545953685676465028e+01,-2.061812061957763564e+00,-2.066307385683996412e+00
5.264252850570113651e+01,3.543478359535126998e+01,-2.063063104318003660e+00,-2.082498144602295653e+00
5.265453090618123611e+01,3.541001528533254117e+01,-2.064316694804976482e+00,-1.945696916618831374e+00
5.266653330666132860e+01,3.538523189539561997e+01,-2.065572842173825308e+00,-2.052035038144818468e+00
5.267853570714142108e+01,3.536043339413248532e+01,-2.066831555221329442e+00,-2.039524657715806377e+00
5.269053810762152068e+01,3.533561975003997446e+01,-2.068092842786129371e+00,-2.138217275554617824e+00
5.270254050810161317e+01,3.531079093151981141e+01,-2.069356713748967902e+00,-2.035215796138195365e+00
5.271454290858171277e+01,3.528594690687852165e+01,-2.070623177032923312e+00,-2.058275208569817938e+00
5.272654530906180526e+01,3.526108764432754583e+01,-2.071892241603637164e+00,-2.114981600244703941e+00
5.273854770954190485e+01,3.523621311198312611e+01,-2.073163916469568768e+00,-2.008687919654737808e+00
5.275055011002199734e+01,3.521132327786639848e+01,-2.074438210682219008e+00,-2.074572860544190434e+00
5.276255251050209694e+01,3.518641810990330754e+01,-2.075715133336386575e+00,-2.043305300864572960e+00
5.277455491098218943e+01,3.516149757592471303e+01,-2.076994693570396233e+00,-2.053965295647305123e+00
5.278655731146228902e+01,3.513656164366627621e+01,-2.078276900566356833e+00,-2.113236797804036282e+00
5.279855971194238151e+01,3.511161028076854507e+01,-2.079561763550401565e+00,-2.065091964714615536e+00
5.281056211242248111e+01,3.508664345477689039e+01,-2.080849291792934874e+00,-2.011639429132491053e+00
5.282256451290257360e+01,3.506166113314159105e+01,-2.082139494608886032e+00,-2.137423821635257681e+00
5.283456691338267319e+01,3.503666328321770607e+01,-2.083432381357960494e+00,-2.135272133163849340e+00
5.284656931386276568e+01,3.501164987226522385e+01,-2.084727961444889033e+00,-2.130313017170422540e+00
5.285857171434286528e+01,3.498662086744892719e+01,-2.086026244319691525e+00,-2.049006277047772162e+00
5.287057411482295777e+01,3.496157623583850693e+01,-2.087327239477922980e+00,-2.110448844169327653e+00
5.288257651530305736e+01,3.493651594440844121e+01,-2.088630956460941768e+00,-2.073934827232220002e+00
5.289457891578314985e+01,3.491143996003814465e+01,-2.089937404856161418e+00,-2.032847121539193225e+00
5.290658131626324945e+01,3.488634824951180491e+01,-2.091246594297324179e+00,-2.147550553898526893e+00
5.291858371674334194e+01,3.486124077951853195e+01,-2.092558534464750153e+00,-2.018920443213705784e+00
5.293058611722344153e+01,3.483611751665223011e+01,-2.093873235085620621e+00,-2.092463112403373238e+00
5.294258851770353402e+01,3.481097842741172599e+01,-2.095190705934230291e+00,-2.103996058148052573e+00
5.295459091818363362e+01,3.478582347820062637e+01,-2.096510956832263961e+00,-2.020078509422959190e+00
5.296659331866372611e+01,3.476065263532746030e+01,-2.097833997649070081e+00,-2.075027825938512205e+00
5.297859571914382570e+01,3.473546586500555122e+01,-2.099159838301929870e+00,-2.164979222964081629e+00
5.299059811962391819e+01,3.471026313335313773e+01,-2.100488488756332650e+00,-2.103506989757165879e+00
5.300260052010401779e+01,3.468504440639324571e+01,-2.101819959026259621e+00,-2.140454220823973852e+00
5.301460292058411028e+01,3.465980965005383041e+01,-2.103154259174449425e+00,-2.089929827600496282e+00
5.302660532106420987e+01,3.463455883016762016e+01,-2.104491399312699240e+00,-2.128067060698085822e+00
5.303860772154430236e+01,3.460929191247227976e+01,-2.105831389602125459e+00,-2.122858352211316024e+00
5.305061012202440196e+01,3.458400886261024709e+01,-2.107174240253467445e+00,-2.059303542746452997e+00
5.306261252250449445e+01,3.455870964612889651e+01,-2.108519961527362430e+00,-2.193263063962753279e+00
5.307461492298459405e+01,3.453339422848038254e+01,-2.109868563734643931e+00,-2.095891359263579279e+00
5.308661732346468654e+01,3.450806257502177488e+01,-2.111220057236621095e+00,-2.122981456767050634e+00
5.309861972394478613e+01,3.448271465101494471e+01,-2.112574452445385997e+00,-2.096485405105368738e+00
5.311062212442487862e+01,3.445735042162666417e+01,-2.113931759824096535e+00,-2.232577767510131039e+00
5.312262452490497822e+01,3.443196985192851400e+01,-2.115291989887282842e+00,-2.163089393787802184e+00
5.313462692538507071e+01,3.440657290689699010e+01,-2.116655153201138617e+00,-2.137117752002234639e+00
5.314662932586517030e+01,3.438115955141336855e+01,-2.118021260383831095e+00,-2.035473260224458070e+00
5.315863172634526279e+01,3.435572975026385478e+01,-2.119390322105798585e+00,-2.182270015086467119e+00
5.317063412682536239e+01,3.433028346813943443e+01,-2.120762349090058230e+00,-2.177049115105461841e+00
5.318263652730545488e+01,3.430482066963601540e+01,-2.122137352112515085e+00,-2.131793672463088374e+00
5.319463892778555447e+01,3.427934131925430705e+01,-2.123515342002270323e+00,-2.107711966357637134e+00
5.320664132826564696e+01,3.425384538139992685e+01,-2.124896329641934312e+00,-2.155628195310332451e+00
5.321864372874574656e+01,3.422833282038327241e+01,-2.126280325967944584e+00,-2.122064348722062288e+00
5.323064612922583905e+01,3.420280360041967782e+01,-2.127667341970875814e+00,-2.209533657799719109e+00
5.324264852970593864e+01,3.417725768562926447e+01,-2.129057388695767550e+00,-2.044666879438569840e+00
5.325465093018603113e+01,3.415169504003706891e+01,-2.130450477242435969e+00,-2.147466322658940996e+00
5.326665333066613073e+01,3.412611562757290784e+01,-2.131846618765806944e+00,-2.125531958740849436e+00
5.327865573114622322e+01,3.410051941207153448e+01,-2.133245824476237562e+00,-1.998204947726473391e+00
5.329065813162632281e+01,3.407490635727248218e+01,-2.134648105639843862e+00,-2.162833310201242920e+00
5.330266053210641530e+01,3.404927642682020661e+01,-2.136053473578832573e+00,-2.198160139018685122e+00
5.331466293258651490e+01,3.402362958426395068e+01,-2.137461939671835953e+00,-2.186984807011797649e+00
5.332666533306660739e+01,3.399796579305787247e+01,-2.138873515354246191e+00,-2.055381351009648139e+00
5.333866773354670698e+01,3.397228501656093869e+01,-2.140288212118551137e+00,-2.149810209447337694e+00
5.335067013402679947e+01,3.394658721803700274e+01,-2.141706041514679804e+00,-2.180905183124519642e+00
5.336267253450689907e+01,3.392087236065473377e+01,-2.143127015150340320e+00,-2.144980694304811308e+00
5.337467493498699156e+01,3.389514040748772317e+01,-2.144551144691365874e+00,-2.146991098098858686e+00
5.338667733546709115e+01,3.386939132151432119e+01,-2.145978441862070429e+00,-2.095665887551694251e+00
5.339867973594718364e+01,3.384362506561783590e+01,-2.147408918445584458e+00,-2.111395366917252048e+00
5.341068213642728324e+01,3.381784160258633420e+01,-2.148842586284225309e+00,-2.129981360568141024e+00
5.342268453690737573e+01,3.379204089511281950e+01,-2.150279457279834272e+00,-2.126127569779896032e+00
5.343468693738747533e+01,3.376622290579508956e+01,-2.151719543394153611e+00,-2.192009594698272945e+00
5.344668933786756782e+01,3.374038759713582891e+01,-2.153162856649172507e+00,-2.216113091297086779e+00
5.345869173834766741e+01,3.371453493154255199e+01,-2.154609409127498765e+00,-2.134291531187683333e+00
5.347069413882775990e+01,3.368866487132767418e+01,-2.156059212972719852e+00,-2.129708318909494746e+00
5.348269653930785950e+01,3.366277737870839104e+01,-2.157512280389777715e+00,-2.148906694263018391e+00
5.349469893978795199e+01,3.363687241580683462e+01,-2.158968623645332041e+00,-2.144538024330180370e+00
5.350670134026805158e+01,3.361094994464992425e+01,-2.160428255068142178e+00,-2.128754742867795535e+00
5.351870374074814407e+01,3.358500992716948019e+01,-2.161891187049442387e+00,-2.218844467422755873e+00
5.353070614122824367e+01,3.355905232520213843e+01,-2.163357432043316653e+00,-2.180242122325936727e+00
5.354270854170833616e+01,3.353307710048943591e+01,-2.164827002567087266e+00,-2.208054157037484533e+00
5.355471094218843575e+01,3.350708421467771103e+01,-2.166299911201697626e+00,-2.259211621679479531e+00
5.356671334266852824e+01,3.348107362931820319e+01,-2.167776170592098595e+00,-2.141065052021620563e+00
5.357871574314862784e+01,3.345504530586696745e+01,-2.169255793447644187e+00,-2.180551087608436411e+00
5.359071814362872033e+01,3.342899920568495276e+01,-2.170738792542482809e+00,-2.150267744121612257e+00
5.360272054410881992e+01,3.340293529003791662e+01,-2.172225180715952053e+00,-2.140557987970012288e+00
5.361472294458891241e+01,3.337685352009652462e+01,-2.173714970872985042e+00,-2.218818527012366371e+00
5.362672534506901201e+01,3.335075385693623673e+01,-2.175208175984504777e+00,-2.099753492556233780e+00
5.363872774554910450e+01,3.332463626153742808e+01,-2.176704809087839365e+00,-2.161454004858875955e+00
5.365073014602920409e+01,3.329850069478527530e+01,-2.178204883287121696e+00,-2.127665093555769271e+00
5.366273254650929658e+01,3.327234711746984885e+01,-2.179708411753709107e+00,-2.094926823717684794e+00
5.367473494698939618e+01,3.324617549028604913e+01,-2.181215407726590616e+00,-2.204956567245910382e+00
5.368673734746948867e+01,3.321998577383364903e+01,-2.182725884512815462e+00,-2.213458612539820791e+00
5.369873974794958826e+01,3.319377792861724430e+01,-2.184239855487904780e+00,-2.175196812705586069e+00
5.371074214842968075e+01,3.316755191504633871e+01,-2.185757334096282811e+00,-2.130186205618924244e+00
5.372274454890978035e+01,3.314130769343522331e+01,-2.187278333851697010e+00,-2.130120571274660257e+00
5.373474694938987284e+01,3.311504522400311856e+01,-2.188802868337655916e+00,-2.287241237468761845e+00
5.374674934986997243e+01,3.308876446687401796e+01,-2.190330951207863475e+00,-2.118482159045846913e+00
5.375875175035006492e+01,3.306246538207685148e+01,-2.191862596186648027e+00,-2.214108761953022420e+00
5.377075415083016452e+01,3.303614792954532930e+01,-2.193397817069415723e+00,-2.168841849814023170e+00
5.378275655131025701e+01,3.300981206911808385e+01,-2.194936627723081290e+00,-2.261122124984138448e+00
5.379475895179035660e+01,3.298345776053853484e+01,-2.196479042086526778e+00,-2.240588408002900600e+00
5.380676135227044909e+01,3.295708496345501715e+01,-2.198025074171043869e+00,-2.179708842185995366e+00
5.381876375275054869e+01,3.293069363742066713e+01,-2.199574738060794399e+00,-2.288790929101097937e+00
5.383076615323064118e+01,3.290428374189352922e+01,-2.201128047913264218e+00,-2.160733071712638065e+00
5.384276855371074078e+01,3.287785523623644224e+01,-2.202685017959725933e+00,-2.229621698272393537e+00
5.385477095419083327e+01,3.285140807971716725e+01,-2.204245662505699421e+00,-2.190403500486312272e+00
5.386677335467093286e+01,3.282494223150824553e+01,-2.205809995931432343e+00,-2.198399753114033128e+00
5.387877575515102535e+01,3.279845765068715480e+01,-2.207378032692355330e+00,-2.235083163413748242e+00
5.389077815563112495e+01,3.277195429623613876e+01,-2.208949787319570923e+00,-2.143278805836688061e+00
5.390278055611121744e+01,3.274543212384631374e+01,-2.210525274610336322e+00,-2.093459537573825635e+00
5.391478295659131703e+01,3.271889102420799134e+01,-2.212104513305014564e+00,-2.180566701302420807e+00
5.392678535707140952e+01,3.269233092723693801e+01,-2.213687519902687306e+00,-2.299470622554860011e+00
5.393878775755150912e+01,3.266575178962158787e+01,-2.215274309386299656e+00,-2.209179026512373856e+00
5.395079015803160161e+01,3.263915356779087062e+01,-2.216864896827700715e+00,-2.228151881234305076e+00
5.396279255851170120e+01,3.261253621791404811e+01,-2.218459297388231999e+00,-2.172938213728208279e+00
5.397479495899179369e+01,3.258589969590088486e+01,-2.220057526319320296e+00,-2.216988813557271065e+00
5.398679735947189329e+01,3.255924395740148469e+01,-2.221659598963075855e+00,-2.114497540329751235e+00
5.399879975995198578e+01,3.253256895780643987e+01,-2.223265530752890573e+00,-2.188606669435614993e+00
5.401080216043208537e+01,3.250587465224669614e+01,-2.224875337214055282e+00,-2.194954787708629507e+00
5.402280456091217786e+01,3.247916099559366643e+01,-2.226489033964362818e+00,-2.243639195617016302e+00
5.403480696139227746e+01,3.245242794245913132e+01,-2.228106636714731525e+00,-2.272577543150733348e+00
5.404680936187236995e+01,3.242567544719534567e+01,-2.229728161269819875e+00,-2.233970993712491637e+00
5.405881176235246954e+01,3.239890346389491782e+01,-2.231353623528668617e+00,-2.221204663386306066e+00
5.407081416283256203e+01,3.237211194639093748e+01,-2.232983039485314070e+00,-2.209021903478351589e+00
5.408281656331266163e+01,3.234530084825684071e+01,-2.234616425229443148e+00,-2.224556946415196634e+00
5.409481896379275412e+01,3.231847012280656628e+01,-2.236253796947025752e+00,-2.250249126730845539e+00
5.410682136427285371e+01,3.229161972309437090e+01,-2.237895170920967125e+00,-2.235419579874369234e+00
5.411882376475294620e+01,3.226474960191502817e+01,-2.239540563531759343e+00,-2.262671517127898380e+00
5.413082616523304580e+01,3.223785971180362964e+01,-2.241189991258145220e+00,-2.290670424818459949e+00
5.414282856571313829e+01,3.221095000503577666e+01,-2.242843470677775120e+00,-2.286218577761741422e+00
5.415483096619323788e+01,3.218402043362740983e+01,-2.244501018467882858e+00,-2.219855115418746028e+00
5.416683336667333037e+01,3.215707094933494403e+01,-2.246162651405957167e+00,-2.209882906191663388e+00
5.417883576715342997e+01,3.213010150365516182e+01,-2.247828386370427367e+00,-2.258659577523780548e+00
5.419083816763352246e+01,3.210311204782532712e+01,-2.249498240341341937e+00,-2.256328438199542763e+00
5.420284056811362206e+01,3.207610253282303603e+01,-2.251172230401070173e+00,-2.223858599050960283e+00
5.421484296859371455e+01,3.204907290936638020e+01,-2.252850373734993639e+00,-2.259669307499695190e+00
5.422684536907381414e+01,3.202202312791381189e+01,-2.254532687632210486e+00,-2.097442863567001492e+00
5.423884776955390663e+01,3.199495313866423984e+01,-2.256219189486249554e+00,-2.249791120788579679e+00
5.425085017003400623e+01,3.196786289155695471e+01,-2.257909896795780913e+00,-2.283880780696659230e+00
5.426285257051409872e+01,3.194075233627170363e+01,-2.259604827165337948e+00,-2.350144977554740944e+00
5.427485497099419831e+01,3.191362142222859788e+01,-2.261303998306050111e+00,-2.250795896796741857e+00
5.428685737147429080e+01,3.188647009858823012e+01,-2.263007428036366342e+00,-2.211756855759464457e+00
5.429885977195439040e+01,3.185929831425153935e+01,-2.264715134282807796e+00,-2.267531620537574621e+00
5.431086217243448289e+01,3.183210601785995664e+01,-2.266427135080701927e+00,-2.204368350893734174e+00
5.432286457291458248e+01,3.180489315779524873e+01,-2.268143448574942322e+00,-2.297795316116714837e+00
5.433486697339467497e+01,3.177765968217967796e+01,-2.269864093020743212e+00,-2.274919569597135371e+00
