V,L,Eb,Eb_noisy
1.328119284552589097e+00,1.160970243352438480e+00,2.952204428325953534e-01,2.933625391245338054e-01
1.063971547771111137e+00,8.884663311520939466e-01,1.569694607089018312e-01,1.485365730482154922e-01
7.972686506540540563e-01,8.578979581387746745e-01,1.047084190810532445e-01,9.471226980721030031e-02
1.976309253718816716e+00,7.190316576906294888e-01,2.863687104585228016e-01,2.821279203143655101e-01
1.170848108809606991e+00,7.983496967654781784e-01,1.584323398199912747e-01,1.550919604764908477e-01
9.069004160289980687e-01,7.480965093604672322e-01,1.072737343082176276e-01,1.106376842866748228e-01
1.476305404185181747e+00,7.614949747280066461e-01,2.047799255821831643e-01,2.031086117209429664e-01
1.512469545047304020e+00,9.116981274779785149e-01,2.633949801808888602e-01,2.659224175883540542e-01
1.392113258244763063e+00,8.999585548449764438e-01,2.303245793355165882e-01,2.374240771650544535e-01
1.816634202606672854e+00,7.567492304092620081e-01,2.710707261532963597e-01,2.715484473805522270e-01
1.410798800167918365e+00,8.592957028025565158e-01,2.219759214890813237e-01,2.237531286943265085e-01
1.072835362676172188e+00,1.086760491114077798e+00,1.994521681363007892e-01,1.958684113309904495e-01
6.396672050871469173e-01,7.552763237550392805e-01,7.231013093280562465e-02,7.629507416643610540e-02
6.810307059016990072e-01,1.118214420580139201e+00,1.112426217117484795e-01,1.114099768634448234e-01
1.240677867660682887e+00,5.366254664539378272e-01,1.124876715995937471e-01,1.126893838974961787e-01
8.916380860187609336e-01,8.592391023567482744e-01,1.205215670195541044e-01,1.147531496838101045e-01
7.155127149794420216e-01,8.478549217821693684e-01,9.089958674634787683e-02,8.609069040851873023e-02
1.746369397429335502e+00,7.072080355954735165e-01,2.360137876580059024e-01,2.325189529450913950e-01
1.181400181375692915e+00,9.648521742120517164e-01,1.987289548039073150e-01,1.991215229360691064e-01
1.592745040927997735e+00,7.033207421448320895e-01,2.067770770793986301e-01,2.121054701741077464e-01
1.777078546517437241e+00,7.950247173335203144e-01,2.795262951167507004e-01,2.718211137621956985e-01
5.810877574075082874e-01,1.170734240067634380e+00,9.502063723497426728e-02,9.306126197730861527e-02
1.934399077001921707e+00,8.922141871498947552e-01,3.676124034504736904e-01,3.659320674016122155e-01
1.331120188918319069e+00,6.244597228923093324e-01,1.432309595155560611e-01,1.544902450520677650e-01
9.947793721230838715e-01,7.456664396289915953e-01,1.197469585666486452e-01,1.186119228052774505e-01
1.229012993025127010e+00,5.652235539595360514e-01,1.171521861240446272e-01,1.143293925931174043e-01
8.350363613584915745e-01,9.188321230248699401e-01,1.186887439975402858e-01,1.222786826022337209e-01
9.983825282387079891e-01,5.399388002051157542e-01,8.822868621333625205e-02,8.253996164475677078e-02
1.414390213991826739e+00,9.922403146327498646e-01,2.656804796794443591e-01,2.682472493728192964e-01
7.901626812478328432e-01,1.045174968068026899e+00,1.260140434186592662e-01,1.174936892889145990e-01
1.175539970052904337e+00,6.700326842856880738e-01,1.320447376534820139e-01,1.420215572178122609e-01
9.252078899207230034e-01,9.549966684105355430e-01,1.410387026738660066e-01,1.406671380233168456e-01
1.669245783154282403e+00,1.123340738393407534e+00,4.004585087052477399e-01,3.981728122671139292e-01
8.600478122345048826e-01,7.089404017226229593e-01,9.567400211820469014e-02,8.895380205087667635e-02
1.594170590239775143e+00,1.069866907864901684e+00,3.496802552555289267e-01,3.487767153505683115e-01
5.198590758867462913e-01,9.166418490257564056e-01,6.739368683831055418e-02,6.766208409615941111e-02
1.157773860900038310e+00,1.040150316807560316e+00,2.110154389626417437e-01,2.072145280919199528e-01
1.210248163912327479e+00,5.807021134567930121e-01,1.181817569125070827e-01,1.239988487866010708e-01
1.109253419064857082e+00,6.137653933411018059e-01,1.125261477983448138e-01,1.107373392046887284e-01
1.278354065597540279e+00,5.340309145191597384e-01,1.159727851289358569e-01,1.162978565998679242e-01
1.767845136502327552e+00,1.095038210854980099e+00,4.227570726282061098e-01,4.240383514121979780e-01
1.284418645610729603e+00,1.027563503252264532e+00,2.412508281216527439e-01,2.479149816205143408e-01
1.725718780822884879e+00,1.179806330086857535e+00,4.508341673602174193e-01,4.487857682005018112e-01
1.594500251105444688e+00,6.777243527804186485e-01,1.983064116678263100e-01,1.985229394724279395e-01
7.941470620556787541e-01,8.811327746015769069e-01,1.069346032869308988e-01,1.082727637133186621e-01
9.475045656397200755e-01,9.249863070304091828e-01,1.406701067008074291e-01,1.436098360537437224e-01
7.365582415173408393e-01,8.942506307642063001e-01,9.889808874996433574e-02,8.959502324740940826e-02
1.668210522609647750e+00,1.105524717956479996e+00,3.915473616414306135e-01,3.971785102649144639e-01
6.444597104874825177e-01,1.017636429506169726e+00,9.482282958830506869e-02,9.409464583568104279e-02
1.784654553236188379e+00,5.253783126843860618e-01,1.718420186608496381e-01,1.681155649665780905e-01
1.332411275590692945e+00,8.348458519998446237e-01,1.982215764235399635e-01,1.979575613417097757e-01
1.146255436187130439e+00,9.616970075656166017e-01,1.898420181824582165e-01,1.801205043193589705e-01
1.344299588831642911e+00,7.247746565539376906e-01,1.706945260626202554e-01,1.667490077449181041e-01
1.306642463642020635e+00,1.007916852738874436e+00,2.415192398908476146e-01,2.423551920137707594e-01
1.429369460229390043e+00,1.072465479837794611e+00,2.977287040485404046e-01,3.044254962422857091e-01
1.313803012416715710e+00,5.600552486690811849e-01,1.257626851485725006e-01,1.252533107994859563e-01
9.590363748711545622e-01,7.775892932949917125e-01,1.193751048944580589e-01,1.212613824795532314e-01
1.847923081110340648e+00,9.846664579081145785e-01,3.917295620391170186e-01,3.901665614340624200e-01
1.425222733468200387e+00,8.792605890354335818e-01,2.314811588686576938e-01,2.357017458117856290e-01
1.993161389921049853e+00,1.049474012792212640e+00,4.805424436988283698e-01,4.784576425810098121e-01
6.958497026265818564e-01,6.894759977585348532e-01,7.346791482023104503e-02,7.568653872265616867e-02
1.912084519755932854e+00,5.099781503485817380e-01,1.814870028890520348e-01,1.797285463236841241e-01
1.438680211678398768e+00,1.040297796110225104e+00,2.891500645375973400e-01,2.842276752742526336e-01
1.518375378365335315e+00,7.788509763421143095e-01,2.185635873963811260e-01,2.135151036083919873e-01
1.911820906461566771e+00,1.161424611936300977e+00,5.184478092504539726e-01,5.151423857824029007e-01
5.936956874709934384e-01,5.100403353747536839e-01,4.986583424982879431e-02,5.559126731142204764e-02
7.835441422038053050e-01,7.961679326346919883e-01,9.552562371088667292e-02,1.114180850519421451e-01
1.356009396888472107e+00,8.325660734182693812e-01,2.024049325123789267e-01,2.013269997098894870e-01
9.467993394147673492e-01,7.821788358674812702e-01,1.181831544899523273e-01,1.144236757719563902e-01
5.246598327799234518e-01,6.497922681095076314e-01,5.253210238115207237e-02,5.512788988858347700e-02
9.368732173123222040e-01,7.371986227689439897e-01,1.099980755772403535e-01,1.123805526915830216e-01
1.535933738065749843e+00,5.704945068425051335e-01,1.555911163533137131e-01,1.528786645582736747e-01
1.523712131976858286e+00,7.517008348178488841e-01,2.105653696460981494e-01,2.201187558802986666e-01
5.365209769963588116e-01,7.363549477337701932e-01,5.881264428484393736e-02,6.314407737325711256e-02
9.850658236533811341e-01,9.875013900025038094e-01,1.589897848329662744e-01,1.636670862092427792e-01
1.785634437595850388e+00,5.851266725211627939e-01,1.943544757274477397e-01,1.946412936838604335e-01
1.479121115700351874e+00,1.138886580230404011e+00,3.388416639221491500e-01,3.394633449056548291e-01
1.428770700683666295e+00,6.425780007308342645e-01,1.616598993220095815e-01,1.665053462586479904e-01
1.960659862206590054e+00,7.638598395638115379e-01,3.058468787112409992e-01,2.988554708068866250e-01
9.930151369674271589e-01,1.125171430003362394e+00,1.861875426521412136e-01,1.821360473455087559e-01
6.248576041757496480e-01,1.181527669100024713e+00,1.051022699763811269e-01,1.055296098966453378e-01
1.430041379152134695e+00,1.179845478061069430e+00,3.371083198086912702e-01,3.297675344792564411e-01
1.460200304561284135e+00,1.017004654531530328e+00,2.871670677803527805e-01,2.953805999409745975e-01
1.322136394248894176e+00,1.038942320754749460e+00,2.550214477434671889e-01,2.518958810213162147e-01
1.931602390923148560e+00,7.690365266025407376e-01,3.019585087322338990e-01,2.998042649936993320e-01
1.520729828189920863e+00,1.028828877945139997e+00,3.095297072799553795e-01,3.111484033050294085e-01
6.017029607608681552e-01,5.770399103328023305e-01,5.507262179666341101e-02,6.261636601335185404e-02
1.471459493354226655e+00,9.353452077661151831e-01,2.613719088851368388e-01,2.611560327105635348e-01
5.997308369100382563e-01,6.479605380390501823e-01,5.981796037784050529e-02,5.597567254643689982e-02
1.355648257991467487e+00,7.880223801083625634e-01,1.898178283632233343e-01,1.851470727035040009e-01
1.253998889718383136e+00,5.797030473261886030e-01,1.231349475844800839e-01,1.242979806751028093e-01
5.043309488007872154e-01,5.186012362208073379e-01,4.366278084546596633e-02,4.076242870868474616e-02
7.947763495005016887e-01,6.088526484431866503e-01,7.638558892161775860e-02,8.825953567734780292e-02
1.127815925394982877e+00,8.086952367504909311e-01,1.529749158873384973e-01,1.592707309184769882e-01
9.790528342131847861e-01,1.034089448908431574e+00,1.659292746670464613e-01,1.500842721530512014e-01
6.993825813343896858e-01,6.658610049755695481e-01,7.175445822786391536e-02,6.710559448406955285e-02
1.425250747327088785e+00,5.817057779009449092e-01,1.446495361429363802e-01,1.464157649406341299e-01
1.914858076592576008e+00,5.493490908361808867e-01,1.980033581945353227e-01,2.095774675549073041e-01
5.586564264420514903e-01,8.175524157669747938e-01,6.654365018571715973e-02,5.644663854978432260e-02
1.655963140037328474e+00,7.809976625528037841e-01,2.474036558977131539e-01,2.451888529120823390e-01
1.029508533601137810e+00,8.521316643282903502e-01,1.436751962913868086e-01,1.497011013616304509e-01
9.073954163719463173e-01,8.893020218575963254e-01,1.276389373915772785e-01,1.241713956293239440e-01
1.690719248523225637e+00,6.978066603872401519e-01,2.221559575430180900e-01,2.225129533575056495e-01
1.897537300943122229e+00,6.776526092754279196e-01,2.512450259975866351e-01,2.487425831755028238e-01
1.972403655369691533e+00,1.183264171542556031e+00,5.592149061571212165e-01,5.625727044390288478e-01
1.899722680661907193e+00,5.242431163882482759e-01,1.857150571301306174e-01,1.802189389514077533e-01
6.868619290982126424e-01,9.468359850238106112e-01,9.584390223398833730e-02,9.595877935328252228e-02
5.169408621323823283e-01,6.352587932587089314e-01,5.098459430818344518e-02,4.370896968892838685e-02
1.621340405915720151e+00,1.007740142294179631e+00,3.315640414077297704e-01,3.364495368570649680e-01
1.646085348683079763e+00,7.892453599816739995e-01,2.485193696762366400e-01,2.515457677302324613e-01
7.235016783289500708e-01,1.049143495810447968e+00,1.128772674184174013e-01,1.126951204541349755e-01
1.359052223732246434e+00,1.177418200571696660e+00,3.111992932581414406e-01,3.113842186110424293e-01
1.466139700938519752e+00,7.638007056464980460e-01,2.035829013097443796e-01,2.037197645891673237e-01
1.073671114250506431e+00,7.879822640049333193e-01,1.395849701380614261e-01,1.377382935242622009e-01
7.536160494814987398e-01,1.119309600981172270e+00,1.270687247042014134e-01,1.278537740007301693e-01
1.009849948330577174e+00,1.029984412767859014e+00,1.723592393417134883e-01,1.741936015657407355e-01
9.224246433939180534e-01,1.176810507728054400e+00,1.766845527499666668e-01,1.763405434839994401e-01
5.115186815339188842e-01,8.025108949504899947e-01,5.971986817174397555e-02,5.674712421918411132e-02
9.135683389593942660e-01,1.103992898417062385e+00,1.622824214557155864e-01,1.602496324009944906e-01
8.729538803396492685e-01,1.184047358872620137e+00,1.647208393090428824e-01,1.624282348864925785e-01
1.513457227765818036e+00,9.076025711681613428e-01,2.621671278578267539e-01,2.644379927620422177e-01
1.456058745487243122e+00,5.821122954070936384e-01,1.486868852423762211e-01,1.494593653806432776e-01
1.513437200007002881e+00,6.846235450525375299e-01,1.871628066136224178e-01,1.970277182565032814e-01
9.394719092130949800e-01,8.462528955666530628e-01,1.267853011220183290e-01,1.259191125125446453e-01
1.391860673534909054e+00,8.145885114597124499e-01,2.044869494679223965e-01,2.048641522731217968e-01
6.806584898794285632e-01,8.498632980296819683e-01,8.589633586035869128e-02,8.275016853143331297e-02
1.646799120181284160e+00,9.739021874495510378e-01,3.245588930424698204e-01,3.250648847392418328e-01
1.909914235108556291e+00,6.914175539078284416e-01,2.598880567049223211e-01,2.576646934994960003e-01
1.647628912335277196e+00,8.441536959219042568e-01,2.705140656789487563e-01,2.662183446311975343e-01
1.597057353722700190e+00,5.060939222682194760e-01,1.435427044599734414e-01,1.443504875397653708e-01
1.357656433102264915e+00,1.010143711100930819e+00,2.559664986130564257e-01,2.639229243001702252e-01
1.643807076330329409e+00,9.096232748546149161e-01,2.963604814730990133e-01,2.920335744708755232e-01
1.196209038667050084e+00,6.390797626043502877e-01,1.284725006005310866e-01,1.252156911959600993e-01
8.863626538196854865e-01,1.078090351326122409e+00,1.517185973336616367e-01,1.515203069712030837e-01
1.667983799616775009e+00,8.826803334547762558e-01,2.913293550499500562e-01,2.925962383146572532e-01
1.275508955513523723e+00,9.337187457266538093e-01,2.128322130949157620e-01,2.193323359472666156e-01
1.887743148322791109e+00,6.847572840856432919e-01,2.526697252223936707e-01,2.494274038576693719e-01
1.380060624405203829e+00,9.404255510272748753e-01,2.399898888383832640e-01,2.392858767375933837e-01
1.300991799500865520e+00,5.868907986573308477e-01,1.304218527653394355e-01,1.264292742812259673e-01
5.582060048320087731e-01,7.593581022434346961e-01,6.273512105201006772e-02,5.833425911219168591e-02
8.317108014426620732e-01,6.763716604759242301e-01,8.814043447240731133e-02,8.574295126809619583e-02
1.577992098279899391e+00,1.173170474690092835e+00,3.891965022392686602e-01,3.835767959314957398e-01
1.158321471148437087e+00,1.116312798524149441e+00,2.298110910854649913e-01,2.319949175437138467e-01
1.888558471420374918e+00,9.782962728252284634e-01,4.013881380788573705e-01,4.065890324285343915e-01
1.422780288716667618e+00,6.273932745637238462e-01,1.566257145782169735e-01,1.539739072131654229e-01
8.958736504366191511e-01,6.090847404509651675e-01,8.720110703210137704e-02,8.360931631794517316e-02
8.676402320761515963e-01,7.162407730837945241e-01,9.760023829863657963e-02,1.041302668110917345e-01
9.372966886945044429e-01,6.462102075116691324e-01,9.697212571741868625e-02,9.580419160761201314e-02
8.256529051918288786e-01,6.546567865633685646e-01,8.488435751745976310e-02,9.221140921520207256e-02
1.297418637063607605e+00,8.687925887024056104e-01,2.001996817947864216e-01,1.856204459110651628e-01
6.269102172787512917e-01,9.236218479888654853e-01,8.399932374714119687e-02,8.306005268067868930e-02
1.367613757790403062e+00,8.881179965629477646e-01,2.210908454402563117e-01,2.158868540587477736e-01
1.143452227706384772e+00,1.074736315925874486e+00,2.155275859651359371e-01,2.127403616998702340e-01
1.818251472706911676e+00,7.640355639181841685e-01,2.746936436470235332e-01,2.786043898699716026e-01
1.836120319592645211e+00,5.305182438396550682e-01,1.801703770198595789e-01,1.854540027451262729e-01
9.457285919056729329e-01,6.510496668915626284e-01,9.868100830355627795e-02,9.768651416108953267e-02
7.862010016268695667e-01,6.886649359615135690e-01,8.403345570628399652e-02,8.858800824961506060e-02
1.132974913324264365e+00,5.474132257011056213e-01,1.031595991229060649e-01,9.742893620600577564e-02
1.259492262086604475e+00,5.377020327009691680e-01,1.147328090652258714e-01,1.159589006219570589e-01
1.566467487865990549e+00,5.419763267104907856e-01,1.508456169886514819e-01,1.499408853158114563e-01
1.956087621076615379e+00,5.774202326639568117e-01,2.158835010809881383e-01,2.072468973940729819e-01
1.842470853040186762e+00,8.519205389075660273e-01,3.218097081335458132e-01,3.261879936779715217e-01
1.095349652367055171e+00,8.053125788540727026e-01,1.465944996654863774e-01,1.431015634845617945e-01
1.323620621133230646e+00,1.106844822409744911e+00,2.764727996193832027e-01,2.785051863740010125e-01
1.371709517770028919e+00,1.018531212089617277e+00,2.625149802578667368e-01,2.585582621464156405e-01
1.818661390502476882e+00,7.489407018616978107e-01,2.680000496819511246e-01,2.687480792139500529e-01
6.583381330752470229e-01,5.755189027197868956e-01,6.002062170902786042e-02,6.296176753569593387e-02
1.723596587593358764e+00,9.000941538598279390e-01,3.134015719496631158e-01,3.132637243689614936e-01
8.938731501348030628e-01,1.173401542351155680e+00,1.685309700022991908e-01,1.660225517742051904e-01
6.612501611516841127e-01,7.569646656983886057e-01,7.514776880625996525e-02,7.805443339299508732e-02
1.970237280351057718e+00,1.175052725671831055e+00,5.528035239752284724e-01,5.537456704853609413e-01
1.020947554211549813e+00,8.180381250442820829e-01,1.361169647860600573e-01,1.339032968022834669e-01
1.621768495750308903e+00,6.796576102525826446e-01,2.035399613374826999e-01,2.036491798163830580e-01
1.045132235267666188e+00,9.371758716224666275e-01,1.625387794909077810e-01,1.620243481129634566e-01
9.360164247568781848e-01,1.088877438534773923e+00,1.652404365587510637e-01,1.634345805927058803e-01
1.314981597827860060e+00,5.711104331060710138e-01,1.284605838378372611e-01,1.328690127047259528e-01
8.494200634106294778e-01,1.139288212003294110e+00,1.520449165960101878e-01,1.606393885466017857e-01
8.666362246889171006e-01,7.758609834899619084e-01,1.051885857409983888e-01,1.025408542327836264e-01
5.762931444694621153e-01,7.760499681224900526e-01,6.601328431712306932e-02,6.533112879491834168e-02
1.571920340141301331e+00,9.867523260588345613e-01,3.080771232209399413e-01,3.032902019511917735e-01
1.882033553809233872e+00,1.075610897047005965e+00,4.546412300201528311e-01,4.479003692800909153e-01
5.074087057490251906e-01,5.778104671600997611e-01,4.702455671785966268e-02,5.261009236261671856e-02
9.325149589376537929e-01,8.016617104163739072e-01,1.188741140399831864e-01,1.154368006581035500e-01
1.804712135275737372e+00,1.014922330299595998e+00,3.936214122446691221e-01,3.952375069798936269e-01
1.401441662951790956e+00,8.167377739936432235e-01,2.070630495587691411e-01,2.002090942164572729e-01
6.928585470192463180e-01,1.182817858678514966e+00,1.203380413151952655e-01,1.170648518563663643e-01
8.605930237587100518e-01,9.517857472788807671e-01,1.278706214444212397e-01,1.301560355832220295e-01
8.111714030495578154e-01,6.010109901698336143e-01,7.723110988234718755e-02,7.952376753566803291e-02
5.507713718308906437e-01,5.750935515005858312e-01,5.053147122540634778e-02,5.162194532076411907e-02
6.928938219780390595e-01,8.004130488523386600e-01,8.313835936514397951e-02,8.509905257537560275e-02
6.906353814426637872e-01,8.980401677363121227e-01,9.186664375338252087e-02,9.287206115941953888e-02
1.255696464052526551e+00,8.132427318345845091e-01,1.774824879195023020e-01,1.824154593270081171e-01
1.652370875038507991e+00,1.091819546374509731e+00,3.794428093816471503e-01,3.878533877758968962e-01
1.278660305177910628e+00,9.285696194706878348e-01,2.121730373518575241e-01,2.149104033473106523e-01
1.484359395652016467e+00,1.151809909933511289e+00,3.457544302527019164e-01,3.451151080995273901e-01
1.825570383396893481e+00,1.146760388276903520e+00,4.735832663181286373e-01,4.683653060562713577e-01
1.671236850609788327e+00,8.749787601632859069e-01,2.889122889421407159e-01,2.864002938940944931e-01
6.496389841658478659e-01,7.751199384443643314e-01,7.517446255068559180e-02,7.347339704243209535e-02
5.402779021287000827e-01,6.265120708996838594e-01,5.266561486443328832e-02,5.978064411967330682e-02
1.894774499266699497e+00,9.917143658465360501e-01,4.109549052677856085e-01,4.031347318375732569e-01
8.911684206838559330e-01,9.402172010059213214e-01,1.321045145171093060e-01,1.280379623562685198e-01
1.794872131072801524e+00,8.706349267798476621e-01,3.185674726978209303e-01,3.133291531786605022e-01
7.617416151900068266e-01,1.139977588094654548e+00,1.313555921161746187e-01,1.355957707623622055e-01
1.818995369313530563e+00,7.817736054620839647e-01,2.829194956239670655e-01,2.793505513188182521e-01
1.160477515973061369e+00,8.507679232558117421e-01,1.679895800196594957e-01,1.587170192399644797e-01
5.433688926755926296e-01,8.617199683804939170e-01,6.733745115371243817e-02,5.696533727505952160e-02
1.983547599304307463e+00,7.215426095638275417e-01,2.891313336975986359e-01,2.905606137335922101e-01
6.753072779520257196e-01,8.099569100987524806e-01,8.156762268484368805e-02,7.328610639964781848e-02
5.354627130854929806e-01,8.084463739458926934e-01,6.302411294638693429e-02,6.839505243334668971e-02
1.701293640863167367e+00,8.867005222291509670e-01,3.015916019790092495e-01,3.067709318368990190e-01
9.891748950596626067e-01,8.106697979798757059e-01,1.295044708695271274e-01,1.236938332254192280e-01
5.475393800205903272e-01,7.399828286037744007e-01,6.027880045423439359e-02,5.843175729477224911e-02
5.182078511938377208e-01,6.382437709799188008e-01,5.126892231943943473e-02,5.121738730950542440e-02
1.110634313889117042e+00,1.099995350844384268e+00,2.125343856596038639e-01,2.049012718059483595e-01
6.580637811797735992e-01,8.611148147222777993e-01,8.355362343430319805e-02,7.720736095753791273e-02
1.028254087517404436e+00,1.100578170605822859e+00,1.906339720102210866e-01,1.872813337559800784e-01
1.529752962131602612e+00,1.164452085876941823e+00,3.673347503605313702e-01,3.669559902052537681e-01
1.926453451329389610e+00,7.055157889903154178e-01,2.697249456637639820e-01,2.708952372644501949e-01
9.402282274635390680e-01,9.199392716402262637e-01,1.384534146861909343e-01,1.288589537069504132e-01
1.363321308866076276e+00,1.163156759103388449e+00,3.078082200978214944e-01,3.087948330973213085e-01
1.556128313187459256e+00,6.426310118709960273e-01,1.806397731230128811e-01,1.798474560227434904e-01
1.691472498948465741e+00,6.843666287955048055e-01,2.171997376179767569e-01,2.156544231179880200e-01
1.240432997718555974e+00,8.966094071310258817e-01,1.952191185365218518e-01,1.926916070086198141e-01
1.686738411027992601e+00,5.669218822528232504e-01,1.741042759180735089e-01,1.790164020138907131e-01
1.192632260148726697e+00,5.667113328416208962e-01,1.133325013793115288e-01,1.209145334302546837e-01
1.614813414787088952e+00,5.814329259162900332e-01,1.693466260225949815e-01,1.668285713926895564e-01
1.451703715889805846e+00,1.159071712400907117e+00,3.369969337686230526e-01,3.359131141376756058e-01
1.196888844546428965e+00,1.145980549463245790e+00,2.488949080627202992e-01,2.407255694406647273e-01
1.805564938823892795e+00,1.177063652275377681e+00,4.825201844301542642e-01,4.802717392008717390e-01
9.688967259528366016e-01,7.877069267643139749e-01,1.225015347849198744e-01,1.257042965024947889e-01
1.038974029862391069e+00,5.969764767191797494e-01,1.013921333519880591e-01,1.006543173873353514e-01
1.224123013018471706e+00,9.684179198607820727e-01,2.097689698474671238e-01,2.113240512134224591e-01
5.918375540213328678e-01,7.620244829942093290e-01,6.694406843942757313e-02,6.617363467185066739e-02
1.387479831935425789e+00,8.151957884734801763e-01,2.037826612852228492e-01,2.040639666538184571e-01
5.363066443684124662e-01,5.923115480567339164e-01,5.030174166547771858e-02,5.343375407042512404e-02
1.799503009717044133e+00,5.900524160845914690e-01,1.982561032826737069e-01,2.018953960726665164e-01
1.022739933043013583e+00,6.128981351969222668e-01,1.020879391514031009e-01,9.218223963169772106e-02
1.832281557781549886e+00,1.116284510983596157e+00,4.589296596845574561e-01,4.576944590429084525e-01
7.240711463974494055e-01,1.016359158604399404e+00,1.095105746280910786e-01,9.482854056202055792e-02
1.574372439445534955e+00,9.753437481820432797e-01,3.041964861241304718e-01,3.041426610498383365e-01
1.378270243072451828e+00,8.165871479811636080e-01,2.023345084386871662e-01,1.994955556312120737e-01
1.350208248676207923e+00,1.039051966821127770e+00,2.629918505072161850e-01,2.599269990559613386e-01
1.859817286496035171e+00,7.403723892244122862e-01,2.726486037452505173e-01,2.803522535703660834e-01
6.301363832715280999e-01,5.872638299741402834e-01,5.835755074978858647e-02,6.006503345200428501e-02
1.876614120248207840e+00,7.804091386896727656e-01,2.951810386820573062e-01,3.007630288939637797e-01
9.207453862086413254e-01,9.898189029103847680e-01,1.456017929403651823e-01,1.486721270951870955e-01
8.807374322134119415e-01,9.806664377790330622e-01,1.359503264196824102e-01,1.443227223835517603e-01
1.527035571794075119e+00,1.189580261322830790e+00,3.768818867418630703e-01,3.756113886894432707e-01
1.119782991906891567e+00,9.335719594063962568e-01,1.777056915874257459e-01,1.764002111910584480e-01
7.011433510008244774e-01,5.569687577917256105e-01,6.232537333404840341e-02,6.183427901653242714e-02
1.337051530628968532e+00,8.021080610910806818e-01,1.901436934538728862e-01,2.023552049444527767e-01
1.813950892965938921e+00,1.097305582342199104e+00,4.412514934686338486e-01,4.390482581142243212e-01
5.132623499994355409e-01,1.111327623558224120e+00,7.793364012055208068e-02,7.804695050217799746e-02
1.103651181350292942e+00,1.153330427030306637e+00,2.228723909872856734e-01,2.297274230744710544e-01
7.687330369526736984e-01,5.938115648341747432e-01,7.216434480336048063e-02,7.676609826980070050e-02
1.562952802845028799e+00,9.796405064703173071e-01,3.026482023653832565e-01,3.001587259114328887e-01
1.680654741168464916e+00,9.130079738230947317e-01,3.076077334414273889e-01,3.163197714453303555e-01
7.124038952478934927e-01,6.928825261559170556e-01,7.569531490952298436e-02,7.809269827860258750e-02
1.766752574651073049e+00,6.178781540250060100e-01,2.041577473045810831e-01,2.113891100246876598e-01
9.684177662413557819e-01,6.026530597356672958e-01,9.432720391717308583e-02,9.735326956326555148e-02
1.624800470327430357e+00,8.553989541301938448e-01,2.695934232942212572e-01,2.734816372114834415e-01
6.931997391209501203e-01,1.063852198548119077e+00,1.083582742265421645e-01,1.046457051087460732e-01
1.210105086817521824e+00,1.120899896318863442e+00,2.461364791390094897e-01,2.532278200244612032e-01
1.473858561942674061e+00,1.125923246279254553e+00,3.320031190820049161e-01,3.284982760404231428e-01
1.242509980102143086e+00,1.130917397060272833e+00,2.586950621162530384e-01,2.590794442181134083e-01
1.533907501412273611e+00,6.585938046533037493e-01,1.822698996344342126e-01,1.877060973693716883e-01
1.662927785124468372e+00,1.057486750660900254e+00,3.671380525209766432e-01,3.654410398634434509e-01
1.892584147355978796e+00,1.198638296806223025e+00,5.331476912305825877e-01,5.337446834987916722e-01
1.473595370061241416e+00,7.436002914241418571e-01,1.986727049529584399e-01,1.987141622442466227e-01
7.639252528291555766e-01,8.384685439425130227e-01,9.727514599853369359e-02,9.805883607339153929e-02
1.652169060411535328e+00,6.713329166308305007e-01,2.056922357494889442e-01,2.086438414826680687e-01
1.135614990981335559e+00,7.830990115299728549e-01,1.490720952166132152e-01,1.415815403690326713e-01
1.547889000847701757e+00,9.403100430082935723e-01,2.831714983162851862e-01,2.805507301084821381e-01
1.533800344716316211e+00,5.611508336181598722e-01,1.525535508010735508e-01,1.628808085587713506e-01
1.830936833789852169e+00,1.129924213946164713e+00,4.661489434145055233e-01,4.563805834499027325e-01
1.383905723660105114e+00,8.474804404784460621e-01,2.125730099744199686e-01,2.093884195953323035e-01
8.442111805818333092e-01,5.095672834503777171e-01,7.009949402156984144e-02,7.409179473958588114e-02
1.109371661231218997e+00,6.543869866853138095e-01,1.199950749301203629e-01,1.107899571348764656e-01
1.430929390607626583e+00,1.139441111655361105e+00,3.224464128879206415e-01,3.181375481641092184e-01
1.356216027225522813e+00,1.086463419457284418e+00,2.799686137596056890e-01,2.759508197145325026e-01
7.904406774647235734e-01,1.157340887256253836e+00,1.402460044684400720e-01,1.480824439858440811e-01
1.736048325143823456e+00,8.566562517615807781e-01,2.971777370099173421e-01,2.928342332911662016e-01
1.369186657179855882e+00,9.988519891380203131e-01,2.555400323289408471e-01,2.587003044269628460e-01
1.365202068986943074e+00,6.456555925830748111e-01,1.532999057880513882e-01,1.501505401769055725e-01
8.076473686819081177e-01,7.444080178805514425e-01,9.301061649377183327e-02,9.306287306612183452e-02
1.237433295324404936e+00,9.281026704795283244e-01,2.025629535055626929e-01,1.968984970552675740e-01
9.030446814292094615e-01,1.141890853518205962e+00,1.658150489775328529e-01,1.584590142929028223e-01
1.002976500573228291e+00,7.215567725487894712e-01,1.170309770669617222e-01,1.146886388109791266e-01
1.012831547701360080e+00,5.621675456667158954e-01,9.304958945471185350e-02,8.616871007091438106e-02
1.408542541190455299e+00,6.968344973290502287e-01,1.736735788729350805e-01,1.727913385453768713e-01
1.059181045547301192e+00,5.636471855189479907e-01,9.815860616035995689e-02,9.874999376078054392e-02
