E,P
1.446289257851570249e+08,2.484682927688178222e-01
1.446689337867573500e+08,2.484707345391662103e-01
1.447089417883576751e+08,2.484731724288905819e-01
1.447489497899580002e+08,2.484756064441203116e-01
1.447889577915583253e+08,2.484780365909751987e-01
1.448289657931586504e+08,2.484804628755654665e-01
1.448689737947589457e+08,2.484828853039919017e-01
1.449089817963592708e+08,2.484853038823456595e-01
1.449489897979595959e+08,2.484877186167084862e-01
1.449889977995599210e+08,2.484901295131525523e-01
1.450290058011602461e+08,2.484925365777406470e-01
1.450690138027605712e+08,2.484949398165260392e-01
1.451090218043608665e+08,2.484973392355525612e-01
1.451490298059611917e+08,2.484997348408546636e-01
1.451890378075615168e+08,2.485021266384572769e-01
1.452290458091618419e+08,2.485045146343760336e-01
1.452690538107621670e+08,2.485068988346171570e-01
1.453090618123624921e+08,2.485092792451774335e-01
1.453490698139627874e+08,2.485116558720443791e-01
1.453890778155631125e+08,2.485140287211961008e-01
1.454290858171634376e+08,2.485163977986014072e-01
1.454690938187637627e+08,2.485187631102197814e-01
1.455091018203640878e+08,2.485211246620013803e-01
1.455491098219643831e+08,2.485234824598871461e-01
1.455891178235647082e+08,2.485258365098086952e-01
1.456291258251650333e+08,2.485281868176883457e-01
1.456691338267653584e+08,2.485305333894392288e-01
1.457091418283656836e+08,2.485328762309652606e-01
1.457491498299660087e+08,2.485352153481610593e-01
1.457891578315663040e+08,2.485375507469121392e-01
1.458291658331666291e+08,2.485398824330947443e-01
1.458691738347669542e+08,2.485422104125759590e-01
1.459091818363672793e+08,2.485445346912137643e-01
1.459491898379676044e+08,2.485468552748569260e-01
1.459891978395679295e+08,2.485491721693451062e-01
1.460292058411682248e+08,2.485514853805088353e-01
1.460692138427685499e+08,2.485537949141695679e-01
1.461092218443688750e+08,2.485561007761395991e-01
1.461492298459692001e+08,2.485584029722222588e-01
1.461892378475695252e+08,2.485607015082116622e-01
1.462292458491698503e+08,2.485629963898930428e-01
1.462692538507701457e+08,2.485652876230424468e-01
1.463092618523704708e+08,2.485675752134270111e-01
1.463492698539707959e+08,2.485698591668047963e-01
1.463892778555711210e+08,2.485721394889248981e-01
1.464292858571714461e+08,2.485744161855273915e-01
1.464692938587717712e+08,2.485766892623434421e-01
1.465093018603720665e+08,2.485789587250951949e-01
1.465493098619723916e+08,2.485812245794959408e-01
1.465893178635727167e+08,2.485834868312499779e-01
1.466293258651730418e+08,2.485857454860526949e-01
1.466693338667733669e+08,2.485880005495905987e-01
1.467093418683736920e+08,2.485902520275413141e-01
1.467493498699739873e+08,2.485924999255735846e-01
1.467893578715743124e+08,2.485947442493472714e-01
1.468293658731746376e+08,2.485969850045134377e-01
1.468693738747749627e+08,2.485992221967142923e-01
1.469093818763752878e+08,2.486014558315832179e-01
1.469493898779756129e+08,2.486036859147447986e-01
1.469893978795759082e+08,2.486059124518148200e-01
1.470294058811762333e+08,2.486081354484002970e-01
1.470694138827765584e+08,2.486103549100995014e-01
1.471094218843768835e+08,2.486125708425019065e-01
1.471494298859772086e+08,2.486147832511882705e-01
1.471894378875775337e+08,2.486169921417306361e-01
1.472294458891778290e+08,2.486191975196923309e-01
1.472694538907781541e+08,2.486213993906279951e-01
1.473094618923784792e+08,2.486235977600835534e-01
1.473494698939788043e+08,2.486257926335962709e-01
1.473894778955791295e+08,2.486279840166947530e-01
1.474294858971794546e+08,2.486301719148989731e-01
1.474694938987797499e+08,2.486323563337203002e-01
1.475095019003800750e+08,2.486345372786613883e-01
1.475495099019804001e+08,2.486367147552163981e-01
1.475895179035807252e+08,2.486388887688708305e-01
1.476295259051810503e+08,2.486410593251016377e-01
1.476695339067813754e+08,2.486432264293771677e-01
1.477095419083816707e+08,2.486453900871572475e-01
1.477495499099819958e+08,2.486475503038931834e-01
1.477895579115823209e+08,2.486497070850276769e-01
1.478295659131826460e+08,2.486518604359950202e-01
1.478695739147829711e+08,2.486540103622209286e-01
1.479095819163832963e+08,2.486561568691226520e-01
1.479495899179835916e+08,2.486582999621089474e-01
1.479895979195839167e+08,2.486604396465801892e-01
1.480296059211842418e+08,2.486625759279281755e-01
1.480696139227845669e+08,2.486647088115363502e-01
1.481096219243848920e+08,2.486668383027797469e-01
1.481496299259851873e+08,2.486689644070249616e-01
1.481896379275855124e+08,2.486710871296301528e-01
1.482296459291858375e+08,2.486732064759451799e-01
1.482696539307861626e+08,2.486753224513114369e-01
1.483096619323864877e+08,2.486774350610620465e-01
1.483496699339868128e+08,2.486795443105217496e-01
1.483896779355871081e+08,2.486816502050069044e-01
1.484296859371874332e+08,2.486837527498256539e-01
1.484696939387877584e+08,2.486858519502777032e-01
1.485097019403880835e+08,2.486879478116545972e-01
1.485497099419884086e+08,2.486900403392394987e-01
1.485897179435887337e+08,2.486921295383073272e-01
1.486297259451890290e+08,2.486942154141247863e-01
1.486697339467893541e+08,2.486962979719502809e-01
1.487097419483896792e+08,2.486983772170340279e-01
1.487497499499900043e+08,2.487004531546179731e-01
1.487897579515903294e+08,2.487025257899358743e-01
1.488297659531906545e+08,2.487045951282133571e-01
1.488697739547909498e+08,2.487066611746677480e-01
1.489097819563912749e+08,2.487087239345083245e-01
1.489497899579916000e+08,2.487107834129361483e-01
1.489897979595919251e+08,2.487128396151441212e-01
1.490298059611922503e+08,2.487148925463170401e-01
1.490698139627925754e+08,2.487169422116315975e-01
1.491098219643928707e+08,2.487189886162563257e-01
1.491498299659931958e+08,2.487210317653517355e-01
1.491898379675935209e+08,2.487230716640701778e-01
1.492298459691938460e+08,2.487251083175559818e-01
1.492698539707941711e+08,2.487271417309454558e-01
1.493098619723944962e+08,2.487291719093667475e-01
1.493498699739947915e+08,2.487311988579400945e-01
1.493898779755951166e+08,2.487332225817776299e-01
1.494298859771954417e+08,2.487352430859835484e-01
1.494698939787957668e+08,2.487372603756539957e-01
1.495099019803960919e+08,2.487392744558771240e-01
1.495499099819964170e+08,2.487412853317331751e-01
1.495899179835967124e+08,2.487432930082943972e-01
1.496299259851970375e+08,2.487452974906251002e-01
1.496699339867973626e+08,2.487472987837816285e-01
1.497099419883976877e+08,2.487492968928124437e-01
1.497499499899980128e+08,2.487512918227580694e-01
1.497899579915983379e+08,2.487532835786511742e-01
1.498299659931986332e+08,2.487552721655164611e-01
1.498699739947989583e+08,2.487572575883708614e-01
1.499099819963992834e+08,2.487592398522233683e-01
1.499499899979996085e+08,2.487612189620751479e-01
1.499899979995999336e+08,2.487631949229195116e-01
1.500300060012002587e+08,2.487651677397419991e-01
1.500700140028005540e+08,2.487671374175202954e-01
1.501100220044008791e+08,2.487691039612242860e-01
1.501500300060012043e+08,2.487710673758160851e-01
1.501900380076015294e+08,2.487730276662499795e-01
1.502300460092018545e+08,2.487749848374725403e-01
1.502700540108021796e+08,2.487769388944225946e-01
1.503100620124024749e+08,2.487788898420311701e-01
1.503500700140028000e+08,2.487808376852216341e-01
1.503900780156031251e+08,2.487827824289095824e-01
1.504300860172034502e+08,2.487847240780028946e-01
1.504700940188037753e+08,2.487866626374018453e-01
1.505101020204041004e+08,2.487885981119989098e-01
1.505501100220043957e+08,2.487905305066789585e-01
1.505901180236047208e+08,2.487924598263192011e-01
1.506301260252050459e+08,2.487943860757892145e-01
1.506701340268053710e+08,2.487963092599508597e-01
1.507101420284056962e+08,2.487982293836585035e-01
1.507501500300059915e+08,2.488001464517587691e-01
1.507901580316063166e+08,2.488020604690907578e-01
1.508301660332066417e+08,2.488039714404859659e-01
1.508701740348069668e+08,2.488058793707683125e-01
1.509101820364072919e+08,2.488077842647541393e-01
1.509501900380076170e+08,2.488096861272522387e-01
1.509901980396079123e+08,2.488115849630638809e-01
1.510302060412082374e+08,2.488134807769828150e-01
1.510702140428085625e+08,2.488153735737951844e-01
1.511102220444088876e+08,2.488172633582797222e-01
1.511502300460092127e+08,2.488191501352076396e-01
1.511902380476095378e+08,2.488210339093426260e-01
1.512302460492098331e+08,2.488229146854409601e-01
1.512702540508101583e+08,2.488247924682514267e-01
1.513102620524104834e+08,2.488266672625153164e-01
1.513502700540108085e+08,2.488285390729665647e-01
1.513902780556111336e+08,2.488304079043316130e-01
1.514302860572114587e+08,2.488322737613295477e-01
1.514702940588117540e+08,2.488341366486719886e-01
1.515103020604120791e+08,2.488359965710632282e-01
1.515503100620124042e+08,2.488378535332000929e-01
1.515903180636127293e+08,2.488397075397721370e-01
1.516303260652130544e+08,2.488415585954614484e-01
1.516703340668133795e+08,2.488434067049428988e-01
1.517103420684136748e+08,2.488452518728838936e-01
1.517503500700139999e+08,2.488470941039445938e-01
1.517903580716143250e+08,2.488489334027778332e-01
1.518303660732146502e+08,2.488507697740291180e-01
1.518703740748149753e+08,2.488526032223366824e-01
1.519103820764153004e+08,2.488544337523314887e-01
1.519503900780155957e+08,2.488562613686371994e-01
1.519903980796159208e+08,2.488580860758702884e-01
1.520304060812162459e+08,2.488599078786398744e-01
1.520704140828165710e+08,2.488617267815479428e-01
1.521104220844168961e+08,2.488635427891892071e-01
1.521504300860172212e+08,2.488653559061511922e-01
1.521904380876175165e+08,2.488671661370141508e-01
1.522304460892178416e+08,2.488689734863512582e-01
1.522704540908181667e+08,2.488707779587284175e-01
1.523104620924184918e+08,2.488725795587043987e-01
1.523504700940188169e+08,2.488743782908308388e-01
1.523904780956191421e+08,2.488761741596521859e-01
1.524304860972194374e+08,2.488779671697057549e-01
1.524704940988197625e+08,2.488797573255217832e-01
1.525105021004200876e+08,2.488815446316233193e-01
1.525505101020204127e+08,2.488833290925263897e-01
1.525905181036207378e+08,2.488851107127398876e-01
1.526305261052210629e+08,2.488868894967656287e-01
1.526705341068213582e+08,2.488886654490983230e-01
1.527105421084216833e+08,2.488904385742257142e-01
1.527505501100220084e+08,2.488922088766284124e-01
1.527905581116223335e+08,2.488939763607800337e-01
1.528305661132226586e+08,2.488957410311471719e-01
1.528705741148229837e+08,2.488975028921893429e-01
1.529105821164232790e+08,2.488992619483591517e-01
1.529505901180236042e+08,2.489010182041021257e-01
1.529905981196239293e+08,2.489027716638568533e-01
1.530306061212242544e+08,2.489045223320549838e-01
1.530706141228245795e+08,2.489062702131211169e-01
1.531106221244249046e+08,2.489080153114729688e-01
1.531506301260251999e+08,2.489097576315212890e-01
1.531906381276255250e+08,2.489114971776699436e-01
1.532306461292258501e+08,2.489132339543157768e-01
1.532706541308261752e+08,2.489149679658488323e-01
1.533106621324265003e+08,2.489166992166522430e-01
1.533506701340267956e+08,2.489184277111021470e-01
1.533906781356271207e+08,2.489201534535679661e-01
1.534306861372274458e+08,2.489218764484120994e-01
1.534706941388277709e+08,2.489235966999902572e-01
1.535107021404280961e+08,2.489253142126511553e-01
1.535507101420284212e+08,2.489270289907367373e-01
1.535907181436287165e+08,2.489287410385821464e-01
1.536307261452290416e+08,2.489304503605156982e-01
1.536707341468293667e+08,2.489321569608588802e-01
1.537107421484296918e+08,2.489338608439264078e-01
1.537507501500300169e+08,2.489355620140262237e-01
1.537907581516303420e+08,2.489372604754594986e-01
1.538307661532306373e+08,2.489389562325206029e-01
1.538707741548309624e+08,2.489406492894972456e-01
1.539107821564312875e+08,2.489423396506702801e-01
1.539507901580316126e+08,2.489440273203139264e-01
1.539907981596319377e+08,2.489457123026956320e-01
1.540308061612322628e+08,2.489473946020761830e-01
1.540708141628325582e+08,2.489490742227096209e-01
1.541108221644328833e+08,2.489507511688433261e-01
1.541508301660332084e+08,2.489524254447179896e-01
1.541908381676335335e+08,2.489540970545676690e-01
1.542308461692338586e+08,2.489557660026196773e-01
1.542708541708341837e+08,2.489574322930948047e-01
1.543108621724344790e+08,2.489590959302070972e-01
1.543508701740348041e+08,2.489607569181640501e-01
1.543908781756351292e+08,2.489624152611664976e-01
1.544308861772354543e+08,2.489640709634086957e-01
1.544708941788357794e+08,2.489657240290782669e-01
1.545109021804361045e+08,2.489673744623563112e-01
1.545509101820363998e+08,2.489690222674173226e-01
1.545909181836367249e+08,2.489706674484291893e-01
1.546309261852370501e+08,2.489723100095533326e-01
1.546709341868373752e+08,2.489739499549445123e-01
1.547109421884377003e+08,2.489755872887510768e-01
1.547509501900380254e+08,2.489772220151147963e-01
1.547909581916383207e+08,2.489788541381708908e-01
1.548309661932386458e+08,2.489804836620481687e-01
1.548709741948389709e+08,2.489821105908688048e-01
1.549109821964392960e+08,2.489837349287486457e-01
1.549509901980396211e+08,2.489853566797969597e-01
1.549909981996399462e+08,2.489869758481166040e-01
1.550310062012402415e+08,2.489885924378039406e-01
1.550710142028405666e+08,2.489902064529489201e-01
1.551110222044408917e+08,2.489918178976350538e-01
1.551510302060412169e+08,2.489934267759394138e-01
1.551910382076415420e+08,2.489950330919326604e-01
1.552310462092418671e+08,2.489966368496790705e-01
1.552710542108421624e+08,2.489982380532365369e-01
1.553110622124424875e+08,2.489998367066564855e-01
1.553510702140428126e+08,2.490014328139840971e-01
1.553910782156431377e+08,2.490030263792580578e-01
1.554310862172434628e+08,2.490046174065108087e-01
1.554710942188437879e+08,2.490062058997683792e-01
1.555111022204440832e+08,2.490077918630504705e-01
1.555511102220444083e+08,2.490093753003704835e-01
1.555911182236447334e+08,2.490109562157355183e-01
1.556311262252450585e+08,2.490125346131462913e-01
1.556711342268453836e+08,2.490141104965973018e-01
1.557111422284457088e+08,2.490156838700767206e-01
1.557511502300460041e+08,2.490172547375664736e-01
1.557911582316463292e+08,2.490188231030421862e-01
1.558311662332466543e+08,2.490203889704732665e-01
1.558711742348469794e+08,2.490219523438228499e-01
1.559111822364473045e+08,2.490235132270478269e-01
1.559511902380475998e+08,2.490250716240988704e-01
1.559911982396479249e+08,2.490266275389204365e-01
1.560312062412482500e+08,2.490281809754507913e-01
1.560712142428485751e+08,2.490297319376219565e-01
1.561112222444489002e+08,2.490312804293597915e-01
1.561512302460492253e+08,2.490328264545839665e-01
1.561912382476495206e+08,2.490343700172080177e-01
1.562312462492498457e+08,2.490359111211392917e-01
1.562712542508501709e+08,2.490374497702789736e-01
1.563112622524504960e+08,2.490389859685221141e-01
1.563512702540508211e+08,2.490405197197576304e-01
1.563912782556511462e+08,2.490420510278683330e-01
1.564312862572514415e+08,2.490435798967308989e-01
1.564712942588517666e+08,2.490451063302159262e-01
1.565113022604520917e+08,2.490466303321879071e-01
1.565513102620524168e+08,2.490481519065052274e-01
1.565913182636527419e+08,2.490496710570202221e-01
1.566313262652530670e+08,2.490511877875791480e-01
1.566713342668533623e+08,2.490527021020222387e-01
1.567113422684536874e+08,2.490542140041836217e-01
1.567513502700540125e+08,2.490557234978914292e-01
1.567913582716543376e+08,2.490572305869677705e-01
1.568313662732546628e+08,2.490587352752287043e-01
1.568713742748549879e+08,2.490602375664843215e-01
1.569113822764552832e+08,2.490617374645386350e-01
1.569513902780556083e+08,2.490632349731897455e-01
1.569913982796559334e+08,2.490647300962297583e-01
1.570314062812562585e+08,2.490662228374447840e-01
1.570714142828565836e+08,2.490677132006149652e-01
1.571114222844569087e+08,2.490692011895145330e-01
1.571514302860572040e+08,2.490706868079117231e-01
1.571914382876575291e+08,2.490721700595688315e-01
1.572314462892578542e+08,2.490736509482422978e-01
1.572714542908581793e+08,2.490751294776825941e-01
1.573114622924585044e+08,2.490766056516342530e-01
1.573514702940588295e+08,2.490780794738360060e-01
1.573914782956591249e+08,2.490795509480205616e-01
1.574314862972594500e+08,2.490810200779148831e-01
1.574714942988597751e+08,2.490824868672399939e-01
1.575115023004601002e+08,2.490839513197110056e-01
1.575515103020604253e+08,2.490854134390373120e-01
1.575915183036607504e+08,2.490868732289223120e-01
1.576315263052610457e+08,2.490883306930636865e-01
1.576715343068613708e+08,2.490897858351532324e-01
1.577115423084616959e+08,2.490912386588769178e-01
1.577515503100620210e+08,2.490926891679149657e-01
1.577915583116623461e+08,2.490941373659417424e-01
1.578315663132626712e+08,2.490955832566258410e-01
1.578715743148629665e+08,2.490970268436300816e-01
1.579115823164632916e+08,2.490984681306114834e-01
1.579515903180636168e+08,2.490999071212213756e-01
1.579915983196639419e+08,2.491013438191052309e-01
1.580316063212642670e+08,2.491027782279028602e-01
1.580716143228645921e+08,2.491042103512483008e-01
1.581116223244648874e+08,2.491056401927698727e-01
1.581516303260652125e+08,2.491070677560901780e-01
1.581916383276655376e+08,2.491084930448261014e-01
1.582316463292658627e+08,2.491099160625888098e-01
1.582716543308661878e+08,2.491113368129838357e-01
1.583116623324665129e+08,2.491127552996109662e-01
1.583516703340668082e+08,2.491141715260643263e-01
1.583916783356671333e+08,2.491155854959324345e-01
1.584316863372674584e+08,2.491169972127980914e-01
1.584716943388677835e+08,2.491184066802384633e-01
1.585117023404681087e+08,2.491198139018250546e-01
1.585517103420684338e+08,2.491212188811238182e-01
1.585917183436687291e+08,2.491226216216949896e-01
1.586317263452690542e+08,2.491240221270932809e-01
1.586717343468693793e+08,2.491254204008676865e-01
1.587117423484697044e+08,2.491268164465617330e-01
1.587517503500700295e+08,2.491282102677132848e-01
1.587917583516703248e+08,2.491296018678546276e-01
1.588317663532706499e+08,2.491309912505124957e-01
1.588717743548709750e+08,2.491323784192081003e-01
1.589117823564713001e+08,2.491337633774570182e-01
1.589517903580716252e+08,2.491351461287693303e-01
1.589917983596719503e+08,2.491365266766496223e-01
1.590318063612722456e+08,2.491379050245968452e-01
1.590718143628725708e+08,2.491392811761045656e-01
1.591118223644728959e+08,2.491406551346607434e-01
1.591518303660732210e+08,2.491420269037478430e-01
1.591918383676735461e+08,2.491433964868428885e-01
1.592318463692738712e+08,2.491447638874174086e-01
1.592718543708741665e+08,2.491461291089374086e-01
1.593118623724744916e+08,2.491474921548634813e-01
1.593518703740748167e+08,2.491488530286507519e-01
1.593918783756751418e+08,2.491502117337488498e-01
1.594318863772754669e+08,2.491515682736020476e-01
1.594718943788757920e+08,2.491529226516491224e-01
1.595119023804760873e+08,2.491542748713234390e-01
1.595519103820764124e+08,2.491556249360529218e-01
1.595919183836767375e+08,2.491569728492601665e-01
1.596319263852770627e+08,2.491583186143623008e-01
1.596719343868773878e+08,2.491596622347710954e-01
1.597119423884777129e+08,2.491610037138929090e-01
1.597519503900780082e+08,2.491623430551287433e-01
1.597919583916783333e+08,2.491636802618742430e-01
1.598319663932786584e+08,2.491650153375196963e-01
1.598719743948789835e+08,2.491663482854500067e-01
1.599119823964793086e+08,2.491676791090448040e-01
1.599519903980796337e+08,2.491690078116783336e-01
1.599919983996799290e+08,2.491703343967195394e-01
1.600320064012802541e+08,2.491716588675320088e-01
1.600720144028805792e+08,2.491729812274741107e-01
1.601120224044809043e+08,2.491743014798988298e-01
1.601520304060812294e+08,2.491756196281538771e-01
1.601920384076815546e+08,2.491769356755817177e-01
1.602320464092818499e+08,2.491782496255195434e-01
1.602720544108821750e+08,2.491795614812991888e-01
1.603120624124825001e+08,2.491808712462473818e-01
1.603520704140828252e+08,2.491821789236854656e-01
1.603920784156831503e+08,2.491834845169296209e-01
1.604320864172834754e+08,2.491847880292907547e-01
1.604720944188837707e+08,2.491860894640745561e-01
1.605121024204840958e+08,2.491873888245815238e-01
1.605521104220844209e+08,2.491886861141069387e-01
1.605921184236847460e+08,2.491899813359408355e-01
1.606321264252850711e+08,2.491912744933681423e-01
1.606721344268853962e+08,2.491925655896685132e-01
1.607121424284856915e+08,2.491938546281164957e-01
1.607521504300860167e+08,2.491951416119813911e-01
1.607921584316863418e+08,2.491964265445274496e-01
1.608321664332866669e+08,2.491977094290136752e-01
1.608721744348869920e+08,2.491989902686939651e-01
1.609121824364873171e+08,2.492002690668171094e-01
1.609521904380876124e+08,2.492015458266266803e-01
1.609921984396879375e+08,2.492028205513611983e-01
1.610322064412882626e+08,2.492040932442541046e-01
1.610722144428885877e+08,2.492053639085336503e-01
1.611122224444889128e+08,2.492066325474230626e-01
1.611522304460892379e+08,2.492078991641404062e-01
1.611922384476895332e+08,2.492091637618987499e-01
1.612322464492898583e+08,2.492104263439060274e-01
1.612722544508901834e+08,2.492116869133651491e-01
1.613122624524905086e+08,2.492129454734739180e-01
1.613522704540908337e+08,2.492142020274251413e-01
1.613922784556911290e+08,2.492154565784065745e-01
1.614322864572914541e+08,2.492167091296008941e-01
1.614722944588917792e+08,2.492179596841858080e-01
1.615123024604921043e+08,2.492192082453340007e-01
1.615523104620924294e+08,2.492204548162131050e-01
1.615923184636927545e+08,2.492216993999857855e-01
1.616323264652930498e+08,2.492229419998097106e-01
1.616723344668933749e+08,2.492241826188375531e-01
1.617123424684937000e+08,2.492254212602170171e-01
1.617523504700940251e+08,2.492266579270908111e-01
1.617923584716943502e+08,2.492278926225967306e-01
1.618323664732946754e+08,2.492291253498675752e-01
1.618723744748949707e+08,2.492303561120311761e-01
1.619123824764952958e+08,2.492315849122105076e-01
1.619523904780956209e+08,2.492328117535235199e-01
1.619923984796959460e+08,2.492340366390833062e-01
1.620324064812962711e+08,2.492352595719980191e-01
1.620724144828965962e+08,2.492364805553708706e-01
1.621124224844968915e+08,2.492376995923002159e-01
1.621524304860972166e+08,2.492389166858794969e-01
1.621924384876975417e+08,2.492401318391972709e-01
1.622324464892978668e+08,2.492413450553372378e-01
1.622724544908981919e+08,2.492425563373782127e-01
1.623124624924985170e+08,2.492437656883941255e-01
1.623524704940988123e+08,2.492449731114540490e-01
1.623924784956991374e+08,2.492461786096222542e-01
1.624324864972994626e+08,2.492473821859581273e-01
1.624724944988997877e+08,2.492485838435162804e-01
1.625125025005001128e+08,2.492497835853464128e-01
1.625525105021004379e+08,2.492509814144934499e-01
1.625925185037007332e+08,2.492521773339975433e-01
1.626325265053010583e+08,2.492533713468939871e-01
1.626725345069013834e+08,2.492545634562132739e-01
1.627125425085017085e+08,2.492557536649811778e-01
1.627525505101020336e+08,2.492569419762186433e-01
1.627925585117023587e+08,2.492581283929418134e-01
1.628325665133026540e+08,2.492593129181621403e-01
1.628725745149029791e+08,2.492604955548862466e-01
1.629125825165033042e+08,2.492616763061160645e-01
1.629525905181036294e+08,2.492628551748487242e-01
1.629925985197039545e+08,2.492640321640766654e-01
1.630326065213042796e+08,2.492652072767875815e-01
1.630726145229045749e+08,2.492663805159644475e-01
1.631126225245049000e+08,2.492675518845855198e-01
1.631526305261052251e+08,2.492687213856243644e-01
1.631926385277055502e+08,2.492698890220498287e-01
1.632326465293058753e+08,2.492710547968260693e-01
1.632726545309062004e+08,2.492722187129125799e-01
1.633126625325064957e+08,2.492733807732641360e-01
1.633526705341068208e+08,2.492745409808309054e-01
1.633926785357071459e+08,2.492756993385583375e-01
1.634326865373074710e+08,2.492768558493872744e-01
1.634726945389077961e+08,2.492780105162538395e-01
1.635127025405081213e+08,2.492791633420896047e-01
1.635527105421084166e+08,2.492803143298214230e-01
1.635927185437087417e+08,2.492814634823715680e-01
1.636327265453090668e+08,2.492826108026577336e-01
1.636727345469093919e+08,2.492837562935928952e-01
1.637127425485097170e+08,2.492848999580855318e-01
1.637527505501100421e+08,2.492860417990394595e-01
1.637927585517103374e+08,2.492871818193539146e-01
1.638327665533106625e+08,2.492883200219235817e-01
1.638727745549109876e+08,2.492894564096385102e-01
1.639127825565113127e+08,2.492905909853842805e-01
1.639527905581116378e+08,2.492917237520417828e-01
1.639927985597119331e+08,2.492928547124874383e-01
1.640328065613122582e+08,2.492939838695931443e-01
1.640728145629125834e+08,2.492951112262261626e-01
1.641128225645129085e+08,2.492962367852492866e-01
1.641528305661132336e+08,2.492973605495207856e-01
1.641928385677135587e+08,2.492984825218943767e-01
1.642328465693138540e+08,2.492996027052193087e-01
1.642728545709141791e+08,2.493007211023403058e-01
1.643128625725145042e+08,2.493018377160975685e-01
1.643528705741148293e+08,2.493029525493268284e-01
1.643928785757151544e+08,2.493040656048593207e-01
1.644328865773154795e+08,2.493051768855218675e-01
1.644728945789157748e+08,2.493062863941367113e-01
1.645129025805160999e+08,2.493073941335217369e-01
1.645529105821164250e+08,2.493085001064903050e-01
1.645929185837167501e+08,2.493096043158513631e-01
1.646329265853170753e+08,2.493107067644093899e-01
1.646729345869174004e+08,2.493118074549644514e-01
1.647129425885176957e+08,2.493129063903121723e-01
1.647529505901180208e+08,2.493140035732437643e-01
1.647929585917183459e+08,2.493150990065460260e-01
1.648329665933186710e+08,2.493161926930013428e-01
1.648729745949189961e+08,2.493172846353876870e-01
1.649129825965193212e+08,2.493183748364787011e-01
1.649529905981196165e+08,2.493194632990435311e-01
1.649929985997199416e+08,2.493205500258470209e-01
1.650330066013202667e+08,2.493216350196496567e-01
1.650730146029205918e+08,2.493227182832075117e-01
1.651130226045209169e+08,2.493237998192723015e-01
1.651530306061212420e+08,2.493248796305914117e-01
1.651930386077215374e+08,2.493259577199078980e-01
1.652330466093218625e+08,2.493270340899604032e-01
1.652730546109221876e+08,2.493281087434833510e-01
1.653130626125225127e+08,2.493291816832067243e-01
1.653530706141228378e+08,2.493302529118562594e-01
1.653930786157231629e+08,2.493313224321533628e-01
1.654330866173234582e+08,2.493323902468151387e-01
1.654730946189237833e+08,2.493334563585543895e-01
1.655131026205241084e+08,2.493345207700796429e-01
1.655531106221244335e+08,2.493355834840950969e-01
1.655931186237247586e+08,2.493366445033007028e-01
1.656331266253250837e+08,2.493377038303921656e-01
1.656731346269253790e+08,2.493387614680608599e-01
1.657131426285257041e+08,2.493398174189939975e-01
1.657531506301260293e+08,2.493408716858744045e-01
1.657931586317263544e+08,2.493419242713807993e-01
1.658331666333266795e+08,2.493429751781875980e-01
1.658731746349270046e+08,2.493440244089649704e-01
1.659131826365272999e+08,2.493450719663788673e-01
1.659531906381276250e+08,2.493461178530910760e-01
1.659931986397279501e+08,2.493471620717591097e-01
1.660332066413282752e+08,2.493482046250362905e-01
1.660732146429286003e+08,2.493492455155717769e-01
1.661132226445289254e+08,2.493502847460104810e-01
1.661532306461292207e+08,2.493513223189931793e-01
1.661932386477295458e+08,2.493523582371564296e-01
1.662332466493298709e+08,2.493533925031326259e-01
1.662732546509301960e+08,2.493544251195500550e-01
1.663132626525305212e+08,2.493554560890327565e-01
1.663532706541308463e+08,2.493564854142006626e-01
1.663932786557311416e+08,2.493575130976695697e-01
1.664332866573314667e+08,2.493585391420510833e-01
1.664732946589317918e+08,2.493595635499527563e-01
1.665133026605321169e+08,2.493605863239779230e-01
1.665533106621324420e+08,2.493616074667258931e-01
1.665933186637327373e+08,2.493626269807917850e-01
1.666333266653330624e+08,2.493636448687666651e-01
1.666733346669333875e+08,2.493646611332374363e-01
1.667133426685337126e+08,2.493656757767869492e-01
1.667533506701340377e+08,2.493666888019940020e-01
1.667933586717343628e+08,2.493677002114332020e-01
1.668333666733346581e+08,2.493687100076752150e-01
1.668733746749349833e+08,2.493697181932865437e-01
1.669133826765353084e+08,2.493707247708296382e-01
1.669533906781356335e+08,2.493717297428629520e-01
1.669933986797359586e+08,2.493727331119408031e-01
1.670334066813362837e+08,2.493737348806135401e-01
1.670734146829365790e+08,2.493747350514274597e-01
1.671134226845369041e+08,2.493757336269247782e-01
1.671534306861372292e+08,2.493767306096437431e-01
1.671934386877375543e+08,2.493777260021185771e-01
1.672334466893378794e+08,2.493787198068794508e-01
1.672734546909382045e+08,2.493797120264525380e-01
1.673134626925384998e+08,2.493807026633600987e-01
1.673534706941388249e+08,2.493816917201202854e-01
1.673934786957391500e+08,2.493826791992473091e-01
1.674334866973394752e+08,2.493836651032514118e-01
1.674734946989398003e+08,2.493846494346388665e-01
1.675135027005401254e+08,2.493856321959119215e-01
1.675535107021404207e+08,2.493866133895689674e-01
1.675935187037407458e+08,2.493875930181043143e-01
1.676335267053410709e+08,2.493885710840084424e-01
1.676735347069413960e+08,2.493895475897677794e-01
1.677135427085417211e+08,2.493905225378649226e-01
1.677535507101420462e+08,2.493914959307784451e-01
1.677935587117423415e+08,2.493924677709830340e-01
1.678335667133426666e+08,2.493934380609494905e-01
1.678735747149429917e+08,2.493944068031446193e-01
1.679135827165433168e+08,2.493953740000314223e-01
