t,N1,N2,dN1_dt,dN1_dt_noisy
3.807512780617914672e+01,6.155420746934040466e+01,5.998650504693293328e+01,-3.179158584210028948e-04,6.969204666251627329e-03
3.808624138697488348e+01,6.155420394040913834e+01,5.998650942488571047e+01,-3.169115017378487664e-04,3.209723635177030160e-02
3.809735496777061314e+01,6.155420042258048596e+01,5.998651378901245579e+01,-3.159102993315343610e-04,2.406430195601289845e-01
3.810846854856634280e+01,6.155419691582184072e+01,5.998651813935387622e+01,-3.149122419205951928e-04,-2.139057459903293545e-01
3.811958212936207957e+01,6.155419342010068107e+01,5.998652247595058640e+01,-3.139173203035028337e-04,4.041835417525022761e-02
3.813069571015780923e+01,6.155418993538453520e+01,5.998652679884312988e+01,-3.129255252520835029e-04,1.023666743156667613e-01
3.814180929095353889e+01,6.155418646164099528e+01,5.998653110807198630e+01,-3.119368475719141998e-04,1.057473748313918077e-01
3.815292287174927566e+01,6.155418299883772448e+01,5.998653540367752868e+01,-3.109512780987699898e-04,-1.373597441832818677e-01
3.816403645254500532e+01,6.155417954694243576e+01,5.998653968570008033e+01,-3.099688076577677975e-04,9.030452026686605627e-02
3.817515003334074208e+01,6.155417610592291311e+01,5.998654395417986507e+01,-3.089894271131043979e-04,5.713022817441056056e-02
3.818626361413647174e+01,6.155417267574701157e+01,5.998654820915703567e+01,-3.080131273414110638e-04,1.288634526947883829e-01
3.819737719493220141e+01,6.155416925638264303e+01,5.998655245067166675e+01,-3.070398992477407774e-04,8.776036809524682958e-02
3.820849077572793817e+01,6.155416584779777622e+01,5.998655667876375475e+01,-3.060697337300410936e-04,-9.725351903495349504e-02
3.821960435652366783e+01,6.155416244996045094e+01,5.998656089347322506e+01,-3.051026217235630611e-04,-1.505235626105665137e-01
3.823071793731940460e+01,6.155415906283877803e+01,5.998656509483991073e+01,-3.041385541955321514e-04,-2.219255918237592572e-03
3.824183151811513426e+01,6.155415568640090385e+01,5.998656928290357371e+01,-3.031775220829757700e-04,-6.737533429184654199e-02
3.825294509891086392e+01,6.155415232061507425e+01,5.998657345770390492e+01,-3.022195164010810231e-04,-1.193087226913905480e-01
3.826405867970660069e+01,6.155414896544957060e+01,5.998657761928050292e+01,-3.012645281330605940e-04,1.142488356944142414e-01
3.827517226050233035e+01,6.155414562087274533e+01,5.998658176767288808e+01,-3.003125483083124436e-04,1.141508549148960092e-02
3.828628584129806001e+01,6.155414228685302902e+01,5.998658590292052395e+01,-2.993635679686690310e-04,8.060749271979483765e-02
3.829739942209379677e+01,6.155413896335889490e+01,5.998659002506276750e+01,-2.984175781701736696e-04,-4.090471010438456734e-02
3.830851300288952643e+01,6.155413565035889434e+01,5.998659413413891883e+01,-2.974745699955150258e-04,-2.499297292600246093e-02
3.831962658368526320e+01,6.155413234782162846e+01,5.998659823018819282e+01,-2.965345345273817657e-04,-1.685704418127583204e-01
3.833074016448099286e+01,6.155412905571576943e+01,5.998660231324971193e+01,-2.955974628768842649e-04,7.624781722388906946e-02
3.834185374527672252e+01,6.155412577401006047e+01,5.998660638336254891e+01,-2.946633461942127497e-04,7.300889136999649809e-02
3.835296732607245929e+01,6.155412250267328744e+01,5.998661044056567704e+01,-2.937321756029120934e-04,-1.051265274142515645e-02
3.836408090686818895e+01,6.155411924167432858e+01,5.998661448489799142e+01,-2.928039422904760158e-04,-1.279556526997919011e-02
3.837519448766392571e+01,6.155411599098209763e+01,5.998661851639832321e+01,-2.918786374248583115e-04,-3.224650287081606143e-02
3.838630806845965537e+01,6.155411275056558651e+01,5.998662253510540410e+01,-2.909562522237507665e-04,1.050073852068206248e-01
3.839742164925538503e+01,6.155410952039385108e+01,5.998662654105790892e+01,-2.900367778995160961e-04,1.074058213721523942e-02
3.840853523005112180e+01,6.155410630043600406e+01,5.998663053429442726e+01,-2.891202056893860117e-04,9.877525146678332868e-02
3.841964881084685146e+01,6.155410309066122210e+01,5.998663451485346343e+01,-2.882065268483557929e-04,-2.262073570017616719e-01
3.843076239164258112e+01,6.155409989103875290e+01,5.998663848277344357e+01,-2.872957326669478562e-04,-1.194423460012045178e-03
3.844187597243831789e+01,6.155409670153789392e+01,5.998664243809272989e+01,-2.863878144161446926e-04,1.686851981734028838e-01
3.845298955323404755e+01,6.155409352212802787e+01,5.998664638084959222e+01,-2.854827634273249259e-04,9.774327993376204227e-02
3.846410313402978431e+01,6.155409035277857299e+01,5.998665031108222223e+01,-2.845805710247617526e-04,1.327749761890152091e-01
3.847521671482551398e+01,6.155408719345903279e+01,5.998665422882874054e+01,-2.836812285451628668e-04,3.372358688241934577e-03
3.848633029562124364e+01,6.155408404413896051e+01,5.998665813412718961e+01,-2.827847273643158132e-04,-1.280741239862888681e-01
3.849744387641698040e+01,6.155408090478798755e+01,5.998666202701552663e+01,-2.818910588615608503e-04,-2.481567441892918585e-02
3.850855745721271006e+01,6.155407777537580216e+01,5.998666590753163064e+01,-2.810002144464363028e-04,3.522007317925751613e-02
3.851967103800844683e+01,6.155407465587214233e+01,5.998666977571331671e+01,-2.801121855249277814e-04,-5.650141706081618365e-02
3.853078461880417649e+01,6.155407154624682420e+01,5.998667363159830046e+01,-2.792269635492061752e-04,-1.927989621868351046e-03
3.854189819959990615e+01,6.155406844646972786e+01,5.998667747522423355e+01,-2.783445399661133024e-04,-1.187145997435505862e-01
3.855301178039564292e+01,6.155406535651079025e+01,5.998668130662868947e+01,-2.774649062491363338e-04,1.808708486609161142e-02
3.856412536119137258e+01,6.155406227634001937e+01,5.998668512584914936e+01,-2.765880539001841498e-04,-1.708585557851796666e-01
3.857523894198710224e+01,6.155405920592748004e+01,5.998668893292303039e+01,-2.757139744176129170e-04,8.091894599638033148e-02
3.858635252278283900e+01,6.155405614524329394e+01,5.998669272788767159e+01,-2.748426593335295820e-04,3.384054751505635034e-02
3.859746610357856866e+01,6.155405309425766092e+01,5.998669651078032672e+01,-2.739741002013573734e-04,-4.234834004708872696e-02
3.860857968437430543e+01,6.155405005294083765e+01,5.998670028163817136e+01,-2.731082885745195199e-04,-1.184583060750852256e-02
3.861969326517003509e+01,6.155404702126314476e+01,5.998670404049831006e+01,-2.722452160490718143e-04,5.748795742191423891e-02
3.863080684596576475e+01,6.155404399919496683e+01,5.998670778739776210e+01,-2.713848742104119083e-04,2.111649693087346361e-03
3.864192042676150152e+01,6.155404098670674529e+01,5.998671152237346149e+01,-2.705272546847936610e-04,1.465649657875447293e-02
3.865303400755723118e+01,6.155403798376899260e+01,5.998671524546228540e+01,-2.696723491144581430e-04,-1.161319860357180184e-01
3.866414758835296794e+01,6.155403499035227810e+01,5.998671895670101861e+01,-2.688201491469754956e-04,-2.385048510890764098e-02
3.867526116914869760e+01,6.155403200642724926e+01,5.998672265612636068e+01,-2.679706464565612123e-04,7.678046500450946832e-02
3.868637474994442726e+01,6.155402903196459619e+01,5.998672634377494717e+01,-2.671238327351943553e-04,-7.721929521338473899e-03
3.869748833074016403e+01,6.155402606693509426e+01,5.998673001968332841e+01,-2.662796996872884847e-04,-9.763592823295030865e-02
3.870860191153589369e+01,6.155402311130955439e+01,5.998673368388798366e+01,-2.654382390492315835e-04,-1.795207377095606738e-01
3.871971549233162335e+01,6.155402016505887985e+01,5.998673733642529982e+01,-2.645994425680697759e-04,-5.988461731044059100e-02
3.873082907312736012e+01,6.155401722815401655e+01,5.998674097733159272e+01,-2.637633019890728292e-04,-2.709613279692189153e-02
3.874194265392308978e+01,6.155401430056598855e+01,5.998674460664311425e+01,-2.629298091125775727e-04,8.435586659666842457e-02
3.875305623471882654e+01,6.155401138226587676e+01,5.998674822439600263e+01,-2.620989557282626947e-04,2.592339331718002387e-03
3.876416981551455621e+01,6.155400847322481894e+01,5.998675183062636052e+01,-2.612707336595576635e-04,-1.081733867675545302e-01
3.877528339631028587e+01,6.155400557341402390e+01,5.998675542537017691e+01,-2.604451347369973746e-04,4.242164446284259205e-02
3.878639697710602263e+01,6.155400268280476439e+01,5.998675900866338395e+01,-2.596221508177620763e-04,-7.582982170326434644e-03
3.879751055790175229e+01,6.155399980136837002e+01,5.998676258054182853e+01,-2.588017737732428714e-04,3.375696927466594055e-02
3.880862413869748195e+01,6.155399692907624853e+01,5.998676614104127935e+01,-2.579839954979235017e-04,2.386240809188822781e-02
3.881973771949321872e+01,6.155399406589985034e+01,5.998676969019741989e+01,-2.571688078827349955e-04,1.162815945724607336e-01
3.883085130028894838e+01,6.155399121181071109e+01,5.998677322804586964e+01,-2.563562028825572270e-04,-1.986952922021094359e-02
3.884196488108468515e+01,6.155398836678040198e+01,5.998677675462215575e+01,-2.555461724114138633e-04,-7.181877485558989249e-02
3.885307846188041481e+01,6.155398553078058654e+01,5.998678026996174140e+01,-2.547387084526064882e-04,9.074514368432257116e-02
3.886419204267614447e+01,6.155398270378297809e+01,5.998678377409999740e+01,-2.539338029823312581e-04,3.141801015598599117e-02
3.887530562347188123e+01,6.155397988575935386e+01,5.998678726707223063e+01,-2.531314479963242547e-04,2.020048014954206606e-01
3.888641920426761089e+01,6.155397707668154794e+01,5.998679074891364849e+01,-2.523316355063087713e-04,2.496789474669729517e-02
3.889753278506334766e+01,6.155397427652147968e+01,5.998679421965940861e+01,-2.515343575630879513e-04,-5.382721886800448385e-02
3.890864636585907732e+01,6.155397148525110396e+01,5.998679767934456208e+01,-2.507396061979250135e-04,-9.235462967180486926e-02
3.891975994665480698e+01,6.155396870284245381e+01,5.998680112800409603e+01,-2.499473734935975244e-04,9.019622980658399680e-03
3.893087352745054375e+01,6.155396592926762622e+01,5.998680456567292651e+01,-2.491576515435411920e-04,4.812096449929062492e-02
3.894198710824627341e+01,6.155396316449878213e+01,5.998680799238587014e+01,-2.483704324429680810e-04,4.181281046716675553e-02
3.895310068904200307e+01,6.155396040850813932e+01,5.998681140817769375e+01,-2.475857083261701064e-04,2.064178622532085172e-01
3.896421426983773983e+01,6.155395766126798662e+01,5.998681481308305052e+01,-2.468034713327682539e-04,-4.214398712478940184e-02
3.897532785063346950e+01,6.155395492275066971e+01,5.998681820713655100e+01,-2.460237136325815754e-04,-8.030948499915131766e-02
3.898644143142920626e+01,6.155395219292859821e+01,5.998682159037269912e+01,-2.452464273812182682e-04,-1.126363089552110952e-01
3.899755501222493592e+01,6.155394947177424569e+01,5.998682496282594201e+01,-2.444716048053408031e-04,1.251745313186626296e-01
3.900866859302066558e+01,6.155394675926015680e+01,5.998682832453062730e+01,-2.436992380960845139e-04,4.376009732524330925e-02
3.901978217381640235e+01,6.155394405535893299e+01,5.998683167552105289e+01,-2.429293195103099379e-04,6.426556755578956975e-03
3.903089575461213201e+01,6.155394136004323968e+01,5.998683501583140298e+01,-2.421618412800086162e-04,-1.415864707365183384e-01
3.904200933540786878e+01,6.155393867328579915e+01,5.998683834549581206e+01,-2.413967956851337249e-04,-7.948746249446247969e-02
3.905312291620359844e+01,6.155393599505941182e+01,5.998684166454832933e+01,-2.406341750109675104e-04,2.280710733979662147e-02
3.906423649699932810e+01,6.155393332533692075e+01,5.998684497302291163e+01,-2.398739715641085013e-04,-5.532951557750136889e-02
3.907535007779506486e+01,6.155393066409126135e+01,5.998684827095345184e+01,-2.391161776653660809e-04,6.129266119164054893e-03
3.908646365859079452e+01,6.155392801129539748e+01,5.998685155837377181e+01,-2.383607856621949850e-04,-2.078806669502758497e-02
3.909757723938652418e+01,6.155392536692239247e+01,5.998685483531759388e+01,-2.376077879109317337e-04,-6.128474486299232554e-02
3.910869082018226095e+01,6.155392273094534517e+01,5.998685810181856937e+01,-2.368571767874527723e-04,-1.623438793990954199e-02
3.911980440097799061e+01,6.155392010333743258e+01,5.998686135791028562e+01,-2.361089446996089691e-04,-3.150020957636801705e-02
3.913091798177372738e+01,6.155391748407188146e+01,5.998686460362623052e+01,-2.353630840534748359e-04,-1.075845855203883678e-02
3.914203156256945704e+01,6.155391487312200383e+01,5.998686783899982800e+01,-2.346195872799938797e-04,-3.150738254848357844e-02
3.915314514336518670e+01,6.155391227046114722e+01,5.998687106406441671e+01,-2.338784468260968197e-04,2.717778886485618453e-02
3.916425872416092346e+01,6.155390967606275154e+01,5.998687427885326429e+01,-2.331396551760178681e-04,-1.991914032990674613e-02
3.917537230495665312e+01,6.155390708990029935e+01,5.998687748339956016e+01,-2.324032048051094534e-04,-6.804758863753314346e-02
3.918648588575238989e+01,6.155390451194734425e+01,5.998688067773639432e+01,-2.316690882206984270e-04,-4.115008406234939298e-02
3.919759946654811955e+01,6.155390194217750377e+01,5.998688386189680699e+01,-2.309372979443224949e-04,-2.195768980016363225e-02
3.920871304734384921e+01,6.155389938056445231e+01,5.998688703591374605e+01,-2.302078265170592886e-04,-6.208974119652069940e-02
3.921982662813958598e+01,6.155389682708194243e+01,5.998689019982008830e+01,-2.294806664995263645e-04,1.233363381601779857e-02
3.923094020893531564e+01,6.155389428170376931e+01,5.998689335364861108e+01,-2.287558104647757773e-04,3.710971231786993479e-02
3.924205378973104530e+01,6.155389174440380629e+01,5.998689649743204910e+01,-2.280332510196103613e-04,-7.788977728262251599e-02
3.925316737052678207e+01,6.155388921515599066e+01,5.998689963120302338e+01,-2.273129807690565940e-04,-1.165273263444949747e-01
3.926428095132251173e+01,6.155388669393430945e+01,5.998690275499409807e+01,-2.265949923447863057e-04,-1.273961849497219460e-02
3.927539453211824849e+01,6.155388418071283496e+01,5.998690586883775211e+01,-2.258792783891294675e-04,-2.676794442306752730e-02
3.928650811291397815e+01,6.155388167546568212e+01,5.998690897276639333e+01,-2.251658315834959012e-04,-5.348122745240366238e-02
3.929762169370970781e+01,6.155387917816703691e+01,5.998691206681233723e+01,-2.244546446075190715e-04,-4.743723495496080943e-04
3.930873527450544458e+01,6.155387668879114926e+01,5.998691515100782823e+01,-2.237457101639250823e-04,-1.454894167269780714e-01
3.931984885530117424e+01,6.155387420731234016e+01,5.998691822538503970e+01,-2.230390209767563192e-04,-1.243268357093024572e-02
3.933096243609691101e+01,6.155387173370497322e+01,5.998692128997605977e+01,-2.223345697860423797e-04,1.940391512607346491e-02
3.934207601689264067e+01,6.155386926794350444e+01,5.998692434481289837e+01,-2.216323493495764296e-04,-5.877124918550072352e-02
3.935318959768837033e+01,6.155386681000242532e+01,5.998692738992748019e+01,-2.209323524375861325e-04,-2.136561649406691979e-02
3.936430317848410709e+01,6.155386435985630555e+01,5.998693042535166597e+01,-2.202345718487208615e-04,2.906879891447580397e-02
3.937541675927983675e+01,6.155386191747977165e+01,5.998693345111723119e+01,-2.195390004029462716e-04,4.387645761532314032e-02
3.938653034007556641e+01,6.155385948284752828e+01,5.998693646725586603e+01,-2.188456309166753044e-04,4.778222434615883802e-04
3.939764392087130318e+01,6.155385705593432277e+01,5.998693947379919678e+01,-2.181544562525061792e-04,1.535484543652836653e-01
3.940875750166703284e+01,6.155385463671497348e+01,5.998694247077875730e+01,-2.174654692623789742e-04,3.697436505933177769e-02
3.941987108246276961e+01,6.155385222516437693e+01,5.998694545822602464e+01,-2.167786628461954024e-04,5.453278637106909188e-02
3.943098466325849927e+01,6.155384982125746518e+01,5.998694843617236216e+01,-2.160940298931990355e-04,-1.551358557593444099e-01
3.944209824405422893e+01,6.155384742496925554e+01,5.998695140464909059e+01,-2.154115633334896529e-04,-1.678023864443852764e-01
3.945321182484996569e+01,6.155384503627482928e+01,5.998695436368742406e+01,-2.147312560971670337e-04,6.590852138074052013e-02
3.946432540564569535e+01,6.155384265514931030e+01,5.998695731331852699e+01,-2.140531011534108075e-04,-3.980261358273511768e-02
3.947543898644142502e+01,6.155384028156790777e+01,5.998696025357345718e+01,-2.133770914696242471e-04,1.037260090318716244e-01
3.948655256723716178e+01,6.155383791550588057e+01,5.998696318448321563e+01,-2.127032200327505507e-04,1.347962814196630721e-01
3.949766614803289144e+01,6.155383555693856579e+01,5.998696610607871094e+01,-2.120314798705891235e-04,-5.501491788687030982e-02
3.950877972882862821e+01,6.155383320584133600e+01,5.998696901839078066e+01,-2.113618639949521594e-04,-9.097414856167605757e-02
3.951989330962435787e+01,6.155383086218966326e+01,5.998697192145018420e+01,-2.106943654620607731e-04,7.414778893145286542e-02
3.953100689042008753e+01,6.155382852595906229e+01,5.998697481528759567e+01,-2.100289773405705773e-04,-8.329741213453249749e-02
3.954212047121582430e+01,6.155382619712510461e+01,5.998697769993361817e+01,-2.093656927044662552e-04,-1.708457268840850654e-02
3.955323405201155396e+01,6.155382387566344704e+01,5.998698057541878370e+01,-2.087045046650359836e-04,-8.817498507389326390e-02
3.956434763280729072e+01,6.155382156154978190e+01,5.998698344177351771e+01,-2.080454063317915825e-04,6.450771659770578037e-02
3.957546121360302038e+01,6.155381925475989391e+01,5.998698629902820301e+01,-2.073883908568774359e-04,-1.079804526027755424e-01
3.958657479439875004e+01,6.155381695526961039e+01,5.998698914721312292e+01,-2.067334513800034301e-04,3.044790999362128811e-02
3.959768837519448681e+01,6.155381466305483684e+01,5.998699198635848262e+01,-2.060805810835120155e-04,2.484834197373354120e-02
3.960880195599021647e+01,6.155381237809152850e+01,5.998699481649440912e+01,-2.054297731604037835e-04,-7.414751844704102479e-02
3.961991553678594613e+01,6.155381010035570455e+01,5.998699763765097259e+01,-2.047810208178901803e-04,1.066884302474638280e-01
3.963102911758168290e+01,6.155380782982346233e+01,5.998700044985812951e+01,-2.041343172916043613e-04,1.356608601615914012e-01
3.964214269837741256e+01,6.155380556647095602e+01,5.998700325314578663e+01,-2.034896558189558391e-04,-9.617585119456441289e-02
3.965325627917314932e+01,6.155380331027438956e+01,5.998700604754375121e+01,-2.028470296657758354e-04,6.248400447166403693e-02
3.966436985996887898e+01,6.155380106121004502e+01,5.998700883308178078e+01,-2.022064321156591404e-04,-1.667292364734391519e-01
3.967548344076460864e+01,6.155379881925426844e+01,5.998701160978951918e+01,-2.015678564664113992e-04,-7.498868950018969248e-02
3.968659702156034541e+01,6.155379658438346269e+01,5.998701437769656053e+01,-2.009312960495890366e-04,1.059774481621283820e-01
3.969771060235607507e+01,6.155379435657408749e+01,5.998701713683239944e+01,-2.002967441789849090e-04,-1.099321644932435282e-01
3.970882418315181184e+01,6.155379213580269493e+01,5.998701988722647371e+01,-1.996641942270116488e-04,-1.153774217556405648e-02
3.971993776394754150e+01,6.155378992204585842e+01,5.998702262890812165e+01,-1.990336395572001038e-04,-1.701372003898083962e-01
3.973105134474327116e+01,6.155378771528024373e+01,5.998702536190661760e+01,-1.984050735721609726e-04,7.581054063867688486e-02
3.974216492553900792e+01,6.155378551548258059e+01,5.998702808625115779e+01,-1.977784896727285968e-04,8.679807343260026453e-02
3.975327850633473759e+01,6.155378332262964847e+01,5.998703080197084603e+01,-1.971538812899353843e-04,-2.522139143674078862e-02
3.976439208713046725e+01,6.155378113669829077e+01,5.998703350909472221e+01,-1.965312418583664567e-04,2.175533641469633295e-01
3.977550566792620401e+01,6.155377895766542906e+01,5.998703620765174094e+01,-1.959105648499104291e-04,-3.098389171737092607e-02
3.978661924872193367e+01,6.155377678550803466e+01,5.998703889767078579e+01,-1.952918437524431283e-04,2.445771044216963480e-02
3.979773282951767044e+01,6.155377462020314283e+01,5.998704157918065505e+01,-1.946750720485113106e-04,-2.020251253242598688e-01
3.980884641031340010e+01,6.155377246172786698e+01,5.998704425221006176e+01,-1.940602432721760806e-04,-4.699128606052987295e-02
3.981995999110912976e+01,6.155377031005935606e+01,5.998704691678766210e+01,-1.934473509486167586e-04,6.363661778760713872e-02
3.983107357190486653e+01,6.155376816517485139e+01,5.998704957294201279e+01,-1.928363886385398018e-04,-1.243068123129963121e-02
3.984218715270059619e+01,6.155376602705164402e+01,5.998705222070159948e+01,-1.922273499062043811e-04,2.349944712847179540e-02
3.985330073349633295e+01,6.155376389566708184e+01,5.998705486009483678e+01,-1.916202283407386631e-04,3.593625796292051339e-02
3.986441431429206261e+01,6.155376177099859802e+01,5.998705749115005403e+01,-1.910150175667979511e-04,-6.589108057148396203e-02
3.987552789508779227e+01,6.155375965302366126e+01,5.998706011389550241e+01,-1.904117111859449096e-04,-1.720035203349419284e-01
3.988664147588352904e+01,6.155375754171982550e+01,5.998706272835935494e+01,-1.898103028636910494e-04,1.123717554589062466e-02
3.989775505667925870e+01,6.155375543706469443e+01,5.998706533456970647e+01,-1.892107862460079559e-04,-1.337698570780924967e-01
3.990886863747498836e+01,6.155375333903594992e+01,5.998706793255457370e+01,-1.886131550214997787e-04,-3.684512079820169428e-02
3.991998221827072513e+01,6.155375124761131644e+01,5.998707052234189518e+01,-1.880174028912051654e-04,5.448429990287449037e-02
3.993109579906645479e+01,6.155374916276859665e+01,5.998707310395953840e+01,-1.874235235579391201e-04,3.844654049612261648e-02
3.994220937986219155e+01,6.155374708448566423e+01,5.998707567743527136e+01,-1.868315107778073525e-04,-2.060309267503043218e-01
3.995332296065792121e+01,6.155374501274043553e+01,5.998707824279681233e+01,-1.862413582838229331e-04,-5.270152214319778761e-02
3.996443654145365088e+01,6.155374294751089792e+01,5.998708080007178012e+01,-1.856530598551842104e-04,6.248698511191311949e-03
3.997555012224938764e+01,6.155374088877510985e+01,5.998708334928772246e+01,-1.850666092781949601e-04,1.892579790127627282e-01
3.998666370304511730e+01,6.155373883651118661e+01,5.998708589047210182e+01,-1.844820003586988832e-04,-1.244510199026370306e-01
3.999777728384084696e+01,6.155373679069730741e+01,5.998708842365232385e+01,-1.838992269380668176e-04,6.772624605153105236e-03
4.000889086463658373e+01,6.155373475131170835e+01,5.998709094885568760e+01,-1.833182828292478916e-04,-3.588688592960550400e-02
4.002000444543231339e+01,6.155373271833271076e+01,5.998709346610943527e+01,-1.827391619109164367e-04,7.610984873808815127e-04
4.003111802622805016e+01,6.155373069173867862e+01,5.998709597544071670e+01,-1.821618580635231410e-04,-1.439953526197707834e-01
4.004223160702377982e+01,6.155372867150803984e+01,5.998709847687661778e+01,-1.815863651799531908e-04,6.558203125372723263e-02
4.005334518781950948e+01,6.155372665761929341e+01,5.998710097044412493e+01,-1.810126771761844111e-04,-8.400701251412569584e-03
4.006445876861524624e+01,6.155372465005100224e+01,5.998710345617017481e+01,-1.804407879841818385e-04,-8.418022660767987553e-02
4.007557234941097590e+01,6.155372264878179323e+01,5.998710593408159752e+01,-1.798706915696612896e-04,-6.468953457320716915e-02
4.008668593020671267e+01,6.155372065379034296e+01,5.998710840420515922e+01,-1.793023818752459420e-04,1.767648545884660805e-01
4.009779951100244233e+01,6.155371866505541334e+01,5.998711086656754787e+01,-1.787358529128368900e-04,-7.516602133031724531e-02
4.010891309179817199e+01,6.155371668255580175e+01,5.998711332119537332e+01,-1.781710986694662324e-04,-9.546197689062856095e-02
4.012002667259390876e+01,6.155371470627040509e+01,5.998711576811516721e+01,-1.776081131836804161e-04,-3.817205512700410502e-02
4.013114025338963842e+01,6.155371273617814865e+01,5.998711820735336886e+01,-1.770468904904731744e-04,4.703540138123637332e-02
4.014225383418536808e+01,6.155371077225804299e+01,5.998712063893636071e+01,-1.764874246461545226e-04,-1.453382779454684241e-02
4.015336741498110484e+01,6.155370881448915554e+01,5.998712306289043994e+01,-1.759297097372325425e-04,-1.099949894720418098e-01
4.016448099577683450e+01,6.155370686285061055e+01,5.998712547924181138e+01,-1.753737398608734566e-04,-1.074009258647172331e-02
4.017559457657257127e+01,6.155370491732161042e+01,5.998712788801662299e+01,-1.748195091160198444e-04,1.185041818594146507e-02
4.018670815736830093e+01,6.155370297788140732e+01,5.998713028924093749e+01,-1.742670116495759203e-04,1.428286438495890986e-01
4.019782173816403059e+01,6.155370104450932445e+01,5.998713268294071810e+01,-1.737162416102222551e-04,-1.852516999090325911e-01
4.020893531895976736e+01,6.155369911718474185e+01,5.998713506914188542e+01,-1.731671931661793451e-04,1.164485800710112207e-01
4.022004889975549702e+01,6.155369719588711064e+01,5.998713744787026059e+01,-1.726198604963258276e-04,-2.280669208636781561e-02
4.023116248055123378e+01,6.155369528059594586e+01,5.998713981915158655e+01,-1.720742378132911199e-04,1.129601224998460357e-02
4.024227606134696344e+01,6.155369337129080520e+01,5.998714218301153522e+01,-1.715303193279282823e-04,5.623080020977309218e-02
4.025338964214269311e+01,6.155369146794872393e+01,5.998714453947592062e+01,-1.709880982190270515e-04,4.134187044336995465e-02
4.026450322293842987e+01,6.155368957054967893e+01,5.998714688856711064e+01,-1.704475685038175925e-04,5.600795217572514251e-02
4.027561680373415953e+01,6.155368767907705774e+01,5.998714923030571811e+01,-1.699087254625197829e-04,1.426633824695919261e-01
4.028673038452988919e+01,6.155368579351425495e+01,5.998715156471233456e+01,-1.693715643629190026e-04,-7.206348336524129317e-02
4.029784396532562596e+01,6.155368391384470073e+01,5.998715389180753021e+01,-1.688360804852351293e-04,7.580907852016746662e-02
4.030895754612135562e+01,6.155368204005185362e+01,5.998715621161182554e+01,-1.683022691292279660e-04,-1.357414613429341055e-01
4.032007112691709239e+01,6.155368017211920773e+01,5.998715852414570548e+01,-1.677701255964336724e-04,5.744686940394856667e-02
4.033118470771282205e+01,6.155367831003027135e+01,5.998716082942962657e+01,-1.672396451919411220e-04,-8.205613667366457031e-02
4.034229828850855171e+01,6.155367645376858832e+01,5.998716312748400981e+01,-1.667108232261682588e-04,-1.068382750547631349e-01
4.035341186930428847e+01,6.155367460331772378e+01,5.998716541832924065e+01,-1.661836550308493088e-04,6.408953277548351708e-03
4.036452545010001813e+01,6.155367275866129262e+01,5.998716770198566905e+01,-1.656581359448239255e-04,6.539840377721026221e-03
4.037563903089575490e+01,6.155367091978290262e+01,5.998716997847361654e+01,-1.651342612962736212e-04,-1.246468408110583542e-01
4.038675261169148456e+01,6.155366908666622550e+01,5.998717224781336910e+01,-1.646120264364725472e-04,-4.299250832614247633e-03
4.039786619248721422e+01,6.155366725929492588e+01,5.998717451002517720e+01,-1.640914267255766390e-04,-7.279859377746795285e-03
4.040897977328295099e+01,6.155366543765273235e+01,5.998717676512924157e+01,-1.635724575237418321e-04,1.297539328316156537e-01
4.042009335407868065e+01,6.155366362172336636e+01,5.998717901314576295e+01,-1.630551142053349167e-04,-1.333101849067392097e-01
4.043120693487441031e+01,6.155366181149061333e+01,5.998718125409487101e+01,-1.625393921553808241e-04,1.634581693894342214e-01
4.044232051567014707e+01,6.155366000693825157e+01,5.998718348799668121e+01,-1.620252867429172738e-04,9.380645870564668920e-02
4.045343409646587673e+01,6.155365820805010912e+01,5.998718571487128060e+01,-1.615127933902726909e-04,-4.329790507392363569e-02
4.046454767726161350e+01,6.155365641481004246e+01,5.998718793473870647e+01,-1.610019074895774338e-04,-1.081589451018559293e-02
4.047566125805734316e+01,6.155365462720192227e+01,5.998719014761896773e+01,-1.604926244542781433e-04,-9.230650465617945555e-02
4.048677483885307282e+01,6.155365284520965474e+01,5.998719235353203061e+01,-1.599849397031505305e-04,-1.732400462946940278e-01
4.049788841964880959e+01,6.155365106881718162e+01,5.998719455249785426e+01,-1.594788486656284476e-04,1.105264759747923708e-01
4.050900200044453925e+01,6.155364929800845886e+01,5.998719674453633388e+01,-1.589743467782511743e-04,5.056999858040467366e-02
4.052011558124027601e+01,6.155364753276747791e+01,5.998719892966733624e+01,-1.584714294882161312e-04,-1.400778883801608032e-01
4.053122916203600568e+01,6.155364577307825869e+01,5.998720110791070681e+01,-1.579700922391680251e-04,4.940272318121148240e-03
4.054234274283173534e+01,6.155364401892484949e+01,5.998720327928624840e+01,-1.574703305031732725e-04,-2.685657669915967466e-02
4.055345632362747210e+01,6.155364227029132707e+01,5.998720544381372832e+01,-1.569721397487455761e-04,8.678459118821275214e-03
4.056456990442320176e+01,6.155364052716178236e+01,5.998720760151288545e+01,-1.564755154355168543e-04,-6.563490222339660174e-02
4.057568348521893142e+01,6.155363878952036316e+01,5.998720975240340891e+01,-1.559804530693043034e-04,-3.210955630661803395e-02
4.058679706601466819e+01,6.155363705735121016e+01,5.998721189650498076e+01,-1.554869481346088378e-04,-8.753489170096739880e-02
