Ar,M,M_noisy
2.421328265653130529e+00,8.845652960489055472e-01,8.867390435551361083e-01
2.421724344868973589e+00,8.845965192802377475e-01,8.837440504090673388e-01
2.422120424084816648e+00,8.846277241483069265e-01,8.802191308740306974e-01
2.422516503300660151e+00,8.846589106673787839e-01,8.818008258811740330e-01
2.422912582516503210e+00,8.846900788517032543e-01,8.840854630240336798e-01
2.423308661732346714e+00,8.847212287155149513e-01,8.820924910297655019e-01
2.423704740948189773e+00,8.847523602730330561e-01,8.877782389247514949e-01
2.424100820164032832e+00,8.847834735384617622e-01,8.834824910105204543e-01
2.424496899379875892e+00,8.848145685259900528e-01,8.844058275561319515e-01
2.424892978595718951e+00,8.848456452497915903e-01,8.794375579639732710e-01
2.425289057811562010e+00,8.848767037240242717e-01,8.860026328736075873e-01
2.425685137027405514e+00,8.849077439628317832e-01,8.827145734253595277e-01
2.426081216243248573e+00,8.849387659803421569e-01,8.894202657008194457e-01
2.426477295459092076e+00,8.849697697906676597e-01,8.797081857466686472e-01
2.426873374674935135e+00,8.850007554079065697e-01,8.859086460051547318e-01
2.427269453890778195e+00,8.850317228461417329e-01,8.837400158007426842e-01
2.427665533106621254e+00,8.850626721194401192e-01,8.839004261066374379e-01
2.428061612322464313e+00,8.850936032418544874e-01,8.901529354126447302e-01
2.428457691538307373e+00,8.851245162274224976e-01,8.879434834883193073e-01
2.428853770754150876e+00,8.851554110901662664e-01,8.825207127579449695e-01
2.429249849969993935e+00,8.851862878440932558e-01,8.893184810629772841e-01
2.429645929185837439e+00,8.852171465031962727e-01,8.831839932457847819e-01
2.430042008401680498e+00,8.852479870814524698e-01,8.875762510370299729e-01
2.430438087617523557e+00,8.852788095928245671e-01,8.799807871902984857e-01
2.430834166833366616e+00,8.853096140512600742e-01,8.842690974587738006e-01
2.431230246049209676e+00,8.853404004706919572e-01,8.843983031724973465e-01
2.431626325265052735e+00,8.853711688650378608e-01,8.843112689487920841e-01
2.432022404480896238e+00,8.854019192482012190e-01,8.805467291191199086e-01
2.432418483696739298e+00,8.854326516340699227e-01,8.796568854017180472e-01
2.432814562912582801e+00,8.854633660365175407e-01,8.853442184424914485e-01
2.433210642128425860e+00,8.854940624694026541e-01,8.872523931602211977e-01
2.433606721344268919e+00,8.855247409465690778e-01,8.855597509924095778e-01
2.434002800560111979e+00,8.855554014818459718e-01,8.844626845980543273e-01
2.434398879775955038e+00,8.855860440890477303e-01,8.809868964657775470e-01
2.434794958991798097e+00,8.856166687819742034e-01,8.847402516650556548e-01
2.435191038207641157e+00,8.856472755744099201e-01,8.839063268227044246e-01
2.435587117423484660e+00,8.856778644801258649e-01,8.834493185316192321e-01
2.435983196639327719e+00,8.857084355128773678e-01,8.861775886343062902e-01
2.436379275855171223e+00,8.857389886864055484e-01,8.861945372543523769e-01
2.436775355071014282e+00,8.857695240144370930e-01,8.869125267181634520e-01
2.437171434286857341e+00,8.858000415106834780e-01,8.849654655964099836e-01
2.437567513502700400e+00,8.858305411888426351e-01,8.832620850682034730e-01
2.437963592718543460e+00,8.858610230625970638e-01,8.852032829202347575e-01
2.438359671934386519e+00,8.858914871456149420e-01,8.848923743047717450e-01
2.438755751150230022e+00,8.859219334515504585e-01,8.809226901767445161e-01
2.439151830366073082e+00,8.859523619940425920e-01,8.848376197692056078e-01
2.439547909581916585e+00,8.859827727867164437e-01,8.809230401903046515e-01
2.439943988797759644e+00,8.860131658431824597e-01,8.800154762788766627e-01
2.440340068013602703e+00,8.860435411770367642e-01,8.834990670905423782e-01
2.440736147229445763e+00,8.860738988018606044e-01,8.840696711957602982e-01
2.441132226445288822e+00,8.861042387312215718e-01,8.881226087182958473e-01
2.441528305661131881e+00,8.861345609786723809e-01,8.851317726619282178e-01
2.441924384876975385e+00,8.861648655577518685e-01,8.876813280022309849e-01
2.442320464092818444e+00,8.861951524819843273e-01,8.904548511797070187e-01
2.442716543308661947e+00,8.862254217648795063e-01,8.865120545012330489e-01
2.443112622524505007e+00,8.862556734199328323e-01,8.873219977430799599e-01
2.443508701740348066e+00,8.862859074606262988e-01,8.841356533774400450e-01
2.443904780956191125e+00,8.863161239004269110e-01,8.887070898406052022e-01
2.444300860172034184e+00,8.863463227527879074e-01,8.864467358438057332e-01
2.444696939387877244e+00,8.863765040311476495e-01,8.864975314098890724e-01
2.445093018603720747e+00,8.864066677489309543e-01,8.829456173474845571e-01
2.445489097819563806e+00,8.864368139195485385e-01,8.835514761168510312e-01
2.445885177035407310e+00,8.864669425563963534e-01,8.843700417286476378e-01
2.446281256251250369e+00,8.864970536728569162e-01,8.867325945521540298e-01
2.446677335467093428e+00,8.865271472822985332e-01,8.897241831391240474e-01
2.447073414682936487e+00,8.865572233980751893e-01,8.819341145853422104e-01
2.447469493898779547e+00,8.865872820335264359e-01,8.854116568789270891e-01
2.447865573114622606e+00,8.866173232019788353e-01,8.856091215726619170e-01
2.448261652330466109e+00,8.866473469167442945e-01,8.934029182386513668e-01
2.448657731546309169e+00,8.866773531911203987e-01,8.859963317342977041e-01
2.449053810762152672e+00,8.867073420383916327e-01,8.850136659198353239e-01
2.449449889977995731e+00,8.867373134718278260e-01,8.888912766346438454e-01
2.449845969193838791e+00,8.867672675046848196e-01,8.833540327635370781e-01
2.450242048409681850e+00,8.867972041502051317e-01,8.883372659662300830e-01
2.450638127625524909e+00,8.868271234216172916e-01,8.817149109437705246e-01
2.451034206841367968e+00,8.868570253321349517e-01,8.928431170707330500e-01
2.451430286057211472e+00,8.868869098949595520e-01,8.866639711046300221e-01
2.451826365273054531e+00,8.869167771232774333e-01,8.855453592603971247e-01
2.452222444488898034e+00,8.869466270302612809e-01,8.829145069898645115e-01
2.452618523704741094e+00,8.869764596290704572e-01,8.864343356860940881e-01
2.453014602920584153e+00,8.870062749328502250e-01,8.871673132875594892e-01
2.453410682136427212e+00,8.870360729547324130e-01,8.847555264322993773e-01
2.453806761352270271e+00,8.870658537078341954e-01,8.905561088322906382e-01
2.454202840568113331e+00,8.870956172052602007e-01,8.860223320490665522e-01
2.454598919783956834e+00,8.871253634601007354e-01,8.873204063426599619e-01
2.454994998999799893e+00,8.871550924854322284e-01,8.879238597558273272e-01
2.455391078215643397e+00,8.871848042943181190e-01,8.911832963936350271e-01
2.455787157431486456e+00,8.872144988998074133e-01,8.859854594039781039e-01
2.456183236647329515e+00,8.872441763149361282e-01,8.873740929976970948e-01
2.456579315863172575e+00,8.872738365527262916e-01,8.880767328085589218e-01
2.456975395079015634e+00,8.873034796261862756e-01,8.890673172379480738e-01
2.457371474294858693e+00,8.873331055483114627e-01,8.817512662467784645e-01
2.457767553510702196e+00,8.873627143320833577e-01,8.907414035061737012e-01
2.458163632726545256e+00,8.873923059904692545e-01,8.869553957388948140e-01
2.458559711942388759e+00,8.874218805364240126e-01,8.851860083198610507e-01
2.458955791158231818e+00,8.874514379828885025e-01,8.872930289337903620e-01
2.459351870374074878e+00,8.874809783427896059e-01,8.816480700249300639e-01
2.459747949589917937e+00,8.875105016290418813e-01,8.851431906384206183e-01
2.460144028805760996e+00,8.875400078545455651e-01,8.880415791282993965e-01
2.460540108021604055e+00,8.875694970321877930e-01,8.915875723484349979e-01
2.460936187237447115e+00,8.875989691748424892e-01,8.872933445653905515e-01
2.461332266453290618e+00,8.876284242953692560e-01,8.887601908464263234e-01
2.461728345669133677e+00,8.876578624066157053e-01,8.867200620435828906e-01
2.462124424884977181e+00,8.876872835214153490e-01,8.902196356872921212e-01
2.462520504100820240e+00,8.877166876525877104e-01,8.864658069818965869e-01
2.462916583316663299e+00,8.877460748129406554e-01,8.890772491543956768e-01
2.463312662532506359e+00,8.877754450152670618e-01,8.867203710760462876e-01
2.463708741748349418e+00,8.878047982723479281e-01,8.848513647143411154e-01
2.464104820964192477e+00,8.878341345969501530e-01,8.848050443241566310e-01
2.464500900180035980e+00,8.878634540018273125e-01,8.858801999209966471e-01
2.464896979395879040e+00,8.878927564997204369e-01,8.913280163366763542e-01
2.465293058611722543e+00,8.879220421033569011e-01,8.974575189079901927e-01
2.465689137827565602e+00,8.879513108254505349e-01,8.873045511439568989e-01
2.466085217043408662e+00,8.879805626787030670e-01,8.857248754479054575e-01
2.466481296259251721e+00,8.880097976758020151e-01,8.895672701802608273e-01
2.466877375475094780e+00,8.880390158294221292e-01,8.894685020980277468e-01
2.467273454690937839e+00,8.880682171522256141e-01,8.864407460752016243e-01
2.467669533906781343e+00,8.880974016568606855e-01,8.938294333973809680e-01
2.468065613122624402e+00,8.881265693559630137e-01,8.907254292090108772e-01
2.468461692338467905e+00,8.881557202621550573e-01,8.909621010879209546e-01
2.468857771554310965e+00,8.881848543880461744e-01,8.883569451618937851e-01
2.469253850770154024e+00,8.882139717462327333e-01,8.885869803363360964e-01
2.469649929985997083e+00,8.882430723492986679e-01,8.911503405112817244e-01
2.470046009201840143e+00,8.882721562098137014e-01,8.840773114672011435e-01
2.470442088417683202e+00,8.883012233403355662e-01,8.858703261563560805e-01
2.470838167633526705e+00,8.883302737534088944e-01,8.885866777055674293e-01
2.471234246849369764e+00,8.883593074615649954e-01,8.839548362639041423e-01
2.471630326065213268e+00,8.883883244773229659e-01,8.933164437736960117e-01
2.472026405281056327e+00,8.884173248131881362e-01,8.865419847798975406e-01
2.472422484496899386e+00,8.884463084816536238e-01,8.871537622385329280e-01
2.472818563712742446e+00,8.884752754951994458e-01,8.894464931102438188e-01
2.473214642928585505e+00,8.885042258662924075e-01,8.930304723963055080e-01
2.473610722144428564e+00,8.885331596073872129e-01,8.884036339026432083e-01
2.474006801360272068e+00,8.885620767309254653e-01,8.862567040320833422e-01
2.474402880576115127e+00,8.885909772493357783e-01,8.857885238535041506e-01
2.474798959791958630e+00,8.886198611750343312e-01,8.893176810294080026e-01
2.475195039007801689e+00,8.886487285204236475e-01,8.869085172383549542e-01
2.475591118223644749e+00,8.886775792978948152e-01,8.958019473513328945e-01
2.475987197439487808e+00,8.887064135198254888e-01,8.924839025385086222e-01
2.476383276655330867e+00,8.887352311985807773e-01,8.792282296901836602e-01
2.476779355871173927e+00,8.887640323465129111e-01,8.859747141002363158e-01
2.477175435087017430e+00,8.887928169759613528e-01,8.898525542545799860e-01
2.477571514302860489e+00,8.888215850992534639e-01,8.957660507154766583e-01
2.477967593518703993e+00,8.888503367287037271e-01,8.827921297471440498e-01
2.478363672734547052e+00,8.888790718766137466e-01,8.875501900852352799e-01
2.478759751950390111e+00,8.889077905552722481e-01,8.925233335974184223e-01
2.479155831166233170e+00,8.889364927769565217e-01,8.868559677196045099e-01
2.479551910382076230e+00,8.889651785539305351e-01,8.891793760426230930e-01
2.479947989597919289e+00,8.889938478984451553e-01,8.874923822051948852e-01
2.480344068813762792e+00,8.890225008227398140e-01,8.910371797918843484e-01
2.480740148029605852e+00,8.890511373390409533e-01,8.857534664318071904e-01
2.481136227245449355e+00,8.890797574595622477e-01,8.891486837311387559e-01
2.481532306461292414e+00,8.891083611965051592e-01,8.847429864249520826e-01
2.481928385677135473e+00,8.891369485620587154e-01,8.920682458316598895e-01
2.482324464892978533e+00,8.891655195683996205e-01,8.909813584007971743e-01
2.482720544108821592e+00,8.891940742276914778e-01,8.890847860491220001e-01
2.483116623324664651e+00,8.892226125520865665e-01,8.893335677638272152e-01
2.483512702540508155e+00,8.892511345537238432e-01,8.893332525213776263e-01
2.483908781756351214e+00,8.892796402447299409e-01,8.881716342764504057e-01
2.484304860972194717e+00,8.893081296372200573e-01,8.897791592151372830e-01
2.484700940188037777e+00,8.893366027432956233e-01,8.904372200777119772e-01
2.485097019403880836e+00,8.893650595750470789e-01,8.891586540154667873e-01
2.485493098619723895e+00,8.893935001445517630e-01,8.876098537730158222e-01
2.485889177835566954e+00,8.894219244638748023e-01,8.882022510310421115e-01
2.486285257051410014e+00,8.894503325450688891e-01,8.880747698915386623e-01
2.486681336267253073e+00,8.894787244001752802e-01,8.908412433427045363e-01
2.487077415483096576e+00,8.895071000412221318e-01,8.899705881241823935e-01
2.487473494698939636e+00,8.895354594802260539e-01,8.954544064659545333e-01
2.487869573914783139e+00,8.895638027291901118e-01,8.890440895635058904e-01
2.488265653130626198e+00,8.895921298001069344e-01,8.898184514832265801e-01
2.488661732346469257e+00,8.896204407049557172e-01,8.877327403076005208e-01
2.489057811562312317e+00,8.896487354557038874e-01,8.899523304737670948e-01
2.489453890778155376e+00,8.896770140643069924e-01,8.883429961410511666e-01
2.489849969993998435e+00,8.897052765427081455e-01,8.871278439140574124e-01
2.490246049209841939e+00,8.897335229028382475e-01,8.902181927507134551e-01
2.490642128425684998e+00,8.897617531566160975e-01,8.945356085688843661e-01
2.491038207641528501e+00,8.897899673159489486e-01,8.871938231146148102e-01
2.491434286857371561e+00,8.898181653927311752e-01,8.878640797499885995e-01
2.491830366073214620e+00,8.898463473988459382e-01,8.897273731813708508e-01
2.492226445289057679e+00,8.898745133461632983e-01,8.906346433049876499e-01
2.492622524504900738e+00,8.899026632465426578e-01,8.938027369579532033e-01
2.493018603720743798e+00,8.899307971118302074e-01,8.879854042929956615e-01
2.493414682936587301e+00,8.899589149538607025e-01,8.895365076933867687e-01
2.493810762152430360e+00,8.899870167844570190e-01,8.875914696939889437e-01
2.494206841368273864e+00,8.900151026154301537e-01,8.873745854515391329e-01
2.494602920584116923e+00,8.900431724585781135e-01,8.886046825359914525e-01
2.494998999799959982e+00,8.900712263256882473e-01,8.866994025410245284e-01
2.495395079015803042e+00,8.900992642285355805e-01,8.914095601034849325e-01
2.495791158231646101e+00,8.901272861788834811e-01,8.932478227886896383e-01
2.496187237447489160e+00,8.901552921884824388e-01,8.885642077694515528e-01
2.496583316663332663e+00,8.901832822690725067e-01,8.880282078405787871e-01
2.496979395879175723e+00,8.902112564323809707e-01,8.941292735398540525e-01
2.497375475095019226e+00,8.902392146901231262e-01,8.895384542242391612e-01
2.497771554310862285e+00,8.902671570540033885e-01,8.946633880726487797e-01
2.498167633526705345e+00,8.902950835357131831e-01,8.815475420054804667e-01
2.498563712742548404e+00,8.903229941469334996e-01,8.897594315070559423e-01
2.498959791958391463e+00,8.903508888993325598e-01,8.872284940704274758e-01
2.499355871174234522e+00,8.903787678045673726e-01,8.887064332454079896e-01
2.499751950390078026e+00,8.904066308742822899e-01,8.927530786080511982e-01
2.500148029605921085e+00,8.904344781201115611e-01,8.936046535552715220e-01
2.500544108821764588e+00,8.904623095536760014e-01,8.898656130681960041e-01
2.500940188037607648e+00,8.904901251865857681e-01,8.932228567125843899e-01
2.501336267253450707e+00,8.905179250304395833e-01,8.870795272802993736e-01
2.501732346469293766e+00,8.905457090968235123e-01,8.912813640308622221e-01
2.502128425685136826e+00,8.905734773973125185e-01,8.900306383936085197e-01
2.502524504900979885e+00,8.906012299434703516e-01,8.854192677313212911e-01
2.502920584116823388e+00,8.906289667468485494e-01,8.932559380735040078e-01
2.503316663332666447e+00,8.906566878189869918e-01,8.885609261104322476e-01
2.503712742548509951e+00,8.906843931714145679e-01,8.919038252241852094e-01
2.504108821764353010e+00,8.907120828156479542e-01,8.883380519487773519e-01
2.504504900980196069e+00,8.907397567631926139e-01,8.911885744823919708e-01
2.504900980196039129e+00,8.907674150255427969e-01,8.925321025215436910e-01
2.505297059411882188e+00,8.907950576141807630e-01,8.907123490657598008e-01
2.505693138627725247e+00,8.908226845405771144e-01,8.893176336037207363e-01
2.506089217843568751e+00,8.908502958161917951e-01,8.925942945682329155e-01
2.506485297059411810e+00,8.908778914524720927e-01,8.914431793585515518e-01
2.506881376275255313e+00,8.909054714608548586e-01,8.895772706705888933e-01
2.507277455491098372e+00,8.909330358527651761e-01,8.909985669401053743e-01
2.507673534706941432e+00,8.909605846396161377e-01,8.906519258128495764e-01
2.508069613922784491e+00,8.909881178328107332e-01,8.899046042531836287e-01
2.508465693138627550e+00,8.910156354437389625e-01,8.936606927638721665e-01
2.508861772354470610e+00,8.910431374837806118e-01,8.961998206541356149e-01
2.509257851570314113e+00,8.910706239643040316e-01,8.894819850593751465e-01
2.509653930786157172e+00,8.910980948966652493e-01,8.906888015833424044e-01
2.510050010002000676e+00,8.911255502922100780e-01,8.882533975303611440e-01
2.510446089217843735e+00,8.911529901622722294e-01,8.871084737182350910e-01
2.510842168433686794e+00,8.911804145181750902e-01,8.945317359050293238e-01
2.511238247649529853e+00,8.912078233712292796e-01,8.891454353421015533e-01
2.511634326865372913e+00,8.912352167327354246e-01,8.922048735738701275e-01
2.512030406081215972e+00,8.912625946139824951e-01,8.871502214085953408e-01
2.512426485297059031e+00,8.912899570262476923e-01,8.893260433509503349e-01
2.512822564512902535e+00,8.913173039807977815e-01,8.926885524640782998e-01
2.513218643728745594e+00,8.913446354888878709e-01,8.927202300808804170e-01
2.513614722944589097e+00,8.913719515617621880e-01,8.920262360189769035e-01
2.514010802160432156e+00,8.913992522106531924e-01,8.925756681367921219e-01
2.514406881376275216e+00,8.914265374467827963e-01,8.920297878904049904e-01
2.514802960592118275e+00,8.914538072813611436e-01,8.944135901258646326e-01
2.515199039807961334e+00,8.914810617255878311e-01,8.965274087621376564e-01
2.515595119023804394e+00,8.915083007906510204e-01,8.931507203879228696e-01
2.515991198239647897e+00,8.915355244877279928e-01,8.911519311958232548e-01
2.516387277455490956e+00,8.915627328279841501e-01,8.884319566708698268e-01
2.516783356671334460e+00,8.915899258225751245e-01,8.900827287937473908e-01
2.517179435887177519e+00,8.916171034826443353e-01,8.905964641776922264e-01
2.517575515103020578e+00,8.916442658193246551e-01,8.959132833724686718e-01
2.517971594318863637e+00,8.916714128437378539e-01,8.869793087856104874e-01
2.518367673534706697e+00,8.916985445669945998e-01,8.892586132704901614e-01
2.518763752750549756e+00,8.917256610001944583e-01,8.885826692886982237e-01
2.519159831966393259e+00,8.917527621544264482e-01,8.942968693421390336e-01
2.519555911182236319e+00,8.917798480407679307e-01,8.896384814576786537e-01
2.519951990398079822e+00,8.918069186702858309e-01,8.862433822024687879e-01
2.520348069613922881e+00,8.918339740540360827e-01,8.856107057268443050e-01
2.520744148829765940e+00,8.918610142030631849e-01,8.927185822246592739e-01
2.521140228045609000e+00,8.918880391284014220e-01,8.869191293572838974e-01
2.521536307261452059e+00,8.919150488410733102e-01,8.951376125332491940e-01
2.521932386477295118e+00,8.919420433520915958e-01,8.950496412668255131e-01
2.522328465693138622e+00,8.919690226724571458e-01,8.884826400859924256e-01
2.522724544908981681e+00,8.919959868131605019e-01,8.908877609174832291e-01
2.523120624124825184e+00,8.920229357851808816e-01,8.919920147792205212e-01
2.523516703340668244e+00,8.920498695994867333e-01,8.874700012872934751e-01
2.523912782556511303e+00,8.920767882670367355e-01,8.882690307809775199e-01
2.524308861772354362e+00,8.921036917987770209e-01,8.900921088462324660e-01
2.524704940988197421e+00,8.921305802056445078e-01,8.919033241124779687e-01
2.525101020204040481e+00,8.921574534985640126e-01,8.928596284589757071e-01
2.525497099419883984e+00,8.921843116884506930e-01,8.864276351009063859e-01
2.525893178635727043e+00,8.922111547862081604e-01,8.928031225859081044e-01
2.526289257851570547e+00,8.922379828027298121e-01,8.917625925425681777e-01
2.526685337067413606e+00,8.922647957488980541e-01,8.913376070489048564e-01
2.527081416283256665e+00,8.922915936355845234e-01,8.907750867188433119e-01
2.527477495499099724e+00,8.923183764736499768e-01,8.952656521311402882e-01
2.527873574714942784e+00,8.923451442739450679e-01,8.968943635045110163e-01
2.528269653930785843e+00,8.923718970473092371e-01,8.908610642693659543e-01
2.528665733146629346e+00,8.923986348045717110e-01,8.917483430260032540e-01
2.529061812362472406e+00,8.924253575565509466e-01,8.875237543833176534e-01
2.529457891578315909e+00,8.924520653140540771e-01,8.911029981764845287e-01
2.529853970794158968e+00,8.924787580878790205e-01,8.944004151184239415e-01
2.530250050010002028e+00,8.925054358888115935e-01,8.920627463100200272e-01
2.530646129225845087e+00,8.925320987276280649e-01,8.934651475472012994e-01
2.531042208441688146e+00,8.925587466150934901e-01,8.920964863545473023e-01
2.531438287657531205e+00,8.925853795619627107e-01,8.927541627831200310e-01
2.531834366873374709e+00,8.926119975789801320e-01,8.944912050219485655e-01
2.532230446089217768e+00,8.926386006768793902e-01,8.948221763508751314e-01
2.532626525305061271e+00,8.926651888663836854e-01,8.867217691545604685e-01
2.533022604520904331e+00,8.926917621582054485e-01,8.919506417732160353e-01
2.533418683736747390e+00,8.927183205630470075e-01,8.839091001234047340e-01
2.533814762952590449e+00,8.927448640915999212e-01,8.927125690470246733e-01
2.534210842168433508e+00,8.927713927545453121e-01,8.910680210700602233e-01
2.534606921384276568e+00,8.927979065625540889e-01,8.909589956918011477e-01
2.535003000600120071e+00,8.928244055262866130e-01,8.974465954213559638e-01
2.535399079815963130e+00,8.928508896563926989e-01,8.938753792777220930e-01
2.535795159031806634e+00,8.928773589635117247e-01,8.962265530906555755e-01
2.536191238247649693e+00,8.929038134582729658e-01,8.947460139511661525e-01
2.536587317463492752e+00,8.929302531512950392e-01,8.979536907296166159e-01
2.536983396679335812e+00,8.929566780531860148e-01,8.921943792217341684e-01
2.537379475895178871e+00,8.929830881745439708e-01,8.921997999367236032e-01
2.537775555111021930e+00,8.930094835259567709e-01,8.927148269354472365e-01
2.538171634326864989e+00,8.930358641180011769e-01,9.003627710123490724e-01
2.538567713542708493e+00,8.930622299612446247e-01,8.917402887485988972e-01
2.538963792758551552e+00,8.930885810662432256e-01,8.931565672952187507e-01
2.539359871974395055e+00,8.931149174435438765e-01,8.972279366958550995e-01
2.539755951190238115e+00,8.931412391036823717e-01,8.959022911835464731e-01
2.540152030406081174e+00,8.931675460571845138e-01,8.916738601848143153e-01
2.540548109621924233e+00,8.931938383145657800e-01,8.984210611169075600e-01
2.540944188837767292e+00,8.932201158863317669e-01,8.946585459077794900e-01
2.541340268053610352e+00,8.932463787829769686e-01,8.975851964150408646e-01
2.541736347269453855e+00,8.932726270149869974e-01,8.950882664026424962e-01
2.542132426485296914e+00,8.932988605928360304e-01,8.956317889431932855e-01
2.542528505701140418e+00,8.933250795269881417e-01,8.910975380563105341e-01
2.542924584916983477e+00,8.933512838278985235e-01,8.976060883591695516e-01
2.543320664132826536e+00,8.933774735060109329e-01,8.912745676810618356e-01
2.543716743348669596e+00,8.934036485717590237e-01,8.936342778328751901e-01
2.544112822564512655e+00,8.934298090355671240e-01,8.966915276765295983e-01
2.544508901780355714e+00,8.934559549078486818e-01,8.924377473133288108e-01
2.544904980996199217e+00,8.934820861990072638e-01,8.938402815599327811e-01
2.545301060212042277e+00,8.935082029194363340e-01,8.935330772942092770e-01
2.545697139427885780e+00,8.935343050795196973e-01,8.940045191244344602e-01
2.546093218643728839e+00,8.935603926896303895e-01,8.953313561295378475e-01
2.546489297859571899e+00,8.935864657601317873e-01,8.890921328515835054e-01
2.546885377075414958e+00,8.936125243013770536e-01,8.920400633766951692e-01
2.547281456291258017e+00,8.936385683237092481e-01,8.998349229783279002e-01
2.547677535507101076e+00,8.936645978374621047e-01,8.878035818587004524e-01
2.548073614722944580e+00,8.936906128529584770e-01,8.917798586255059057e-01
2.548469693938787639e+00,8.937166133805113377e-01,8.961119938113210059e-01
2.548865773154631142e+00,8.937425994304243337e-01,8.882195287532780315e-01
2.549261852370474202e+00,8.937685710129903427e-01,8.911832521787034223e-01
2.549657931586317261e+00,8.937945281384929164e-01,8.913838517114490712e-01
2.550054010802160320e+00,8.938204708172052815e-01,8.985223345276477369e-01
2.550450090018003380e+00,8.938463990593908948e-01,8.912402968281402105e-01
2.550846169233846439e+00,8.938723128753029989e-01,8.957684761341161428e-01
2.551242248449689942e+00,8.938982122751856219e-01,8.920085929084980991e-01
2.551638327665533001e+00,8.939240972692719112e-01,8.939554512126819397e-01
2.552034406881376505e+00,8.939499678677861327e-01,8.905512939976090170e-01
2.552430486097219564e+00,8.939758240809421164e-01,8.895622032701641091e-01
2.552826565313062623e+00,8.940016659189438109e-01,8.925962629653542146e-01
2.553222644528905683e+00,8.940274933919855060e-01,8.898989657617070170e-01
2.553618723744748742e+00,8.940533065102514998e-01,8.935239623137165577e-01
2.554014802960591801e+00,8.940791052839166531e-01,8.944339378441690247e-01
2.554410882176435305e+00,8.941048897231455017e-01,8.953312280701278825e-01
2.554806961392278364e+00,8.941306598380934778e-01,8.987120100286070112e-01
2.555203040608121867e+00,8.941564156389051332e-01,8.984113337716548298e-01
2.555599119823964926e+00,8.941821571357162490e-01,8.908696040888330892e-01
2.555995199039807986e+00,8.942078843386526144e-01,8.919579838856596110e-01
2.556391278255651045e+00,8.942335972578299153e-01,8.993011866355851147e-01
2.556787357471494104e+00,8.942592959033547340e-01,8.940933823868998376e-01
2.557183436687337164e+00,8.942849802853228836e-01,8.931254071342181744e-01
2.557579515903180667e+00,8.943106504138220725e-01,8.975213653883118425e-01
2.557975595119023726e+00,8.943363062989284629e-01,8.924597099782631826e-01
2.558371674334867230e+00,8.943619479507102232e-01,8.971600960864757335e-01
2.558767753550710289e+00,8.943875753792248640e-01,8.934791093671767825e-01
2.559163832766553348e+00,8.944131885945200144e-01,8.982946514914713632e-01
2.559559911982396407e+00,8.944387876066346443e-01,8.939998946783966893e-01
2.559955991198239467e+00,8.944643724255973982e-01,8.969210041547037715e-01
2.560352070414082526e+00,8.944899430614272617e-01,8.976640244572070548e-01
2.560748149629926029e+00,8.945154995241341167e-01,8.993601935158047622e-01
2.561144228845769089e+00,8.945410418237176309e-01,8.921488037449826214e-01
2.561540308061612592e+00,8.945665699701683682e-01,8.934130178189642058e-01
2.561936387277455651e+00,8.945920839734673446e-01,8.903384694166983637e-01
2.562332466493298710e+00,8.946175838435852512e-01,8.894461590426523401e-01
2.562728545709141770e+00,8.946430695904842301e-01,8.931491137032705474e-01
2.563124624924984829e+00,8.946685412241165425e-01,8.951447021052799657e-01
2.563520704140827888e+00,8.946939987544245687e-01,8.984509513689372673e-01
2.563916783356670948e+00,8.947194421913411411e-01,8.934686638964556282e-01
2.564312862572514451e+00,8.947448715447905432e-01,9.004748437087068957e-01
2.564708941788357510e+00,8.947702868246866226e-01,8.953135640917929683e-01
2.565105021004201014e+00,8.947956880409337899e-01,8.974355118683842170e-01
2.565501100220044073e+00,8.948210752034279070e-01,8.940489803552027492e-01
2.565897179435887132e+00,8.948464483220540666e-01,8.910686659458205705e-01
2.566293258651730191e+00,8.948718074066887018e-01,8.996186151029127442e-01
2.566689337867573251e+00,8.948971524671988087e-01,8.940202817014616388e-01
2.567085417083416310e+00,8.949224835134421685e-01,8.982522460419284371e-01
2.567481496299259813e+00,8.949478005552662374e-01,8.938312485400728979e-01
2.567877575515102873e+00,8.949731036025098119e-01,8.967252259921494328e-01
2.568273654730946376e+00,8.949983926650025845e-01,8.945110000244836934e-01
2.568669733946789435e+00,8.950236677525638118e-01,8.939735761480845921e-01
2.569065813162632494e+00,8.950489288750046457e-01,8.945902469501068044e-01
2.569461892378475554e+00,8.950741760421259130e-01,8.971084165522205112e-01
2.569857971594318613e+00,8.950994092637194477e-01,8.914611629906803447e-01
2.570254050810161672e+00,8.951246285495680910e-01,8.921880805178674656e-01
2.570650130026005176e+00,8.951498339094450252e-01,8.980845039382135964e-01
2.571046209241848235e+00,8.951750253531139956e-01,8.929532806051225791e-01
2.571442288457691738e+00,8.952002028903296438e-01,8.957314394691587855e-01
2.571838367673534798e+00,8.952253665308373964e-01,8.911576693574100316e-01
2.572234446889377857e+00,8.952505162843735764e-01,8.945785278069779967e-01
2.572630526105220916e+00,8.952756521606641815e-01,8.985466642303696627e-01
2.573026605321063975e+00,8.953007741694279931e-01,8.955259131885376922e-01
2.573422684536907035e+00,8.953258823203725791e-01,8.959212573714565586e-01
2.573818763752750538e+00,8.953509766231977363e-01,8.941389357741806876e-01
2.574214842968593597e+00,8.953760570875923808e-01,8.956385068777242831e-01
2.574610922184437101e+00,8.954011237232385456e-01,8.900159342618957359e-01
