t,S,I,V,V_stock,dS_dt,dS_dt_noisy
1.023564712942588386e+02,9.490265639317874147e+00,8.037440778440274830e-06,8.202649431978148442e+00,4.530658572953154248e+02,7.929066399623901917e-03,5.470928655973726906e-01
1.023804760952190378e+02,9.490455887264966250e+00,7.999858433330495040e-06,8.202459183117712271e+00,4.530846379169321381e+02,7.921759909953501877e-03,1.045079512677873135e+00
1.024044808961792228e+02,9.490645959899005391e+00,7.962451900467393631e-06,8.202269109574581663e+00,4.531034094402091910e+02,7.914459905871973344e-03,-3.670578333771645080e-02
1.024284856971394220e+02,9.490835857375635953e+00,7.925220351229090833e-06,8.202079211193092689e+00,4.531221718695853156e+02,7.907166381729141547e-03,-1.000060113372292614e+00
1.024524904980996070e+02,9.491025579850363769e+00,7.888162960694129549e-06,8.201889487817721758e+00,4.531409252094970270e+02,7.899879331879827715e-03,-4.129793808584932835e-01
1.024764952990598061e+02,9.491215127478564995e+00,7.851278907641295781e-06,8.201699939293073172e+00,4.531596694643787941e+02,7.892598750683488262e-03,-4.457385883384855085e-01
1.025005001000199911e+02,9.491404500415471901e+00,7.814567374549794817e-06,8.201510565463891567e+00,4.531784046386626983e+02,7.885324632504575604e-03,-3.223987986456079424e-01
1.025245049009801903e+02,9.491593698816187086e+00,7.778027547599078434e-06,8.201321366175058358e+00,4.531971307367787745e+02,7.878056971712482648e-03,6.513006728753860664e-01
1.025485097019403753e+02,9.491782722835674591e+00,7.741658616669010916e-06,8.201132341271588189e+00,4.532158477631548408e+02,7.870795762681404018e-03,-7.260248244758238378e-02
1.025725145029005745e+02,9.491971572628763454e+00,7.705459775339709814e-06,8.200943490598632479e+00,4.532345557222164416e+02,7.863540999790363806e-03,1.590501288468262331e-01
1.025965193038607595e+02,9.492160248350147711e+00,7.669430220891701797e-06,8.200754814001477655e+00,4.532532546183870181e+02,7.856292677423326598e-03,1.154334423096827766e-01
1.026205241048209587e+02,9.492348750154384618e+00,7.633569154305766801e-06,8.200566311325548696e+00,4.532719444560877378e+02,7.849050789969225228e-03,-2.723882342003258045e-02
1.026445289057811436e+02,9.492537078195896427e+00,7.597875780263099812e-06,8.200377982416403810e+00,4.532906252397376647e+02,7.841815331821599955e-03,-4.109646785032575744e-01
1.026685337067413428e+02,9.492725232628968612e+00,7.562349307145138915e-06,8.200189827119737984e+00,4.533092969737535896e+02,7.834586297379181330e-03,7.897944045325148155e-01
1.026925385077015278e+02,9.492913213607751644e+00,7.526988947033741480e-06,8.200001845281382984e+00,4.533279596625501426e+02,7.827363681045335086e-03,-3.046900638001272255e-02
1.027165433086617270e+02,9.493101021286259211e+00,7.491793915711011367e-06,8.199814036747303803e+00,4.533466133105397375e+02,7.820147477228422961e-03,-5.498670741049593857e-02
1.027405481096219120e+02,9.493288655818370003e+00,7.456763432659467485e-06,8.199626401363603989e+00,4.533652579221326846e+02,7.812937680341663915e-03,-1.065291135932899591e+00
1.027645529105821112e+02,9.493476117357827704e+00,7.421896721061879466e-06,8.199438938976520319e+00,4.533838935017369636e+02,7.805734284803134138e-03,-6.503380162773338968e-01
1.027885577115422961e+02,9.493663406058239218e+00,7.387193007801429452e-06,8.199251649432429900e+00,4.534025200537584510e+02,7.798537285035822553e-03,-5.475268605751362205e-01
1.028125625125024953e+02,9.493850522073078224e+00,7.352651523461547768e-06,8.199064532577839515e+00,4.534211375826007497e+02,7.791346675467436533e-03,6.178306072461094978e-01
1.028365673134626803e+02,9.494037465555676292e+00,7.318271502326078939e-06,8.198877588259398053e+00,4.534397460926654730e+02,7.784162450530901500e-03,-1.706074129011188711e+00
1.028605721144228795e+02,9.494224236659235316e+00,7.284052182379119911e-06,8.198690816323885855e+00,4.534583455883517331e+02,7.776984604663639278e-03,7.750356793398320843e-01
1.028845769153830645e+02,9.494410835536818638e+00,7.249992805305176748e-06,8.198504216618220042e+00,4.534769360740566526e+02,7.769813132308150960e-03,1.653193180945256302e-01
1.029085817163432637e+02,9.494597262341356370e+00,7.216092616489009629e-06,8.198317788989454513e+00,4.534955175541751942e+02,7.762648027911767112e-03,-6.710319755468605596e-01
1.029325865173034487e+02,9.494783517225640068e+00,7.182350865015787851e-06,8.198131533284778172e+00,4.535140900330999898e+02,7.755489285926703280e-03,-8.135466611550582483e-01
1.029565913182636478e+02,9.494969600342326288e+00,7.148766803670935670e-06,8.197945449351516700e+00,4.535326535152215115e+02,7.748336900810032235e-03,5.455900781238288699e-01
1.029805961192238328e+02,9.495155511843936580e+00,7.115339688940283076e-06,8.197759537037132560e+00,4.535512080049280712e+02,7.741190867023767241e-03,2.508597070887844671e-01
1.030046009201840320e+02,9.495341251882857492e+00,7.082068781009919251e-06,8.197573796189219664e+00,4.535697535066058208e+02,7.734051179034667767e-03,-1.945810331519849834e+00
1.030286057211442170e+02,9.495526820611335239e+00,7.048953343766340806e-06,8.197388226655514032e+00,4.535882900246386384e+02,7.726917831314461527e-03,-6.551430653415275529e-01
1.030526105221044162e+02,9.495712218181484587e+00,7.015992644796295074e-06,8.197202828283881360e+00,4.536068175634082991e+02,7.719790818339816729e-03,-8.818466555447976862e-01
1.030766153230646012e+02,9.495897444745285298e+00,6.983185955386941898e-06,8.197017600922327674e+00,4.536253361272942470e+02,7.712670134592092275e-03,-3.747506660796544320e-02
1.031006201240248004e+02,9.496082500454580355e+00,6.950532550525694383e-06,8.196832544418992228e+00,4.536438457206738804e+02,7.705555774557615312e-03,-6.020800675533075630e-01
1.031246249249849853e+02,9.496267385461433008e+00,6.918031678998300764e-06,8.196647658621790455e+00,4.536623463479257907e+02,7.698447732715024694e-03,4.927135609444249775e-01
1.031486297259451845e+02,9.496452099918217371e+00,6.885682565128904181e-06,8.196462943378330479e+00,4.536808380134307868e+02,7.691346003532273379e-03,-4.879282790683157067e-01
1.031726345269053695e+02,9.496636643976311021e+00,6.853484516564405853e-06,8.196278398537222287e+00,4.536993207215590473e+02,7.684250581512341860e-03,-2.423021124468816845e-01
1.031966393278655687e+02,9.496821017786921004e+00,6.821436846723403052e-06,8.196094023947237517e+00,4.537177944766782502e+02,7.677161461164094813e-03,1.274075896376418937e+00
1.032206441288257537e+02,9.497005221501133576e+00,6.789538871470902079e-06,8.195909819457277479e+00,4.537362592831540837e+02,7.670078637000921074e-03,-2.068605819527960521e-01
1.032446489297859529e+02,9.497189255269905317e+00,6.757789909118167494e-06,8.195725784916366052e+00,4.537547151453500192e+02,7.663002103540844656e-03,-4.647778740456346425e-01
1.032686537307461379e+02,9.497373119244068462e+00,6.726189280422876271e-06,8.195541920173653239e+00,4.537731620676275384e+02,7.655931855306247202e-03,6.963375050016948342e-02
1.032926585317063370e+02,9.497556813574330903e+00,6.694736308588961100e-06,8.195358225078420489e+00,4.537916000543460200e+02,7.648867886824201046e-03,-1.266060938856711005e+00
1.033166633326665220e+02,9.497740338411269079e+00,6.663430319266765395e-06,8.195174699480068270e+00,4.538100291098625121e+02,7.641810192626247167e-03,-1.565483030844666112e+00
1.033406681336267212e+02,9.497923693905340414e+00,6.632270640552894213e-06,8.194991343228128500e+00,4.538284492385323574e+02,7.634758767248450706e-03,-1.177637459495591357e-03
1.033646729345869062e+02,9.498106880206872660e+00,6.601256602990357408e-06,8.194808156172257441e+00,4.538468604447083976e+02,7.627713605231456473e-03,-5.627396160618898246e-01
1.033886777355471054e+02,9.498289897466065668e+00,6.570387539568429015e-06,8.194625138162233924e+00,4.538652627327416553e+02,7.620674701120350170e-03,-1.403840695948911144e+00
1.034126825365072904e+02,9.498472745832996722e+00,6.539662785722788712e-06,8.194442289047968231e+00,4.538836561069809363e+02,7.613642049464852679e-03,9.466848008109687296e-01
1.034366873374674896e+02,9.498655425457615209e+00,6.509081679335376977e-06,8.194259608679493212e+00,4.539020405717730000e+02,7.606615644819181288e-03,7.039062301952208056e-01
1.034606921384276745e+02,9.498837936489746170e+00,6.478643560734543312e-06,8.194077096906971391e+00,4.539204161314623889e+02,7.599595481742077441e-03,2.411453908801538815e-01
1.034846969393878737e+02,9.499020279079086748e+00,6.448347772694897173e-06,8.193894753580686086e+00,4.539387827903917128e+02,7.592581554796862253e-03,-5.172091401242870923e-01
1.035087017403480587e+02,9.499202453375207966e+00,6.418193660437456197e-06,8.193712578551052061e+00,4.539571405529013077e+02,7.585573858551325488e-03,-1.848658173937619276e-01
1.035327065413082579e+02,9.499384459527558278e+00,6.388180571629499665e-06,8.193530571668604878e+00,4.539754894233295772e+02,7.578572387577808822e-03,-5.617296917310592441e-01
1.035567113422684429e+02,9.499566297685456462e+00,6.358307856384712500e-06,8.193348732784011546e+00,4.539938294060127078e+02,7.571577136453150336e-03,8.709448341360808143e-01
1.035807161432286421e+02,9.499747967998095177e+00,6.328574867263042114e-06,8.193167061748061641e+00,4.540121605052847826e+02,7.564588099758878803e-03,-1.426066497983119241e+00
1.036047209441888270e+02,9.499929470614542737e+00,6.298980959270844104e-06,8.192985558411670866e+00,4.540304827254778957e+02,7.557605272080880621e-03,2.813161253713752918e-01
1.036287257451490262e+02,9.500110805683743109e+00,6.269525489860734016e-06,8.192804222625884591e+00,4.540487960709219806e+02,7.550628648009705124e-03,2.690503893197895499e-02
1.036527305461092112e+02,9.500291973354508812e+00,6.240207818931733884e-06,8.192623054241868985e+00,4.540671005459447542e+02,7.543658222140259273e-03,-1.122236426547232213e+00
1.036767353470694104e+02,9.500472973775531571e+00,6.211027308829130773e-06,8.192442053110918110e+00,4.540853961548720008e+02,7.536693989072112965e-03,6.269585439595364296e-01
1.037007401480295954e+02,9.500653807095375214e+00,6.181983324344614851e-06,8.192261219084455703e+00,4.541036829020273444e+02,7.529735943409443522e-03,-3.314769149809900228e-01
1.037247449489897946e+02,9.500834473462477447e+00,6.153075232716140470e-06,8.192080552014026296e+00,4.541219607917323060e+02,7.522784079760813647e-03,1.877175792660816800e+00
1.037487497499499796e+02,9.501014973025149857e+00,6.124302403628067621e-06,8.191900051751305867e+00,4.541402298283063033e+02,7.515838392739393470e-03,1.181916239083080411e+00
1.037727545509101788e+02,9.501195305931577906e+00,6.095664209211018789e-06,8.191719718148089413e+00,4.541584900160666507e+02,7.508898876962766256e-03,-4.737039780722190202e-02
1.037967593518703637e+02,9.501375472329822713e+00,6.067160024042022100e-06,8.191539551056305157e+00,4.541767413593285596e+02,7.501965527053289229e-03,-3.679519541331275900e-01
1.038207641528305629e+02,9.501555472367815725e+00,6.038789225144369863e-06,8.191359550328003891e+00,4.541949838624051381e+02,7.495038337637621728e-03,-6.737458921523891142e-01
1.038447689537907479e+02,9.501735306193367592e+00,6.010551191987758337e-06,8.191179715815362528e+00,4.542132175296073910e+02,7.488117303347058273e-03,-7.127361524328956754e-01
1.038687737547509471e+02,9.501914973954155741e+00,5.982445306488149658e-06,8.191000047370684101e+00,4.542314423652442770e+02,7.481202418817473054e-03,3.233672046671889344e-01
1.038927785557111321e+02,9.502094475797740358e+00,5.954470953007906521e-06,8.190820544846399542e+00,4.542496583736226512e+02,7.474293678689181153e-03,-1.425051056973660524e+00
1.039167833566713313e+02,9.502273811871548403e+00,5.926627518355660044e-06,8.190641208095062353e+00,4.542678655590470953e+02,7.467391077607021810e-03,9.790747776282355819e-01
1.039407881576315162e+02,9.502452982322884267e+00,5.898914391786443595e-06,8.190462036969355708e+00,4.542860639258203719e+02,7.460494610220413936e-03,7.062198755494322189e-01
1.039647929585917154e+02,9.502631987298926219e+00,5.871330965001556423e-06,8.190283031322085350e+00,4.543042534782428561e+02,7.453604271183300600e-03,-1.260796775183238017e-01
1.039887977595519004e+02,9.502810826946724632e+00,5.843876632148699182e-06,8.190104191006186696e+00,4.543224342206131041e+02,7.446720055154149032e-03,7.575295355938094222e-01
1.040128025605120996e+02,9.502989501413207307e+00,5.816550789821840101e-06,8.189925515874719508e+00,4.543406061572273416e+02,7.439841956796033884e-03,2.305315077991877182e+00
1.040368073614722846e+02,9.503168010845170599e+00,5.789352837061347967e-06,8.189747005780871447e+00,4.543587692923798045e+02,7.432969970776470703e-03,3.045470444965959200e-01
1.040608121624324838e+02,9.503346355389290068e+00,5.762282175353861680e-06,8.189568660577949188e+00,4.543769236303625689e+02,7.426104091767443682e-03,1.726870996906965328e+00
1.040848169633926688e+02,9.503524535192113376e+00,5.735338208632419007e-06,8.189390480119396187e+00,4.543950691754657214e+02,7.419244314445683219e-03,-2.857959275229565721e-01
1.041088217643528679e+02,9.503702550400062066e+00,5.708520343276324441e-06,8.189212464258774915e+00,4.544132059319771315e+02,7.412390633492249581e-03,-5.985268234943461607e-01
1.041328265653130529e+02,9.503880401159429780e+00,5.681827988111285575e-06,8.189034612849773964e+00,4.544313339041826225e+02,7.405543043592810459e-03,1.009117986374922893e+00
1.041568313662732521e+02,9.504058087616389372e+00,5.655260554409276727e-06,8.188856925746211601e+00,4.544494530963658576e+02,7.398701539437557706e-03,-1.908054635979165692e+00
1.041808361672334371e+02,9.504235609916982241e+00,5.628817455888673623e-06,8.188679402802028662e+00,4.544675635128085673e+02,7.391866115721262842e-03,9.670036219952475864e-01
1.042048409681936363e+02,9.504412968207125445e+00,5.602498108714119561e-06,8.188502043871295655e+00,4.544856651577901516e+02,7.385036767143166037e-03,6.566115587534411720e-03
1.042288457691538213e+02,9.504590162632611694e+00,5.576301931496658398e-06,8.188324848808205658e+00,4.545037580355880209e+02,7.378213488407059373e-03,-4.729197496636646236e-01
1.042528505701140205e+02,9.504767193339105802e+00,5.550228345293601566e-06,8.188147817467077871e+00,4.545218421504775961e+02,7.371396274221259093e-03,9.329243169564602201e-02
1.042768553710742054e+02,9.504944060472146461e+00,5.524276773608661901e-06,8.187970949702361168e+00,4.545399175067319106e+02,7.364585119298605598e-03,1.187088842400756128e-01
1.043008601720344046e+02,9.505120764177148018e+00,5.498446642391820660e-06,8.187794245368628765e+00,4.545579841086222928e+02,7.357780018356602225e-03,1.254950015718129253e+00
1.043248649729945896e+02,9.505297304599398700e+00,5.472737380039457965e-06,8.187617704320576451e+00,4.545760419604175695e+02,7.350980966116971160e-03,8.491541404085712896e-01
1.043488697739547888e+02,9.505473681884058834e+00,5.447148417394224901e-06,8.187441326413031462e+00,4.545940910663846921e+02,7.344187957306319570e-03,2.082583067725624903e-01
1.043728745749149738e+02,9.505649896176164404e+00,5.421679187745168026e-06,8.187265111500945380e+00,4.546121314307885086e+02,7.337400986655556734e-03,-2.132083403163754776e-01
1.043968793758751730e+02,9.505825947620625271e+00,5.396329126827610793e-06,8.187089059439392358e+00,4.546301630578917639e+02,7.330620048900116092e-03,-9.372171374408888589e-01
1.044208841768353579e+02,9.506001836362221624e+00,5.371097672823266201e-06,8.186913170083577995e+00,4.546481859519549857e+02,7.323845138780232800e-03,2.064256733886634387e-01
1.044448889777955571e+02,9.506177562545614634e+00,5.345984266360124138e-06,8.186737443288830463e+00,4.546662001172366558e+02,7.317076251040333101e-03,-2.567832082278630246e+00
1.044688937787557421e+02,9.506353126315334023e+00,5.320988350512569124e-06,8.186561878910605827e+00,4.546842055579932662e+02,7.310313380429617203e-03,9.732328324262143893e-01
1.044928985797159413e+02,9.506528527815783391e+00,5.296109370801260874e-06,8.186386476804484502e+00,4.547022022784790920e+02,7.303556521701670690e-03,6.207616765790797964e-03
1.045169033806761263e+02,9.506703767191245547e+00,5.271346775193251193e-06,8.186211236826173021e+00,4.547201902829463620e+02,7.296805669614575551e-03,-1.654595098305147838e+00
1.045409081816363255e+02,9.506878844585871846e+00,5.246700014101866236e-06,8.186036158831507592e+00,4.547381695756450881e+02,7.290060818931187736e-03,5.721851144699026115e-01
1.045649129825965105e+02,9.507053760143689303e+00,5.222168540386828479e-06,8.185861242676445215e+00,4.547561401608234064e+02,7.283321964418609795e-03,-8.816175466593613175e-01
1.045889177835567097e+02,9.507228514008598808e+00,5.197751809354133904e-06,8.185686488217072565e+00,4.547741020427271224e+02,7.276589100848662728e-03,-4.587576519482683413e-01
1.046129225845168946e+02,9.507403106324376907e+00,5.173449278756171427e-06,8.185511895309600661e+00,4.547920552256000519e+02,7.269862222997525159e-03,-1.778829262069475448e+00
1.046369273854770938e+02,9.507577537234672249e+00,5.149260408791606854e-06,8.185337463810368419e+00,4.548099997136839647e+02,7.263141325646149671e-03,-7.416595883901626607e-01
1.046609321864372788e+02,9.507751806883009138e+00,5.125184662105498082e-06,8.185163193575839102e+00,4.548279355112184135e+02,7.256426403579846474e-03,1.667252978043515244e-01
1.046849369873974780e+02,9.507925915412782203e+00,5.101221503789178202e-06,8.184989084462602094e+00,4.548458626224409045e+02,7.249717451588449935e-03,-7.722079997688173492e-02
1.047089417883576630e+02,9.508099862967263505e+00,5.077370401380374936e-06,8.184815136327372898e+00,4.548637810515868409e+02,7.243014464466401847e-03,2.961879209411986680e-01
1.047329465893178622e+02,9.508273649689600759e+00,5.053630824863090357e-06,8.184641349026996693e+00,4.548816908028895227e+02,7.236317437012640408e-03,-7.241090490303467853e-01
1.047569513902780471e+02,9.508447275722810232e+00,5.030002246667720318e-06,8.184467722418437674e+00,4.548995918805801466e+02,7.229626364030572461e-03,5.680567114969478082e-01
1.047809561912382463e+02,9.508620741209785621e+00,5.006484141670934177e-06,8.184294256358793263e+00,4.549174842888878629e+02,7.222941240328267787e-03,-1.476448265848557817e+00
1.048049609921984313e+02,9.508794046293294500e+00,4.983075987195798460e-06,8.184120950705279895e+00,4.549353680320396052e+02,7.216262060718209304e-03,-5.660592947759098825e-01
1.048289657931586305e+02,9.508967191115976547e+00,4.959777263011651505e-06,8.183947805315249013e+00,4.549532431142602604e+02,7.209588820017542865e-03,-2.647721493721558073e+00
1.048529705941188155e+02,9.509140175820348873e+00,4.936587451334225430e-06,8.183774820046169296e+00,4.549711095397727263e+02,7.202921513047744195e-03,-3.068645982328765398e-01
1.048769753950790147e+02,9.509313000548800687e+00,4.913506036825529246e-06,8.183601994755639097e+00,4.549889673127976266e+02,7.196260134634924199e-03,-5.479212140638216599e-01
1.049009801960391997e+02,9.509485665443593305e+00,4.890532506593965744e-06,8.183429329301384669e+00,4.550068164375535389e+02,7.189604679609828963e-03,-1.962394877663875825e-01
1.049249849969993988e+02,9.509658170646865472e+00,4.867666350194211220e-06,8.183256823541256608e+00,4.550246569182570511e+02,7.182955142807506688e-03,5.674887052996803183e-01
1.049489897979595838e+02,9.509830516300624481e+00,4.844907059627332364e-06,8.183084477333231632e+00,4.550424887591225342e+02,7.176311519067779532e-03,1.307658508878953185e+00
1.049729945989197830e+02,9.510002702546760389e+00,4.822254129340681225e-06,8.182912290535410804e+00,4.550603119643621994e+02,7.169673803234744014e-03,-1.182148529148340899e+00
1.049969993998799680e+02,9.510174729527030024e+00,4.799707056227991780e-06,8.182740263006024861e+00,4.550781265381863250e+02,7.163041990157270611e-03,-2.460634670241852451e-01
1.050210042008401672e+02,9.510346597383065870e+00,4.777265339629279976e-06,8.182568394603428885e+00,4.550959324848030292e+02,7.156416074688698448e-03,-1.964612024404960522e+00
1.050450090018003522e+02,9.510518306256374288e+00,4.754928481330952155e-06,8.182396685186102303e+00,4.551137298084182135e+02,7.149796051686724274e-03,1.821358525918234328e+00
1.050690138027605514e+02,9.510689856288337296e+00,4.732695985565694939e-06,8.182225134612652440e+00,4.551315185132359034e+02,7.143181916013735533e-03,1.293556308810351219e+00
1.050930186037207363e+02,9.510861247620210790e+00,4.710567359012578567e-06,8.182053742741814517e+00,4.551492986034577370e+02,7.136573662536588314e-03,4.592671760298501216e-01
1.051170234046809355e+02,9.511032480393122768e+00,4.688542110796960335e-06,8.181882509432444550e+00,4.551670700832835905e+02,7.129971286126746133e-03,1.206829264198950202e+00
1.051410282056411205e+02,9.511203554748075106e+00,4.666619752490581155e-06,8.181711434543530004e+00,4.551848329569108955e+02,7.123374781660057886e-03,8.546153413752705097e-01
1.051650330066013197e+02,9.511374470825945338e+00,4.644799798111463914e-06,8.181540517934182688e+00,4.552025872285352079e+02,7.116784144017118674e-03,-6.377334565723347115e-01
1.051890378075615047e+02,9.511545228767484872e+00,4.623081764124020197e-06,8.181369759463638758e+00,4.552203329023499236e+02,7.110199368082797955e-03,7.181118693385105667e-01
1.052130426085217039e+02,9.511715828713317222e+00,4.601465169438941024e-06,8.181199158991262266e+00,4.552380699825463921e+02,7.103620448746683635e-03,1.173803354954443323e+00
1.052370474094818888e+02,9.511886270803982413e+00,4.579949533204707514e-06,8.181028716376504306e+00,4.552557984733140870e+02,7.097047380901444491e-03,8.073832593970922122e-01
1.052610522104420880e+02,9.512056555180821604e+00,4.558534327644211083e-06,8.180858431478007731e+00,4.552735183788499285e+02,7.090480159411577388e-03,-8.281599436524723912e-02
1.052850570114022730e+02,9.512226681984419230e+00,4.537219072574532378e-06,8.180688304155177448e+00,4.552912297033421964e+02,7.083918779168169033e-03,-3.816168869066760561e-01
1.053090618123624722e+02,9.512396651354793065e+00,4.516003316451122340e-06,8.180518334267985026e+00,4.553089324509729181e+02,7.077363235082595461e-03,2.379472926957983070e+00
1.053330666133226572e+02,9.512566463431843644e+00,4.494886609293336792e-06,8.180348521676521045e+00,4.553266266259219037e+02,7.070813522070229507e-03,2.778268941022041250e-01
1.053570714142828422e+02,9.512736118355352488e+00,4.473868502684345808e-06,8.180178866240991553e+00,4.553443122323670309e+02,7.064269635050718366e-03,5.532022197455087609e-01
1.053810762152430414e+02,9.512905616264989206e+00,4.452948549771173521e-06,8.180009367821714505e+00,4.553619892744841877e+02,7.057731568947761547e-03,-1.395430923800825118e+00
1.054050810162032263e+02,9.513074957300302614e+00,4.432126305264734549e-06,8.179840026279132204e+00,4.553796577564472727e+02,7.051199318689527207e-03,6.898695515341386475e-01
1.054290858171634255e+02,9.513244141600731396e+00,4.411401325439745901e-06,8.179670841473795306e+00,4.553973176824281381e+02,7.044672879207986016e-03,2.540040421413183314e-01
1.054530906181236105e+02,9.513413169305591666e+00,4.390773168134828620e-06,8.179501813266377042e+00,4.554149690565966466e+02,7.038152245439660559e-03,-8.547490205758938586e-01
1.054770954190838097e+02,9.513582040554087627e+00,4.370241392752406989e-06,8.179332941517662547e+00,4.554326118831206713e+02,7.031637412325014713e-03,1.296551573708943028e+00
1.055011002200439947e+02,9.513750755485302690e+00,4.349805560258806787e-06,8.179164226088554202e+00,4.554502461661660959e+02,7.025128374808814469e-03,4.332131135377727607e-03
1.055251050210041939e+02,9.513919314238210134e+00,4.329465233184160416e-06,8.178995666840073397e+00,4.554678719098967008e+02,7.018625127839961397e-03,6.552152745641157683e-01
1.055491098219643789e+02,9.514087716951662443e+00,4.309219975622499235e-06,8.178827263633356992e+00,4.554854891184743906e+02,7.012127666371659185e-03,4.676000861281925935e-01
1.055731146229245780e+02,9.514255963764394863e+00,4.289069353231662075e-06,8.178659016329655529e+00,4.555030977960589667e+02,7.005635985361136076e-03,-6.921923087682291253e-01
1.055971194238847630e+02,9.514424054815030729e+00,4.269012933233386721e-06,8.178490924790336791e+00,4.555206979468082977e+02,6.999150079769866917e-03,2.963951267954949009e-01
1.056211242248449622e+02,9.514591990242072583e+00,4.249050284413216737e-06,8.178322988876885802e+00,4.555382895748782062e+02,6.992669944563573159e-03,1.391189923153440811e+00
1.056451290258051472e+02,9.514759770183912835e+00,4.229180977120598876e-06,8.178155208450906599e+00,4.555558726844225248e+02,6.986195574712139589e-03,-1.098700344952725061e+00
1.056691338267653464e+02,9.514927394778819547e+00,4.209404583268782283e-06,8.177987583374113356e+00,4.555734472795930401e+02,6.979726965189503307e-03,-1.029815309152588121e+00
1.056931386277255314e+02,9.515094864164948874e+00,4.189720676334918444e-06,8.177820113508342814e+00,4.555910133645396627e+02,6.973264110974070062e-03,-9.047278503996961652e-01
1.057171434286857306e+02,9.515262178480343280e+00,4.170128831359964625e-06,8.177652798715541849e+00,4.556085709434101432e+02,6.966807007048103628e-03,7.473661524454339178e-01
1.057411482296459155e+02,9.515429337862924442e+00,4.150628624948777892e-06,8.177485638857779904e+00,4.556261200203502426e+02,6.960355648398364181e-03,-4.554717381796948295e-01
1.057651530306061147e+02,9.515596342450496792e+00,4.131219635270021938e-06,8.177318633797238334e+00,4.556436605995039031e+02,6.953910030015580945e-03,3.008764946044465427e-01
1.057891578315662997e+02,9.515763192380756408e+00,4.111901442056261103e-06,8.177151783396217510e+00,4.556611926850127929e+02,6.947470146894729748e-03,1.148753136486254878e+00
1.058131626325264989e+02,9.515929887791273245e+00,4.092673626603863815e-06,8.176985087517131490e+00,4.556787162810168184e+02,6.941035994034949752e-03,-1.119138156030023534e+00
1.058371674334866839e+02,9.516096428819505348e+00,4.073535771773100839e-06,8.176818546022511569e+00,4.556962313916536687e+02,6.934607566439682236e-03,1.479696432587328525e+00
1.058611722344468831e+02,9.516262815602797076e+00,4.054487461988048725e-06,8.176652158775008061e+00,4.557137380210592141e+02,6.928184859116476302e-03,3.513063850406394906e-02
1.058851770354070680e+02,9.516429048278373770e+00,4.035528283236682973e-06,8.176485925637384966e+00,4.557312361733672219e+02,6.921767867076961123e-03,-1.691852764093700057e-01
1.059091818363672672e+02,9.516595126983341757e+00,4.016657823070786557e-06,8.176319846472521746e+00,4.557487258527094127e+02,6.915356585337234518e-03,1.535564304771435573e+00
1.059331866373274522e+02,9.516761051854697229e+00,3.997875670606041405e-06,8.176153921143416881e+00,4.557662070632156315e+02,6.908951008917169068e-03,4.630323852200723955e-01
1.059571914382876514e+02,9.516926823029313809e+00,3.979181416521938614e-06,8.175988149513184311e+00,4.557836798090136199e+02,6.902551132841272530e-03,-1.309485142110198286e+00
1.059811962392478364e+02,9.517092440643954987e+00,3.960574653061864844e-06,8.175822531445051666e+00,4.558011440942291301e+02,6.896156952137882934e-03,-5.347386306453067589e-02
1.060052010402080356e+02,9.517257904835263460e+00,3.942054974033015924e-06,8.175657066802365591e+00,4.558185999229859249e+02,6.889768461839723690e-03,-7.657954674924440930e-01
1.060292058411682206e+02,9.517423215739766462e+00,3.923621974806488331e-06,8.175491755448591746e+00,4.558360472994057773e+02,6.883385656983709300e-03,2.713720171360507472e-01
1.060532106421284197e+02,9.517588373493873988e+00,3.905275252317181780e-06,8.175326597247304150e+00,4.558534862276084709e+02,6.877008532610751068e-03,-4.646362191751207682e-01
1.060772154430886047e+02,9.517753378233885897e+00,3.887014405063899174e-06,8.175161592062201166e+00,4.558709167117116863e+02,6.870637083766117925e-03,-3.336686151000435863e-01
1.061012202440488039e+02,9.517918230095975929e+00,3.868839033109249197e-06,8.174996739757093067e+00,4.558883387558312279e+02,6.864271305499269893e-03,9.642782214457911172e-01
1.061252250450089889e+02,9.518082929216209465e+00,3.850748738079736945e-06,8.174832040195909144e+00,4.559057523640807403e+02,6.857911192863774819e-03,-1.688004137514950598e+00
1.061492298459691881e+02,9.518247475730532869e+00,3.832743123165680915e-06,8.174667493242690597e+00,4.559231575405720491e+02,6.851556740917419397e-03,2.863956461622116922e-01
1.061732346469293731e+02,9.518411869774775269e+00,3.814821793121290938e-06,8.174503098761599418e+00,4.559405542894148198e+02,6.845207944722181415e-03,-2.283827826638679392e-01
1.061972394478895723e+02,9.518576111484650326e+00,3.796984354264591091e-06,8.174338856616913063e+00,4.559579426147168419e+02,6.838864799344090972e-03,3.286198115996912250e-01
1.062212442488497572e+02,9.518740200995756240e+00,3.779230414477500173e-06,8.174174766673024450e+00,4.559753225205838021e+02,6.832527299853674574e-03,-2.366087626420834145e+00
1.062452490498099564e+02,9.518904138443573970e+00,3.761559583205746994e-06,8.174010828794441963e+00,4.559926940111193971e+02,6.826195441325400015e-03,-9.491218825690579397e-01
1.062692538507701414e+02,9.519067923963467237e+00,3.743971471458955932e-06,8.173847042845792998e+00,4.560100570904253914e+02,6.819869218837898428e-03,-4.024321068030826121e-01
1.062932586517303406e+02,9.519231557690686074e+00,3.726465691810562649e-06,8.173683408691816865e+00,4.560274117626013890e+02,6.813548627474158570e-03,1.657773551814936797e+00
