B,T,M,M_noisy
9.339141675296342981e-01,7.178439043642526940e+00,4.348690715875944829e-02,4.936919881209559519e-02
6.544275361325022189e+00,2.943502769324534540e+01,8.827679392596979313e-02,8.800109876456660429e-02
2.174398590709962775e+00,4.817610576122211086e+01,1.791111699201697327e-02,1.289428053582895861e-02
9.492508487322026678e-01,1.962043421931807785e+01,1.875915139174571394e-02,2.457248056521596155e-02
7.843249676515569924e+00,4.828932976035413560e+01,6.480832950923756663e-02,6.669262252950250436e-02
2.843657118847495724e+00,2.380832857446506168e+01,4.689964742525173924e-02,4.247231145769857913e-02
6.007980744284959762e+00,1.431937898874852877e+01,1.619917156067640085e-01,1.622101525645647246e-01
2.971029772409709224e+00,3.197777405411200036e+01,3.673927329706990624e-02,3.571041054118128527e-02
2.396353170386225084e+00,4.238016721381306695e+01,2.242086082922669851e-02,1.880914889713631438e-02
4.392236415226729918e+00,6.876143984416300370e+00,2.196393361617547391e-01,2.284561938955321503e-01
1.940279000629315798e+00,4.583690596594016853e+01,1.678758408249173689e-02,3.397652798367491178e-02
2.030950783361630041e+00,2.091618172502596451e+01,3.787484858856615677e-02,3.257938557213663211e-02
5.018105608725007549e-01,2.092914067125646227e+01,9.315001251816473760e-03,7.950690207407032362e-03
5.745447124744186951e+00,3.537730235832008674e+01,6.455206107750215139e-02,5.497821853800580194e-02
7.378710050061964232e+00,4.147046151179469575e+01,7.092983121145504666e-02,5.744810973133123583e-02
1.390191836115326762e-01,7.335574890978270091e+00,6.315369714920309949e-03,1.748644100443442345e-02
2.377912117071643294e+00,2.268537442855135211e+01,4.105135436243164543e-02,3.417672759867237953e-02
6.971483912452216103e+00,3.730895979197229906e+01,7.441325861082212501e-02,7.764544808127116227e-02
4.847592758212766029e+00,2.371916164527839399e+01,8.056737638230521137e-02,6.685946569768147496e-02
1.115721680968030372e+00,4.882179602366959159e+01,9.059893163845471331e-03,2.513514246187669755e-03
1.999123258462540020e+00,3.297959409912325413e+01,2.394617661924763191e-02,2.851700489684919418e-02
1.738836056061004998e+00,8.926467897360021553e+00,6.926162884234794703e-02,7.384694414898962389e-02
3.673958916426904864e-01,7.149272102897317183e+00,1.703888060814770511e-02,1.921982879886324422e-02
1.115907462417672580e+00,2.259975192130322696e+01,1.927744573144225815e-02,2.319883215190550463e-02
1.104013008931363116e+00,2.929418293048998123e+01,1.483053400549710042e-02,1.684136881757114859e-02
4.080001377343306146e+00,2.347950161151436532e+01,6.837888069351565068e-02,7.824482350852729473e-02
6.169153275202808651e+00,4.258191175139496210e+01,5.768960241023917551e-02,7.451075919873870190e-02
4.200944273936996431e+00,3.138763104941860149e+01,5.300853331919538891e-02,5.848326531010167306e-02
5.284292817100620709e+00,4.669553668115506895e+01,4.504138594155798064e-02,4.376274163520891408e-02
7.081337352556971609e+00,4.634928376755910762e+01,6.091322446348614028e-02,5.047730393977162278e-02
6.268514079878217515e+00,2.771282926833961113e+01,8.969091798577313868e-02,8.466692788968070704e-02
8.880986499401317680e-01,2.086536720761355213e+01,1.655092840652735292e-02,1.314879739002036696e-02
3.121302845444871021e-01,1.067511343312118122e+01,1.063739581170931696e-02,2.486745432218936264e-02
7.445812362804616669e+00,3.571755651519104902e+01,8.303720607006812027e-02,6.739685920964341714e-02
2.160153682268308284e+00,3.218632235469175384e+01,2.650838466915311775e-02,1.837528034747155231e-02
6.919659890316754769e+00,2.741496640776097848e+01,1.001646048458565558e-01,8.968796580753571335e-02
1.478505840000702731e+00,4.588417746934774044e+01,1.277268741951127079e-02,2.125304471188645822e-02
7.046708945051260997e+00,2.132161866025718666e+01,1.304345272801673561e-01,1.232966386698697708e-01
3.578514917458123001e+00,2.605265759468423425e+01,5.414837473766111187e-02,3.560325317827106595e-02
3.284095014247881972e-01,2.680365497466244307e+01,4.803016753804317807e-03,-1.594121100350152226e-02
7.913350689669352178e+00,1.719149322723389162e+01,1.804994564511851196e-01,1.833580165231722681e-01
1.023284997214002123e+00,2.325418812105731448e+01,1.719484236249726322e-02,6.318097921055206012e-04
2.867702889169294611e-01,2.315060849914693364e+01,4.830929026083144624e-03,1.557280800000265461e-02
6.426813175212680918e+00,2.851660723857035507e+01,8.942689913264645352e-02,9.978555884842604806e-02
2.676321113980890232e+00,2.330307186147719278e+01,4.504967019165841829e-02,3.342839490344261255e-02
3.503740681084427377e-01,1.845596538997310887e+01,7.322158711758508520e-03,3.628072392834224332e-03
1.958946829542120016e-01,1.147957286719443282e+01,6.275102896508860488e-03,6.172032876640841555e-03
3.316007386482683117e+00,4.314253834361492324e+01,3.051401283713746360e-02,1.524778512982645842e-02
9.324692475468076003e-01,2.676215872381333938e+01,1.367483613102035006e-02,9.823111774897863580e-04
2.882138194258330621e+00,4.318250312725642459e+01,2.648419930197683930e-02,1.977892279349483667e-02
5.523365600559772659e+00,4.756242874584743419e+01,4.623548483695577582e-02,4.547796452640054388e-02
7.612654843668118509e+00,1.609251124505019703e+01,1.847619278660510567e-01,1.871025110674234826e-01
2.418535331307972491e+00,3.079583576961551827e+01,3.100732464953336043e-02,1.181840269105232516e-02
4.646825560028001512e+00,4.747360633851806710e+01,3.893729136221743548e-02,4.091051736121709137e-02
5.662275782787285827e+00,1.178041224258258701e+01,1.821877539894520281e-01,1.806031197889132467e-01
6.375088494461919275e+00,1.464228311740604838e+01,1.685431724769682893e-01,1.654525434769908154e-01
3.999613787984395152e+00,2.919607363184177728e+01,5.417411845970391410e-02,4.911909540389982481e-02
6.350155631414093449e+00,6.588929068765025931e+00,3.345586103803181444e-01,3.443828625719525527e-01
3.747863236783294028e+00,6.574491394854002024e+00,1.925211083786464994e-01,2.076851724805328092e-01
5.971350651212001814e+00,7.583972062831312755e+00,2.801367694930627650e-01,2.751006602332519146e-01
5.112306237019643262e+00,4.719348885034791152e+01,4.311046590178545246e-02,4.094282663989059351e-02
3.770281247944526015e+00,4.629580910605114497e+01,3.236301266937995774e-02,1.602433542526882082e-02
6.975975344472502115e+00,4.842722187031162662e+01,5.743361043018635481e-02,5.293671997162131826e-02
2.569522756684939679e+00,2.172847497812438888e+01,4.625975292621475193e-02,5.266527636136460189e-02
2.938596557275259702e+00,8.649815546458039961e+00,1.211745271461517337e-01,1.196988952168463322e-01
3.913714535230617741e+00,3.412008593331077577e+01,4.546329146347324879e-02,4.857345419538394021e-02
5.836777845123530817e-01,1.996739311960293151e+01,1.133264682741165312e-02,9.791779292257827769e-03
4.774060448193242046e+00,2.361342549532435697e+01,7.967950112396821050e-02,8.024211186115942640e-02
2.912149936736390110e-01,8.329934723890323411e+00,1.208275733433488916e-02,1.834678214422970355e-02
6.944049184509766270e+00,8.175022817229130823e+00,3.081372432464919986e-01,3.154158288264776178e-01
2.853096980693204721e+00,9.741586413503240394e+00,1.066935382292001355e-01,8.688213918978938965e-02
7.116682870982829812e+00,4.425950932458945886e+01,6.410000360911922990e-02,6.162960232582125053e-02
1.280108037693233669e+00,3.740748516144454072e+01,1.353039108893582670e-02,-1.583367704320521804e-02
5.758361514413151028e+00,3.459499987534010756e+01,6.614685477030994576e-02,6.603920462172566119e-02
4.725556613514912740e+00,2.370883300442264741e+01,7.855391074283406272e-02,7.287600512788386387e-02
4.577763443028027623e+00,3.896356343916305320e+01,4.667218622158774560e-02,4.054248331907803204e-02
7.261704375545785517e+00,1.848267811824540985e+01,1.543443233909461698e-01,1.697516230411772742e-01
7.853849518967144228e-01,7.983805483941045722e+00,3.379971330001628471e-02,3.721467870444768872e-02
7.350167699973894742e+00,2.122805522443470494e+01,1.367096435019689582e-01,1.478736239257819052e-01
2.315925700698844292e+00,3.558758191385495451e+01,2.574997980443798767e-02,3.189064811408181405e-02
2.105217142990636336e+00,3.495998430484797836e+01,2.381416215734269426e-02,4.055895408508142230e-02
5.509054011448795585e+00,4.928550363356555408e+01,4.450893181436600676e-02,4.196793570952640079e-02
3.364190424042962757e+00,3.173064864501003512e+01,4.194511874079619868e-02,3.933415794806160298e-02
1.159354981937675388e+00,5.906429105718327577e+00,6.182485604332603468e-02,6.084266740829408909e-02
4.508471394645900965e+00,2.271598133195982427e+01,7.809029238537221196e-02,1.025133153665320207e-01
7.020141369620611194e+00,4.295809707489365792e+01,6.513214509572301525e-02,6.072567438690391894e-02
1.698483766636935677e-01,4.391960847256394374e+01,1.529954695875342194e-03,1.756575459127185726e-03
3.279229555111542904e+00,4.679980071064959191e+01,2.783259581503013877e-02,4.154265998940091797e-02
1.515327327950748648e+00,8.432793017200552299e+00,6.299488503611251622e-02,7.219839196899294209e-02
5.698218094983817927e+00,3.488963472939319388e+01,6.490369147839814001e-02,5.992473857049741837e-02
6.318114970153915877e+00,3.032054677644077856e+01,8.274406789444781196e-02,1.001681439022537451e-01
1.218660514972239151e+00,1.522623036497717486e+01,3.053935042428437829e-02,3.533411716244357764e-02
6.771563559828984502e+00,1.008307341885755726e+01,2.510866751069026348e-01,2.655494005471157881e-01
2.567000235537807207e+00,9.039066953302903329e+00,1.018763703912878432e-01,1.079285016834727884e-01
6.023949143724466104e+00,2.637021399749901107e+01,9.046313763769707472e-02,9.823956547222141567e-02
1.117518626037004470e+00,4.066415075758530406e+01,1.087523170716577468e-02,3.450093471573584432e-03
3.839886790572281772e+00,4.457599289043635338e+01,3.422631866649424037e-02,4.840900043739768122e-02
5.228988426231416575e+00,4.492045117343459282e+01,4.631993015856198520e-02,3.931024407539839699e-02
4.010552561871286947e+00,4.526290722699014424e+01,3.521489462914145774e-02,3.598365883286216982e-02
5.545246174104640602e+00,1.287500374765511424e+01,1.646081807740116254e-01,1.754805762438865768e-01
6.224753001655533247e+00,4.022766290246173781e+01,6.160021520033048814e-02,5.820618988526411741e-02
7.434276509408154432e+00,4.990662606671244816e+01,5.942067424040410606e-02,6.061465877682238601e-02
5.227602282322537874e+00,1.870401998336973293e+01,1.093535299473708117e-01,1.094364445299471911e-01
1.490006331566885889e+00,2.520927158462946238e+01,2.318308106698164714e-02,2.475046121669734547e-02
6.168090384834085782e+00,1.374854285468551929e+01,1.727663435377302104e-01,1.786695550040884595e-01
3.447572285835034389e+00,2.141250364776956872e+01,6.307791357998608628e-02,4.809680388482499847e-02
5.618882071131229061e+00,3.219268866342584090e+01,6.929271357083786886e-02,6.405117715523174493e-02
5.544681815505931866e+00,6.193200019530962663e+00,3.044277365996320706e-01,3.250822521150276700e-01
7.109600657959887826e+00,4.519480324202272215e+01,6.271517052866577846e-02,4.317845059946021080e-02
4.755236811276553510e+00,2.582723020423630444e+01,7.272267336409501959e-02,6.635349260591968945e-02
1.912845551064322080e+00,2.656042293740187077e+00,2.083347837230092869e-01,2.163193851590413663e-01
3.309357415817753001e+00,1.258653622985008980e+01,9.939006514730658326e-02,8.097982955681878869e-02
5.002894790533499503e+00,4.584739051351048289e+01,4.341570346131806701e-02,3.479797401369516541e-02
4.609404410054420254e+00,4.221463447707093053e+01,4.340382377424124166e-02,3.536823568409490359e-02
1.629654234647544220e+00,4.707480369757168148e+01,1.372762643860194962e-02,2.940050547340999562e-02
6.609854512424137241e+00,2.645642869222268700e+01,9.903764406173749812e-02,9.035063662423525876e-02
4.677716394480574635e+00,3.620699354089282451e+01,5.129344945684195800e-02,5.761399365288592117e-02
4.656730896664567076e+00,1.198781206283941714e+01,1.469205297656192288e-01,1.406217985433276252e-01
1.720276141724716545e+00,1.875940694038067491e+01,3.555122914687446761e-02,3.565574229157447705e-02
3.983815355375199374e+00,3.135561169002479787e+01,5.030283002993277824e-02,3.897391712934251962e-02
2.222701988860503519e+00,4.601537281267697921e+01,1.916306558022503465e-02,4.450996210964957775e-03
2.749009569685668897e+00,1.719246440334556780e+01,6.186989337786490128e-02,5.718521686589971009e-02
2.800912817893829843e+00,6.262917417146232069e+00,1.472448587216083071e-01,1.334830999540133623e-01
4.884990716936398414e+00,1.549722267399201492e+01,1.219614483479513345e-01,1.201969676928348885e-01
3.045020173215786219e+00,6.364378435585006599e+00,1.587722673259861217e-01,1.599550425268272957e-01
7.209257526638434221e+00,3.524682988078800605e+01,8.144181944469759682e-02,8.552961393463898165e-02
6.031003287982946937e+00,4.933607543712120957e+00,3.993533285735413330e-01,4.146244958752531296e-01
7.846789531968452636e+00,2.813934707716860117e+01,1.108548389945667040e-01,1.250378994370655306e-01
4.931956006954298033e+00,2.460729884921371990e+01,7.909912265835634948e-02,6.805727916874598771e-02
3.499546300794729170e+00,3.929543019763599432e+01,3.533449381963848362e-02,2.783482564299530337e-02
3.203665801929317158e+00,1.610638141141358659e+01,7.675459423139292803e-02,9.364655882391030584e-02
3.913304830330643913e-01,2.262491678765140080e+01,6.741006123967856721e-03,6.187961069118097165e-03
5.663328123471746522e+00,3.386879461288086191e+01,6.642726375079581469e-02,6.256201991377997873e-02
2.594448110044946798e+00,4.161625410511193479e+01,2.472143160817094273e-02,3.542381485647023293e-02
2.791913565230833560e-01,1.372057936619110663e+01,7.657076083881909738e-03,1.401755014997512969e-03
7.309623220460808035e+00,4.818856150023748341e+01,6.049612818629278299e-02,6.982328863884436354e-02
1.967369320558266299e+00,2.455911675372079372e+01,3.142719817387693015e-02,2.839897813371655699e-02
8.383790402226412031e-01,3.748197052861739564e+01,8.838644258565101289e-03,2.177685391506961263e-02
5.932065127980045816e+00,2.592177409080856876e+01,9.057963799182006115e-02,8.911666156436029440e-02
6.194479758977567307e+00,1.726839410329529656e+01,1.401513401659812974e-01,1.483401125963358103e-01
6.194031449714069382e+00,2.912990954652507725e+01,8.437148512797365552e-02,9.495175644723956310e-02
4.965982211803522617e+00,3.205574559650039390e+01,6.144300466013948719e-02,7.759198463237511334e-02
3.070166056627433582e-01,4.831047777276680932e+01,2.517030755631275828e-03,-5.457096173485503562e-03
4.322143551579820553e+00,2.539365554458742480e+01,6.714860285380298832e-02,6.330342901645585885e-02
7.689499486332088907e+00,4.258315607119874358e+01,7.201634974563844716e-02,5.783763455640839046e-02
3.696160544795640046e+00,4.952584507780001388e+01,2.966677983457377543e-02,1.242869716479736222e-02
2.443014617930772570e+00,3.996765329169505776e+01,2.422441257016774013e-02,1.924455961278862329e-02
4.503213181095974349e+00,1.773403989691328775e+01,9.891984843790951887e-02,1.005070513751210037e-01
5.095248551059709641e+00,2.070399165948844100e+01,9.665200326733122682e-02,1.091751786490401804e-01
2.450888037524193042e+00,4.421332474060121598e+01,2.198996623776076215e-02,1.782070525480915907e-02
6.221696840163152942e+00,3.194579631185565205e+00,6.225225098197411100e-01,6.416224170327956555e-01
6.747994686405140996e+00,2.380363623501443726e+01,1.121518976607607659e-01,1.139628218844485480e-01
2.916077293837013862e-01,4.601997864578216735e+01,2.508467106140267917e-03,1.130787986430848921e-02
8.935359627851072739e-01,3.913225119164524202e+00,6.189351466258335294e-02,5.931986516849939439e-02
4.054573598716860516e+00,3.229918661219809906e+01,4.972787397878600246e-02,3.713526605800781394e-02
5.656274906767725374e-01,2.538020892975603005e+01,8.725897885535335852e-03,2.454859020628201438e-02
1.647392788579976841e+00,2.269192152744015800e+01,2.838386204004538643e-02,2.546095948758830482e-02
6.993388876196453552e+00,3.784147087646704932e+01,7.360543739250764717e-02,8.470464582079532956e-02
7.988633803696974844e+00,4.074959355647510506e+01,7.819439541958185524e-02,7.447255536893743200e-02
6.755282741637746113e+00,3.396891472231098419e+01,7.911502484859857243e-02,8.495543281406402192e-02
1.399426129797971319e+00,5.900360836120627894e+00,7.498527665566374900e-02,7.336063452060087586e-02
6.450723389663065355e+00,4.215022343073804478e+01,6.095524418819617957e-02,5.745493883993210704e-02
4.697556595558778803e+00,4.202288604482627932e+01,4.443868081753984262e-02,4.290974106788052883e-02
7.959252072889150931e+00,2.597873184702697458e+01,1.216607608601171509e-01,1.284415625604325706e-01
2.331369904153894890e+00,4.203701001360624900e+01,2.198754905350282576e-02,9.860061476705818742e-03
7.218327864392882098e+00,1.142468534936152480e+01,2.400682800163705388e-01,2.302797865773685837e-01
2.275404595207479175e-01,2.319679247156189916e+01,3.825260030051379819e-03,1.360749345928012610e-02
1.853655762663056095e+00,2.571381515924897698e+01,2.831315804431825539e-02,2.090734221768006731e-02
7.244181132708778392e+00,2.025087996098076104e+01,1.410010441484514931e-01,1.427718327445485769e-01
4.128199815822151564e+00,3.640833968626355954e+01,4.498810277278457448e-02,3.142911219469343709e-02
1.746603066765904710e+00,4.855624082062125524e+01,1.426911564240096811e-02,1.202915405108222896e-02
5.629450178759543455e+00,9.082018193310640086e+00,2.270606975613480294e-01,2.379640711270331055e-01
2.615305613679719254e+00,2.520383140658825738e+01,4.079476434473370411e-02,4.154522774176618721e-02
4.754388452091075301e+00,3.148879676144216688e+01,5.985115201948166402e-02,6.183573552309482024e-02
3.383574452592751580e+00,5.018505091418322905e+00,2.108020898415973177e-01,2.067619536782073497e-01
7.354943506460507319e-01,4.227823190431588074e+01,6.884113189835412011e-03,7.758945823608299347e-03
6.051674019221369161e-01,7.391574299016445693e+00,2.749337210407900786e-02,9.542740566269476699e-03
7.316017555090139624e+00,8.076351874593012070e+00,3.285978401471609245e-01,3.121145651546490263e-01
6.961900492487584913e+00,7.550230454001486180e+00,3.299626120026584175e-01,3.339148701300397870e-01
3.718648154054176924e+00,1.197071424424944830e+01,1.169966539307503578e-01,9.917063918742485829e-02
1.997731041426985987e+00,4.512158415125493605e+01,1.755746922981227948e-02,3.046333558861007845e-02
1.152054646955262385e+00,1.646896736526534255e+01,2.684877555455419951e-02,3.516266215984460014e-02
7.664924522633211446e+00,2.109483318035662336e+01,1.435191574565637396e-01,1.313031603153874127e-01
4.369019020503292161e+00,2.628690514537731460e+01,6.562875581744115339e-02,4.360551241360426100e-02
1.608851326912310586e-01,4.240436657169705370e+01,1.500364771218826989e-03,-2.292665111120387872e-02
5.042391333462815872e+00,4.747760240915575025e+01,4.226471293975977289e-02,4.515144042252463435e-02
6.084769935533411278e+00,2.035125057073173593e+01,1.175977406770854633e-01,1.164402448918702287e-01
2.501236782821432136e+00,1.639328692543218580e+01,5.881205005522215090e-02,7.207660659740852682e-02
7.841735801958342300e+00,1.054125972588500026e+01,2.807638221932081124e-01,2.852611508637465931e-01
5.659141190622072326e-01,1.278558196768666200e+01,1.654592919451373240e-02,3.191507577303148713e-02
9.826187967395367817e-01,3.266286114662020879e+01,1.186313970348785996e-02,2.040553541214951486e-02
4.870271248064481640e+00,2.128768392696964540e+01,8.989556246981139642e-02,8.020343979266224277e-02
3.753670248411515864e+00,4.191392034100311292e+01,3.556340853194638746e-02,3.347422345047488396e-02
3.019789806868287574e+00,2.240793589319392964e+01,5.283175086906960471e-02,4.413661494344317537e-02
5.601298558016542195e+00,4.541531435398081840e+01,4.909844435509160693e-02,4.569220610857003401e-02
7.438398079907691418e+00,3.260233511846134746e+01,9.080956305273528428e-02,8.539016957855760648e-02
6.897005306062342633e+00,3.408841640869411549e+01,8.050853171131094888e-02,7.791861677923626883e-02
5.840242169928989924e+00,1.907830182832179133e+01,1.200436125131186388e-01,1.333604294483277108e-01
2.385706042140957273e+00,4.202296844274259513e+01,2.250889900571567334e-02,1.670666932307161845e-02
2.498245880072200720e+00,4.156384542562851436e+01,2.383175570593306161e-02,1.159569898030927103e-02
1.507374585398906675e+00,4.965359672471080188e+01,1.204159940650284186e-02,5.438024549795774515e-03
7.017947534557144706e+00,4.743427182425364208e+01,5.898763487353787804e-02,5.392674909514760806e-02
5.446888569097708910e+00,3.169146721830283298e+01,6.820407951582584116e-02,6.209506358952728705e-02
4.648687197082904454e+00,3.480034787097866200e+01,5.301110239025687981e-02,5.104134044133764453e-02
6.543212961146244178e-01,6.113811862937449604e+00,3.383359922527371527e-02,2.925631111242578408e-02
6.803091104150282398e+00,1.234146305197096716e+01,2.107551588896652561e-01,2.216322533304800613e-01
1.244342647812801683e+00,4.405834183366991397e+01,1.118802249989036407e-02,2.006731548572380716e-02
4.125406520417549849e+00,4.049857359186410832e+01,4.045745336267293768e-02,3.258683468048535065e-02
7.490529625892121679e+00,3.989912831221610645e+01,7.483557108549007686e-02,8.445704074664252270e-02
2.923892716315602769e+00,6.678585156451521954e+00,1.469579841392355535e-01,1.607514948706255109e-01
3.715424294636378466e+00,2.739935464529971654e+01,5.353169344699856141e-02,5.337564471375485370e-02
7.563153811825801931e+00,4.840979528891225669e+01,6.232317548337400204e-02,5.369208517083193938e-02
2.449006466654143566e+00,4.400641197280364736e+01,2.207547653224603557e-02,2.625761583357930432e-02
3.672918428887342657e+00,4.982803763234124261e+01,2.930171229245914083e-02,2.833897503777844940e-02
3.111989022648322667e+00,3.284605960956354664e+01,3.748892506399847946e-02,4.070208293241138475e-02
3.316696896667731931e+00,3.740974872051747013e+01,3.515032770936182133e-02,2.438507824549758507e-02
3.506405505236547704e+00,7.852184116578117212e+00,1.568437289165597048e-01,1.776805860107640300e-01
7.928308921867341041e+00,2.156603045351232595e+01,1.453677067197180761e-01,1.432702839848336851e-01
6.462874235808647505e+00,3.973401308066280535e+01,6.476337671921458816e-02,6.995081623810643634e-02
4.223383999632317476e-01,1.404845561263115883e+01,1.134806939983162496e-02,5.289020858523723646e-03
4.912463442812619263e+00,2.243381150138855418e+01,8.619590265020550535e-02,8.766443170959338504e-02
1.928622269274439249e-01,6.032770451540654832e+00,9.982318003621197533e-03,-1.302964405918774146e-02
7.186392347530555780e-01,2.262058126985658646e+01,1.239154236048814473e-02,-6.904170633001503049e-04
4.707116365103169997e+00,1.448577349621290544e+01,1.250572124568960775e-01,1.002785243088013811e-01
5.002667717476420250e+00,3.426601208319183911e+01,5.795457533811362860e-02,6.780643704236771763e-02
1.447244180718089801e+00,4.629865283711797730e+01,1.239124442039571394e-02,-1.517923305752247320e-03
3.285512138640251489e+00,3.889137831869222595e+01,3.350575907407957188e-02,1.791128340238061500e-02
2.948027782245834061e+00,2.650013437053897647e+01,4.382146355660543335e-02,5.511252433007696183e-02
5.660425964749900452e+00,3.250693380052935311e+01,6.914232036946528492e-02,6.425588533184189988e-02
3.416864800037238581e+00,2.569621113745947127e+01,5.238570380502018120e-02,5.075948825509598444e-02
3.138089101739781395e+00,2.358889120147560803e+01,5.225456093227991150e-02,6.305515163101885201e-02
6.621404880459841102e+00,4.687042732898157738e+01,5.630120240542406396e-02,6.128239140215685499e-02
5.381410000829674800e+00,2.676856618857013359e+01,7.955048378744711268e-02,8.276643943668644809e-02
9.748957448533280834e-01,2.292833589490348345e+01,1.660374737330979483e-02,2.325377141427382999e-02
4.365206607109175962e+00,4.304142039010406151e+00,3.141494367539021670e-01,2.947689274009291927e-01
1.874912044393427957e+00,1.335276070015734184e+01,5.307111049338508052e-02,6.612741469792254856e-02
2.232108650370256964e+00,4.252205681322163855e+01,2.081109857921503367e-02,3.423441867847500791e-02
4.941789285490456152e+00,5.144250434731384658e+00,3.111556028814185804e-01,3.297884332038397703e-01
6.934926875814965364e+00,1.178837547403857400e+01,2.240279534624170510e-01,2.032074912917095910e-01
2.934709179154309400e+00,4.395529342727502353e+01,2.649856465808051245e-02,1.814759149881151057e-02
4.221756180756217169e+00,4.454902452354367881e+01,3.766802669197376330e-02,3.220407287133317253e-02
7.169821209794495775e-01,2.404384522783811207e+01,1.165806053351675989e-02,2.890262116663390099e-02
6.215627258192164994e+00,3.403216225002626061e+01,7.261107987564055510e-02,7.846006836507241067e-02
1.469877296431731262e+00,1.238774206399017075e+01,4.438904027152748566e-02,6.233848159115692317e-02
3.248230768887784947e+00,2.823769762379449233e+01,4.540294567929843705e-02,5.013336742062510232e-02
2.267926571637690181e+00,2.477713310377037104e+01,3.594202712653190440e-02,2.975162378518241002e-02
4.202972862939820864e+00,3.618024503893946786e+01,4.609309482181014883e-02,3.332598686683745093e-02
2.466606654345780303e+00,4.023185663921532296e+01,2.430011620787063051e-02,1.882686213191718527e-02
3.799650206554894716e+00,1.201615638014619769e+01,1.191870340434177389e-01,1.334259160468110328e-01
3.583862954814603263e+00,4.749639756683353653e+01,2.998417891566527299e-02,2.170670142053397755e-02
4.943518338546012636e+00,3.969472674694954151e+01,4.950163259886318501e-02,3.194087290410120572e-02
5.542596726353171910e+00,2.093677550442293267e+01,1.041087078331197208e-01,1.071788946327339870e-01
4.299571710068237351e+00,4.935222535250589715e+01,3.465091814649872565e-02,4.863285195812176720e-02
5.966552255544189443e+00,2.069574397302761781e+01,1.134319844092643442e-01,1.380660252411865518e-01
7.191042726346327463e+00,3.611689717009214462e+01,7.929210564496370905e-02,9.207401428376585373e-02
3.716783438584807975e+00,9.296241609034566977e+00,1.453183990109338242e-01,1.552928108094187576e-01
3.589617058344684031e-01,4.954612771274685201e+01,2.870310234536273264e-03,-1.473819601354904238e-02
6.158501700812617941e+00,4.865138056051088711e+01,5.043259630253540265e-02,4.692191515756143072e-02
3.726217153969216156e+00,4.946649150585238175e+01,2.994459544677183921e-02,2.642664789272965858e-02
6.282313280884458173e+00,3.947528099870113039e+01,6.335134907764689016e-02,6.497508584569143542e-02
6.843123786138123776e+00,5.408872830962170752e+00,4.243518527703217247e-01,4.152926499409638761e-01
7.072428701658967087e-01,1.649587114015956502e+01,1.643135204804363481e-02,2.461905666324632619e-02
3.245347427342488711e+00,3.189043550157366624e+00,3.017130809386054935e-01,3.145050305458611528e-01
5.950522663191794237e+00,2.649394876650295316e+01,8.894056372211608941e-02,9.027755937554077237e-02
3.668380685558611631e+00,3.171457205047567385e+01,4.578183689813494772e-02,4.310248419329758968e-02
3.665752653359301672e+00,4.894458708350038023e+01,2.976937396105117789e-02,3.189407217811705136e-02
3.880526154174003484e+00,1.570225238605849682e+01,9.540673255967918598e-02,9.942908587142040844e-02
7.908705253875907282e+00,3.067835253872723200e+01,1.026032764261437941e-01,1.107582593185128111e-01
1.995598942870861370e+00,4.958093171172707514e+01,1.597286022001212502e-02,7.550742607904815940e-03
1.389136653477715644e+00,3.423486891906836149e+01,1.602444475854138822e-02,3.070188610455699615e-02
6.161962405465764903e+00,4.250872010718742189e+01,5.772062785749608460e-02,5.825609403754392068e-02
6.731507945909681823e+00,4.771190137913012563e+01,5.623685671864383367e-02,5.467186351974168135e-02
4.604826330000021395e-01,3.815859747927268231e+00,3.193124206779076463e-02,3.902421331809614868e-02
4.945172166272148395e+00,3.121944993967763793e+01,6.279980113537890485e-02,5.596214267525820296e-02
6.872666826982737120e+00,2.636344889261316737e+01,1.033746014703587623e-01,1.123156990251242271e-01
5.773522898867245345e+00,2.646558349289469447e+01,8.636060595232902815e-02,1.080143438797896149e-01
1.263999767771105454e+00,3.304657089953495586e+01,1.509310069559896203e-02,1.960884629090916403e-02
1.426875154438632665e+00,7.460602021350521085e+00,6.499013413917499593e-02,6.719240605752654916e-02
3.622079841691629554e+00,3.081573237797645959e+01,4.649765087291658772e-02,4.185047325658534934e-02
3.049530541027464459e+00,9.077550704918259328e+00,1.210352077613400662e-01,1.361304267332245632e-01
1.429035795876527626e+00,2.535236885145020125e+01,2.210991935039408399e-02,3.358015985416444582e-02
4.198940089018808663e+00,2.863848205935737568e+01,5.797956960520102981e-02,4.292427120750605396e-02
1.599379145528767809e+00,4.143608081284462230e+01,1.528701031108894992e-02,2.514413886162073647e-02
7.062800020546252666e-01,9.058846750824841365e+00,2.757470627789034706e-02,2.095381317050315495e-02
3.972805262623182454e+00,4.966891500759233224e+01,3.180433313002975493e-02,2.006560463850334819e-02
7.521956112675079353e+00,4.191181772001950634e+01,7.155910801133358312e-02,7.085777220333527859e-02
1.308669351345598253e+00,3.289561394629730628e+00,1.068908905977958568e-01,1.002653676926358317e-01
1.670342273118391452e+00,4.328796488283177268e+01,1.529045386563261319e-02,2.693609578636060181e-02
4.135609446242375142e+00,2.631349396259166085e+01,6.203539176986958004e-02,4.939625145912757836e-02
7.590060087249037579e+00,4.993074844814909596e+01,6.064478388427740896e-02,4.771918390022909795e-02
3.667135262194370693e+00,2.270298582439535551e+01,6.344113568809230108e-02,5.392922402940306809e-02
