t,Ns,Nsrc,dNs_dt
1.202040408081616363e+02,3.751261787734654973e+01,1.949999999999557474e+02,1.455602927080690279e-08
1.202340468093618711e+02,3.751261788392857710e+01,1.949999999999561169e+02,1.047382713892375250e-08
1.202640528105621058e+02,3.751261789064915320e+01,1.949999999999564864e+02,6.305704403075651499e-09
1.202940588117623548e+02,3.751261789750097364e+01,1.949999999999568558e+02,2.056176562348355219e-09
1.203240648129625896e+02,3.751261790447650668e+01,1.949999999999571969e+02,-2.270079235699995479e-09
1.203540708141628244e+02,3.751261791156804293e+01,1.949999999999575664e+02,-6.668276597565636621e-09
1.203840768153630734e+02,3.751261791876764562e+01,1.949999999999579074e+02,-1.113350300840920681e-08
1.204140828165633081e+02,3.751261792606717194e+01,1.949999999999582769e+02,-1.566069762759525474e-08
1.204440888177635571e+02,3.751261793345829432e+01,1.949999999999586180e+02,-2.024470813211109999e-08
1.204740948189637919e+02,3.751261794093245072e+01,1.949999999999589591e+02,-2.488021699775799789e-08
1.205041008201640267e+02,3.751261794848088726e+01,1.949999999999593001e+02,-2.956179034896422309e-08
1.205341068213642757e+02,3.751261795609464400e+01,1.949999999999596412e+02,-3.428387529424981039e-08
1.205641128225645105e+02,3.751261796376454782e+01,1.949999999999599538e+02,-3.904078926808551842e-08
1.205941188237647452e+02,3.751261797148123378e+01,1.949999999999602949e+02,-4.382670759639495373e-08
1.206241248249649942e+02,3.751261797923511665e+01,1.949999999999606359e+02,-4.863570612911871649e-08
1.206541308261652290e+02,3.751261798701640515e+01,1.949999999999609486e+02,-5.346169640318976235e-08
1.206841368273654780e+02,3.751261799481510906e+01,1.949999999999612612e+02,-5.829849136773646023e-08
1.207141428285657128e+02,3.751261800262102497e+01,1.949999999999615738e+02,-6.313975919880476795e-08
1.207441488297659475e+02,3.751261801042375765e+01,1.949999999999618865e+02,-6.797905527378134138e-08
1.207741548309661965e+02,3.751261801821268449e+01,1.949999999999621991e+02,-7.280978575607832681e-08
1.208041608321664313e+02,3.751261802597699102e+01,1.949999999999625118e+02,-7.762524134591330949e-08
1.208341668333666661e+02,3.751261803370564252e+01,1.949999999999628244e+02,-8.241859283941721515e-08
1.208641728345669151e+02,3.751261804138742662e+01,1.949999999999631370e+02,-8.718286892417381750e-08
1.208941788357671498e+02,3.751261804901088937e+01,1.949999999999634213e+02,-9.191098282457232926e-08
1.209241848369673988e+02,3.751261805656439208e+01,1.949999999999637339e+02,-9.659570299191955201e-08
1.209541908381676336e+02,3.751261806403608290e+01,1.949999999999640181e+02,-1.012296824143277263e-07
1.209841968393678684e+02,3.751261807141391103e+01,1.949999999999643023e+02,-1.058054452940382362e-07
1.210142028405681174e+02,3.751261807868560538e+01,1.949999999999645866e+02,-1.103153870474216092e-07
1.210442088417683522e+02,3.751261808583870305e+01,1.949999999999648992e+02,-1.147517716404422572e-07
1.210742148429685869e+02,3.751261809286052795e+01,1.949999999999651834e+02,-1.191067395822642538e-07
1.211042208441688359e+02,3.751261809973819794e+01,1.949999999999654676e+02,-1.233723061488944950e-07
1.211342268453690707e+02,3.751261810645862482e+01,1.949999999999657234e+02,-1.275403525013985018e-07
1.211642328465693055e+02,3.751261811300850724e+01,1.949999999999660076e+02,-1.316026123632241251e-07
1.211942388477695545e+02,3.751261811937435198e+01,1.949999999999662919e+02,-1.355507421862967021e-07
1.212242448489697892e+02,3.751261812554245267e+01,1.949999999999665476e+02,-1.393762252277497282e-07
1.212542508501700382e+02,3.751261813149889690e+01,1.949999999999668319e+02,-1.430704461569121122e-07
1.212842568513702730e+02,3.751261813722955196e+01,1.949999999999670877e+02,-1.466246164483209213e-07
1.213142628525705078e+02,3.751261814272010753e+01,1.949999999999673719e+02,-1.500298854040238439e-07
1.213442688537707568e+02,3.751261814795602589e+01,1.949999999999676277e+02,-1.532772291312767265e-07
1.213742748549709916e+02,3.751261815292257040e+01,1.949999999999678835e+02,-1.563574940632861399e-07
1.214042808561712263e+02,3.751261815760479124e+01,1.949999999999681677e+02,-1.592614209400267100e-07
1.214342868573714753e+02,3.751261816198754673e+01,1.949999999999684235e+02,-1.619796261564943052e-07
1.214642928585717101e+02,3.751261816605546073e+01,1.949999999999686793e+02,-1.645025582419634702e-07
1.214942988597719591e+02,3.751261816979299368e+01,1.949999999999689351e+02,-1.668205849014725572e-07
1.215243048609721939e+02,3.751261817318435732e+01,1.949999999999691909e+02,-1.689239210733717300e-07
1.215543108621724286e+02,3.751261817621357864e+01,1.949999999999694467e+02,-1.708026493574266169e-07
1.215843168633726776e+02,3.751261817886447858e+01,1.949999999999697025e+02,-1.724467422192788035e-07
1.216143228645729124e+02,3.751261818112067203e+01,1.949999999999699298e+02,-1.738460344569148219e-07
1.216443288657731472e+02,3.751261818296555361e+01,1.949999999999701856e+02,-1.749902285297366689e-07
1.216743348669733962e+02,3.751261818438233320e+01,1.949999999999704414e+02,-1.758689061048812619e-07
1.217043408681736310e+02,3.751261818535399328e+01,1.949999999999706972e+02,-1.764715156227225634e-07
1.217343468693738799e+02,3.751261818586332453e+01,1.949999999999709246e+02,-1.767873918367968145e-07
1.217643528705741147e+02,3.751261818589289732e+01,1.949999999999711804e+02,-1.768057158457736477e-07
1.217943588717743495e+02,3.751261818542509729e+01,1.949999999999714078e+02,-1.765155639432691714e-07
1.218243648729745985e+02,3.751261818444208984e+01,1.949999999999716636e+02,-1.759058800843149584e-07
1.218543708741748333e+02,3.751261818292582717e+01,1.949999999999718909e+02,-1.749654643390385900e-07
1.218843768753750680e+02,3.751261818085806965e+01,1.949999999999721467e+02,-1.736830084198004442e-07
1.219143828765753170e+02,3.751261817822036448e+01,1.949999999999723741e+02,-1.720470645949490063e-07
1.219443888777755518e+02,3.751261817499405282e+01,1.949999999999726015e+02,-1.700460678932813607e-07
1.219743948789758008e+02,3.751261817116027686e+01,1.949999999999728573e+02,-1.676683138995826994e-07
1.220044008801760356e+02,3.751261816669995142e+01,1.949999999999730846e+02,-1.649019667482320983e-07
1.220344068813762703e+02,3.751261816172150532e+01,1.949999999999733120e+02,-1.618142810855260905e-07
1.220644128825765193e+02,3.751261815651099596e+01,1.949999999999735678e+02,-1.585826625571939985e-07
1.220944188837767541e+02,3.751261815109064912e+01,1.949999999999737952e+02,-1.552209099031642836e-07
1.221244248849769889e+02,3.751261814547170559e+01,1.949999999999740226e+02,-1.517359811131768765e-07
1.221544308861772379e+02,3.751261813966524983e+01,1.949999999999742499e+02,-1.481347533527355154e-07
1.221844368873774727e+02,3.751261813368220999e+01,1.949999999999744773e+02,-1.444240069758961909e-07
1.222144428885777074e+02,3.751261812753337210e+01,1.949999999999747047e+02,-1.406104370715866025e-07
1.222444488897779564e+02,3.751261812122937300e+01,1.949999999999749321e+02,-1.367006339236809254e-07
1.222744548909781912e+02,3.751261811478066477e+01,1.949999999999751310e+02,-1.327010794582861308e-07
1.223044608921784402e+02,3.751261810819757869e+01,1.949999999999753584e+02,-1.286181889881277129e-07
1.223344668933786750e+02,3.751261810149028264e+01,1.949999999999755858e+02,-1.244582517045955683e-07
1.223644728945789097e+02,3.751261809466878816e+01,1.949999999999757847e+02,-1.202274919620549554e-07
1.223944788957791587e+02,3.751261808774294337e+01,1.949999999999760121e+02,-1.159320150989628928e-07
1.224244848969793935e+02,3.751261808072245429e+01,1.949999999999762110e+02,-1.115778411886481081e-07
1.224544908981796283e+02,3.751261807361687772e+01,1.949999999999764384e+02,-1.071708926048131616e-07
1.224844968993798773e+02,3.751261806643561414e+01,1.949999999999766374e+02,-1.027170029033186438e-07
1.225145029005801121e+02,3.751261805918789349e+01,1.949999999999768647e+02,-9.822189994679320080e-08
1.225445089017803610e+02,3.751261805188281073e+01,1.949999999999770637e+02,-9.369121212188247227e-08
1.225745149029805958e+02,3.751261804452930448e+01,1.949999999999772626e+02,-8.913049676095852192e-08
1.226045209041808306e+02,3.751261803713614995e+01,1.949999999999774616e+02,-8.454518862777149479e-08
1.226345269053810796e+02,3.751261802971198023e+01,1.949999999999776605e+02,-7.994064699090586146e-08
1.226645329065813144e+02,3.751261802226526498e+01,1.949999999999778595e+02,-7.532212720207098755e-08
1.226945389077815491e+02,3.751261801480433178e+01,1.949999999999780584e+02,-7.069478513699323230e-08
1.227245449089817981e+02,3.751261800733733764e+01,1.949999999999782574e+02,-6.606367985995120762e-08
1.227545509101820329e+02,3.751261799987230461e+01,1.949999999999784563e+02,-6.143379760459311001e-08
1.227845569113822819e+02,3.751261799241708417e+01,1.949999999999786553e+02,-5.681000025958837796e-08
1.228145629125825167e+02,3.751261798497938571e+01,1.949999999999788542e+02,-5.219706444847815874e-08
1.228445689137827515e+02,3.751261797756676231e+01,1.949999999999790248e+02,-4.759968774692424631e-08
1.228745749149830004e+02,3.751261797018661071e+01,1.949999999999792237e+02,-4.302244960285861453e-08
1.229045809161832352e+02,3.751261796284617134e+01,1.949999999999794227e+02,-3.846983620547916871e-08
1.229345869173834700e+02,3.751261795555253542e+01,1.949999999999795932e+02,-3.394625736063971999e-08
1.229645929185837190e+02,3.751261794831264496e+01,1.949999999999797922e+02,-2.945600297010741997e-08
1.229945989197839538e+02,3.751261794113327852e+01,1.949999999999799627e+02,-2.500329365773268364e-08
1.230246049209841885e+02,3.751261793402105837e+01,1.949999999999801332e+02,-2.059222392603032858e-08
1.230546109221844375e+02,3.751261792698247888e+01,1.949999999999803322e+02,-1.622683587498841007e-08
1.230846169233846723e+02,3.751261792002384254e+01,1.949999999999805027e+02,-1.191102327879889344e-08
1.231146229245849213e+02,3.751261791315132399e+01,1.949999999999806732e+02,-7.648621291878043849e-09
1.231446289257851561e+02,3.751261790637094151e+01,1.949999999999808438e+02,-3.443362928123860911e-09
1.231746349269853908e+02,3.751261789968854998e+01,1.949999999999810143e+02,7.011236036191803578e-10
1.232046409281856398e+02,3.751261789310985506e+01,1.949999999999811848e+02,4.781282036958600656e-09
1.232346469293858746e+02,3.751261788664041319e+01,1.949999999999813554e+02,8.793697325870653003e-09
1.232646529305861094e+02,3.751261788028562449e+01,1.949999999999815259e+02,1.273499883325257542e-08
1.232946589317863584e+02,3.751261787405073278e+01,1.949999999999816964e+02,1.660193849062352456e-08
1.233246649329865932e+02,3.751261786794082553e+01,1.949999999999818669e+02,2.039136592912882406e-08
1.233546709341868421e+02,3.751261786196084813e+01,1.949999999999820375e+02,2.410020272236579331e-08
1.233846769353870769e+02,3.751261785611558253e+01,1.949999999999821796e+02,2.772548857166157177e-08
1.234146829365873117e+02,3.751261785040965435e+01,1.949999999999823501e+02,3.126436354250472505e-08
1.234446889377875607e+02,3.751261784484754713e+01,1.949999999999825206e+02,3.471404141919265385e-08
1.234746949389877955e+02,3.751261783943357386e+01,1.949999999999826628e+02,3.807183457382734559e-08
1.235047009401880302e+02,3.751261783417191253e+01,1.949999999999828333e+02,4.133517261806218812e-08
1.235347069413882792e+02,3.751261782906657771e+01,1.949999999999829754e+02,4.450154378332626948e-08
1.235647129425885140e+02,3.751261782412142054e+01,1.949999999999831459e+02,4.756858729138002673e-08
1.235947189437887630e+02,3.751261781934016426e+01,1.949999999999832880e+02,5.053396989751490764e-08
1.236247249449889978e+02,3.751261781472635448e+01,1.949999999999834301e+02,5.339550313010477112e-08
1.236547309461892326e+02,3.751261781028339470e+01,1.949999999999836007e+02,5.615107045997547175e-08
1.236847369473894815e+02,3.751261780601452500e+01,1.949999999999837428e+02,5.879866638025532666e-08
1.237147429485897163e+02,3.751261780192284334e+01,1.949999999999838849e+02,6.133636709648726537e-08
1.237447489497899511e+02,3.751261779801129137e+01,1.949999999999840270e+02,6.376235184291090263e-08
1.237747549509902001e+02,3.751261779428265442e+01,1.949999999999841691e+02,6.607489311249992170e-08
1.238047609521904349e+02,3.751261779073955438e+01,1.949999999999843112e+02,6.827235843331891374e-08
1.238347669533906696e+02,3.751261778738447816e+01,1.949999999999844533e+02,7.035320859216653844e-08
1.238647729545909186e+02,3.751261778421974924e+01,1.949999999999845954e+02,7.231601184543023919e-08
1.238947789557911534e+02,3.751261778124753477e+01,1.949999999999847375e+02,7.415941460919839301e-08
1.239247849569914024e+02,3.751261777846985268e+01,1.949999999999848797e+02,7.588215922282870451e-08
1.239547909581916372e+02,3.751261777588857171e+01,1.949999999999849933e+02,7.748310526523027875e-08
1.239847969593918720e+02,3.751261777350539006e+01,1.949999999999851354e+02,7.896117981687211795e-08
1.240148029605921209e+02,3.751261777132186381e+01,1.949999999999852776e+02,8.031542986230988390e-08
1.240448089617923557e+02,3.751261776933940695e+01,1.949999999999854197e+02,8.154497255219439467e-08
1.240748149629925905e+02,3.751261776755925581e+01,1.949999999999855333e+02,8.264904582944154754e-08
1.241048209641928395e+02,3.751261776598251174e+01,1.949999999999856755e+02,8.362696313213291432e-08
1.241348269653930743e+02,3.751261776461010555e+01,1.949999999999857891e+02,8.447815069700936874e-08
1.241648329665933232e+02,3.751261776344283305e+01,1.949999999999859313e+02,8.520210936779903932e-08
1.241948389677935580e+02,3.751261776248131952e+01,1.949999999999860449e+02,8.579845722778145500e-08
1.242248449689937928e+02,3.751261776172605522e+01,1.949999999999861586e+02,8.626688430268814045e-08
1.242548509701940418e+02,3.751261776117735280e+01,1.949999999999863007e+02,8.660720318687253894e-08
1.242848569713942766e+02,3.751261776083538990e+01,1.949999999999864144e+02,8.681929930531850914e-08
1.243148629725945113e+02,3.751261776070018783e+01,1.949999999999865281e+02,8.690316377624185407e-08
1.243448689737947603e+02,3.751261776077160448e+01,1.949999999999866418e+02,8.685887742387876642e-08
1.243748749749949951e+02,3.751261776104935564e+01,1.949999999999867839e+02,8.668662676569738323e-08
1.244048809761952441e+02,3.751261776153299365e+01,1.949999999999868976e+02,8.638667647886677514e-08
1.244348869773954789e+02,3.751261776222192168e+01,1.949999999999870113e+02,8.595940759192899350e-08
1.244648929785957137e+02,3.751261776311538654e+01,1.949999999999871250e+02,8.540528106948386267e-08
1.244948989797959626e+02,3.751261776421249294e+01,1.949999999999872387e+02,8.472485468757895433e-08
1.245249049809961974e+02,3.751261776551217508e+01,1.949999999999873523e+02,8.391878836278010567e-08
1.245549109821964322e+02,3.751261776701321793e+01,1.949999999999874660e+02,8.298783349403038301e-08
1.245849169833966812e+02,3.751261776871426434e+01,1.949999999999875513e+02,8.193284184443427876e-08
1.246149229845969160e+02,3.751261777061378666e+01,1.949999999999876650e+02,8.075475577129509475e-08
1.246449289857971650e+02,3.751261777271012221e+01,1.949999999999877787e+02,7.945459223890338762e-08
1.246749349869973997e+02,3.751261777500143069e+01,1.949999999999878924e+02,7.803351653734580395e-08
1.247049409881976345e+02,3.751261777748573678e+01,1.949999999999879776e+02,7.649273570109471621e-08
1.247349469893978835e+02,3.751261778016090886e+01,1.949999999999880913e+02,7.483358199777967457e-08
1.247649529905981183e+02,3.751261778302465189e+01,1.949999999999882050e+02,7.305746940744484164e-08
1.247949589917983531e+02,3.751261778607452868e+01,1.949999999999882903e+02,7.116592470879368193e-08
1.248249649929986020e+02,3.751261778930794577e+01,1.949999999999884039e+02,6.916054395844639657e-08
1.248549709941988368e+02,3.751261779272214625e+01,1.949999999999884892e+02,6.704303423532564921e-08
1.248849769953990716e+02,3.751261779631423821e+01,1.949999999999886029e+02,6.481520031798027048e-08
1.249149829965993206e+02,3.751261780008114499e+01,1.949999999999886882e+02,6.247893935551473987e-08
1.249449889977995554e+02,3.751261780401967627e+01,1.949999999999888018e+02,6.003624086758918565e-08
1.249749949989998044e+02,3.751261780812645696e+01,1.949999999999888871e+02,5.748918674441938492e-08
1.250050010002000391e+02,3.751261781239796989e+01,1.949999999999889724e+02,5.483997345123725609e-08
1.250350070014002739e+02,3.751261781683054863e+01,1.949999999999890861e+02,5.209085607305041776e-08
1.250650130026005229e+02,3.751261782142035628e+01,1.949999999999891713e+02,4.924422736252154209e-08
1.250950190038007577e+02,3.751261782616342089e+01,1.949999999999892566e+02,4.630255467930055602e-08
1.251250250050009925e+02,3.751261783105560710e+01,1.949999999999893419e+02,4.326838354273832010e-08
1.251550310062012414e+02,3.751261783609262324e+01,1.949999999999894271e+02,4.014439447530548932e-08
1.251850370074014762e+02,3.751261784127004262e+01,1.949999999999895408e+02,3.693333017196209767e-08
1.252150430086017252e+02,3.751261784658325382e+01,1.949999999999896261e+02,3.363803813272170373e-08
1.252450490098019600e+02,3.751261785202751753e+01,1.949999999999897113e+02,3.026146710993771194e-08
1.252750550110021948e+02,3.751261785759793099e+01,1.949999999999897966e+02,2.680666266741127401e-08
1.253050610122024437e+02,3.751261786328943515e+01,1.949999999999898819e+02,2.327675385771499350e-08
1.253350670134026785e+02,3.751261786909682883e+01,1.949999999999899671e+02,1.967496743304764095e-08
1.253650730146029133e+02,3.751261787501473322e+01,1.949999999999900524e+02,1.600464649698096764e-08
1.253950790158031623e+02,3.751261788103764871e+01,1.949999999999901377e+02,1.226919188468400534e-08
1.254250850170033971e+02,3.751261788715989098e+01,1.949999999999901945e+02,8.472134993553481763e-09
1.254550910182036461e+02,3.751261789337564068e+01,1.949999999999902798e+02,4.617084492508638505e-09
1.254850970194038808e+02,3.751261789967892213e+01,1.949999999999903650e+02,7.077440855596250913e-10
1.255151030206041156e+02,3.751261790606359625e+01,1.949999999999904503e+02,-3.252072389159366139e-09
1.255451090218043646e+02,3.751261791252338185e+01,1.949999999999905356e+02,-7.258471157456369838e-09
1.255751150230045994e+02,3.751261791905184140e+01,1.949999999999905924e+02,-1.130747229183270974e-08
1.256051210242048342e+02,3.751261792564237396e+01,1.949999999999906777e+02,-1.539496530256201368e-08
1.256351270254050831e+02,3.751261793228823649e+01,1.949999999999907629e+02,-1.951677308653643195e-08
1.256651330266053179e+02,3.751261793898253671e+01,1.949999999999908198e+02,-2.366862883462772515e-08
1.256951390278055527e+02,3.751261794571820474e+01,1.949999999999909051e+02,-2.784613251094469888e-08
1.257251450290058017e+02,3.751261795248804276e+01,1.949999999999909903e+02,-3.204483078889097669e-08
1.257551510302060365e+02,3.751261795928468246e+01,1.949999999999910472e+02,-3.626016020774613935e-08
1.257851570314062855e+02,3.751261796610061339e+01,1.949999999999911324e+02,-4.048744539630888539e-08
1.258151630326065202e+02,3.751261797292816880e+01,1.949999999999911893e+02,-4.472194348181801615e-08
1.258451690338067550e+02,3.751261797975951140e+01,1.949999999999912745e+02,-4.895878813471199464e-08
1.258751750350070040e+02,3.751261798658667601e+01,1.949999999999913314e+02,-5.319304463569096697e-08
1.259051810362072388e+02,3.751261799340152692e+01,1.949999999999914166e+02,-5.741966546679577732e-08
1.259351870374074736e+02,3.751261800019578629e+01,1.949999999999914735e+02,-6.163350541044110287e-08
1.259651930386077225e+02,3.751261800696100579e+01,1.949999999999915303e+02,-6.582934641841120538e-08
1.259951990398079573e+02,3.751261801368859494e+01,1.949999999999916156e+02,-7.000184165661949010e-08
1.260252050410082063e+02,3.751261802036981408e+01,1.949999999999916724e+02,-7.414558211848998326e-08
1.260552110422084411e+02,3.751261802699576009e+01,1.949999999999917293e+02,-7.825503889336005159e-08
1.260852170434086759e+02,3.751261803355738067e+01,1.949999999999918145e+02,-8.232460579904454789e-08
1.261152230446089249e+02,3.751261804004546718e+01,1.949999999999918714e+02,-8.634855941380692457e-08
1.261452290458091596e+02,3.751261804645066178e+01,1.949999999999919282e+02,-9.032110970252915649e-08
1.261752350470093944e+02,3.751261805276344319e+01,1.949999999999920135e+02,-9.423634139693604084e-08
1.262052410482096434e+02,3.751261805897414803e+01,1.949999999999920703e+02,-9.808826018087302145e-08
1.262352470494098782e+02,3.751261806507295660e+01,1.949999999999921272e+02,-1.018707829203435722e-07
1.262652530506101272e+02,3.751261807104988577e+01,1.949999999999921840e+02,-1.055777207881192226e-07
1.262952590518103619e+02,3.751261807689481742e+01,1.949999999999922409e+02,-1.092027845928100760e-07
1.263252650530105967e+02,3.751261808259745578e+01,1.949999999999922977e+02,-1.127395998778979447e-07
1.263552710542108457e+02,3.751261808814737009e+01,1.949999999999923830e+02,-1.161816971517737329e-07
1.263852770554110805e+02,3.751261809353396615e+01,1.949999999999924398e+02,-1.195225021177748204e-07
1.264152830566113153e+02,3.751261809874650055e+01,1.949999999999924967e+02,-1.227553516613966167e-07
1.264452890578115642e+02,3.751261810377408068e+01,1.949999999999925535e+02,-1.258734920739357221e-07
1.264752950590117990e+02,3.751261810860564339e+01,1.949999999999926104e+02,-1.288700639534567927e-07
1.265053010602120480e+02,3.751261811322999051e+01,1.949999999999926672e+02,-1.317381173038256748e-07
1.265353070614122828e+02,3.751261811763576759e+01,1.949999999999927240e+02,-1.344706044292820479e-07
1.265653130626125176e+02,3.751261812181144961e+01,1.949999999999927809e+02,-1.370603914807588808e-07
1.265953190638127666e+02,3.751261812574536947e+01,1.949999999999928377e+02,-1.395002335868866794e-07
1.266253250650130013e+02,3.751261812942571794e+01,1.949999999999928946e+02,-1.417828130456655344e-07
1.266553310662132361e+02,3.751261813284051527e+01,1.949999999999929514e+02,-1.439006886982951983e-07
1.266853370674134851e+02,3.751261813597762540e+01,1.949999999999930083e+02,-1.458463501080586866e-07
1.267153430686137199e+02,3.751261813882477725e+01,1.949999999999930651e+02,-1.476121695986876148e-07
1.267453490698139547e+02,3.751261814136952921e+01,1.949999999999931219e+02,-1.491904395578558251e-07
1.267753550710142036e+02,3.751261814359929048e+01,1.949999999999931788e+02,-1.505733502327188944e-07
1.268053610722144384e+02,3.751261814550132101e+01,1.949999999999932356e+02,-1.517529950589846521e-07
1.268353670734146874e+02,3.751261814706271736e+01,1.949999999999932925e+02,-1.527213830954110563e-07
1.268653730746149222e+02,3.751261814827044105e+01,1.949999999999933493e+02,-1.534704239247730584e-07
1.268953790758151570e+02,3.751261814911127601e+01,1.949999999999934062e+02,-1.539919107784726293e-07
1.269253850770154060e+02,3.751261814957187113e+01,1.949999999999934630e+02,-1.542775729390655215e-07
1.269553910782156407e+02,3.751261814963871188e+01,1.949999999999935199e+02,-1.543190215613776672e-07
1.269853970794158755e+02,3.751261814929812743e+01,1.949999999999935483e+02,-1.541077878641772259e-07
1.270154030806161245e+02,3.751261814853630483e+01,1.949999999999936051e+02,-1.536352955966435729e-07
1.270454090818163593e+02,3.751261814733926769e+01,1.949999999999936620e+02,-1.528928770255788550e-07
1.270754150830166083e+02,3.751261814569289044e+01,1.949999999999937188e+02,-1.518717773763000878e-07
1.271054210842168430e+02,3.751261814358289115e+01,1.949999999999937756e+02,-1.505631388454276021e-07
1.271354270854170778e+02,3.751261814099483161e+01,1.949999999999938325e+02,-1.489579988245282038e-07
1.271654330866173268e+02,3.751261813791413147e+01,1.949999999999938893e+02,-1.470473245390735428e-07
1.271954390878175616e+02,3.751261813432604697e+01,1.949999999999939462e+02,-1.448219588695565108e-07
1.272254450890177964e+02,3.751261813021912417e+01,1.949999999999939746e+02,-1.422748105994742218e-07
1.272554510902180454e+02,3.751261812573090992e+01,1.949999999999940314e+02,-1.394911821606115154e-07
1.272854570914182801e+02,3.751261812094880099e+01,1.949999999999940883e+02,-1.365252799701011099e-07
1.273154630926185291e+02,3.751261811588597794e+01,1.949999999999941451e+02,-1.333852726048689874e-07
1.273454690938187639e+02,3.751261811055543660e+01,1.949999999999942020e+02,-1.300792238367876053e-07
1.273754750950189987e+02,3.751261810497003779e+01,1.949999999999942304e+02,-1.266151148371363888e-07
1.274054810962192477e+02,3.751261809914245049e+01,1.949999999999942872e+02,-1.230007988795023266e-07
1.274354870974194824e+02,3.751261809308519446e+01,1.949999999999943441e+02,-1.192440368669167583e-07
1.274654930986197172e+02,3.751261808681061893e+01,1.949999999999944009e+02,-1.153524902264280172e-07
1.274954990998199662e+02,3.751261808033092393e+01,1.949999999999944578e+02,-1.113337315672424666e-07
1.275255051010202010e+02,3.751261807365812473e+01,1.949999999999944862e+02,-1.071952109299445510e-07
1.275555111022204358e+02,3.751261806680408029e+01,1.949999999999945430e+02,-1.029442735500651906e-07
1.275855171034206847e+02,3.751261805978050035e+01,1.949999999999945999e+02,-9.858819360886172944e-08
1.276155231046209195e+02,3.751261805259890991e+01,1.949999999999946283e+02,-9.413410761993645792e-08
1.276455291058211685e+02,3.751261804527067767e+01,1.949999999999946851e+02,-8.958908459533176938e-08
1.276755351070214033e+02,3.751261803780700888e+01,1.949999999999947420e+02,-8.496005143854290509e-08
1.277055411082216381e+02,3.751261803021895247e+01,1.949999999999947704e+02,-8.025387820964624552e-08
1.277355471094218871e+02,3.751261802251737976e+01,1.949999999999948272e+02,-7.547730263013363583e-08
1.277655531106221218e+02,3.751261801471300572e+01,1.949999999999948841e+02,-7.063696028097865565e-08
1.277955591118223566e+02,3.751261800681638192e+01,1.949999999999949125e+02,-6.573941213616762980e-08
1.278255651130226056e+02,3.751261799883789649e+01,1.949999999999949694e+02,-6.079109216017286599e-08
1.278555711142228404e+02,3.751261799078777415e+01,1.949999999999949978e+02,-5.579834017055418371e-08
1.278855771154230894e+02,3.751261798267606196e+01,1.949999999999950546e+02,-5.076739206799629756e-08
1.279155831166233241e+02,3.751261797451266489e+01,1.949999999999951115e+02,-4.570438605355775508e-08
1.279455891178235589e+02,3.751261796630731027e+01,1.949999999999951399e+02,-4.061536085231409743e-08
1.279755951190238079e+02,3.751261795806956911e+01,1.949999999999951967e+02,-3.550624327885998355e-08
1.280056011202240427e+02,3.751261794980883479e+01,1.949999999999952252e+02,-3.038286955359126296e-08
1.280356071214242775e+02,3.751261794153435858e+01,1.949999999999952820e+02,-2.525097286820709996e-08
1.280656131226245122e+02,3.751261793325520699e+01,1.949999999999953104e+02,-2.011617716846103576e-08
1.280956191238247754e+02,3.751261792498029024e+01,1.949999999999953673e+02,-1.498400514776676573e-08
1.281256251250250102e+02,3.751261791671836221e+01,1.949999999999953957e+02,-9.859890681696015236e-09
1.281556311262252450e+02,3.751261790847800626e+01,1.949999999999954525e+02,-4.749155735339627427e-09
1.281856371274254798e+02,3.751261790026763521e+01,1.949999999999954809e+02,3.429834194434988603e-10
1.282156431286257146e+02,3.751261789209551267e+01,1.949999999999955378e+02,5.411395775922756002e-09
1.282456491298259778e+02,3.751261788396972463e+01,1.949999999999955662e+02,1.045108266595207169e-08
1.282756551310262125e+02,3.751261787589820784e+01,1.949999999999956231e+02,1.545709960026897534e-08
1.283056611322264473e+02,3.751261786788871433e+01,1.949999999999956515e+02,2.042465307994234536e-08
1.283356671334266821e+02,3.751261785994885400e+01,1.949999999999956799e+02,2.534901533124411799e-08
1.283656731346269169e+02,3.751261785208605204e+01,1.949999999999957367e+02,3.022559003085234508e-08
1.283956791358271516e+02,3.751261784430759860e+01,1.949999999999957652e+02,3.504984658064813630e-08
1.284256851370274148e+02,3.751261783662058491e+01,1.949999999999957936e+02,3.981739737923817302e-08
1.284556911382276496e+02,3.751261782903196718e+01,1.949999999999958504e+02,4.452391699771851563e-08
1.284856971394278844e+02,3.751261782154851687e+01,1.949999999999958789e+02,4.916521323394817955e-08
1.285157031406281192e+02,3.751261781417686336e+01,1.949999999999959073e+02,5.373717293366553349e-08
1.285457091418283539e+02,3.751261780692345127e+01,1.949999999999959641e+02,5.823579929398192689e-08
1.285757151430286171e+02,3.751261779979456890e+01,1.949999999999959925e+02,6.265719321163487621e-08
1.286057211442288519e+02,3.751261779279634112e+01,1.949999999999960210e+02,6.699755239480964519e-08
1.286357271454290867e+02,3.751261778593473650e+01,1.949999999999960778e+02,7.125316869860398583e-08
1.286657331466293215e+02,3.751261777921555307e+01,1.949999999999961062e+02,7.542046276398650662e-08
1.286957391478295563e+02,3.751261777264441122e+01,1.949999999999961346e+02,7.949593783251884815e-08
1.287257451490297910e+02,3.751261776622678923e+01,1.949999999999961631e+02,8.347619839810249687e-08
1.287557511502300542e+02,3.751261775996800196e+01,1.949999999999962199e+02,8.735794576608668649e-08
1.287857571514302890e+02,3.751261775387317243e+01,1.949999999999962483e+02,9.113800913951308758e-08
