m1,m2,u1,u2,v1_out
1.461596577935570407e+00,2.014022240760183546e+00,2.088358614518476042e+00,2.539139913033253482e+00,-7.742489150956415322e-01
4.821008089081431081e-01,4.121023006454429094e+00,3.516526779685018145e+00,2.564282751369130864e+00,-1.524536401799067686e+00
1.015018268399703327e+00,9.338229857337371209e-01,1.576860894435494709e+00,1.878823863698037444e+00,-2.385314347187408868e-01
1.385967498678201126e+00,4.176416087797448773e-01,1.216956424634732192e+00,6.956621375847907851e-01,7.739544001019186270e-01
9.400929324333509030e-01,4.767328472547514906e+00,1.330346315051884165e+00,1.053341631181897942e+00,-9.363293838012713977e-01
1.791063105098037456e+00,3.428003712810170800e+00,3.259014986536330927e+00,5.338016367967254316e-01,4.150990145133153231e-01
1.621790885571422480e+00,3.697282866891664188e+00,5.229939891697070742e-01,3.512876090639149407e+00,-2.626886564782923816e+00
3.955717553286191457e+00,2.135244817429270192e+00,1.825760947658557676e+00,2.043392441847284413e+00,2.690109155693174436e-01
2.176584308869529139e+00,2.772179907446525426e+00,2.879094271917325365e+00,3.732030059584517279e+00,-9.528704824943518004e-01
3.837550013663340476e+00,1.292145500706612271e+00,3.235820491677337429e+00,2.670765292166707106e+00,1.701950730823750035e+00
3.634334680613116486e+00,4.605736304906381307e+00,2.099949236345078685e+00,2.171968809964532898e+00,-6.447900652413125488e-01
1.815976860220933853e+00,4.419547257515161753e+00,1.043536068179690801e+00,3.647061142060670669e+00,-2.610195946039048032e+00
1.397347743926300234e+00,2.152235093443047642e+00,3.973113046798135706e+00,3.409068665032522816e+00,-4.125371082512672150e-01
4.833759463951661672e+00,4.779375298595279098e+00,1.986436337595894885e+00,2.509050079992178439e+00,-5.825227479427175226e-01
3.359886417776254408e+00,4.373684413715973385e+00,2.826488659721654084e+00,7.595625852326308713e-01,4.201789962958123459e-01
6.963508164553813273e-01,3.235009871035520734e-01,3.565664567568517462e+00,1.872136950769959896e+00,2.189616451711822620e+00
3.886577700449596495e+00,3.890918070460954503e+00,7.838945614044734445e-01,2.208698525239513710e+00,-1.011961396363099341e+00
3.430745380908046260e-01,2.188784912821299944e+00,3.122220068095030943e+00,3.233469681179429234e+00,-1.421892802929790367e+00
3.164095872786901964e+00,3.087684089542529264e+00,3.602362474046188812e+00,2.942048338752723424e+00,1.825699733379717582e-01
4.379625790151239428e+00,4.059275651060901602e+00,1.111684608482919057e+00,2.835822334253938592e+00,-1.108004891739174935e+00
4.483271372286942724e-01,3.210011304312581970e+00,2.632678700448233489e+00,3.841241221420087282e+00,-2.438468347612978260e+00
2.882889076397306294e+00,3.484721837973390746e-01,3.479072768395025328e+00,2.114065801368235409e+00,2.941776162384711846e+00
4.973970433455230378e-01,2.545388792931234878e+00,2.657840380271604630e+00,3.160161505992540754e+00,-1.875984541446034992e+00
4.153872821553029837e+00,5.194217593489858231e-01,1.313260457402273484e+00,7.895898419399924872e-01,1.061684635070665905e+00
3.914923176441631458e+00,4.197094796037181830e+00,3.978154252507899891e+00,2.767111322213772873e+00,2.274659634870809244e-01
9.163933184126552556e-01,1.236817407147936310e+00,6.198329666128590265e-01,3.712059490314720822e+00,-1.962888206463937246e+00
1.774675989116902830e+00,3.143831945890521062e+00,1.552425282255358807e+00,7.606546588198395131e-01,-1.741202273609692708e-01
1.508828374300111408e+00,4.784616206827775109e+00,3.795983397000918025e+00,2.760424024394235509e+00,-1.339227957535085611e+00
2.562387443834916123e+00,3.401922042769474075e+00,7.184769506092461011e-01,1.408225767185064869e+00,-7.196512207574875530e-01
2.751180529306707978e+00,4.026487619461032175e+00,1.634191030405538259e+00,3.710970513041143892e+00,-1.835476285073398328e+00
1.528322119486829500e+00,4.630078739384332565e+00,1.354736058944558286e+00,3.081700206504569994e+00,-2.321566900968760727e+00
3.609418364135704049e+00,4.305808272778043566e+00,1.280072279285169534e+00,1.277555753340058331e+00,-3.927104890717181274e-01
1.131202416117900178e+00,3.553117239253133164e+00,3.339549258159270284e+00,2.464919814949444454e+00,-1.161317342713654721e+00
4.416730943890924133e-01,1.186547431281785636e+00,1.980669017498341677e+00,3.034764032146180401e+00,-1.427954680347002903e+00
4.077015596558672961e+00,4.770924992770647854e+00,2.804088735322175729e+00,2.535163878792997316e+00,-4.022457055598510633e-01
9.704882158174832352e-01,1.394147534232748065e+00,1.792207509801556187e+00,1.204414845782486143e+00,-1.714310285330943873e-01
4.778156694915956848e+00,4.302358384977764238e+00,2.453864181271216083e+00,3.488240834998076245e+00,-6.421330827299510657e-01
3.463617088352615170e+00,4.723530218409392134e+00,3.855595076965183665e+00,7.691889515699998903e-01,8.336057472814593083e-01
1.890278875232703104e+00,2.643084108560049827e+00,3.728610810096314232e+00,3.842269088994038739e+00,-7.088874449631366037e-01
1.401264480842960403e+00,3.563791693468493893e+00,1.771790317690880467e+00,3.468469215827983732e+00,-2.202916240913663337e+00
2.270102222908127132e+00,2.189195676932005785e+00,1.866365504879897497e+00,3.787393541527818819e+00,-1.053122976873233085e+00
1.115804604654145438e+00,4.491906617691258097e-01,2.549706420302022547e+00,2.544743687263770759e+00,1.194440455745557461e+00
1.716674624323408560e+00,4.837329033597481676e+00,3.770193021017472113e+00,1.691120722742118998e+00,-5.385686252049393108e-01
1.119307068056599297e+00,1.695129135417908550e+00,1.462463831500863787e+00,7.429704700796730954e-01,-2.894261503997774820e-02
2.945626689047268210e-01,6.410025657901240459e-01,2.246822812878087383e+00,3.055089832007238382e+00,-4.776314658834707183e-01
2.490595180994670255e+00,3.929263142417708909e+00,2.154540710981670326e+00,2.570635550956332782e+00,-1.055722324178175242e+00
3.771775813071873262e+00,4.351084896378978328e+00,7.836930155589372227e-01,5.812964064957787391e-01,-9.610882771319440021e-02
4.102588421992016343e+00,1.681402062089130567e+00,1.141589414199290609e+00,3.270303093492664459e+00,-2.772251735108919868e-01
1.571961442638085238e+00,3.073040199105523396e+00,5.351028202886430885e-01,2.278210035101449815e+00,-1.625110408343568125e+00
4.186810457220842885e+00,1.944162525330192182e+00,3.712686885660011260e+00,7.879372913989237670e-01,2.128608122052965790e+00
3.684418532983280148e+00,4.190896732295340321e+00,1.275643982984163483e+00,3.777093535707771732e+00,-1.722939077179434841e+00
3.590778603193313767e+00,1.119620602539991294e+00,8.667688709258867252e-01,3.494576598573492898e+00,-2.548901241464813783e-01
2.438566623016721113e+00,1.776435896909234424e+00,1.702566418356420641e+00,3.374766404817888699e+00,-5.760075755513983653e-01
2.743026972644307726e+00,4.501124231877867921e+00,1.189735069069447704e+00,2.623283035064552404e+00,-1.569298590589059961e+00
8.140218570828678946e-01,4.082331750953207106e+00,1.760024686685320860e+00,3.343182188614435280e+00,-2.598511205604371099e+00
4.313736206010319485e+00,6.316908756221792931e-01,1.676076725148344382e+00,2.159176291724587138e+00,1.148607833981655002e+00
3.347434353188363243e+00,2.955086935312418728e+00,1.411650300442272687e+00,2.787960222275870148e+00,-8.265960180649465361e-01
1.973899909511563466e+00,3.261599960717779467e+00,8.047212607005265195e-01,5.729045879584302448e-01,-1.938486882729312799e-01
2.107823616952084755e+00,3.516594155734568128e-01,7.426010256214694571e-01,1.661596257814285549e+00,3.912055614628119349e-01
2.239446352984244104e+00,4.996309289933509312e+00,1.601828745283913058e+00,2.433704507547696405e+00,-1.588183173663627823e+00
2.206916470381894424e+00,3.137620036701544102e+00,1.120976614527046333e+00,3.008239948205766012e+00,-1.611949030155968021e+00
1.023646675160865716e+00,3.809691946312237398e+00,1.474317930628282980e+00,3.340228770628577148e+00,-2.526466023819365248e+00
1.300879941256407824e+00,9.025007057070517646e-01,2.901493085597594224e+00,2.041402527844983439e+00,8.660028402144362980e-01
9.885758483579981659e-01,1.219023048046163682e+00,6.985816629224832486e-01,2.900681377819501083e+00,-1.477677974286026208e+00
3.671268847667091162e+00,4.543884375404319442e+00,2.419575661708201153e+00,2.356913961600577867e+00,-5.593466066163942374e-01
4.169356241180540712e-01,1.573607958353808955e+00,3.882021806581367418e+00,3.497466185231443703e+00,-6.718424924265692377e-01
2.273536581050084493e+00,6.544404254399124321e-01,2.635527741460818696e+00,2.840767637054626427e+00,1.442174923222425686e+00
4.073190970915142595e-01,4.231694214105472973e+00,1.127084281929969567e+00,3.715953987943931836e+00,-3.136183612587987390e+00
8.948922631137801176e-01,1.390379605393086804e+00,2.630219794680978218e+00,5.793697374518820276e-01,4.685948677687562514e-01
2.137399583992839691e+00,4.997660968547458782e-01,2.897645161548455750e+00,1.012115919895684613e+00,2.127674910382269857e+00
1.349324272629869093e+00,1.904293013138886659e+00,2.875524464005827063e+00,2.533072478841381869e+00,-3.774025489211291218e-01
1.099298748706319717e+00,1.910281327113026340e+00,1.125853454182096369e+00,2.202201002408703534e+00,-1.257854629483023512e+00
2.380676367533903992e+00,3.116095310068250690e+00,3.000954391158605628e+00,3.875580856277749398e+00,-1.046947118203664040e+00
1.919944437636526891e+00,3.773559065396939971e+00,3.331802588545614618e+00,1.280123442364063724e+00,-3.559195973427664583e-02
1.134207883209775281e+00,4.495051194144478401e+00,1.025042677124859747e+00,2.468817647868932763e+00,-2.171078268844436554e+00
1.541343612964598098e+00,4.632117958259213353e+00,2.187600999593690698e+00,1.983412012962582738e+00,-1.307513542356412817e+00
8.818397007138265575e-01,9.394198872662516964e-01,2.657773752127610134e+00,3.705569526148861481e+00,-3.723227718812447407e-01
3.063717630580709006e+00,1.141778736410010930e+00,1.528549250274415794e+00,1.551292625286666116e+00,5.727002289163476423e-01
2.303840314755708274e+00,4.965843367199425984e+00,9.087963723800654980e-01,3.102716374933896404e+00,-2.235146772771971158e+00
2.777920493022250970e+00,4.819681210901198831e+00,1.380909498221733145e+00,2.601270200762052731e+00,-1.539929470683130575e+00
2.951515051434083770e+00,1.173633479629233589e+00,2.899530515774903616e+00,2.466576072337232972e+00,1.319002785861399962e+00
4.362285767125909430e+00,4.479926903501733726e+00,1.920353001376037039e+00,1.642173444206423305e+00,-2.394729079999595722e-01
1.869117517493920966e+00,3.871470093644193700e+00,1.301476681430491666e+00,2.039085510161497528e+00,-1.337905045805952708e+00
2.885103455748581958e+00,1.666619367599528001e+00,2.344986980280674427e+00,1.567532767541805816e+00,7.321791083382227505e-01
1.633091355907873909e+00,3.192094419196204402e+00,3.489435960845676199e+00,3.530554118410635489e+00,-1.220011693688305421e+00
1.607099905638819770e+00,2.762304867995510893e+00,2.751561922238698887e+00,3.036260934076409512e+00,-1.051135775478362344e+00
2.123771500709267901e+00,1.242623005626708244e+00,1.936066020270238219e+00,8.648829830632163151e-01,7.585383567035068886e-01
1.892681137042514283e+00,1.768709771654802809e+00,1.311975324939228305e+00,8.568659469431043618e-01,1.066458112053524920e-01
3.501115135246972709e+00,2.368983879945472992e+00,5.831753024121664186e-01,1.294348902778309718e+00,-3.130630502294449169e-01
2.231061960476401484e+00,2.270869669681342184e+00,3.605072695538622085e+00,2.978073448628102415e+00,1.921497943456497159e-01
4.401726359014427326e-01,3.173363958463562895e+00,1.182987674779855114e+00,2.992379997375161249e+00,-2.534050747296177519e+00
2.011926496950964816e-01,2.179622368739359661e+00,2.350782578832799175e+00,2.285702376077587861e+00,-1.190345427103804976e+00
2.233289106287775549e+00,4.336605451825604085e+00,3.814493662655354278e+00,2.133116839722637437e+00,-3.755779696951329072e-01
2.167334154143575997e+00,9.067947277923710248e-01,2.225695083369203076e+00,1.108354925528993729e+00,1.123134421929445015e+00
3.061034854446504028e+00,1.646154356497140370e+00,2.924032528727490643e+00,1.914750596298181451e+00,1.099870268471289991e+00
1.835695120025167881e+00,2.314631075211010636e+00,6.484356486265485664e-01,1.381699890092925154e+00,-6.638002370568670818e-01
4.379557269950720588e+00,1.370206106067674234e+00,2.827855551903847964e+00,2.572263761336263332e+00,1.471080280165539156e+00
3.136239540909004919e+00,1.925735792118826950e+00,1.644297348340207909e+00,3.185052272032478538e+00,-3.531608138323172885e-01
3.700563358009382853e+00,2.772875525844059053e-01,3.457012999307962353e+00,1.603412074335311077e+00,3.144006924207370712e+00
9.219063214463570910e-01,4.738320820194203975e+00,1.211830896961807236e+00,2.820418438025797059e+00,-2.477904174879341337e+00
1.345496321005321905e+00,1.548546867009735317e+00,9.345103429727008582e-01,3.834446350959399563e+00,-1.733611278909503728e+00
2.144735545430142665e+00,2.844710599894963998e+00,1.914907840757365198e+00,2.219339983716095865e+00,-7.320363951830084481e-01
3.134003305529888816e+00,3.913606940024275893e+00,2.005608044314985960e+00,2.327959807569359718e+00,-7.298311836193710489e-01
1.052234519203792074e+00,4.561408316164145660e+00,2.573231133471565624e+00,3.143592778126345966e+00,-2.187089828866716879e+00
3.951085638631548935e+00,3.612037198174182340e+00,3.156770561261490027e+00,1.578320428693070987e+00,6.141347955719100860e-01
1.766303945008192100e+00,4.188543802389395054e+00,3.262515876831296069e+00,2.703236923152569471e+00,-1.153437389593609863e+00
3.803003599501638909e+00,2.461032929892736476e+00,2.982513135389837089e+00,2.264081725081735108e+00,7.375441917319913721e-01
3.386441645901976383e+00,2.254135060681829117e+00,1.713027719259027970e+00,2.445411583813437151e+00,-1.628570516685907132e-01
6.304389557362981567e-01,2.813359898703143180e+00,2.157890086778495586e+00,1.100126534378670584e+00,-7.745714332871082020e-01
3.432866189357436593e+00,2.317543686893955623e+00,9.526167784407280070e-01,3.223012738375143904e+00,-9.480156933135122088e-01
4.033007226745415785e+00,2.152954352240748825e+00,3.302545154702011487e+00,3.100178678693411349e+00,9.581367286412028061e-01
4.985395034405565085e+00,4.120115664987324955e+00,8.804353520375280961e-01,7.667123400887215778e-01,-2.318398434784246787e-02
1.827219400098000435e+00,3.573158732426675588e+00,2.192171759206638537e+00,3.583914355538370788e+00,-1.841019686928004218e+00
3.721806865728591873e-01,4.340831783065760341e+00,3.493941771412633734e+00,3.092460803469867958e+00,-1.699690073779918098e+00
1.920752047639579629e+00,3.400764895159036794e+00,2.950300826285884526e+00,1.095324851014723988e+00,3.294324719095031995e-02
3.008672194712870063e+00,2.463325685339467608e+00,3.611178082701060887e+00,1.226162422628057858e+00,1.222928333576732696e+00
2.796191923710282801e+00,1.707499565117585716e+00,1.781862196298957146e+00,2.350772295024467162e+00,3.885719945704174672e-02
3.501259647116208851e-01,3.976879236940778828e+00,2.423275591724335154e+00,2.890764251598696877e+00,-2.042268652577921451e+00
3.496246404799066565e-01,7.522325323302549993e-01,8.266220392139613793e-01,2.535010095525339402e+00,-1.495602371764932714e+00
2.308754529092179819e+00,1.602708103934072037e+00,2.432312386155552897e+00,8.476555823639742027e-01,8.839497836110484785e-01
4.413213483755515476e+00,3.334020604246009878e+00,2.182621841680135066e+00,3.681513799905504758e+00,-5.657644277221249851e-01
5.426851235748293423e-01,1.812743831921435511e+00,2.735512663831979552e+00,2.254955574059672507e+00,-1.000476408124329364e+00
4.182028280276333554e+00,1.028654610630082678e+00,3.462917075374601250e+00,2.116303374934862092e+00,2.332968796972647141e+00
2.773438070436583303e+00,3.687323627973096984e-01,2.681082938490324974e+00,3.149589569221628693e+00,2.074635363447685954e+00
4.437149232376030206e+00,4.981083260212698427e+00,9.144124698496878256e-01,3.256599261652459276e+00,-1.651345225506497094e+00
1.910658733342238236e+00,3.475219146016911509e+00,9.990567726056720499e-01,3.146408216339231956e+00,-2.004550936504488678e+00
4.116820931442835452e+00,3.499993943642706884e-01,2.161561416032232952e+00,2.351226395238835920e+00,1.819988834509833175e+00
2.873092703440736528e+00,3.203492147958252878e-01,3.310164270453471946e+00,3.399899181542672899e+00,2.795905656048834231e+00
9.512599135682925366e-01,4.216961532555439374e-01,2.360720346778444334e+00,1.610915780206473524e+00,1.148825773644521320e+00
1.165191605670734987e+00,4.147346970995632987e+00,3.763895974464329885e+00,2.337379928819255159e+00,-1.090667369379489049e+00
4.857763410035508045e+00,2.724040082513833116e+00,1.171129984296031212e+00,1.482940998460591020e+00,3.156083881636684296e-02
1.660749943933255146e+00,4.971483504536364784e+00,1.517928076806897897e+00,1.646830361231170325e+00,-1.261436941691615576e+00
4.083658128947103561e-01,2.995296285251800583e-01,1.409590222165729045e+00,3.935345415668118907e+00,-2.865994540386029299e-01
2.317108217642541490e+00,4.578677450442315333e+00,3.745803773947177007e+00,3.229734367901834879e+00,-1.108380586042878813e+00
2.997479117093178491e+00,4.018512668935414922e+00,3.266373002523794256e+00,3.167187776785941988e+00,-6.693992670020625368e-01
3.517609513416533495e+00,2.186236685226394805e+00,3.467367168906511310e+00,3.037091028298485984e+00,8.589903250408752466e-01
2.028168098005373732e-01,2.821816340260432376e+00,1.617847360056973161e+00,2.957932859405030257e+00,-2.018688761142883870e+00
1.108872977522155967e+00,2.930846276524978311e+00,8.134786887184503046e-01,2.283969095267483596e+00,-1.749421274787833491e+00
2.286311205006738290e-01,6.579710714104198832e-01,3.395859713226942578e+00,3.807071448765307675e+00,-6.132554038943697217e-01
1.202986889297471551e+00,3.076264660825733355e+00,1.059569369755159141e+00,2.259643536063106417e+00,-1.673250315420526269e+00
3.262545856102797348e+00,3.239320840790004485e+00,2.011383845131490933e+00,2.152223501318239585e+00,-3.553141259363690185e-01
1.666155893077022832e+00,1.090564014969442663e+00,3.035697128381597221e+00,6.269191974457369865e-01,1.432523907351522796e+00
1.133272995862695698e+00,5.728638825817242708e-01,2.050416801477771944e+00,3.863481067487702703e+00,2.391708919375447606e-01
3.860213708615516381e+00,3.451198167389638027e-01,6.247277548310168349e-01,3.608143356844052185e+00,2.829995570337105470e-01
2.760207991802630101e+00,4.894593715911165432e+00,3.125685053452715856e+00,3.171488174949919525e+00,-1.195711544050334973e+00
3.261278152398707331e+00,2.822312503633163328e+00,1.222180615734047571e+00,7.245114886106712726e-01,1.494790668837583936e-01
4.056676177692626339e+00,2.502308129695852923e+00,2.739038851142883146e+00,3.859301206602750778e+00,8.053839331315193473e-02
1.340675989380803568e+00,1.047231510459291970e+00,1.274036651397828734e+00,2.284982720553703217e+00,-4.509311874297460832e-01
4.832438834849634435e-01,3.401029283658016933e+00,2.188780193089579829e+00,2.340103097903983631e+00,-1.780869629924135555e+00
3.384902481004067543e+00,1.286952095567931886e+00,2.248704002903805232e+00,2.506868585748229350e+00,8.470687506024109359e-01
4.020315147015754320e+00,2.480821688801179370e+00,1.065070687921024550e+00,1.297188758376999873e+00,-6.112318874990640971e-03
2.684954774398849775e+00,3.987752170396003493e+00,1.317001095854223092e+00,8.538644475743477624e-01,-2.289318489748543572e-01
4.082128457751884376e+00,3.343404374074954166e+00,3.619323911391394866e+00,3.957606553078929945e+00,2.732288650483927217e-02
1.934289077418067437e+00,2.061562238720749729e+00,9.643183421417500512e-01,7.852570959689773034e-01,-7.699826608967996755e-02
3.632756933449333037e+00,2.968110404501067001e-01,1.057515225708786089e+00,1.027967685090085181e+00,9.030675054748157349e-01
2.729279395658645857e+00,1.696058916863985688e+00,2.186271642764259227e+00,1.311057243986322396e+00,6.372627626269302681e-01
1.771740462696924867e+00,4.873163844638213615e-01,1.488858045500924820e+00,3.569676169661183174e+00,4.449407851523547452e-01
3.418304451053051807e+00,3.889227673834034782e+00,2.282142663000728433e+00,2.434897904057894635e+00,-5.362619378690652860e-01
7.887483571641359381e-01,3.845766606703865165e+00,3.733387167275698193e+00,2.671049549058326367e+00,-1.439353335333207085e+00
2.585063615741878706e+00,2.326406138661141654e+00,3.245593431236525106e+00,2.558104375045650691e+00,3.436305267492004711e-01
3.528191480970620297e+00,3.413707495777675294e-01,8.251385768010215394e-01,3.060170901940289401e+00,4.791690688721523261e-01
3.638819993195374636e+00,6.493205317772332563e-01,3.545126852311245802e+00,2.145345981044622707e+00,2.703795607313841387e+00
7.776380157194724418e-01,8.701700942850507658e-01,1.277592867366647233e+00,9.313786066645741712e-01,3.692359560844954425e-02
3.768295257973064860e+00,1.547829302697983245e+00,1.867620708801483786e+00,1.299643622038495927e+00,7.950629286691699438e-01
7.215551932971810967e-01,4.203534709157278337e-01,2.734673146394095866e+00,2.786037595725251670e+00,9.896089806904372344e-01
4.027554525354531734e+00,1.365134896438547907e+00,3.082906194170266456e+00,1.168332946804362837e+00,1.896247492632372467e+00
3.371534057510577220e+00,1.458568900449168426e+00,2.794271470026855830e+00,7.140821942621009555e-01,1.572920858873896321e+00
1.346079000641549728e+00,2.128066053045980066e+00,1.931803910609699138e+00,3.499077372582403811e+00,-1.498235765601348302e+00
2.933823070188391391e+00,3.068942143943217626e+00,3.340667394801737355e+00,2.620875705213355111e+00,8.447534149477842202e-02
4.614574834750516885e+00,3.330388088025699744e+00,2.949918938643346866e+00,1.924731177714708252e+00,6.600265531843310107e-01
4.399341969962913268e-01,2.938650602312585125e+00,1.346839916870065768e+00,1.692394768983850772e+00,-1.481498805164106924e+00
3.618252048982861346e+00,2.342479434958565143e+00,3.765630138688508932e+00,2.170497342377323502e+00,1.282020220085389406e+00
3.451687147552163992e+00,4.828341850447015027e+00,2.675651002494489283e+00,1.797621666573340660e+00,-2.968224538748908126e-01
3.196845490991885530e+00,2.297523338022514405e+00,3.526854309957361711e+00,1.214682583261563753e+00,1.346464460396818552e+00
3.220344707268017803e+00,3.473438344581012860e+00,2.775454526488538853e+00,9.448909390237156813e-01,5.177857260809707318e-01
1.719197917921208463e+00,4.911729322882070647e+00,2.206526767437059444e+00,2.259363693717284072e+00,-1.460481676091409886e+00
3.073090693001429563e-01,2.809348737006520214e+00,2.148375350991071464e+00,1.259910745847385272e+00,-1.026654027893576071e+00
2.049086310665654054e+00,2.281415296061697073e-01,2.903404824903549564e+00,3.338214445456053170e+00,2.434422579568841449e+00
4.329574690770816581e+00,1.644788376126774532e+00,6.777491533378938726e-01,3.204629022324121390e+00,-5.370031948325636462e-01
2.704263104102753612e+00,7.939739155393867875e-01,2.941005905648843566e+00,3.027097805079911552e+00,1.614161103013895371e+00
1.510875927096756444e+00,1.490227199918854772e+00,2.918436426781453985e+00,2.171833939083356313e+00,3.020371765268404229e-01
1.308594814589755462e+00,2.377213157305904545e+00,2.454294895467119098e+00,2.744136256095167425e+00,-1.039874483664696481e+00
2.709936743538123416e+00,4.131895310212938988e+00,2.677461476679737107e+00,1.435765018203681187e+00,-1.645546792214890308e-01
4.106718797834555623e+00,1.326502637393778716e+00,2.177218519310996303e+00,2.423153107764599135e+00,9.604747800236452804e-01
4.043839977652322060e-01,1.928498226257791881e+00,3.595281133484611313e+00,2.673267173966786370e+00,-9.003111356227152529e-01
6.087987568566909369e-01,3.142759330260140871e-01,2.570899243930358402e+00,3.848595140307964790e+00,9.316825511147535099e-01
2.508972508353854991e+00,2.584478401954606319e+00,5.254981188565550632e-01,9.207226953606523212e-01,-3.322542012813345380e-01
3.913663089840118570e+00,2.649949883102147297e+00,3.884303469807523168e+00,1.738363377987885761e+00,1.428748001279497526e+00
3.416534965764008724e+00,4.318016514182280718e-01,2.887863825745866198e+00,7.135255458352975921e-01,2.459791202138702726e+00
3.285773438325099605e+00,3.799168609205314961e+00,7.876876068504983230e-01,1.703888372785982153e+00,-8.106830970114540236e-01
4.033541300149434683e+00,3.179639475239431246e+00,2.236857981715604904e+00,1.783341321370838228e+00,1.907552517702100769e-01
1.216187379398032453e+00,2.455320180013004006e+00,3.334820032547695767e+00,3.408573637822666758e+00,-1.129263115997372058e+00
2.847712671400622231e+00,3.759261815994400902e+00,2.144587531274879222e+00,3.369174383211699375e+00,-1.265040107032076255e+00
2.211213101441162010e+00,9.395359709648818392e-01,1.645774786393758182e+00,2.567452641039480898e+00,3.044807579733603831e-01
4.103938685645699636e+00,1.786543528027427330e+00,3.939384326819939552e+00,7.582421185366594596e-01,2.377644227890490569e+00
4.841226479681846051e+00,9.659626835776907727e-01,1.508367560065897228e+00,7.815771678096004038e-01,1.074065788948812328e+00
4.165873982965117683e+00,3.923632716271834742e+00,2.474544872914072879e+00,2.994922295338906970e+00,-4.545655622412529961e-01
2.909463552880689363e+00,5.152257999780764930e-01,9.177018592864649715e-01,3.555744039508246246e+00,2.389213738811385990e-01
4.610639253411251026e+00,3.756642199781026759e-01,1.658244964086976747e+00,2.048774804411946704e+00,1.368187060916619124e+00
7.289268605572850612e-01,4.619163741878860918e+00,2.091044754564014951e+00,3.004475989374727263e+00,-2.383740434607703129e+00
2.981073734045802226e+00,5.990672339774307797e-01,3.480232370937181408e+00,1.612945128875797884e+00,2.636353975034963604e+00
4.487995397678586684e+00,3.443132961555863236e+00,1.846172061691187638e+00,2.144493321271645492e+00,-1.667368930917550451e-01
3.317752195428540052e+00,2.964639087017169938e+00,3.090960982162171522e+00,2.620248684675583029e+00,1.843150597112354072e-01
3.064395328850515465e+00,4.059030532463704932e-01,3.177548516050743288e+00,1.220131997613078667e+00,2.669062581066559581e+00
2.636519481813261567e+00,3.827843068636286095e+00,2.747168943995067281e+00,3.909887029430541006e+00,-1.413918626660469968e+00
6.171890536197006671e-01,4.375798490268164365e+00,3.736312955097387700e+00,1.798512167102737758e+00,-1.019097368471486353e+00
8.096561311470535927e-01,9.864081602554662931e-01,2.994265170813182664e+00,2.246291983943740966e+00,2.074439995886420141e-01
3.814267323998531634e+00,2.274736789112824287e+00,2.169014732281184354e+00,3.499025975947625877e+00,-1.014332219187694673e-01
1.355709568014022315e+00,4.728210199742735043e+00,2.506594359697528418e+00,1.205820712627427627e+00,-7.809087193799092441e-01
4.039944132941992727e+00,1.921266001112673427e+00,2.966569848622335748e+00,3.572045655619146221e+00,7.699463428516317709e-01
6.528106063712950657e-01,2.385545974309533079e+00,2.874847216822323581e+00,6.867340050441748112e-01,-1.798918090428219818e-01
3.903061382053112816e+00,4.584768554951273778e+00,3.833042193010654408e+00,1.081261594000079374e+00,8.470776427590802626e-01
2.328511860203494432e+00,3.050758260951019096e+00,3.693741371520504746e+00,1.090912409273213424e+00,7.170957190082558608e-01
4.058480203983536150e+00,9.982025934305948089e-01,1.437163690413295836e+00,3.271294721229637048e+00,4.532446580843698114e-01
2.701673825533289497e-01,3.064077810523595513e+00,3.484151074011498928e+00,9.219727830248776179e-01,-2.884707830228558922e-01
3.802826133892541982e+00,4.739404503448653827e+00,2.478875497249430904e+00,3.066069344107488437e+00,-9.205858997788431974e-01
2.174113165627830302e+00,7.948025709148079931e-01,1.137571514343044488e+00,1.337645052042719884e+00,4.015614354545871123e-01
4.853399705497733585e+00,3.952926187978944017e-01,3.538597763529855111e+00,2.567350839183807132e+00,3.126860322004958892e+00
1.407295682899158740e+00,1.966826186195938408e+00,3.870137826034542261e+00,3.418298769955495864e+00,-2.849217663532704892e-01
2.149649922142014447e+00,3.345700574361949009e+00,2.741162084314368474e+00,3.923071700777509552e+00,-1.478661058720315058e+00
3.393530205947063561e+00,2.176377403815977996e+00,2.351457960308338979e+00,2.006316943474325321e+00,4.497961332390172373e-01
3.587878140775841551e+00,4.099664909579727734e+00,5.919887758412102352e-01,1.593861860255503027e+00,-8.095141816327006135e-01
3.501752469103699639e+00,2.857885507027221994e+00,2.093214134983823360e+00,8.832831878597778852e-01,5.051004185795600065e-01
4.190413154617291802e+00,2.699681582272859703e+00,1.329764964846930742e+00,1.989552229451581056e+00,-2.154034588040775744e-01
4.697036747073728868e+00,4.046539949754494714e+00,3.627551428085423968e+00,1.619773517392463891e+00,9.179847776574665552e-01
3.668438638654530237e+00,2.903752964434135109e+00,2.759184925930373122e+00,3.193875786505402381e+00,-6.764959157320082905e-02
2.664479043466684960e+00,3.039479540976268268e+00,9.662403231311142981e-01,3.206432771254929648e+00,-1.549320562389163936e+00
3.783879421933169063e+00,1.692965776126964084e+00,2.304422995862255075e+00,2.327723540052305751e+00,7.376319738406309501e-01
4.910825433464351519e+00,4.567700426519762935e+00,3.660587503713193858e+00,1.443878950980260312e+00,8.913062636943848149e-01
2.189947870091421278e-01,3.160117755369391990e+00,2.099931757514895025e+00,3.607757899629048026e+00,-1.903405923933570776e+00
