R0,H_c,H_c_noisy
5.994865525672371298e+00,2.915858612800021898e-01,2.929653827215422113e-01
5.996410313402978254e+00,2.915671615716397547e-01,2.831912102636512940e-01
5.997955101133585210e+00,2.915484627942997453e-01,2.877109132920665502e-01
5.999499888864192165e+00,2.915297649504935973e-01,2.773616537162847395e-01
6.001044676594799121e+00,2.915110680427286383e-01,2.839355325980375544e-01
6.002589464325405189e+00,2.914923720735069779e-01,2.946509829144647319e-01
6.004134252056012144e+00,2.914736770453266179e-01,2.802620248458186913e-01
6.005679039786619100e+00,2.914549829606808973e-01,2.983244370367020837e-01
6.007223827517226056e+00,2.914362898220582143e-01,2.946805613680953395e-01
6.008768615247833011e+00,2.914175976319430261e-01,2.846500690376995713e-01
6.010313402978439967e+00,2.913989063928149048e-01,2.908040146130952408e-01
6.011858190709046035e+00,2.913802161071489261e-01,2.953865466744599599e-01
6.013402978439652991e+00,2.913615267774155582e-01,3.016364230203267827e-01
6.014947766170259946e+00,2.913428384060810505e-01,2.723909321078278323e-01
6.016492553900866902e+00,2.913241509956067121e-01,2.942570865005358915e-01
6.018037341631473858e+00,2.913054645484498550e-01,2.805559873580888430e-01
6.019582129362080813e+00,2.912867790670631285e-01,2.925698338902081308e-01
6.021126917092686881e+00,2.912680945538943522e-01,2.911569726433353433e-01
6.022671704823293837e+00,2.912494110113872381e-01,2.923541538701064368e-01
6.024216492553900792e+00,2.912307284419807241e-01,2.971259226135699594e-01
6.025761280284507748e+00,2.912120468481099733e-01,2.793320025667345718e-01
6.027306068015114704e+00,2.911933662322047089e-01,2.775346414191151578e-01
6.028850855745721660e+00,2.911746865966907682e-01,2.813708090520489757e-01
6.030395643476327727e+00,2.911560079439898252e-01,2.974728989819701019e-01
6.031940431206934683e+00,2.911373302765183912e-01,2.898246417987616619e-01
6.033485218937541639e+00,2.911186535966890365e-01,2.872523695782777109e-01
6.035030006668148594e+00,2.910999779069099458e-01,2.921009082664214884e-01
6.036574794398755550e+00,2.910813032095846409e-01,2.820814272184540838e-01
6.038119582129361618e+00,2.910626295071123693e-01,2.886718971140284640e-01
6.039664369859968573e+00,2.910439568018879930e-01,2.961527571020348693e-01
6.041209157590575529e+00,2.910252850963019888e-01,2.921616873678242188e-01
6.042753945321182485e+00,2.910066143927403370e-01,3.132966191379156218e-01
6.044298733051789441e+00,2.909879446935847991e-01,2.832478954014337469e-01
6.045843520782396396e+00,2.909692760012125290e-01,2.957963748266005943e-01
6.047388308513002464e+00,2.909506083179967395e-01,2.960035589328132155e-01
6.048933096243609420e+00,2.909319416463058694e-01,2.861348527579301582e-01
6.050477883974216375e+00,2.909132759885042496e-01,2.927243015223020550e-01
6.052022671704823331e+00,2.908946113469518258e-01,2.997124659748878761e-01
6.053567459435430287e+00,2.908759477240041580e-01,2.861624283669517155e-01
6.055112247166037243e+00,2.908572851220125877e-01,2.974975171706568666e-01
6.056657034896643310e+00,2.908386235433239597e-01,2.883866023026771530e-01
6.058201822627250266e+00,2.908199629902809003e-01,2.980710633583230074e-01
6.059746610357857222e+00,2.908013034652218165e-01,2.976742183719297552e-01
6.061291398088464177e+00,2.907826449704808969e-01,2.833079272529492876e-01
6.062836185819071133e+00,2.907639875083875558e-01,2.675621789137520579e-01
6.064380973549678089e+00,2.907453310812675440e-01,3.019466693371188892e-01
6.065925761280284156e+00,2.907266756914420047e-01,2.912818492592140762e-01
6.067470549010891112e+00,2.907080213412277514e-01,2.880071006502507580e-01
6.069015336741498068e+00,2.906893680329375451e-01,2.828049192395518663e-01
6.070560124472105024e+00,2.906707157688798171e-01,2.970424259482720708e-01
6.072104912202711979e+00,2.906520645513586687e-01,2.957047114126072906e-01
6.073649699933318935e+00,2.906334143826741490e-01,2.883945350846676692e-01
6.075194487663925003e+00,2.906147652651216995e-01,2.913794018800084928e-01
6.076739275394531958e+00,2.905961172009932647e-01,2.952704543976560903e-01
6.078284063125138914e+00,2.905774701925756265e-01,3.052692236756594513e-01
6.079828850855745870e+00,2.905588242421520695e-01,2.939756140582865385e-01
6.081373638586352826e+00,2.905401793520013820e-01,3.097314450108586414e-01
6.082918426316958893e+00,2.905215355243982445e-01,2.894826730613697108e-01
6.084463214047565849e+00,2.905028927616129519e-01,2.923830725304628619e-01
6.086008001778172805e+00,2.904842510659119692e-01,2.870816525810151454e-01
6.087552789508779760e+00,2.904656104395572647e-01,2.845465631616643787e-01
6.089097577239386716e+00,2.904469708848068654e-01,3.012524845924910988e-01
6.090642364969993672e+00,2.904283324039144687e-01,3.076607530851114269e-01
6.092187152700599739e+00,2.904096949991295529e-01,2.863437511062415508e-01
6.093731940431206695e+00,2.903910586726977661e-01,2.994185142894613127e-01
6.095276728161813651e+00,2.903724234268603710e-01,2.816102444096176272e-01
6.096821515892420607e+00,2.903537892638544116e-01,2.921998998187252394e-01
6.098366303623027562e+00,2.903351561859131014e-01,3.014259398334802609e-01
6.099911091353634518e+00,2.903165241952652686e-01,2.993173799153326931e-01
6.101455879084240586e+00,2.902978932941358003e-01,2.904929583245682845e-01
6.103000666814847541e+00,2.902792634847451980e-01,2.810290365344673136e-01
6.104545454545454497e+00,2.902606347693104105e-01,2.883066039120751878e-01
6.106090242276061453e+00,2.902420071500436127e-01,3.076904493677522501e-01
6.107635030006668408e+00,2.902233806291534823e-01,3.027569431874967409e-01
6.109179817737275364e+00,2.902047552088440896e-01,2.760177537171357165e-01
6.110724605467881432e+00,2.901861308913157300e-01,2.957047933749851754e-01
6.112269393198488387e+00,2.901675076787649243e-01,2.794812936069275833e-01
6.113814180929095343e+00,2.901488855733833083e-01,2.950930040476247851e-01
6.115358968659702299e+00,2.901302645773592981e-01,2.731572072136467799e-01
6.116903756390309255e+00,2.901116446928768133e-01,2.917857967552531240e-01
6.118448544120915322e+00,2.900930259221159990e-01,2.732328288047343179e-01
6.119993331851522278e+00,2.900744082672526702e-01,2.920952719699865807e-01
6.121538119582129234e+00,2.900557917304585898e-01,2.969738686671244410e-01
6.123082907312736189e+00,2.900371763139018566e-01,2.771374851763651059e-01
6.124627695043343145e+00,2.900185620197463510e-01,2.942029047216583870e-01
6.126172482773950101e+00,2.899999488501520117e-01,2.826047858419988290e-01
6.127717270504556168e+00,2.899813368072745590e-01,2.859873612583387903e-01
6.129262058235163124e+00,2.899627258932657714e-01,3.010179127438058488e-01
6.130806845965770080e+00,2.899441161102739306e-01,2.758673383064925155e-01
6.132351633696377036e+00,2.899255074604425997e-01,2.882218142500508340e-01
6.133896421426983991e+00,2.899068999459118445e-01,2.877502187820457635e-01
6.135441209157590947e+00,2.898882935688177898e-01,2.869176874275856104e-01
6.136985996888197015e+00,2.898696883312921746e-01,2.925492896657416741e-01
6.138530784618803970e+00,2.898510842354631856e-01,2.911050160220645666e-01
6.140075572349410926e+00,2.898324812834547348e-01,2.953780309741578791e-01
6.141620360080017882e+00,2.898138794773874594e-01,2.863887660538507185e-01
6.143165147810624838e+00,2.897952788193770557e-01,2.883392541608493231e-01
6.144709935541231793e+00,2.897766793115362227e-01,3.048298128095449089e-01
6.146254723271837861e+00,2.897580809559729964e-01,2.959606980802254039e-01
6.147799511002444817e+00,2.897394837547920265e-01,2.929570137042724065e-01
6.149344298733051772e+00,2.897208877100937441e-01,2.893818437391550979e-01
6.150889086463658728e+00,2.897022928239749162e-01,2.819031129830523175e-01
6.152433874194265684e+00,2.896836990985282578e-01,2.832089241142697889e-01
6.153978661924871751e+00,2.896651065358425425e-01,3.009217687680714182e-01
6.155523449655478707e+00,2.896465151380027137e-01,2.931571450976862558e-01
6.157068237386085663e+00,2.896279249070898842e-01,2.867403811820729564e-01
6.158613025116692619e+00,2.896093358451815036e-01,3.046729956919927429e-01
6.160157812847299574e+00,2.895907479543503582e-01,2.880635223916466758e-01
6.161702600577906530e+00,2.895721612366665143e-01,2.740410363961333640e-01
6.163247388308512598e+00,2.895535756941953753e-01,2.744789051576594918e-01
6.164792176039119553e+00,2.895349913289987920e-01,3.033260493786121836e-01
6.166336963769726509e+00,2.895164081431345071e-01,2.986292546128258008e-01
6.167881751500333465e+00,2.894978261386568774e-01,3.043120851504712565e-01
6.169426539230940421e+00,2.894792453176160407e-01,3.098318972271203453e-01
6.170971326961547376e+00,2.894606656820586377e-01,2.796057605427492709e-01
6.172516114692153444e+00,2.894420872340270900e-01,2.941278326894624096e-01
6.174060902422760400e+00,2.894235099755605445e-01,3.032769562380410178e-01
6.175605690153367355e+00,2.894049339086937622e-01,2.966597294893174586e-01
6.177150477883974311e+00,2.893863590354579518e-01,3.042737095225944710e-01
6.178695265614581267e+00,2.893677853578807690e-01,2.944830933307127085e-01
6.180240053345188223e+00,2.893492128779857619e-01,2.754979798218685771e-01
6.181784841075794290e+00,2.893306415977929258e-01,2.886191737150045067e-01
6.183329628806401246e+00,2.893120715193182590e-01,2.795880004906020622e-01
6.184874416537008202e+00,2.892935026445742075e-01,2.919376071657981964e-01
6.186419204267615157e+00,2.892749349755693866e-01,2.617295224759481620e-01
6.187963991998222113e+00,2.892563685143083041e-01,2.840504726627604559e-01
6.189508779728828181e+00,2.892378032627924700e-01,2.869809136215699108e-01
6.191053567459435136e+00,2.892192392230190090e-01,2.925491528031697874e-01
6.192598355190042092e+00,2.892006763969818817e-01,2.822955796851221444e-01
6.194143142920649048e+00,2.891821147866704966e-01,2.850517976163404188e-01
6.195687930651256004e+00,2.891635543940712649e-01,2.836063310643008317e-01
6.197232718381862959e+00,2.891449952211664898e-01,2.790819981053496157e-01
6.198777506112469027e+00,2.891264372699351992e-01,2.660162139986455565e-01
6.200322293843075983e+00,2.891078805423522025e-01,3.054041876615810613e-01
6.201867081573682938e+00,2.890893250403889225e-01,3.020032198555923642e-01
6.203411869304289894e+00,2.890707707660128412e-01,2.950261636722932290e-01
6.204956657034896850e+00,2.890522177211880539e-01,3.065898443072196389e-01
6.206501444765503805e+00,2.890336659078748816e-01,2.852651576270820999e-01
6.208046232496109873e+00,2.890151153280298701e-01,2.930890066192389787e-01
6.209591020226716829e+00,2.889965659836059020e-01,2.830938125515046755e-01
6.211135807957323784e+00,2.889780178765523067e-01,2.768413436553986973e-01
6.212680595687930740e+00,2.889594710088145835e-01,2.793363125400524227e-01
6.214225383418537696e+00,2.889409253823349566e-01,2.886885287791274846e-01
6.215770171149144652e+00,2.889223809990515424e-01,2.704415686371540728e-01
6.217314958879750719e+00,2.889038378608991819e-01,2.944481955281542107e-01
6.218859746610357675e+00,2.888852959698086087e-01,2.857578798060740888e-01
6.220404534340964631e+00,2.888667553277075584e-01,2.894566402804931715e-01
6.221949322071571586e+00,2.888482159365199364e-01,2.834505204001295797e-01
6.223494109802178542e+00,2.888296777981655405e-01,3.016180025747935978e-01
6.225038897532784610e+00,2.888111409145610597e-01,2.977900781452200718e-01
6.226583685263391565e+00,2.887926052876196858e-01,2.909730846121900694e-01
6.228128472993998521e+00,2.887740709192507249e-01,2.819152126029679795e-01
6.229673260724605477e+00,2.887555378113598747e-01,2.858896118948664467e-01
6.231218048455212433e+00,2.887370059658493360e-01,2.934852582171746938e-01
6.232762836185819388e+00,2.887184753846178120e-01,2.880551139005714245e-01
6.234307623916425456e+00,2.886999460695602315e-01,2.965468926488995516e-01
6.235852411647032412e+00,2.886814180225683035e-01,2.937093346687616457e-01
6.237397199377639367e+00,2.886628912455297957e-01,2.738436464094161638e-01
6.238941987108246323e+00,2.886443657403290897e-01,2.964558296512000979e-01
6.240486774838853279e+00,2.886258415088470142e-01,2.816093012352030578e-01
6.242031562569460235e+00,2.886073185529608454e-01,3.054966441320784432e-01
6.243576350300066302e+00,2.885887968745443066e-01,2.912539844055902494e-01
6.245121138030673258e+00,2.885702764754675687e-01,2.928969162630610246e-01
6.246665925761280214e+00,2.885517573575972494e-01,2.847977866586008933e-01
6.248210713491887169e+00,2.885332395227968583e-01,2.775727730320830533e-01
6.249755501222494125e+00,2.885147229729255192e-01,2.868002395843166075e-01
6.251300288953101081e+00,2.884962077098397470e-01,2.727192667605152776e-01
6.252845076683707148e+00,2.884776937353919490e-01,3.088828235826932556e-01
6.254389864414314104e+00,2.884591810514314236e-01,2.737423808816887294e-01
6.255934652144921060e+00,2.884406696598035280e-01,2.885536074752775293e-01
6.257479439875528016e+00,2.884221595623506773e-01,2.866711533260918321e-01
6.259024227606134971e+00,2.884036507609114008e-01,3.024596746573783856e-01
6.260569015336741927e+00,2.883851432573210083e-01,2.953066767908870682e-01
6.262113803067347995e+00,2.883666370534111456e-01,2.802093032470040490e-01
6.263658590797954950e+00,2.883481321510099060e-01,2.914615910728702852e-01
6.265203378528561906e+00,2.883296285519423852e-01,2.699582034869248970e-01
6.266748166259168862e+00,2.883111262580296819e-01,2.853773215624053616e-01
6.268292953989775818e+00,2.882926252710898973e-01,2.911137764594294297e-01
6.269837741720381885e+00,2.882741255929371915e-01,2.910305954121377159e-01
6.271382529450988841e+00,2.882556272253828933e-01,3.016642554593367276e-01
6.272927317181595797e+00,2.882371301702343902e-01,2.803852605027257749e-01
6.274472104912202752e+00,2.882186344292958502e-01,2.778856436069668256e-01
6.276016892642809708e+00,2.882001400043680550e-01,2.867077976185697930e-01
6.277561680373416664e+00,2.881816468972484002e-01,3.058740793244034140e-01
6.279106468104022731e+00,2.881631551097307842e-01,2.844358308002066793e-01
6.280651255834629687e+00,2.881446646436056080e-01,2.948682415289003989e-01
6.282196043565236643e+00,2.881261755006600533e-01,2.817374267997038717e-01
6.283740831295843599e+00,2.881076876826778044e-01,3.036755912452416828e-01
6.285285619026450554e+00,2.880892011914394368e-01,2.860132647320082766e-01
6.286830406757057510e+00,2.880707160287216961e-01,2.821246009766379403e-01
6.288375194487663578e+00,2.880522321962980525e-01,2.964592883306267912e-01
6.289919982218270533e+00,2.880337496959388122e-01,2.847267422178036411e-01
6.291464769948877489e+00,2.880152685294110060e-01,3.007442209158894819e-01
6.293009557679484445e+00,2.879967886984780012e-01,2.931547440516628078e-01
6.294554345410091400e+00,2.879783102048999455e-01,2.915057736912675668e-01
6.296099133140698356e+00,2.879598330504334891e-01,2.879319674911092752e-01
6.297643920871304424e+00,2.879413572368322294e-01,2.863935104438716794e-01
6.299188708601911380e+00,2.879228827658462664e-01,2.939499855559259966e-01
6.300733496332518335e+00,2.879044096392223140e-01,2.784206892100736797e-01
6.302278284063125291e+00,2.878859378587039775e-01,2.688645590805288088e-01
6.303823071793732247e+00,2.878674674260313093e-01,2.903562547518800940e-01
6.305367859524338314e+00,2.878489983429409205e-01,2.924097513334681375e-01
6.306912647254945270e+00,2.878305306111665351e-01,2.918770871955606028e-01
6.308457434985552226e+00,2.878120642324383249e-01,2.952336872199403661e-01
6.310002222716159181e+00,2.877935992084831862e-01,2.826226103970966852e-01
6.311547010446766137e+00,2.877751355410246292e-01,2.766173201518379310e-01
6.313091798177373093e+00,2.877566732317832221e-01,2.805544384918695622e-01
6.314636585907979160e+00,2.877382122824757582e-01,3.039928222475610786e-01
6.316181373638586116e+00,2.877197526948160888e-01,2.969416381526358006e-01
6.317726161369193072e+00,2.877012944705145681e-01,2.920035390786703822e-01
6.319270949099800028e+00,2.876828376112787189e-01,3.045499138902696412e-01
6.320815736830406983e+00,2.876643821188121231e-01,2.860649220119383940e-01
6.322360524561013939e+00,2.876459279948158088e-01,2.760113077373254620e-01
6.323905312291620007e+00,2.876274752409869739e-01,2.915212136676998411e-01
6.325450100022226962e+00,2.876090238590200965e-01,2.776238817550369942e-01
6.326994887752833918e+00,2.875905738506057130e-01,2.949912195145687477e-01
6.328539675483440874e+00,2.875721252174319176e-01,2.922384679725212875e-01
6.330084463214047830e+00,2.875536779611831406e-01,2.893524439868642717e-01
6.331629250944654785e+00,2.875352320835405928e-01,2.745309419990959454e-01
6.333174038675260853e+00,2.875167875861822653e-01,2.849079005007708609e-01
6.334718826405867809e+00,2.874983444707830404e-01,2.704415589285216748e-01
6.336263614136474764e+00,2.874799027390145811e-01,2.975990003778730686e-01
6.337808401867081720e+00,2.874614623925453305e-01,2.962485042691147541e-01
6.339353189597688676e+00,2.874430234330405121e-01,2.923867068713569273e-01
6.340897977328294743e+00,2.874245858621618521e-01,2.890770682938701985e-01
6.342442765058901699e+00,2.874061496815688566e-01,2.753350132332889055e-01
6.343987552789508655e+00,2.873877148929164238e-01,2.944319415097392811e-01
6.345532340520115611e+00,2.873692814978574539e-01,2.904618743896220656e-01
6.347077128250722566e+00,2.873508494980412942e-01,2.901971963842877034e-01
6.348621915981329522e+00,2.873324188951138503e-01,2.727850769076214932e-01
6.350166703711935590e+00,2.873139896907184188e-01,2.907551834135698732e-01
6.351711491442542545e+00,2.872955618864942995e-01,2.956858594131387963e-01
6.353256279173149501e+00,2.872771354840784608e-01,2.904100119540470315e-01
6.354801066903756457e+00,2.872587104851047068e-01,2.966242341533650850e-01
6.356345854634363413e+00,2.872402868912030116e-01,2.974218977961491928e-01
6.357890642364970368e+00,2.872218647040006290e-01,2.876928316319439238e-01
6.359435430095576436e+00,2.872034439251217042e-01,2.823850835488828093e-01
6.360980217826183392e+00,2.871850245561872739e-01,2.961270999629723177e-01
6.362525005556790347e+00,2.871666065988152661e-01,2.914696884773706476e-01
6.364069793287397303e+00,2.871481900546202226e-01,2.869902476541092429e-01
6.365614581018004259e+00,2.871297749252139653e-01,2.926528916778065592e-01
6.367159368748611215e+00,2.871113612122047631e-01,2.766878071625126778e-01
6.368704156479217282e+00,2.870929489171983318e-01,3.071563487771445944e-01
6.370248944209824238e+00,2.870745380417967230e-01,2.741528903869408507e-01
6.371793731940431194e+00,2.870561285875992685e-01,2.910520557175376166e-01
6.373338519671038149e+00,2.870377205562020251e-01,2.956070573155029080e-01
6.374883307401645105e+00,2.870193139491983292e-01,2.990950037354027646e-01
6.376428095132251173e+00,2.870009087681779647e-01,2.998091487456508997e-01
6.377972882862858128e+00,2.869825050147276069e-01,2.833419257886012343e-01
6.379517670593465084e+00,2.869641026904313774e-01,2.996292872650386241e-01
6.381062458324072040e+00,2.869457017968701784e-01,2.716104282270841441e-01
6.382607246054678996e+00,2.869273023356212482e-01,2.893097083516801837e-01
6.384152033785285951e+00,2.869089043082598267e-01,2.899430885809463065e-01
6.385696821515892019e+00,2.868905077163570461e-01,2.721334570403365349e-01
6.387241609246498975e+00,2.868721125614818734e-01,2.834802407744598240e-01
6.388786396977105930e+00,2.868537188451997233e-01,2.890582214244583059e-01
6.390331184707712886e+00,2.868353265690729015e-01,2.781831448062943024e-01
6.391875972438319842e+00,2.868169357346608828e-01,2.840479119357404714e-01
6.393420760168926797e+00,2.867985463435204774e-01,2.840264694818655511e-01
6.394965547899532865e+00,2.867801583972048873e-01,2.692917371551214467e-01
6.396510335630139821e+00,2.867617718972645391e-01,2.923954265073028247e-01
6.398055123360746776e+00,2.867433868452469170e-01,2.902736766061887463e-01
6.399599911091353732e+00,2.867250032426962858e-01,2.894508551444530675e-01
6.401144698821960688e+00,2.867066210911542457e-01,2.844143806843821842e-01
6.402689486552567644e+00,2.866882403921591771e-01,3.080106291959768816e-01
6.404234274283173711e+00,2.866698611472465186e-01,2.972807132738075619e-01
6.405779062013780667e+00,2.866514833579484889e-01,2.818965131366910071e-01
6.407323849744387623e+00,2.866331070257949198e-01,2.758175999549717927e-01
6.408868637474994578e+00,2.866147321523119795e-01,2.799953181366187094e-01
6.410413425205601534e+00,2.865963587390235601e-01,2.787127558683070716e-01
6.411958212936207602e+00,2.865779867874497233e-01,2.819324378199051795e-01
6.413503000666814557e+00,2.865596162991085327e-01,2.938824133863479626e-01
6.415047788397421513e+00,2.865412472755143880e-01,2.801018889735661377e-01
6.416592576128028469e+00,2.865228797181790243e-01,2.786380277624804225e-01
6.418137363858635425e+00,2.865045136286113459e-01,2.996986829435601685e-01
6.419682151589242380e+00,2.864861490083168705e-01,2.851778655902053594e-01
6.421226939319848448e+00,2.864677858587988402e-01,2.892174705950836255e-01
6.422771727050455404e+00,2.864494241815566666e-01,2.823663324339457659e-01
6.424316514781062359e+00,2.864310639780878742e-01,2.866071564587129306e-01
6.425861302511669315e+00,2.864127052498864345e-01,2.809085179827102707e-01
6.427406090242276271e+00,2.863943479984432106e-01,2.847784608094012238e-01
6.428950877972883227e+00,2.863759922252467893e-01,2.942992823028202087e-01
6.430495665703489294e+00,2.863576379317825382e-01,2.763087359834668355e-01
6.432040453434096250e+00,2.863392851195326050e-01,2.823751884210843333e-01
6.433585241164703206e+00,2.863209337899769169e-01,2.877469699672741132e-01
6.435130028895310161e+00,2.863025839445917931e-01,3.018042231332808689e-01
6.436674816625917117e+00,2.862842355848511655e-01,2.874090213282181616e-01
6.438219604356524073e+00,2.862658887122258577e-01,3.061151010638357706e-01
6.439764392087130140e+00,2.862475433281839732e-01,2.868884113890380338e-01
6.441309179817737096e+00,2.862291994341906176e-01,3.009470821929630668e-01
6.442853967548344052e+00,2.862108570317080103e-01,2.968506404844600821e-01
6.444398755278951008e+00,2.861925161221954839e-01,2.635698702765664203e-01
6.445943543009557963e+00,2.861741767071096509e-01,2.851499880626040540e-01
6.447488330740164031e+00,2.861558387879042931e-01,2.807394464252820354e-01
6.449033118470770987e+00,2.861375023660299166e-01,2.837639913404092495e-01
6.450577906201377942e+00,2.861191674429347520e-01,2.898978037890527215e-01
6.452122693931984898e+00,2.861008340200636435e-01,2.815744535942906746e-01
6.453667481662591854e+00,2.860825020988592704e-01,2.948972263427846463e-01
6.455212269393198810e+00,2.860641716807608703e-01,2.694615453987259102e-01
6.456757057123804877e+00,2.860458427672050719e-01,2.733541851949449208e-01
6.458301844854411833e+00,2.860275153596258946e-01,2.835116066786405042e-01
6.459846632585018789e+00,2.860091894594539164e-01,3.037527324001813578e-01
6.461391420315625744e+00,2.859908650681175502e-01,2.812234901403510290e-01
6.462936208046232700e+00,2.859725421870422113e-01,2.904237784620686269e-01
6.464480995776839656e+00,2.859542208176503175e-01,2.907787225472132642e-01
6.466025783507445723e+00,2.859359009613615665e-01,2.751091377397190674e-01
6.467570571238052679e+00,2.859175826195931025e-01,2.821070140641516732e-01
6.469115358968659635e+00,2.858992657937589610e-01,2.918000245539507653e-01
6.470660146699266591e+00,2.858809504852703465e-01,2.717859846765359744e-01
6.472204934429873546e+00,2.858626366955363540e-01,2.859837233960663694e-01
6.473749722160480502e+00,2.858443244259621374e-01,2.991436718035884179e-01
6.475294509891086570e+00,2.858260136779511296e-01,2.879629344883954944e-01
6.476839297621693525e+00,2.858077044529034882e-01,2.980200377688272950e-01
6.478384085352300481e+00,2.857893967522168177e-01,2.694348607466869883e-01
6.479928873082907437e+00,2.857710905772854471e-01,2.665293098099129065e-01
6.481473660813514392e+00,2.857527859295018180e-01,2.834449065964403935e-01
6.483018448544121348e+00,2.857344828102549306e-01,2.963891786894252145e-01
6.484563236274727416e+00,2.857161812209313423e-01,2.818146957354851212e-01
6.486108024005334372e+00,2.856978811629146131e-01,2.901115599990608529e-01
6.487652811735941327e+00,2.856795826375858605e-01,2.876777217144640408e-01
6.489197599466548283e+00,2.856612856463233707e-01,2.870470113188592354e-01
6.490742387197155239e+00,2.856429901905024882e-01,2.779896989679081498e-01
6.492287174927761306e+00,2.856246962714961701e-01,2.993723101084160287e-01
6.493831962658368262e+00,2.856064038906742653e-01,2.713518083396002645e-01
6.495376750388975218e+00,2.855881130494045128e-01,2.651522459916892394e-01
6.496921538119582173e+00,2.855698237490511548e-01,2.692338777314023379e-01
6.498466325850189129e+00,2.855515359909763240e-01,2.829252390603552159e-01
6.500011113580796085e+00,2.855332497765392108e-01,2.881530646357559622e-01
6.501555901311402152e+00,2.855149651070963412e-01,2.939712031475820164e-01
6.503100689042009108e+00,2.854966819840014103e-01,3.048866328301661488e-01
6.504645476772616064e+00,2.854784004086059479e-01,2.931646908321815514e-01
6.506190264503223020e+00,2.854601203822579314e-01,2.834719313099031135e-01
6.507735052233829975e+00,2.854418419063032841e-01,2.851986101434325072e-01
6.509279839964436931e+00,2.854235649820850429e-01,2.767836922159512270e-01
6.510824627695042999e+00,2.854052896109440796e-01,2.876951493661347170e-01
6.512369415425649954e+00,2.853870157942174357e-01,2.753511937013209399e-01
6.513914203156256910e+00,2.853687435332405431e-01,2.811054015177132936e-01
6.515458990886863866e+00,2.853504728293458359e-01,2.698752970537754980e-01
6.517003778617470822e+00,2.853322036838630282e-01,2.983142422188254650e-01
6.518548566348077777e+00,2.853139360981191142e-01,2.916207884726632615e-01
6.520093354078683845e+00,2.852956700734386453e-01,2.713209610403489180e-01
6.521638141809290801e+00,2.852774056111434531e-01,2.819425237449701971e-01
6.523182929539897756e+00,2.852591427125526491e-01,2.775578551474888744e-01
6.524727717270504712e+00,2.852408813789829023e-01,2.975262964836705160e-01
6.526272505001111668e+00,2.852226216117477176e-01,2.771125600094435093e-01
6.527817292731717735e+00,2.852043634121588234e-01,2.622555296742429820e-01
6.529362080462324691e+00,2.851861067815247841e-01,2.891548749684964559e-01
6.530906868192931647e+00,2.851678517211514441e-01,2.862437772972781236e-01
6.532451655923538603e+00,2.851495982323422052e-01,3.050653078514586891e-01
6.533996443654145558e+00,2.851313463163979156e-01,2.878195748207519333e-01
6.535541231384752514e+00,2.851130959746170368e-01,2.872807835725319503e-01
6.537086019115358582e+00,2.850948472082949214e-01,2.650300607872353442e-01
6.538630806845965537e+00,2.850766000187244797e-01,2.821982502541314219e-01
6.540175594576572493e+00,2.850583544071961795e-01,2.952852478811710535e-01
6.541720382307179449e+00,2.850401103749980458e-01,2.966831319885372964e-01
6.543265170037786405e+00,2.850218679234149399e-01,2.992159479636489761e-01
6.544809957768393360e+00,2.850036270537298355e-01,2.791068078310666722e-01
6.546354745498999428e+00,2.849853877672225977e-01,2.965980253743701889e-01
6.547899533229606384e+00,2.849671500651707046e-01,2.920430877613882648e-01
6.549444320960213339e+00,2.849489139488492473e-01,2.609579209981439107e-01
6.550989108690820295e+00,2.849306794195303749e-01,2.880474112096735873e-01
6.552533896421427251e+00,2.849124464784841271e-01,2.896516240977023982e-01
6.554078684152034207e+00,2.848942151269774348e-01,3.020172582926043403e-01
6.555623471882640274e+00,2.848759853662752306e-01,3.091066701152641039e-01
6.557168259613247230e+00,2.848577571976394496e-01,2.825318620341431552e-01
6.558713047343854186e+00,2.848395306223298618e-01,2.931275495901037864e-01
6.560257835074461141e+00,2.848213056416035172e-01,2.861155754117640226e-01
6.561802622805068097e+00,2.848030822567147458e-01,2.918545560472525224e-01
6.563347410535674165e+00,2.847848604689157126e-01,2.785923776281022946e-01
6.564892198266281120e+00,2.847666402794557516e-01,3.052015522341673393e-01
6.566436985996888076e+00,2.847484216895818099e-01,2.794536964363204534e-01
6.567981773727495032e+00,2.847302047005382808e-01,2.864226013990281428e-01
6.569526561458101988e+00,2.847119893135671709e-01,2.841390514862017769e-01
6.571071349188708943e+00,2.846937755299078221e-01,2.823553068118839215e-01
6.572616136919315011e+00,2.846755633507969119e-01,2.840545235912371735e-01
6.574160924649921967e+00,2.846573527774690082e-01,2.960392950369275522e-01
6.575705712380528922e+00,2.846391438111559036e-01,2.919642276863183561e-01
6.577250500111135878e+00,2.846209364530868924e-01,2.923377623285473570e-01
6.578795287841742834e+00,2.846027307044890486e-01,2.994190877146037932e-01
6.580340075572349789e+00,2.845845265665865043e-01,2.950939030584592837e-01
6.581884863302955857e+00,2.845663240406013927e-01,2.953128983445260092e-01
6.583429651033562813e+00,2.845481231277530165e-01,2.892492610557005905e-01
6.584974438764169768e+00,2.845299238292584021e-01,2.817040872825452569e-01
6.586519226494776724e+00,2.845117261463317448e-01,2.929627151320902678e-01
6.588064014225383680e+00,2.844935300801852418e-01,2.799665134278104817e-01
6.589608801955990636e+00,2.844753356320285365e-01,2.810507286356593304e-01
6.591153589686596703e+00,2.844571428030687188e-01,2.929931383636316666e-01
6.592698377417203659e+00,2.844389515945101587e-01,2.712794178310409809e-01
