t,E,dE_dt,dE_dt_noisy
4.895754612136030204e+01,9.528868195670135988e-01,-8.112541528305927674e-09,4.338559713823074079e-03
4.897088241831518474e+01,9.528868193749734372e-01,-7.804608628640685719e-09,-8.123428269840318738e-03
4.898421871527006033e+01,9.528868191744941374e-01,-7.483143757425203546e-09,-1.252714641149610224e-02
4.899755501222494303e+01,9.528868189657611065e-01,-7.148444147384025449e-09,-4.890151162182314153e-04
4.901089130917981862e+01,9.528868187489687447e-01,-6.800821562152892241e-09,1.050561104540173075e-02
4.902422760613470132e+01,9.528868185243209998e-01,-6.440603036138303761e-09,1.051032388400717109e-03
4.903756390308957691e+01,9.528868182920309238e-01,-6.068130146801020697e-09,5.157814198637734882e-03
4.905090020004445961e+01,9.528868180523211162e-01,-5.683759853394865225e-09,9.618980270202666730e-03
4.906423649699933520e+01,9.528868178054233917e-01,-5.287863874200993131e-09,-1.985400555954806856e-02
4.907757279395421790e+01,9.528868175515790018e-01,-4.880829036942035959e-09,-1.493257630824223331e-02
4.909090909090909349e+01,9.528868172910385237e-01,-4.463057172963968977e-09,3.509346636892421174e-03
4.910424538786396909e+01,9.528868170240617497e-01,-4.034964762485160339e-09,-1.089600355784871863e-03
4.911758168481885178e+01,9.528868167509180198e-01,-3.596983805427556025e-09,4.615661183787976227e-03
4.913091798177372738e+01,9.528868164718857781e-01,-3.149560718999910858e-09,-1.987334157318122047e-02
4.914425427872861007e+01,9.528868161872531273e-01,-2.693157491288900030e-09,-3.543388150460823668e-03
4.915759057568348567e+01,9.528868158973170521e-01,-2.228250290010891366e-09,3.746717090433076928e-03
4.917092687263836837e+01,9.528868156023841962e-01,-1.755330878046301724e-09,-2.272309449745595067e-02
4.918426316959324396e+01,9.528868153027706400e-01,-1.274906021031529946e-09,-1.421820769408387117e-04
4.919759946654812666e+01,9.528868149988015679e-01,-7.874971915886042062e-10,3.699143837071112192e-04
4.921093576350300225e+01,9.528868146908114900e-01,-2.936407263176565863e-10,9.434220576080079579e-03
4.922427206045788495e+01,9.528868143791443535e-01,2.061118029722530665e-10,-8.938597739624220759e-03
4.923760835741276054e+01,9.528868140641535422e-01,7.111937844195281855e-10,1.297954216787038442e-03
4.925094465436764324e+01,9.528868137462016552e-01,1.221023806369236908e-09,-9.173382634573125707e-03
4.926428095132251883e+01,9.528868134256605060e-01,1.735005640893239054e-09,8.533053141472339564e-03
4.927761724827739442e+01,9.528868131029115673e-01,2.252527640973778222e-09,6.153016225366581167e-03
4.929095354523227712e+01,9.528868127783453046e-01,2.772963712815990078e-09,-5.034136201846488995e-03
4.930428984218715271e+01,9.528868124523618421e-01,3.295672203890154250e-09,5.543380388225718595e-03
4.931762613914203541e+01,9.528868121253704082e-01,3.819996972388717271e-09,1.166271228078268702e-03
4.933096243609691101e+01,9.528868117977896679e-01,4.345266687265370020e-09,-5.862494481468367123e-03
4.934429873305179370e+01,9.528868114700476122e-01,4.870795054616461339e-09,1.448757279096188691e-02
4.935763503000666930e+01,9.528868111425815579e-01,5.395880885335213595e-09,-2.727305633433913575e-03
4.937097132696155199e+01,9.528868108158381478e-01,5.919807921639375081e-09,-3.768756250106976638e-03
4.938430762391642759e+01,9.528868104902734615e-01,6.441844902990712107e-09,9.346986587906187111e-03
4.939764392087131029e+01,9.528868101663529044e-01,6.961245609463095896e-09,-6.888012970600381965e-03
4.941098021782618588e+01,9.528868098445508750e-01,7.477249245116390775e-09,-5.305664881753630047e-03
4.942431651478106858e+01,9.528868095253517634e-01,7.989079152566358477e-09,1.995235886219549285e-03
4.943765281173594417e+01,9.528868092092486197e-01,8.495944723782566932e-09,1.199830610650284499e-03
4.945098910869081976e+01,9.528868088967443750e-01,8.997039539597462277e-09,9.161244372754874521e-03
4.946432540564570246e+01,9.528868085883509531e-01,9.491542741872638356e-09,3.400605618060834404e-03
4.947766170260057805e+01,9.528868082845897147e-01,9.978618299710806383e-09,-3.801824949041100136e-03
4.949099799955546075e+01,9.528868079859914575e-01,1.045741513435588521e-08,-9.648739654458272225e-03
4.950433429651033634e+01,9.528868076930961939e-01,1.092706728919590198e-08,-2.224746023497591128e-03
4.951767059346521904e+01,9.528868074064533733e-01,1.138669379185247577e-08,-7.327518058901821667e-03
4.953100689042009463e+01,9.528868071266216599e-01,1.183539878862188699e-08,8.131947463219633271e-03
4.954434318737497733e+01,9.528868068541691549e-01,1.227227138227843239e-08,-4.284237542690314329e-03
4.955767948432985293e+01,9.528868065896732853e-01,1.269638563380914853e-08,-1.048499610470738329e-02
4.957101578128473562e+01,9.528868063337208039e-01,1.310680073675352109e-08,9.567705483138936109e-03
4.958435207823961122e+01,9.528868060869077894e-01,1.350256088189505377e-08,1.550322225857302940e-03
4.959768837519449391e+01,9.528868058498397575e-01,1.388269510894241110e-08,-1.370918773062483609e-02
4.961102467214936951e+01,9.528868056231313277e-01,1.424621790240693242e-08,3.396207525663521762e-04
4.962436096910424510e+01,9.528868054074066674e-01,1.459212843092638767e-08,-1.898151149513350100e-03
4.963769726605912780e+01,9.528868052032993807e-01,1.491941070165536676e-08,6.163712251630220143e-03
4.965103356301400339e+01,9.528868050114519539e-01,1.522703454385349042e-08,3.083572111084008881e-03
4.966436985996888609e+01,9.528868048325168649e-01,1.551395365818886152e-08,-5.056016712078314481e-04
4.967770615692376168e+01,9.528868046671552516e-01,1.577910795167586366e-08,3.562339381256532942e-04
4.969104245387864438e+01,9.528868045160381328e-01,1.602142147508894832e-08,6.719863411694922475e-04
4.970437875083351997e+01,9.528868043798456311e-01,1.623980365374894097e-08,6.952660500145889377e-03
4.971771504778840267e+01,9.528868042592671950e-01,1.643314896659919810e-08,4.147585461982662919e-04
4.973105134474327826e+01,9.528868041550015988e-01,1.660033690370488202e-08,2.350236506910877328e-03
4.974438764169816096e+01,9.528868040677570539e-01,1.674023195150781129e-08,-1.024040557906985907e-02
4.975772393865303656e+01,9.528868039982510973e-01,1.685168346098747660e-08,6.477413581747441459e-03
4.977106023560791215e+01,9.528868039472104812e-01,1.693352615680238094e-08,1.537356008906719251e-02
4.978439653256279485e+01,9.528868039153715053e-01,1.698457935753183712e-08,-1.708953533108469947e-03
4.979773282951767044e+01,9.528868039034795734e-01,1.700364786472174927e-08,7.749065187948272690e-03
4.981106912647255314e+01,9.528868039122896372e-01,1.698952108771661917e-08,-1.615040174747263066e-02
4.982440542342742873e+01,9.528868039425658631e-01,1.694097371586489320e-08,1.141542637658247289e-02
4.983774172038231143e+01,9.528868039950817437e-01,1.685676544790210007e-08,6.467774854111442949e-03
4.985107801733718702e+01,9.528868040706202081e-01,1.673564090261259185e-08,-9.362742596326792052e-03
4.986441431429206972e+01,9.528868041699734004e-01,1.657632991199781136e-08,-9.975420827083756551e-04
4.987775061124694531e+01,9.528868042939429017e-01,1.637754708672806148e-08,-1.190435054567431580e-02
4.989108690820182801e+01,9.528868044433397300e-01,1.613799202430932223e-08,-5.123171261126036307e-04
4.990442320515670360e+01,9.528868046189838958e-01,1.585634984598016661e-08,5.175846436987679988e-03
4.991775950211158630e+01,9.528868048209138131e-01,1.553255894650579227e-08,1.521136596256646156e-02
4.993109579906646189e+01,9.528868050363717979e-01,1.518707603252733573e-08,-1.388656938336669741e-02
4.994443209602133749e+01,9.528868052602136318e-01,1.482814975320434492e-08,-1.278962700581135967e-02
4.995776839297622018e+01,9.528868054918855357e-01,1.445666811695361931e-08,5.850975608260526595e-03
4.997110468993109578e+01,9.528868057308423900e-01,1.407350518501521153e-08,-5.941797152510269568e-03
4.998444098688597848e+01,9.528868059765482901e-01,1.367952031077618313e-08,2.225930569728206115e-03
4.999777728384085407e+01,9.528868062284763241e-01,1.327555833579435740e-08,-8.310108320199779963e-03
5.001111358079573677e+01,9.528868064861085729e-01,1.286244975980121996e-08,2.770501719074060470e-04
5.002444987775061236e+01,9.528868067489363325e-01,1.244101027232658030e-08,2.040052834292584855e-02
5.003778617470549506e+01,9.528868070164597803e-01,1.201204135464761791e-08,-6.303222081959205733e-03
5.005112247166037065e+01,9.528868072881879758e-01,1.157633019305270849e-08,-1.743687497016167126e-02
5.006445876861525335e+01,9.528868075636393042e-01,1.113464903612637613e-08,8.513914615267450733e-03
5.007779506557012894e+01,9.528868078423409216e-01,1.068775611935690595e-08,-1.402991309739096658e-02
5.009113136252501164e+01,9.528868081238293097e-01,1.023639464945574895e-08,4.733989655557678533e-03
5.010446765947988723e+01,9.528868084076497214e-01,9.781293841722160654e-09,-1.333486442548630427e-02
5.011780395643476282e+01,9.528868086933564019e-01,9.323168427381733903e-09,-1.152128853030610911e-02
5.013114025338964552e+01,9.528868089805130337e-01,8.862718039494288380e-09,-2.466838221215217428e-03
5.014447655034452112e+01,9.528868092686917368e-01,8.400628766398743341e-09,8.195866138176015336e-03
5.015781284729940381e+01,9.528868095574741792e-01,7.937571443877855515e-09,1.126397404570154406e-03
5.017114914425427941e+01,9.528868098464507996e-01,7.474202750636094184e-09,-7.445734892173631707e-03
5.018448544120916210e+01,9.528868101352210296e-01,7.011164974111971926e-09,4.803450125171149394e-03
5.019782173816403770e+01,9.528868104233935155e-01,6.549085699095180679e-09,8.972749639581835759e-03
5.021115803511892040e+01,9.528868107105858964e-01,6.088577979464215861e-09,-1.440821451254549468e-02
5.022449433207379599e+01,9.528868109964245825e-01,5.630240881154824351e-09,-9.460929139820471040e-03
5.023783062902867869e+01,9.528868112805454205e-01,5.174658334640425128e-09,-2.003443545041662735e-02
5.025116692598355428e+01,9.528868115625929169e-01,4.722400359646883317e-09,-4.954313603914790691e-03
5.026450322293843698e+01,9.528868118422207933e-01,4.274022195188686979e-09,-1.836643673668630211e-02
5.027783951989331257e+01,9.528868121190918750e-01,3.830064479980188619e-09,-8.833111057911399028e-03
5.029117581684818816e+01,9.528868123928778688e-01,3.391053676575495057e-09,2.263663968461130695e-03
5.030451211380307086e+01,9.528868126632595859e-01,2.957501555288233330e-09,6.668169690084512803e-03
5.031784841075794645e+01,9.528868129299268297e-01,2.529905522921649386e-09,-1.127037951267352220e-02
5.033118470771282915e+01,9.528868131925783969e-01,2.108748563788009900e-09,-1.855109320284995325e-03
5.034452100466770474e+01,9.528868134509221877e-01,1.694499022868167781e-09,-5.948328340834615861e-03
5.035785730162258744e+01,9.528868137046752063e-01,1.287610706425523777e-09,1.551532675419595164e-02
5.037119359857746304e+01,9.528868139535632276e-01,8.885233226257893691e-10,1.285152831390002151e-02
5.038452989553234573e+01,9.528868141973214634e-01,4.976614545806890000e-10,2.611739773598728553e-03
5.039786619248722133e+01,9.528868144356936742e-01,1.154359732802312521e-10,1.909310380331807064e-03
5.041120248944210402e+01,9.528868146684329465e-01,-2.577571506928721945e-10,9.781402725561900297e-03
5.042453878639697962e+01,9.528868148953013595e-01,-6.215365132289374372e-10,1.297368834469853809e-03
5.043787508335185521e+01,9.528868151160700961e-01,-9.755351309745363686e-10,-1.258949467872338968e-02
5.045121138030673791e+01,9.528868153305191102e-01,-1.319400199338571777e-09,1.892453555150023017e-02
5.046454767726161350e+01,9.528868155384376815e-01,-1.652793803728902500e-09,6.408625977910164563e-03
5.047788397421649620e+01,9.528868157396239713e-01,-1.975392361838745892e-09,2.981458435760638275e-03
5.049122027117137179e+01,9.528868159338851340e-01,-2.286886544716759673e-09,-7.019152346238598413e-03
5.050455656812625449e+01,9.528868161210374277e-01,-2.586981809327149051e-09,-2.403408650100548327e-02
5.051789286508113008e+01,9.528868163009061032e-01,-2.875397970072968157e-09,1.550542906329121422e-04
5.053122916203601278e+01,9.528868164733255153e-01,-3.151869338441359858e-09,-9.476044708222227915e-04
5.054456545899088837e+01,9.528868166381389004e-01,-3.416144553868016853e-09,-6.005163576373411666e-03
5.055790175594577107e+01,9.528868167951987100e-01,-3.667987082470181015e-09,1.675165170280649291e-02
5.057123805290064666e+01,9.528868169443662772e-01,-3.907174540504487759e-09,-2.154403859847772024e-02
5.058457434985552936e+01,9.528868170855121500e-01,-4.133499357031333865e-09,4.551588265621575808e-04
5.059791064681040496e+01,9.528868172185156471e-01,-4.346768042728932357e-09,-2.853352714736262768e-03
5.061124694376528055e+01,9.528868173432651911e-01,-4.546801679952694464e-09,-1.579734084364212143e-02
5.062458324072016325e+01,9.528868174596584195e-01,-4.733436051972128578e-09,-3.403189919180845627e-03
5.063791953767503884e+01,9.528868175676018515e-01,-4.906521394038021455e-09,-4.835876446763052137e-03
5.065125583462992154e+01,9.528868176670109991e-01,-5.065922115826682059e-09,7.100292239287631611e-03
5.066459213158479713e+01,9.528868177578104781e-01,-5.211517413797328580e-09,1.127590448661358775e-02
5.067792842853967983e+01,9.528868178399340083e-01,-5.343201014453013986e-09,1.280879415148534345e-02
5.069126472549455542e+01,9.528868179133240801e-01,-5.460880656525668453e-09,-1.217401623325648809e-03
5.070460102244943812e+01,9.528868179779325098e-01,-5.564479083237927615e-09,-9.429190764755259607e-03
5.071793731940431371e+01,9.528868180337199956e-01,-5.653933295504676160e-09,-7.051893438721050858e-03
5.073127361635919641e+01,9.528868180806563393e-01,-5.729194850305485698e-09,-6.235125709394521640e-03
5.074460991331407200e+01,9.528868181187201136e-01,-5.790229413125957958e-09,2.864890344683867097e-03
5.075794621026895470e+01,9.528868181478994392e-01,-5.837017924559262383e-09,-1.613120010149004038e-03
5.077128250722383029e+01,9.528868181681908744e-01,-5.869554891603512292e-09,2.512018405422722280e-03
5.078461880417870589e+01,9.528868181796004144e-01,-5.887849878656592484e-09,1.626942544236598207e-03
5.079795510113358858e+01,9.528868181821429362e-01,-5.891926760717702827e-09,-7.201061428553359386e-03
5.081129139808846418e+01,9.528868181758424205e-01,-5.881823985330603133e-09,2.584988551213589399e-03
5.082462769504334688e+01,9.528868181607317300e-01,-5.857594285486877883e-09,-9.432867907804187019e-03
5.083796399199822247e+01,9.528868181368530532e-01,-5.819305257288853728e-09,1.530424027998711009e-02
5.085130028895310517e+01,9.528868181042571273e-01,-5.767038285288406119e-09,-7.079809488216833556e-03
5.086463658590798076e+01,9.528868180630041262e-01,-5.700889863478886266e-09,-4.457988074638086044e-03
5.087797288286286346e+01,9.528868180131632171e-01,-5.620970878854325559e-09,1.030556100564391717e-02
5.089130917981773905e+01,9.528868179548124484e-01,-5.527406492580877462e-09,1.391971942751351471e-02
5.090464547677262175e+01,9.528868178880388617e-01,-5.420336254488566929e-09,-4.417479022502819250e-03
5.091798177372749734e+01,9.528868178129388244e-01,-5.299914724102294805e-09,-5.696141388414537564e-03
5.093131807068238004e+01,9.528868177296173636e-01,-5.166310279754171564e-09,7.808944579188729050e-03
5.094465436763725563e+01,9.528868176381887212e-01,-5.019706129059942068e-09,2.196994176158557216e-02
5.095799066459213122e+01,9.528868175387763539e-01,-4.860300240397408267e-09,-6.151107719909059725e-03
5.097132696154701392e+01,9.528868174315122674e-01,-4.688304212734084597e-09,4.294789993584685259e-03
5.098466325850188952e+01,9.528868173165380151e-01,-4.503945114434082519e-09,-7.536913929975156030e-03
5.099799955545677221e+01,9.528868171940036991e-01,-4.307463588940074750e-09,1.664296346781929349e-03
5.101133585241164781e+01,9.528868170640689694e-01,-4.099115638069028567e-09,9.134198257388630865e-03
5.102467214936653050e+01,9.528868169269021360e-01,-3.879171129282654729e-09,4.909737811053112647e-03
5.103800844632140610e+01,9.528868167826806124e-01,-3.647914539016416935e-09,1.658449121715815239e-02
5.105134474327628880e+01,9.528868166315908050e-01,-3.405644804360674627e-09,1.313437550691696977e-04
5.106468104023116439e+01,9.528868164738283353e-01,-3.152675583269204385e-09,-1.266499182509278273e-02
5.107801733718604709e+01,9.528868163095975952e-01,-2.889334613578875555e-09,-1.060203341475255377e-02
5.109135363414092268e+01,9.528868161391123026e-01,-2.615964540472748290e-09,1.189226236929654019e-02
5.110468993109580538e+01,9.528868159625949463e-01,-2.332922218253874469e-09,5.999682559763645263e-03
5.111802622805068097e+01,9.528868157802772298e-01,-2.040579090249738936e-09,-1.179766238672338248e-03
5.113136252500555656e+01,9.528868155923997385e-01,-1.739320985849612811e-09,-1.475602500834855176e-02
5.114469882196043926e+01,9.528868153992121615e-01,-1.429548234128941164e-09,-7.258365391554773109e-03
5.115803511891531485e+01,9.528868152009731807e-01,-1.111675678594492567e-09,7.620655248884761375e-03
5.117137141587019755e+01,9.528868149979504709e-01,-7.861324638133715403e-10,-1.486034185738177235e-02
5.118470771282507314e+01,9.528868147904210328e-01,-4.533628160385827499e-10,-1.619787322096747847e-02
5.119804400977995584e+01,9.528868145786705268e-01,-1.138247603810205177e-10,-9.372793811140837580e-03
5.121138030673483144e+01,9.528868143629937171e-01,2.320090525947948734e-10,1.466802047170427323e-02
5.122471660368971413e+01,9.528868141436945827e-01,5.836511760004547966e-10,-2.185297429022219767e-03
5.123805290064458973e+01,9.528868139210858734e-01,9.406001741374403480e-10,-1.371504125861194162e-02
5.125138919759947242e+01,9.528868136954896650e-01,1.302339539162311599e-09,4.111582486454649042e-03
5.126472549455434802e+01,9.528868134672369150e-01,1.668338656460321978e-09,4.039751393014897815e-03
5.127806179150922361e+01,9.528868132366674626e-01,2.038052530559109066e-09,4.907763045704387206e-03
5.129139808846410631e+01,9.528868130041303619e-01,2.410921499766682796e-09,-1.399452507943957369e-02
5.130473438541898190e+01,9.528868127699836599e-01,2.786371459083392121e-09,8.033614758415023177e-03
5.131807068237386460e+01,9.528868125345945073e-01,3.163813648565660941e-09,7.270853451444541336e-03
5.133140697932874019e+01,9.528868122983389366e-01,3.542645105221453594e-09,-1.029078712235116308e-02
5.134474327628362289e+01,9.528868120616019732e-01,3.922248513824055927e-09,-6.623025885346267919e-03
5.135807957323849848e+01,9.528868118247779684e-01,4.301991448837916288e-09,-3.045070730697432837e-02
5.137141587019338118e+01,9.528868115882700440e-01,4.681227549693800505e-09,5.269787860922999726e-04
5.138475216714825677e+01,9.528868113524903150e-01,5.059296023790516017e-09,-4.858522341465800506e-04
5.139808846410313947e+01,9.528868111178602218e-01,5.435521072301441325e-09,6.532408002144383594e-03
5.141142476105801506e+01,9.528868108848099761e-01,5.809212859017587327e-09,-1.785710211052541794e-03
5.142476105801289776e+01,9.528868106537787819e-01,6.179667137382049980e-09,-1.714927775756965034e-02
5.143809735496777336e+01,9.528868104252150584e-01,6.546164878391824704e-09,-4.168175736314513359e-03
5.145143365192264895e+01,9.528868101995761064e-01,6.907972788412763965e-09,-7.674912692340055825e-03
5.146476994887753165e+01,9.528868099773284417e-01,7.264342820854918781e-09,1.459296814881954132e-02
5.147810624583240724e+01,9.528868097589474617e-01,7.614512752100732751e-09,-2.141699018340729056e-03
5.149144254278728994e+01,9.528868095449176678e-01,7.957705565678208082e-09,-1.189535904942693725e-03
5.150477883974216553e+01,9.528868093357324431e-01,8.293130239825363681e-09,1.649978338342978496e-02
5.151811513669704823e+01,9.528868091318942746e-01,8.619980999824417012e-09,8.302811381301034369e-03
5.153145143365192382e+01,9.528868089339148639e-01,8.937437344022636232e-09,1.036811558864177705e-03
5.154478773060680652e+01,9.528868087423146838e-01,9.244664711700878446e-09,-2.519997310526292996e-03
5.155812402756168211e+01,9.528868085576234215e-01,9.540813773571688028e-09,4.815171763714624562e-03
5.157146032451656481e+01,9.528868083803797573e-01,9.825020706732967568e-09,-1.365548626706991620e-02
5.158479662147144040e+01,9.528868082111311422e-01,1.009640777406561885e-08,1.033445429651803915e-02
5.159813291842632310e+01,9.528868080504344640e-01,1.035408194773046464e-08,1.186275724056275313e-03
5.161146921538119869e+01,9.528868078988553814e-01,1.059713622842545222e-08,-2.413278434548657078e-02
5.162480551233607429e+01,9.528868077569687678e-01,1.082464878669753272e-08,5.859750312880136237e-03
5.163814180929095699e+01,9.528868076253582675e-01,1.103568379734465310e-08,1.140524099631233697e-02
5.165147810624583258e+01,9.528868075046167396e-01,1.122929064404504240e-08,4.874789855452511811e-03
5.166481440320071528e+01,9.528868073953460360e-01,1.140450419778032964e-08,-6.432474711796146855e-03
5.167815070015559087e+01,9.528868072981571125e-01,1.156034485413209856e-08,8.500344718001455555e-04
5.169148699711047357e+01,9.528868072136698064e-01,1.169581869547853259e-08,-9.895000253966251824e-03
5.170482329406534916e+01,9.528868071425130593e-01,1.180991722211227613e-08,5.722179277925564488e-03
5.171815959102023186e+01,9.528868070853249161e-01,1.190161735137307275e-08,-3.704493933803770095e-03
5.173149588797510745e+01,9.528868070427521930e-01,1.196988195974885150e-08,1.018603406020154520e-02
5.174483218492999015e+01,9.528868070154511427e-01,1.201365868851861363e-08,2.504663771079926435e-04
5.175816848188486574e+01,9.528868070040866778e-01,1.203188139571598203e-08,9.540926505548120648e-03
5.177150477883974844e+01,9.528868070093330367e-01,1.202346893748595935e-08,-3.894352618237033412e-03
5.178484107579462403e+01,9.528868070318731176e-01,1.198732635723787077e-08,-1.063922682236506830e-02
5.179817737274949963e+01,9.528868070723992556e-01,1.192234341199777115e-08,-2.960271351412320680e-03
5.181151366970438232e+01,9.528868071316125565e-01,1.182739598013654581e-08,1.419856081969713942e-03
5.182484996665925792e+01,9.528868072102232301e-01,1.170134520701859859e-08,1.962576868237974476e-02
5.183818626361414061e+01,9.528868073089505897e-01,1.154303771056658379e-08,-1.174070068654484503e-02
5.185152256056901621e+01,9.528868074285228307e-01,1.135130582152060752e-08,1.570908879031864642e-03
5.186485885752389891e+01,9.528868075694879591e-01,1.112527082611225460e-08,1.196696337654764740e-03
5.187819515447877450e+01,9.528868077218072274e-01,1.088102969531989928e-08,-7.449886276557909567e-03
5.189153145143365720e+01,9.528868078791876695e-01,1.062867301376141382e-08,3.276104357639809256e-02
5.190486774838853279e+01,9.528868080412713493e-01,1.036877481010861635e-08,3.632614983104753576e-03
5.191820404534341549e+01,9.528868082077062152e-01,1.010189955904378101e-08,-1.188311568111303368e-02
5.193154034229829108e+01,9.528868083781465437e-01,9.828601632219657880e-09,-7.111545138942393547e-03
5.194487663925316667e+01,9.528868085522522735e-01,9.549426307868535968e-09,-1.922903542571857347e-02
5.195821293620804937e+01,9.528868087296896716e-01,9.264908708284114169e-09,3.892170593351838175e-04
5.197154923316292496e+01,9.528868089101307781e-01,8.975574683663112285e-09,-1.175114457409454430e-02
5.198488553011780766e+01,9.528868090932537394e-01,8.681940393169551573e-09,-1.671090238476824084e-03
5.199822182707268325e+01,9.528868092787426969e-01,8.384512263301391322e-09,-2.026923086762615761e-02
5.201155812402756595e+01,9.528868094662877875e-01,8.083787156158706022e-09,-7.340767740732068343e-03
5.202489442098244155e+01,9.528868096555851430e-01,7.780252303524193280e-09,1.922759575417787433e-03
5.203823071793732424e+01,9.528868098463370018e-01,7.474385200177680044e-09,-1.443668114558634835e-02
5.205156701489219984e+01,9.528868100382514861e-01,7.166653851961579669e-09,7.739700218676119278e-03
5.206490331184708253e+01,9.528868102310429355e-01,6.857516313477085568e-09,1.352379119954531892e-03
5.207823960880195813e+01,9.528868104244313519e-01,6.547421532027142277e-09,-2.855352135104885850e-03
5.209157590575684083e+01,9.528868106181430653e-01,6.236808377906022383e-09,3.947663330573341831e-03
5.210491220271171642e+01,9.528868108119101787e-01,5.926106345227610817e-09,-3.715355385486424945e-03
5.211824849966659201e+01,9.528868110054710128e-01,5.615735122581344552e-09,-2.215377409034250192e-03
5.213158479662147471e+01,9.528868111985698830e-01,5.306104615583617790e-09,-7.313927525490922059e-03
5.214492109357635030e+01,9.528868113909569892e-01,4.997615411783673522e-09,1.909479975194283696e-02
5.215825739053123300e+01,9.528868115823884155e-01,4.690658641018363717e-09,7.603332155936678473e-03
5.217159368748610859e+01,9.528868117726266851e-01,4.385615070753856592e-09,1.056284619054611608e-02
5.218492998444099129e+01,9.528868119614399834e-01,4.082856404526158389e-09,1.620532899333121044e-02
5.219826628139586688e+01,9.528868121486026022e-01,3.782744582847552550e-09,1.969779393336343592e-03
5.221160257835074958e+01,9.528868123338947171e-01,3.485632068568611519e-09,7.310662626414659616e-03
5.222493887530562517e+01,9.528868125171028325e-01,3.191861214571489747e-09,1.727483322428622486e-02
5.223827517226050787e+01,9.528868126980192255e-01,2.901765100774000850e-09,1.557031004958341763e-02
5.225161146921538347e+01,9.528868128764421686e-01,2.615667191521731105e-09,1.293574760850077325e-02
5.226494776617026616e+01,9.528868130521759294e-01,2.333881319975528168e-09,1.299605216545418607e-02
5.227828406312514176e+01,9.528868132250309930e-01,2.056711401882127532e-09,3.049999037644081715e-03
5.229162036008001735e+01,9.528868133948237285e-01,1.784451870989745004e-09,3.484304124085267802e-03
5.230495665703490005e+01,9.528868135613765000e-01,1.517387540270198620e-09,3.579281603528786538e-03
5.231829295398977564e+01,9.528868137245175562e-01,1.255793852586450932e-09,-2.025243133516718697e-02
5.233162925094465834e+01,9.528868138840813629e-01,9.999362084872620571e-10,4.734851258392090700e-03
5.234496554789953393e+01,9.528868140399083808e-01,7.500704484603160083e-10,-6.121438816829346662e-04
5.235830184485441663e+01,9.528868141918449552e-01,5.064429257906066795e-10,7.939181710276043075e-04
5.237163814180929222e+01,9.528868143397434265e-01,2.692904597229039965e-10,7.258159815752120506e-03
5.238497443876417492e+01,9.528868144834624632e-01,3.883961381678791014e-11,-1.505904647810320815e-04
5.239831073571905051e+01,9.528868146228662850e-01,-1.846918529571639489e-10,-9.525175964180784133e-03
5.241164703267393321e+01,9.528868147578254399e-01,-4.010963991496474534e-10,-8.003367249576367332e-03
5.242498332962880880e+01,9.528868148882163602e-01,-6.101758395424261572e-10,4.009411308598276324e-03
5.243831962658369150e+01,9.528868150139214732e-01,-8.117416790826004203e-10,8.721094278100978425e-03
5.245165592353856709e+01,9.528868151348293125e-01,-1.005615186608355138e-09,-7.435920897976598188e-04
5.246499222049344269e+01,9.528868152508344069e-01,-1.191627223978697359e-09,8.898199602083753379e-03
5.247832851744832539e+01,9.528868153618371695e-01,-1.369618123775451224e-09,6.424105318518657896e-03
5.249166481440320098e+01,9.528868154677441193e-01,-1.539437982471525412e-09,2.798123729424330589e-02
5.250500111135808368e+01,9.528868155684677710e-01,-1.700946502571076824e-09,1.213570774343670708e-02
5.251833740831295927e+01,9.528868156639267450e-01,-1.854013236338158954e-09,5.728217886028900713e-04
5.253167370526784197e+01,9.528868157540455464e-01,-1.998517054971338247e-09,-2.203474483616459784e-02
5.254501000222271756e+01,9.528868158387546750e-01,-2.134346610907500441e-09,-9.747199612433090146e-03
5.255834629917760026e+01,9.528868159179906261e-01,-2.261400000418134493e-09,-9.039020440704075704e-03
5.257168259613247585e+01,9.528868159916961122e-01,-2.379585393313954356e-09,-6.218947504541102317e-03
5.258501889308735855e+01,9.528868160598196191e-01,-2.488820191604013132e-09,3.203512014634019196e-03
5.259835519004223414e+01,9.528868161223158495e-01,-2.589031763283733412e-09,9.874625165595306286e-03
5.261169148699711684e+01,9.528868161791451685e-01,-2.680156513390485884e-09,7.081040692909732230e-04
5.262502778395199243e+01,9.528868162302744915e-01,-2.762141440917909030e-09,1.209931443802545782e-02
5.263836408090686803e+01,9.528868162756761739e-01,-2.834942215874936000e-09,2.596778183286746998e-03
5.265170037786175072e+01,9.528868163153288995e-01,-2.898524624310450104e-09,-1.947401412254661998e-02
5.266503667481662632e+01,9.528868163492174581e-01,-2.952864330656168601e-09,1.045664467551911739e-02
5.267837297177150901e+01,9.528868163773323019e-01,-2.997945967864179551e-09,-1.149562138754605702e-03
5.269170926872638461e+01,9.528868163996702112e-01,-3.033764394214100157e-09,-5.423294313340935825e-04
5.270504556568126731e+01,9.528868164162338505e-01,-3.060323884931936966e-09,1.317995914358466737e-03
5.271838186263614290e+01,9.528868164270318797e-01,-3.077638347295796883e-09,-3.886841582023119082e-04
5.273171815959102560e+01,9.528868164320789536e-01,-3.085731224358734259e-09,1.844665692432789772e-02
5.274505445654590119e+01,9.528868164313957223e-01,-3.084635672757907177e-09,4.576929688761934185e-03
5.275839075350078389e+01,9.528868164250090533e-01,-3.074394764809862401e-09,1.162848528116782777e-02
