S,v
3.425365674735120791e+01,7.290061550157118653e-01
3.433263539511454354e+01,7.286223161605210885e-01
3.441179614392619612e+01,7.282378336240207251e-01
3.449113941365651925e+01,7.278527080470915678e-01
3.457066562514393837e+01,7.274669400735649383e-01
3.465037520019721740e+01,7.270805303502266836e-01
3.473026856159768272e+01,7.266934795268222835e-01
3.481034613310148274e+01,7.263057882560616241e-01
3.489060833944179052e+01,7.259174571936234388e-01
3.497105560633110599e+01,7.255284869981605267e-01
3.505168836046349412e+01,7.251388783313039710e-01
3.513250702951684445e+01,7.247486318576678022e-01
3.521351204215514485e+01,7.243577482448537719e-01
3.529470382803074813e+01,7.239662281634555718e-01
3.537608281778665997e+01,7.235740722870637187e-01
3.545764944305882693e+01,7.231812812922696621e-01
3.553940413647840302e+01,7.227878558586705582e-01
3.562134733167407319e+01,7.223937966688730450e-01
3.570347946327433419e+01,7.219991044084983489e-01
3.578580096690981094e+01,7.216037797661859488e-01
3.586831227921555865e+01,7.212078234335982385e-01
3.595101383783336502e+01,7.208112361054246353e-01
3.603390608141412343e+01,7.204140184793856871e-01
3.611698944962009250e+01,7.200161712562372918e-01
3.620026438312727635e+01,7.196176951397744714e-01
3.628373132362774811e+01,7.192185908368360359e-01
3.636739071383197341e+01,7.188188590573082459e-01
3.645124299747119068e+01,7.184185005141285885e-01
3.653528861929974880e+01,7.180175159232902171e-01
3.661952802509745197e+01,7.176159060038453941e-01
3.670396166167196128e+01,7.172136714779094868e-01
3.678858997686111820e+01,7.168108130706649650e-01
3.687341341953536755e+01,7.164073315103647310e-01
3.695843243960009517e+01,7.160032275283363390e-01
3.704364748799804374e+01,7.155985018589852142e-01
3.712905901671168607e+01,7.151931552397989833e-01
3.721466747876564796e+01,7.147871884113498053e-01
3.730047332822907435e+01,7.143806021172995901e-01
3.738647702021806651e+01,7.139733971044019967e-01
3.747267901089808362e+01,7.135655741225067628e-01
3.755907975748637995e+01,7.131571339245627028e-01
3.764567971825438519e+01,7.127480772666217046e-01
3.773247935253019847e+01,7.123384049078410607e-01
3.781947912070097573e+01,7.119281176104876874e-01
3.790667948421538114e+01,7.115172161399407891e-01
3.799408090558604556e+01,7.111057012646956332e-01
3.808168384839203213e+01,7.106935737563654376e-01
3.816948877728124501e+01,7.102808343896862553e-01
3.825749615797295888e+01,7.098674839425187510e-01
3.834570645726024196e+01,7.094535231958515320e-01
3.843412014301244994e+01,7.090389529338042562e-01
3.852273768417769872e+01,7.086237739436305194e-01
3.861155955078536550e+01,7.082079870157205193e-01
3.870058621394856857e+01,7.077915929436041642e-01
3.878981814586668264e+01,7.073745925239535159e-01
3.887925581982781864e+01,7.069569865565861200e-01
3.896889971021135324e+01,7.065387758444667821e-01
3.905875029249043706e+01,7.061199611937114540e-01
3.914880804323453134e+01,7.057005434135881217e-01
3.923907344011190901e+01,7.052805233165211352e-01
3.932954696189220556e+01,7.048599017180924298e-01
3.942022908844895568e+01,7.044386794370447458e-01
3.951112030076214410e+01,7.040168572952834047e-01
3.960222108092074222e+01,7.035944361178793072e-01
3.969353191212528742e+01,7.031714167330705978e-01
3.978505327869041963e+01,7.027477999722652191e-01
3.987678566604746067e+01,7.023235866700432428e-01
3.996872956074700767e+01,7.018987776641587573e-01
4.006088545046147686e+01,7.014733737955423098e-01
4.015325382398772547e+01,7.010473759083024614e-01
4.024583517124963095e+01,7.006207848497283397e-01
4.033862998330067029e+01,7.001936014702911937e-01
4.043163875232656324e+01,6.997658266236463920e-01
4.052486197164785153e+01,6.993374611666355323e-01
4.061830013572252085e+01,6.989085059592876625e-01
4.071195374014865109e+01,6.984789618648218346e-01
4.080582328166698858e+01,6.980488297496479921e-01
4.089990925816363898e+01,6.976181104833695246e-01
4.099421216867268214e+01,6.971868049387834887e-01
4.108873251337880816e+01,6.967549139918838286e-01
4.118347079361999619e+01,6.963224385218619306e-01
4.127842751189015047e+01,6.958893794111077336e-01
4.137360317184178626e+01,6.954557375452121715e-01
4.146899827828868013e+01,6.950215138129672843e-01
4.156461333720856288e+01,6.945867091063687715e-01
4.166044885574579126e+01,6.941513243206162143e-01
4.175650534221404797e+01,6.937153603541149627e-01
4.185278330609904884e+01,6.932788181084763579e-01
4.194928325806120029e+01,6.928416984885202856e-01
4.204600570993837039e+01,6.924040024022746209e-01
4.214295117474855346e+01,6.919657307609772268e-01
4.224012016669261271e+01,6.915268844790763980e-01
4.233751320115700167e+01,6.910874644742319717e-01
4.243513079471650684e+01,6.906474716673159930e-01
4.253297346513697619e+01,6.902069069824134928e-01
4.263104173137807607e+01,6.897657713468234864e-01
4.272933611359601969e+01,6.893240656910588626e-01
4.282785713314637377e+01,6.888817909488479385e-01
4.292660531258677281e+01,6.884389480571343478e-01
4.302558117567971152e+01,6.879955379560777073e-01
4.312478524739534436e+01,6.875515615890539500e-01
4.322421805391422112e+01,6.871070199026559910e-01
4.332388012263013621e+01,6.866619138466939498e-01
4.342377198215286427e+01,6.862162443741950391e-01
4.352389416231101649e+01,6.857700124414043419e-01
4.362424719415482599e+01,6.853232190077842567e-01
4.372483160995896156e+01,6.848758650360158295e-01
4.382564794322536983e+01,6.844279514919970886e-01
4.392669672868608188e+01,6.839794793448445986e-01
4.402797850230606258e+01,6.835304495668924618e-01
4.412949380128605270e+01,6.830808631336924286e-01
4.423124316406541823e+01,6.826307210240142309e-01
4.433322713032499962e+01,6.821800242198441389e-01
4.443544624098998241e+01,6.817287737063858488e-01
4.453790103823276070e+01,6.812769704720599284e-01
4.464059206547582903e+01,6.808246155085025952e-01
4.474351986739463172e+01,6.803717098105660499e-01
4.484668498992047603e+01,6.799182543763178099e-01
4.495008798024343122e+01,6.794642502070403767e-01
4.505372938681521333e+01,6.790096983072295700e-01
4.515760975935211263e+01,6.785545996845950834e-01
4.526172964883789263e+01,6.780989553500590405e-01
4.536608960752671749e+01,6.776427663177553296e-01
4.547069018894610082e+01,6.771860336050288254e-01
4.557553194789979756e+01,6.767287582324341688e-01
4.568061544047079536e+01,6.762709412237354334e-01
4.578594122402423494e+01,6.758125836059042379e-01
4.589150985721037301e+01,6.753536864091191916e-01
4.599732189996754528e+01,6.748942506667651164e-01
4.610337791352513648e+01,6.744342774154303832e-01
4.620967846040657179e+01,6.739737676949071332e-01
4.631622410443225846e+01,6.735127225481897240e-01
4.642301541072262694e+01,6.730511430214723978e-01
4.653005294570110806e+01,6.725890301641488378e-01
4.663733727709711019e+01,6.721263850288102804e-01
4.674486897394908880e+01,6.716632086712435168e-01
4.685264860660749520e+01,6.711995021504302272e-01
4.696067674673786740e+01,6.707352665285446491e-01
4.706895396732382153e+01,6.702705028709514679e-01
4.717748084267010000e+01,6.698052122462050395e-01
4.728625794840561269e+01,6.693393957260468374e-01
4.739528586148652067e+01,6.688730543854036759e-01
4.750456516019924180e+01,6.684061893023851564e-01
4.761409642416357713e+01,6.679388015582833349e-01
4.772388023433573068e+01,6.674708922375682807e-01
4.783391717301145007e+01,6.670024624278878544e-01
4.794420782382903923e+01,6.665335132200642665e-01
4.805475277177253446e+01,6.660640457080926335e-01
4.816555260317475273e+01,6.655940609891378701e-01
4.827660790572042515e+01,6.651235601635331340e-01
4.838791926844928781e+01,6.646525443347763851e-01
4.849948728175925794e+01,6.641810146095287193e-01
4.861131253740950342e+01,6.637089720976111495e-01
4.872339562852363315e+01,6.632364179120026071e-01
4.883573714959280920e+01,6.627633531688364998e-01
4.894833769647890875e+01,6.622897789873984919e-01
4.906119786641770020e+01,6.618156964901235062e-01
4.917431825802198375e+01,6.613411068025927264e-01
4.928769947128478890e+01,6.608660110535305998e-01
4.940134210758255762e+01,6.603904103748022836e-01
4.951524676967829919e+01,6.599143059014100920e-01
4.962941406172485159e+01,6.594376987714904992e-01
4.974384458926800789e+01,6.589605901263109189e-01
4.985853895924979895e+01,6.584829811102664854e-01
4.997349778001166243e+01,6.580048728708769445e-01
5.008872166129768999e+01,6.575262665587828792e-01
5.020421121425788158e+01,6.570471633277424894e-01
5.031996705145134285e+01,6.565675643346279289e-01
5.043598978684955370e+01,6.560874707394220851e-01
5.055228003583965091e+01,6.556068837052148046e-01
5.066883841522764698e+01,6.551258043981985635e-01
5.078566554324174120e+01,6.546442339876660244e-01
5.090276203953556688e+01,6.541621736460049297e-01
5.102012852519150243e+01,6.536796245486952150e-01
5.113776562272395410e+01,6.531965878743040133e-01
5.125567395608265286e+01,6.527130648044832117e-01
5.137385415065597982e+01,6.522290565239637905e-01
5.149230683327426306e+01,6.517445642205522693e-01
5.161103263221311721e+01,6.512595890851272662e-01
5.173003217719679014e+01,6.507741323116339460e-01
5.184930609940145274e+01,6.502881950970810232e-01
5.196885503145860241e+01,6.498017786415350994e-01
5.208867960745838133e+01,6.493148841481174438e-01
5.220878046295296571e+01,6.488275128229986644e-01
5.232915823495991248e+01,6.483396658753945996e-01
5.244981356196555566e+01,6.478513445175612118e-01
5.257074708392838147e+01,6.473625499647907011e-01
5.269195944228244599e+01,6.468732834354056216e-01
5.281345127994073607e+01,6.463835461507555502e-01
5.293522324129861545e+01,6.458933393352108698e-01
5.305727597223722825e+01,6.454026642161585503e-01
5.317961012012692379e+01,6.449115220239970414e-01
5.330222633383070274e+01,6.444199139921309438e-01
5.342512526370762771e+01,6.439278413569663462e-01
5.354830756161632621e+01,6.434353053579054960e-01
5.367177388091838708e+01,6.429423072373413595e-01
5.379552487648186343e+01,6.424488482406524037e-01
5.391956120468474722e+01,6.419549296161971563e-01
5.404388352341843671e+01,6.414605526153090986e-01
5.416849249209121098e+01,6.409657184922912254e-01
5.429338877163177557e+01,6.404704285044096057e-01
5.441857302449272282e+01,6.399746839118891639e-01
5.454404591465407037e+01,6.394784859779063524e-01
5.466980810762675702e+01,6.389818359685850435e-01
5.479586027045620966e+01,6.384847351529897574e-01
5.492220307172586047e+01,6.379871848031199999e-01
5.504883718156067829e+01,6.374891861939044890e-01
5.517576327163074978e+01,6.369907406031948272e-01
5.530298201515483214e+01,6.364918493117599496e-01
5.543049408690391999e+01,6.359925136032796855e-01
5.555830016320483367e+01,6.354927347643383184e-01
5.568640092194378610e+01,6.349925140844191462e-01
5.581479704257000662e+01,6.344918528558974868e-01
5.594348920609932918e+01,6.339907523740346829e-01
5.607247809511778769e+01,6.334892139369713293e-01
5.620176439378526823e+01,6.329872388457211674e-01
5.633134878783913990e+01,6.324848284041642010e-01
5.646123196459785021e+01,6.319819839190405908e-01
5.659141461296460562e+01,6.314787066999435483e-01
5.672189742343101670e+01,6.309749980593125640e-01
5.685268108808076448e+01,6.304708593124268567e-01
5.698376630059320291e+01,6.299662917773987125e-01
5.711515375624728819e+01,6.294612967751658239e-01
5.724684415192488984e+01,6.289558756294849617e-01
5.737883818611474140e+01,6.284500296669252029e-01
5.751113655891609255e+01,6.279437602168597143e-01
5.764373997204239686e+01,6.274370686114596474e-01
5.777664912882506343e+01,6.269299561856865877e-01
5.790986473421715175e+01,6.264224242772852280e-01
5.804338749479715176e+01,6.259144742267758188e-01
5.817721811877270710e+01,6.254061073774471735e-01
5.831135731598435967e+01,6.248973250753487862e-01
5.844580579790935104e+01,6.243881286692837262e-01
5.858056427766536700e+01,6.238785195108008663e-01
5.871563347001431765e+01,6.233684989541870003e-01
5.885101409136616724e+01,6.228580683564594045e-01
5.898670685978268580e+01,6.223472290773582882e-01
5.912271249498127190e+01,6.218359824793382451e-01
5.925903171833878957e+01,6.213243299275612586e-01
5.939566525289539101e+01,6.208122727898877091e-01
5.953261382335831087e+01,6.202998124368696020e-01
5.966987815610576718e+01,6.197869502417412413e-01
5.980745897919078402e+01,6.192736875804122354e-01
5.994535702234504981e+01,6.187600258314583934e-01
6.008357301698279684e+01,6.182459663761139534e-01
6.022210769620468795e+01,6.177315105982631449e-01
6.036096179480167478e+01,6.172166598844318619e-01
6.050013604925894839e+01,6.167014156237792255e-01
6.063963119775977617e+01,6.161857792080890350e-01
6.077944798018948802e+01,6.156697520317612193e-01
6.091958713813934878e+01,6.151533354918032881e-01
6.106004941491050886e+01,6.146365309878217831e-01
6.120083555551796906e+01,6.141193399220128413e-01
6.134194630669447434e+01,6.136017636991548674e-01
6.148338241689454975e+01,6.130838037265980978e-01
6.162514463629840122e+01,6.125654614142564958e-01
6.176723371681595154e+01,6.120467381745988700e-01
6.190965041209077668e+01,6.115276354226395483e-01
6.205239547750414886e+01,6.110081545759292743e-01
6.219546967017900130e+01,6.104882970545465470e-01
6.233887374898399258e+01,6.099680642810876297e-01
6.248260847453748568e+01,6.094474576806580002e-01
6.262667460921160512e+01,6.089264786808628038e-01
6.277107291713627291e+01,6.084051287117974161e-01
6.291580416420327282e+01,6.078834092060380057e-01
6.306086911807030049e+01,6.073613215986318759e-01
6.320626854816504903e+01,6.068388673270888045e-01
6.335200322568925912e+01,6.063160478313699420e-01
6.349807392362285441e+01,6.057928645538794843e-01
6.364448141672800574e+01,6.052693189394544593e-01
6.379122648155325237e+01,6.047454124353546234e-01
6.393830989643763019e+01,6.042211464912532470e-01
6.408573244151477866e+01,6.036965225592270112e-01
6.423349489871711171e+01,6.031715420937456829e-01
6.438159805177991757e+01,6.026462065516625666e-01
6.453004268624556516e+01,6.021205173922042908e-01
6.467882958946762528e+01,6.015944760769609267e-01
6.482795955061509119e+01,6.010680840698754412e-01
6.497743336067655662e+01,6.005413428372334828e-01
6.512725181246433692e+01,6.000142538476535004e-01
6.527741570061880338e+01,5.994868185720759746e-01
6.542792582161249015e+01,5.989590384837534254e-01
6.557878297375435750e+01,5.984309150582396430e-01
6.572998795719405507e+01,5.979024497733794741e-01
6.588154157392611410e+01,5.973736441092978300e-01
6.603344462779422486e+01,5.968444995483894733e-01
6.618569792449549993e+01,5.963150175753084703e-01
6.633830227158476589e+01,5.957851996769568670e-01
6.649125847847879811e+01,5.952550473424745858e-01
6.664456735646068353e+01,5.947245620632281016e-01
6.679822971868402703e+01,5.941937453328001162e-01
6.695224638017738528e+01,5.936625986469775684e-01
6.710661815784847306e+01,5.931311235037425300e-01
6.726134587048858293e+01,5.925993214032586609e-01
6.741643033877689106e+01,5.920671938478625496e-01
6.757187238528480577e+01,5.915347423420508344e-01
6.772767283448033027e+01,5.910019683924699896e-01
6.788383251273243957e+01,5.904688735079043349e-01
6.804035224831550011e+01,5.899354591992659325e-01
6.819723287141360402e+01,5.894017269795813752e-01
6.835447521412500294e+01,5.888676783639823498e-01
6.851208011046651336e+01,5.883333148696928694e-01
6.867004839637795044e+01,5.877986380160182822e-01
6.882838090972656175e+01,5.872636493243335032e-01
6.898707849031144690e+01,5.867283503180716897e-01
6.914614197986806232e+01,5.861927425227123623e-01
6.930557222207259827e+01,5.856568274657695250e-01
6.946537006254658309e+01,5.851206066767803415e-01
6.962553634886121756e+01,5.845840816872931445e-01
6.978607193054200764e+01,5.840472540308554450e-01
6.994697765907316978e+01,5.835101252430020535e-01
7.010825438790220687e+01,5.829726968612433113e-01
7.026990297244444150e+01,5.824349704250526560e-01
7.043192427008744971e+01,5.818969474758554083e-01
7.059431914019577903e+01,5.813586295570154494e-01
7.075708844411533960e+01,5.808200182138243406e-01
7.092023304517809379e+01,5.802811149934880008e-01
7.108375380870654681e+01,5.797419214451153824e-01
7.124765160201843628e+01,5.792024391197054811e-01
7.141192729443120868e+01,5.786626695701354572e-01
7.157658175726673733e+01,5.781226143511479787e-01
7.174161586385589828e+01,5.775822750193387867e-01
7.190703048954317467e+01,5.770416531331443721e-01
7.207282651169138887e+01,5.765007502528292083e-01
7.223900480968625004e+01,5.759595679404735380e-01
7.240556626494107206e+01,5.754181077599602734e-01
7.257251176090146316e+01,5.748763712769627832e-01
7.273984218304998706e+01,5.743343600589315701e-01
7.290755841891083833e+01,5.737920756750826135e-01
7.307566135805461727e+01,5.732495196963830475e-01
7.324415189210299104e+01,5.727066936955395038e-01
7.341303091473341169e+01,5.721635992469850107e-01
7.358229932168391940e+01,5.716202379268651157e-01
7.375195801075783208e+01,5.710766113130266719e-01
7.392200788182856286e+01,5.705327209850027392e-01
7.409244983684432384e+01,5.699885685240013711e-01
7.426328477983297205e+01,5.694441555128909593e-01
7.443451361690679846e+01,5.688994835361882441e-01
7.460613725626726023e+01,5.683545541800446577e-01
7.477815660820992605e+01,5.678093690322327802e-01
7.495057258512917997e+01,5.672639296821335719e-01
7.512338610152313834e+01,5.667182377207226063e-01
7.529659807399845306e+01,5.661722947405570805e-01
7.547020942127522858e+01,5.656261023357620488e-01
7.564422106419182512e+01,5.650796621020173216e-01
7.581863392570981830e+01,5.645329756365438101e-01
7.599344893091883080e+01,5.639860445380896481e-01
7.616866700704147775e+01,5.634388704069172027e-01
7.634428908343824105e+01,5.628914548447890853e-01
7.652031609161245740e+01,5.623437994549546071e-01
7.669674896521524943e+01,5.617959058421360119e-01
7.687358864005040004e+01,5.612477756125150430e-01
7.705083605407942571e+01,5.606994103737187318e-01
7.722849214742649337e+01,5.601508117348056315e-01
7.740655786238338010e+01,5.596019813062526049e-01
7.758503414341456050e+01,5.590529206999397260e-01
7.776392193716209533e+01,5.585036315291375120e-01
7.794322219245076155e+01,5.579541154084926013e-01
7.812293586029304038e+01,5.574043739540135434e-01
7.830306389389414790e+01,5.568544087830565870e-01
7.848360724865710836e+01,5.563042215143123581e-01
7.866456688218782745e+01,5.557538137677908718e-01
7.884594375430015134e+01,5.552031871648082095e-01
7.902773882702096842e+01,5.546523433279715309e-01
7.920995306459531093e+01,5.541012838811656405e-01
7.939258743349149938e+01,5.535500104495378881e-01
7.957564290240620153e+01,5.529985246594845139e-01
7.975912044226961939e+01,5.524468281386363255e-01
7.994302102625064776e+01,5.518949225158439331e-01
8.012734562976199015e+01,5.513428094211637598e-01
8.031209523046537413e+01,5.507904904858430539e-01
8.049727080827672410e+01,5.502379673423063444e-01
8.068287334537134825e+01,5.496852416241397865e-01
8.086890382618915396e+01,5.491323149660780611e-01
8.105536323743987737e+01,5.485791890039882768e-01
8.124225256810831297e+01,5.480258653748563136e-01
8.142957280945955745e+01,5.474723457167722795e-01
8.161732495504426765e+01,5.469186316689154115e-01
8.180551000070390444e+01,5.463647248715395310e-01
8.199412894457609013e+01,5.458106269659583898e-01
8.218318278709980973e+01,5.452563395945309033e-01
8.237267253102076836e+01,5.447018644006464960e-01
8.256259918139672038e+01,5.441472030287100026e-01
8.275296374560277002e+01,5.435923571241271235e-01
8.294376723333671464e+01,5.430373283332893264e-01
8.313501065662443068e+01,5.424821183035591909e-01
8.332669502982520271e+01,5.419267286832555319e-01
8.351882136963715197e+01,5.413711611216377451e-01
8.371139069510257968e+01,5.408154172688920402e-01
8.390440402761338134e+01,5.402594987761153433e-01
8.409786239091648952e+01,5.397034072953008632e-01
8.429176681111931657e+01,5.391471444793228818e-01
8.448611831669512640e+01,5.385907119819213218e-01
8.468091793848854820e+01,5.380341114576876471e-01
8.487616670972103350e+01,5.374773445620483203e-01
8.507186566599634148e+01,5.369204129512509249e-01
8.526801584530599598e+01,5.363633182823481782e-01
8.546461828803485616e+01,5.358060622131828321e-01
8.566167403696654503e+01,5.352486464023729074e-01
8.585918413728909115e+01,5.346910725092958172e-01
8.605714963660035721e+01,5.341333421940736015e-01
8.625557158491369592e+01,5.335754571175570504e-01
8.645445103466344960e+01,5.330174189413110497e-01
8.665378904071056354e+01,5.324592293275987043e-01
8.685358666034817077e+01,5.319008899393662393e-01
8.705384495330723382e+01,5.313424024402271240e-01
8.725456498176208697e+01,5.307837684944479717e-01
8.745574781033616318e+01,5.302249897669309986e-01
8.765739450610757899e+01,5.296660679232004787e-01
8.785950613861480463e+01,5.291070046293863127e-01
8.806208377986237679e+01,5.285478015522084849e-01
8.826512850432651192e+01,5.279884603589624081e-01
8.846864138896087582e+01,5.274289827175018264e-01
8.867262351320225378e+01,5.268693702962251590e-01
8.887707595897627755e+01,5.263096247640582925e-01
8.908199981070320916e+01,5.257497477904397032e-01
8.928739615530361107e+01,5.251897410453049142e-01
8.949326608220420098e+01,5.246296061990707305e-01
8.969961068334356469e+01,5.240693449226195844e-01
8.990643105317796824e+01,5.235089588872835487e-01
9.011372828868718443e+01,5.229484497648292374e-01
9.032150348938027662e+01,5.223878192274419296e-01
9.052975775730143937e+01,5.218270689477094715e-01
9.073849219703588176e+01,5.212662005986067326e-01
9.094770791571561119e+01,5.207052158534802855e-01
9.115740602302537354e+01,5.201441163860320849e-01
9.136758763120852223e+01,5.195829038703038139e-01
9.157825385507290150e+01,5.190215799806613406e-01
9.178940581199674398e+01,5.184601463917789532e-01
9.200104462193466759e+01,5.178986047786225955e-01
9.221317140742354468e+01,5.173369568164354337e-01
9.242578729358845635e+01,5.167752041807212038e-01
9.263889340814873208e+01,5.162133485472283345e-01
9.285249088142384721e+01,5.156513915919342939e-01
9.306658084633946260e+01,5.150893349910297125e-01
9.328116443843344996e+01,5.145271804209023969e-01
9.349624279586186049e+01,5.139649295581213417e-01
9.371181705940499285e+01,5.134025840794211870e-01
9.392788837247346123e+01,5.128401456616856757e-01
9.414445788111423497e+01,5.122776159819324437e-01
9.436152673401670654e+01,5.117149967172964775e-01
9.457909608251883071e+01,5.111522895450141268e-01
9.479716708061317831e+01,5.105894961424082279e-01
9.501574088495307535e+01,5.100266181868704507e-01
9.523481865485877051e+01,5.094636573558464221e-01
9.545440155232354584e+01,5.089006153268198496e-01
9.567449074201988424e+01,5.083374937772956459e-01
9.589508739130565118e+01,5.077742943847849411e-01
9.611619267023029067e+01,5.072110188267880959e-01
9.633780775154095011e+01,5.066476687807798251e-01
9.655993381068905990e+01,5.060842459241916558e-01
9.678257202583597518e+01,5.055207519343974942e-01
9.700572357785965494e+01,5.049571884886965289e-01
9.722938965036082948e+01,5.043935572642977982e-01
9.745357142966921060e+01,5.038298599383037590e-01
9.767827010484987227e+01,5.032660981876942996e-01
9.790348686770948916e+01,5.027022736893109744e-01
9.812922291280268894e+01,5.021383881198406840e-01
9.835547943743839028e+01,5.015744431557995764e-01
9.858225764168615513e+01,5.010104404735171713e-01
9.880955872838251253e+01,5.004463817491203725e-01
9.903738390313741036e+01,4.998822686585173147e-01
9.926573437434053915e+01,4.993181028773811536e-01
9.949461135316781224e+01,4.987538860811339125e-01
9.972401605358768961e+01,4.981896199449310503e-01
9.995394969236774330e+01,4.976253061436447522e-01
1.001844134890810238e+02,4.970609463518481097e-01
1.004154086661125120e+02,4.964965422437991882e-01
1.006469364486656985e+02,4.959320954934247072e-01
1.008789980647689930e+02,4.953676077743039974e-01
1.011115947452822894e+02,4.948030807596532354e-01
1.013447277239034463e+02,4.942385161223091794e-01
1.015783982371748806e+02,4.936739155347130703e-01
1.018126075244901187e+02,4.931092806688947561e-01
1.020473568281003054e+02,4.925446131964564822e-01
1.022826473931209108e+02,4.919799147885567936e-01
1.025184804675382111e+02,4.914151871158948248e-01
1.027548573022159815e+02,4.908504318486939799e-01
1.029917791509021470e+02,4.902856506566858896e-01
1.032292472702353336e+02,4.897208452090945907e-01
1.034672629197516613e+02,4.891560171746202612e-01
1.037058273618913375e+02,4.885911682214233998e-01
1.039449418620053507e+02,4.880263000171087828e-01
1.041846076883622487e+02,4.874614142287094776e-01
1.044248261121548182e+02,4.868965125226705770e-01
1.046655984075068346e+02,4.863315965648335459e-01
1.049069258514797838e+02,4.857666680204204002e-01
1.051488097240797259e+02,4.852017285540170533e-01
1.053912513082639890e+02,4.846367798295579399e-01
1.056342518899480467e+02,4.840718235103099176e-01
1.058778127580122970e+02,4.835068612588563353e-01
1.061219352043088975e+02,4.829418947370809345e-01
1.063666205236686437e+02,4.823769256061520849e-01
1.066118700139078044e+02,4.818119555265067966e-01
1.068576849758350420e+02,4.812469861578348995e-01
1.071040667132582911e+02,4.806820191590631119e-01
1.073510165329916646e+02,4.801170561883390531e-01
1.075985357448624029e+02,4.795520989030154224e-01
1.078466256617178090e+02,4.789871489596342902e-01
1.080952875994322255e+02,4.784222080139111655e-01
1.083445228769140130e+02,4.778572777207188427e-01
1.085943328161125265e+02,4.772923597340723578e-01
1.088447187420251367e+02,4.767274557071120578e-01
1.090956819827042636e+02,4.761625672920890562e-01
1.093472238692644112e+02,4.755976961403483583e-01
1.095993457358892726e+02,4.750328439023138727e-01
1.098520489198387082e+02,4.744680122274720357e-01
1.101053347614559357e+02,4.739032027643568790e-01
1.103592046041746073e+02,4.733384171605334312e-01
1.106136597945258870e+02,4.727736570625823975e-01
1.108687016821456979e+02,4.722089241160847828e-01
1.111243316197817563e+02,4.716442199656056267e-01
1.113805509633008484e+02,4.710795462546789047e-01
1.116373610716959774e+02,4.705149046257912637e-01
1.118947633070935552e+02,4.699502967203672554e-01
1.121527590347606775e+02,4.693857241787528500e-01
1.124113496231123150e+02,4.688211886402003925e-01
1.126705364437186034e+02,4.682566917428530040e-01
1.129303208713120910e+02,4.676922351237287057e-01
1.131907042837950712e+02,4.671278204187054306e-01
1.134516880622468307e+02,4.665634492625048146e-01
1.137132735909310668e+02,4.659991232886774859e-01
1.139754622573031071e+02,4.654348441295871330e-01
1.142382554520173983e+02,4.648706134163947956e-01
1.145016545689347538e+02,4.643064327790443757e-01
1.147656610051298713e+02,4.637423038462463176e-01
1.150302761608986515e+02,4.631782282454623978e-01
1.152955014397656441e+02,4.626142076028911809e-01
1.155613382484915519e+02,4.620502435434512556e-01
1.158277879970805913e+02,4.614863376907673564e-01
1.160948520987880812e+02,4.609224916671539884e-01
1.163625319701278187e+02,4.603587070936009384e-01
1.166308290308797098e+02,4.597949855897573990e-01
1.168997447040972304e+02,4.592313287739174243e-01
1.171692804161149724e+02,4.586677382630041655e-01
1.174394375965562460e+02,4.581042156725549375e-01
1.177102176783406549e+02,4.575407626167060093e-01
1.179816220976916412e+02,4.569773807081775607e-01
1.182536522941442030e+02,4.564140715582588048e-01
1.185263097105524395e+02,4.558508367767922231e-01
1.187995957930972253e+02,4.552876779721595213e-01
1.190735119912939410e+02,4.547245967512657527e-01
1.193480597580000762e+02,4.541615947195247194e-01
1.196232405494229738e+02,4.535986734808442056e-01
1.198990558251275758e+02,4.530358346376106016e-01
1.201755070480441390e+02,4.524730797906743041e-01
1.204525956844759662e+02,4.519104105393348947e-01
1.207303232041072647e+02,4.513478284813259300e-01
1.210086910800108626e+02,4.507853352128006752e-01
1.212877007886560392e+02,4.502229323283168383e-01
1.215673538099163977e+02,4.496606214208221930e-01
1.218476516270776671e+02,4.490984040816394796e-01
1.221285957268456031e+02,4.485362819004520829e-01
1.224101875993538471e+02,4.479742564652892667e-01
1.226924287381718415e+02,4.474123293625111852e-01
1.229753206403127592e+02,4.468505021767947838e-01
1.232588648062414336e+02,4.462887764911191990e-01
1.235430627398822878e+02,4.457271538867507710e-01
1.238279159486274068e+02,4.451656359432291654e-01
1.241134259433444100e+02,4.446042242383524412e-01
1.243995942383845659e+02,4.440429203481625620e-01
1.246864223515907639e+02,4.434817258469315182e-01
1.249739118043055583e+02,4.429206423071464505e-01
1.252620641213793249e+02,4.423596712994957159e-01
1.255508808311782190e+02,4.417988143928540667e-01
1.258403634655923895e+02,4.412380731542688839e-01
1.261305135600440650e+02,4.406774491489458545e-01
1.264213326534956678e+02,4.401169439402345396e-01
1.267128222884580424e+02,4.395565590896145514e-01
1.270049840109985695e+02,4.389962961566809541e-01
1.272978193707494228e+02,4.384361566991307191e-01
1.275913299209157401e+02,4.378761422727484587e-01
1.278855172182838800e+02,4.373162544313922706e-01
1.281803828232297064e+02,4.367564947269798603e-01
1.284759282997268599e+02,4.361968647094747187e-01
1.287721552153549567e+02,4.356373659268719667e-01
1.290690651413080730e+02,4.350779999251849217e-01
1.293666596524028876e+02,4.345187682484309422e-01
1.296649403270872654e+02,4.339596724386173276e-01
1.299639087474483574e+02,4.334007140357286070e-01
1.302635664992212412e+02,4.328418945777114391e-01
1.305639151717971345e+02,4.322832156004622894e-01
1.308649563582320070e+02,4.317246786378129420e-01
