t,H,dH_dt,dH_dt_noisy
2.278506334741053649e+02,1.918551528193171429e-01,-1.356515432865986305e-04,-1.803303876798790064e-04
2.279173149588797571e+02,1.918459491176929543e-01,-1.404135677983273838e-04,1.789531227249397272e-06
2.279839964436541493e+02,1.918364280868469773e-01,-1.451699285084858152e-04,1.146003399819006175e-05
2.280506779284285415e+02,1.918265900898140086e-01,-1.499201789383816912e-04,1.573972726702069268e-04
2.281173594132029336e+02,1.918164355146481925e-01,-1.546638690521711344e-04,-1.552755174611787441e-04
2.281840408979773258e+02,1.918059647744231599e-01,-1.594005452908237508e-04,1.175744728555861308e-04
2.282507223827517180e+02,1.917951783072319449e-01,-1.641297506079574626e-04,-2.311790990986208332e-04
2.283174038675261102e+02,1.917840765761870681e-01,-1.688510245075397964e-04,8.678635931100937752e-05
2.283840853523005308e+02,1.917726602033306138e-01,-1.735639055261638773e-04,-4.664207745665360154e-04
2.284507668370749229e+02,1.917609299523154454e-01,-1.782679309719569340e-04,3.848872991459040011e-04
2.285174483218493151e+02,1.917488864068330467e-01,-1.829626311011547891e-04,-1.397264870669982892e-04
2.285841298066237073e+02,1.917365301814422107e-01,-1.876475330012915277e-04,3.174602180463902829e-04
2.286508112913980995e+02,1.917238619254571508e-01,-1.923221607105029358e-04,-2.036894182659716702e-04
2.287174927761724916e+02,1.917108823229474457e-01,-1.969860352680180126e-04,5.306024011015534735e-05
2.287841742609468838e+02,1.916975920927381505e-01,-2.016386747666639541e-04,-1.109125896133160546e-04
2.288508557457212760e+02,1.916839919884096299e-01,-2.062795944074237485e-04,-6.782943464618828048e-05
2.289175372304956682e+02,1.916700827982976973e-01,-2.109083065560603699e-04,-5.444037140242944956e-04
2.289842187152700603e+02,1.916558653454936145e-01,-2.155243208017997621e-04,-1.872262365390533990e-04
2.290509002000444525e+02,1.916413404878439808e-01,-2.201271440181279100e-04,-5.228970083409665128e-04
2.291175816848188447e+02,1.916265091179507885e-01,-2.247162804256594947e-04,-2.424899983886491539e-04
2.291842631695932369e+02,1.916113721631715061e-01,-2.292912316571574976e-04,1.177715808740459336e-04
2.292509446543676574e+02,1.915959305856189399e-01,-2.338514968246565911e-04,-7.486933277364486933e-04
2.293176261391420496e+02,1.915801853821613443e-01,-2.383965725887105891e-04,-4.934402090751098102e-04
2.293843076239164418e+02,1.915641375844223393e-01,-2.429259532298175175e-04,-4.935536399217046923e-04
2.294509891086908340e+02,1.915477882587809655e-01,-2.474391307219813221e-04,-1.876688720815550748e-04
2.295176705934652261e+02,1.915311385063716842e-01,-2.519355948084121659e-04,-2.736293877698228760e-04
2.295843520782396183e+02,1.915141894630843500e-01,-2.564148330794247281e-04,-2.130124281865517530e-04
2.296510335630140105e+02,1.914969422995641823e-01,-2.608763310524786711e-04,-2.744755107456936668e-04
2.297177150477884027e+02,1.914793982212118495e-01,-2.653195722543972689e-04,-1.297902736021801803e-04
2.297843965325627948e+02,1.914615584681834126e-01,-2.697440383057716790e-04,-5.355905552064637708e-04
2.298510780173371870e+02,1.914434243153903259e-01,-2.741492090075073806e-04,-9.315885822394802201e-05
2.299177595021115792e+02,1.914249970724994643e-01,-2.785345624295776151e-04,9.042888308669457193e-05
2.299844409868859714e+02,1.914062780839330957e-01,-2.828995750019052237e-04,-1.048300653370244032e-05
2.300511224716603635e+02,1.913872687288689090e-01,-2.872437216074417293e-04,-4.621162889544473294e-04
2.301178039564347557e+02,1.913679704212399302e-01,-2.915664756773907532e-04,-4.217507933144803295e-04
2.301844854412091763e+02,1.913483846097346619e-01,-2.958673092885765257e-04,-4.352951789894366473e-04
2.302511669259835685e+02,1.913285127777969996e-01,-3.001456932629705020e-04,-3.924871950098057869e-05
2.303178484107579607e+02,1.913083564436262041e-01,-3.044010972693281594e-04,-3.816613069885887825e-04
2.303845298955323528e+02,1.912879171601770123e-01,-3.086329899269714318e-04,-2.852993880303442186e-04
2.304512113803067450e+02,1.912671965151594433e-01,-3.128408389116576907e-04,-5.276553165893265070e-04
2.305178928650811372e+02,1.912461961310390479e-01,-3.170241110635486090e-04,-3.240901623497219591e-04
2.305845743498555294e+02,1.912249176650367144e-01,-3.211822724972618857e-04,-1.327048375019452718e-04
2.306512558346299215e+02,1.912033628091287241e-01,-3.253147887139542236e-04,-5.087866347292291412e-04
2.307179373194043137e+02,1.911815332900467790e-01,-3.294211247154750239e-04,-5.088738550629178957e-04
2.307846188041787059e+02,1.911594308692780297e-01,-3.335007451205134962e-04,-4.739948156266300802e-04
2.308513002889530981e+02,1.911370573430649644e-01,-3.375531142827335436e-04,-9.449404862561206170e-05
2.309179817737274902e+02,1.911144145424054919e-01,-3.415776964108928468e-04,-6.197488992427250317e-04
2.309846632585018824e+02,1.910915043330529139e-01,-3.455739556908829372e-04,-8.273514870695968275e-04
2.310513447432763030e+02,1.910683286155159810e-01,-3.495413564096910191e-04,-5.762798299504986966e-04
2.311180262280506952e+02,1.910448893250588365e-01,-3.534793630812262935e-04,-6.674027200973287619e-04
2.311847077128250874e+02,1.910211884317009612e-01,-3.573874405740186996e-04,-5.894841551234505797e-04
2.312513891975994795e+02,1.909972279402173123e-01,-3.612650542406923865e-04,-1.022003571075388428e-04
2.313180706823738717e+02,1.909730098901382400e-01,-3.651116700492581515e-04,-3.707499301903487620e-04
2.313847521671482639e+02,1.909485363557494597e-01,-3.689267547161005937e-04,-1.022872019966729741e-04
2.314514336519226561e+02,1.909238093918819434e-01,-3.727097748027627866e-04,-1.658879826720531373e-04
2.315181151366970482e+02,1.908988310802972044e-01,-3.764601977363359964e-04,-2.258415511550403436e-04
2.315847966214714404e+02,1.908736036559005034e-01,-3.801774943678630416e-04,-1.795700792712899888e-04
2.316514781062458326e+02,1.908481293865812722e-01,-3.838611368154761470e-04,-8.836249171920988093e-04
2.317181595910202248e+02,1.908224105710584761e-01,-3.875105985638200180e-04,-1.122646041028811030e-04
2.317848410757946169e+02,1.907964495388808912e-01,-3.911253546061797945e-04,-5.868713324456847902e-04
2.318515225605690091e+02,1.907702486504268546e-01,-3.947048815880303948e-04,-6.370985034398802833e-04
2.319182040453434297e+02,1.907438102969044313e-01,-3.982486579519347149e-04,-5.416980626925143368e-04
2.319848855301178219e+02,1.907171369003513584e-01,-4.017561640837904666e-04,3.320982973776639069e-04
2.320515670148922140e+02,1.906902309136350449e-01,-4.052268824603070434e-04,-1.871506672816446485e-04
2.321182484996666062e+02,1.906630948204525167e-01,-4.086602977976944162e-04,-3.436528388145097769e-04
2.321849299844409984e+02,1.906357311353305550e-01,-4.120558972014992227e-04,-2.146824964470392958e-04
2.322516114692153906e+02,1.906081424036255578e-01,-4.154131703175066278e-04,-3.322353722432224181e-04
2.323182929539897827e+02,1.905803312015235951e-01,-4.187316094836768384e-04,-2.416540028728067838e-04
2.323849744387641749e+02,1.905523001360404367e-01,-4.220107098830080689e-04,-4.865793661618888458e-04
2.324516559235385671e+02,1.905240518450214693e-01,-4.252499696973029717e-04,-1.785925440791520527e-05
2.325183374083129593e+02,1.904955889971418348e-01,-4.284488902617496296e-04,-5.529541029623556876e-04
2.325850188930873514e+02,1.904669142919062919e-01,-4.316069762202376370e-04,1.308535490396594420e-04
2.326517003778617436e+02,1.904380304596492435e-01,-4.347237356813574453e-04,-9.199038167544582468e-05
2.327183818626361358e+02,1.904089402615348481e-01,-4.377986803749990552e-04,-5.938201239658733770e-04
2.327850633474105564e+02,1.903796464895568530e-01,-4.408313258094697165e-04,-1.055560038559056647e-03
2.328517448321849486e+02,1.903501519665387054e-01,-4.438211914290738237e-04,-4.218295220701027276e-05
2.329184263169593407e+02,1.903204595461335524e-01,-4.467678007720638248e-04,-6.816223562421625057e-04
2.329851078017337329e+02,1.902905721128241856e-01,-4.496706816288676030e-04,-6.105492657392660397e-04
2.330517892865081251e+02,1.902604925819230408e-01,-4.525293662005548147e-04,-2.181617342392416726e-04
2.331184707712825173e+02,1.902302238995722816e-01,-4.553433912574178294e-04,5.749355490230123253e-05
2.331851522560569094e+02,1.901997690427437160e-01,-4.581122982976057944e-04,-4.792750945138892632e-04
2.332518337408313016e+02,1.901691310192388240e-01,-4.608356337057264995e-04,-4.451898298220727875e-04
2.333185152256056938e+02,1.901383128676887302e-01,-4.635129489113238828e-04,-3.700710895509668765e-04
2.333851967103800860e+02,1.901073176575542867e-01,-4.661438005471622240e-04,-3.323006809621559124e-04
2.334518781951544781e+02,1.900761484891259900e-01,-4.687277506071914736e-04,-7.172169480407833680e-04
2.335185596799288703e+02,1.900448084935239812e-01,-4.712643666041629268e-04,-5.900214276583758697e-04
2.335852411647032625e+02,1.900133008326981010e-01,-4.737532217267503929e-04,-2.998702609942346204e-04
2.336519226494776547e+02,1.899816286994278625e-01,-4.761938949961261195e-04,-5.435699764072826493e-04
2.337186041342520753e+02,1.899497953173224229e-01,-4.785859714218826172e-04,-1.226707883508873541e-04
2.337852856190264674e+02,1.899178039408206398e-01,-4.809290421572102884e-04,-2.139199914647806869e-04
2.338519671038008596e+02,1.898856578551910701e-01,-4.832227046532550736e-04,-3.191731154080928740e-04
2.339186485885752518e+02,1.898533603765318878e-01,-4.854665628125296980e-04,-2.764369817124078931e-04
2.339853300733496440e+02,1.898209148517709388e-01,-4.876602271413308124e-04,-8.170187479138862896e-04
2.340520115581240361e+02,1.897883246586657413e-01,-4.898033149010451535e-04,-2.565200178651130250e-04
2.341186930428984283e+02,1.897555932058035411e-01,-4.918954502582276265e-04,-1.603577563662958666e-03
2.341853745276728205e+02,1.897227239326012005e-01,-4.939362644334243171e-04,-1.796241181092834483e-04
2.342520560124472127e+02,1.896897203093052819e-01,-4.959253958485702104e-04,-3.709485120899324293e-04
2.343187374972216048e+02,1.896565858369919644e-01,-4.978624902729254049e-04,-4.841715474826923022e-04
2.343854189819959970e+02,1.896233240475671822e-01,-4.997472009674418366e-04,-9.249851790502630275e-04
2.344521004667703892e+02,1.895899385037664586e-01,-5.015791888274413572e-04,-2.190203939603270348e-04
2.345187819515447814e+02,1.895564327670388738e-01,-5.033581218861889412e-04,-3.993519341048411579e-04
2.345854634363192019e+02,1.895228099540721411e-01,-5.050836666462666475e-04,-7.361139837243771758e-04
2.346521449210935941e+02,1.894890735609285337e-01,-5.067555045641676916e-04,-4.953056888793803264e-04
2.347188264058679863e+02,1.894552272763092571e-01,-5.083733284932976737e-04,-4.489560274946646150e-04
2.347855078906423785e+02,1.894212747972712774e-01,-5.099368391606410450e-04,-1.286293755431064910e-05
2.348521893754167706e+02,1.893872198292274323e-01,-5.114457452963591536e-04,-7.865511088939282965e-04
2.349188708601911628e+02,1.893530660859462922e-01,-5.128997637611482216e-04,-4.783728766809368501e-04
2.349855523449655550e+02,1.893188172895522714e-01,-5.142986196712771288e-04,-4.563392505227958636e-04
2.350522338297399472e+02,1.892844771705255724e-01,-5.156420465212260742e-04,-7.886902866379641094e-04
2.351189153145143393e+02,1.892500494677021583e-01,-5.169297863038137915e-04,-1.295104750943628074e-03
2.351855967992887315e+02,1.892155379282738914e-01,-5.181615896277745039e-04,-2.034491065475366590e-04
2.352522782840631237e+02,1.891809463077883113e-01,-5.193372158326644899e-04,-9.990576010533874264e-04
2.353189597688375159e+02,1.891462783701488293e-01,-5.204564331010236647e-04,-3.536893860448829313e-04
2.353856412536119080e+02,1.891115378876146169e-01,-5.215190185677368853e-04,-4.805867633577659104e-04
2.354523227383863286e+02,1.890767286408006898e-01,-5.225247584264825461e-04,-8.052131270250932876e-04
2.355190042231607208e+02,1.890418544186778238e-01,-5.234734480332191341e-04,-1.169215508259155174e-03
2.355856857079351130e+02,1.890069190185726111e-01,-5.243648920066231161e-04,-6.046485816588784536e-04
2.356523671927095052e+02,1.889719262461674598e-01,-5.251989043253972762e-04,-2.463476907824010661e-04
2.357190486774838973e+02,1.889368799155005108e-01,-5.259753084224032087e-04,7.583458781203103027e-05
2.357857301622582895e+02,1.889017838489657763e-01,-5.266939372755193027e-04,7.196297749007788021e-05
2.358524116470326817e+02,1.888666418773130018e-01,-5.273546334951756485e-04,-5.799772900035508709e-04
2.359190931318070739e+02,1.888314578396478316e-01,-5.279572494085012441e-04,-5.660420050346565016e-04
2.359857746165814660e+02,1.887962355834315875e-01,-5.285016471400034912e-04,-7.245386243649971436e-04
2.360524561013558582e+02,1.887609789644814628e-01,-5.289876986887376937e-04,-3.776770672011456722e-04
2.361191375861302504e+02,1.887256918469704670e-01,-5.294152860019004248e-04,-6.546438986495935414e-04
2.361858190709046426e+02,1.886903781034273420e-01,-5.297843010447898402e-04,-2.591008836890900660e-04
2.362525005556790347e+02,1.886550416147366460e-01,-5.300946458670794878e-04,-5.994361569548856778e-04
2.363191820404534269e+02,1.886196862701387811e-01,-5.303462326653587749e-04,-6.494756287395045229e-04
2.363858635252278475e+02,1.885843159672299096e-01,-5.305389838418802465e-04,-5.892365724284251167e-05
2.364525450100022397e+02,1.885489346119619825e-01,-5.306728320594847250e-04,-6.633187913006215793e-04
2.365192264947766319e+02,1.885135461186428218e-01,-5.307477202926442475e-04,-7.713599217011393467e-04
2.365859079795510240e+02,1.884781544099359551e-01,-5.307636018745984056e-04,-7.016033766315603283e-04
2.366525894643254162e+02,1.884427634168607257e-01,-5.307204405405166513e-04,-4.611307863867165663e-04
2.367192709490998084e+02,1.884073770787923485e-01,-5.306182104667039141e-04,-3.340172398463715341e-04
2.367859524338742006e+02,1.883719993434617712e-01,-5.304568963057543392e-04,-6.363591674080925666e-04
2.368526339186485927e+02,1.883366341669557298e-01,-5.302364932176769968e-04,4.265569755170016235e-05
2.369193154034229849e+02,1.883012855137168040e-01,-5.299570068969331740e-04,-2.865458044225088307e-04
2.369859968881973771e+02,1.882659573565433342e-01,-5.296184535953793937e-04,-7.153004808554656738e-04
2.370526783729717692e+02,1.882306536765895322e-01,-5.292208601410885137e-04,-7.418351078689090512e-04
2.371193598577461614e+02,1.881953784633652871e-01,-5.287642639530367632e-04,-2.586788837788045123e-04
2.371860413425205536e+02,1.881601357147363873e-01,-5.282487130516305869e-04,-4.278134164781808050e-04
2.372527228272949742e+02,1.881249294369243819e-01,-5.276742660650904273e-04,-5.294275897827148110e-04
2.373194043120693664e+02,1.880897636445066357e-01,-5.270409922316395121e-04,-4.127064121074269483e-04
2.373860857968437585e+02,1.880546423558941138e-01,-5.263489713065201822e-04,-3.148867237909565384e-04
2.374527672816181507e+02,1.880195690882836279e-01,-5.255982833900279746e-04,-2.178179676035087967e-04
2.375194487663925429e+02,1.879845475128707755e-01,-5.247890221036024833e-04,-2.974725673714471476e-04
2.375861302511669351e+02,1.879495816297380717e-01,-5.239212980977007127e-04,-2.583350220327418952e-04
2.376528117359413272e+02,1.879146754188339152e-01,-5.229952320088867689e-04,-1.174807741418178089e-04
2.377194932207157194e+02,1.878798328399727546e-01,-5.220109544370993932e-04,-6.912805344927319294e-04
2.377861747054901116e+02,1.878450578328350051e-01,-5.209686059188801911e-04,-3.976131018656196207e-04
2.378528561902645038e+02,1.878103543169671319e-01,-5.198683368965973609e-04,-1.050694223813266551e-03
2.379195376750388959e+02,1.877757261917815113e-01,-5.187103076836698011e-04,-6.849361643397851914e-04
2.379862191598132881e+02,1.877411773365565417e-01,-5.174946884258111108e-04,-3.047455798964867160e-04
2.380529006445876803e+02,1.877067116104366440e-01,-5.162216590583391289e-04,-3.004795595183046611e-04
2.381195821293621009e+02,1.876723328524321777e-01,-5.148914092595554583e-04,-7.664400496828391827e-04
2.381862636141364931e+02,1.876380448814195523e-01,-5.135041384002522183e-04,-8.575950605549658313e-04
2.382529450989108852e+02,1.876038514961410886e-01,-5.120600554893539429e-04,-1.078037746927862015e-03
2.383196265836852774e+02,1.875697564752051849e-01,-5.105593791157464478e-04,-8.809482772448728885e-04
2.383863080684596696e+02,1.875357635770861786e-01,-5.090023373863418899e-04,-1.730608622799462300e-04
2.384529895532340618e+02,1.875018765401244292e-01,-5.073891678603983414e-04,-7.544744801157134487e-04
2.385196710380084539e+02,1.874680990825262350e-01,-5.057201174801670635e-04,-3.293158313486799476e-04
2.385863525227828461e+02,1.874344349023639444e-01,-5.039954424978766940e-04,-2.816270898051430370e-04
2.386530340075572383e+02,1.874008876775758725e-01,-5.022154083991667815e-04,-7.608096340101090475e-04
2.387197154923316305e+02,1.873674610659663287e-01,-5.003802898229509338e-04,-6.631579046760109099e-04
2.387863969771060226e+02,1.873341587052056167e-01,-4.984903704778240706e-04,-9.054774798743095779e-04
2.388530784618804148e+02,1.873009842128300073e-01,-4.965459430550376359e-04,-4.814735378930665708e-04
2.389197599466548070e+02,1.872679411862417931e-01,-4.945473091381187699e-04,-3.806780616539215682e-04
2.389864414314292276e+02,1.872350332027092334e-01,-4.924947791091894948e-04,-6.638267865528814848e-04
2.390531229162036198e+02,1.872022638193666100e-01,-4.903886720520560629e-04,-2.029967060923517893e-05
2.391198044009780119e+02,1.871696365732141987e-01,-4.882293156521256032e-04,-6.603612261653341161e-04
2.391864858857524041e+02,1.871371549811181867e-01,-4.860170460932304072e-04,-6.193850038445425973e-04
2.392531673705267963e+02,1.871048225398108944e-01,-4.837522079514285913e-04,-3.718722554948188574e-04
2.393198488553011885e+02,1.870726427258904701e-01,-4.814351540858399000e-04,-3.767761820619103057e-04
2.393865303400755806e+02,1.870406189958211951e-01,-4.790662455266171552e-04,-6.725812438094359684e-04
2.394532118248499728e+02,1.870087547859332622e-01,-4.766458513601035509e-04,-7.109174596267742868e-04
2.395198933096243650e+02,1.869770535124228583e-01,-4.741743486112691419e-04,-2.821914970433207770e-04
2.395865747943987571e+02,1.869455185713521927e-01,-4.716521221235057829e-04,6.923173344575996556e-05
2.396532562791731493e+02,1.869141533386494691e-01,-4.690795644358508815e-04,1.466892625765624670e-04
2.397199377639475415e+02,1.868829611701088300e-01,-4.664570756577377615e-04,-1.025273890395801300e-03
2.397866192487219337e+02,1.868519454013904679e-01,-4.637850633413403978e-04,-4.610711914855670579e-04
2.398533007334963258e+02,1.868211093480205420e-01,-4.610639423516094517e-04,-6.573882563530321875e-04
2.399199822182707464e+02,1.867904563053911782e-01,-4.582941347340791860e-04,-1.040685997982605045e-04
2.399866637030451386e+02,1.867599895487605799e-01,-4.554760695805439236e-04,-3.800086345311642498e-04
2.400533451878195308e+02,1.867297123332528064e-01,-4.526101828926597757e-04,-3.227511062318075578e-04
2.401200266725939230e+02,1.866996278938580500e-01,-4.496969174436082515e-04,-2.746553093259707133e-04
2.401867081573683151e+02,1.866697394454323866e-01,-4.467367226378788844e-04,-4.971723231444619704e-04
2.402533896421427073e+02,1.866400501826979696e-01,-4.437300543692528423e-04,-4.156415085136692836e-04
2.403200711269170995e+02,1.866105630706292040e-01,-4.406773706953318482e-04,-5.454520280041584351e-04
2.403867526116914917e+02,1.865812809271237271e-01,-4.375791333505417696e-04,-7.706961127748828246e-04
2.404534340964658838e+02,1.865522068072842099e-01,-4.344358152650289314e-04,1.489417495793922451e-04
2.405201155812402760e+02,1.865233437315163834e-01,-4.312478949879262717e-04,6.677004176133989610e-05
2.405867970660146682e+02,1.864946946834508124e-01,-4.280158564973179621e-04,1.024054282198309795e-04
2.406534785507890604e+02,1.864662626099429510e-01,-4.247401890505093534e-04,-9.884979726873135801e-04
2.407201600355634525e+02,1.864380504210731981e-01,-4.214213870331956968e-04,-3.005033372531031358e-04
2.407868415203378731e+02,1.864100609901466754e-01,-4.180599498076371934e-04,-1.741267001432474483e-05
2.408535230051122653e+02,1.863822971536935047e-01,-4.146563815599381680e-04,-1.125604513255067021e-03
2.409202044898866575e+02,1.863547617114686139e-01,-4.112111911464746018e-04,-6.966544714399876357e-04
2.409868859746610497e+02,1.863274574264518479e-01,-4.077248919396506523e-04,-6.628689239060439522e-04
2.410535674594354418e+02,1.863003870248478577e-01,-4.041980016729644284e-04,-1.002435421750924854e-03
2.411202489442098340e+02,1.862735531960862112e-01,-4.006310422855687437e-04,-6.899888398795971794e-04
2.411869304289842262e+02,1.862469585928213378e-01,-3.970245397663595913e-04,-3.915635835620265466e-04
2.412536119137586184e+02,1.862206058309325285e-01,-3.933790239976831969e-04,2.919973321041000828e-04
2.413202933985330105e+02,1.861944974895239358e-01,-3.896950285987939213e-04,-2.560984983258213221e-04
2.413869748833074027e+02,1.861686361109246013e-01,-3.859730907690933719e-04,-6.305354743142677597e-04
2.414536563680817949e+02,1.861430242006884284e-01,-3.822137511312735615e-04,-1.169740683451130927e-04
2.415203378528561871e+02,1.861176642275942095e-01,-3.784175535744451055e-04,-2.930592487955008306e-04
2.415870193376305792e+02,1.860925586236455986e-01,-3.745850450973005471e-04,-8.017438394140274883e-04
2.416537008224049998e+02,1.860677097840710559e-01,-3.707167756514649247e-04,-1.843138993407276982e-04
2.417203823071793920e+02,1.860431200673240415e-01,-3.668132979850486503e-04,-6.937775051528746306e-04
2.417870637919537842e+02,1.860187917950827663e-01,-3.628751674864982195e-04,1.059596736772236859e-04
2.418537452767281763e+02,1.859947272522503581e-01,-3.589029420288798429e-04,-3.390005418707499308e-04
2.419204267615025685e+02,1.859709286869548339e-01,-3.548971818145755077e-04,3.184866207755392489e-05
2.419871082462769607e+02,1.859473983105490447e-01,-3.508584492205706886e-04,-4.424147615316664176e-04
2.420537897310513529e+02,1.859241382976107304e-01,-3.467873086443389128e-04,-2.570756474057789981e-05
2.421204712158257450e+02,1.859011507859425205e-01,-3.426843263504196707e-04,-1.350957876574405796e-04
2.421871527006001372e+02,1.858784378765718504e-01,-3.385500703177759781e-04,-7.003205308984288870e-05
2.422538341853745294e+02,1.858560016337511278e-01,-3.343851100879773400e-04,-5.017726633673659682e-04
2.423205156701489216e+02,1.858338440849575113e-01,-3.301900166143093831e-04,-7.050872505111889076e-04
2.423871971549233137e+02,1.858119672208931039e-01,-3.259653621118399711e-04,-2.927310550372227310e-04
2.424538786396977059e+02,1.857903729954848981e-01,-3.217117199085389474e-04,5.228400229218563636e-05
2.425205601244720981e+02,1.857690633258846646e-01,-3.174296642975134135e-04,-7.481302751329741915e-04
2.425872416092465187e+02,1.857480400924691744e-01,-3.131197703903900939e-04,-2.043471433451856973e-04
2.426539230940209109e+02,1.857273051388399210e-01,-3.087826139719656747e-04,-6.238984545325177529e-04
2.427206045787953030e+02,1.857068602718233985e-01,-3.044187713561135157e-04,-3.281989105696981788e-04
2.427872860635696952e+02,1.856867072614709069e-01,-3.000288192430606866e-04,-1.107154526109817609e-04
2.428539675483440874e+02,1.856668478410586076e-01,-2.956133345780704528e-04,2.930387295952145612e-05
2.429206490331184796e+02,1.856472837070875792e-01,-2.911728944115788949e-04,2.091290247520224358e-04
2.429873305178928717e+02,1.856280165192837062e-01,-2.867080757608427965e-04,-3.054433630756447676e-04
2.430540120026672639e+02,1.856090479010895355e-01,-2.822194554827090612e-04,3.435537885569098964e-04
2.431206934874416561e+02,1.855903794569986887e-01,-2.777076104744755254e-04,-2.607588628980121444e-04
2.431873749722160483e+02,1.855720127116132212e-01,-2.731731163583168975e-04,-1.239012500224893031e-05
2.432540564569904404e+02,1.855539491311776201e-01,-2.686165477698974251e-04,-3.380447840541035611e-04
2.433207379417648326e+02,1.855361901462595220e-01,-2.640384786688042143e-04,5.155198730432346927e-05
2.433874194265392248e+02,1.855187371517495465e-01,-2.594394822102179168e-04,1.327921364106033112e-04
2.434541009113136454e+02,1.855015915068614629e-01,-2.548201306184263428e-04,2.770942734190655734e-04
2.435207823960880376e+02,1.854847545351321347e-01,-2.501809950622082158e-04,-1.926140092701408033e-04
2.435874638808624297e+02,1.854682275244214085e-01,-2.455226455320766573e-04,-3.966218439019369882e-04
2.436541453656368219e+02,1.854520117269122803e-01,-2.408456507194868144e-04,2.979015083447700794e-04
2.437208268504112141e+02,1.854361083591108406e-01,-2.361505778979946157e-04,-6.155650461402809330e-04
2.437875083351856063e+02,1.854205186018461626e-01,-2.314379928063887764e-04,-1.399566303163191582e-04
2.438541898199599984e+02,1.854052436002704973e-01,-2.267084595338694514e-04,-3.831829809428485747e-04
2.439208713047343906e+02,1.853902844638591341e-01,-2.219625404072569485e-04,-1.178800688734316869e-04
2.439875527895087828e+02,1.853756422664104009e-01,-2.172007958802568478e-04,-1.151598782125054840e-04
2.440542342742831750e+02,1.853613180460457754e-01,-2.124237844248538440e-04,-1.836247571209024198e-04
2.441209157590575671e+02,1.853473128052097740e-01,-2.076320624247732704e-04,-6.603387522855067894e-04
2.441875972438319593e+02,1.853336275106699516e-01,-2.028261840711143883e-04,-1.061767339569462122e-04
2.442542787286063515e+02,1.853202630935170125e-01,-1.980067012601077368e-04,-3.737851811403160307e-04
2.443209602133807721e+02,1.853072204491647001e-01,-1.931741634930368755e-04,2.504955266332412945e-04
2.443876416981551642e+02,1.852945004373498517e-01,-1.883291177783691893e-04,-6.316641908193256069e-04
2.444543231829295564e+02,1.852821038821323429e-01,-1.834721085360259320e-04,-6.824438979572482428e-05
2.445210046677039486e+02,1.852700315718951440e-01,-1.786036775038934250e-04,-3.724944090017485543e-04
2.445876861524783408e+02,1.852582842593443468e-01,-1.737243636465411484e-04,2.298853375053369228e-04
2.446543676372527329e+02,1.852468626615090541e-01,-1.688347030661213567e-04,-3.009272940578122668e-06
2.447210491220271251e+02,1.852357674597414905e-01,-1.639352289155450839e-04,-3.228445693288162156e-04
2.447877306068015173e+02,1.852249992997169470e-01,-1.590264713138341435e-04,-4.203711168280739119e-04
2.448544120915759095e+02,1.852145587914337532e-01,-1.541089572637362919e-04,-3.620284802821004642e-04
2.449210935763503016e+02,1.852044465092133885e-01,-1.491832105715579096e-04,5.040627934950602938e-05
2.449877750611246938e+02,1.851946629917003428e-01,-1.442497517692110584e-04,3.043992229715891196e-04
2.450544565458990860e+02,1.851852087418622284e-01,-1.393090980385286882e-04,-3.046297396888971560e-04
2.451211380306734782e+02,1.851760842269896956e-01,-1.343617631377601752e-04,-7.079572949913179921e-04
2.451878195154478703e+02,1.851672898786964894e-01,-1.294082573303102909e-04,-2.732425881270264469e-04
2.452545010002222909e+02,1.851588260929194485e-01,-1.244490873157000268e-04,-1.084311739584389140e-04
2.453211824849966831e+02,1.851506932299184782e-01,-1.194847561627139293e-04,-3.415223566121625707e-04
2.453878639697710753e+02,1.851428916142765502e-01,-1.145157632447447874e-04,-2.508097174973477803e-04
2.454545454545454675e+02,1.851354215348997023e-01,-1.095426041773636455e-04,9.339859577411370722e-05
2.455212269393198596e+02,1.851282832450170945e-01,-1.045657707580122499e-04,-7.055172638299590337e-05
2.455879084240942518e+02,1.851214769621808975e-01,-9.958575090791919448e-05,9.208238570269361022e-05
2.456545899088686440e+02,1.851150028682664317e-01,-9.460302861612245387e-05,-9.405777260522301417e-05
2.457212713936430362e+02,1.851088611094720282e-01,-8.961808388565316568e-05,-2.207766652925790857e-04
2.457879528784174283e+02,1.851030517963191402e-01,-8.463139268185127916e-05,-4.188955490614301854e-04
2.458546343631918205e+02,1.850975750036523149e-01,-7.964342688276037849e-05,1.375694255832030208e-04
2.459213158479662127e+02,1.850924307706390826e-01,-7.465465423164179600e-05,-8.425549816467693210e-04
2.459879973327406049e+02,1.850876191007701510e-01,-6.966553829155152852e-05,-8.835009352559782209e-05
2.460546788175149970e+02,1.850831402056077879e-01,-6.467654292246517982e-05,-8.021827221350488052e-05
2.461213603022894176e+02,1.850789942766649654e-01,-5.968812798875773682e-05,1.890505034271685106e-04
2.461880417870638098e+02,1.850751811864431162e-01,-5.470074378607675709e-05,-1.422830000823874317e-04
2.462547232718382020e+02,1.850717007844491224e-01,-4.971483650478641068e-05,-2.642381863971404255e-04
2.463214047566125942e+02,1.850685528975560823e-01,-4.473084819999069948e-05,-4.313308633509969274e-04
2.463880862413869863e+02,1.850657373300031994e-01,-3.974921675674997473e-05,4.578940446109743153e-06
2.464547677261613785e+02,1.850632538633958379e-01,-3.477037585725606568e-05,1.678361545384120799e-04
