t,q,dq_dt,dq_dt_noisy
7.190931318070681755e+01,5.301987685489035762e-01,4.531732845331620796e-06,-6.906152130094034107e-03
7.192709490997998500e+01,5.301988490379062613e-01,4.521608158867401750e-06,-6.782864327934149014e-03
7.194487663925316667e+01,5.301989293467145314e-01,4.511506141058330144e-06,4.727162538596445251e-03
7.196265836852633413e+01,5.301990094757333960e-01,4.501426740945169147e-06,-3.671515617472770592e-03
7.198044009779950159e+01,5.301990894253669762e-01,4.491369907669295891e-06,-5.133053467751274614e-03
7.199822182707268325e+01,5.301991691960188380e-01,4.481335590462293128e-06,-5.916777435186118712e-03
7.201600355634585071e+01,5.301992487880915483e-01,4.471323738673704806e-06,-1.012623606021699485e-02
7.203378528561901817e+01,5.301993282019871190e-01,4.461334301708586025e-06,6.142425191953637849e-03
7.205156701489219984e+01,5.301994074381067845e-01,4.451367229086483635e-06,-8.597711261749244743e-03
7.206934874416536729e+01,5.301994864968508914e-01,4.441422470444905679e-06,-4.564852612466759052e-03
7.208713047343853475e+01,5.301995653786192308e-01,4.431499975469932462e-06,-3.420838072820317315e-03
7.210491220271170221e+01,5.301996440838105951e-01,4.421599693993361058e-06,4.728281313384995882e-03
7.212269393198488387e+01,5.301997226128233320e-01,4.411721575881683011e-06,-1.199294943118891892e-02
7.214047566125805133e+01,5.301998009660546796e-01,4.401865571164453872e-06,-5.080091060529296973e-03
7.215825739053121879e+01,5.301998791439014314e-01,4.392031629912862556e-06,-7.779810093771899601e-04
7.217603911980440046e+01,5.301999571467593819e-01,4.382219702329936961e-06,4.595691639288931526e-03
7.219382084907756791e+01,5.302000349750238817e-01,4.372429738667277244e-06,-5.092642541507090993e-04
7.221160257835073537e+01,5.302001126290892818e-01,4.362661689294444756e-06,8.786589947910100271e-03
7.222938430762391704e+01,5.302001901093491565e-01,4.352915504719778728e-06,1.280749663137178062e-03
7.224716603689708450e+01,5.302002674161965246e-01,4.343191135468965625e-06,2.009110807221745065e-02
7.226494776617025195e+01,5.302003445500235168e-01,4.333488532213408684e-06,8.199767837720441793e-03
7.228272949544341941e+01,5.302004215112215979e-01,4.323807645704308422e-06,-4.182728889998485640e-03
7.230051122471660108e+01,5.302004983001812333e-01,4.314148426796948765e-06,-4.054259699076193796e-03
7.231829295398976853e+01,5.302005749172925553e-01,4.304510826429880366e-06,-1.879390047926994545e-02
7.233607468326293599e+01,5.302006513629444751e-01,4.294894795628390050e-06,-1.520462474481169563e-04
7.235385641253611766e+01,5.302007276375255707e-01,4.285300285539195286e-06,7.238774878424763170e-04
7.237163814180928512e+01,5.302008037414234209e-01,4.275727247374933038e-06,-3.316041737346615663e-03
7.238941987108245257e+01,5.302008796750249386e-01,4.266175632473140356e-06,-1.559561110728517608e-02
7.240720160035563424e+01,5.302009554387162593e-01,4.256645392237273784e-06,-2.762623970031035606e-03
7.242498332962880170e+01,5.302010310328827414e-01,4.247136478178342722e-06,5.945721958546100298e-03
7.244276505890196916e+01,5.302011064579089661e-01,4.237648841911439979e-06,-6.708634982930956024e-03
7.246054678817515082e+01,5.302011817141789596e-01,4.228182435117577853e-06,6.794759431867757743e-03
7.247832851744831828e+01,5.302012568020757488e-01,4.218737209606138183e-06,-3.221963982789539959e-04
7.249611024672148574e+01,5.302013317219816946e-01,4.209313117273238980e-06,3.923788627054247170e-03
7.251389197599465319e+01,5.302014064742784916e-01,4.199910110084387194e-06,-9.270529498832979273e-04
7.253167370526783486e+01,5.302014810593469463e-01,4.190528140123050971e-06,-2.715222303126903994e-03
7.254945543454100232e+01,5.302015554775671990e-01,4.181167159583720760e-06,-1.145945176124947085e-03
7.256723716381416978e+01,5.302016297293186131e-01,4.171827120709459269e-06,-9.068993897170744833e-03
7.258501889308735144e+01,5.302017038149798855e-01,4.162507975864759846e-06,-2.626589071027886010e-02
7.260280062236051890e+01,5.302017777349287142e-01,4.153209677514729803e-06,7.604737093736457267e-03
7.262058235163368636e+01,5.302018514895422419e-01,4.143932178225090412e-06,6.864872852951069311e-03
7.263836408090686803e+01,5.302019250791969451e-01,4.134675430620543546e-06,-4.903365243652397544e-03
7.265614581018003548e+01,5.302019985042684125e-01,4.125439387443752270e-06,-1.516355664527812078e-02
7.267392753945320294e+01,5.302020717651313442e-01,4.116224001551871403e-06,1.033269756854601588e-02
7.269170926872638461e+01,5.302021448621598854e-01,4.107029225867975253e-06,-1.477672630220411634e-03
7.270949099799955206e+01,5.302022177957275151e-01,4.097855013394935408e-06,-5.967240391146006601e-03
7.272727272727271952e+01,5.302022905662067132e-01,4.088701317281340231e-06,1.020794721645940963e-02
7.274505445654588698e+01,5.302023631739692933e-01,4.079568090741697572e-06,4.067980806362175286e-04
7.276283618581906865e+01,5.302024356193864030e-01,4.070455287070312567e-06,-1.132271681170582758e-02
7.278061791509223610e+01,5.302025079028283017e-01,4.061362859693329330e-06,2.692299231150752613e-03
7.279839964436540356e+01,5.302025800246646936e-01,4.052290762088933684e-06,1.225499240130985528e-03
7.281618137363858523e+01,5.302026519852643949e-01,4.043238947849803200e-06,1.238988806579671177e-02
7.283396310291175269e+01,5.302027237849953334e-01,4.034207370693515537e-06,1.187920505175086260e-02
7.285174483218492014e+01,5.302027954242249930e-01,4.025195984375812275e-06,4.551691390951203555e-04
7.286952656145810181e+01,5.302028669033197472e-01,4.016204742801621208e-06,-2.099420998442932344e-03
7.288730829073126927e+01,5.302029382226457477e-01,4.007233599900156262e-06,-1.171001639868963877e-02
7.290509002000443672e+01,5.302030093825677026e-01,3.998282509787981498e-06,-5.455040336623659045e-03
7.292287174927761839e+01,5.302030803834502093e-01,3.989351426599008210e-06,3.264884756746753384e-03
7.294065347855078585e+01,5.302031512256566437e-01,3.980440304602456125e-06,3.678419333037473947e-03
7.295843520782395331e+01,5.302032219095498267e-01,3.971549098154281143e-06,8.667192362531385766e-03
7.297621693709712076e+01,5.302032924354919130e-01,3.962677761690236444e-06,-1.856379386970969866e-02
7.299399866637030243e+01,5.302033628038441693e-01,3.953826249743219723e-06,5.434991479984099469e-03
7.301178039564346989e+01,5.302034330149670849e-01,3.944994516977967658e-06,9.417490497456418655e-03
7.302956212491663734e+01,5.302035030692205941e-01,3.936182518100850292e-06,-5.112595794753364842e-03
7.304734385418981901e+01,5.302035729669636321e-01,3.927390207943137757e-06,5.101440214209621883e-03
7.306512558346298647e+01,5.302036427085544679e-01,3.918617541436714147e-06,-1.549953758673663397e-02
7.308290731273615393e+01,5.302037122943507041e-01,3.909864473593260836e-06,-3.256993540884676585e-03
7.310068904200933559e+01,5.302037817247091667e-01,3.901130959504256479e-06,-5.461668707958086504e-03
7.311847077128250305e+01,5.302038509999857929e-01,3.892416954399957607e-06,-5.332343438654625449e-03
7.313625250055567051e+01,5.302039201205358543e-01,3.883722413573070797e-06,-9.892796583493806799e-04
7.315403422982885218e+01,5.302039890867140670e-01,3.875047292396099907e-06,1.185622839962889585e-02
7.317181595910201963e+01,5.302040578988740371e-01,3.866391546387265565e-06,8.300089924876418205e-05
7.318959768837518709e+01,5.302041265573688156e-01,3.857755131109891211e-06,7.019596642490875948e-03
7.320737941764835455e+01,5.302041950625506761e-01,3.849138002262608715e-06,-2.270820392068816432e-03
7.322516114692153621e+01,5.302042634147711153e-01,3.840540115599561100e-06,1.575969779790900452e-03
7.324294287619470367e+01,5.302043316143810747e-01,3.831961426985913688e-06,1.268407089253037814e-02
7.326072460546787113e+01,5.302043996617303856e-01,3.823401892404793001e-06,-8.376187866665897683e-04
7.327850633474105280e+01,5.302044675571683241e-01,3.814861467898306158e-06,-2.049671338077403183e-03
7.329628806401422025e+01,5.302045353010435003e-01,3.806340109612643685e-06,2.876536047422202733e-03
7.331406979328738771e+01,5.302046028937035249e-01,3.797837773815426754e-06,-6.661997861759866389e-04
7.333185152256056938e+01,5.302046703354955648e-01,3.789354416826318239e-06,4.715278043233183357e-03
7.334963325183373684e+01,5.302047376267657874e-01,3.780889995089881106e-06,3.870627287853679443e-03
7.336741498110690429e+01,5.302048047678596943e-01,3.772444465137414493e-06,-1.374283838161611919e-02
7.338519671038008596e+01,5.302048717591220095e-01,3.764017783604300948e-06,-7.582894128375670083e-03
7.340297843965325342e+01,5.302049386008967913e-01,3.755609907195311958e-06,-2.913900492229879336e-03
7.342076016892642087e+01,5.302050052935272095e-01,3.747220792729710759e-06,8.769690567453072502e-03
7.343854189819958833e+01,5.302050718373557681e-01,3.738850397123905100e-06,-4.424588502488168394e-03
7.345632362747277000e+01,5.302051382327243045e-01,3.730498677367161120e-06,2.833828057856539479e-03
7.347410535674593746e+01,5.302052044799737684e-01,3.722165590559767256e-06,-7.452709350376965358e-03
7.349188708601910491e+01,5.302052705794442211e-01,3.713851093926912039e-06,-8.092580190199158766e-03
7.350966881529228658e+01,5.302053365314753908e-01,3.705555144707661785e-06,-4.594018642458420724e-03
7.352745054456545404e+01,5.302054023364057844e-01,3.697277700328432948e-06,1.831055448853568038e-02
7.354523227383862150e+01,5.302054679945735760e-01,3.689018718239928107e-06,2.094598314232250062e-03
7.356301400311180316e+01,5.302055335063158292e-01,3.680778156024688830e-06,-2.812896325664959469e-03
7.358079573238497062e+01,5.302055988719690527e-01,3.672555971355462301e-06,-2.587609946209127459e-02
7.359857746165813808e+01,5.302056640918690888e-01,3.664352121977854093e-06,-1.115130906297644685e-02
7.361635919093130553e+01,5.302057291663506700e-01,3.656166565776247657e-06,2.623951875364063241e-02
7.363414092020448720e+01,5.302057940957481952e-01,3.647999260662782017e-06,5.328506443141856758e-03
7.365192264947765466e+01,5.302058588803950645e-01,3.639850164709190761e-06,-1.051315157986631131e-02
7.366970437875082212e+01,5.302059235206240118e-01,3.631719236049657518e-06,-1.267815137313478731e-02
7.368748610802400378e+01,5.302059880167668826e-01,3.623606432936327115e-06,-1.071703576569852344e-02
7.370526783729717124e+01,5.302060523691549676e-01,3.615511713683794426e-06,4.255511475876765960e-03
7.372304956657033870e+01,5.302061165781187801e-01,3.607435036707268283e-06,-7.056834251299477919e-05
7.374083129584352037e+01,5.302061806439878344e-01,3.599376360543388165e-06,-8.075960535682364869e-03
7.375861302511668782e+01,5.302062445670913116e-01,3.591335643798182486e-06,6.071739508830706344e-03
7.377639475438985528e+01,5.302063083477571714e-01,3.583312845181763073e-06,3.447240164496478249e-04
7.379417648366303695e+01,5.302063719863129299e-01,3.575307923511794606e-06,7.712239964122427800e-03
7.381195821293620440e+01,5.302064354830854365e-01,3.567320837651044574e-06,2.155498592664524277e-03
7.382973994220937186e+01,5.302064988384003197e-01,3.559351546632283370e-06,-4.477672936449341064e-03
7.384752167148253932e+01,5.302065620525829859e-01,3.551400009526445301e-06,-4.245693004202080560e-03
7.386530340075572099e+01,5.302066251259578422e-01,3.543466185505078636e-06,-2.307258017147382004e-03
7.388308513002888844e+01,5.302066880588485187e-01,3.535550033864631736e-06,6.803657687343419441e-03
7.390086685930205590e+01,5.302067508515778682e-01,3.527651513974411346e-06,6.892852513097546749e-03
7.391864858857523757e+01,5.302068135044681885e-01,3.519770585297399279e-06,-9.217366050688576007e-03
7.393643031784840502e+01,5.302068760178408890e-01,3.511907207376374629e-06,-9.414613820575488262e-03
7.395421204712157248e+01,5.302069383920164913e-01,3.504061339899833261e-06,4.486473580809316811e-03
7.397199377639475415e+01,5.302070006273150726e-01,3.496232942594434956e-06,-2.715292046770804990e-02
7.398977550566792161e+01,5.302070627240557110e-01,3.488421975322147928e-06,-3.642797998468537152e-03
7.400755723494108906e+01,5.302071246825569295e-01,3.480628398000451540e-06,2.730367674754499707e-03
7.402533896421427073e+01,5.302071865031361408e-01,3.472852170699480823e-06,3.478985785092470612e-02
7.404312069348743819e+01,5.302072481861104247e-01,3.465093253520595828e-06,-5.546979876226592644e-04
7.406090242276060565e+01,5.302073097317959727e-01,3.457351606690056700e-06,-2.148818335033341170e-03
7.407868415203377310e+01,5.302073711405080880e-01,3.449627190538206989e-06,-4.450181571961475246e-04
7.409646588130695477e+01,5.302074324126412330e-01,3.441919955431138600e-06,1.017334218314779569e-02
7.411424761058012223e+01,5.302074935485741047e-01,3.434229853736814331e-06,-3.170870225644605717e-02
7.413202933985328968e+01,5.302075545485918084e-01,3.426556849574213803e-06,3.167709893286748280e-03
7.414981106912647135e+01,5.302076154129786723e-01,3.418900907173338943e-06,-1.742336612478425154e-02
7.416759279839963881e+01,5.302076761420188022e-01,3.411261990798886146e-06,1.682867611918624495e-02
7.418537452767280627e+01,5.302077367359957494e-01,3.403640064767593509e-06,-1.973101739541633162e-02
7.420315625694598793e+01,5.302077971951928426e-01,3.396035093434363050e-06,-7.600632516788357078e-04
7.422093798621915539e+01,5.302078575198928556e-01,3.388447041223485723e-06,-1.079544600469272385e-02
7.423871971549232285e+01,5.302079177103781182e-01,3.380875872604355292e-06,2.342111370446928881e-02
7.425650144476550452e+01,5.302079777669307381e-01,3.373321552098407228e-06,5.738136645617785379e-03
7.427428317403867197e+01,5.302080376898322678e-01,3.365784044272179809e-06,1.306971669671904562e-02
7.429206490331183943e+01,5.302080974793637047e-01,3.358263313775478043e-06,1.307373546967102729e-02
7.430984663258500689e+01,5.302081571358060463e-01,3.350759325254637488e-06,4.578477552262164886e-03
7.432762836185818855e+01,5.302082166594394019e-01,3.343272043470485455e-06,-5.402782831530856394e-03
7.434541009113135601e+01,5.302082760505437697e-01,3.335801433194257593e-06,-8.598125099109576314e-03
7.436319182040452347e+01,5.302083353093987039e-01,3.328347459256170149e-06,6.797552910414032465e-03
7.438097354967770514e+01,5.302083944362832035e-01,3.320910086548889417e-06,-6.414608800385518525e-04
7.439875527895087259e+01,5.302084534314760456e-01,3.313489279996306713e-06,-4.766803339256168309e-03
7.441653700822404005e+01,5.302085122952553409e-01,3.306085004619457868e-06,-6.799305748724041596e-04
7.443431873749722172e+01,5.302085710278989783e-01,3.298697225449787052e-06,-8.937697722666694371e-04
7.445210046677038918e+01,5.302086296296845136e-01,3.291325907567310693e-06,1.687845342174064140e-03
7.446988219604355663e+01,5.302086881008889474e-01,3.283971016121434161e-06,-4.344928142304678963e-03
7.448766392531673830e+01,5.302087464417887253e-01,3.276632516330951761e-06,5.503214915114602347e-03
7.450544565458990576e+01,5.302088046526601817e-01,3.269310373438943929e-06,-8.998203522586612629e-03
7.452322738386307321e+01,5.302088627337789850e-01,3.262004552750941144e-06,-1.103843166377282579e-03
7.454100911313624067e+01,5.302089206854205816e-01,3.254715019610637805e-06,3.594290767208007178e-03
7.455879084240942234e+01,5.302089785078599737e-01,3.247441739424178353e-06,-3.947514461915028854e-03
7.457657257168258980e+01,5.302090362013714975e-01,3.240184677691382298e-06,-3.988193924176834139e-03
7.459435430095575725e+01,5.302090937662294889e-01,3.232943799863496892e-06,-1.236922297757509816e-02
7.461213603022893892e+01,5.302091512027075071e-01,3.225719071558302842e-06,-8.607936589192469613e-04
7.462991775950210638e+01,5.302092085110788888e-01,3.218510458372764171e-06,9.223604304185784031e-03
7.464769948877527384e+01,5.302092656916166380e-01,3.211317925948947716e-06,-4.328442325291077114e-03
7.466548121804845550e+01,5.302093227445929813e-01,3.204141440053820400e-06,-1.364210764971401143e-03
7.468326294732162296e+01,5.302093796702802564e-01,3.196980966416185233e-06,2.480198530671645987e-02
7.470104467659479042e+01,5.302094364689498018e-01,3.189836470900153653e-06,-1.357472547062164685e-02
7.471882640586797208e+01,5.302094931408730671e-01,3.182707919355959314e-06,-1.065236406412039920e-02
7.473660813514113954e+01,5.302095496863208357e-01,3.175595277713633147e-06,-1.026688003922434853e-02
7.475438986441430700e+01,5.302096061055633358e-01,3.168498511972595022e-06,-4.070297623364948700e-03
7.477217159368747446e+01,5.302096623988706847e-01,3.161417588149612046e-06,5.814450941295421470e-03
7.478995332296065612e+01,5.302097185665125556e-01,3.154352472327370815e-06,6.824951129501865069e-04
7.480773505223382358e+01,5.302097746087578445e-01,3.147303130661416315e-06,1.718640094606685431e-02
7.482551678150699104e+01,5.302098305258755584e-01,3.140269529314232422e-06,-5.819369398121222205e-03
7.484329851078017271e+01,5.302098863181338162e-01,3.133251634559325316e-06,-5.145111044012383103e-03
7.486108024005334016e+01,5.302099419858006257e-01,3.126249412666731731e-06,-1.418380205348039255e-02
7.487886196932650762e+01,5.302099975291434397e-01,3.119262829993224573e-06,-3.091574259522505844e-04
7.489664369859968929e+01,5.302100529484294889e-01,3.112291852923332325e-06,5.060159625775409627e-04
7.491442542787285674e+01,5.302101082439252266e-01,3.105336447921380749e-06,-5.904287438438392613e-03
7.493220715714602420e+01,5.302101634158971066e-01,3.098396581479451184e-06,4.316313485064227073e-03
7.494998888641919166e+01,5.302102184646109162e-01,3.091472220148605565e-06,-1.873874593323795329e-02
7.496777061569237333e+01,5.302102733903319987e-01,3.084563330549294768e-06,6.060162965890071932e-03
7.498555234496554078e+01,5.302103281933254753e-01,3.077669879329725244e-06,1.373285206100336928e-02
7.500333407423870824e+01,5.302103828738559121e-01,3.070791833200553489e-06,-5.119154274389643711e-04
7.502111580351188991e+01,5.302104374321874314e-01,3.063929158934886043e-06,-2.127389924138210330e-03
7.503889753278505736e+01,5.302104918685839330e-01,3.057081823326646131e-06,9.178884359860133013e-04
7.505667926205822482e+01,5.302105461833087618e-01,3.050249793253023700e-06,8.405476066724841197e-03
7.507446099133140649e+01,5.302106003766248188e-01,3.043433035622433724e-06,6.843815849932645586e-03
7.509224272060457395e+01,5.302106544487945605e-01,3.036631517440435690e-06,-1.228529003961445314e-02
7.511002444987774140e+01,5.302107084000802217e-01,3.029845205695241850e-06,-5.955239286802300851e-03
7.512780617915092307e+01,5.302107622307434820e-01,3.023074067468739523e-06,1.450234780130427344e-02
7.514558790842409053e+01,5.302108159410456878e-01,3.016318069884449393e-06,-5.663935600047715659e-03
7.516336963769725799e+01,5.302108695312476305e-01,3.009577180131811636e-06,6.423344362211627114e-03
7.518115136697042544e+01,5.302109230016097685e-01,3.002851365448838683e-06,2.932678427248653318e-03
7.519893309624360711e+01,5.302109763523922270e-01,2.996140593094359650e-06,-2.863422499078859419e-03
7.521671482551677457e+01,5.302110295838546872e-01,2.989444830407000930e-06,5.435255483335716883e-03
7.523449655478994202e+01,5.302110826962561640e-01,2.982764044805186199e-06,-9.469735638570999856e-03
7.525227828406312369e+01,5.302111356898556727e-01,2.976098203689991895e-06,-8.304662806687849314e-03
7.527006001333629115e+01,5.302111885649114509e-01,2.969447274580455653e-06,1.318931737316491248e-03
7.528784174260945861e+01,5.302112413216816256e-01,2.962811225006023452e-06,-5.015091339706705641e-03
7.530562347188264027e+01,5.302112939604237685e-01,2.956190022551652419e-06,-2.284457685964323692e-02
7.532340520115580773e+01,5.302113464813948962e-01,2.949583634892505302e-06,-7.910854122691057116e-03
7.534118693042897519e+01,5.302113988848518034e-01,2.942992029714153190e-06,3.095288540753621861e-04
7.535896865970215686e+01,5.302114511710509515e-01,2.936415174750739432e-06,-2.031614735025630974e-02
7.537675038897532431e+01,5.302115033402480249e-01,2.929853037847429675e-06,-4.577371885007077389e-03
7.539453211824849177e+01,5.302115553926987079e-01,2.923305586821633995e-06,-2.367195935399234175e-02
7.541231384752165923e+01,5.302116073286579079e-01,2.916772789612193106e-06,-1.214265126411871558e-02
7.543009557679484089e+01,5.302116591483805319e-01,2.910254614147539387e-06,1.450376298096192227e-03
7.544787730606800835e+01,5.302117108521205990e-01,2.903751028467127515e-06,7.932292921345196826e-03
7.546565903534117581e+01,5.302117624401321283e-01,2.897262000620820510e-06,2.054963057095994874e-02
7.548344076461435748e+01,5.302118139126684726e-01,2.890787498731339777e-06,-1.333697836971521958e-02
7.550122249388752493e+01,5.302118652699826518e-01,2.884327490963040086e-06,5.596439230283131033e-03
7.551900422316069239e+01,5.302119165123273525e-01,2.877881945528848462e-06,-8.353906397773015399e-03
7.553678595243387406e+01,5.302119676399545956e-01,2.871450830721489211e-06,-2.521839866803331220e-02
7.555456768170704152e+01,5.302120186531162904e-01,2.865034114847564428e-06,1.787258139579936487e-03
7.557234941098020897e+01,5.302120695520637916e-01,2.858631766296942933e-06,1.255171361635500082e-02
7.559013114025339064e+01,5.302121203370478986e-01,2.852243753497657464e-06,7.082014905927329004e-03
7.560791286952655810e+01,5.302121710083194106e-01,2.845870044915904673e-06,6.512124961953410368e-03
7.562569459879972555e+01,5.302122215661281279e-01,2.839510609108086836e-06,1.053883558105420289e-02
7.564347632807289301e+01,5.302122720107240728e-01,2.833165414637545121e-06,-1.202050977417732334e-02
7.566125805734607468e+01,5.302123223423562681e-01,2.826834430150887423e-06,1.492021543296193943e-02
7.567903978661924214e+01,5.302123725612737370e-01,2.820517624346763341e-06,9.432736045747023082e-03
7.569682151589240959e+01,5.302124226677249474e-01,2.814214965941169710e-06,4.863776967478457801e-03
7.571460324516559126e+01,5.302124726619579231e-01,2.807926423743778432e-06,6.822431522327337093e-03
7.573238497443875872e+01,5.302125225442203549e-01,2.801651966602425325e-06,5.222562809795928268e-03
7.575016670371192617e+01,5.302125723147592673e-01,2.795391563420457359e-06,-6.453137106143843997e-03
7.576794843298510784e+01,5.302126219738216850e-01,2.789145183132446526e-06,-2.177368635239002731e-03
7.578573016225827530e+01,5.302126715216539665e-01,2.782912794749292651e-06,-2.004008987696134780e-03
7.580351189153144276e+01,5.302127209585020262e-01,2.776694367320059476e-06,2.196944584013205137e-02
7.582129362080462442e+01,5.302127702846114454e-01,2.770489869952791340e-06,2.239578065710571414e-02
7.583907535007779188e+01,5.302128195002273614e-01,2.764299271814513181e-06,1.377474112188299682e-02
7.585685707935095934e+01,5.302128686055945783e-01,2.758122542093066620e-06,-1.165464183921168483e-02
7.587463880862412680e+01,5.302129176009573452e-01,2.751959650076907238e-06,4.581187947528715665e-03
7.589242053789730846e+01,5.302129664865596892e-01,2.745810565068368403e-06,-1.054699203782104994e-02
7.591020226717047592e+01,5.302130152626449711e-01,2.739675256432233530e-06,-9.243972715776016405e-04
7.592798399644364338e+01,5.302130639294564407e-01,2.733553693578388843e-06,-7.459326980260888584e-03
7.594576572571682505e+01,5.302131124872365708e-01,2.727445845996517848e-06,1.352433825582926262e-02
7.596354745498999250e+01,5.302131609362277231e-01,2.721351683200590177e-06,-1.143946724079877159e-02
7.598132918426315996e+01,5.302132092766717042e-01,2.715271174770494955e-06,-1.824001547181576749e-03
7.599911091353634163e+01,5.302132575088100985e-01,2.709204290310407437e-06,-1.447441629764990509e-02
7.601689264280950908e+01,5.302133056328837135e-01,2.703150999532055732e-06,1.600509361448233456e-02
7.603467437208267654e+01,5.302133536491331345e-01,2.697111272147167949e-06,-4.567242013643003397e-03
7.605245610135585821e+01,5.302134015577988357e-01,2.691085077933391689e-06,-4.725319430802971815e-03
7.607023783062902567e+01,5.302134493591202924e-01,2.685072386741232942e-06,-1.168449498524535071e-02
7.608801955990219312e+01,5.302134970533369795e-01,2.679073168455892162e-06,1.707076090650300887e-02
7.610580128917536058e+01,5.302135446406878172e-01,2.673087393018080959e-06,-4.800057160282387991e-04
7.612358301844854225e+01,5.302135921214113923e-01,2.667115030399735964e-06,-7.070705259304772144e-03
7.614136474772170970e+01,5.302136394957457366e-01,2.661156050666468875e-06,7.395910529090986632e-03
7.615914647699487716e+01,5.302136867639286599e-01,2.655210423908177519e-06,-1.085557940046385887e-02
7.617692820626805883e+01,5.302137339261974169e-01,2.649278120249454194e-06,-5.217437362190656056e-04
7.619470993554122629e+01,5.302137809827888182e-01,2.643359109929382944e-06,2.961583709014567814e-03
7.621249166481439374e+01,5.302138279339393412e-01,2.637453363183578370e-06,8.974372360709062871e-03
7.623027339408757541e+01,5.302138747798851304e-01,2.631560850299696774e-06,8.181646295491850490e-03
7.624805512336074287e+01,5.302139215208617751e-01,2.625681541645191741e-06,-5.195804063614889445e-03
7.626583685263391033e+01,5.302139681571044205e-01,2.619815407643028005e-06,-3.376412397274077860e-03
7.628361858190707778e+01,5.302140146888479899e-01,2.613962418730048087e-06,-8.737837014387897158e-03
7.630140031118025945e+01,5.302140611163267403e-01,2.608122545440239026e-06,6.144121939162280714e-03
7.631918204045342691e+01,5.302141074397748177e-01,2.602295758314526752e-06,-6.468931698784429439e-03
7.633696376972659436e+01,5.302141536594257021e-01,2.596482027977103924e-06,9.260373190477797292e-03
7.635474549899977603e+01,5.302141997755125402e-01,2.590681325111143796e-06,-8.729002522221434093e-03
7.637252722827294349e+01,5.302142457882680349e-01,2.584893620427575200e-06,-2.737579007715874781e-03
7.639030895754611095e+01,5.302142916979245557e-01,2.579118884692838121e-06,-1.330103542074373597e-02
7.640809068681929261e+01,5.302143375047140283e-01,2.573357088732353137e-06,-1.595683781751178632e-04
7.642587241609246007e+01,5.302143832088680453e-01,2.567608203420113089e-06,7.885299172770482076e-03
7.644365414536562753e+01,5.302144288106174219e-01,2.561872199706438646e-06,-6.214756142865888490e-03
7.646143587463880920e+01,5.302144743101930846e-01,2.556149048555528269e-06,7.137054059596145174e-03
7.647921760391197665e+01,5.302145197078250716e-01,2.550438721000969355e-06,-2.281386923453383037e-03
7.649699933318514411e+01,5.302145650037434210e-01,2.544741188124921560e-06,9.353088282932343206e-03
7.651478106245831157e+01,5.302146101981775050e-01,2.539056421065055691e-06,-6.390928715719798245e-03
7.653256279173149323e+01,5.302146552913562516e-01,2.533384391018023152e-06,-1.897860385887955442e-02
7.655034452100466069e+01,5.302147002835083667e-01,2.527725069222108711e-06,1.929803551263679917e-02
7.656812625027782815e+01,5.302147451748620011e-01,2.522078426960699948e-06,-6.635580505338772861e-03
7.658590797955100982e+01,5.302147899656449725e-01,2.516444435583103933e-06,-1.552677499432650971e-03
7.660368970882417727e+01,5.302148346560844328e-01,2.510823066518425017e-06,1.395271341787654830e-03
7.662147143809734473e+01,5.302148792464076443e-01,2.505214291168011975e-06,-5.771469362531181715e-03
7.663925316737052640e+01,5.302149237368408707e-01,2.499618081058113672e-06,2.153259755154273564e-02
7.665703489664369386e+01,5.302149681276103754e-01,2.494034407742734549e-06,-3.295450787149569057e-04
7.667481662591686131e+01,5.302150124189417557e-01,2.488463242831390199e-06,-1.222395146519496267e-02
7.669259835519004298e+01,5.302150566110603869e-01,2.482904557964821235e-06,-1.591388710788693706e-02
7.671038008446321044e+01,5.302151007041912001e-01,2.477358324860096106e-06,2.084231958104264953e-02
7.672816181373637789e+01,5.302151446985585714e-01,2.471824515275916623e-06,-1.185003265441294563e-02
7.674594354300954535e+01,5.302151885943864329e-01,2.466303101057720770e-06,-3.719584098541450778e-03
7.676372527228272702e+01,5.302152323918987165e-01,2.460794054019721511e-06,1.468558698987743223e-02
7.678150700155589448e+01,5.302152760913183549e-01,2.455297346114909685e-06,-9.545830899310246004e-03
7.679928873082906193e+01,5.302153196928682810e-01,2.449812949310153920e-06,-6.507182256969909137e-03
7.681707046010224360e+01,5.302153631967708725e-01,2.444340835620895103e-06,-4.905610144224594642e-04
7.683485218937541106e+01,5.302154066032481738e-01,2.438880977118085269e-06,2.153142268077361948e-02
7.685263391864857851e+01,5.302154499125216747e-01,2.433433345938595949e-06,-2.287035067197380669e-03
7.687041564792176018e+01,5.302154931248124203e-01,2.427997914271340374e-06,-1.632741671539218037e-02
7.688819737719492764e+01,5.302155362403414562e-01,2.422574654301762331e-06,-1.894226324922750754e-02
7.690597910646809510e+01,5.302155792593288286e-01,2.417163538354083485e-06,-1.287407634115803924e-02
7.692376083574127676e+01,5.302156221819944726e-01,2.411764538762933840e-06,2.491056487538119858e-03
7.694154256501444422e+01,5.302156650085579903e-01,2.406377627908046213e-06,3.081895556482175955e-04
7.695932429428761168e+01,5.302157077392384288e-01,2.401002778210786781e-06,-4.834766554649273340e-04
7.697710602356077914e+01,5.302157503742545019e-01,2.395639962172319004e-06,-3.915951426813402310e-03
7.699488775283396080e+01,5.302157929138243686e-01,2.390289152345848045e-06,7.547646205875552586e-03
