t,V,w,z,ca,dV_dt,dV_dt_noisy
2.968593718743749150e+02,-1.258972365687763606e+00,-1.028679809324180572e-01,1.461186803860187455e-01,6.889660528998748160e-03,9.682006902285138217e-02,5.235280491432534045e-02
2.969393878775755411e+02,-1.251160243865642840e+00,-1.075296113286152849e-01,1.440399747516078188e-01,6.822149381261236566e-03,9.846316006249296315e-02,1.254873910746880095e-02
2.970194038807761672e+02,-1.243211829067235819e+00,-1.121222575465332660e-01,1.420005614960625218e-01,6.759593727904523487e-03,1.002290692938065664e-01,1.163847308896452520e-01
2.970994198839767932e+02,-1.235116749731153929e+00,-1.166454473819873022e-01,1.400000980986194909e-01,6.701993649821911397e-03,1.021315793442945097e-01,2.612600930865701665e-01
2.971794358871774762e+02,-1.226863443587322910e+00,-1.210986236104797664e-01,1.380382702452140897e-01,6.649360487355458933e-03,1.041867617469818402e-01,1.764862170251209339e-02
2.972594518903781022e+02,-1.218438959949324607e+00,-1.254811360724968072e-01,1.361147942808981492e-01,6.601717929941883049e-03,1.064134479267897504e-01,4.127725983537011700e-02
2.973394678935787283e+02,-1.209828715833547230e+00,-1.297922323705918146e-01,1.342294201322438429e-01,6.559103324139259859e-03,1.088338002908129792e-01,1.048679930416421408e-01
2.974194838967793544e+02,-1.201016199183535305e+00,-1.340310468020445567e-01,1.323819348193668588e-01,6.521569255902782102e-03,1.114740532573928883e-01,1.368117185515370648e-01
2.974994998999800373e+02,-1.191982602644082512e+00,-1.381965871446478589e-01,1.305721666989146934e-01,6.489185472809146614e-03,1.143654664120443559e-01,2.443679234590616089e-01
2.975795159031806634e+02,-1.182706372308105047e+00,-1.422877187220835116e-01,1.287999906333288092e-01,6.462041237738040157e-03,1.175455848964564176e-01,5.269915760197017851e-02
2.976595319063812894e+02,-1.173162645204600008e+00,-1.463031450369205178e-01,1.270653343435229343e-01,6.440248234663335618e-03,1.210599041464546777e-01,1.069796621306569190e-01
2.977395479095819155e+02,-1.163322530531499810e+00,-1.502413842286413614e-01,1.253681862546235370e-01,6.423944170880948289e-03,1.249640389654273903e-01,4.511246928315827687e-02
2.978195639127825984e+02,-1.153152188956162227e+00,-1.541007401202512672e-01,1.237086052924446650e-01,6.413297291013408778e-03,1.293266333998472351e-01,4.130939460347955727e-02
2.978995799159832245e+02,-1.142611639679710134e+00,-1.578792662701312410e-01,1.220867332476031630e-01,6.408512093185631843e-03,1.342333179209689864e-01,8.628365383474681516e-02
2.979795959191838506e+02,-1.131653194574178789e+00,-1.615747208846123051e-01,1.205028105640289782e-01,6.409836651370020774e-03,1.397921678346475960e-01,2.739804167918880040e-02
2.980596119223844767e+02,-1.120219373813016839e+00,-1.651845096247293032e-01,1.189571967650287498e-01,6.417572116981943957e-03,1.461413535333622726e-01,1.898178826983394629e-01
2.981396279255851027e+02,-1.108240089053725175e+00,-1.687056121265325948e-01,1.174503972680112501e-01,6.432085228571064565e-03,1.534600551441812899e-01,2.574779421377214605e-01
2.982196439287857856e+02,-1.095628770378497041e+00,-1.721344861243787328e-01,1.159830992059732446e-01,6.453825072626134980e-03,1.619843331485303628e-01,1.089481858474992959e-01
2.982996599319864117e+02,-1.082276928769282831e+00,-1.754669407442510376e-01,1.145562200868833896e-01,6.483345914706200273e-03,1.720306916226082283e-01,1.001948773394841091e-01
2.983796759351870378e+02,-1.068046365156118060e+00,-1.786979663670337226e-01,1.131709751949331461e-01,6.521338888217819395e-03,1.840319676676891447e-01,3.146325379167921321e-01
2.984596919383876639e+02,-1.052757855491787131e+00,-1.818214989355613209e-01,1.118289736232878362e-01,6.568677316583578125e-03,1.985936537136724633e-01,1.752349715175388623e-01
2.985397079415883468e+02,-1.036173934414668540e+00,-1.848300899784291740e-01,1.105323585713674922e-01,6.626483067779020096e-03,2.165843625776559533e-01,3.631253965325021982e-01
2.986197239447889729e+02,-1.017972334879507557e+00,-1.877144297498954950e-01,1.092840185194864921e-01,6.696226682002094123e-03,2.392873434738883864e-01,-5.229737420053695574e-02
2.986997399479895989e+02,-9.977033037918129343e-01,-1.904626372207370855e-01,1.080879174749198729e-01,6.779884402814033775e-03,2.686639096802192483e-01,2.498784883509690691e-01
2.987797559511902250e+02,-9.747180969257945859e-01,-1.930591641663129965e-01,1.069496348539030611e-01,6.880195545413259235e-03,3.078335382909133111e-01,2.037537106607427428e-01
2.988597719543909079e+02,-9.480434630995115963e-01,-1.954830318992655247e-01,1.058772948439238026e-01,7.001106675028048211e-03,3.619987892176119160e-01,3.062543039122980759e-01
2.989397879575915340e+02,-9.161483844588010905e-01,-1.977048452759301300e-01,1.048832726683157773e-01,7.148589157943222201e-03,4.403482839425619244e-01,5.185632084015239229e-01
2.990198039607921601e+02,-8.764791017336176493e-01,-1.996814128246484632e-01,1.039875904834304809e-01,7.332270355620017048e-03,5.602982004113784553e-01,6.659707149167121143e-01
2.990998199639927861e+02,-8.244479514702941492e-01,-2.013452284939892811e-01,1.032254331346529747e-01,7.569052422440485095e-03,7.579315701693144502e-01,7.380416873199795447e-01
2.991798359671934691e+02,-7.509840280878173902e-01,-2.025816847970849377e-01,1.026662583858486827e-01,7.892334999122061975e-03,1.117077493061288340e+00,1.208168543927909733e+00
2.992598519703940951e+02,-6.356980056028194159e-01,-2.031718480888280998e-01,1.024730713675393173e-01,8.380681701372363901e-03,1.863978648473841426e+00,1.749365390135835696e+00
2.993398679735947212e+02,-4.241651479299066718e-01,-2.026132042570691350e-01,1.031468551363648595e-01,9.276231244884219906e-03,3.734842401353188901e+00,3.759364232487812707e+00
2.994198839767953473e+02,5.884124642272739458e-02,-1.993538183161425725e-01,1.068777922571009092e-01,1.163933872640744022e-02,9.378109459350300270e+00,9.360014825893500756e+00
2.994998999799960302e+02,1.184499598079977734e+00,-1.893342326973049827e-01,1.185514703577265627e-01,1.780561651961948613e-02,1.630306471251168432e+01,1.613033263877338186e+01
2.995799159831966563e+02,1.919584111884710342e+00,-1.719399434895399204e-01,1.329890382584470732e-01,2.514728377055629877e-02,2.638286724582600051e+00,2.725852435471114443e+00
2.996599319863972823e+02,1.985009010292177356e+00,-1.525854481245635108e-01,1.474239399007394591e-01,3.229186623704753678e-02,5.955509758464871961e-02,-1.030362603384289699e-02
2.997399479895979084e+02,1.981495886028337594e+00,-1.331938356171297466e-01,1.617824220003951097e-01,3.920541156094675683e-02,-8.488642819428557362e-02,-4.423869310192987681e-02
2.998199639927985913e+02,1.974261107575087104e+00,-1.139120907792808141e-01,1.760530279954043986e-01,4.588536213179928575e-02,-9.270355610398513246e-02,-1.718379183330068782e-01
2.998999799959992174e+02,1.966808535113734768e+00,-9.475078549030818698e-02,1.902270079403249048e-01,5.233114297793649977e-02,-9.339920342193927527e-02,-7.843861278196100073e-02
2.999799959991998435e+02,1.959322495400429132e+00,-7.571358597939775725e-02,2.042966476221134142e-01,5.854336266679340678e-02,-9.370276661525236972e-02,-3.487985008189090075e-02
3.000600120024004696e+02,1.951813947892899526e+00,-5.680402312872973036e-02,2.182551006786970227e-01,6.452371154094312111e-02,-9.397001627222192899e-02,-9.672696788625385900e-02
3.001400280056011525e+02,1.944284687254032029e+00,-3.802578612274939290e-02,2.320963049780257470e-01,7.027486915153455249e-02,-9.422079712936683171e-02,-1.443891616912469922e-01
3.002200440088017785e+02,1.936736017478715821e+00,-1.938266879429208223e-02,2.458149110587691810e-01,7.580039623622285283e-02,-9.445564198751632556e-02,-3.632235025281384949e-02
3.003000600120024046e+02,1.929169210727935457e+00,-8.784936353139349710e-04,2.594062176557045407e-01,8.110461778966869539e-02,-9.467313221608093798e-02,-7.583020201343154687e-02
3.003800760152030307e+02,1.921585648203909313e+00,1.748296563274975152e-02,2.728661132176091186e-01,8.619250383372493995e-02,-9.487554964574636263e-02,-1.391489093212779360e-01
3.004600920184037136e+02,1.913986555019305369e+00,3.569805971040858339e-02,2.861910227285267561e-01,9.106955294108244614e-02,-9.506062271361194471e-02,-9.287625313560465834e-02
3.005401080216043397e+02,1.906373255647445752e+00,5.376333217834212974e-02,2.993778592412226769e-01,9.574168209649978889e-02,-9.523101238811428060e-02,-1.055196399470005042e-01
3.006201240248049658e+02,1.898746931248051162e+00,7.167558044985776478e-02,3.124239796999421226e-01,1.002151252638489587e-01,-9.538684203160510688e-02,-1.315039613525089690e-01
3.007001400280055918e+02,1.891108677613013933e+00,8.943190529802448607e-02,3.253271446255380228e-01,1.044963419864994858e-01,-9.552836034258833930e-02,-7.359783004814296481e-03
3.007801560312062747e+02,1.883459580938304123e+00,1.070297483847234415e-01,3.380854813323326269e-01,1.085919365984321650e-01,-9.565891242131682737e-02,7.623052659051490765e-02
3.008601720344069008e+02,1.875800499637813257e+00,1.244669181634917021e-01,3.506974503833545365e-01,1.125085880372020675e-01,-9.577828672639870922e-02,-1.487329168906939836e-01
3.009401880376075269e+02,1.868132221621079836e+00,1.417416028153823671e-01,3.631618149785720284e-01,1.162529898365224218e-01,-9.588814852080247697e-02,-1.095312589648969048e-01
3.010202040408081530e+02,1.860455449678285911e+00,1.588523725031386891e-01,3.754776130489111408e-01,1.198317996346839470e-01,-9.599168061974576449e-02,-1.917301060147093006e-01
3.011002200440088359e+02,1.852770656053799980e+00,1.757981722511059441e-01,3.876441318233068700e-01,1.232515973669920661e-01,-9.608912949365458478e-02,-2.309063442948926792e-01
3.011802360472094620e+02,1.845078219285837484e+00,1.925783060370500066e-01,3.996608846352953659e-01,1.265188512348555672e-01,-9.618211180232316693e-02,1.552860109281797851e-02
3.012602520504100880e+02,1.837378428911344175e+00,2.091924149251522536e-01,4.115275897937364369e-01,1.296398905467537888e-01,-9.627360140604078464e-02,-1.650198690436334714e-01
3.013402680536107141e+02,1.829671376783523762e+00,2.256404509615554665e-01,4.232441513363319752e-01,1.326208845440946527e-01,-9.636449569290460315e-02,-6.404260098841417503e-02
3.014202840568113970e+02,1.821957030230283880e+00,2.419226476660310821e-01,4.348106414834679301e-01,1.354678263734557797e-01,-9.645569448273015600e-02,-2.335348013289675340e-01
3.015003000600120231e+02,1.814235278572898125e+00,2.580394890877992231e-01,4.462272846502212675e-01,1.381865214457676794e-01,-9.654923964775713463e-02,-1.620130288243351591e-01
3.015803160632126492e+02,1.806505901306830308e+00,2.739916787707754042e-01,4.574944428801478447e-01,1.407825794955795129e-01,-9.664711794818495183e-02,-5.093883517216932916e-02
3.016603320664132752e+02,1.798768525151922093e+00,2.897801094042075642e-01,4.686126025686633834e-01,1.432614097280154319e-01,-9.674982466645956625e-02,-5.089667160004276991e-02
3.017403480696139582e+02,1.791022696299336081e+00,3.054058335147610270e-01,4.795823623501757615e-01,1.456282185141836993e-01,-9.685824673963117082e-02,-7.504876483247577279e-02
3.018203640728145842e+02,1.783267891595698984e+00,3.208700361936916434e-01,4.904044220531340037e-01,1.478880091748312198e-01,-9.697373952352802973e-02,-5.775987531889557186e-02
3.019003800760152103e+02,1.775503514189914922e+00,3.361740100606682158e-01,5.010795726231449532e-01,1.500455834513657882e-01,-9.709778638813879037e-02,-7.698943826739830520e-02
3.019803960792158364e+02,1.767728867492431633e+00,3.513191326567677852e-01,5.116086869260143555e-01,1.521055443235530547e-01,-9.723111472463644156e-02,1.428313425479998955e-03
3.020604120824165193e+02,1.759943178045911827e+00,3.663068461111187446e-01,5.219927113451322542e-01,1.540722998824876344e-01,-9.737419391431453852e-02,7.083737397068071151e-02
3.021404280856171454e+02,1.752145619113495867e+00,3.811386391774561622e-01,5.322326581029958037e-01,1.559500680171493625e-01,-9.752773607699938285e-02,-4.278041616793656909e-02
3.022204440888177714e+02,1.744335310606101697e+00,3.958160316142353974e-01,5.423295982430914597e-01,1.577428817121722671e-01,-9.769256622977756654e-02,-1.104790092932682322e-01
3.023004600920183975e+02,1.736511319373333251e+00,4.103405606915660475e-01,5.522846552100266759e-01,1.594545947872428870e-01,-9.786952927031827842e-02,-2.022287345074634257e-01
3.023804760952190804e+02,1.728672659088311025e+00,4.247137696548655694e-01,5.620989989736432380e-01,1.610888879388735762e-01,-9.805941129758730113e-02,-1.482993122585116730e-01
3.024604920984197065e+02,1.720818284127230591e+00,4.389371979779023714e-01,5.717738406482787417e-01,1.626492749706240359e-01,-9.826273456772990911e-02,-1.322840447327997548e-01
3.025405081016203326e+02,1.712947098916941524e+00,4.530123731484514971e-01,5.813104275605329718e-01,1.641391091178613926e-01,-9.847996460137023456e-02,4.382062050343021875e-02
3.026205241048209587e+02,1.705057964069101484e+00,4.669408038590177057e-01,5.907100387263813923e-01,1.655615893929580917e-01,-9.871163885796924164e-02,-2.551151074622162729e-01
3.027005401080216416e+02,1.697149695596532837e+00,4.807239744413278060e-01,5.999739807016120086e-01,1.669197668912532906e-01,-9.895833388051736290e-02,-1.802893770973330034e-01
3.027805561112222676e+02,1.689221064082169432e+00,4.943633403596254805e-01,6.091035837715058632e-01,1.682165510102594519e-01,-9.922064668712246571e-02,-2.039870370703308344e-01
3.028605721144228937e+02,1.681270793698225852e+00,5.078603246137897154e-01,6.181001984496317103e-01,1.694547155453740295e-01,-9.949918623733053358e-02,-1.469561331357864542e-02
3.029405881176235198e+02,1.673297561003112444e+00,5.212163149173062449e-01,6.269651922581571668e-01,1.706369046339998863e-01,-9.979457193759061484e-02,-1.711734580405664952e-01
3.030206041208242027e+02,1.665299993454102179e+00,5.344326615298057304e-01,6.356999467648167812e-01,1.717656385271695840e-01,-1.001074367668317033e-01,-2.855586523607321348e-01
3.031006201240248288e+02,1.657276667583161389e+00,5.475106756374001904e-01,6.443058548537331509e-01,1.728433191736168661e-01,-1.004384331479729608e-01,-3.078807107210314031e-01
3.031806361272254549e+02,1.649226106791182200e+00,5.604516281872379269e-01,6.527843182094859031e-01,1.738722356060521390e-01,-1.007882401696885699e-01,-7.220263944981708537e-02
3.032606521304260809e+02,1.641146778722860633e+00,5.732567490942348520e-01,6.611367449954032027e-01,1.748545691232539501e-01,-1.011575711787573995e-01,-2.667878968826748465e-01
3.033406681336267638e+02,1.633037092189969952e+00,5.859272267490280850e-01,6.693645477089017470e-01,1.757923982647418004e-01,-1.015471811225465704e-01,5.871608616648538170e-03
3.034206841368273899e+02,1.624895393615586991e+00,5.984642077655273340e-01,6.774691411979778533e-01,1.766877035772674021e-01,-1.019578733273421300e-01,1.628723830453759902e-03
3.035007001400280160e+02,1.616719962975257330e+00,6.108687969151619379e-01,6.854519408244160728e-01,1.775423721743459582e-01,-1.023905056562066096e-01,-2.186032585383646532e-01
3.035807161432286421e+02,1.608509009213816343e+00,6.231420572020025528e-01,6.933143607602298975e-01,1.783582020915554789e-01,-1.028459962037639452e-01,-1.397868593930067793e-01
3.036607321464293250e+02,1.600260665117786196e+00,6.352850100396580935e-01,7.010578124050803606e-01,1.791369064415223034e-01,-1.033253288587693275e-01,-1.043560290574495203e-01
3.037407481496299511e+02,1.591972981623631878e+00,6.472986354960958977e-01,7.086837029131706212e-01,1.798801173733626801e-01,-1.038295592014182311e-01,-2.564918362745283176e-01
3.038207641528305771e+02,1.583643921540929478e+00,6.591838725774331609e-01,7.161934338190595328e-01,1.805893898419881627e-01,-1.043598213054761081e-01,-2.312850708407817590e-01
3.039007801560312032e+02,1.575271352667190206e+00,6.709416195253448123e-01,7.235883997523403499e-01,1.812662051930817864e-01,-1.049173360868238536e-01,-1.719701011716438799e-01
3.039807961592318861e+02,1.566853040266769304e+00,6.825727341062808318e-01,7.308699872319173174e-01,1.819119745698236923e-01,-1.055034218846007121e-01,-1.130786249901530593e-01
3.040608121624325122e+02,1.558386638880522979e+00,6.940780338730656585e-01,7.380395735309696059e-01,1.825280421475445891e-01,-1.061195079792631724e-01,-8.271367596553899637e-02
3.041408281656331383e+02,1.549869683424698996e+00,7.054582963817711549e-01,7.450985256042468308e-01,1.831156882024984056e-01,-1.067671517475929366e-01,-2.986563713324033031e-01
3.042208441688337643e+02,1.541299579527330987e+00,7.167142593480232415e-01,7.520481990694818375e-01,1.836761320208362691e-01,-1.074480601288299586e-01,-8.771580013883339966e-02
3.043008601720344473e+02,1.532673593036930626e+00,7.278466207283307288e-01,7.588899372351257666e-01,1.842105346537053490e-01,-1.081641160316892947e-01,-1.240104580370771648e-01
3.043808761752350733e+02,1.523988838168878868e+00,7.388560387147634634e-01,7.656250701667667302e-01,1.847200015242052851e-01,-1.089174025528091838e-01,-1.398236925525838670e-01
3.044608921784356994e+02,1.515242256560070722e+00,7.497431316672742430e-01,7.722549137870685643e-01,1.852055848927472992e-01,-1.097100994245078787e-01,-1.602603299825487992e-01
3.045409081816363255e+02,1.506430601634417554e+00,7.605084779027140307e-01,7.787807689974864944e-01,1.856682861840122656e-01,-1.105445081294897935e-01,-1.230198621314555762e-02
3.046209241848370084e+02,1.497550427406079132e+00,7.711526153270807926e-01,7.852039208137778781e-01,1.861090581799518806e-01,-1.114231797636047738e-01,4.021746125525835214e-02
3.047009401880376345e+02,1.488598071329461314e+00,7.816760409441989577e-01,7.915256375100007125e-01,1.865288070844636215e-01,-1.123489727880455646e-01,-1.627100653861542345e-01
3.047809561912382605e+02,1.479569635345845624e+00,7.920792102048146432e-01,7.977471697613959245e-01,1.869283944628570004e-01,-1.133251184864778049e-01,-1.350015111054263806e-01
3.048609721944388866e+02,1.470460962782848879e+00,8.023625361896533636e-01,8.038697497778490852e-01,1.873086390596230555e-01,-1.143552636049566251e-01,-2.777420360460680082e-01
3.049409881976395695e+02,1.461267589428324909e+00,8.125263887280474995e-01,8.098945904276951824e-01,1.876703185015576314e-01,-1.154431823325169360e-01,-1.604120869181673292e-01
3.050210042008401956e+02,1.451984719431986592e+00,8.225710931591132535e-01,8.158228843219424986e-01,1.880141708789562216e-01,-1.165929453182723563e-01,-5.253771096677388452e-02
3.051010202040408217e+02,1.442607208597188162e+00,8.324969287856885947e-01,8.216558028512153111e-01,1.883408962077824378e-01,-1.178092445162384760e-01,-1.325655638092925193e-01
3.051810362072414478e+02,1.433129530275398578e+00,8.423041271223450366e-01,8.273944951715317409e-01,1.886511577776869009e-01,-1.190975186664666730e-01,-8.799589134735978646e-02
3.052610522104421307e+02,1.423545708452081504e+00,8.519928700080545703e-01,8.330400871343056624e-01,1.889455833899407744e-01,-1.204637164626098933e-01,-1.358723918141481468e-01
3.053410682136427567e+02,1.413849243954205193e+00,8.615632874043753775e-01,8.385936801339967106e-01,1.892247664790042416e-01,-1.219141140927790246e-01,-1.162880067208669072e-01
3.054210842168433828e+02,1.404033099961500275e+00,8.710154543993939846e-01,8.440563498145348120e-01,1.894892670955074521e-01,-1.234560429065306719e-01,-6.081579480758254885e-02
3.055011002200440089e+02,1.394089640639753824e+00,8.803493879762003260e-01,8.494291446606221374e-01,1.897396127697610901e-01,-1.250980823102626482e-01,-5.231222651040633165e-02
3.055811162232446350e+02,1.384010491762797113e+00,8.895650437326837467e-01,8.547130844758953350e-01,1.899762992630698033e-01,-1.268494622017862783e-01,-3.249634525958937648e-01
3.056611322264453179e+02,1.373786472890379473e+00,8.986623114912992705e-01,8.599091586254496988e-01,1.901997911543839015e-01,-1.287206036890309324e-01,-1.534246165220107261e-01
3.057411482296459440e+02,1.363407537731490704e+00,9.076410100227570998e-01,8.650183240240327809e-01,1.904105222601771563e-01,-1.307239173475652216e-01,-4.243645986689756899e-01
3.058211642328465700e+02,1.352862572787652207e+00,9.165008818391213730e-01,8.700415029333222749e-01,1.906088959257613569e-01,-1.328732140771518577e-01,-1.339497155629947589e-01
3.059011802360471961e+02,1.342139256725966456e+00,9.252415865051391020e-01,8.749795803729787380e-01,1.907952851013663409e-01,-1.351842204682721094e-01,-1.919632766177740146e-01
3.059811962392478790e+02,1.331223948834932003e+00,9.338626923475522590e-01,8.798334010626756019e-01,1.909700321717214266e-01,-1.376757385285712343e-01,-1.989727675536683282e-01
3.060612122424485051e+02,1.320101359373079042e+00,9.423636682719226387e-01,8.846037660244290279e-01,1.911334486123732190e-01,-1.403689718495165772e-01,1.370402465279457749e-02
3.061412282456491312e+02,1.308754367157948906e+00,9.507438725138807056e-01,8.892914284081133713e-01,1.912858142713371457e-01,-1.432890367716460611e-01,-1.091393827273320488e-01
3.062212442488497572e+02,1.297163687866455195e+00,9.590025401447508369e-01,8.938970886271365712e-01,1.914273763327771216e-01,-1.464656274011266746e-01,-3.482582316299706604e-02
3.063012602520504402e+02,1.285307414908064771e+00,9.671387688141788175e-01,8.984213886327238052e-01,1.915583478955191488e-01,-1.499334503089227999e-01,-8.852676721248453617e-02
3.063812762552510662e+02,1.273160648753362878e+00,9.751514999174579756e-01,9.028649047785041182e-01,1.916789059187185562e-01,-1.537346017144766708e-01,1.371331756291055415e-02
3.064612922584516923e+02,1.260694744846635018e+00,9.830394986655878187e-01,9.072281395167776097e-01,1.917891886795770884e-01,-1.579190221194293198e-01,-1.833289831678253656e-01
3.065413082616523184e+02,1.247876700076743450e+00,9.908013267560664694e-01,9.115115107725841881e-01,1.918892922087946096e-01,-1.625480436234491566e-01,-1.886576515507951135e-01
3.066213242648530013e+02,1.234668025208338848e+00,9.984353124781742972e-01,9.157153392793507818e-01,1.919792658885551839e-01,-1.676961786379480013e-01,-1.775180649882674710e-01
3.067013402680536274e+02,1.221023636897732079e+00,1.005939510264130421e+00,9.198398321751704021e-01,1.920591064302724360e-01,-1.734563261963820158e-01,7.077390361521604389e-02
3.067813562712542534e+02,1.206890078747787864e+00,1.013311654058808520e+00,9.238850627912497115e-01,1.921287502797128788e-01,-1.799443339987119583e-01,-2.240090410869028936e-01
3.068613722744548795e+02,1.192203470570422752e+00,1.020549095059360534e+00,9.278509441032728455e-01,1.921880633035861485e-01,-1.873075845804123007e-01,-1.850413769478938542e-01
3.069413882776555624e+02,1.176886527932238469e+00,1.027648725159208798e+00,9.317371946079673339e-01,1.922368272986331172e-01,-1.957355414004241512e-01,-5.863489965671636606e-02
3.070214042808561885e+02,1.160844591829202299e+00,1.034606876714791124e+00,9.355432928797415837e-01,1.922747216861183939e-01,-2.054757512547411569e-01,-1.134406819259368704e-01
3.071014202840568146e+02,1.143960140412477955e+00,1.041419190220350233e+00,9.392684161015718569e-01,1.923012983691149425e-01,-2.168576052322401804e-01,-2.666471343112473691e-01
3.071814362872574407e+02,1.126084886945531993e+00,1.048080439043217460e+00,9.429113556846916433e-01,1.923159468214060419e-01,-2.303277307796530726e-01,-5.608697070159374132e-02
3.072614522904581236e+02,1.107028348362461667e+00,1.054584289491615312e+00,9.464703980515087878e-01,1.923178442212073180e-01,-2.465054095205920781e-01,-1.985577421390000707e-01
3.073414682936587496e+02,1.086540775434587047e+00,1.060922965535654239e+00,9.499431516734637704e-01,1.923058824121074706e-01,-2.662713911104841458e-01,-1.216441367083525571e-01
3.074214842968593757e+02,1.064286870770455584e+00,1.067086769481982556e+00,9.533262887276321429e-01,1.922785579213897589e-01,-2.909152383052920898e-01,-2.303939253834426937e-01
3.075015003000600018e+02,1.039803803984261865e+00,1.073063372381173330e+00,9.566151433091634182e-01,1.922337995166134017e-01,-3.223895652309766158e-01,-2.446252868857332063e-01
3.075815163032606847e+02,1.012431683614956279e+00,1.078836732070615145e+00,9.598030621751385549e-01,1.921686877744921695e-01,-3.637704951242659579e-01,-4.380218774801878379e-01
3.076615323064613108e+02,9.811923784947421678e-01,1.084385363413643333e+00,9.628802945927397161e-01,1.920789722804330801e-01,-4.201367223458485345e-01,-2.783099046368141538e-01
3.077415483096619369e+02,9.445664330370941997e-01,1.089679437976653897e+00,9.658319736242546583e-01,1.919581885961830769e-01,-5.003613779571536302e-01,-5.704582387887895401e-01
3.078215643128625629e+02,9.000531082178002684e-01,1.094675606144629665e+00,9.686341385230360368e-01,1.917959090987916559e-01,-6.210610073092648342e-01,-6.133733652720577689e-01
3.079015803160632458e+02,8.432259849558731979e-01,1.099306994103320889e+00,9.712450448556517735e-01,1.915739048262229127e-01,-8.161774278442057717e-01,-7.074534731454563685e-01
3.079815963192638719e+02,7.654826923344973943e-01,1.103461828311492754e+00,9.735834369690778978e-01,1.912565216092585729e-01,-1.163172555649669038e+00,-1.197112808800332662e+00
3.080616123224644980e+02,6.479006909705796735e-01,1.106930684788250074e+00,9.754627454840300027e-01,1.907615475974391572e-01,-1.866110600844456124e+00,-1.854170755480273325e+00
3.081416283256651241e+02,4.414520733152211829e-01,1.109245786077142748e+00,9.763303501622020431e-01,1.898458760858424965e-01,-3.566596009841432657e+00,-3.565766864015668780e+00
3.082216443288658070e+02,-5.845254186417014886e-03,1.109020619301767541e+00,9.738957784794884942e-01,1.875311605927123537e-01,-8.501252338924992102e+00,-8.485578537427835855e+00
3.083016603320664331e+02,-1.041861866697098460e+00,1.102516956118225533e+00,9.625143665890121270e-01,1.816690625211063725e-01,-1.598003420818302445e+01,-1.592100209351944251e+01
3.083816763352670591e+02,-1.856108534743449168e+00,1.088600052616531588e+00,9.473858737958145149e-01,1.745755978305194023e-01,-3.535738680860486927e+00,-3.685549777812097805e+00
3.084616923384676852e+02,-1.951265423271616672e+00,1.072313267713507434e+00,9.323761297099586454e-01,1.677517330570985066e-01,-1.605588487563591737e-01,-2.129742129124204131e-01
3.085417083416683681e+02,-1.951857352569836612e+00,1.055934259718979140e+00,9.176016735884957587e-01,1.612309241042072516e-01,5.471481784658782654e-02,2.612599730005439880e-01
3.086217243448689942e+02,-1.946780290945587799e+00,1.039668300689166713e+00,9.030619877632071191e-01,1.550021637313088174e-01,6.702966082113293034e-02,-1.283375384709227740e-01
3.087017403480696203e+02,-1.941372497531372199e+00,1.023526953112060101e+00,8.887535237096393370e-01,1.490532477993505023e-01,6.784323276821657700e-02,4.151425186463233996e-03
3.087817563512702463e+02,-1.935937238548852690e+00,1.007510526134344220e+00,8.746726287576319647e-01,1.433719915241498111e-01,6.799342575997402438e-02,1.478394401202947628e-01
3.088617723544709293e+02,-1.930492255713216698e+00,9.916186927899099945e-01,8.608156992370293858e-01,1.379463736418431730e-01,6.810154396698769874e-02,-1.160008119378901914e-01
3.089417883576715553e+02,-1.925038850765712573e+00,9.758510945430218797e-01,8.471791883859031147e-01,1.327646110781631195e-01,6.820492741482775401e-02,-1.797236706140122042e-02
3.090218043608721814e+02,-1.919577319172048213e+00,9.602073762305454174e-01,8.337596059516427793e-01,1.278152174198125546e-01,6.830550691677844677e-02,-1.205037398468489229e-02
3.091018203640728075e+02,-1.914107886911434964e+00,9.446871882050333902e-01,8.205535173214272282e-01,1.230870491409960937e-01,6.840289495119167285e-02,2.251316852992721607e-01
3.091818363672734904e+02,-1.908630785150781550e+00,9.292901865100464676e-01,8.075575426380252608e-01,1.185693408667349291e-01,6.849701728493667874e-02,-1.837305709008572874e-02
3.092618523704741165e+02,-1.903146248754155057e+00,9.140160328725877026e-01,7.947683559275876553e-01,1.142517308822149219e-01,6.858807908786124230e-02,1.317935210483008879e-01
3.093418683736747425e+02,-1.897654512560783768e+00,8.988643946800234374e-01,7.821826842416530479e-01,1.101242781177976943e-01,6.867645150173684598e-02,5.689139278820753987e-03
3.094218843768753686e+02,-1.892155805904833343e+00,8.838349449399637292e-01,7.697973068133295849e-01,1.061774718150566427e-01,6.876249962900898849e-02,6.980763107600908290e-02
3.095019003800760515e+02,-1.886650336673424633e+00,8.689273621985345031e-01,7.576090542268787420e-01,1.024022350183144553e-01,6.884607389337354943e-02,-4.444305511252905072e-02
3.095819163832766776e+02,-1.881138305635280616e+00,8.541413305148349844e-01,7.456148076022939275e-01,9.878992295151957370e-02,6.892699676340346970e-02,-7.819369692919730941e-02
3.096619323864773037e+02,-1.875619912428653890e+00,8.394765393963996569e-01,7.338114977929559579e-01,9.533231723880465636e-02,6.900525624415759784e-02,2.215849112450565817e-02
3.097419483896779298e+02,-1.870095353725768073e+00,8.249326836935285678e-01,7.221961045962690395e-01,9.202161682089532446e-02,6.908093917675772744e-02,-6.853664849919183233e-02
