t,x,y,a,s,dx_dt,dx_dt_noisy
4.413282656531306429e+02,2.223653900375455184e-01,9.997724720758147665e-01,6.236888969114809389e-02,7.246673858982481953e-01,1.171769579244634973e-04,-2.048314676349674969e-04
4.414482896579315820e+02,2.223794347600988042e-01,9.997724736822170000e-01,6.236579665209542045e-02,7.246110721042102742e-01,1.168561040069671358e-04,-1.528387250337897088e-02
4.415683136627325212e+02,2.223934410226580671e-01,9.997724753332725145e-01,6.236271249072545403e-02,7.245548315018182084e-01,1.165360171369663085e-04,9.014975549430139998e-03
4.416883376675335171e+02,2.224074089176790447e-01,9.997724770288071161e-01,6.235963718350887725e-02,7.244986640348533014e-01,1.162166960038720761e-04,-6.100254420889094677e-03
4.418083616723344562e+02,2.224213385374187169e-01,9.997724787686462777e-01,6.235657070696826870e-02,7.244425696470129239e-01,1.158981393005604468e-04,-2.359396890297215440e-03
4.419283856771353953e+02,2.224352299739351113e-01,9.997724805526158054e-01,6.235351303767808218e-02,7.243865482819109580e-01,1.155803457238111122e-04,-7.802607532110754363e-03
4.420484096819363913e+02,2.224490833190875538e-01,9.997724823805412830e-01,6.235046415226466743e-02,7.243305998830773529e-01,1.152633139739471399e-04,-1.972862928619075005e-03
4.421684336867373304e+02,2.224628986645363626e-01,9.997724842522484057e-01,6.234742402740624939e-02,7.242747243939584578e-01,1.149470427552630301e-04,9.868738681472177462e-03
4.422884576915383263e+02,2.224766761017431538e-01,9.997724861675630903e-01,6.234439263983294899e-02,7.242189217579169114e-01,1.146315307753979247e-04,1.276193262671880893e-02
4.424084816963392655e+02,2.224904157219705636e-01,9.997724881263110319e-01,6.234136996632675537e-02,7.241631919182316413e-01,1.143167767460354599e-04,3.344480093649737640e-03
4.425285057011402046e+02,2.225041176162824985e-01,9.997724901283181476e-01,6.233835598372156062e-02,7.241075348180977533e-01,1.140027793820750697e-04,1.737608020578975667e-03
4.426485297059412005e+02,2.225177818755439407e-01,9.997724921734102432e-01,6.233535066890313198e-02,7.240519504006267537e-01,1.136895374025257885e-04,-5.097928457791518937e-03
4.427685537107421396e+02,2.225314085904210870e-01,9.997724942614132360e-01,6.233235399880912575e-02,7.239964386088464376e-01,1.133770495296908910e-04,-2.687207333086560120e-03
4.428885777155430787e+02,2.225449978513812099e-01,9.997724963921531538e-01,6.232936595042907341e-02,7.239409993857006675e-01,1.130653144897494168e-04,2.454115427249341144e-03
4.430086017203440747e+02,2.225585497486928244e-01,9.997724985654559138e-01,6.232638650080441628e-02,7.238856326740500391e-01,1.127543310124416574e-04,-1.444025493617101660e-03
4.431286257251450138e+02,2.225720643724255210e-01,9.997725007811475439e-01,6.232341562702845006e-02,7.238303384166708820e-01,1.124440978309263937e-04,-9.765087300793406228e-03
4.432486497299460098e+02,2.225855418124501051e-01,9.997725030390541834e-01,6.232045330624637336e-02,7.237751165562562594e-01,1.121346136822255139e-04,7.430666534384513687e-04
4.433686737347469489e+02,2.225989821584384853e-01,9.997725053390018601e-01,6.231749951565527385e-02,7.237199670354154124e-01,1.118258773068956356e-04,-1.033864991680501395e-02
4.434886977395478880e+02,2.226123854998637852e-01,9.997725076808167133e-01,6.231455423250411435e-02,7.236648897966735383e-01,1.115178874489342140e-04,2.082613305361867562e-02
4.436087217443488839e+02,2.226257519260002038e-01,9.997725100643248819e-01,6.231161743409373982e-02,7.236098847824725677e-01,1.112106428561268390e-04,3.180988834760843827e-03
4.437287457491498230e+02,2.226390815259231826e-01,9.997725124893526161e-01,6.230868909777688425e-02,7.235549519351706094e-01,1.109041422796250601e-04,-5.548146655916570517e-03
4.438487697539507622e+02,2.226523743885092110e-01,9.997725149557261659e-01,6.230576920095817761e-02,7.235000911970417281e-01,1.105983844742342698e-04,4.772504591549337621e-03
4.439687937587517581e+02,2.226656306024360488e-01,9.997725174632717815e-01,6.230285772109412507e-02,7.234453025102767221e-01,1.102933681982527396e-04,-7.356244305791223570e-03
4.440888177635526972e+02,2.226788502561825034e-01,9.997725200118158240e-01,6.229995463569311387e-02,7.233905858169824565e-01,1.099890922137084371e-04,-2.415050610382751470e-03
4.442088417683536932e+02,2.226920334380286248e-01,9.997725226011846544e-01,6.229705992231541339e-02,7.233359410591819749e-01,1.096855552858075198e-04,1.562412436418330296e-02
4.443288657731546323e+02,2.227051802360555666e-01,9.997725252312045230e-01,6.229417355857320288e-02,7.232813681788148319e-01,1.093827561835859536e-04,1.299738230858741433e-02
4.444488897779555714e+02,2.227182907381456411e-01,9.997725279017019018e-01,6.229129552213051590e-02,7.232268671177366492e-01,1.090806936794063212e-04,-1.172664441616816031e-02
4.445689137827565673e+02,2.227313650319822924e-01,9.997725306125033740e-01,6.228842579070328206e-02,7.231724378177196710e-01,1.087793665491597957e-04,-1.105733968605382769e-02
4.446889377875575065e+02,2.227444032050502065e-01,9.997725333634353007e-01,6.228556434205932690e-02,7.231180802204519864e-01,1.084787735723095762e-04,-5.019008877458500106e-03
4.448089617923584456e+02,2.227574053446350899e-01,9.997725361543242650e-01,6.228271115401834424e-02,7.230637942675383067e-01,1.081789135316567677e-04,2.265130563124473015e-02
4.449289857971594415e+02,2.227703715378239469e-01,9.997725389849969613e-01,6.227986620445193078e-02,7.230095799004994106e-01,1.078797852135721704e-04,7.330432427224020274e-04
4.450490098019603806e+02,2.227833018715048297e-01,9.997725418552797505e-01,6.227702947128355149e-02,7.229554370607725877e-01,1.075813874078590331e-04,2.693744824528089988e-03
4.451690338067613197e+02,2.227961964323669497e-01,9.997725447649994379e-01,6.227420093248856731e-02,7.229013656897111950e-01,1.072837189078045390e-04,-4.981378564758994626e-03
4.452890578115623157e+02,2.228090553069007607e-01,9.997725477139826067e-01,6.227138056609421435e-02,7.228473657285848786e-01,1.069867785100452837e-04,1.338767998163800481e-02
4.454090818163632548e+02,2.228218785813977643e-01,9.997725507020560620e-01,6.226856835017962472e-02,7.227934371185797957e-01,1.066905650147290921e-04,9.755259341625943312e-03
4.455291058211642508e+02,2.228346663419507045e-01,9.997725537290464981e-01,6.226576426287581262e-02,7.227395798007981709e-01,1.063950772252782694e-04,-1.718233936128112788e-02
4.456491298259651899e+02,2.228474186744533736e-01,9.997725567947807201e-01,6.226296828236567438e-02,7.226857937162587397e-01,1.061003139488607004e-04,-8.365925171631880333e-03
4.457691538307661290e+02,2.228601356646008336e-01,9.997725598990855334e-01,6.226018038688399536e-02,7.226320788058960831e-01,1.058062739956339442e-04,-1.821286264309153122e-02
4.458891778355671249e+02,2.228728173978892502e-01,9.997725630417878540e-01,6.225740055471743611e-02,7.225784350105615150e-01,1.055129561794719469e-04,-1.150902903288612486e-02
4.460092018403680640e+02,2.228854639596158926e-01,9.997725662227144872e-01,6.225462876420455316e-02,7.225248622710225277e-01,1.052203593174000785e-04,-8.050343162624852555e-03
4.461292258451690032e+02,2.228980754348792725e-01,9.997725694416924602e-01,6.225186499373578514e-02,7.224713605279627915e-01,1.049284822299317361e-04,-1.326775781361534505e-02
4.462492498499699991e+02,2.229106519085790328e-01,9.997725726985486894e-01,6.224910922175345973e-02,7.224179297219822660e-01,1.046373237410388947e-04,-6.278652162346077571e-03
4.463692738547709382e+02,2.229231934655678260e-01,9.997725759931112011e-01,6.224636142673437705e-02,7.223645697936931231e-01,1.043468826687831503e-04,7.015790069829146852e-03
4.464892978595719342e+02,2.229357001938739313e-01,9.997725793252318915e-01,6.224362158688963309e-02,7.223112806853743129e-01,1.040571576103111921e-04,1.136918250279677321e-02
4.466093218643728733e+02,2.229481721811649719e-01,9.997725826947629901e-01,6.224088968066329025e-02,7.222580623382288678e-01,1.037681471206194250e-04,1.228215943610743745e-03
4.467293458691738124e+02,2.229606095140591882e-01,9.997725861015507309e-01,6.223816568666788035e-02,7.222049146927396190e-01,1.034798498022854017e-04,7.373541866971317603e-03
4.468493698739748083e+02,2.229730122789843338e-01,9.997725895454416811e-01,6.223544958356336254e-02,7.221518376893357738e-01,1.031922642619831294e-04,-1.346825621166515552e-02
4.469693938787757475e+02,2.229853805621777874e-01,9.997725930262825189e-01,6.223274135005709556e-02,7.220988312683933597e-01,1.029053891101279532e-04,1.483836385312254681e-02
4.470894178835766866e+02,2.229977144496863573e-01,9.997725965439197005e-01,6.223004096490385856e-02,7.220458953702350025e-01,1.026192229614499631e-04,2.304285612770539185e-02
4.472094418883776825e+02,2.230100140273665044e-01,9.997726000982001260e-01,6.222734840690584412e-02,7.219930299351297043e-01,1.023337644344506195e-04,-1.354177245872492533e-03
4.473294658931786216e+02,2.230222793808841197e-01,9.997726036889706958e-01,6.222466365491266527e-02,7.219402349032932875e-01,1.020490121515482392e-04,5.817166625519438680e-03
4.474494898979796176e+02,2.230345105957147189e-01,9.997726073160780880e-01,6.222198668782134151e-02,7.218875102148879508e-01,1.017649647393741860e-04,3.660374786657047755e-03
4.475695139027805567e+02,2.230467077571432755e-01,9.997726109793695359e-01,6.221931748457629890e-02,7.218348558100226020e-01,1.014816208282912682e-04,-2.161096688221141038e-02
4.476895379075814958e+02,2.230588709502643874e-01,9.997726146786919399e-01,6.221665602416938390e-02,7.217822716287527474e-01,1.011989790526712535e-04,1.028255206769144656e-02
4.478095619123824918e+02,2.230710002599821107e-01,9.997726184138926442e-01,6.221400228563986334e-02,7.217297576110804913e-01,1.009170380509219066e-04,4.875795710633951466e-03
4.479295859171834309e+02,2.230830957710100704e-01,9.997726221848187711e-01,6.221135624807440367e-02,7.216773136969543145e-01,1.006357964653229083e-04,-1.612122967004467333e-02
4.480496099219843700e+02,2.230951575678714605e-01,9.997726259913176650e-01,6.220871789060709173e-02,7.216249398262695181e-01,1.003552529420073430e-04,-4.113195850724849986e-03
4.481696339267853659e+02,2.231071857348989607e-01,9.997726298332368922e-01,6.220608719241943474e-02,7.215726359388678901e-01,1.000754061309832611e-04,1.167926091923761345e-02
4.482896579315863050e+02,2.231191803562348197e-01,9.997726337104236860e-01,6.220346413274033953e-02,7.215204019745379282e-01,9.979625468650267300e-05,5.836196887533623943e-03
4.484096819363872441e+02,2.231311415158308276e-01,9.997726376227259459e-01,6.220084869084613333e-02,7.214682378730145063e-01,9.951779726629734959e-05,-1.369724254853948130e-02
4.485297059411882401e+02,2.231430692974482599e-01,9.997726415699911273e-01,6.219824084606055681e-02,7.214161435739792072e-01,9.924003253214688997e-05,-5.650855685655004762e-03
4.486497299459891792e+02,2.231549637846580170e-01,9.997726455520670186e-01,6.219564057775477106e-02,7.213641190170601014e-01,9.896295914987610575e-05,-6.817879397999920994e-03
4.487697539507901752e+02,2.231668250608404569e-01,9.997726495688015191e-01,6.219304786534732982e-02,7.213121641418320795e-01,9.868657578895167072e-05,1.602701915006790167e-03
4.488897779555911143e+02,2.231786532091855346e-01,9.997726536200426395e-01,6.219046268830422802e-02,7.212602788878162974e-01,9.841088112282932307e-05,-6.991780164375560429e-03
4.490098019603920534e+02,2.231904483126926908e-01,9.997726577056381680e-01,6.218788502613884633e-02,7.212084631944808422e-01,9.813587382886798302e-05,5.510886348648219883e-04
4.491298259651930493e+02,2.232022104541709628e-01,9.997726618254363373e-01,6.218531485841200662e-02,7.211567170012399552e-01,9.786155258805534127e-05,-1.673870767439176923e-03
4.492498499699939885e+02,2.232139397162388461e-01,9.997726659792852688e-01,6.218275216473191647e-02,7.211050402474549204e-01,9.758791608540108554e-05,-1.477170413977557488e-02
4.493698739747949276e+02,2.232256361813244327e-01,9.997726701670333060e-01,6.218019692475421079e-02,7.210534328724333974e-01,9.731496300988855871e-05,4.136291204109498673e-03
4.494898979795959235e+02,2.232372999316653839e-01,9.997726743885286815e-01,6.217764911818195184e-02,7.210018948154294227e-01,9.704269205393656090e-05,2.636799335437685441e-03
4.496099219843968626e+02,2.232489310493087908e-01,9.997726786436199609e-01,6.217510872476558065e-02,7.209504260156440747e-01,9.677110191421251461e-05,-6.812009926002640832e-03
4.497299459891978586e+02,2.232605296161113695e-01,9.997726829321555986e-01,6.217257572430298640e-02,7.208990264122245861e-01,9.650019129079543355e-05,7.469460281414218132e-03
4.498499699939987977e+02,2.232720957137393492e-01,9.997726872539840492e-01,6.217005009663945786e-02,7.208476959442650100e-01,9.622995888791628367e-05,2.297892231968459709e-02
4.499699939987997368e+02,2.232836294236685282e-01,9.997726916089542115e-01,6.216753182166768338e-02,7.207964345508059978e-01,9.596040341344686312e-05,-1.582362687546376781e-02
4.500900180036007328e+02,2.232951308271841628e-01,9.997726959969147620e-01,6.216502087932779252e-02,7.207452421708345769e-01,9.569152357893479486e-05,2.236457593068964887e-03
4.502100420084016719e+02,2.233066000053811062e-01,9.997727004177144883e-01,6.216251724960730057e-02,7.206941187432845952e-01,9.542331810000754112e-05,8.427282730599854402e-03
4.503300660132026110e+02,2.233180370391637526e-01,9.997727048712025111e-01,6.216002091254115708e-02,7.206430642070364989e-01,9.515578569568618466e-05,3.662217953890792147e-04
4.504500900180036069e+02,2.233294420092460097e-01,9.997727093572276180e-01,6.215753184821171812e-02,7.205920785009169993e-01,9.488892508917690994e-05,-5.772229597830007969e-03
4.505701140228045460e+02,2.233408149961513267e-01,9.997727138756389298e-01,6.215505003674874629e-02,7.205411615636996281e-01,9.462273500708788391e-05,2.206279530966062663e-02
4.506901380276055420e+02,2.233521560802127215e-01,9.997727184262859002e-01,6.215257545832942460e-02,7.204903133341046262e-01,9.435721417990592546e-05,-4.995981715279446816e-03
4.508101620324064811e+02,2.233634653415726978e-01,9.997727230090174277e-01,6.215010809317834950e-02,7.204395337507986108e-01,9.409236134199657322e-05,-1.274052066668308805e-03
4.509301860372074202e+02,2.233747428601833285e-01,9.997727276236831884e-01,6.214764792156753787e-02,7.203888227523947974e-01,9.382817523124358829e-05,-6.516277374389500311e-03
4.510502100420084162e+02,2.233859887158062274e-01,9.997727322701324137e-01,6.214519492381639920e-02,7.203381802774529996e-01,9.356465458940981742e-05,1.221408162972649480e-02
4.511702340468093553e+02,2.233972029880125221e-01,9.997727369482147797e-01,6.214274908029177730e-02,7.202876062644797406e-01,9.330179816188705403e-05,-2.140839104622331568e-02
4.512902580516102944e+02,2.234083857561829090e-01,9.997727416577797399e-01,6.214031037140791552e-02,7.202371006519281416e-01,9.303960469779835971e-05,-8.940593469207318983e-03
4.514102820564112903e+02,2.234195370995075980e-01,9.997727463986770813e-01,6.213787877762647766e-02,7.201866633781975890e-01,9.277807295010339456e-05,-4.546377661363650360e-03
4.515303060612122295e+02,2.234306570969863404e-01,9.997727511707564796e-01,6.213545427945654093e-02,7.201362943816342899e-01,9.251720167536958272e-05,3.189309403477713026e-03
4.516503300660132254e+02,2.234417458274284563e-01,9.997727559738679437e-01,6.213303685745459604e-02,7.200859936005311601e-01,9.225698963371582869e-05,3.494665345170626554e-03
4.517703540708141645e+02,2.234528033694527238e-01,9.997727608078612604e-01,6.213062649222454714e-02,7.200357609731276032e-01,9.199743558919225924e-05,9.966229775330915849e-03
4.518903780756151036e+02,2.234638298014875457e-01,9.997727656725865497e-01,6.212822316441770493e-02,7.199855964376092876e-01,9.173853830936577346e-05,-1.200721293442654153e-03
4.520104020804160996e+02,2.234748252017708381e-01,9.997727705678939314e-01,6.212582685473280047e-02,7.199354999321090354e-01,9.148029656554901279e-05,-7.330081971223119733e-03
4.521304260852170387e+02,2.234857896483500306e-01,9.997727754936335254e-01,6.212343754391597833e-02,7.198854713947057116e-01,9.122270913274129909e-05,-5.978318561793642249e-04
4.522504500900179778e+02,2.234967232190820940e-01,9.997727804496556736e-01,6.212105521276079650e-02,7.198355107634252237e-01,9.096577478940537028e-05,-8.684066268987721687e-03
4.523704740948189738e+02,2.235076259916335406e-01,9.997727854358107180e-01,6.211867984210821952e-02,7.197856179762397444e-01,9.070949231794671970e-05,-5.327570826428689593e-03
4.524904980996199129e+02,2.235184980434804791e-01,9.997727904519490005e-01,6.211631141284663232e-02,7.197357929710681557e-01,9.045386050422912034e-05,-4.759316066792369793e-03
4.526105221044208520e+02,2.235293394519084487e-01,9.997727954979213072e-01,6.211394990591183329e-02,7.196860356857759378e-01,9.019887813781717447e-05,3.102603089602484938e-03
4.527305461092218479e+02,2.235401502940125851e-01,9.997728005735779799e-01,6.211159530228703429e-02,7.196363460581751692e-01,8.994454401180942776e-05,8.379132013090529602e-03
4.528505701140227870e+02,2.235509306466975932e-01,9.997728056787699158e-01,6.210924758300286064e-02,7.195867240260244158e-01,8.969085692305125241e-05,-1.099130108603744473e-02
4.529705941188237830e+02,2.235616805866776358e-01,9.997728108133477898e-01,6.210690672913733723e-02,7.195371695270288415e-01,8.943781567201389087e-05,-5.923098929396674976e-03
4.530906181236247221e+02,2.235724001904765001e-01,9.997728159771624989e-01,6.210457272181593019e-02,7.194876824988403197e-01,8.918541906263572857e-05,-2.066927852270074317e-04
4.532106421284256612e+02,2.235830895344274316e-01,9.997728211700650514e-01,6.210224554221149135e-02,7.194382628790572110e-01,8.893366590253781983e-05,1.797490026834621117e-04
4.533306661332266572e+02,2.235937486946732722e-01,9.997728263919063441e-01,6.209992517154429986e-02,7.193889106052244742e-01,8.868255500300514468e-05,-2.507528166849318403e-03
4.534506901380275963e+02,2.236043777471663496e-01,9.997728316425374961e-01,6.209761159108204837e-02,7.193396256148337775e-01,8.843208517885762945e-05,5.816409931614406094e-03
4.535707141428285354e+02,2.236149767676686162e-01,9.997728369218099598e-01,6.209530478213984295e-02,7.192904078453230543e-01,8.818225524844215083e-05,-2.137022827982371174e-03
4.536907381476295313e+02,2.236255458317514544e-01,9.997728422295747430e-01,6.209300472608020316e-02,7.192412572340770582e-01,8.793306403374578071e-05,-1.741883970778912785e-02
4.538107621524304705e+02,2.236360850147958435e-01,9.997728475656832980e-01,6.209071140431304814e-02,7.191921737184272523e-01,8.768451036030705786e-05,1.320216219429187071e-02
4.539307861572314664e+02,2.236465943919922761e-01,9.997728529299870770e-01,6.208842479829573824e-02,7.191431572356513646e-01,8.743659305717579107e-05,-1.246793093819550773e-02
4.540508101620324055e+02,2.236570740385569467e-01,9.997728583223390864e-01,6.208614488950585375e-02,7.190942077230999541e-01,8.718931094509648882e-05,1.639314748688405765e-02
4.541708341668333446e+02,2.236675240330731618e-01,9.997728637426154252e-01,6.208387165909400734e-02,7.190453251198242191e-01,8.694266262541429108e-05,2.663925683286300951e-03
4.542908581716343406e+02,2.236779444531559746e-01,9.997728691906905274e-01,6.208160508851513770e-02,7.189965093636700999e-01,8.669664669207682644e-05,3.290371441257614049e-03
4.544108821764352797e+02,2.236883353753604808e-01,9.997728746664338306e-01,6.207934515939753789e-02,7.189477603918542625e-01,8.645126178540447339e-05,-1.462659249331082177e-02
4.545309061812362188e+02,2.236986968760647509e-01,9.997728801697149947e-01,6.207709185341172414e-02,7.188990781415672826e-01,8.620650654950350890e-05,2.758555735235028450e-03
4.546509301860372148e+02,2.237090290314699415e-01,9.997728857004037906e-01,6.207484515227047056e-02,7.188504625499735345e-01,8.596237963240087473e-05,-2.010942652842316169e-03
4.547709541908381539e+02,2.237193319176001560e-01,9.997728912583697669e-01,6.207260503772879523e-02,7.188019135542116356e-01,8.571887968646684007e-05,-8.343221200653068437e-03
4.548909781956391498e+02,2.237296056103025843e-01,9.997728968434831387e-01,6.207037149158394634e-02,7.187534310913936686e-01,8.547600536739776247e-05,5.533927612290831001e-03
4.550110022004400889e+02,2.237398501852473354e-01,9.997729024556136768e-01,6.206814449567542302e-02,7.187050150986060704e-01,8.523375533540052443e-05,7.534387413705922847e-03
4.551310262052410280e+02,2.237500657179276597e-01,9.997729080946315960e-01,6.206592403188496143e-02,7.186566655129090764e-01,8.499212825427486474e-05,1.191908453787289893e-02
4.552510502100420240e+02,2.237602522836597552e-01,9.997729137604072225e-01,6.206371008213654172e-02,7.186083822713367208e-01,8.475112279186563981e-05,-1.215924615659829018e-02
4.553710742148429631e+02,2.237704099575828498e-01,9.997729194528108820e-01,6.206150262839639498e-02,7.185601653108971698e-01,8.451073761999843567e-05,-7.792328474200772674e-03
4.554910982196439022e+02,2.237805388146592023e-01,9.997729251717129006e-01,6.205930165267298237e-02,7.185120145685724991e-01,8.427097141424552934e-05,1.391308263590562873e-02
4.556111222244448982e+02,2.237906389296741017e-01,9.997729309169839373e-01,6.205710713701700215e-02,7.184639299813185831e-01,8.403182285414404385e-05,5.310511161159829803e-03
4.557311462292458373e+02,2.238007103772358397e-01,9.997729366884947622e-01,6.205491906352142428e-02,7.184159114860653172e-01,8.379329062334136690e-05,8.162325887132766342e-03
4.558511702340467764e+02,2.238107532317757109e-01,9.997729424861160341e-01,6.205273741432142803e-02,7.183679590197167286e-01,8.355537340909750203e-05,-5.121488212908670290e-03
4.559711942388477723e+02,2.238207675675480679e-01,9.997729483097187453e-01,6.205056217159444359e-02,7.183200725191503100e-01,8.331806990264837122e-05,3.628634614622162132e-03
4.560912182436487115e+02,2.238307534586302383e-01,9.997729541591738878e-01,6.204839331756016596e-02,7.182722519212180190e-01,8.308137879927341492e-05,8.245725480285515108e-03
4.562112422484497074e+02,2.238407109789226634e-01,9.997729600343525647e-01,6.204623083448049248e-02,7.182244971627452790e-01,8.284529879792959246e-05,-1.202642603807887491e-02
4.563312662532506465e+02,2.238506402021486763e-01,9.997729659351259901e-01,6.204407470465960611e-02,7.181768081805319781e-01,8.260982860156643767e-05,-6.612645077955167823e-03
4.564512902580515856e+02,2.238605412018546958e-01,9.997729718613656003e-01,6.204192491044389218e-02,7.181291849113513592e-01,8.237496691689200675e-05,2.643051972526047535e-03
4.565713142628525816e+02,2.238704140514102270e-01,9.997729778129427203e-01,6.203978143422200081e-02,7.180816272919510190e-01,8.214071245461534651e-05,1.385822325403964460e-02
4.566913382676535207e+02,2.238802588240076386e-01,9.997729837897288974e-01,6.203764425842483304e-02,7.180341352590522419e-01,8.190706392927428242e-05,-4.031750497392106412e-03
4.568113622724544598e+02,2.238900755926624686e-01,9.997729897915960118e-01,6.203551336552549922e-02,7.179867087493505551e-01,8.167402005906324730e-05,6.839187687835914138e-03
4.569313862772554558e+02,2.238998644302131746e-01,9.997729958184156107e-01,6.203338873803938835e-02,7.179393476995151735e-01,8.144157956636383566e-05,-8.082497232049592334e-03
4.570514102820563949e+02,2.239096254093213001e-01,9.997730018700597965e-01,6.203127035852410570e-02,7.178920520461891108e-01,8.120974117701532536e-05,-1.155496646690790628e-02
4.571714342868573908e+02,2.239193586024713911e-01,9.997730079464003383e-01,6.202915820957951437e-02,7.178448217259897346e-01,8.097850362111166109e-05,6.472110046789643877e-03
4.572914582916583299e+02,2.239290640819709688e-01,9.997730140473095606e-01,6.202705227384770759e-02,7.177976566755081000e-01,8.074786563219396769e-05,-9.871574280655716696e-03
4.574114822964592690e+02,2.239387419199506124e-01,9.997730201726595656e-01,6.202495253401303643e-02,7.177505568313091722e-01,8.051782594784835212e-05,6.621026514811593003e-04
4.575315063012602650e+02,2.239483921883639872e-01,9.997730263223227887e-01,6.202285897280207516e-02,7.177035221299319367e-01,8.028838330939644505e-05,-5.254553322412558805e-03
4.576515303060612041e+02,2.239580149589876223e-01,9.997730324961715542e-01,6.202077157298364896e-02,7.176565525078891783e-01,8.005953646196279760e-05,5.378191300008858949e-03
4.577715543108621432e+02,2.239676103034211885e-01,9.997730386940785197e-01,6.201869031736884086e-02,7.176096479016679242e-01,7.983128415459346593e-05,-1.221333510781110084e-02
4.578915783156631392e+02,2.239771782930873867e-01,9.997730449159162314e-01,6.201661518881094320e-02,7.175628082477287784e-01,7.960362513991967818e-05,-1.359386344397658930e-02
4.580116023204640783e+02,2.239867189992318375e-01,9.997730511615575688e-01,6.201454617020552007e-02,7.175160334825065878e-01,7.937655817456709369e-05,-1.375501663615773425e-02
4.581316263252650742e+02,2.239962324929232751e-01,9.997730574308754115e-01,6.201248324449035870e-02,7.174693235424098869e-01,7.915008201886527747e-05,-1.736994108906349385e-03
4.582516503300660133e+02,2.240057188450533809e-01,9.997730637237427498e-01,6.201042639464550421e-02,7.174226783638212313e-01,7.892419543696614929e-05,1.287955278309171024e-02
4.583716743348669524e+02,2.240151781263369224e-01,9.997730700400325743e-01,6.200837560369323181e-02,7.173760978830971968e-01,7.869889719675545858e-05,8.354815893963394441e-03
4.584916983396679484e+02,2.240246104073116695e-01,9.997730763796182085e-01,6.200633085469806766e-02,7.173295820365682696e-01,7.847418606994686604e-05,2.128956467867759716e-03
4.586117223444688875e+02,2.240340157583383673e-01,9.997730827423729760e-01,6.200429213076676799e-02,7.172831307605387341e-01,7.825006083197738594e-05,-1.181835638354126724e-03
4.587317463492698266e+02,2.240433942496008468e-01,9.997730891281702004e-01,6.200225941504834692e-02,7.172367439912871179e-01,7.802652026206915851e-05,1.218949144273815538e-02
4.588517703540708226e+02,2.240527459511059416e-01,9.997730955368836492e-01,6.200023269073404869e-02,7.171904216650654140e-01,7.780356314317594458e-05,-8.122431599052007704e-04
4.589717943588717617e+02,2.240620709326834326e-01,9.997731019683867570e-01,6.199821194105736843e-02,7.171441637180999695e-01,7.758118826201542122e-05,1.045929030683389119e-02
4.590918183636727008e+02,2.240713692639862142e-01,9.997731084225534026e-01,6.199619714929403141e-02,7.170979700865910411e-01,7.735939440910436415e-05,1.355233256130679645e-02
4.592118423684736968e+02,2.240806410144901561e-01,9.997731148992573535e-01,6.199418829876202075e-02,7.170518407067124622e-01,7.713818037861335105e-05,6.855711424917359555e-03
4.593318663732746359e+02,2.240898862534941860e-01,9.997731213983728216e-01,6.199218537282154967e-02,7.170057755146124201e-01,7.691754496848807025e-05,4.063508953924425092e-03
4.594518903780756318e+02,2.240991050501202064e-01,9.997731279197736853e-01,6.199018835487507539e-02,7.169597744464126787e-01,7.669748698051674456e-05,3.979405084281494205e-03
4.595719143828765709e+02,2.241082974733131505e-01,9.997731344633341566e-01,6.198819722836730606e-02,7.169138374382093559e-01,7.647800521996948495e-05,-6.736744348444465577e-04
4.596919383876775100e+02,2.241174635918409819e-01,9.997731410289286691e-01,6.198621197678518685e-02,7.168679644260721462e-01,7.625909849610992559e-05,2.900847840335514950e-03
4.598119623924785060e+02,2.241266034742946944e-01,9.997731476164315456e-01,6.198423258365790001e-02,7.168221553460447648e-01,7.604076562164076281e-05,-8.545472362087511153e-03
4.599319863972794451e+02,2.241357171890882571e-01,9.997731542257174420e-01,6.198225903255687175e-02,7.167764101341450589e-01,7.582300541325310683e-05,-8.195948747425180550e-03
4.600520104020803842e+02,2.241448048044587249e-01,9.997731608566607919e-01,6.198029130709577922e-02,7.167307287263645632e-01,7.560581669125502051e-05,1.553869589716106586e-02
4.601720344068813802e+02,2.241538663884661553e-01,9.997731675091365844e-01,6.197832939093052967e-02,7.166851110586688334e-01,7.538919827940476911e-05,-1.106706204978508178e-03
4.602920584116823193e+02,2.241629020089935531e-01,9.997731741830195862e-01,6.197637326775928129e-02,7.166395570669974457e-01,7.517314900564048827e-05,-1.659094438981243216e-02
4.604120824164833152e+02,2.241719117337470368e-01,9.997731808781847862e-01,6.197442292132243624e-02,7.165940666872637754e-01,7.495766770109770719e-05,1.342900858091194624e-02
4.605321064212842543e+02,2.241808956302556999e-01,9.997731875945071733e-01,6.197247833540262679e-02,7.165486398553552183e-01,7.474275320094399451e-05,1.343229973321957531e-02
4.606521304260851934e+02,2.241898537658716939e-01,9.997731943318620695e-01,6.197053949382474308e-02,7.165032765071330800e-01,7.452840434378949115e-05,4.502080454085003423e-03
4.607721544308861894e+02,2.241987862077701177e-01,9.997732010901247968e-01,6.196860638045590536e-02,7.164579765784326870e-01,7.431461997223893189e-05,-1.208164395955050284e-02
4.608921784356871285e+02,2.242076930229491283e-01,9.997732078691705659e-01,6.196667897920547785e-02,7.164127400050631644e-01,7.410139893217298189e-05,1.916857650741762842e-02
4.610122024404880676e+02,2.242165742782299409e-01,9.997732146688751431e-01,6.196475727402507572e-02,7.163675667228076582e-01,7.388874007342401996e-05,1.074058458867626319e-02
