t,N,crowding_load,dN_dt
3.904380876175234505e+01,9.411211761295396627e+02,9.402747792162584801e+02,-1.225972225007291527e+01
3.905581116223244464e+01,9.409742977551561580e+02,9.402766319576800242e+02,-1.221523172278034153e+01
3.906781356271253713e+01,9.408279525400430430e+02,9.402781286865274524e+02,-1.217089363729566287e+01
3.907981596319263673e+01,9.406821385612460062e+02,9.402792715521363789e+02,-1.212671878729993402e+01
3.909181836367272922e+01,9.405368537590125015e+02,9.402800626987262831e+02,-1.208271790906580989e+01
3.910382076415282881e+01,9.403920959367920887e+02,9.402805042654016461e+02,-1.203890167965280789e+01
3.911582316463292130e+01,9.402478627612364335e+02,9.402805983861509276e+02,-1.199528071510570193e+01
3.912782556511302090e+01,9.401041517621987396e+02,9.402803471898470207e+02,-1.195186556865575334e+01
3.913982796559311339e+01,9.399609603327347713e+02,9.402797528002475929e+02,-1.190866672892663303e+01
3.915183036607321299e+01,9.398182861602497269e+02,9.402788172017401394e+02,-1.186569455281309082e+01
3.916383276655330548e+01,9.396761269851704128e+02,9.402775422812876513e+02,-1.182295928579023325e+01
3.917583516703340507e+01,9.395344797180028991e+02,9.402759301133725103e+02,-1.178047119824696054e+01
3.918783756751349756e+01,9.393933411603611603e+02,9.402739827585993453e+02,-1.173824048448297042e+01
3.919983996799359716e+01,9.392527080138910378e+02,9.402717022610607955e+02,-1.169627725960257081e+01
3.921184236847368965e+01,9.391125768802711491e+02,9.402690906483371691e+02,-1.165459155770518862e+01
3.922384476895378924e+01,9.389729442612118646e+02,9.402661499314971252e+02,-1.161319333008345644e+01
3.923584716943388173e+01,9.388338065584563310e+02,9.402628821050966508e+02,-1.157209244342844734e+01
3.924784956991398133e+01,9.386951600737796753e+02,9.402592891471799703e+02,-1.153129867804404718e+01
3.925985197039407382e+01,9.385570010089893458e+02,9.402553730192792045e+02,-1.149082172606954799e+01
3.927185437087417341e+01,9.384193254659249988e+02,9.402511356664143705e+02,-1.145067118971099696e+01
3.928385677135426590e+01,9.382821294464590665e+02,9.402465790170932678e+02,-1.141085657948269017e+01
3.929585917183436550e+01,9.381454088524955068e+02,9.402417049833118199e+02,-1.137138731245802070e+01
3.930786157231445799e+01,9.380091594859711677e+02,9.402365154605533917e+02,-1.133227271053097063e+01
3.931986397279455758e+01,9.378733770488548771e+02,9.402310123277899265e+02,-1.129352199868830908e+01
3.933186637327465007e+01,9.377380571431478984e+02,9.402251974474806957e+02,-1.125514430329258353e+01
3.934386877375474967e+01,9.376031952708835888e+02,9.402190726655732078e+02,-1.121714865037728259e+01
3.935587117423484216e+01,9.374687868341279682e+02,9.402126398115025268e+02,-1.117954396395319527e+01
3.936787357471494175e+01,9.373348271349788092e+02,9.402059006981921812e+02,-1.114233906432836463e+01
3.937987597519503424e+01,9.372013113755666609e+02,9.401988571220529138e+02,-1.110554266643923427e+01
3.939187837567513384e+01,9.370682346580540525e+02,9.401915108629839324e+02,-1.106916337819671625e+01
3.940388077615522633e+01,9.369355919846359484e+02,9.401838636843721133e+02,-1.103320969884467395e+01
3.941588317663532592e+01,9.368033782575394071e+02,9.401759173330922295e+02,-1.099769001733315221e+01
3.942788557711541841e+01,9.366715882790240357e+02,9.401676735395070637e+02,-1.096261261070583259e+01
3.943988797759551801e+01,9.365402167513814220e+02,9.401591340174670677e+02,-1.092798564250254145e+01
3.945189037807561050e+01,9.364092582769359296e+02,9.401503004643107033e+02,-1.089381716117692811e+01
3.946389277855571009e+01,9.362787073580435617e+02,9.401411745608645560e+02,-1.086011509853029189e+01
3.947589517903580258e+01,9.361485583970932112e+02,9.401317579714428803e+02,-1.082688726816104818e+01
3.948789757951590218e+01,9.360188056965056376e+02,9.401220523438479404e+02,-1.079414136393099710e+01
3.949989997999599467e+01,9.358894434587339219e+02,9.401120593093696698e+02,-1.076188495844877124e+01
3.951190238047609427e+01,9.357604657862636941e+02,9.401017804827862392e+02,-1.073012550157049638e+01
3.952390478095618676e+01,9.356318666816127916e+02,9.400912174623634883e+02,-1.069887031891832763e+01
3.953590718143628635e+01,9.355036400473309186e+02,9.400803718298552667e+02,-1.066812661041725008e+01
3.954790958191637884e+01,9.353757796860007829e+02,9.400692451505032068e+02,-1.063790144885031275e+01
3.955991198239647844e+01,9.352482793002366179e+02,9.400578389730370645e+02,-1.060820177843340950e+01
3.957191438287657093e+01,9.351211324926857742e+02,9.400461548296743786e+02,-1.057903441340886985e+01
3.958391678335667052e+01,9.349943327660269006e+02,9.400341942361204701e+02,-1.055040603665931620e+01
3.959591918383676301e+01,9.348678735229718768e+02,9.400219586915686705e+02,-1.052232319834173424e+01
3.960792158431686261e+01,9.347417480662643356e+02,9.400094496787002072e+02,-1.049479231454206740e+01
3.961992398479695510e+01,9.346159495986802312e+02,9.399966686636843178e+02,-1.046781966595098368e+01
3.963192638527705469e+01,9.344904712230278392e+02,9.399836170961779089e+02,-1.044141139656090367e+01
3.964392878575714718e+01,9.343653059421479838e+02,9.399702964093260107e+02,-1.041557351238512830e+01
3.965593118623724678e+01,9.342404466589133563e+02,9.399567080197613222e+02,-1.039031188019874463e+01
3.966793358671733927e+01,9.341158873711231081e+02,9.399428532531272822e+02,-1.036563216648587016e+01
3.967993598719743886e+01,9.339916219698487794e+02,9.399287333964566642e+02,-1.034153988619299369e+01
3.969193838767753135e+01,9.338676430301767368e+02,9.399143497844037256e+02,-1.031804046698148625e+01
3.970394078815763095e+01,9.337439431024843088e+02,9.398997037303408888e+02,-1.029513918864594046e+01
3.971594318863772344e+01,9.336205147125663188e+02,9.398847965263512378e+02,-1.027284118195409413e+01
3.972794558911782303e+01,9.334973503616351991e+02,9.398696294432287459e+02,-1.025115142751949371e+01
3.973994798959791552e+01,9.333744425263205358e+02,9.398542037304781616e+02,-1.023007475470017447e+01
3.975195039007801512e+01,9.332517836586692965e+02,9.398385206163151224e+02,-1.020961584052432514e+01
3.976395279055810761e+01,9.331293661861458304e+02,9.398225813076660415e+02,-1.018977920864314157e+01
3.977595519103820720e+01,9.330071825116319815e+02,9.398063869901681073e+02,-1.017056922831141996e+01
3.978795759151829969e+01,9.328852250134269752e+02,9.397899388281692836e+02,-1.015199011339616852e+01
3.979995999199839929e+01,9.327634860452471912e+02,9.397732379647284233e+02,-1.013404592141311866e+01
3.981196239247849178e+01,9.326419579362266177e+02,9.397562855216152684e+02,-1.011674055259256377e+01
3.982396479295859137e+01,9.325206329909163969e+02,9.397390825993099952e+02,-1.010007774897350252e+01
3.983596719343868386e+01,9.323995034892855074e+02,9.397216302770041239e+02,-1.008406109352783631e+01
3.984796959391878346e+01,9.322785616867196268e+02,9.397039296125996088e+02,-1.006869400931356218e+01
3.985997199439887595e+01,9.321577998140224963e+02,9.396859816427092937e+02,-1.005397975865847293e+01
3.987197439487897554e+01,9.320372100774146702e+02,9.396677873826567975e+02,-1.003992144237376394e+01
3.988397679535906803e+01,9.319167846585345387e+02,9.396493478264767418e+02,-1.002652199899875463e+01
3.989597919583916763e+01,9.317965157144374189e+02,9.396306639469144102e+02,-1.001378420407590752e+01
3.990798159631926012e+01,9.316763953775963500e+02,9.396117366954258614e+02,-1.000171066945730303e+01
3.991998399679935972e+01,9.315564157559017531e+02,9.395925670021779297e+02,-9.990303842642838106e+00
3.993198639727945221e+01,9.314365689326612028e+02,9.395731557760485657e+02,-9.979566006149925173e+00
3.994398879775955180e+01,9.313168469665997691e+02,9.395535039046260408e+02,-9.969499276914937980e+00
3.995599119823964429e+01,9.311972418918599033e+02,9.395336122542098565e+02,-9.960105605727772371e+00
3.996799359871974389e+01,9.310777457180014380e+02,9.395134816698101758e+02,-9.951386776697905390e+00
3.997999599919983638e+01,9.309583504300017012e+02,9.394931129751479375e+02,-9.943344406753896081e+00
3.999199839967993597e+01,9.308390479882549471e+02,9.394725069726549691e+02,-9.935979945175816397e+00
4.000400080016002846e+01,9.307198303285736074e+02,9.394516644434736463e+02,-9.929294673160526941e+00
4.001600320064012806e+01,9.306006893621865856e+02,9.394305861474575750e+02,-9.923289703421056984e+00
4.002800560112022055e+01,9.304816169757408488e+02,9.394092728231709089e+02,-9.917965979818887945e+00
4.004000800160032014e+01,9.303626050313004043e+02,9.393877251878885772e+02,-9.913324277030632459e+00
4.005201040208041263e+01,9.302436453663468683e+02,9.393659439375965121e+02,-9.909365200248558381e+00
4.006401280256051223e+01,9.301247297937787835e+02,9.393439297469911935e+02,-9.906089184915284562e+00
4.007601520304060472e+01,9.300058501019127561e+02,9.393216832694802179e+02,-9.903496496493076506e+00
4.008801760352070431e+01,9.298869980544820919e+02,9.392992051371817297e+02,-9.901587230267470119e+00
4.010002000400079680e+01,9.297681653906379324e+02,9.392764959609248763e+02,-9.900361311185751134e+00
4.011202240448089640e+01,9.296493438249485735e+02,9.392535563302493529e+02,-9.899818493730059288e+00
4.012402480496098889e+01,9.295305250473998058e+02,9.392303868134060849e+02,-9.899958361826168840e+00
4.013602720544108848e+01,9.294117007233948016e+02,9.392069879573563185e+02,-9.900780328786282780e+00
4.014802960592118097e+01,9.292928624937540008e+02,9.391833602877725298e+02,-9.902283637288174845e+00
4.016003200640128057e+01,9.291740019747152246e+02,9.391595043090377430e+02,-9.904467359389052206e+00
4.017203440688137306e+01,9.290551107579339032e+02,9.391354205042458716e+02,-9.907330396574913323e+00
4.018403680736147265e+01,9.289361804104825069e+02,9.391111093352016042e+02,-9.910871479845535958e+00
4.019603920784156514e+01,9.288172024748511149e+02,9.390865712424205185e+02,-9.915089169835377803e+00
4.020804160832166474e+01,9.286981695748428365e+02,9.390618067059033365e+02,-9.919981858432294075e+00
4.022004400880175723e+01,9.285790756248264870e+02,9.390368162373742962e+02,-9.925547760653959273e+00
4.023204640928185682e+01,9.284599122021372750e+02,9.390116001830782579e+02,-9.931784911065381749e+00
4.024404880976194931e+01,9.283406708660826325e+02,9.389861588677524651e+02,-9.938691174500533521e+00
4.025605121024204891e+01,9.282213432468003020e+02,9.389604925998024783e+02,-9.946264246610034832e+00
4.026805361072214140e+01,9.281019210452584502e+02,9.389346016713029712e+02,-9.954501654196768357e+00
4.028005601120224100e+01,9.279823960332557817e+02,9.389084863579969351e+02,-9.963400755587112911e+00
4.029205841168233349e+01,9.278627600534215389e+02,9.388821469192964742e+02,-9.972958741038105757e+00
4.030406081216243308e+01,9.277430050192150475e+02,9.388555835982821236e+02,-9.983172633180757316e+00
4.031606321264252557e+01,9.276231229149263982e+02,9.388287966217034182e+02,-9.994039287499170143e+00
4.032806561312262517e+01,9.275031057956759923e+02,9.388017861999783236e+02,-1.000555539284555273e+01
4.034006801360271766e+01,9.273829457874147693e+02,9.387745525271935776e+02,-1.001771747199081375e+01
4.035207041408281725e+01,9.272626350869240923e+02,9.387470957811050312e+02,-1.003052188221188779e+01
4.036407281456290974e+01,9.271421659618156355e+02,9.387194161231366252e+02,-1.004396481591323287e+01
4.037607521504300934e+01,9.270215307505316105e+02,9.386915136983815273e+02,-1.005804230128581622e+01
4.038807761552310183e+01,9.269007218623448807e+02,9.386633886356015637e+02,-1.007275020300017587e+01
4.040008001600319432e+01,9.267797317773582790e+02,9.386350410472269914e+02,-1.008808422293564355e+01
4.041208241648329391e+01,9.266585530465054035e+02,9.386064710293569533e+02,-1.010403990094526350e+01
4.042408481696338640e+01,9.265371782915503900e+02,9.385776786617595917e+02,-1.012061261565541237e+01
4.043608721744348600e+01,9.264156002050874577e+02,9.385486640078712526e+02,-1.013779758530065500e+01
4.044808961792357849e+01,9.262938115505417045e+02,9.385194271147973950e+02,-1.015558986859399582e+01
4.046009201840367808e+01,9.261718051621683117e+02,9.384899680133121365e+02,-1.017398436563201614e+01
4.047209441888377057e+01,9.260495739450532255e+02,9.384602867178582528e+02,-1.019297581883425252e+01
4.048409681936387017e+01,9.259271108751123620e+02,9.384303832265471783e+02,-1.021255881391744502e+01
4.049609921984396266e+01,9.258044089990926295e+02,9.384002575211593467e+02,-1.023272778090475654e+01
4.050810162032406225e+01,9.256814614345709060e+02,9.383699095671433952e+02,-1.025347699516801825e+01
4.052010402080415474e+01,9.255582613699549483e+02,9.383393393136173017e+02,-1.027480057850534578e+01
4.053210642128425434e+01,9.254348020644827102e+02,9.383085466933673615e+02,-1.029669250025151150e+01
4.054410882176434683e+01,9.253110768482224557e+02,9.382775316228487554e+02,-1.031914657842269634e+01
4.055611122224444642e+01,9.251870791220732144e+02,9.382462940021852091e+02,-1.034215648089432449e+01
4.056811362272453891e+01,9.250628023577643262e+02,9.382148337151695614e+02,-1.036571572661223328e+01
4.058011602320463851e+01,9.249382400978553278e+02,9.381831506292628546e+02,-1.038981768683642670e+01
4.059211842368473100e+01,9.248133859557367487e+02,9.381512445955953581e+02,-1.041445558641840208e+01
4.060412082416483059e+01,9.246882336156289739e+02,9.381191154489656583e+02,-1.043962250510970691e+01
4.061612322464492308e+01,9.245627768325832676e+02,9.380867630078413413e+02,-1.046531137890396046e+01
4.062812562512502268e+01,9.244370094324809770e+02,9.380541870743586514e+02,-1.049151500140987459e+01
4.064012802560511517e+01,9.243109253120343283e+02,9.380213874343223779e+02,-1.051822602525610684e+01
4.065213042608521476e+01,9.241845184387855170e+02,9.379883638572061955e+02,-1.054543696352794591e+01
4.066413282656530725e+01,9.240577828511076177e+02,9.379551160961526648e+02,-1.057314019123442250e+01
4.067613522704540685e+01,9.239307126582037881e+02,9.379216438879726638e+02,-1.060132794680633950e+01
4.068813762752549934e+01,9.238033020401078375e+02,9.378879469531460700e+02,-1.062999233362504192e+01
4.070014002800559894e+01,9.236755452476839992e+02,9.378540249958216464e+02,-1.065912532158086101e+01
4.071214242848569143e+01,9.235474366026269308e+02,9.378198777038163598e+02,-1.068871874866125182e+01
4.072414482896579102e+01,9.234189704974616006e+02,9.377855047486165176e+02,-1.071876432256904010e+01
4.073614722944588351e+01,9.232901413955436283e+02,9.377509057853765171e+02,-1.074925362236857929e+01
4.074814962992598311e+01,9.231609438310589439e+02,9.377160804529200959e+02,-1.078017810016205935e+01
4.076015203040607560e+01,9.230313724090241294e+02,9.376810283737393092e+02,-1.081152908279270441e+01
4.077215443088617519e+01,9.229014218052858496e+02,9.376457491539950979e+02,-1.084329777357684677e+01
4.078415683136626768e+01,9.227710867665215346e+02,9.376102423835170612e+02,-1.087547525406324667e+01
4.079615923184636728e+01,9.226403621102389252e+02,9.375745076358034567e+02,-1.090805248581964904e+01
4.080816163232645977e+01,9.225092427247761862e+02,9.375385444680215414e+02,-1.094102031224626792e+01
4.082016403280655936e+01,9.223777248705198417e+02,9.375023526939305611e+02,-1.097436954496128791e+01
4.083216643328665185e+01,9.222458052550692855e+02,9.374659321498273812e+02,-1.100809088825709026e+01
4.084416883376675145e+01,9.221134792762697998e+02,9.374292823439523090e+02,-1.104217483459759919e+01
4.085617123424684394e+01,9.219807424669575084e+02,9.373924027821205982e+02,-1.107661177014719556e+01
4.086817363472694353e+01,9.218475904971497812e+02,9.373552929681976593e+02,-1.111139197681615265e+01
4.088017603520703602e+01,9.217140191740471664e+02,9.373179524040998558e+02,-1.114650563418004126e+01
4.089217843568713562e+01,9.215800244420313447e+02,9.372803805897945040e+02,-1.118194282142209062e+01
4.090418083616722811e+01,9.214456023826668343e+02,9.372425770232993045e+02,-1.121769351929762415e+01
4.091618323664732770e+01,9.213107492146998538e+02,9.372045412006829110e+02,-1.125374761212101760e+01
4.092818563712742019e+01,9.211754612940591187e+02,9.371662726160644752e+02,-1.129009488977377096e+01
4.094018803760751979e+01,9.210397351138550448e+02,9.371277707616142152e+02,-1.132672504973477956e+01
4.095219043808761228e+01,9.209035673043805446e+02,9.370890351275527337e+02,-1.136362769913022319e+01
4.096419283856771187e+01,9.207669546331104584e+02,9.370500652021515862e+02,-1.140079235680531511e+01
4.097619523904780436e+01,9.206298940047017823e+02,9.370108604717331673e+02,-1.143820845541474540e+01
4.098819763952790396e+01,9.204923824609936673e+02,9.369714204206701424e+02,-1.147586534353349030e+01
4.100020004000799645e+01,9.203544171810074204e+02,9.369317445313863573e+02,-1.151375228778676529e+01
4.101220244048809604e+01,9.202159954809463898e+02,9.368918322843562692e+02,-1.155185847499845053e+01
4.102420484096818853e+01,9.200771148141961930e+02,9.368516831581049473e+02,-1.159017301435770264e+01
4.103620724144828813e+01,9.199377727713242621e+02,9.368112966292083001e+02,-1.162868493960396421e+01
4.104820964192838062e+01,9.197979670800806389e+02,9.367706721722930752e+02,-1.166738321122871547e+01
4.106021204240848022e+01,9.196576956053970662e+02,9.367298092600364043e+02,-1.170625671869446904e+01
4.107221444288857271e+01,9.195169563493876694e+02,9.366887073631664862e+02,-1.174529428267035769e+01
4.108421684336867230e+01,9.193757474513483885e+02,9.366473659504621310e+02,-1.178448465728348538e+01
4.109621924384876479e+01,9.192340671877578870e+02,9.366057844887528745e+02,-1.182381653238580554e+01
4.110822164432886439e+01,9.190919139722761884e+02,9.365639624429188643e+02,-1.186327853583650160e+01
4.112022404480895688e+01,9.189492863557460396e+02,9.365218992758913146e+02,-1.190285923579832250e+01
4.113222644528905647e+01,9.188061830261920022e+02,9.364795944486518238e+02,-1.194254714304841158e+01
4.114422884576914896e+01,9.186626028088210205e+02,9.364370474202329433e+02,-1.198233071330291288e+01
4.115623124624924856e+01,9.185185446660218531e+02,9.363942576477178363e+02,-1.202219834955440092e+01
4.116823364672934105e+01,9.183740076973656414e+02,9.363512245862403915e+02,-1.206213840442186047e+01
4.118023604720944064e+01,9.182289911396055686e+02,9.363079476889853368e+02,-1.210213918251352183e+01
4.119223844768953313e+01,9.180834943666768595e+02,9.362644264071880116e+02,-1.214218894280057626e+01
4.120424084816963273e+01,9.179375168896967807e+02,9.362206601901345948e+02,-1.218227590100253011e+01
4.121624324864972522e+01,9.177910583569653227e+02,9.361766484851618770e+02,-1.222238823198279256e+01
4.122824564912982481e+01,9.176441185539637218e+02,9.361323907376574880e+02,-1.226251407215532474e+01
4.124024804960991730e+01,9.174966974033560518e+02,9.360878863910597829e+02,-1.230264152189960392e+01
4.125225045009001690e+01,9.173487949649879738e+02,9.360431348868577288e+02,-1.234275864798603273e+01
4.126425285057010939e+01,9.172004114358878724e+02,9.359981356645911319e+02,-1.238285348600913238e+01
4.127625525105020898e+01,9.170515471502657192e+02,9.359528881618505238e+02,-1.242291404282924994e+01
4.128825765153030147e+01,9.169022025795139825e+02,9.359073918142771618e+02,-1.246292829902148469e+01
4.130026005201040107e+01,9.167523783322068311e+02,9.358616460555629146e+02,-1.250288421133230798e+01
4.131226245249049356e+01,9.166020751541011578e+02,9.358156503174507179e+02,-1.254276971514219952e+01
4.132426485297059315e+01,9.164512939281354420e+02,9.357694040297337779e+02,-1.258257272693435169e+01
4.133626725345068564e+01,9.163000356744305464e+02,9.357229066202563672e+02,-1.262228114676936386e+01
4.134826965393078524e+01,9.161483015502893750e+02,9.356761575149132568e+02,-1.266188286076426905e+01
4.136027205441087773e+01,9.159960928501971011e+02,9.356291561376503978e+02,-1.270136574357656478e+01
4.137227445489097732e+01,9.158434110058208262e+02,9.355819019104637846e+02,-1.274071766089169522e+01
4.138427685537106981e+01,9.156902575860099205e+02,9.355343942534007056e+02,-1.277992647191438103e+01
4.139627925585116941e+01,9.155366342967957962e+02,9.354866325845590609e+02,-1.281898003186258883e+01
4.140828165633126190e+01,9.153825429813920209e+02,9.354386163200871351e+02,-1.285786619446332146e+01
4.142028405681136149e+01,9.152279856201943176e+02,9.353903448741845068e+02,-1.289657281445160564e+01
4.143228645729145398e+01,9.150729643234967625e+02,9.353418178235943969e+02,-1.293508781096314664e+01
4.144428885777155358e+01,9.149174814528120123e+02,9.352930350419799197e+02,-1.297339921639649596e+01
4.145629125825164607e+01,9.147615396491843285e+02,9.352439960116201974e+02,-1.301149492408118391e+01
4.146829365873174567e+01,9.146051416912201830e+02,9.351947002044564670e+02,-1.304936283506188488e+01
4.148029605921183816e+01,9.144482904906543581e+02,9.351451471062782730e+02,-1.308699086957170366e+01
4.149229845969193775e+01,9.142909890923492640e+02,9.350953362167234673e+02,-1.312436696946323877e+01
4.150430086017203024e+01,9.141332406742955072e+02,9.350452670492785501e+02,-1.316147910063795123e+01
4.151630326065212984e+01,9.139750485476113226e+02,9.349949391312781017e+02,-1.319831525547499496e+01
4.152830566113222233e+01,9.138164161565432551e+02,9.349443520039056921e+02,-1.323486345525827623e+01
4.154030806161232192e+01,9.136573470784654774e+02,9.348935052221927435e+02,-1.327111175260080955e+01
4.155231046209241441e+01,9.134978450238804726e+02,9.348423983550194407e+02,-1.330704823386726865e+01
4.156431286257251401e+01,9.133379138364182381e+02,9.347910309851142756e+02,-1.334266102159303813e+01
4.157631526305260650e+01,9.131775574928371952e+02,9.347394027090542750e+02,-1.337793827690011028e+01
4.158831766353270609e+01,9.130167801030231658e+02,9.346875131372647729e+02,-1.341286820190890516e+01
4.160032006401279858e+01,9.128555859099903955e+02,9.346353618940196384e+02,-1.344743904214590913e+01
4.161232246449289818e+01,9.126939792898808719e+02,9.345829486174410476e+02,-1.348163908894654028e+01
4.162432486497299067e+01,9.125319647519647788e+02,9.345302729594997118e+02,-1.351545668185275417e+01
4.163632726545309026e+01,9.123695469386395871e+02,9.344773345860146492e+02,-1.354888021100511075e+01
4.164832966593318275e+01,9.122067306254315326e+02,9.344241331766534131e+02,-1.358189811952867032e+01
4.166033206641328235e+01,9.120435207209942519e+02,9.343706684249320915e+02,-1.361449890591260115e+01
4.167233446689337484e+01,9.118799222671096913e+02,9.343169400382148524e+02,-1.364667112638217006e+01
4.168433686737347443e+01,9.117159404386873121e+02,9.342629477377146259e+02,-1.367840339726452470e+01
4.169633926785356692e+01,9.115515805437649988e+02,9.342086912584927632e+02,-1.370968439734518185e+01
4.170834166833366652e+01,9.113868480235081506e+02,9.341541703494586955e+02,-1.374050287021733041e+01
4.172034406881375901e+01,9.112217484522105906e+02,9.340993847733707298e+02,-1.377084762662207140e+01
4.173234646929385860e+01,9.110562875372936560e+02,9.340443343068352533e+02,-1.380070754677912781e+01
4.174434886977395109e+01,9.108904711193068806e+02,9.339890187403071877e+02,-1.383007158270842041e+01
4.175635127025405069e+01,9.107243051719275400e+02,9.339334378780901034e+02,-1.385892876054146505e+01
4.176835367073414318e+01,9.105577958019612197e+02,9.338775915383356505e+02,-1.388726818282171749e+01
4.178035607121424277e+01,9.103909492493410198e+02,9.338214795530441279e+02,-1.391507903079507180e+01
4.179235847169433526e+01,9.102237718871283505e+02,9.337651017680642553e+02,-1.394235056668769168e+01
4.180436087217443486e+01,9.100562702215121362e+02,9.337084580430929464e+02,-1.396907213597289754e+01
4.181636327265452735e+01,9.098884508918099527e+02,9.336515482516758766e+02,-1.399523316962543618e+01
4.182836567313462695e+01,9.097203206704666627e+02,9.335943722812070291e+02,-1.402082318636313651e+01
4.184036807361471944e+01,9.095518864630553253e+02,9.335369300329286943e+02,-1.404583179487500288e+01
4.185237047409481903e+01,9.093831553082768551e+02,9.334792214219316975e+02,-1.407024869603631601e+01
4.186437287457491152e+01,9.092141343779604767e+02,9.334212463771552848e+02,-1.409406368510908436e+01
4.187637527505501112e+01,9.090448309770628157e+02,9.333630048413871236e+02,-1.411726665392865598e+01
4.188837767553510361e+01,9.088752525436690348e+02,9.333044967712634161e+02,-1.413984759307451178e+01
4.190038007601520320e+01,9.087054066489914703e+02,9.332457221372684444e+02,-1.416179659402656021e+01
4.191238247649529569e+01,9.085353009973713370e+02,9.331866809237353664e+02,-1.418310385130504159e+01
4.192438487697539529e+01,9.083649434262770228e+02,9.331273731288455338e+02,-1.420375966459446992e+01
4.193638727745548778e+01,9.081943419063053398e+02,9.330677987646286056e+02,-1.422375444085061957e+01
4.194838967793558737e+01,9.080235045411807278e+02,9.330079578569630030e+02,-1.424307869639080160e+01
4.196039207841567986e+01,9.078524395677559369e+02,9.329478504455753409e+02,-1.426172305896612613e+01
4.197239447889577946e+01,9.076811553560112316e+02,9.328874765840406553e+02,-1.427967826981602961e+01
4.198439687937587195e+01,9.075096603897086425e+02,9.328268363423420624e+02,-1.429693518691762577e+01
4.199639927985597154e+01,9.073379617800615051e+02,9.327659300176085253e+02,-1.431348488477433811e+01
4.200840168033606403e+01,9.071660674553163517e+02,9.327047578749591139e+02,-1.432931852896006042e+01
4.202040408081616363e+01,9.069939864331702211e+02,9.326433200759377087e+02,-1.434442734947851505e+01
4.203240648129625612e+01,9.068217277961097125e+02,9.325816168054886930e+02,-1.435880270417227678e+01
4.204440888177635571e+01,9.066493006914104171e+02,9.325196482719562709e+02,-1.437243608063642242e+01
4.205641128225644820e+01,9.064767143311378277e+02,9.324574147070850358e+02,-1.438531909811312914e+01
4.206841368273654780e+01,9.063039779921464287e+02,9.323949163660194017e+02,-1.439744350936824979e+01
4.208041608321664029e+01,9.061311010160804926e+02,9.323321535273042855e+02,-1.440880120254763952e+01
4.209241848369673988e+01,9.059580928093733974e+02,9.322691264928843111e+02,-1.441938420301492130e+01
4.210442088417683237e+01,9.057849628432481950e+02,9.322058355881047191e+02,-1.442918467516863323e+01
4.211642328465693197e+01,9.056117206537170432e+02,9.321422811617104571e+02,-1.443819492423912187e+01
4.212842568513702446e+01,9.054383758415820012e+02,9.320784635858469755e+02,-1.444640739806511576e+01
4.214042808561711695e+01,9.052649380724338926e+02,9.320143832560595456e+02,-1.445381468884882992e+01
4.215243048609721654e+01,9.050914170766534426e+02,9.319500405912937140e+02,-1.446040953488985714e+01
4.216443288657730903e+01,9.049178226494107093e+02,9.318854360338951892e+02,-1.446618482229727931e+01
4.217643528705740863e+01,9.047441646506647430e+02,9.318205700496097279e+02,-1.447113358667943928e+01
4.218843768753750112e+01,9.045704530051648362e+02,9.317554431275833622e+02,-1.447524901481146387e+01
4.220044008801760071e+01,9.043966977024489324e+02,9.316900557803620586e+02,-1.447852444627954327e+01
4.221244248849769320e+01,9.042229087968447629e+02,9.316244085438921729e+02,-1.448095337510244640e+01
4.222444488897779280e+01,9.040490964074691647e+02,9.315585019775198816e+02,-1.448252945132873748e+01
4.223644728945788529e+01,9.038752707182289896e+02,9.314923366639917504e+02,-1.448324648261066372e+01
4.224844968993798489e+01,9.037014419778196270e+02,9.314259132094543929e+02,-1.448309843575329658e+01
4.226045209041807738e+01,9.035276204997268223e+02,9.313592322434545849e+02,-1.448207943823898525e+01
4.227245449089817697e+01,9.033538166622249719e+02,9.312922944189391501e+02,-1.448018377972691262e+01
4.228445689137826946e+01,9.031800409083783734e+02,9.312251004122550739e+02,-1.447740591352696349e+01
4.229645929185836906e+01,9.030063037460403166e+02,9.311576509231496175e+02,-1.447374045804808418e+01
4.230846169233846155e+01,9.028326157478539926e+02,9.310899466747699762e+02,-1.446918219821993645e+01
4.232046409281856114e+01,9.026589875512514709e+02,9.310219884136636210e+02,-1.446372608688878891e+01
4.233246649329865363e+01,9.024854298584548360e+02,9.309537769097781847e+02,-1.445736724618585534e+01
4.234446889377875323e+01,9.023119534364749370e+02,9.308853129564612345e+02,-1.445010096886861461e+01
4.235647129425884572e+01,9.021385691171125245e+02,9.308165973704606131e+02,-1.444192271963467533e+01
4.236847369473894531e+01,9.019652877969575684e+02,9.307476309919242112e+02,-1.443282813640754547e+01
4.238047609521903780e+01,9.017921204373895989e+02,9.306784146844003089e+02,-1.442281303159403372e+01
4.239247849569913740e+01,9.016190780645772520e+02,9.306089493348370070e+02,-1.441187339331317929e+01
4.240448089617922989e+01,9.014461717694788376e+02,9.305392358535827952e+02,-1.440000538659600871e+01
4.241648329665932948e+01,9.012734127078418851e+02,9.304692751743859844e+02,-1.438720535455586003e+01
4.242848569713942197e+01,9.011008121002037115e+02,9.303990682543952744e+02,-1.437346981952944169e+01
4.244048809761952157e+01,9.009283812318906257e+02,9.303286160741595268e+02,-1.435879548418741081e+01
4.245249049809961406e+01,9.007561314530184973e+02,9.302579196376275377e+02,-1.434317923261460948e+01
