x,H,lam,y
1.270736371342263249e+00,1.313021774310822138e+02,1.113120702288267205e+00,6.278525024281324252e-02
5.285812354538024227e-01,1.458338058936320749e+02,1.186268201794290267e+00,1.033607251086402466e-02
1.046786810925171451e+00,1.402612293842181543e+02,1.095700259508765484e+00,3.905862668256159659e-02
2.649321476586400159e+00,1.420969193384955531e+02,1.440399578224468069e+00,3.257484106716809213e-01
1.468106189930855843e+00,8.484831249332921743e+01,1.257161316437643617e+00,1.504941647918914271e-01
3.464077423696430902e+00,1.282752806795558342e+02,1.235472416234723703e+00,5.346876893605349013e-01
2.940117653578054657e+00,1.473116140478221041e+02,1.227576787488471544e+00,3.286251344880209979e-01
1.157680277741552022e+00,1.346199776460556166e+02,1.088818465926645107e+00,4.961873608296589466e-02
3.528494503772757529e+00,1.177585333804980934e+02,1.139574212675116271e+00,5.607586045335611891e-01
5.166913434192588195e-01,1.484291235628951995e+02,1.186832119191954860e+00,9.694544050329578430e-03
1.649111596322984319e+00,1.106735964229236373e+02,1.278611563632058745e+00,1.459407655653332803e-01
2.387328610924808192e+00,1.329443613414338472e+02,1.109110829481638971e+00,2.182926607152863852e-01
2.426834151570345099e+00,1.218406832346914257e+02,1.073622245949402476e+00,2.397825409183062528e-01
6.334831685909672050e-01,1.059487433021626401e+02,1.428721177617080507e+00,2.514995717034880507e-02
2.965709160851058179e+00,1.464934749905529543e+02,1.223752038299726008e+00,3.353716468785542526e-01
3.808174610538270333e+00,1.134825999587150278e+02,1.245303716626845691e+00,7.456843607241919747e-01
2.970018823722473389e+00,9.730423778631691789e+01,1.399206042004146333e+00,5.995294894583467205e-01
2.511127086156329735e+00,9.603017166577936337e+01,1.161991024271531892e+00,3.585861225758186777e-01
1.330019948039082855e+00,1.199523729535460603e+02,1.328973900448698453e+00,9.049578447062507636e-02
1.607824980857974984e+00,1.100308974141794494e+02,1.408878890037028819e+00,1.538670266354101868e-01
4.091403626324757736e-01,1.014087546925867258e+02,1.278326632819114295e+00,9.827210611854077238e-03
1.305540363221572520e+00,1.033685876361630562e+02,1.272999546736909071e+00,9.780888375551002878e-02
2.478570812990497529e+00,1.354340139894071910e+02,1.203540710098587985e+00,2.504501008229362835e-01
2.221463423060110909e+00,1.227084741828686845e+02,1.420620283160295427e+00,2.642085602977909953e-01
7.555518116820624241e-01,1.272003178511837262e+02,1.366713861196203972e+00,2.818415185484679508e-02
1.577488837113529385e+00,1.010523682124117499e+02,9.320866975070523086e-01,1.070520979652025417e-01
2.339945566988580250e+00,1.452099513220234712e+02,1.469365264532558335e+00,2.529545020782372755e-01
2.243698920440328592e+00,1.387815833241636767e+02,1.034009732274133730e+00,1.715240283481477279e-01
8.079560774496149511e-01,8.950871423832157348e+01,8.565809512371564960e-01,2.928286625691878253e-02
3.374356379966810593e+00,9.141346950232490087e+01,1.319687284392576432e+00,7.826213571815969772e-01
3.470968381608887654e+00,1.077755375309146757e+02,1.134348693467780445e+00,5.940176229847407008e-01
3.475825042875277493e+00,8.036207806554125455e+01,9.574128102176656663e-01,6.860503421344908981e-01
2.663289073057191203e+00,1.210995794748284169e+02,1.229724437663333392e+00,3.335552872758657528e-01
3.122563398913638544e+00,1.468801164189955273e+02,1.364249411212018259e+00,4.139548374536116682e-01
3.223555012059383884e+00,8.268009323520382736e+01,1.146674986467897117e+00,6.874334877716012926e-01
2.141217931302703992e+00,1.347302604923192462e+02,1.214189594935255467e+00,1.894778072828633142e-01
9.107043750490670941e-01,1.440650407869131868e+02,1.112134382505157726e+00,2.915149718108946825e-02
1.748715412304704397e+00,1.335695538881260518e+02,1.498068904128633916e+00,1.573896516845826876e-01
2.823811917814019523e+00,1.322638955322759671e+02,9.064773909420453801e-01,2.509603725051202661e-01
3.039257222522117718e+00,1.332824336554676279e+02,9.784983404708463839e-01,3.115118763906304933e-01
7.123751604772867729e-01,1.443762739228936596e+02,1.195175807500851173e+00,1.912261568167435491e-02
7.304999779874898902e-01,1.495379393795978444e+02,1.123598172813637941e+00,1.819995668557863877e-02
1.541156023738963210e+00,1.185271821968792949e+02,1.335040339742388227e+00,1.236943627219973252e-01
3.936749184653731248e+00,1.324072673483117342e+02,1.103716904975127866e+00,5.963455163252545654e-01
8.186289720032230433e-01,9.871826974604972804e+01,1.340672792700160487e+00,4.247401957486306862e-02
4.618036024148952645e-01,1.254911929909180373e+02,1.143008412426812059e+00,8.930940223860234228e-03
1.048585196555364751e+00,1.485502107221215908e+02,8.738967782542489404e-01,2.937775734420850285e-02
3.058269477449773621e+00,1.014271999935209152e+02,1.369502354137161815e+00,5.950978195645181268e-01
3.786291570340317936e+00,8.402859458052235198e+01,9.077885817690302117e-01,7.366155189898095923e-01
4.281221901289744003e-01,1.372799177303001272e+02,8.374109589586794522e-01,5.107895005192702488e-03
5.819263818305913105e-01,1.301953545345939460e+02,1.358440990689111727e+00,1.620653430275046866e-02
3.095349648530987707e+00,1.095724922526271854e+02,1.114227071003466740e+00,4.548264351761249213e-01
1.908773930923144180e+00,1.261048194547322794e+02,1.158882456293818475e+00,1.541902529246463593e-01
8.481115194010389047e-01,9.765706677130404501e+01,8.488898035604612868e-01,2.918190439914533640e-02
3.324739509979697250e+00,1.016610929276878323e+02,1.017932927812508215e+00,5.193322669227664612e-01
7.350950673093875620e-01,1.249362774378070355e+02,1.257614436306058847e+00,2.502226956865104268e-02
1.994930899624696607e+00,9.878055399126044733e+01,1.309953485313978927e+00,2.472743476702098098e-01
1.148090418738371588e+00,8.774391925838008888e+01,9.408182732843634044e-01,6.635234860798401579e-02
3.457765005194387342e+00,9.994501240528978769e+01,1.206910735459080009e+00,6.811878484568442138e-01
1.941841161656669978e+00,9.560320515682971632e+01,1.293071686985631352e+00,2.393427512168251059e-01
3.788922567102706918e+00,9.823823499523837199e+01,9.876781606555874449e-01,6.802282537608262958e-01
2.793111830414726438e+00,8.620500079152904505e+01,1.035321421810091014e+00,4.432825825236363371e-01
8.024874095792962070e-01,1.065382296484052915e+02,1.096794411764710819e+00,3.080083136097878233e-02
2.080896013568505953e+00,1.297870039673028941e+02,1.362792019410836941e+00,2.092046875482987955e-01
3.387563220451949242e+00,1.110676595023622468e+02,8.801128382773137915e-01,4.233809181598391924e-01
8.177041664459258064e-01,1.293896501389969558e+02,8.235003419582218598e-01,1.952653353470189951e-02
3.196433845655144435e+00,9.790902826569362105e+01,1.420090217283911604e+00,7.019034368059988704e-01
3.995800220756299481e+00,1.393874712464121615e+02,8.530826522716330462e-01,4.478093769770087884e-01
1.289449361203827360e+00,1.339844181843296553e+02,1.335294394058879730e+00,7.591383949626961947e-02
9.767035927278132634e-01,1.373154000060725082e+02,9.306841675170717254e-01,2.954464731305316699e-02
2.697350547841244062e+00,1.417756101845924377e+02,1.247249596915876557e+00,2.927931218598759378e-01
6.933208187011355994e-01,8.947703464218479041e+01,1.385200345651689480e+00,3.489629883678890820e-02
3.229114445149805501e+00,1.333081816204115739e+02,8.133441789055058102e-01,2.920211156302421895e-01
9.655157932699129919e-01,1.401118757822862051e+02,1.299019582248689630e+00,3.944369040207992144e-02
2.415012471313616960e+00,1.105579794728805894e+02,9.725975087221457871e-01,2.384854744638451596e-01
4.025270052348082772e-01,1.127816007711132897e+02,1.290373119834194782e+00,8.581430669342027251e-03
1.014516873630980420e+00,1.363345041551847885e+02,8.483822893791832520e-01,2.928143279806937060e-02
2.874566463667004523e+00,8.137527999623731034e+01,1.190217187900041385e+00,5.759032759639729493e-01
2.553559610887131015e+00,1.081437036007875889e+02,1.041792056366994013e+00,2.926656451815921600e-01
8.228066831011284776e-01,1.351930015504827622e+02,1.377335715374991443e+00,3.155879511886936634e-02
1.003490410660048626e+00,1.092995370785595526e+02,1.296728059107290720e+00,5.545032516336339395e-02
3.017185107581204839e+00,8.942118549915282699e+01,9.645484402525626999e-01,4.635659728095454790e-01
3.995709805176119289e+00,1.109066915353844962e+02,9.349762412428735958e-01,6.286920836443670169e-01
1.275141043848220024e+00,1.085000232514384919e+02,9.611826124773017455e-01,6.687793223015083000e-02
3.234298719742429995e+00,1.405480014804480504e+02,1.416272125300702012e+00,4.842358417116756630e-01
5.087804126602669674e-01,9.922083347288668165e+01,1.451737311605008074e+00,1.766247090867657799e-02
2.044330514688558864e+00,9.593061799724638661e+01,8.419136083983077556e-01,1.716618478797625746e-01
3.719945162022049168e+00,1.048404185454327404e+02,1.470430764824087078e+00,9.204034599819362894e-01
2.510943654772542555e+00,1.375234709492689831e+02,1.114077773846508412e+00,2.339394554613734856e-01
1.592901245997022208e+00,1.225942172301650430e+02,1.354279914516830052e+00,1.293229348585494820e-01
2.961784210389569072e+00,1.207841420163003221e+02,1.143691249815755873e+00,3.848817662057745781e-01
2.407646217143568634e+00,1.287746563268940463e+02,1.133109117099361907e+00,2.347808077762027767e-01
2.168246487428954872e+00,8.548184697299595314e+01,1.491944008210773553e+00,3.891732504414623928e-01
3.306480988714393110e+00,1.185750680190285493e+02,8.993970630823938661e-01,3.843029553566854606e-01
3.185151754607777441e+00,9.307085793462536571e+01,1.388518934561649321e+00,7.193048973259953405e-01
1.933996437439667204e+00,1.126460666690654477e+02,1.496059007281488329e+00,2.309635410345615980e-01
2.775206919444849429e+00,8.576094140916487163e+01,1.253528955737642114e+00,5.346881103986624861e-01
2.477732315961910459e+00,1.218084997527489008e+02,1.295028426384069231e+00,3.020587783642716406e-01
1.549899054458126146e+00,1.460755227197367105e+02,1.006279515656016477e+00,7.529480923396232595e-02
9.661750676887053135e-01,9.953418358724071879e+01,1.478809174195063081e+00,6.473426258491649099e-02
2.347411471664424987e+00,9.061446454023649721e+01,9.328548043442977944e-01,2.667310843472279203e-01
1.497595749611072113e+00,1.480011922567790918e+02,8.518307294767278881e-01,5.865859996914014191e-02
3.125644887387161397e+00,1.274711467496778567e+02,9.736749198313481291e-01,3.440399882259315145e-01
3.424945635412992573e+00,1.430667821395197166e+02,1.406529463481590136e+00,5.293876590667915272e-01
2.741298848784470277e+00,1.058685027456343022e+02,1.115866503920668107e+00,3.700669061560865614e-01
1.268198752187151390e+00,1.342138817223155343e+02,9.560931266450243271e-01,5.245390425141003427e-02
2.103280659351010495e+00,1.182511257973011709e+02,1.249961365281260006e+00,2.165208732845340656e-01
3.762381068080439483e+00,1.281250134518613493e+02,9.732599768250004280e-01,4.964902585327986007e-01
1.893644292431533094e+00,8.440234580831166511e+01,1.139353980770464903e+00,2.284618835631654910e-01
1.371141712958440007e+00,9.921042599460790257e+01,9.407159457182773243e-01,8.319810423555147605e-02
3.232805876240924192e+00,1.163810686248147448e+02,1.010131143688398181e+00,4.213296022195753276e-01
3.849510616259558926e+00,1.275398752908744484e+02,9.378570062061662993e-01,5.032579788199170734e-01
2.435603466174783627e+00,8.913455944021154664e+01,1.232343336791835942e+00,3.874320526660809394e-01
2.563603317606596210e+00,8.555400936391333744e+01,9.560413704304467908e-01,3.468226466662433505e-01
2.449340103651494349e+00,9.856975751664626273e+01,1.497521094046088574e+00,4.291298133157168682e-01
2.549851646169671415e+00,1.326353576682925564e+02,1.425486351946980257e+00,3.216257952838691425e-01
3.166575420529814444e+00,1.413051130918250919e+02,1.130299810776719927e+00,3.672216494243566998e-01
1.874856683259732870e+00,8.465319816827818045e+01,1.367487843216095067e+00,2.684584914636941044e-01
2.193134274151451013e+00,1.348209078330537807e+02,1.169232185535465707e+00,1.912664901864184475e-01
7.456110208738329082e-01,1.141125754081422201e+02,1.336112038138266289e+00,3.012173022859009064e-02
2.197021436915663983e+00,1.497728138683768577e+02,1.462523211934876999e+00,2.145197716886042549e-01
3.463419304775754881e+00,1.110059216900984325e+02,1.246930620839972415e+00,6.309458968947175839e-01
6.140067326197224951e-01,1.127071235995914122e+02,1.452631497471426503e+00,2.249990522132211401e-02
3.657824542931246814e+00,9.719584601004270041e+01,9.201844483476204761e-01,5.961893361804747604e-01
8.121895598328958688e-01,1.010167594616764859e+02,1.345056028691449024e+00,4.093917746123497403e-02
1.980065351265058338e+00,1.479451935719924336e+02,1.060657446676865234e+00,1.278379163226944781e-01
2.436363750712886578e+00,8.560473399715476717e+01,1.276295542228859992e+00,4.193926972316722179e-01
3.924023984556744171e+00,1.480823515117151032e+02,1.063488923959528876e+00,5.051473567890918392e-01
2.816007228628392145e+00,1.290059951328962029e+02,9.179434020210304190e-01,2.596153689869228898e-01
2.500876047788548107e+00,1.087683100357887298e+02,1.444406257061946253e+00,3.881580658034297082e-01
2.667204419920025327e+00,1.321579561077387268e+02,8.794300021586400895e-01,2.173125532375302926e-01
1.643050351817153087e+00,1.160516059770701389e+02,1.382988271137079561e+00,1.490265335789117684e-01
3.885619998637046546e+00,8.942478347418752094e+01,8.502658183895772659e-01,6.793041239035759737e-01
3.798737530045612321e+00,9.923230387363217631e+01,1.496933003654127958e+00,1.040209831122835382e+00
1.334859165775110990e+00,1.261932182931385569e+02,1.115375679474594373e+00,7.244149228550939013e-02
5.087748144833291741e-01,1.232071859818571511e+02,1.176115533296926863e+00,1.137515893530091811e-02
1.104539422109518165e+00,9.723803126173854139e+01,1.396041222453903163e+00,8.187852405706190495e-02
4.896581302950422931e-01,1.460299981982296913e+02,1.140065870115729574e+00,8.511861892188386444e-03
3.484348795403867438e+00,1.424819423751317515e+02,8.853114423410592959e-01,3.447652111894380367e-01
1.619177446964497946e+00,1.155496231492754760e+02,1.182330528255453261e+00,1.242089311269620744e-01
3.617458779781779654e+00,1.476059221896139775e+02,1.448574541454282771e+00,5.887426682567352687e-01
2.156085742317571441e+00,8.337025699553136349e+01,1.151228476291870750e+00,3.036331587555745060e-01
5.234473411584795732e-01,8.754570293690454719e+01,8.448635203437582231e-01,1.240438394760840293e-02
3.538211898060508620e+00,9.771251396483083340e+01,1.164574537728904069e+00,7.049986235673518786e-01
1.121248352307377960e+00,8.088304867207564541e+01,1.222408426748972543e+00,8.960963010239222926e-02
2.971392694532990486e+00,1.480874761328684315e+02,1.369673796276313693e+00,3.727839626256569949e-01
4.264777255782220000e-01,1.329250175054680199e+02,1.226269167925342352e+00,7.683965205305027385e-03
3.835314023820785012e-01,1.256668070420977017e+02,1.453755653726473973e+00,7.823192401134805574e-03
1.564916098064369931e+00,1.230341837231387956e+02,9.342910326205950966e-01,8.568607997054286662e-02
2.320368758413630328e+00,1.004058808391720561e+02,1.325012840874755016e+00,3.331636884453224590e-01
3.335162226640236760e+00,1.210516633550928276e+02,1.417238478213117103e+00,6.065599455497830972e-01
3.836483697741060794e+00,9.890607972687131166e+01,9.572834203825441035e-01,6.708051309606021251e-01
4.865314201966723373e-01,1.415153347278803437e+02,1.384250271991059433e+00,1.055510729488200704e-02
1.008804568035887916e+00,8.607981385486107229e+01,1.254838136289233574e+00,6.974157346149340020e-02
2.532855865448975674e+00,1.140736962399000873e+02,1.440639594745979357e+00,3.773579494105555043e-01
2.195620935238194793e+00,1.217340531425501240e+02,1.032933123599637737e+00,1.888648321407838393e-01
1.998529010642508652e+00,1.465663155635174064e+02,8.870410394038985569e-01,1.099831788516667241e-01
3.515709029824391596e+00,1.277672299182878675e+02,1.359811074708194845e+00,6.100379094353448606e-01
3.269186778595407628e+00,8.048402568895434683e+01,1.285358807075811516e+00,8.194661150977032849e-01
1.974853746231229223e+00,1.321749945966412554e+02,1.031096236729204030e+00,1.395864246877350501e-01
1.110646861786879214e+00,1.186663802072396976e+02,1.355377786541104745e+00,6.507646630832608636e-02
4.107844340209964029e-01,1.187368652638344884e+02,8.302769301402491697e-01,5.444365894814237085e-03
1.590474354783844024e+00,9.966536157777963467e+01,1.442526954412635787e+00,1.712591863804001080e-01
3.178413958696983510e+00,1.001903326276782309e+02,1.227473978148688083e+00,5.828509288613544781e-01
5.993835735747683469e-01,1.246505082725818312e+02,1.257637363516409312e+00,1.667500987889046146e-02
3.209708641845238741e+00,1.338016258650669101e+02,1.448419821895984061e+00,5.146993382609956758e-01
9.987023570534488970e-01,1.100406604394546406e+02,1.427912669851721050e+00,6.005837525309482006e-02
3.645609019339941970e+00,1.135599839002960039e+02,1.387152840985527380e+00,7.619270120664887180e-01
7.559044918898221166e-01,1.261742603359088548e+02,1.406598189356405237e+00,2.928687056519727050e-02
1.490136385571247057e+00,1.058566330787202787e+02,1.332534415036451758e+00,1.301589310064379390e-01
1.479358893553536447e+00,1.150203137845841042e+02,1.048826936989565084e+00,9.236810624106668588e-02
3.991300417778611109e+00,1.004522944795984500e+02,1.106632325594982813e+00,8.292671631566571611e-01
1.629080333381394574e+00,8.585285159591030890e+01,1.230713787597524700e+00,1.792813358104587695e-01
3.052586914497315895e+00,8.863404791089737955e+01,1.450997704842191593e+00,7.279001383455289131e-01
1.573835311317500096e+00,1.447009944780944579e+02,1.331574417111085928e+00,1.038530255637942074e-01
1.998483537813094957e+00,1.353160684486181538e+02,8.645441108761753313e-01,1.168199542113568662e-01
2.673432428524695315e+00,1.342757017610120727e+02,1.223687299619497626e+00,2.992215019724349667e-01
2.190355127285055215e+00,1.454659908967335014e+02,1.234541885889763213e+00,1.856066090621996401e-01
1.134366874026341288e+00,1.291256746917299836e+02,8.332433491362413180e-01,3.811286478228036179e-02
9.176175238950058377e-01,8.424462952420944362e+01,8.231604358573175739e-01,3.867766008866260763e-02
3.791672613726384533e+00,1.451241221408876356e+02,1.156458652426420652e+00,5.245897255047893282e-01
2.526881163506257355e+00,1.407984998494256956e+02,9.765129980687605737e-01,2.023326835353195519e-01
1.975209832412947453e+00,1.437503495209074060e+02,1.279125536377054173e+00,1.583599413866420835e-01
1.882280159885617810e+00,1.414609056898679853e+02,1.403819389391019579e+00,1.606226399458707821e-01
3.667965102238103015e+00,1.476411718836216096e+02,1.285735880090156158e+00,5.361616453935378335e-01
1.171064054838000690e+00,1.189154734989164268e+02,1.108349372480949446e+00,5.901477395534784204e-02
1.118921032768666279e+00,9.527330712714783090e+01,8.625988822670452860e-01,5.298905075346778404e-02
2.929318844180178516e+00,1.421929857302552023e+02,1.482153068532988005e+00,4.101021726573066406e-01
1.616221774280678147e+00,1.028244640040204416e+02,9.008225726991790916e-01,1.066245162670043101e-01
2.425602387702942675e+00,1.349867152838224911e+02,1.227586452248004445e+00,2.455232839497523412e-01
1.139064441628811375e+00,9.280154734605385158e+01,1.332803383437602074e+00,8.732096693565898071e-02
3.733146743583351856e+00,1.362439495367102325e+02,1.116170393974473374e+00,5.253460394759043028e-01
3.352816373284411622e+00,1.114749668222080601e+02,1.200512391837864845e+00,5.658614759952533824e-01
3.334102742772700800e+00,1.273942326425912199e+02,8.111141087474458278e-01,3.260536175464638364e-01
4.560735032547678092e-01,1.494320785710681321e+02,9.655475206441094249e-01,6.100087100708220106e-03
3.772624781448615239e-01,1.076537579143331982e+02,1.145238744349979632e+00,7.027659831935408052e-03
5.630975901415036233e-01,1.211752887999660260e+02,1.272792280954198052e+00,1.534991688304991782e-02
1.573581925783067215e+00,1.463291021649534116e+02,1.047286738845509602e+00,8.063191356369649176e-02
1.502542269790916096e+00,1.157816867946499002e+02,1.443770290455386185e+00,1.303986849830112149e-01
3.448826177511608027e+00,1.275411063901138391e+02,1.338700416880848953e+00,5.786243938021121691e-01
3.416293346314835944e+00,1.198197669106507135e+02,1.084038987300263823e+00,4.901470196162315274e-01
3.388721896393134703e+00,1.040210244423541752e+02,1.020266303667115348e+00,5.278120679243322177e-01
2.087196887583619542e+00,1.288987563703002763e+02,8.221479539763927313e-01,1.276568210452526109e-01
2.368036289060883259e+00,1.358330197522435299e+02,1.257395246631541230e+00,2.380769957721961538e-01
1.914704434504525432e+00,1.421819616422875470e+02,9.741110140915891780e-01,1.145680985691298476e-01
1.666733163763608028e+00,1.399443943765408847e+02,1.446025168586369647e+00,1.311960375146933588e-01
6.141816237280058877e-01,1.158227190481667321e+02,1.139083721777266467e+00,1.714713747556721388e-02
3.265588834449894673e+00,1.056163582497175639e+02,1.051621344204991981e+00,4.969808312034136311e-01
2.446421089957422357e+00,1.185177957031350786e+02,8.897387969205647895e-01,2.077975724423726522e-01
2.318072586629568832e+00,1.020210155968963761e+02,1.449419222753641323e+00,3.580186238094138496e-01
2.256827872475011709e+00,1.153312423868653838e+02,1.130966491517210626e+00,2.316236120425897715e-01
8.966866810553353329e-01,1.284262898469540630e+02,1.261210157323034764e+00,3.626188900655949454e-02
3.366481968936204439e+00,1.337422383105002268e+02,1.087068546521873014e+00,4.238042757388407189e-01
2.801244426157774026e+00,1.311882445119474028e+02,1.117178712187638423e+00,3.074460022784260560e-01
1.951701049629160023e+00,1.459518309368627058e+02,8.347955098604442625e-01,9.914616110831403484e-02
1.612178891128179581e+00,9.825024061999506841e+01,1.485540578045328131e+00,1.840421472854159302e-01
5.657381239579671872e-01,1.339125451796249422e+02,9.672418547034836722e-01,1.058112602932844738e-02
3.492411251219049717e+00,1.404118326081515988e+02,1.460701413757817813e+00,5.841123128962153466e-01
2.607223738621350151e+00,9.350211557204676183e+01,1.274554367575976288e+00,4.370954454806205147e-01
3.130618532297928081e+00,9.410894377232951058e+01,1.377116685516408978e+00,6.803988825422693232e-01
3.491434348706219382e+00,1.157813428730032541e+02,1.307106129326988997e+00,6.429806265006716703e-01
1.600219772780086425e+00,9.134556082780798647e+01,1.196148037929880115e+00,1.574421450481487961e-01
1.802622771206765284e+00,1.435154761748707699e+02,8.216631502772295814e-01,8.476236527970876233e-02
3.686782733092327291e+00,1.420854494877933121e+02,1.158028624041299359e+00,5.080183363704818822e-01
6.995759229419976633e-01,1.156565502875925233e+02,1.128652039010225483e+00,2.207818343516291387e-02
1.956151048196804743e+00,9.258326414818903061e+01,8.770873380357830928e-01,1.699841840861834874e-01
2.682196058512772208e+00,9.421331344521369999e+01,1.160898575898768659e+00,4.175078098787220471e-01
8.169367935845451845e-01,1.252471900213354701e+02,1.122656154170464271e+00,2.751447015045997355e-02
1.542567333991094136e+00,1.475177222467371507e+02,1.358894559386972345e+00,9.971303863388158994e-02
1.276924548816505300e+00,8.217183655172480883e+01,9.344585443306179240e-01,8.734392501996629532e-02
3.803451644106363272e+00,1.226440064939604042e+02,1.051339189841685506e+00,5.753035383381621681e-01
3.042567154131081142e-01,1.441545030228805615e+02,1.167872188131048095e+00,3.413610867222121453e-03
1.043834531470611893e+00,1.362041322870696547e+02,1.265345879227733894e+00,4.629697521817902756e-02
3.940162375404939077e+00,1.133609816926480249e+02,1.307599983807450794e+00,8.414033325924371587e-01
1.383228130481148233e+00,1.351809609634128435e+02,1.077726228298575117e+00,6.981818357676446152e-02
1.055452555251561009e+00,1.045430209097718830e+02,1.264003172019333654e+00,6.268080962468819406e-02
3.328297324345762753e+00,1.278362070319830224e+02,1.348375665187126815e+00,5.411053411089260523e-01
3.171922679921090893e+00,9.859476314201393166e+01,1.445267569674481667e+00,6.983392206493284071e-01
1.748102504226254572e+00,1.441841442240618676e+02,8.914552386184899646e-01,8.605693052646098962e-02
1.915982397299880624e+00,1.327562320662155173e+02,1.337066452914114523e+00,1.697279990815380446e-01
1.504888235390146711e+00,1.255069073179340506e+02,1.229437278793650723e+00,1.021322158337256980e-01
3.379927875840129659e+00,1.179568942992477076e+02,8.703996894628386327e-01,3.907692535199635553e-01
8.934392569506365289e-01,1.222142096576573209e+02,1.306714202174061645e+00,3.932831154165471188e-02
2.209344311438461883e+00,1.347704898669272779e+02,8.740838605225685898e-01,1.450153120991125033e-01
1.549856826115144193e+00,1.443833492962956484e+02,9.144624947484112365e-01,6.927824781998236092e-02
4.580904744697462672e-01,1.390450851035692779e+02,1.375925759427848449e+00,9.478574289942120687e-03
3.602439967822948397e+00,1.415536362002794135e+02,1.145612306895055665e+00,4.815743443854312855e-01
1.635250033835029537e+00,9.689816008193828623e+01,1.224370605824419700e+00,1.581674474535436081e-01
2.247640765233684945e+00,1.385916125279505025e+02,1.296812734753849394e+00,2.164248476948220645e-01
1.527747354058548890e+00,1.482720487216866445e+02,1.308828945967708712e+00,9.367324434556438539e-02
9.600906712565401291e-01,9.338347706496780631e+01,1.205868163167270080e+00,5.571716790223486815e-02
2.201975282432997449e+00,1.408688643666490634e+02,1.446719877189494463e+00,2.278072021329898278e-01
2.023496295473979245e+00,1.212259113936157036e+02,1.478136231132766598e+00,2.309806675653338637e-01
3.041888293274671806e+00,1.110586050295096214e+02,1.391870481225379708e+00,5.426806491868297888e-01
3.243471455000483505e+00,1.271873865405904382e+02,1.091489923730154077e+00,4.168825575216638102e-01
2.680709566869325933e+00,1.483626580205678636e+02,1.337201635772927277e+00,2.952668181664427349e-01
5.948919319195630218e-01,1.018881704002071729e+02,1.373422384632163817e+00,2.221660992036477225e-02
1.222561981374320927e+00,1.102150939015561306e+02,1.453737591568091903e+00,9.153134455908469580e-02
9.595009480001159829e-01,9.627793702872116910e+01,9.997441765254853063e-01,4.466452033959400492e-02
4.913737868923832020e-01,1.152581186961075872e+02,1.440904343737369864e+00,1.395588897520833212e-02
2.967895558743792073e+00,1.069025318410163976e+02,1.126461034529800065e+00,4.338619490552793612e-01
1.523162396239502892e+00,8.910003932568993434e+01,1.235745613878762583e+00,1.512670894513593878e-01
2.212333198607273843e+00,1.246031287523762359e+02,9.191012138718940294e-01,1.663450481780172074e-01
2.117618418009945547e+00,1.398695629866114984e+02,1.303567460811944745e+00,1.911454486248761186e-01
1.905900546222548231e+00,1.233713681524234573e+02,1.147275001976800768e+00,1.557933470419060329e-01
3.735166057797748795e+00,9.527978232274949733e+01,1.205928940030132068e+00,8.383699696143511737e-01
2.286882578614210626e+00,8.296300127250329126e+01,1.074708677866707651e+00,3.205013038004321246e-01
8.111995444535443633e-01,8.650601438279042554e+01,1.145687512515977113e+00,4.093195122233927313e-02
6.356870982002604809e-01,1.418077049381538757e+02,1.296945349787343771e+00,1.684616093784979327e-02
2.079745472166462772e+00,9.334141340297176725e+01,1.098532317146364568e+00,2.390297736896302983e-01
7.154892604233362707e-01,1.085605778398141865e+02,1.389234804141423529e+00,3.040582476610685647e-02
2.530086362928124721e+00,1.404683494008537252e+02,1.374106897812047645e+00,2.867391994451392589e-01
2.165331329814725425e+00,1.018318926171013743e+02,1.101821944763370364e+00,2.370613762338567854e-01
3.429435279126162861e+00,1.385215888521379952e+02,1.465342257645134261e+00,5.732685112280879736e-01
2.702694650036351565e+00,1.076198264086341254e+02,1.179476277735268530e+00,3.737938057525003188e-01
3.660970316907535160e+00,1.008426183961760927e+02,8.069592129088747345e-01,5.025819123064831917e-01
2.741572810611872413e+00,9.678817168912735269e+01,8.693748905017986139e-01,3.164586211429016305e-01
3.333868566864716332e+00,1.383899967674419997e+02,1.306324009260314556e+00,4.823028695588507109e-01
2.376474679963587189e+00,8.124465081874521388e+01,1.386158975618414058e+00,4.587511697789597442e-01
2.064320283446626547e+00,1.255552548835686792e+02,8.324355640635743292e-01,1.300446523010070077e-01
3.274228567665852019e+00,1.469183506634169589e+02,1.039863205297319793e+00,3.461084113744105628e-01
3.491350821413212735e+00,8.339028505500138522e+01,8.163108290827516544e-01,5.655918740836844982e-01
2.313390737658864271e+00,1.424816957866146083e+02,1.451865146065066225e+00,2.493389370935409632e-01
3.612178138673088235e+00,1.180882408024270234e+02,1.414182816982404889e+00,7.309640874616638584e-01
2.251230190312550228e+00,9.608852813709573581e+01,1.215916594580351173e+00,3.011444806290902165e-01
2.931667481948343923e+00,9.012609247396278533e+01,9.255006279968566174e-01,4.160484401253242148e-01
1.401380274564254291e+00,1.140690857913648983e+02,1.169968973882103525e+00,9.329436141868065191e-02
3.328465966029875656e+00,1.313300199967021626e+02,1.486123651316437977e+00,5.802702471803077300e-01
5.329971848317702765e-01,1.075883464018430828e+02,1.239228281501199236e+00,1.519046170228905042e-02
2.707670586702595195e+00,9.895468928374729956e+01,9.408877009868377161e-01,3.265095176116851738e-01
3.434564046608382881e+00,1.407085934006669277e+02,1.149352527956829073e+00,4.417757642453110090e-01
