t,Ca,B,Ca_er,dCa_dt,dCa_dt_noisy
1.391478295659131881e+01,3.392431608216614158e+00,2.874448700095010967e+00,9.700624389316007523e+01,7.590620625024024903e-03,2.417365825558091125e-02
1.391878375675135082e+01,3.392461929710696822e+00,2.874468416070984134e+00,9.700538550095549795e+01,7.567201237845821993e-03,2.713948922803459396e-02
1.392278455691138284e+01,3.392492157550784704e+00,2.874488090669490070e+00,9.700452711761855085e+01,7.543800258581256912e-03,3.832926196727071133e-02
1.392678535707141485e+01,3.392522291810767143e+00,2.874507723925125546e+00,9.700366874315274401e+01,7.520417673613222220e-03,8.643684083239362020e-03
1.393078615723144686e+01,3.392552332564469530e+00,2.874527315872467792e+00,9.700281037756157332e+01,7.497053469349257426e-03,1.042498175691371209e-02
1.393478695739147888e+01,3.392582279885656860e+00,2.874546866546072277e+00,9.700195202084852042e+01,7.473707632224546593e-03,-4.678532318846915020e-03
1.393878775755151089e+01,3.392612133848031064e+00,2.874566375980473598e+00,9.700109367301710961e+01,7.450380148701807315e-03,-3.316038557076373197e-03
1.394278855771154291e+01,3.392641894525232349e+00,2.874585844210185037e+00,9.700023533407080834e+01,7.427071005268404136e-03,1.301795259876603432e-02
1.394678935787157492e+01,3.392671561990838747e+00,2.874605271269699003e+00,9.699937700401311247e+01,7.403780188437458776e-03,2.556731775165017179e-02
1.395079015803160694e+01,3.392701136318366117e+00,2.874624657193487032e+00,9.699851868284750367e+01,7.380507684750847730e-03,1.580885736018433976e-02
1.395479095819163895e+01,3.392730617581268593e+00,2.874644002015998456e+00,9.699766037057744938e+01,7.357253480773762178e-03,-3.381262148045267174e-02
1.395879175835167096e+01,3.392760005852938576e+00,2.874663305771662625e+00,9.699680206720645970e+01,7.334017563099037851e-03,1.708574511422572551e-02
1.396279255851170298e+01,3.392789301206705410e+00,2.874682568494887569e+00,9.699594377273798784e+01,7.310799918346488901e-03,7.121836472061143959e-03
1.396679335867173499e+01,3.392818503715837597e+00,2.874701790220060449e+00,9.699508548717550127e+01,7.287600533160243366e-03,-4.920969778456785876e-03
1.397079415883176701e+01,3.392847613453540134e+00,2.874720970981546220e+00,9.699422721052249585e+01,7.264419394211962810e-03,9.839358849588522235e-03
1.397479495899179902e+01,3.392876630492957624e+00,2.874740110813690297e+00,9.699336894278241061e+01,7.241256488198843932e-03,2.509262076271941838e-02
1.397879575915183104e+01,3.392905554907171606e+00,2.874759209750815447e+00,9.699251068395874142e+01,7.218111801844728781e-03,9.773143024294023151e-03
1.398279655931186305e+01,3.392934386769201449e+00,2.874778267827224454e+00,9.699165243405491310e+01,7.194985321898439423e-03,-7.729296154544278499e-03
1.398679735947189506e+01,3.392963126152005238e+00,2.874797285077198783e+00,9.699079419307440730e+01,7.171877035136331457e-03,7.451539055350984986e-02
1.399079815963192708e+01,3.392991773128478439e+00,2.874816261534998141e+00,9.698993596102066306e+01,7.148786928359740500e-03,-5.931497558556016528e-03
1.399479895979195909e+01,3.393020327771454792e+00,2.874835197234862250e+00,9.698907773789714781e+01,7.125714988396536498e-03,1.616005895207046211e-02
1.399879975995199111e+01,3.393048790153704974e+00,2.874854092211008627e+00,9.698821952370730060e+01,7.102661202100790661e-03,3.219173967622018795e-02
1.400280056011202312e+01,3.393077160347939714e+00,2.874872946497634807e+00,9.698736131845457464e+01,7.079625556352775462e-03,-1.065987801899050472e-02
1.400680136027205513e+01,3.393105438426805343e+00,2.874891760128915674e+00,9.698650312214242319e+01,7.056608038058409527e-03,1.780096386645018541e-02
1.401080216043208715e+01,3.393133624462888243e+00,2.874910533139007018e+00,9.698564493477425685e+01,7.033608634148147409e-03,-1.045848354505774999e-02
1.401480296059211916e+01,3.393161718528710846e+00,2.874929265562041536e+00,9.698478675635354307e+01,7.010627331581975596e-03,1.284443481388094013e-03
1.401880376075215118e+01,3.393189720696735190e+00,2.874947957432132384e+00,9.698392858688370666e+01,6.987664117342862191e-03,-8.697870127814963381e-03
1.402280456091218319e+01,3.393217631039359805e+00,2.874966608783370514e+00,9.698307042636817243e+01,6.964718978440420649e-03,4.212287671511168868e-02
1.402680536107221521e+01,3.393245449628922827e+00,2.874985219649826451e+00,9.698221227481036522e+01,6.941791901910576712e-03,-2.120755202627753327e-02
1.403080616123224722e+01,3.393273176537698443e+00,2.875003790065549403e+00,9.698135413221373824e+01,6.918882874815790451e-03,1.695287234178520855e-02
1.403480696139227923e+01,3.393300811837900444e+00,2.875022320064567705e+00,9.698049599858168790e+01,6.895991884243168890e-03,7.241353636777878543e-03
1.403880776155231125e+01,3.393328355601679558e+00,2.875040809680888376e+00,9.697963787391763901e+01,6.873118917306575426e-03,-3.351329436945606893e-02
1.404280856171234326e+01,3.393355807901124788e+00,2.875059258948496677e+00,9.697877975822501639e+01,6.850263961144853475e-03,4.144955475004542811e-02
1.404680936187237528e+01,3.393383168808263406e+00,2.875077667901358325e+00,9.697792165150721644e+01,6.827427002923491806e-03,-5.043850162228117120e-03
1.405081016203240729e+01,3.393410438395060069e+00,2.875096036573415947e+00,9.697706355376767817e+01,6.804608029833403293e-03,1.132866174121910201e-03
1.405481096219243931e+01,3.393437616733418150e+00,2.875114364998593519e+00,9.697620546500979799e+01,6.781807029093700478e-03,1.076402440827670462e-02
1.405881176235247132e+01,3.393464703895177514e+00,2.875132653210791478e+00,9.697534738523697229e+01,6.759023987944479117e-03,-1.193735015580217260e-02
1.406281256251250333e+01,3.393491699952118079e+00,2.875150901243890722e+00,9.697448931445261167e+01,6.736258893655033830e-03,-9.306190326088620290e-03
1.406681336267253535e+01,3.393518604975955810e+00,2.875169109131750389e+00,9.697363125266012673e+01,6.713511733521193570e-03,5.562148205913052500e-03
1.407081416283256736e+01,3.393545419038345834e+00,2.875187276908209189e+00,9.697277319986288546e+01,6.690782494861768903e-03,-1.146098334423155049e-02
1.407481496299259938e+01,3.393572142210880660e+00,2.875205404607083626e+00,9.697191515606431267e+01,6.668071165022992908e-03,8.242164205617430808e-03
1.407881576315263139e+01,3.393598774565090626e+00,2.875223492262169778e+00,9.697105712126777632e+01,6.645377731377744013e-03,3.179654685878552378e-02
1.408281656331266340e+01,3.393625316172444784e+00,2.875241539907242849e+00,9.697019909547667282e+01,6.622702181321771242e-03,-1.425355432524951296e-02
1.408681736347269542e+01,3.393651767104349126e+00,2.875259547576056729e+00,9.696934107869438435e+01,6.600044502280466574e-03,-2.575984733424420414e-02
1.409081816363272743e+01,3.393678127432148806e+00,2.875277515302343545e+00,9.696848307092430730e+01,6.577404681699650091e-03,3.490876873788215790e-03
1.409481896379275945e+01,3.393704397227125913e+00,2.875295443119815886e+00,9.696762507216980964e+01,6.554782707057116298e-03,1.423111955058337097e-02
1.409881976395279146e+01,3.393730576560500811e+00,2.875313331062163247e+00,9.696676708243425935e+01,6.532178565850754737e-03,1.962444004100257627e-02
1.410282056411282348e+01,3.393756665503432135e+00,2.875331179163055584e+00,9.696590910172103861e+01,6.509592245607542793e-03,-1.602074916509586833e-02
1.410682136427285549e+01,3.393782664127015458e+00,2.875348987456141536e+00,9.696505113003351539e+01,6.487023733879770937e-03,-4.143809001745825393e-02
1.411082216443288750e+01,3.393808572502285514e+00,2.875366755975047539e+00,9.696419316737505767e+01,6.464473018243266367e-03,2.375598503104455958e-02
1.411482296459291774e+01,3.393834390700214865e+00,2.875384484753380487e+00,9.696333521374903341e+01,6.441940086302055946e-03,2.037356603704113325e-02
1.411882376475294976e+01,3.393860118791713010e+00,2.875402173824725072e+00,9.696247726915879639e+01,6.419424925684036332e-03,3.646690703799260191e-02
1.412282456491298177e+01,3.393885756847628166e+00,2.875419823222645110e+00,9.696161933360771457e+01,6.396927524043749536e-03,-1.348485937142648861e-02
1.412682536507301378e+01,3.393911304938746820e+00,2.875437432980683106e+00,9.696076140709914171e+01,6.374447869059052252e-03,1.728796707734655061e-02
1.413082616523304580e+01,3.393936763135792845e+00,2.875455003132361576e+00,9.695990348963641736e+01,6.351985948436777996e-03,2.621449363421318388e-02
1.413482696539307781e+01,3.393962131509427937e+00,2.875472533711180834e+00,9.695904558122292372e+01,6.329541749908851322e-03,-3.113797102225572544e-02
1.413882776555310983e+01,3.393987410130252513e+00,2.875490024750620321e+00,9.695818768186197190e+01,6.307115261228735115e-03,2.714200519100558665e-02
1.414282856571314184e+01,3.394012599068803926e+00,2.875507476284138608e+00,9.695732979155691567e+01,6.284706470180090321e-03,3.465024875865546639e-02
1.414682936587317386e+01,3.394037698395558245e+00,2.875524888345172947e+00,9.695647191031110879e+01,6.262315364570003595e-03,1.751066253925157717e-02
1.415083016603320587e+01,3.394062708180929366e+00,2.875542260967139274e+00,9.695561403812787660e+01,6.239941932230874677e-03,1.665524034302320877e-02
1.415483096619323788e+01,3.394087628495269016e+00,2.875559594183433099e+00,9.695475617501055865e+01,6.217586161020638436e-03,2.070923620255734482e-02
1.415883176635326990e+01,3.394112459408866744e+00,2.875576888027428168e+00,9.695389832096249449e+01,6.195248038823875092e-03,5.121222310214296886e-04
1.416283256651330191e+01,3.394137200991950376e+00,2.875594142532477804e+00,9.695304047598699526e+01,6.172927553549922841e-03,-2.321769427495831359e-02
1.416683336667333393e+01,3.394161853314685562e+00,2.875611357731913564e+00,9.695218264008741471e+01,6.150624693132655807e-03,-1.290327388156596589e-02
1.417083416683336594e+01,3.394186416447175780e+00,2.875628533659046138e+00,9.695132481326704976e+01,6.128339445532593466e-03,2.097567261068778409e-03
1.417483496699339796e+01,3.394210890459462782e+00,2.875645670347164895e+00,9.695046699552923997e+01,6.106071798734125089e-03,-1.141884610626247784e-02
1.417883576715342997e+01,3.394235275421525255e+00,2.875662767829539224e+00,9.694960918687728224e+01,6.083821740749395524e-03,2.625634608553923874e-02
1.418283656731346198e+01,3.394259571403281495e+00,2.875679826139415862e+00,9.694875138731450193e+01,6.061589259614197367e-03,-2.611627593327925032e-03
1.418683736747349400e+01,3.394283778474586732e+00,2.875696845310021121e+00,9.694789359684422436e+01,6.039374343390302435e-03,3.314434544336200029e-03
1.419083816763352601e+01,3.394307896705234029e+00,2.875713825374560884e+00,9.694703581546974647e+01,6.017176980164906652e-03,-3.003673825862412244e-02
1.419483896779355803e+01,3.394331926164955160e+00,2.875730766366218383e+00,9.694617804319436516e+01,5.994997158048964714e-03,1.350119148860476348e-02
1.419883976795359004e+01,3.394355866923418841e+00,2.875747668318157313e+00,9.694532028002140578e+01,5.972834865181742003e-03,-8.648302051300231497e-03
1.420284056811362206e+01,3.394379719050232502e+00,2.875764531263519164e+00,9.694446252595413682e+01,5.950690089724375298e-03,3.582735489290600484e-02
1.420684136827365407e+01,3.394403482614940959e+00,2.875781355235424996e+00,9.694360478099588363e+01,5.928562819866423084e-03,-2.914866414012718537e-02
1.421084216843368608e+01,3.394427157687028185e+00,2.875798140266974556e+00,9.694274704514994312e+01,5.906453043821646709e-03,1.195905702547609209e-02
1.421484296859371810e+01,3.394450744335914205e+00,2.875814886391246716e+00,9.694188931841958379e+01,5.884360749828898562e-03,-2.727019552831151314e-03
1.421884376875375011e+01,3.394474242630959093e+00,2.875831593641298589e+00,9.694103160080810255e+01,5.862285926150012649e-03,-1.886020825868106945e-03
1.422284456891378213e+01,3.394497652641458973e+00,2.875848262050166415e+00,9.694017389231878212e+01,5.840228561075577751e-03,3.956910969967739750e-02
1.422684536907381414e+01,3.394520974436649574e+00,2.875864891650866451e+00,9.693931619295491942e+01,5.818188642921606757e-03,2.461130371556733559e-02
1.423084616923384615e+01,3.394544208085702675e+00,2.875881482476391859e+00,9.693845850271976872e+01,5.796166160025650882e-03,-1.176848938811637588e-02
1.423484696939387817e+01,3.394567353657730102e+00,2.875898034559716265e+00,9.693760082161664116e+01,5.774161100753016918e-03,3.332211589331356832e-02
1.423884776955391018e+01,3.394590411221780624e+00,2.875914547933791976e+00,9.693674314964877681e+01,5.752173453494546784e-03,-7.802181595915487142e-03
1.424284856971394220e+01,3.394613380846840389e+00,2.875931022631549538e+00,9.693588548681947259e+01,5.730203206665063220e-03,2.125196291051502720e-02
1.424684936987397421e+01,3.394636262601834265e+00,2.875947458685899072e+00,9.693502783313198279e+01,5.708250348705146138e-03,-2.961189900146892623e-02
1.425085017003400623e+01,3.394659056555625387e+00,2.875963856129728935e+00,9.693417018858957590e+01,5.686314868080133422e-03,-1.250462415162037488e-03
1.425485097019403824e+01,3.394681762777013834e+00,2.875980214995907058e+00,9.693331255319550621e+01,5.664396753280565022e-03,-6.162519013504334786e-04
1.425885177035407025e+01,3.394704381334738397e+00,2.875996535317280056e+00,9.693245492695304222e+01,5.642495992823182149e-03,-1.423503448815143478e-03
1.426285257051410227e+01,3.394726912297475696e+00,2.876012817126672783e+00,9.693159730986543821e+01,5.620612575247041498e-03,-2.674732161862820867e-02
1.426685337067413428e+01,3.394749355733839735e+00,2.876029060456890551e+00,9.693073970193594846e+01,5.598746489120398628e-03,-3.290636172655901637e-02
1.427085417083416630e+01,3.394771711712383677e+00,2.876045265340715584e+00,9.692988210316782727e+01,5.576897723032492316e-03,4.782580429525371685e-03
1.427485497099419831e+01,3.394793980301597625e+00,2.876061431810910562e+00,9.692902451356430049e+01,5.555066265599539754e-03,1.727727087105643614e-02
1.427885577115423033e+01,3.394816161569909951e+00,2.876077559900216407e+00,9.692816693312863663e+01,5.533252105463959403e-03,5.766652411067449760e-03
1.428285657131426234e+01,3.394838255585686415e+00,2.876093649641353167e+00,9.692730936186407575e+01,5.511455231291706447e-03,-1.773323993985764617e-03
1.428685737147429435e+01,3.394860262417231933e+00,2.876109701067019575e+00,9.692645179977384373e+01,5.489675631773272002e-03,-2.517130852336155536e-02
1.429085817163432637e+01,3.394882182132788806e+00,2.876125714209893491e+00,9.692559424686118064e+01,5.467913295625015380e-03,-3.748674838316388980e-04
1.429485897179435838e+01,3.394904014800536718e+00,2.876141689102631016e+00,9.692473670312932654e+01,5.446168211588608976e-03,-6.160156799781017420e-03
1.429885977195439040e+01,3.394925760488593625e+00,2.876157625777868709e+00,9.692387916858149310e+01,5.424440368430261117e-03,-9.432532621613698431e-03
1.430286057211442241e+01,3.394947419265016197e+00,2.876173524268220039e+00,9.692302164322093461e+01,5.402729754940494011e-03,8.530417231133503170e-03
1.430686137227445442e+01,3.394968991197798047e+00,2.876189384606278931e+00,9.692216412705084849e+01,5.381036359936919311e-03,8.418026812915828730e-03
1.431086217243448644e+01,3.394990476354871500e+00,2.876205206824617555e+00,9.692130662007447484e+01,5.359360172259575172e-03,1.297937819710182419e-02
1.431486297259451845e+01,3.395011874804106267e+00,2.876220990955786760e+00,9.692044912229502529e+01,5.337701180774478971e-03,-2.261382477156030982e-04
1.431886377275455047e+01,3.395033186613310328e+00,2.876236737032316526e+00,9.691959163371571151e+01,5.316059374372184010e-03,-1.180698142988920868e-02
1.432286457291458248e+01,3.395054411850274345e+00,2.876252445086693310e+00,9.691873415433975936e+01,5.294434741910825082e-03,9.095004594957588687e-04
1.432686537307461450e+01,3.395075550589703450e+00,2.876268115147738946e+00,9.691787668417047996e+01,5.272827263015034127e-03,-1.387925009273203655e-03
1.433086617323464651e+01,3.395096602905177008e+00,2.876283747244376521e+00,9.691701922321117024e+01,5.251236918235480111e-03,-2.807705158047060778e-02
1.433486697339467852e+01,3.395117568865536395e+00,2.876299341407786869e+00,9.691616177146505606e+01,5.229663694160668896e-03,-2.201951138085590440e-03
1.433886777355471054e+01,3.395138448539569698e+00,2.876314897669129955e+00,9.691530432893532065e+01,5.208107577394205379e-03,-2.852344306535110896e-02
1.434286857371474255e+01,3.395159241996009936e+00,2.876330416059547535e+00,9.691444689562516146e+01,5.186568554567783096e-03,-3.479802854080399355e-02
1.434686937387477457e+01,3.395179949303538169e+00,2.876345896610160935e+00,9.691358947153777592e+01,5.165046612327639508e-03,-1.179811396430150566e-02
1.435087017403480658e+01,3.395200570530780393e+00,2.876361339352071944e+00,9.691273205667637569e+01,5.143541737345658227e-03,-8.217975636656016727e-03
1.435487097419483860e+01,3.395221105746309753e+00,2.876376744316362366e+00,9.691187465104412979e+01,5.122053916307489629e-03,1.857785383013626362e-02
1.435887177435487061e+01,3.395241555018645219e+00,2.876392111534094909e+00,9.691101725464422145e+01,5.100583135926761713e-03,-1.584672309034002892e-03
1.436287257451490262e+01,3.395261918416251579e+00,2.876407441036312740e+00,9.691015986747986233e+01,5.079129382933089687e-03,1.518887901279376146e-02
1.436687337467493464e+01,3.395282196007541220e+00,2.876422732854038600e+00,9.690930248955423565e+01,5.057692644078959354e-03,3.345568396223042029e-02
1.437087417483496665e+01,3.395302387860871463e+00,2.876437987018276576e+00,9.690844512087049623e+01,5.036272906136063376e-03,6.947157815159465781e-03
1.437487497499499867e+01,3.395322494044546335e+00,2.876453203560010330e+00,9.690758776143184150e+01,5.014870155895967407e-03,1.212369897687668591e-02
1.437887577515503068e+01,3.395342514626817021e+00,2.876468382510203980e+00,9.690673041124142628e+01,4.993484380172552584e-03,-9.341542841068788822e-03
1.438287657531506269e+01,3.395362449675879191e+00,2.876483523899802552e+00,9.690587307030246222e+01,4.972115565800239168e-03,2.091188850032213442e-02
1.438687737547509471e+01,3.395382299259877001e+00,2.876498627759730642e+00,9.690501573861807572e+01,4.950763699631988146e-03,5.620184306417339709e-03
1.439087817563512672e+01,3.395402063446898655e+00,2.876513694120893749e+00,9.690415841619147841e+01,4.929428768542853945e-03,5.736277960152571728e-03
1.439487897579515874e+01,3.395421742304980395e+00,2.876528723014177391e+00,9.690330110302579669e+01,4.908110759427208869e-03,-1.816555858354879441e-02
1.439887977595519075e+01,3.395441335902103397e+00,2.876543714470447988e+00,9.690244379912421380e+01,4.886809659201629685e-03,-1.434877569211494980e-02
1.440288057611522277e+01,3.395460844306196435e+00,2.876558668520551976e+00,9.690158650448989874e+01,4.865525454802566152e-03,-9.113813396855519056e-03
1.440688137627525478e+01,3.395480267585133216e+00,2.876573585195315808e+00,9.690072921912597792e+01,4.844258133184453641e-03,6.414530661831628448e-03
1.441088217643528679e+01,3.395499605806734600e+00,2.876588464525546840e+00,9.689987194303564877e+01,4.823007681326263452e-03,2.613658006016277013e-02
1.441488297659531881e+01,3.395518859038767712e+00,2.876603306542032445e+00,9.689901467622202347e+01,4.801774086223620230e-03,-2.601895133199640456e-02
1.441888377675535082e+01,3.395538027348945942e+00,2.876618111275540457e+00,9.689815741868827104e+01,4.780557334894908195e-03,-3.056943695767708538e-03
1.442288457691538284e+01,3.395557110804928058e+00,2.876632878756819167e+00,9.689730017043754629e+01,4.759357414378384554e-03,-1.961986781067620936e-03
1.442688537707541485e+01,3.395576109474319981e+00,2.876647609016597329e+00,9.689644293147298981e+01,4.738174311732734623e-03,4.977531645777952957e-02
1.443088617723544687e+01,3.395595023424674341e+00,2.876662302085583267e+00,9.689558570179772801e+01,4.717008014035184438e-03,1.768649685503801902e-04
1.443488697739547888e+01,3.395613852723488701e+00,2.876676957994466655e+00,9.689472848141492989e+01,4.695858508386718810e-03,-6.595315615322186464e-03
1.443888777755551089e+01,3.395632597438208222e+00,2.876691576773916736e+00,9.689387127032770763e+01,4.674725781904864874e-03,1.903448020067858432e-02
1.444288857771554291e+01,3.395651257636223441e+00,2.876706158454584106e+00,9.689301406853920184e+01,4.653609821731241603e-03,-1.810128845258667657e-02
1.444688937787557492e+01,3.395669833384871161e+00,2.876720703067098484e+00,9.689215687605253891e+01,4.632510615024787448e-03,1.489958938852452112e-02
1.445089017803560694e+01,3.395688324751435339e+00,2.876735210642070939e+00,9.689129969287087363e+01,4.611428148966978391e-03,-2.946998837001166965e-02
1.445489097819563895e+01,3.395706731803145750e+00,2.876749681210092557e+00,9.689044251899731819e+01,4.590362410757165001e-03,4.449764066807815333e-02
1.445889177835567097e+01,3.395725054607177551e+00,2.876764114801733996e+00,9.688958535443498477e+01,4.569313387616902311e-03,3.083054785420205439e-03
1.446289257851570298e+01,3.395743293230653936e+00,2.876778511447548148e+00,9.688872819918701396e+01,4.548281066787618343e-03,-4.594504685747537870e-03
1.446689337867573499e+01,3.395761447740642591e+00,2.876792871178066147e+00,9.688787105325650373e+01,4.527265435530725135e-03,-2.235353483378134734e-02
1.447089417883576701e+01,3.395779518204158798e+00,2.876807194023800918e+00,9.688701391664659468e+01,4.506266481127396695e-03,8.921068612849406519e-04
1.447489497899579902e+01,3.395797504688163659e+00,2.876821480015244958e+00,9.688615678936039899e+01,4.485284190880012289e-03,5.558873222275431333e-03
1.447889577915583104e+01,3.395815407259564100e+00,2.876835729182872115e+00,9.688529967140101462e+01,4.464318552111601335e-03,-1.073932493077555880e-02
1.448289657931586305e+01,3.395833225985214199e+00,2.876849941557134915e+00,9.688444256277155375e+01,4.443369552162401703e-03,2.771173704853834019e-02
1.448689737947589506e+01,3.395850960931913409e+00,2.876864117168468127e+00,9.688358546347512856e+01,4.422437178396854129e-03,-2.732797196227490337e-03
1.449089817963592708e+01,3.395868612166407896e+00,2.876878256047285642e+00,9.688272837351485123e+01,4.401521418197940072e-03,5.701807301926198161e-03
1.449489897979595909e+01,3.395886179755390977e+00,2.876892358223981816e+00,9.688187129289379129e+01,4.380622258965738425e-03,9.505737394933145429e-03
1.449889977995599111e+01,3.395903663765500013e+00,2.876906423728931905e+00,9.688101422161508935e+01,4.359739688126973434e-03,3.101635368357335415e-02
1.450290058011602312e+01,3.395921064263321298e+00,2.876920452592491184e+00,9.688015715968181496e+01,4.338873693122136110e-03,-3.854722945740206297e-03
1.450690138027605514e+01,3.395938381315385168e+00,2.876934444844995387e+00,9.687930010709706607e+01,4.318024261415365217e-03,5.184135479821896063e-03
1.451090218043608715e+01,3.395955614988169557e+00,2.876948400516760262e+00,9.687844306386394067e+01,4.297191380490450463e-03,9.649833086041493396e-03
1.451490298059611916e+01,3.395972765348098221e+00,2.876962319638082466e+00,9.687758602998552249e+01,4.276375037850832506e-03,1.603529244959603361e-02
1.451890378075615118e+01,3.395989832461541624e+00,2.876976202239238223e+00,9.687672900546489529e+01,4.255575221019602949e-03,-3.295668678920010697e-02
1.452290458091618319e+01,3.396006816394815164e+00,2.876990048350485107e+00,9.687587199030515706e+01,4.234791917541280704e-03,2.675938641147673422e-02
1.452690538107621521e+01,3.396023717214182724e+00,2.877003858002060266e+00,9.687501498450936310e+01,4.214025114978814379e-03,1.301290104482718136e-03
1.453090618123624722e+01,3.396040534985852677e+00,2.877017631224181748e+00,9.687415798808061140e+01,4.193274800916024780e-03,-1.071253997617017256e-02
1.453490698139627924e+01,3.396057269775980103e+00,2.877031368047047177e+00,9.687330100102198571e+01,4.172540962957937971e-03,3.116480635637136273e-03
1.453890778155631125e+01,3.396073921650666350e+00,2.877045068500835967e+00,9.687244402333652715e+01,4.151823588728231762e-03,-3.473423186366871029e-02
1.454290858171634326e+01,3.396090490675959472e+00,2.877058732615706216e+00,9.687158705502734790e+01,4.131122665870345934e-03,-1.165095060493823859e-02
1.454690938187637528e+01,3.396106976917853792e+00,2.877072360421797370e+00,9.687073009609747487e+01,4.110438182047593259e-03,7.454246673740160326e-03
1.455091018203640729e+01,3.396123380442289008e+00,2.877085951949228892e+00,9.686987314655000603e+01,4.089770124945824037e-03,3.087693889992707344e-02
1.455491098219643931e+01,3.396139701315152415e+00,2.877099507228100705e+00,9.686901620638799670e+01,4.069118482267097825e-03,2.031621085920935245e-03
1.455891178235647132e+01,3.396155939602276241e+00,2.877113026288493192e+00,9.686815927561448802e+01,4.048483241735345572e-03,1.159359358211606121e-02
1.456291258251650333e+01,3.396172095369439869e+00,2.877126509160467194e+00,9.686730235423256374e+01,4.027864391097812913e-03,-2.224138029120601399e-03
1.456691338267653535e+01,3.396188168682368946e+00,2.877139955874063126e+00,9.686644544224526499e+01,4.007261918113513843e-03,2.088960969062524098e-02
1.457091418283656736e+01,3.396204159606734496e+00,2.877153366459302752e+00,9.686558853965564708e+01,3.986675810569328959e-03,-4.352528660704894914e-03
1.457491498299659938e+01,3.396220068208155141e+00,2.877166740946187851e+00,9.686473164646676537e+01,3.966106056268459135e-03,1.284060166596893982e-02
1.457891578315663139e+01,3.396235894552195322e+00,2.877180079364700216e+00,9.686387476268166097e+01,3.945552643034866414e-03,-3.088273618436783441e-03
1.458291658331666341e+01,3.396251638704364861e+00,2.877193381744802103e+00,9.686301788830338921e+01,3.925015558710387431e-03,-1.576454149466854221e-02
1.458691738347669542e+01,3.396267300730120731e+00,2.877206648116436671e+00,9.686216102333497702e+01,3.904494791160950662e-03,-1.628944036079563173e-02
1.459091818363672743e+01,3.396282880694866613e+00,2.877219878509527096e+00,9.686130416777947971e+01,3.883990328268360770e-03,-9.337703543936121120e-03
1.459491898379675945e+01,3.396298378663951123e+00,2.877233072953976567e+00,9.686044732163992421e+01,3.863502157935627679e-03,2.676523440430863057e-02
1.459891978395679146e+01,3.396313794702670474e+00,2.877246231479668737e+00,9.685959048491935164e+01,3.843030268087188617e-03,6.741287563230910496e-02
1.460292058411682348e+01,3.396329128876266257e+00,2.877259354116468160e+00,9.685873365762078890e+01,3.822574646663912112e-03,-4.891565632938379288e-04
1.460692138427685549e+01,3.396344381249926325e+00,2.877272440894218963e+00,9.685787683974726292e+01,3.802135281629981378e-03,-1.123577959035376890e-02
1.461092218443688751e+01,3.396359551888785688e+00,2.877285491842746623e+00,9.685702003130181481e+01,3.781712160968897507e-03,1.416486219069450908e-02
1.461492298459691952e+01,3.396374640857925176e+00,2.877298506991856186e+00,9.685616323228747149e+01,3.761305272681148004e-03,1.329121373005182245e-02
1.461892378475695153e+01,3.396389648222371438e+00,2.877311486371333160e+00,9.685530644270723144e+01,3.740914604790868125e-03,-7.108892575369252578e-03
1.462292458491698355e+01,3.396404574047097835e+00,2.877324430010943512e+00,9.685444966256413579e+01,3.720540145337847271e-03,4.193408508213996438e-02
1.462692538507701556e+01,3.396419418397024437e+00,2.877337337940433226e+00,9.685359289186119724e+01,3.700181882385411569e-03,2.102591423603810197e-02
1.463092618523704758e+01,3.396434181337016245e+00,2.877350210189529633e+00,9.685273613060141429e+01,3.679839804014983784e-03,2.238904530912097166e-02
1.463492698539707959e+01,3.396448862931885859e+00,2.877363046787939194e+00,9.685187937878782805e+01,3.659513898327193537e-03,4.806785723977979180e-03
1.463892778555711160e+01,3.396463463246391257e+00,2.877375847765349715e+00,9.685102263642342280e+01,3.639204153444208778e-03,6.125928087466987748e-03
1.464292858571714362e+01,3.396477982345238011e+00,2.877388613151428576e+00,9.685016590351121124e+01,3.618910557506072045e-03,2.300069830405968713e-02
1.464692938587717563e+01,3.396492420293076187e+00,2.877401342975824061e+00,9.684930918005420608e+01,3.598633098673698072e-03,-2.436699851874372241e-02
1.465093018603720765e+01,3.396506777154503887e+00,2.877414037268164915e+00,9.684845246605540581e+01,3.578371765127097426e-03,-1.262760946140277507e-02
1.465493098619723966e+01,3.396521052994063705e+00,2.877426696058059452e+00,9.684759576151780891e+01,3.558126545066597757e-03,5.267486226123456808e-03
1.465893178635727168e+01,3.396535247876245833e+00,2.877439319375096893e+00,9.684673906644439967e+01,3.537897426710734372e-03,-2.582524389102854381e-02
1.466293258651730369e+01,3.396549361865486283e+00,2.877451907248846918e+00,9.684588238083819078e+01,3.517684398300580106e-03,3.637181304078775101e-02
1.466693338667733570e+01,3.396563395026167331e+00,2.877464459708859223e+00,9.684502570470216654e+01,3.497487448093528073e-03,-9.004779440510436370e-03
1.467093418683736772e+01,3.396577347422617965e+00,2.877476976784663965e+00,9.684416903803931120e+01,3.477306564368620734e-03,-5.139668389769674883e-03
1.467493498699739973e+01,3.396591219119112548e+00,2.877489458505772202e+00,9.684331238085262328e+01,3.457141735424995588e-03,9.931925835721075110e-03
1.467893578715743175e+01,3.396605010179872597e+00,2.877501904901674568e+00,9.684245573314507283e+01,3.436992949581108014e-03,3.361196981633489400e-02
