ratio,T,E,E_noisy
1.094750705305895577e+00,2.951876114300631571e+02,3.931729815989005658e-03,5.244821697450770953e-03
4.890600169858002388e+00,2.918130406874218465e+02,1.170942943990042756e-01,1.187561169743088091e-01
1.184527364835766372e+00,3.038475916434624082e+02,9.045340361874765200e-03,8.912610515701711866e-03
1.332788660258509006e-01,3.034114528628381890e+02,-8.660276967130051129e-02,-8.657327479065068943e-02
8.873591732020935652e+00,2.946553943219088865e+02,1.729794937509587238e-01,1.730049652816648131e-01
1.226507594063554890e-01,3.163968185226191281e+02,-9.302669693890666669e-02,-9.331966296700290597e-02
3.611898938707549522e-01,3.002121249021843141e+02,-5.080917571781975312e-02,-5.084702594866676029e-02
1.992492562128622691e+00,3.169118991445312190e+02,4.768545785186395491e-02,4.745240427748924350e-02
4.252135748669195081e+00,3.009608019190288246e+02,1.082682047104564504e-01,1.086962112123065483e-01
2.684105792552102243e-01,3.196724476895765292e+02,-6.614076884056976913e-02,-6.647427812157323535e-02
5.519915153998857349e+00,2.900765938126869514e+02,1.270624982180580398e-01,1.265412478177422861e-01
2.560943330602038159e+00,3.067539987790774489e+02,6.619465148024894496e-02,6.589460846860503707e-02
1.508065591340594647e-01,3.174268873400967550e+02,-8.645743999993238393e-02,-8.706970536332934996e-02
7.705657171713543585e-01,3.116703330697297929e+02,-1.658695919558365872e-02,-1.666757748619761281e-02
5.985663247495160988e+00,3.098293687676738841e+02,1.437454654467535953e-01,1.442846788804145464e-01
7.857340033649847788e-01,3.194531339956434977e+02,-1.587118002891303031e-02,-1.381501553160905532e-02
5.353914152980751240e+00,2.940445775566516886e+02,1.261105368369634938e-01,1.244817893537575187e-01
2.606495306882506413e-01,2.941230076707187777e+02,-6.192844798069870038e-02,-6.330646403007388068e-02
5.571119034845474438e+00,2.987056801437681770e+02,1.318156796935259778e-01,1.317472926884670492e-01
2.487395498857210008e+00,3.146026674590474386e+02,6.548936274554932602e-02,6.552093465289247909e-02
1.127240309999422985e-01,2.989227884070674577e+02,-9.047780809816614866e-02,-9.052270830599867812e-02
1.622153999929030199e-01,3.116588335142241704e+02,-8.244911718930358902e-02,-8.057688679453922642e-02
2.982320653802474908e+00,3.098742567121540219e+02,7.985663130965837964e-02,7.803087815935579041e-02
4.759162875845738938e+00,3.072910844001937676e+02,1.209870269782878371e-01,1.208319493105111525e-01
5.514290435679480851e-01,2.907492443573693777e+02,-3.161111762740632242e-02,-3.288368433794870704e-02
3.410949632292917255e-01,2.951375533620406486e+02,-5.218395146934451390e-02,-5.248645723845534600e-02
8.873657854221248087e+00,3.181859642693153774e+02,1.872320050789552381e-01,1.877467371358659820e-01
4.944271940157944911e+00,2.912655539556186568e+02,1.178287205254479886e-01,1.163851443778423783e-01
9.831121306081326949e+00,2.984955887902652876e+02,1.851072295870211382e-01,1.861310132221427049e-01
2.244627664671213219e-01,2.924742492773827962e+02,-6.675644842030324655e-02,-6.760252973492247852e-02
1.042258095571203302e+00,3.010486525052375555e+02,1.048977022852668308e-03,8.451549604663027154e-07
1.564608214200131076e-01,2.947807729460508881e+02,-7.914286902115015565e-02,-8.078869451496824283e-02
2.282726937116390520e+00,3.039301664455380205e+02,5.626854207281718756e-02,5.556879983341690005e-02
6.489686428420672337e-01,3.173130439599399324e+02,-2.617889280857968459e-02,-2.692093234472892407e-02
1.479112007540284990e-01,3.095384554846650644e+02,-8.495280348764312761e-02,-8.412432865233263057e-02
2.019591109676308061e-01,3.186345987642147861e+02,-7.656298317764984041e-02,-7.812496547854815010e-02
6.616049553306904585e+00,2.932003569316371454e+02,1.449103859470665390e-01,1.451234568101321121e-01
5.672581064115559180e+00,3.074599024006411128e+02,1.375121476209905103e-01,1.383534461152452211e-01
8.134016436480361989e+00,3.140899752224210602e+02,1.760339064639388218e-01,1.757819465251109214e-01
6.210222927060783604e+00,3.087281707528072161e+02,1.467452158271343454e-01,1.475136496090767302e-01
1.175734528716337213e+00,3.051679563781837601e+02,8.613078163247613050e-03,7.920027938027393230e-03
1.073770495106048495e+00,2.930539509325743666e+02,2.742910344795771675e-03,3.157093246959361520e-03
1.493501786541402865e+00,2.998301233025210877e+02,2.418406293593805545e-02,2.385024273013410315e-02
3.417020063870259250e+00,3.189963553940091856e+02,9.458813944245222927e-02,9.674703202690036752e-02
2.485633816226647530e-01,3.045392255624175846e+02,-6.584388837520026294e-02,-6.612778811269344470e-02
7.766588662538770338e-01,2.928261426305090254e+02,-1.523345006740988924e-02,-1.553272617119232091e-02
6.240032351418907108e-01,3.091816567603631256e+02,-2.751356620067067077e-02,-2.710972834955382646e-02
3.795822465037948401e+00,2.919148325516847535e+02,9.515636584588590963e-02,9.462748179276624094e-02
1.235938081115527665e-01,2.942770219672294729e+02,-8.630247702913595997e-02,-8.649850452140887824e-02
1.907240357990114488e+00,2.969313215554133762e+02,4.129363838517577379e-02,4.163205613131545219e-02
1.504575990513566663e-01,2.923564384349522243e+02,-7.971714899116631725e-02,-7.884191841393292655e-02
1.214226361164927548e+00,2.956431625334282103e+02,1.031031009036574748e-02,9.714455083378854480e-03
2.785446148320437909e-01,2.951821267793531547e+02,-5.976325264586326153e-02,-5.970253716685450240e-02
9.018915855768751655e+00,3.047216795840250825e+02,1.806584420500715327e-01,1.804874345579972061e-01
1.851629599375957391e-01,2.982918808933237642e+02,-7.459731453743660701e-02,-7.389962861075062561e-02
4.396240536219846451e-01,3.181875509286716124e+02,-4.522253108002993738e-02,-4.440104532781894570e-02
2.635776090761681734e-01,3.027420494138581262e+02,-6.332436811461197856e-02,-6.292040286272455873e-02
3.300125800946233090e-01,3.045590042145514076e+02,-5.514259158499103253e-02,-5.487628881981099910e-02
2.289777214189453680e+00,3.116694878148247199e+02,5.801409145364833791e-02,5.980622460407469115e-02
1.371577327479183428e-01,3.007664656630572608e+02,-8.494695997189055658e-02,-8.581875993163472216e-02
1.741351514763065156e+00,3.148585800509885644e+02,3.687913357238534195e-02,3.851676877382710640e-02
1.101705132629154038e+00,3.041276529868495118e+02,4.483204956263414989e-03,5.021883856010433099e-03
1.246908656056633785e-01,2.964155616832066471e+02,-8.665834911041808697e-02,-8.819087427220428932e-02
7.860106136096432827e+00,2.981184824477631423e+02,1.635766112822611418e-01,1.637067209657197542e-01
9.324421571123772123e-01,3.110895499238105799e+02,-5.648608139175663456e-03,-7.062401485566373836e-03
1.289571928471314188e-01,3.190295426750686261e+02,-9.214586223191836845e-02,-9.226840600284130778e-02
1.219547981248921387e+00,3.051237486322975769e+02,1.097001305139271715e-02,8.941742784717144482e-03
5.886507570845204151e-01,3.153262768661379027e+02,-3.099680429594871625e-02,-3.026656931749748675e-02
1.624286692593606696e-01,3.008530700363889423e+02,-7.955524608422817612e-02,-8.034357633179629865e-02
3.596850221841557449e+00,2.976530038799178897e+02,9.243932975521274020e-02,9.409214295013196283e-02
5.940245706440390627e+00,3.096577005463467458e+02,1.429333173122649403e-01,1.422105895349984050e-01
2.515006427620878338e+00,2.970867273784359668e+02,6.258074661133476713e-02,6.263694429213910453e-02
8.225069307885650716e-01,2.924141829323573916e+02,-1.220617060463571706e-02,-1.356199741864629917e-02
4.526981973810276116e+00,3.037431389283720478e+02,1.149780946961121014e-01,1.148514855221306891e-01
1.110763500140057314e-01,2.900033751956489709e+02,-8.821587883295133048e-02,-8.816995513588932187e-02
2.714337327635018560e-01,3.019919534458964563e+02,-6.209017413029184473e-02,-6.158131437169889894e-02
1.469048571787981539e+00,3.086552803735916655e+02,2.377993635739948652e-02,2.625370885234590626e-02
2.420047699261855256e-01,2.969992648423865944e+02,-6.516493523339755845e-02,-6.351384102950476118e-02
2.088835869855715011e+00,2.904929205527389513e+02,4.701054834460375448e-02,4.779858731056448040e-02
9.300754895191384319e-01,3.055098850869035232e+02,-5.715962769447414417e-03,-6.036104223584953105e-03
4.342303367597512676e+00,3.160531166495181878e+02,1.158568815322307544e-01,1.155799263233868723e-01
9.245871190209623336e+00,3.111048853982324545e+02,1.870355265045406390e-01,1.867366361685506571e-01
1.295567416173403763e-01,3.128616787200505769e+02,-9.021711573006668816e-02,-9.106028724833156729e-02
2.984611499036672111e+00,3.130625866430483484e+02,8.077539567212640992e-02,8.145905632205233116e-02
1.321477955085246236e-01,2.987635389088874263e+02,-8.554429802573570996e-02,-8.558596223943851222e-02
1.183767692538399086e+00,3.161558862958150371e+02,9.425805517477639506e-03,9.969882092520110720e-03
5.186352742760458323e-01,3.035371573659108435e+02,-3.581526149880542853e-02,-3.604444347137006344e-02
9.027599206913317076e-01,3.186418450023366518e+02,-7.716599439052841160e-03,-7.323213233257298317e-03
3.060989587685211344e+00,2.964993038593385108e+02,7.844413448049609994e-02,8.022583294315106806e-02
1.028354383333059258e-01,2.921820053073873282e+02,-9.114817420801890613e-02,-9.077099253477087515e-02
1.838546598589816838e+00,3.049834067543026208e+02,3.970155254587503374e-02,4.065649566833016287e-02
5.693123402533206701e+00,3.053373297558613899e+02,1.368724537540840225e-01,1.360558364413736177e-01
5.995363533550470692e+00,3.178504490973804195e+02,1.477435194389717932e-01,1.476296475488363957e-01
1.041974100500826950e+00,3.074860837701328933e+02,1.081296323835450029e-03,7.389146069334971874e-04
1.975886141903774318e+00,3.077646326950242042e+02,4.559815709294513797e-02,4.613991528888512772e-02
2.047691959979135168e-01,3.056680512501257567e+02,-7.297910663022628974e-02,-7.263985305162164174e-02
2.592208961293794300e-01,2.900600079416304311e+02,-6.126986082038477638e-02,-6.189710519395837801e-02
9.039975602603375293e+00,3.195539583493539340e+02,1.899604846827817606e-01,1.903611224765026644e-01
1.178686496374303644e-01,3.008357057812188486e+02,-8.968716598914559801e-02,-8.950917542490165191e-02
6.583797383437809181e+00,3.011831513381690684e+02,1.485247894098882804e-01,1.470165135701495263e-01
3.423535577583006750e-01,3.136586226685329279e+02,-5.527977650695489048e-02,-5.524872721455562768e-02
1.152351310499305059e+00,3.158491722671402044e+02,7.636788625190596598e-03,8.888923137613712055e-03
2.959094122508683089e-01,2.930579360440055439e+02,-5.713890141431300640e-02,-5.795968750655573765e-02
1.514258840505484649e-01,2.938553092828818762e+02,-7.992380648164551515e-02,-7.876073962623582336e-02
5.350634137765698739e+00,3.108899447178186506e+02,1.335185295713599007e-01,1.342901454366573211e-01
1.834122464227120552e+00,3.125860229497229170e+02,4.055621042252085390e-02,4.080507582063663818e-02
5.666504404899914249e+00,2.934758187197758161e+02,1.309630293352649633e-01,1.314882954617191957e-01
1.830569339120440953e+00,2.946390841953999029e+02,3.797250523591250843e-02,3.725085802969187870e-02
2.748060916071194182e+00,3.074256827865178821e+02,7.224281627297085562e-02,7.303395766445583415e-02
1.720675121223129989e-01,3.087680746737708546e+02,-7.970594302553460353e-02,-8.104060849678144940e-02
1.037964802654678942e-01,2.959342311934877330e+02,-9.204073625224853950e-02,-9.307507984270736723e-02
1.494740402020411918e-01,3.160791680511449044e+02,-8.639022196345458315e-02,-8.576123350483860763e-02
5.030431997381278997e+00,3.001354003181306780e+02,1.231111598466492485e-01,1.220998035359571882e-01
1.164546858352155101e-01,3.011748712138628434e+02,-9.015955877994587253e-02,-8.805788480452203526e-02
1.565509136874058682e-01,2.984331013995546869e+02,-8.010243368360023264e-02,-7.966973932184456819e-02
1.613429123330374637e-01,3.114160830138630445e+02,-8.256661473440843335e-02,-8.156358878258239409e-02
1.349574163383848724e-01,3.064050854074577614e+02,-8.705491775167246982e-02,-8.598646099504456131e-02
4.599191470140400195e-01,3.119946503000184066e+02,-4.233459938614676787e-02,-4.262723656103437758e-02
1.568946048370053248e+00,3.080743539401413500e+02,2.840973750087764232e-02,2.853697298341966240e-02
6.810281545536270187e+00,2.925319748212871218e+02,1.472144034058940343e-01,1.477922121176766246e-01
2.189332144817849324e-01,3.090342527370858647e+02,-7.141217422116229174e-02,-7.130157218640473249e-02
1.255856073167886389e-01,2.947888816896614230e+02,-8.596608031189283128e-02,-8.428424772646585239e-02
8.497943301911709213e+00,2.957598610581142680e+02,1.695689167531885810e-01,1.707104808058134415e-01
1.903175994693463713e-01,3.067334766699437978e+02,-7.576274235405559832e-02,-7.543435138444087862e-02
2.997185556249902127e+00,3.056888104964138506e+02,7.916327621934594883e-02,8.054074393613480654e-02
7.206854794274353715e+00,3.001337105846061490e+02,1.564961543114369302e-01,1.566792218517314983e-01
6.611503668644254095e-01,3.100309729253428372e+02,-2.464265341797444026e-02,-2.375307579574614802e-02
9.362444455092603590e+00,2.989069836176245758e+02,1.806832334927072348e-01,1.809577727551509863e-01
4.222641615950470939e-01,2.927989749070960102e+02,-4.332406197377011020e-02,-4.348007996556390448e-02
2.135187102274451743e-01,2.999251109721291186e+02,-7.018018103036342825e-02,-7.100864225050043665e-02
5.259581908324116206e+00,3.019451185276755609e+02,1.279721742470299461e-01,1.273623746650157651e-01
2.060095682572263609e+00,3.060416768195204327e+02,4.856318813975541576e-02,4.872024120536023323e-02
4.026282899685545424e-01,2.968471670674973097e+02,-4.588029540175828092e-02,-4.534908538087707025e-02
1.198002859873679438e-01,3.134773036856050794e+02,-9.292729621360701353e-02,-9.495966114933684921e-02
3.938030299243461818e-01,3.187108950238411467e+02,-5.019190852376381046e-02,-5.050624255078736691e-02
1.773434657101859990e+00,2.929868086393562976e+02,3.547974416463537534e-02,3.615395165267965699e-02
1.382883519753245194e+00,3.183966122252173818e+02,2.023849738096122897e-02,2.016891045732180365e-02
3.532486569090820261e-01,2.977563213810799425e+02,-5.127442331065319714e-02,-5.229139808779559306e-02
6.828570560607764017e-01,3.016686948793540637e+02,-2.237139097627919779e-02,-2.330027117218044785e-02
4.749137595006271417e-01,3.107127966101174366e+02,-4.071382322626206085e-02,-3.894857886211462034e-02
1.419701877609843843e-01,2.986379017078965035e+02,-8.326412816091578739e-02,-8.477838042894790538e-02
1.917515493828877648e+00,2.987496652352259616e+02,4.195860356676694991e-02,4.170311852816166454e-02
1.204141859085915867e+00,2.913706920421623749e+02,9.626151361892624700e-03,1.052790675710618337e-02
5.451799542602096871e+00,3.115511372871752656e+02,1.355992200980513096e-01,1.336761966344473529e-01
4.076571939759749519e+00,3.029247312976861508e+02,1.052172834738166196e-01,1.059627733656249432e-01
6.402772225872327416e-01,3.147489795307499776e+02,-2.667211795693126553e-02,-2.815622697477140890e-02
3.422778799842598474e+00,3.197857062962422106e+02,9.498471988283233025e-02,9.606284665656356081e-02
1.765593301802728998e+00,3.175232976235886326e+02,3.827219949515644343e-02,4.100582249255384226e-02
6.792829913850728651e+00,3.045552513234040362e+02,1.532175804760735338e-01,1.520340341198827827e-01
2.832082689714753854e-01,3.125650289883051300e+02,-6.262135794506405728e-02,-6.262171047473395757e-02
4.008917437214001844e-01,2.996042013552440153e+02,-4.648002861572182037e-02,-4.604560619388974735e-02
9.181951483774802858e-01,3.162478996460839085e+02,-6.651631019762915126e-03,-7.154965604419349749e-03
1.872242237950659249e-01,2.932690830401965059e+02,-7.298422001482617050e-02,-7.237109504020511341e-02
1.436387545620812167e+00,3.053257704533114634e+02,2.194598066885085699e-02,2.129990372751255565e-02
6.153831638820935757e-01,3.050752352691969804e+02,-2.784550225328766282e-02,-2.834483369574252593e-02
3.006457632235235433e+00,3.182531891438388811e+02,8.281223973883361511e-02,8.206156557794407058e-02
4.073730743277724997e+00,3.148728446896288915e+02,1.094440412730141171e-01,1.094577547759163494e-01
1.566324980835082648e-01,3.148647544563584120e+02,-8.448367462231670677e-02,-8.394451082311896184e-02
9.809682460685150929e+00,3.160651418269181363e+02,1.961184336700544650e-01,1.971555914228223794e-01
3.682297090076764867e+00,3.126567283161743376e+02,9.939397288267234898e-02,9.934935263942876182e-02
3.240293989684798870e+00,3.044116843313036043e+02,8.550637054554532934e-02,8.449840326579130534e-02
3.071801860733051059e-01,2.949284050843468208e+02,-5.611494603755261268e-02,-5.653582529774298787e-02
3.240608416718346318e-01,2.973625732071072889e+02,-5.454713902759029259e-02,-5.500077021467945915e-02
5.703471717368996607e+00,3.017879297418265878e+02,1.353992839777669321e-01,1.350689998544888082e-01
1.244166307427455043e-01,3.069128107396696805e+02,-8.979108230697137316e-02,-8.914765969106769328e-02
1.748238881943152689e-01,3.188540058047404386e+02,-8.174641862204021225e-02,-8.182689190025047021e-02
1.616049881430504875e+00,2.908591653556132997e+02,2.874066571158034877e-02,2.889185229942738478e-02
2.973100465429989181e-01,3.172566126431587463e+02,-6.163733868736901572e-02,-6.152976153773675322e-02
1.093864587626282248e+00,3.012440570292504844e+02,3.989180416608842199e-03,3.954092542398840449e-03
1.150077243735157628e+00,3.050243278036504080e+02,7.202809373693025430e-03,6.784002879857945964e-03
6.336471254288109645e-01,3.112923691506485397e+02,-2.691851295896912147e-02,-2.613655314073398683e-02
3.974131766985613545e+00,2.912977902999955973e+02,9.886092944470985244e-02,9.882263307464879409e-02
2.540263429336137024e-01,2.979637443149675278e+02,-6.365508079524129226e-02,-6.371788765012902089e-02
3.235848047286984386e+00,3.124818689454331206e+02,8.773300773653640305e-02,8.665990366292315727e-02
6.738176939387932052e-01,2.965635622419094943e+02,-2.267010246958570813e-02,-2.332824622014784480e-02
6.420580946134421652e+00,2.925947304128536075e+02,1.418664260813656819e-01,1.413111006835054972e-01
2.037052106761884085e-01,2.951992898179147460e+02,-7.066354798121404768e-02,-7.005350872064340650e-02
2.861640983135747551e-01,2.904198329578375137e+02,-5.783808687335178361e-02,-5.955194516481350508e-02
4.538059939113923691e-01,3.167799616300241041e+02,-4.358610576122495112e-02,-4.281884706648978606e-02
2.608692232268386424e-01,3.063269564616145999e+02,-6.445267468946071221e-02,-6.429512518449849445e-02
4.079334748738595029e-01,3.110491593968303050e+02,-4.748751508968690471e-02,-4.816630971326167632e-02
5.861144149523433988e-01,2.914850403524782223e+02,-2.890871369329878551e-02,-2.973001584373977102e-02
3.585424377229242676e+00,3.138496548541940001e+02,9.735984895821195306e-02,9.789769069943497770e-02
2.445566055820862061e+00,3.033373455674923775e+02,6.167847840484896871e-02,6.192159692107072899e-02
3.683498917688420082e+00,2.966368356270219806e+02,9.415783926424278749e-02,9.220429488154389952e-02
1.258689150560640124e+00,3.138206481412366884e+02,1.344686322063317306e-02,1.278399323746033135e-02
3.817319380959121045e-01,2.992593366737337988e+02,-4.842813065781986781e-02,-4.931769710418300312e-02
1.940164387824836745e-01,2.909869381941365987e+02,-7.125906268295134627e-02,-7.130425041969390421e-02
8.004411481989398780e+00,2.942427300022509939e+02,1.630788332160849063e-01,1.624690475927570432e-01
1.790285317730375025e+00,2.946127266832051532e+02,3.636538916762312168e-02,3.685040428083483088e-02
2.623258645061853911e-01,3.001669512266837501e+02,-6.296155729269362067e-02,-6.345717691776546487e-02
4.111906257307867962e-01,2.981758281099776013e+02,-4.521515914981744794e-02,-4.546514551284584066e-02
1.387444590687418877e+00,2.913647598135789849e+02,1.859935298597449604e-02,1.986575172088975161e-02
8.480679837022032652e-01,2.938171810354822924e+02,-1.061824618685486797e-02,-1.083277684744466535e-02
1.226864339628150335e-01,3.193557673864763728e+02,-9.388555633983258764e-02,-9.435799721598175926e-02
4.144054272853661680e-01,3.192871291356414645e+02,-4.803258764295346983e-02,-4.797060982430860487e-02
1.381026597691587643e+00,3.173794738524642298e+02,2.007350192400859240e-02,1.879979211726505797e-02
4.195597008951001960e+00,3.135601810499015869e+02,1.117085731384574732e-01,1.101354482974201826e-01
2.425225272717847769e-01,2.952132564231752667e+02,-6.470028623135076762e-02,-6.470909862757751041e-02
2.968821378484988727e-01,3.107650798484813777e+02,-6.044028951631744834e-02,-6.101065684598457051e-02
6.955918889754028056e-01,2.988796167835239999e+02,-2.123990828638849804e-02,-2.265136965703852881e-02
3.819414001472142828e-01,2.932016075069141152e+02,-4.743598370110783946e-02,-4.649691254234633586e-02
4.601950400364217764e+00,2.917755555408324994e+02,1.117339611758110807e-01,1.124302607903614887e-01
1.279280232574368625e+00,2.960468837412659013e+02,1.363932932544124899e-02,1.387287512083966098e-02
2.723725066011332685e-01,3.112746006437679966e+02,-6.385642123719072194e-02,-6.438122295886980484e-02
9.579691722207108739e-01,2.940917485178360380e+02,-3.876063981199570716e-03,-4.068515372451883549e-03
1.095974601638335821e+00,3.123788846285560794e+02,4.307624052404050198e-03,3.738315788285413374e-03
3.422059019002910984e-01,3.191850948309579508e+02,-5.626380122991340299e-02,-5.540042797291377247e-02
1.569991565399804001e+00,3.046328538966583892e+02,2.811998940804255262e-02,2.668635832195967450e-02
3.497404019476154868e+00,3.092740437094524850e+02,9.367389102460207950e-02,9.394764954470137541e-02
2.710123119467093278e-01,3.161231763596131827e+02,-6.503872396655974164e-02,-6.501936955627576897e-02
3.980035986374406143e-01,2.979244227055808665e+02,-4.651849688320262161e-02,-4.764827696797199752e-02
2.026290264372306027e-01,3.169372293851002951e+02,-7.603760936958574301e-02,-7.541818751961527900e-02
4.355856226369411166e-01,3.086967707804976726e+02,-4.429519953518850500e-02,-4.463420618611290552e-02
3.665811032628788713e+00,3.036231402475066830e+02,9.602972112397492599e-02,9.789937413255597742e-02
3.088331562080380621e+00,3.055403667008018260e+02,8.168894828246754669e-02,8.286334868315789470e-02
7.076093670333656327e+00,2.943211026766130658e+02,1.516764110648098907e-01,1.516215317681257058e-01
5.992051186171701849e-01,3.105847706641451964e+02,-2.966326334195868927e-02,-3.003871726161887190e-02
1.574493360312675949e-01,3.162097505816558396e+02,-8.466686520013386175e-02,-8.534810613062389362e-02
2.163164431829582568e-01,3.082087040112966179e+02,-7.164946068837732551e-02,-7.236968495811356428e-02
1.065365412049998683e+00,3.019626032674013913e+02,2.385535375869430891e-03,2.701421378117802551e-03
1.663997468686725656e-01,3.022382917011401560e+02,-7.912906637004522847e-02,-8.056159172069757290e-02
2.529151158146805578e+00,2.928731311193078568e+02,6.209818474628728269e-02,6.306979213283790686e-02
4.010548703575026463e-01,3.127820518635933240e+02,-4.848400579850557085e-02,-4.778524641756635993e-02
8.959882342131610944e-01,2.987454436332967020e+02,-7.727064454031278354e-03,-7.860597735820784929e-03
6.688904179865864386e-01,2.905199689917143360e+02,-2.258115351220450415e-02,-2.183107069666584757e-02
5.583210896650927513e-01,3.169772909472261517e+02,-3.378895399672812022e-02,-3.149107876069304202e-02
4.762773114689514031e+00,2.954122180397904458e+02,1.162256414599226462e-01,1.165227555344484633e-01
1.198328525652430643e-01,3.029899509166957614e+02,-8.981538839598877944e-02,-8.809594350317358213e-02
5.695429427133093192e+00,2.929623957196208153e+02,1.311850627560920413e-01,1.308918475842546503e-01
1.524786867010949898e-01,3.184630709642785860e+02,-8.636400895444523718e-02,-8.696994816857307742e-02
1.770046163829983588e-01,3.129930908670604595e+02,-7.982159282865776417e-02,-7.881988038532643237e-02
2.459514814390477144e-01,3.132978516951928896e+02,-6.812212212681646728e-02,-7.003757546433507508e-02
5.234283300557650342e+00,3.050865639050440450e+02,1.288981456172235696e-01,1.298577573731030943e-01
9.053829179555375362e+00,3.113778531652355923e+02,1.851105974607335780e-01,1.851097785395539597e-01
2.083762720003113078e-01,3.013904016071669503e+02,-7.136237624605842877e-02,-7.184267420921050529e-02
1.236772696834135488e+00,3.153195615935586602e+02,1.232861924517300069e-02,1.241454028059442612e-02
1.543793768573374470e+00,2.948387512853607859e+02,2.600527243663947399e-02,2.611661673576025008e-02
2.457013127915773643e-01,3.002872242649073087e+02,-6.534299956377603857e-02,-6.409540732807626762e-02
2.830402034706784420e+00,2.935841417560230866e+02,7.125006830781668854e-02,7.209187146725914985e-02
8.308429412377673628e-01,3.024599456027373208e+02,-1.203631294157146356e-02,-1.183539882275620736e-02
3.062921419582117499e-01,3.158819591850409552e+02,-6.018872077542308796e-02,-6.040926651672611641e-02
3.072625848244305291e-01,3.116151907605667475e+02,-5.925655824104038294e-02,-6.020110599853017302e-02
1.778804185533860327e+00,3.190604194921046997e+02,3.904580879659323711e-02,3.924491062484312259e-02
1.174383340360131422e-01,3.191160675057328149e+02,-9.524672867422334654e-02,-9.782187783275302084e-02
4.241233906960322209e+00,3.183895073841977705e+02,1.145086712433251719e-01,1.154745937623709584e-01
4.021763685352923723e+00,3.103789450976462376e+02,1.066552214514455699e-01,1.066541255116896653e-01
1.237311680706976835e+00,2.949327282987738386e+02,1.146550721960003759e-02,9.803615315625275814e-03
1.125750170339211292e-01,3.001165542998073761e+02,-9.087886681674625655e-02,-9.031397176309528818e-02
2.470784483070043169e+00,3.163441679950069556e+02,6.529840213403723115e-02,6.440950126541344911e-02
5.651402487609156200e-01,3.102362534916867389e+02,-3.249887983368635741e-02,-3.296491407473547269e-02
1.369517518941200662e-01,2.962196772042485691e+02,-8.371221280029615686e-02,-8.549831192458863527e-02
4.211676117271249131e-01,2.997861156604728876e+02,-4.445423650011225136e-02,-4.520315922982805906e-02
6.151484207847868202e-01,3.082069362921959055e+02,-2.814234752855765409e-02,-2.798287865715688369e-02
1.759233337637310379e-01,2.997064841897648080e+02,-7.664516861945844250e-02,-7.672963913688690685e-02
7.853107195420082398e+00,2.933862957279980037e+02,1.608155998117885843e-01,1.611045447182653245e-01
7.113493145854776767e-01,2.998019538826235930e+02,-2.015935133055104037e-02,-2.089069669701840160e-02
4.169236546753720241e+00,3.134982989284166592e+02,1.110999390548643717e-01,1.116607661399972862e-01
1.567082644188950491e+00,3.138683198071652214e+02,2.889035735908798350e-02,2.740668615199909688e-02
5.799602734336489762e-01,3.094369567424524803e+02,-3.115994928777340509e-02,-3.173322484461003207e-02
1.059948717811664221e+00,3.169762374228340605e+02,2.241826269878584906e-03,-4.131048126629907960e-04
1.028545034356899368e+00,2.918619298538147859e+02,2.090232398665880392e-04,-1.050442798793362249e-04
5.725230910748594360e-01,2.923560212589392222e+02,-3.007344574423247846e-02,-3.062856321843093407e-02
1.682007849568553925e-01,3.078594052755259440e+02,-8.023598016798316745e-02,-8.043940926042916773e-02
4.704957506662687194e+00,2.971369141852750317e+02,1.158340671671456018e-01,1.163943729173024799e-01
1.014022706227452941e+00,3.047931213329865159e+02,-5.870472903683500703e-04,7.134349069915354655e-04
1.021833354735789845e+00,3.196666257561923317e+02,-6.963121797899050067e-05,-1.258949420930566103e-03
7.961901852816590797e-01,2.967241446050138052e+02,-1.411068815266977583e-02,-1.436391466168411915e-02
6.910535062952876117e-01,2.938027620916124079e+02,-2.121915358085997572e-02,-2.319092202133962374e-02
6.823450837096666888e+00,3.115369934683828888e+02,1.572797324612912329e-01,1.590939411911577728e-01
7.026766668816888384e+00,3.163941470917370111e+02,1.627243533579379731e-01,1.640107664848323155e-01
3.006958785208270868e+00,2.945926699883100923e+02,7.645254521462727104e-02,7.690467581699458877e-02
1.242378473817193768e-01,2.902388223719208895e+02,-8.496495582066992958e-02,-8.376525652775711206e-02
5.886959092596478760e-01,3.005942265487302620e+02,-2.957988404215239689e-02,-2.873239207555878735e-02
2.366358821608221419e+00,2.928627931467715939e+02,5.690449806320806853e-02,5.625964782249171653e-02
1.269671716145087448e+00,3.017664695612037349e+02,1.343921408685895547e-02,1.415021575682938286e-02
4.202553795530441505e+00,2.976353062305745993e+02,1.059961205451091931e-01,1.071628202796148926e-01
3.725244345795278855e-01,3.111323677694413732e+02,-5.135482835120548650e-02,-5.055454213918929296e-02
5.257916288235377600e+00,3.033267643656222390e+02,1.285475347208555885e-01,1.284576282463309183e-01
4.077211885743406428e-01,3.198088348669722336e+02,-4.883286281745771035e-02,-4.922156362314355355e-02
8.425876315398198591e-01,2.910866785485421815e+02,-1.087528127255586903e-02,-8.502885708832967973e-03
3.266270526709678101e-01,2.938337075151997055e+02,-5.360665094321525465e-02,-5.333589486263511786e-02
2.962469286811918234e+00,2.919108604854139912e+02,7.451691186293646352e-02,7.506304981304692814e-02
2.039772331475257772e-01,3.097755685864988777e+02,-7.409248706765628190e-02,-7.549497572302606152e-02
3.929201020387584009e+00,3.027312758714570009e+02,1.018675082090354095e-01,1.025503265612508624e-01
